"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"656","2019-11-01 15:01:35-03","UnB","UB","216282","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Silvestre, LFV","102","2015","03","14","Southern America","Brasil",NA,NA,"Registro etnobotânico - medicinal; Herbácea 0,05m; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Benth.",NA,"Goiás","Cavalcante","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92497","auto",NA,NA,NA,NA
"657","2019-11-01 15:01:35-03","UnB","UB","26423","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Harley, RM","56887",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Mato Grosso","Rondonópolis","85km de Cuiabá para Rondonópolis","-54.6356010437012","-16.4708003997803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69781","auto",NA,NA,NA,NA
"658","2019-11-01 15:01:35-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Heringer, EP","5845","1957","04","25","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Benth.","Harley, RM","Minas Gerais","Paraopeba","Faz. Chico Mauriso","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,NA,"1972","02","29","26090","auto",NA,NA,NA,NA
"659","2019-11-01 15:01:35-03","UnB","UB","182141","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Eiten, G; Sendullsky, T","2866","1961","05","31","Southern America","Brasil",NA,NA,"Herb with thick rootstoch; flowers pale violet, flower face 11.5 wide by 11 mm tall.; Open shrubby cerrado used for pasture, burned recently.",NA,"Dicotyledoneae",NA,"Benth.","Smith, LB; Smith, SF","São Paulo","São José dos Campos","7.7 km S & 2 km E of center of São José dos Campos.","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,"39297","auto",NA,NA,NA,NA
"660","2019-11-01 15:01:35-03","UnB","UB","208512","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Mimura, I","531","1962","08","29","Southern America","Brasil",NA,NA,"Erva com xilopódio. Eixos da face da flor 11mm largura por 9mm alt.; pétalas lilases; filetes brancos, anteras marrons; estilete branco, estigma lilás.; Cerrado ralo, com arbusto até 4m de al., queimado recentemente",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","São Paulo","São José dos Campos","Ca. 8,8km SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,"2015","04","27","39297","auto",NA,NA,NA,NA
"661","2019-11-01 15:01:35-03","UnB","UB","207819","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes crassipes","Schliewe, MA; Reis, AB","25","2013","10","26","Southern America","Brasil",NA,NA,"Erva de até 0,5m. Ramos férteis",NA,"Dicotyledoneae",NA,"Benth.","Schliewe, MA","Goiás","Caldas Novas","Borda da rodovia GO-309, próximo ao clube Lagoa Quente","-49.366667","-17.283333",NA,NA,NA,"crassipes",NA,"-49.366667","-17.283333","2015","03",NA,NA,NA,NA,NA,NA,NA
"662","2019-05-06 11:58:16-03","UFU","HUFU","28564","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Volpi, R.L.; Romero, R.; Pacheco, R.A. & Nakajima, J.N.","174","2002","10","08",NA,"Brasil",NA,NA,"Subarbusto 0,2 m. Cálice verde, corola lilás, anteras amarelas.; Campo rupestre. 20 dias depois do fogo.","HUFU00039857",NA,NA,"Benth.","Pacheco, R.A.","Minas Gerais","Delfinópolis","Estrada para Casinha Branca, Subida da serra.","-46.8539009094238","-20.343900680542","HUFU00039857",NA,NA,NA,NA,NA,NA,"2003","10",NA,"41380","auto",NA,NA,NA,NA
"663","2019-05-06 11:58:16-03","UFU","HUFU","11468","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Barbosa, A.A.A.","950","1994","09","04",NA,"Brasil",NA,NA,"Erva com flor lilás.; Campo sujo.","HUFU00011214",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00011214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"664","2019-05-06 11:58:16-03","UFU","HUFU","67152","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Deus, F.F.","s.n.","2012","08","17",NA,"Brasil",NA,NA,"Herbacea, flor lilas.; Campo cerrado","HUFU00011195",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00011195",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"665","2019-05-06 11:58:16-03","UFU","HUFU","11965","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Leenza, E.O.; Barbosa, A.A.A.","87","1995","10","04",NA,"Brasil",NA,NA,"Erva, ca. 0,4 m. Flores lilases.; Cerrado s.s.","HUFU00011217",NA,NA,"Benth.","Valentim, P.A.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011217",NA,NA,NA,NA,NA,NA,"2005","09","04","58223","auto",NA,NA,NA,NA
"666","2019-05-06 11:58:16-03","UFU","HUFU","11968","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Leenza, E.O.; Barbosa, A.A.A.","229","1995","12","15",NA,"Brasil",NA,NA,"Erva, ca. 0,4 m. Com frutos.; Cerrado s.s.","HUFU00011202",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"667","2019-05-06 11:58:16-03","UFU","HUFU","31684","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Barbosa, A.A.A.","s.n.","2002","11","01",NA,"Brasil",NA,NA,"Erva com flor lilás.; Vereda.","HUFU00011215",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"668","2020-08-04 12:48:09-03","UFU","HUFU","6837","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Arantes, A.A.A.; et al.","248","1994","10","26",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m. Cálice verde, corola lilás, filetes lilás e anteras amarelas.; Cerrado.","HUFU00011203",NA,NA,"Benth.","Valentim, P.A.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011203",NA,NA,NA,NA,NA,NA,"2005","09","05","58223","auto",NA,NA,NA,NA
"669","2019-05-06 11:58:16-03","UFU","HUFU","21429","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Barbosa, A.A.A.; Mendes, S.","2373","1999","10","08",NA,"Brasil",NA,NA,"Erva com flor lilás.; Vereda.","HUFU00011198",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Vereda 1, borda esquerda.","-48.2771987915039","-18.9186000823975","HUFU00011198",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"670","2019-05-06 11:58:16-03","UFU","HUFU","42046","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Oliveira, G.C.","s.n.","2002","10","26",NA,"Brasil",NA,NA,"Herbácea, ca. 0,2 m.; Vereda.","HUFU00011199",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Fazenda Estiva, 15km da BR 050, na altura do km 29.","-48.126667","-19.934167","HUFU00011199",NA,NA,NA,NA,"-48.126667","-19.934167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-05-06 11:58:16-03","UFU","HUFU","28308","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Amorim, E.H.; Mendes, S. & Marçal, O.","173",NA,NA,NA,NA,"Brasil",NA,NA,"Herbácea. 0,3 metros. Cálice verde, corola lilás.","HUFU00011196",NA,NA,"Benth.",NA,"Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro. Estrada Céu do Cavalo","-47.2928009033203","-19.3528003692627","HUFU00011196",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA
"672","2019-05-06 11:58:16-03","UFU","HUFU","11966","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Leenza, E.O.; Barbosa, A.A.A.","91","1995","10","07",NA,"Brasil",NA,NA,"Erva, ca. 0,6 m. Flores lilases.; Cerrado s.s.","HUFU00011205",NA,NA,"Benth.","Valentim, P.A.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011205",NA,NA,NA,NA,NA,NA,"2005","09","04","58223","auto",NA,NA,NA,NA
"673","2019-05-06 11:58:16-03","UFU","HUFU","11967","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Leenza, E.O.; Barbosa, A.A.A.","107","1995","10","13",NA,"Brasil",NA,NA,"Erva, ca. 0,4 m. Flores lilases.; Cerrado s.s.","HUFU00011200",NA,NA,"Benth.","Valentim, P.A.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011200",NA,NA,NA,NA,NA,NA,"2005","09","04","58223","auto",NA,NA,NA,NA
"674","2019-05-06 11:58:16-03","UFU","HUFU","16741","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Araújo, G.M.","1564","1997","10","03",NA,"Brasil",NA,NA,"Ervas com flores lilás.; Vereda queimada.","HUFU00011197",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011197",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"675","2019-05-06 11:58:16-03","UFU","HUFU","16976","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Barbosa, A.A.A.; Amaral, A.F.","s.n.","1998","08","11",NA,"Brasil",NA,NA,"Erva com flor lilás.; Vereda recém queimada.","HUFU00011201",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"676","2019-05-06 11:58:16-03","UFU","HUFU","41344","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Oliveira, A.P.A.","71","2002","11","05",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUFU00011204",NA,NA,"Benth.","Valentim, P.A.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011204",NA,NA,NA,NA,NA,NA,"2005","09","04","58223","auto",NA,NA,NA,NA
"677","2020-08-04 12:48:09-03","UFU","HUFU","45726","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Rosa, P.O.; Arantes, A.A.A. & Hattori, E.K.O.","03","2006","09","22",NA,"Brasil",NA,NA,"Erva, ca. 0,3 m. Flores lilases.; Cerrado.","HUFU00011206",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00011206",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"678","2019-05-06 11:58:16-03","UFU","HUFU","21627","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Barbosa, A.A.A.; Mendes, S.","2449","1999","11","05",NA,"Brasil",NA,NA,"Flores brancas.; Vereda.","HUFU00011216",NA,NA,"Benth.",NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Vereda 1, borda direita.","-48.2771987915039","-18.9186000823975","HUFU00011216",NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA
"679","2019-08-06 10:39:37-03","FMM","FMM","886","MachineObservation","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes",NA,NA,"2010","10","23",NA,"Brasil",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00886",NA,NA,"Benth.",NA,"Distrito Federal","Brasília","Parque Ecológico Dom Bosco","-47.807511","-15.797781","FMM00886_v1 FMM00886_v2",NA,NA,NA,NA,"47°48'27.04W","15°47'52.01S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-03-04 15:43:45-03","IF","SPSF","45927","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","J.B.Baitello & G.Durigan & G.A.D.C. Franco","2576","2012","08","27","América do Sul","Brasil",NA,NA,"COLETA: Subarbusto com flores azuladas.; GEOGRAFIA: Campo limpo, campo sujo.;",NA,"Magnoliophyta","Lamiales","Benth.","J.B.Baitello","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,"2012","08","30","12135","auto","Magnoliopsida",NA,NA,NA
"681","2021-03-04 15:43:45-03","IF","SPSF","35318","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","J.B.Baitello","1746","2005","09","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFNovo;&nf;Campo limpo e Campo sujo&nf; Herbácea lenhosa, com xilopódio, associada à Aspilia e Polygala, flores azuladas.; GEOGRAFIA: Meia encosta, solo pedregoso.;",NA,"Magnoliophyta","Lamiales","Benth.","J.B.Baitello","SP","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,"2005","10","27","12135","auto","Magnoliopsida",NA,NA,NA
"682","2021-03-04 15:43:45-03","IF","SPSF","42608","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","O.T. Aguiar & R.Cielo-Filho & J.B.Baitello","1285","2009","09","22","América do Sul","Brasil",NA,NA,"COLETA: Erva. Flores roxas.; GEOGRAFIA: Trilha do poço da Peroba #?# Lajeado;",NA,"Magnoliophyta","Lamiales","Benth.","J.A.Pastore","SP","Itapeva","Estação Experimental","-49.069444","-24.051944",NA,"700","700",NA,NA,NA,NA,"2010","03","22",NA,NA,"Magnoliopsida",NA,NA,NA
"683","2021-03-04 15:43:45-03","IF","SPSF","08206","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","T.Sendulsky","1030","1980","06","13","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,NA,"SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto","Magnoliopsida",NA,NA,NA
"684","2021-03-04 15:43:45-03","IF","SPSF","02434","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","D.Bento Pickel",NA,"1945","12","11","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Lamiales",NA,NA,"SP","São Paulo","Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA
"685","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Claussen, P","herb. Mus.1054",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"in prov. Minarum",NA,NA,"P08P1N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Rio de Janeiro",NA,"in prov. Rio de Janeiro",NA,NA,"P08P1N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"in Brasilia meridionali",NA,NA,"P08P1N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Goiás",NA,"Habitat in Serra S. Feliz prov. Goyazensis",NA,NA,"P08P1N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","St.-Hil, A","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Goiás",NA,"in pascuis exaratis in parte meridionali prov. Goyazensis",NA,NA,"P08P1N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Regnell, AF","Herb. Sonds.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Minas Gerais",NA,"in prov. Minarum",NA,NA,"P08P1N0030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes acutifolia","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,"in Brasilia aequin.",NA,NA,NA,NA,NA,"acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes acutifolia","?","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Goiás",NA,"Goyazensis",NA,NA,NA,NA,NA,"acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes acutifolia","Gardner, G","3387",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Piauí",NA,"Piauhiensis",NA,NA,NA,NA,NA,"acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes macrophylla","Pohl, JBE","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"São Paulo",NA,"in S. Paulo",NA,NA,NA,NA,NA,"macrophylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes parvifolia","Gardner, G","3386",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Benth.",NA,"Goiás",NA,"ad Chapada de Mangainha prov. Goyazensis",NA,NA,NA,NA,NA,"parvifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2020-10-26 09:32:21-03","UNEMAT","NX-FANEROGAMAS","1385","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes",NA,"16","2001","09","24",NA,"Brasil",NA,NA,"Flor de cheiro lilás.[HABITAT=Cerrado s.s.]",NA,NA,NA,"Benth.","Silva M.A.","Mato Grosso","Nova Xavantina","Estrada para projeto Cachoeira. Projeto Xavantina. Lote 52. Propriedade de Eustácio Petter, a margem esquerda da estrada, a 22Km de Nova Xavantina.","-52.424638889","-14.522916667",NA,NA,NA,NA,NA,"-52.424638889","-14.522916667","2001","10","10",NA,NA,NA,NA,NA,NA
"697","2020-07-23 10:20:50-03","IBt","SP","53945","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Rachid, M","s.n.","1946","09","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Harley, RM","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","03","06",NA,NA,NA,NA,NA,NA
"698","2020-07-23 10:20:50-03","IBt","SP","36394","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Archer, W; Gehrt, A","157","1936","09","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Harley, RM","Mato Grosso",NA,"Estaca, C. Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","03","06",NA,NA,NA,NA,NA,NA
"699","2020-07-23 10:20:50-03","IBt","SP","153975","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Eiten, G; Eiten, LT","8753",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Russel, GF","Mato Grosso","Barra do Garças","250 km along new road NNE of village of Xavantina","-51.75","-12.85",NA,"450","450",NA,NA,"-51.75","-12.85","1976",NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-07-23 10:20:50-03","IBt","SP","128540","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Heringer, EP; Eiten, G","14081","1974","12","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Mantovani, W","Goiás","Caldas Novas","At headwaters of the creek Rio Quente","-48.75","-17.8",NA,NA,NA,NA,NA,"-48.75","-17.8","1981","10",NA,NA,NA,NA,NA,NA,NA
"701","2020-07-23 10:20:50-03","IBt","SP","285496","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Souza, VC; et al.","6198","1994","06","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Harley, RM","São Paulo","Itararé","Canyon do Rio Itararé, próximo à estrada para Sengés","-49.383333","-24.15",NA,NA,NA,NA,NA,"-49.383333","-24.15","2000","01","25",NA,NA,NA,NA,NA,NA
"702","2020-07-23 10:20:50-03","IBt","SP","296328","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Batalha, M; Aragaki, S","225","1994","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Aragaki, S; Batalha, M","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","10",NA,NA,NA,NA,NA,NA,NA
"703","2020-07-23 10:20:50-03","IBt","SP","296329","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Batalha, M; Aragaki, S","221","1994","10","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Aragaki, S; Batalha, M","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","10",NA,NA,NA,NA,NA,NA,NA
"704","2020-07-23 10:20:50-03","IBt","SP","296330","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Aragaki, S; et al.","153","1994","10","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Aragaki, S; Batalha, M","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","10",NA,NA,NA,NA,NA,NA,NA
"705","2020-07-23 10:20:50-03","IBt","SP","315684","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Marcondes Ferreira, W; et al.","1493","1997","11","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Harley, RM","São Paulo","Estreito","Perto da Fazenda 3 Irmãos, Estreito",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-07-23 10:20:50-03","IBt","SP","32896","S","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Kuhlmann, JG","CRONDON1311","1914","09",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Benth.","Harley, RM","Mato Grosso",NA,"Córrego dos Moreiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972","03","06",NA,NA,NA,NA,NA,NA
