"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"624","2020-07-23 12:13:54-03","CEPLAC","CEPEC","24981","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"T. S. dos Santos","H. S. Brito","1981","09","23","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.","-39.0247001647949","-16.2780990600586","0*0'0","0*0'0",NA,NA,NA,NA,NA,"154",NA,NA,NA,"49584","auto",NA,NA,NA,NA,"lepidota",NA,NA,"30/12/1981",NA,NA,NA,NA
"625","2020-07-23 12:13:54-03","CEPLAC","CEPEC","15314","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"T. D. Pennington","S. A. Mori","1978","10","22","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Entre os Kms 45-46 da Rod. Eunapolis/Porto Seguro (BR-367).","-39.0247001647949","-16.2780990600586","0*0'99","99*99'99",NA,NA,NA,NA,NA,"10951",NA,NA,NA,"49584","auto",NA,NA,NA,NA,"lepidota",NA,NA,"30/12/1979",NA,NA,NA,NA
"626","2020-07-23 12:13:54-03","CEPLAC","CEPEC","59668","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"D. Daly","S. C. de Sant'Ana","1979","12","08","Brasil","Sergipe","SANTA LUZIA DO ITANHI","Entr. a 1Km a esq. estr. Sta. Luzia/Crasto; 1Km adentro.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,"412",NA,NA,NA,"26417","auto",NA,NA,NA,NA,"lepidota",NA,NA,"30/12/1994",NA,NA,NA,NA
"627","2020-07-23 12:13:54-03","CEPLAC","CEPEC","3868","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"D. Daly","R. P. Belém","1966","10","31","Brasil","Bahia","SANTA CRUZ CABRÁLIA",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,"2766",NA,NA,NA,"49584","auto",NA,NA,NA,NA,"lepidota",NA,NA,"15/01/1986",NA,NA,NA,NA
"628","2020-07-23 12:13:54-03","CEPLAC","CEPEC","52377","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"T. D. Pennington","A. M. Amorim","1991","11","20","Brasil","Bahia","ubaitaba","Ramal q esq. estr. Ubaitaba/Itacare, a 4Km do Loteam. da Marambaia.","-39.323299407959","-14.3125",NA,NA,NA,NA,NA,NA,NA,"418",NA,NA,NA,"27575","auto",NA,NA,NA,NA,"lepidota",NA,NA,"30/12/1992",NA,NA,NA,NA
"629","2020-07-23 12:13:54-03","CEPLAC","CEPEC","15155","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota lepidota",NA,"T. D. Pennington","A. Eupunino","1978","11","22","Brasil","Bahia","PORTO SEGURO","14Km W cidade. BR-367.","-39.0647010803223","-16.4496994018555","0W0'0","0*0'0",NA,NA,NA,NA,NA,"394",NA,NA,NA,"68835","auto",NA,NA,NA,NA,"lepidota",NA,NA,"30/12/1979",NA,NA,NA,NA
"630","2020-11-19 14:06:23-03","Unimontes","MCMG","6384","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2019","05","27","Brasil","Minas Gerais","Barra Longa","Barra Longa","-43.0410995483398","-20.2828006744385","W43° 10' 17.7","S20° 16' 13.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16960","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-11-19 14:06:23-03","Unimontes","MCMG","6210","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2018","09","29","Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793","W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-11-19 14:06:23-03","Unimontes","MCMG","6193","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2018","09","29","Brasil","Minas Gerais","Mariana","Mariana","-43.4160995483398","-20.377799987793","W43° 22' 36.4","S20° 15' 03.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-11-19 14:06:23-03","Unimontes","MCMG","6362","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Paixão, F. A.; Resck, D. V. S.","Paixão, F. A.; Resck, D. V. S.","2018","11","12","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-09-22 13:48:56-03","USP","SPFW","1670","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","P. Fiaschi","Fiaschi, P. Paixão, J.L.; Sant'Ana, S.C.; Gomes, L.C.J.","2004","11","27","Brasil","Bahia","Ilhéus",NA,"-39.117222","-14.586111","39º07'02''W","14º35'10''S","170","170",NA,NA,NA,"2664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-04-08 17:12:59-03","UESB","HUESB","7729","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Pirani, J.R.","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2012","04","17","Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.637139","-13.717056","-39.637139","-13.717056",NA,NA,"Árvore.#?#Folhas alternas, simples, margem inteira, crassa.&nf;; Floresta Ombrófila Densa.","HUESB000007729",NA,"747","2012","11","20",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-04-08 17:12:59-03","UESB","HUESB","7449","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Pirani, J.R.","Oliveira, M.N.; Silva, G.S.; Silva, G.S.","2011","12","06","Brasil","Bahia","Maracás","Fazenda Corralinho","-40.751556","-13.8875","-40.751556","-13.8875",NA,NA,"Árvore. Folhas compostas, alternas, presença de gemas axilares.&nf;; Floresta Estacional Decidual","HUESB000007449",NA,"467","2012","11","20",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000624904","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"K.F.P. Martius","1839",NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/f7e2df118e20a41b51ececf7ef060c555e31fd74/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,"NHMUK:ecatalogue:4986045",NA
"638","2016-08-23 10:59:52-03","NHMLondon","NHM-LONDON-BOT","BM000624905","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"K.F.P. Martius",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/a3f64a716132a9fad842b742db1bb71b2ba6fb0c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,"NHMUK:ecatalogue:4986046",NA
"639","2019-11-01 15:04:47-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Pirani, JR","Landim, M; Proença, CEB; Melo, E; França, F; Landrum, LR; Moura, DS; Santos, AV","1995","09","15","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Árvore com ca. de 10 m. Botões e cálice verde claro; Mata (borda)",NA,NA,"640","2017","02",NA,"26417","auto","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-05-06 12:00:45-03","UFU","HUFU","18507","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Mota, A.L.P.; et al.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata de cerrado Zé Costa.","-48.041667","-18.9125","-48.041667","-18.9125",NA,NA,"Cerrado.","HUFU00016879",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-08-20 15:00:25-03","UFSC","FLOR","42232","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Mello, A.S.","Nuernberg, A.; Mello, A.S.","2011","09","04","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental Ponta do Araçá.","-48.513611","-27.121667","48º30'49''W","27º7'18''S",NA,NA,"arbórea, flor marrom claro","FLOR0042232",NA,"329","2011","09","04",NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2020-08-20 15:00:25-03","UFSC","FLOR","68025","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Goebel, G.","Goebel, G.; Caddah, M.K.","2019","09","27","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa. Trilha para mirante do Morro do Assopro.","-48.473611","-27.5825","48º28'25''W","27º34'57''S","325","325","Árvore de 6 m no interior da mata com botões florais presentes","FLOR0068025",NA,"135","2020","01","08",NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2020-08-20 20:42:04-03","UFSC","FLOR","30070","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.","Pennington, T.D.","Hatschbach, G.; Hatschbach, M. & Silva, J.M.","1995","01","16","Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Bananal.","-41.1347007751465","-20.3397006988525",NA,NA,"1200","1200","árvore, 25m altura","FLOR0030070",NA,"61547","1997",NA,NA,"15909","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"644","2020-08-20 20:42:04-03","UFSC","FLOR","27434","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Jarenkow, J.A.","Jarenkow, J.A.; Falkenberg, D.B.","1993","01","09","Brasil","Rio Grande do Sul","Morrinhos do Sul","Perdida.","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"árvore, cap = 135 cm, flor cálice verde; corola amarelada, aromática, 17m altura","FLOR0027434",NA,"2264","1993",NA,NA,"12766","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-08-20 15:00:27-03","UFSC","FLOR","3134","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Klein, R.M.","1967","01","17","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, flor esbranquiçada, 30m altura","FLOR0003134",NA,"7106",NA,NA,NA,"27000","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"646","2020-08-20 15:00:27-03","UFSC","FLOR","3126","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.","Klein, R.M.","Klein, R.M.","1967","05","18","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","árvore, Fruto Imaturo, marrom-claro, 25m altura","FLOR0003126",NA,"7444",NA,NA,NA,"27000","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"647","2020-08-20 20:42:04-03","UFSC","FLOR","37249","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Falkenberg, D.B.","Falkenberg, D.B.; Oliveira, C.P.L. de","2008","12","05","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa, próximo da igrejinha, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"60","60","árvore, 20 cm dap, flor creme, 15m altura. Folíolos discolores. Cálice, corola e pedicelo com pêlos estrelados.","FLOR0037249",NA,"11100","2008",NA,NA,"27000","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-08-20 15:00:27-03","UFSC","FLOR","4940","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Klein, R.M.; Bresolin, A.","1972","01","17","Brasil","Santa Catarina","Governador Celso Ramos","Jordão.","-48.5592002868652","-27.3146991729736",NA,NA,"150","150","árvore, flor esverdeada, 20m altura","FLOR0004940",NA,"9989",NA,NA,NA,"13751","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"649","2020-08-20 15:00:25-03","UFSC","FLOR","24551","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Klein, R.M.","1956","06","14","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"300","300","árvore, Fruto Imaturo, ferrugíneo, 20m altura","FLOR0024551",NA,"2092",NA,NA,NA,"18533","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"650","2020-08-20 15:00:25-03","UFSC","FLOR","38341","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Costa, S.G.","2002","05","20","Brasil","Santa Catarina","Ilhota","Parque Botânico do Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"L-238.","FLOR0038341",NA,"11AFS",NA,NA,NA,"18275","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-08-20 15:00:27-03","UFSC","FLOR","4944","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Klein, R.M.; Bresolin, A.","1973","01","16","Brasil","Santa Catarina","Imaruí","Águas Mornas.","-48.8199996948242","-28.3414001464844",NA,NA,"300","300","árvore, flor creme, 25m altura","FLOR0004944",NA,"10670",NA,NA,NA,"29971","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"652","2020-08-20 15:00:25-03","UFSC","FLOR","24557","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Klein, R.M.","1955","01","13","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves.","-48.6618995666504","-26.9078006744385",NA,NA,"400","400","árvore, flor castanho-claro, 15m altura","FLOR0024557",NA,"1067",NA,NA,NA,"27253","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"653","2020-08-20 15:00:25-03","UFSC","FLOR","24563","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Reitz, R.; Klein, R.M.","1954","07","02","Brasil","Santa Catarina","Itajaí","Morro da Fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","árvore, Fruto Imaturo, verde-castanho, 15m altura","FLOR0024563",NA,"1922",NA,NA,NA,"27253","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"654","2020-08-20 15:00:25-03","UFSC","FLOR","24564","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Reitz, R.; Klein, R.M.","1958","12","17","Brasil","Santa Catarina","Lauro Muller","Vargem Grande.","-49.3967018127441","-28.3927993774414",NA,NA,"400","400","árvore, flor esverdeada, 25m altura","FLOR0024564",NA,"8099",NA,NA,NA,"15992","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"655","2020-08-20 15:00:27-03","UFSC","FLOR","24616","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Reitz, R.; Klein, R.M.","1956","06","08","Brasil","Santa Catarina","Palhoça","Pilões.","-48.6678009033203","-27.645299911499",NA,NA,"300","300","árvore, Fruto Imaturo, ferrugíneo, 20m altura. Lenho na xiloteca","FLOR0024616",NA,"3277",NA,NA,NA,"31105","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"656","2020-08-20 15:00:25-03","UFSC","FLOR","24550","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Reitz, R.","1958","12","29","Brasil","Santa Catarina","Rio do Sul","Serra do Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"500","500","árvore, flor branca, 20m altura","FLOR0024550",NA,"6087",NA,NA,NA,"15163","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"657","2020-08-20 15:00:25-03","UFSC","FLOR","24565","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Reitz, R.; Klein, R.M.","1957","07","26","Brasil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva.","-48.6380996704102","-26.2432994842529",NA,NA,"200","200","árvore, Fruto Imaturo, marrom, 18m altura","FLOR0024565",NA,"4585",NA,NA,NA,"23627","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-08-20 15:00:27-03","UFSC","FLOR","24617","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Reitz, R.; Klein, R.M.","1957","12","19","Brasil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva.","-48.6380996704102","-26.2432994842529",NA,NA,"250","250","árvore, flor creme, 15m altura","FLOR0024617",NA,"5754",NA,NA,NA,"23627","auto",NA,"Sapindales",NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"659","2020-01-31 10:38:56-03","IFAM","EAFM","11906","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Stoike, FC de O","Stoike, FC de O","2006","10","08","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"; DESC: arbórea; artefato; cerco-fixo; tronco",NA,NA,"780","2006","10","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-03-04 15:46:25-03","IF","SPSF","49023","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","M.A.Assis","M.A.Assis","2006","02","08","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.835556","-23.336944",NA,NA,"33","57","COLETA: Árvore nº B422.; GEOGRAFIA: Localizado ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,NA,"2006","02","08",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"661","2021-03-04 15:46:25-03","IF","SPSF","49051","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","E.M.B.Prata","E.M.B.Prata & M.A.Assis","2007","05","02","Brasil","SP","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-44.833333","-23.335833",NA,NA,"43","69","COLETA: Árvore nº D301; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,NA,"2007","05","02",NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"662","2021-03-04 15:46:25-03","IF","SPSF","27078","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. leucastera",NA,NA,"D.A.Folli","1994","07","05","Brasil","Espirito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mat de tabuileiro&nf;;",NA,NA,"2343",NA,NA,NA,"48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. leucastera",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"663","2021-03-04 15:46:25-03","IF","SPSF","03772","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumanniana",NA,NA,"A. Rodrigues","1950","05","23","Brasil","SP","Sao Manoel","Faz.Santa Maria",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"664","2021-03-04 15:46:25-03","IF","SPSF","27084","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumanniana",NA,NA,"I.A.Silva","1979","12","27","Brasil","Espirito Santo","Linhares","Reserva Florestal de Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de tabuleiro&nf;;",NA,NA,"138",NA,NA,NA,"48094","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"665","2021-03-04 15:46:25-03","IF","SPSF","24300","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumanniana",NA,NA,"L.Rossi","1991","12","16","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"1012",NA,NA,NA,"55628","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"666","2021-03-04 15:46:25-03","IF","SPSF","23879","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumanniana",NA,NA,"I.Cordeiro & J.Gomes da Silva","1994","12","07","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"1473",NA,NA,NA,"55628","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"667","2021-03-04 15:46:25-03","IF","SPSF","13866","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumanniana",NA,NA,"M.R.F.Melo & A.Penina","1987","08","26","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"737",NA,NA,NA,"37574","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"668","2021-03-04 15:46:25-03","IF","SPSF","24285","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumanniana",NA,NA,"S.J.Gomes da Silva","1990","09","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,"51",NA,NA,NA,"55628","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"669","2021-03-04 15:46:25-03","IF","SPSF","24278","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumammiana",NA,NA,"S.Ferreira","1992","08","15","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"574",NA,NA,NA,"55628","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumammiana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"670","2021-03-04 15:46:25-03","IF","SPSF","15393","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota ssp. schumanniana",NA,NA,"M.Dias","1992","10","16","Brasil","SP","Itapetininga","E.E.Instituto Florestal","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"20",NA,NA,NA,"40712","auto","Magnoliophyta","Sapindales","América do Sul",NA,"ssp. schumanniana",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"671","2021-03-04 15:46:25-03","IF","SPSF","39670","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","J.A.Pastore","R.T.Shirasuna & C.Kameyama & M.Pereira","2007","11","22","Brasil","SP","São Paulo","bairro de Parelheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore 10m, botões jovens cor creme-esverdeada.; GEOGRAFIA: Projeto Rodoanel, trecho Sul, lote 4.;",NA,NA,"683","2008","04","19","53584","auto","Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
