"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","typeStatus","fieldNumber","sex"
"813","2019-11-21 10:10:53-03","IBt","SP","13022","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Sleumer, H",NA,NA,NA,"Campos Novaes, J","CGG4585",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP007054","SP007054",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"814","2019-11-21 10:10:53-03","IBt","SP","44393","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Handro, O",NA,NA,NA,"Krug, HP","s.n.","1939","09","24","Brasil","São Paulo","Campinas","Fazenda Sant'Ana.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP048086","SP048086",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"815","2019-11-21 10:10:53-03","IBt","SP","101662","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Mattos, J","1967",NA,NA,"Mattos, J; Moura, C","14967","1965","10",NA,"Brasil","São Paulo","Itararé","Perto da Ponte do Rio Itararé.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SP048089","SP048089",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"816","2019-11-21 10:10:53-03","IBt","SP","298978","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, AL","2002",NA,NA,"Bernacci, LC; et al.","75","1994","04","12","Brasil","São Paulo","Jundiaí","E.E. de Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP048088","SP048088",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"817","2019-11-21 10:10:53-03","IBt","SP","298971","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, AL",NA,NA,NA,"Jung Mendaçolli, SL; et al.","1413","1995","04","05","Brasil","São Paulo","Jundiaí","Estação Experimental do IAC","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP048084","SP048084",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"818","2019-11-21 10:10:53-03","IBt","SP","195950","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EJ","2016",NA,NA,"Sugiyama, M; Chiea, SAC","358","1983","09","22","Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"SP048096","SP048096",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"819","2019-11-21 10:10:53-03","IBt","SP","356748","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Nicolau, SA",NA,NA,NA,"Nicolau, SA; et al.","2488","2000","06","24","Brasil","São Paulo","Pindamonhangaba","Bairro do Ribeirão Grande, Fazenda São Sebastião do Ribeirão Grande, trilha da plataforma","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,"SP048095","SP048095",NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"820","2019-11-21 10:10:53-03","IBt","SP","272320","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EJ","2016",NA,NA,"Nicolau, SA; et al.","491","1992","07","19","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, no norte do talhão 9, seguindo curso d'água","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,"SP048093","SP048093",NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"821","2019-11-21 10:10:53-03","IBt","SP","321068","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EJ","2016",NA,NA,"Árbocz, GF","576","1994","08","04","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales, Base Limão para a base São Pedro. Trilha do rio.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"SP048098","SP048098",NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA
"822","2019-11-21 10:10:53-03","IBt","SP","406682","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EJ","2016",NA,NA,"Nicolau, SA; Costa, RA","3312","2007","07","05","Brasil","São Paulo","Salesópolis","Bairro dos Freire, km6, Usina Parque de Salesópolis, trilha à direita do reservatório.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"SP048100","SP048100",NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"823","2019-11-21 10:10:53-03","IBt","SP","105499","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Peixoto, AL","2002",NA,NA,"Handro, O","2067","1968","08","15","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP048083","SP048083",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"824","2019-11-21 10:10:53-03","IBt","SP","31955","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EJ","2016",NA,NA,"Gehrt, A","s.n.","1934","08","10","Brasil","São Paulo","São Paulo","Pinheiros.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP048097","SP048097",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"825","2019-11-21 10:10:53-03","IBt","SP","48339","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Mattos, J","1964","11",NA,"Roth, L","335",NA,NA,NA,"Brasil","São Paulo","São Paulo","Semin. Espírito Santo - Santo Amaro.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP048092","SP048092",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"826","2019-11-21 10:10:53-03","IBt","SP","6973","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Sleumer, H","1936",NA,NA,"Brade, AC","7473","1914","11",NA,"Brasil","São Paulo","São Paulo","Vila Emma.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP048085","SP048085",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"827","2019-11-21 10:10:53-03","IBt","SP","339709","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Lírio, EJ","2016",NA,NA,"Hashimoto, G","17162","1988","08","21","Brasil","São Paulo","São Roque","Porta do Sol.","-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,"SP048102","SP048102",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA,NA
"828","2019-11-21 10:10:53-03","IBt","SP","252262","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Barros, F","1991","12","03","Barros, F; Chiea, SAC","2354","1991","11","22","Brasil","São Paulo","Serra Negra","Serra Negra- Alto da Serra.","-46.7000007629395","-22.6100006103516",NA,NA,"1000","1000","SP048087","SP048087",NA,NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA
"829","2019-11-21 10:10:53-03","IBt","SP","298967","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","2002",NA,NA,"Leitão Filho, HF; et al.","33308","1995","02","09","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","-48.391944","-24.646389","-48.391944","-24.646389",NA,NA,"SP048156","SP048156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-11-21 10:10:53-03","IBt","SP","491763","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Lirio, EJ","2016",NA,NA,"Lozano, ED; Engels, ME","1646","2013","11","03","Brasil","Paraná","Carambeí","Vila Aroeira. Mata Ciliar do Rio Jotuba","-49.991306","-24.916722","-49.991306","-24.916722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-21 10:10:53-03","IBt","SP","387981","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","2004",NA,NA,"Silva, JM; Ribas, OS; Deodato, F","1730","1996","09","07","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"SP048154","SP048154",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"832","2019-11-21 10:10:53-03","IBt","SP","197967","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","2005",NA,NA,"Forero, E; Jung, SL; Melo, MMRF; Yano, O; Barros, F","8780","1980","10","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação, Morro dos Três Irmãos, Rio Perequê","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP048157","SP048157",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"833","2019-11-21 10:10:53-03","IBt","SP","246638","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","1991",NA,NA,"Barros, F; Ribeiro, JELS","2030","1990","12","05","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP048160","SP048160",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"834","2019-11-21 10:10:53-03","IBt","SP","197935","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","2005",NA,NA,"Forero, E; Lopes, EA; Chiea, SC; Muniz, C; Silva, J","8748","1980","10","09","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Rio Jacareu. Morro Jacareu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP048161","SP048161",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"835","2019-11-21 10:10:53-03","IBt","SP","216070","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","1989","07",NA,"Melo, MMRF; et al.","525","1984","03","21","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP048159","SP048159",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"836","2019-11-21 10:10:53-03","IBt","SP","216038","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","1991",NA,NA,"Melo, MMRF; et al.","555","1985","03","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"SP048158","SP048158",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"837","2019-11-21 10:10:53-03","IBt","SP","235258","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","1991",NA,NA,"Mamede, MCH; et al.","166","1989","04","26","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Andrade","-47.9199981689453","-25.0100002288818",NA,NA,"80","90","SP048162","SP048162",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"838","2019-11-21 10:10:53-03","IBt","SP","295966","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","2002",NA,NA,"Souza, VC; et al.","10455","1996","01","25","Brasil","São Paulo","Itararé","Na estrada Itararé - Bom Sucesso de Itararé .","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SP048155","SP048155",NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"839","2019-11-21 10:10:53-03","IBt","SP","304434","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Peixoto, AL","2003",NA,NA,"Moraes, PLR","475","1991","07","30","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Ao lado do barracão.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"SP048153","SP048153",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA
"840","2010-08-16 16:42:44-03","GH","HU-HERB","GH 00039989","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tulasne",NA,NA,NA,NA,"F. Sellow","4786",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,"Type","4786","undetermined"
"841","2010-08-16 16:41:57-03","GH","HU-HERB","GH 00039995","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins",NA,NA,NA,NA,"C. W. H. Mosen","724",NA,NA,NA,"Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,"Type","724","undetermined"
"842","2011-04-19 14:20:06-03","GH","HU-HERB","GH 00310899","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4.690","1957","8","24","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,"South America","Bag,Sheet",NA,NA,NA,NA,NA,NA,NA,"4.690",NA
"843","2011-04-19 14:24:30-03","GH","HU-HERB","GH 00310904","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4.690","1957","8","24","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,"South America","Bag,Sheet",NA,NA,NA,NA,NA,NA,NA,"4.690",NA
"844","2010-08-16 16:43:02-03","GH","HU-HERB","GH 00041012","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins",NA,NA,NA,NA,"C. W. H. Mosen","3938",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,NA,NA,NA,"Type","3938","undetermined"
"845","2014-09-23 10:58:48-03","G","G","G00189822","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A. & al.","9899","1994","06","03","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","830","830","G00189822",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2014-09-23 10:58:48-03","G","G","G00189837","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Kummrow, R.","1909","1982","02","15","Brazil","Santa Catarina","Alto da Serra",NA,"-52.79111111","-27.03194444","-52.79111111","-27.03194444",NA,NA,"G00189837",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2014-09-23 10:58:48-03","G","G","G00189823","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A. & al.","10240","1994","09","24","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","850","850","G00189823",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2014-09-23 10:58:48-03","G","G","G00189824","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A. & al.","10214","1994","09","24","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","850","850","G00189824",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2014-09-23 10:58:48-03","G","G","G00189825","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A. & al.","10534","1995","01","18","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","800","800","G00189825",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2014-09-23 10:58:48-03","G","G","G00189826","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Cervi, A. C. & al.","6337","1997","09","16","Brazil","Paraná","Ponta Grossa",NA,"-50.16666667","-25.09138889","-50.16666667","-25.09138889",NA,NA,"G00189826",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2014-09-23 10:58:48-03","G","G","G00189832","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Cararo, G. & al.","12079","1996","02","29","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","800","800","G00189832",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2014-09-23 10:58:48-03","G","G","G00189834","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A. & al.","12587","1996","08","17","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","800","800","G00189834",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2014-09-23 10:58:48-03","G","G","G00189835","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A.","17466","2001","03","04","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","750","750","G00189835",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2014-09-23 10:58:48-03","G","G","G00189836","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Reitz, R. & R. M. Klein","10046","1960","10","06","Brazil","Santa Catarina","Garuva",NA,"-48.85194444","-26.02916667","-48.85194444","-26.02916667",NA,NA,"G00189836",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2014-09-23 10:58:48-03","G","G","G00189842","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Rossato, M. & al.","2468","1987","02","21","Brazil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.58277778","-29.44027778","-50.58277778","-29.44027778","950","950","G00189842",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2014-09-23 10:58:48-03","G","G","G00189845","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Reitz, R. & R. M. Klein","4038","1957","08","23","Brazil","Santa Catarina","Joinville",NA,"-48.84861111","-26.30444444","-48.84861111","-26.30444444","650","650","G00189845",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2014-09-23 10:58:48-03","G","G","G00189867","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A. & al.","3036","1987","06","20","Brazil","Rio Grande do Sul","Caxias do Sul",NA,"-51.17888889","-29.16277778","-51.17888889","-29.16277778","750","750","G00189867",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2014-09-23 10:58:49-03","G","G","G00189870","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Silveira, D. & R. Farias","2012","01","01","Wasum, R. A. & al.","6360","1989","10","29","Brazil","Rio Grande do Sul","Caxias do Sul",NA,"-51.17888889","-29.16277778","-51.17888889","-29.16277778","800","800","G00189870",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2014-09-23 10:58:49-03","G","G","G00414641","S","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","?",NA,NA,NA,"Sellow, F.","4786",NA,NA,NA,"Brazil",NA,NA,NA,"-53.08982","-10.77311","-53.08982","-10.77311",NA,NA,"G00414641",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,"ISOSYNTYPUS of Mollinedia elegans Tul.",NA,NA
"860","2014-09-23 10:58:49-03","G","G","G00189853","S","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","Silveira, D. & R. Farias","2012","01","01","Ribas, O. S., J. M. Silva & E. Barbosa","1485","1996","08","17","Brazil","Paraná","Campina Grande do Sul",NA,"-49.055","-25.30416667","-49.055","-25.30416667",NA,NA,"G00189853",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
