"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1262","2019-11-01 15:04:48-03","UnB","UB","211237","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Munhoz, CBR","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","2012","08","02","Brasil","Goiás","Edéia","Fazenda Canadá (CDFCBD)","-50.0604","-17.4021","-50.0604","-17.4021","490","490","Trepadeira, 0,6m; Cerrado denso. Solo argiloso, cinza escuro",NA,NA,"CDFCBD35","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1263","2019-11-01 15:04:48-03","UnB","UB","212333","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Munhoz, CBR","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","2012","09","23","Brasil","Goiás","Edéia","Fazenda Canandá - Casa Base (REVEFC99)","-50.08","-17.6884","-50.08","-17.6884","472","472","Vereda. Gleissolo, preto, orgânico, úmido",NA,NA,"RE387","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1264","2019-11-01 15:04:48-03","UnB","UB","33783","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Incógnito","Prance, GT","1964","10","19","Brasil","Goiás","Caiapônia","Caiapônia, 20km ao S de Caiapônia","-51.8103","-16.9567","-51.8103","-16.9567",NA,NA,NA,NA,NA,"59490","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1265","2019-11-01 15:04:48-03","UnB","UB","33784","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Fechina, I","Fechina, I","1986","11",NA,"Brasil","Goiás","Abadiânia","Abadiânia","-48.8","-16.1","-48.8","-16.1",NA,NA,NA,NA,NA,"19","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1266","2019-11-01 15:04:48-03","UnB","UB","33831","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Incógnito","Ratter, JA","1976","10","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa da Universidade de Brasília","-47.916667","-15.95","-47.916667","-15.95",NA,NA,NA,NA,NA,"3708","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1267","2021-01-04 10:58:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Del Rei, M","Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","2020","01","22","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.878889","-15.949722","-47.878889","-15.949722",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Erva, ca. 60cm. Estéril; Cerrado denso com árvores de até 11m e elementos de Cerradão",NA,NA,"RBS 1_64","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2020","11","01",NA,NA,NA,NA,NA,NA
"1268","2021-01-04 10:58:16-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Zanatta, MRV","Zanatta, MRV; Faria, JEQ","2015","05","30","Brasil","Distrito Federal","Brasília","Região da Fercal. Monumento Natural do Morro da Pedreira.","-47.958056","-15.508528","-47.958056","-15.508528","783","783","Material coletado para a elaboração do Plano de Manejo da Unidade de Conservação.; Erva trepadeira. Estéril.; Mata sempre verde (ou semidecídua) de encosta (florística diferente da Mata sobre calcáreo adjacente).",NA,NA,"2258B","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2015","05",NA,NA,NA,NA,NA,NA,NA
"1269","2019-11-01 15:04:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Irwin, HS","1965","09","07","Brasil","Distrito Federal",NA,"Chapada da Contagme, ca. 25 km NE of Brasília",NA,NA,NA,NA,"1000","1000","Caespitose, to 60 cm tall; Burned-over cerrado",NA,NA,"8072","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1270","2019-11-01 15:04:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Castro, BM","Castro, BM","2013","09",NA,"Brasil","Distrito Federal","Brasília","L4 Norte, próximo ao Parque Olhos d'água.","-47.883433","-15.742016","-47.883433","-15.742016","1014","1014","Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Trepadeira. Flor com botão verde, com bráct",NA,NA,"5","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2013","09",NA,NA,NA,NA,NA,NA,NA
"1271","2019-11-01 15:04:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Zanatta, MRV","Million, JL; Oliveira, RC","2016","03","24","Brasil","Mato Grosso do Sul","Juti","Na aldeia Takwara, próximo do rio Takwara","-54.6","-22.700611","-54.6","-22.700611",NA,NA,"Dor de coluna; Liana; Floresta Estacional Semidecidual",NA,NA,"79","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2016","03",NA,NA,NA,NA,NA,NA,NA
"1272","2019-11-01 15:04:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Proença, CEB","Irwin, HS; Souza, R; Santos, RR","1965","12","16","Brasil","Distrito Federal",NA,"Córrego Landim, ca. 20 km N of Brasília",NA,NA,NA,NA,"950","950","Liana ca. 4 m high. Fruit green; Gallery forest and creek margin",NA,NA,"11350","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"1273","2019-11-01 15:04:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Castro, BM","Castro, BM","2014","11","13","Brasil","Goiás","Cidade Ocidental","Estrada para P.A. Cunha.","-47.750692","-16.08869","-47.750692","-16.08869","940","940","Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Trepadeira herbácea, com ramo, pecíolo, fol",NA,NA,"131","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2014","11",NA,NA,NA,NA,NA,NA,NA
"1274","2019-11-01 15:04:48-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Castro, BM","Castro, BM","2014","02","24","Brasil","Distrito Federal","Brasília","Lago Sul.","-47.816101","-15.834438","-47.816101","-15.834438","1064","1064","Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Fruto vermelho, redondo, carnoso.; Mata, co",NA,NA,"77","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA
"1275","2019-11-01 15:04:48-03","UnB","UB","212007","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Munhoz, CBR","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","19","Brasil","Goiás","Edéia","Fazenda Barra Funda (REMG01)","-49.4217","-17.6745","-49.4217","-17.6745","549","549","Mata de galeria/Mata seca. Solo arenoso",NA,NA,"RE32","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1276","2019-10-03 10:04:05-03","UFSCar","SORO","1740","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Scudeler, A.L.; Cabral, L.M.","2014","05","09","Brasil","São Paulo","Sorocaba","UFSCar - Sorocaba, fragmento 4","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"175",NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1277","2019-05-06 12:00:47-03","UFU","HUFU","23261","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Equipe Cabeceira","1998","09","04","Brasil","Mato Grosso do Sul","Bonito","Rio Mutum","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Trepadeira.; Margem do córrego, área degradada.","HUFU00016818",NA,"1596",NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1278","2019-05-06 12:00:47-03","UFU","HUFU","49080","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Araújo, G.M.; Gusson, A.E.","2007","11","23","Brasil","Minas Gerais","Uberlândia","Capim Branco II, Funil II.","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Cipó. Fruto verde.; Floresta decidua.","HUFU00016817",NA,"s.n.",NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1279","2020-08-04 12:48:38-03","UFU","HUFU","22550","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Arantes, A.A.A.","Arantes, A.A.A.","1999","09","20","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"Trepadeira. Presença de botões esverdeados.","HUFU00016816",NA,"1003",NA,NA,NA,NA,NA,"58223","auto","2001","07",NA,NA,NA,NA,NA,NA,NA
"1280","2020-08-20 15:00:17-03","UFSC","FLOR","63943","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Porto, N.M.","Gasper, A.L. de; Dreveck, S.; Carneiro, F.E.","2009","02","13","Brasil","Santa Catarina","Ipumirim",NA,"-52.193056","-26.984722","52º11'35''W","26º59'5''S",NA,NA,"Coleta extra IFFSC (liana); Hábito: liana; Fruto: vermelho","FLOR0063943","FLOR0063943","2020",NA,NA,NA,NA,"Ranunculales",NA,NA,"2012","05","21",NA,NA,NA,NA,NA,NA
"1281","2020-08-20 20:41:56-03","UFSC","FLOR","22147","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Falkenberg, D.B.","Falkenberg, D.B.","1980","12","23","Brasil","Rio Grande do Sul","Cachoeira do Sul","Passo do Seringa.","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"trepadeira","FLOR0022147",NA,"5571",NA,NA,NA,NA,"Ranunculales","71201","auto","1992",NA,NA,NA,NA,NA,NA,NA,NA
"1282","2020-08-20 20:41:56-03","UFSC","FLOR","27036","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Jarenkow, J.A.","Jarenkow, J.A.; Waechter, J.L.","1989","10","31","Brasil","Rio Grande do Sul","Camaquã","Mata galeria do Rio Camaquã.","-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"trepadeira, flor masculina, com perianto verdoso","FLOR0027036",NA,"1380",NA,NA,NA,NA,"Ranunculales","49429","auto","1989",NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-08-20 20:41:56-03","UFSC","FLOR","20576","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M.","Sobral, M.; et alii","1986","12","01","Brasil","Rio Grande do Sul","Ibirubá",NA,"-53.0896987915039","-28.6275005340576",NA,NA,NA,NA,"trepadeira, flor verde","FLOR0020576",NA,"5259",NA,NA,NA,NA,"Ranunculales","31000","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA
"1284","2020-08-20 15:00:17-03","UFSC","FLOR","29040","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Souza, J.S.","Sobral, M.; Falkenberg, D.B.","1990","02","01","Brasil","Rio Grande do Sul","Santo Antônio das Missões",NA,"-55.2277984619141","-28.5114002227783",NA,NA,NA,NA,"trepadeira, flor verde","FLOR0029040",NA,"6327",NA,NA,NA,NA,"Ranunculales","51320","auto","2015","09","17",NA,NA,NA,NA,NA,NA
"1285","2020-08-20 20:41:56-03","UFSC","FLOR","26425","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Jarenkow, J.A.","Jarenkow, J.A.","1991","11","28","Brasil","Rio Grande do Sul","Torres","Rio do Terra.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"trepadeira, flor inflorescência feminina, com brácteas verdes","FLOR0026425",NA,"1981",NA,NA,NA,NA,"Ranunculales","20837","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"1286","2020-08-20 15:00:17-03","UFSC","FLOR","6957","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Smith, L.B.; Klein, R.M.","1964","12","08","Brasil","Santa Catarina","Abelardo Luz",NA,"-52.3283004760742","-26.5646991729736",NA,NA,NA,NA,NA,"FLOR0006957",NA,"13864",NA,NA,NA,NA,"Ranunculales","35836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287","2020-08-20 15:00:17-03","UFSC","FLOR","6789","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Souza, J.S.","Smith, L.B.; Klein, R.M.","1964","11","15","Brasil","Santa Catarina","Abelardo Luz","North bank of Rio Chapecó.","-52.3283004760742","-26.5646991729736",NA,NA,NA,NA,NA,"FLOR0006789",NA,"13291",NA,NA,NA,NA,"Ranunculales","35836","auto","2015","09","17",NA,NA,NA,NA,NA,NA
"1288","2020-08-20 20:41:56-03","UFSC","FLOR","2178","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Barneby, R.C.","Reitz, R.; Klein, R.M.","1962","12","22","Brasil","Santa Catarina","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,"700","700","liana, flor verde","FLOR0002178",NA,"14470",NA,NA,NA,NA,"Ranunculales","23768","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"1289","2020-08-20 20:41:56-03","UFSC","FLOR","2176","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Reitz, R.","Klein, R.M.; Bresolin, A.","1972","12","14","Brasil","Santa Catarina","Anitápolis","Povoado.","-49.1286010742188","-27.9018993377686",NA,NA,"500","500","liana, flor verde","FLOR0002176",NA,"10594",NA,NA,NA,NA,"Ranunculales","20462","auto","1973",NA,NA,NA,NA,NA,NA,NA,NA
"1290","2020-08-20 20:41:56-03","UFSC","FLOR","142","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Smith, L.B.","Klein, R.M.","1961","10","04","Brasil","Santa Catarina","Brusque","Azambuja.","-48.9174995422363","-27.0981006622314",NA,NA,"30","30","liana, flor esverdeada","FLOR0000142",NA,"2634",NA,NA,NA,NA,"Ranunculales","19684","auto","1963",NA,NA,NA,NA,NA,NA,NA,NA
"1291","2020-08-20 20:41:56-03","UFSC","FLOR","2181","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Barneby, R.C.","Reitz, R.; Klein, R.M.","1962","12","22","Brasil","Santa Catarina","Campo Belo do Sul",NA,"-50.760799407959","-27.8992004394531",NA,NA,"900","900","liana, flor verde","FLOR0002181",NA,"14504",NA,NA,NA,NA,"Ranunculales","35150","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"1292","2020-08-20 20:41:56-03","UFSC","FLOR","2179","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Barneby, R.C.","Klein, R.M.","1962","12","11","Brasil","Santa Catarina","Canoinhas","Barra Grande.","-50.3899993896484","-26.1772003173828",NA,NA,"750","750","liana, flor verde","FLOR0002179",NA,"3750",NA,NA,NA,NA,"Ranunculales","50616","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"1293","2020-08-20 20:41:56-03","UFSC","FLOR","2180","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Barneby, R.C.","Klein, R.M.","1962","12","05","Brasil","Santa Catarina","Curitibanos",NA,"-50.584400177002","-27.2828006744385",NA,NA,"900","900","liana, flor esverdeada","FLOR0002180",NA,"3272",NA,NA,NA,NA,"Ranunculales","25987","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"1294","2020-08-20 15:00:17-03","UFSC","FLOR","62250","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Santos, T. F.","Schwirkowski, P.","2013","11","24","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro, trilha.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"FLOR0062250","FLOR0062250","91B",NA,NA,NA,NA,"Ranunculales","23090","auto","2014","08","20",NA,NA,NA,NA,NA,NA
"1295","2020-08-20 20:41:56-03","UFSC","FLOR","17139","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Falkenberg, D.B.","Falkenberg, D.B.; Berry, P.E. & Brako, L.","1987","01","12","Brasil","Santa Catarina","Urubici","Beira da estrada SC 439, em direção a Grão Pará, 2 km após o trevo de acesso ao Morro da Igreja, junto ao paredão rochoso.","-49.5917015075684","-28.0149993896484",NA,NA,"950","950","trepadeira, 2m altura","FLOR0017139",NA,"4283",NA,NA,NA,NA,"Ranunculales","30102","auto","1987",NA,NA,NA,NA,NA,NA,NA,NA
"1296","2020-08-20 20:41:56-03","UFSC","FLOR","56020","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Falkenberg, D.B.","Falkenberg, D.B.","1996","10","31","Brasil","Santa Catarina","Urubici","Estrada SC 439, junto ao Rio Canoas, 2 km a leste do trevo da estrada para o Morro da Igreja.","-49.5917015075684","-28.0149993896484",NA,NA,"930","930","Trepadeira, flor verde; 3m altura","FLOR0056020",NA,"8569",NA,NA,NA,NA,"Ranunculales","30102","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"1297","2018-11-12 13:14:45-02","UFMT","UFMT","6944","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Porto, N.M.","Macedo, M.; Duarte, A.; Assumpção, S.","1977","03","28","Brasil","Mato Grosso","Santo Antônio de Leverger","Estrada Ranchão da Lagoa Engenho Velho, próximo a área do projeto ecológico.","-56.071389","-15.786389","-56.071389","-15.786389","140","140","Herbáceo, pouco frequente, flor cor cinza.; Cerrado, solo argilo-arenoso seco.",NA,NA,"673",NA,NA,NA,NA,NA,NA,NA,"2018","07","12",NA,NA,NA,NA,NA,NA
"1298","2018-11-12 13:14:45-02","UFMT","UFMT","12484","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Schwenk, L.M.","1996","06","21","Brasil","Mato Grosso","Santo Antônio de Leverger","Morraria do Mimoso.",NA,NA,NA,NA,NA,NA,"Trepadeira.; Área de grande perturbação, pedregoso e arenoso.",NA,NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2018-11-12 13:14:45-02","UFMT","UFMT","6942","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Amorim Neto, L.","Macedo, M.; Assumpção, S.","1977","08","08","Brasil","Mato Grosso",NA,"Proximidades das ruinas - Alto Guaporé.",NA,NA,NA,NA,NA,NA,"Cipó volúvel, fruto alaranjado.; Cerrado, argilo arenoso úmido.",NA,NA,"714",NA,NA,NA,NA,NA,NA,NA,"2007","10","04",NA,NA,NA,NA,NA,NA
"1300","2018-11-12 13:14:45-02","UFMT","UFMT","35255","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Prado, A.L.","1993","03","27","Brasil","Mato Grosso",NA,"Margem da rodovia transpantaneira do km 125 Poconé Porto Jofre.",NA,NA,NA,NA,NA,NA,"Planta ca. de 3 - 4 m de altura, com flor creme.; Cerrado alagável.",NA,NA,"5791",NA,NA,NA,NA,NA,NA,NA,"1993","03","27",NA,NA,NA,NA,NA,NA
"1301","2020-05-19 17:19:39-03","UFMT","UFMT","21817","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"SchessI, M.","1991","09","16","Brasil","Mato Grosso","Poconé","Fazenda Ipiranga, at Transpantaneira highway km 10.","-56.916667","-16.25","-56.916667","-16.25",NA,NA,"Sandy alluvial sediments; grassy campo, dominated by reimarochioa brasiliensis",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302","2018-12-06 13:43:28-02","UFMT","UFMT","12647","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Amorim Neto, L.","Macedo, M.; Godinho, R.; Lopes, I.C.","1995","09","08","Brasil","Mato Grosso","Vila Bela da Sma Trindade","Fazenda Baía Funda.",NA,NA,NA,NA,NA,NA,"Liana, folhas alternas, inflorescência esverdeada, fruto vermelho bagem.; Várzea, arenoso.",NA,NA,"4529",NA,NA,NA,NA,NA,NA,NA,"1997","11",NA,NA,NA,NA,NA,NA,NA
"1303","2018-11-12 13:14:45-02","UFMT","UFMT","36085","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Cabral, C.D.O.","Carniello, M.A.; Silva, R.S.; Pedroga, J.A.; Cabral, C.D.O.; Ramos, O.F.","2003","07",NA,"Brasil","Mato Grosso","Cáceres","Porto limão.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Herbáceo, trepadeira, prostrada.; Quintais, espontâneas (ruderal).",NA,NA,"65",NA,NA,NA,NA,NA,"172193","auto","2003","07",NA,NA,NA,NA,NA,NA,NA
"1304","2020-01-14 12:32:00-03","UFMT","UFMT","36572","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Carniello, M.A.","Carniello, M.A.; Silva, M.M.R.; Pedroga, J.A.","2005","08","20","Brasil","Mato Grosso","Cáceres","Porto Limão, área de campo inundável, fronteira BR-BO.","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"Herbáceo, alt. até 0,40m.; Área de campo alagável intermitente, utilizada como pastagem nativa.",NA,NA,"0857",NA,NA,NA,NA,NA,"172193","auto","2006","11","22",NA,NA,NA,NA,NA,NA
"1305","2018-11-12 13:14:45-02","UFMT","UFMT","12102","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Amorim Neto, L.","Amorim Neto, L.; Amorim, J.D.","1996","09","20","Brasil","Mato Grosso","Cuiabá","Bosque da Saúde II, quintal de residência.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"Trepadeira, desprovida de gavinhas, folhas pilosas, frutos imaturos esverdeados, maturos avermelhados, pilósos.",NA,NA,"558",NA,NA,NA,NA,NA,"74875","auto","1997","12","23",NA,NA,NA,NA,NA,NA
"1306","2018-11-12 13:14:45-02","UFMT","UFMT","27195","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Evangelista, E.S.C.","2004","03","02","Brasil","Mato Grosso","Cuiabá","UFMT, Campus Cuiabá.","-56.0966987609863","-15.5960998535156",NA,NA,NA,NA,"Trepadeira, folhas alternas.; Cerrado perturbado, solo pedregoso.",NA,NA,"s.n.",NA,NA,NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2018-11-12 13:14:45-02","UFMT","UFMT","18283","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Amorim Neto, L.","Macedo, M.; Godinho, R.","1995","06","23","Brasil","Mato Grosso","Nossa Senhora do Livramento","Margem do córrego Aguaçu.","-56.3456001281738","-15.7749996185303",NA,NA,NA,NA,"Trepadeira de folhas alternas com inflorescência verde.; Mata ciliar, solo pedregoso.",NA,NA,"4233",NA,NA,NA,NA,NA,"89753","auto","2007","10","03",NA,NA,NA,NA,NA,NA
"1308","2018-11-12 13:14:45-02","UFMT","UFMT","19824","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Porto, N.M.","SchessI, M.","1992","11","21","Brasil","Mato Grosso","Poconé","About 40 Km, south of Poconé, road of the Transpantaneira highway.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"(UTM = 81.65/05.26); Winder up to 1 meter, blackish, rare.",NA,NA,"21119213",NA,NA,NA,NA,NA,"200792","auto","2018","07","12",NA,NA,NA,NA,NA,NA
