"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"748","2019-11-01 15:06:43-03","UnB","UB","168231","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Alencar, ME; Castro, AJ; Barros, R; Soares, FAR","2000","04","06","Brasil","Piauí","Brasileira","Baixa do Barreira- PARMA de Sete Cidades","-41.7","-4.116667","-41.7","-4.116667",NA,NA,"Dicotyledoneae",NA,NA,NA,"916","Southern America",NA,"Subarbusto ca.1,5m. Botões florais esverdeados.; Campo cerrado","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-11-01 15:06:43-03","UnB","UB","168232","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Landrum, LR","1982",NA,NA,"Landrum, LR","1971","12","16","Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Barra-Jacarepaguá","-43.21","-22.9","-43.21","-22.9",NA,NA,"Dicotyledoneae",NA,NA,NA,"8116","Southern America",NA,"Árvore com até 6m de altura, cortex lisa crescendo em mata de restinga. Lamina de folha verde discolor, levemente lucido. pedicelo e ovário verde claro, cálice e corola alba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-11-01 15:06:43-03","UnB","UB","168235","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Paula, JE","1990","08","14","Brasil","São Paulo","Jundiaí","Tabuleiro","-46.88","-23.19","-46.88","-23.19",NA,NA,"Dicotyledoneae",NA,NA,NA,"3247","Southern America",NA,"Subarbusto, 60cm de altura folha dura perfumada, fruto globoso avermelhado na maturação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-11-01 15:06:43-03","UnB","UB","168236","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Mattos, J","1964",NA,NA,"Mattos, J; Mattos, N","1961","04","18","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.64","-23.55","-46.64","-23.55",NA,NA,"Dicotyledoneae",NA,NA,NA,"8892","Southern America",NA,"Arbusto de 2m de altura. Flores brancas.; Cultivada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-11-01 15:06:43-03","UnB","UB","191298","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Faria, JEQ","2013","06",NA,"Faria, JEQ; Staggemeier, VG","2012","04","02","Brasil","Espírito Santo","Águia Branca","Fazenda do Ciro Ferreira, no leito da cachoeira Arco-Íris","-40.6625","-18.980556","-40.6625","-18.980556",NA,NA,"Dicotyledoneae",NA,NA,NA,"2547","Southern America",NA,"Arbusto ca. 2 m de altura, caule liso castanho, fruto imaturo verde; Vegetação rupestre de ca. de 5 m de altura em afloramento rochoso","241","241",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-11-01 15:06:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Faria, JEQ","2017","12","12","Sousa, CA","2017","07","31","Brasil","Maranhão","Codó",NA,"-44.1","-4.859972","-44.1","-4.859972","UB0128513",NA,"Dicotyledoneae",NA,NA,NA,"IFN-4114351.1","Southern America",NA,"Conglomerado MA_411. Subunidade 1. Subparcela 1. Indivíduo 2-RN.&nf;F8 - Avaliação da regeneração natural; Arbusto 1,5m. Base do tipo reta. Casca de cor externa marrom e interna parda, espessura externa fina e tipo laminada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754","2019-11-01 15:06:43-03","UnB","UB","191297","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Faria, JEQ","2013","06",NA,"Faria, JEQ; Staggemeier, VG","2012","04","01","Brasil","Espírito Santo","Águia Branca","Fazenda do Ciro Ferreira, próximo a cachoeira Arco-Íris","-40.661389","-18.85","-40.661389","-18.85",NA,NA,"Dicotyledoneae",NA,NA,NA,"2538","Southern America",NA,"Arbusto ca. 2 m de altura, caule castanho, fruto imaturo verde amarelado; Vegetação rupestre em afloramento rochoso","192","192",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2019-11-01 15:06:43-03","UnB","UB","178378","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Proença, CEB; Bezerra, KMG","2012",NA,NA,"Proença, CEB; Landim, MF","2012","03","12","Brasil","Sergipe","Estância","Na SE-218 sentido Praia do Abaís, logo após o entroncamento da Linha verde, ca. 5km antes da Praia do Abaís, do lado direito","-37.270556","-11.266389","-37.270556","-11.266389",NA,NA,"Dicotyledoneae",NA,NA,NA,"4063","Southern America",NA,"Arbusto. Frutos amadurecendo na sequência verde, verde tingidos de carmim, finalmente atro-purpúreos; Restinga arbórea. Solo de areia branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","2019-11-01 15:06:43-03","UnB","UB","168218","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Viana, G","1981","12","10","Brasil","Sergipe","Pirambu","2 km após pov. S. José","-36.8560981750488","-10.7377996444702",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"304","Southern America",NA,"Arbusto, folhas simples e opostas; flores alvas caulifloras.; Tabuleiros arenosos",NA,NA,"22600","auto",NA,NA,NA,NA,NA,NA,NA
"757","2019-11-01 15:06:43-03","UnB","UB","168226","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Proença, CEB","2000",NA,NA,"Milhomens, LC","2000","12","17","Brasil","Minas Gerais","São Romão","São Romão","-46.166667","-16.35","-46.166667","-16.35",NA,NA,"Dicotyledoneae",NA,NA,NA,"86","Southern America",NA,"Arbusto 1,4m. Botões florais creme-esverdeados.; Vereda, transição para campo úmido, solo hidromórfico para arenoso","497","497",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2019-10-03 10:04:22-03","UFSCar","SORO","664","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg",NA,NA,NA,NA,"Garcia, C.; Piratelli, A. J.","2008","05","19","Brasil","São Paulo","Sorocaba","campus UFSCar - Sorocaba, fragmento 2","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"759","2019-10-03 10:04:22-03","UFSCar","SORO","4283","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Lucas, E.J.; Mazine, F.F.; Brummitt, N.A.; Caliari, C.P.; Flores, T.B.; Jennings, L.V.S.; Souza, R.P.M.; Souza, V.C.; Lima, M.T.G.","2006","11","17","Brasil","São Paulo","Cunha","Distrito de Campos Novos, estrada emtre Campos Novos e a localidade de Sete Cabeças, 1075m. Material coletado em sílica.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,"417",NA,NA,"Campo de altitude, com predominância de candeia (Eremanthus); candeial. Obs.: Árvore 3,5m, botões verdes.",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"760","2019-10-03 10:04:22-03","UFSCar","SORO","5083","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,NA,"2011","11","17","Brasil","São Paulo","Agudos","Fazenda São João do Barreiro, mata ao lado do confinamento. Floresta Estacional Semidecidual.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,"603",NA,NA,"Árvore, 6m , frutos imaturos verdes e maduros vermelho- escuro.",NA,NA,"52219","auto",NA,NA,NA,NA,NA,NA,NA
"761","2019-10-03 10:04:22-03","UFSCar","SORO","1221","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Sanchez M.; Pedroni F., Laps R.R. & Belinello R.","1997","04","16","Brasil","São Paulo","Ubatuba","Picinguaba","-44.8","-23.366667","44°48'W","23°22'S",NA,NA,NA,NA,NA,NA,"1396",NA,NA,"Árvore 452 com 11m de altura, casca lisa de cor ferrugem-avermelhada, com botões e flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2019-10-03 10:04:22-03","UFSCar","SORO","3295","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R., Astorino,A.","1996","01","24","Brasil","São Paulo","Avaré","Estrada para hotéis Península e Berro d' Água","-43.6295","-23.6025","43°37'46,2W","23°36'09''S",NA,NA,NA,NA,NA,NA,"10383",NA,NA,"Arbusto, ca 1,5m de alt, botões verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2019-10-03 10:04:22-03","UFSCar","SORO","4849","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,NA,"2007","12","08","Brasil","Paraná","Carambeí","Rio Pitangui","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, mata ripária.",NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA,NA
"764","2020-08-04 12:48:55-03","UFU","HUFU","58724","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M.","2005",NA,NA,"Hatschbach, G.; Hatschbach, M. & Barbosa, E.","2004","11","26","Brasil","Bahia","Macaúbas","Cachoeira do Tingu","-42.698600769043","-13.0193996429443",NA,NA,"HUFU00018288",NA,NA,NA,NA,NA,"78592",NA,NA,"Arbusto, ca. 2,5 m. Fruto preto.; Margem do córrego.",NA,NA,"71420","auto",NA,NA,NA,NA,NA,NA,NA
"765","2020-08-04 12:48:55-03","UFU","HUFU","10081","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Arantes, A.A.A.","1996","05",NA,"Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","1995","09","27","Brasil","Minas Gerais","São Roque de Minas","Estrada para Sacramento, 3km após a Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036780","HUFU00036780",NA,NA,NA,NA,"2891",NA,NA,"Subarbusto, ca. 0,2m. Frutos imaturos verdes e os maduros alaranjados.; Campo limpo.",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"766","2020-08-04 12:48:55-03","UFU","HUFU","17713","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Kawasaki, M.L.","2002",NA,NA,"Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","1998","01","11","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo a torre de observação, estrada para Sacramento - São Roque de Minas.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00036781","HUFU00036781",NA,NA,NA,NA,"5018",NA,NA,"Subarbusto, ca. 0,2m. Cálice verde, corola e estames brancos.; Afloramento rochoso, cerca de 4 meses após queimada. Campo limpo.",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA
"767","2020-08-04 12:48:55-03","UFU","HUFU","14904","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Paula, F.R.","1996","04","19","Brasil","Minas Gerais","Uberlândia","Clube Tangará","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00018287",NA,NA,NA,NA,NA,"10",NA,NA,"Arbusto, ca. 1,75 m. Frutos imaturos.; Mata mesófila semidecídua.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"768","2020-08-04 12:48:55-03","UFU","HUFU","18222","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Tomé, C.E.R.","1998","02","05","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00018292",NA,NA,NA,NA,NA,"s.n.",NA,NA,"Arbusto, ca. 4 m. Flores com odor adocicado, 0,5 cm de diâmetro e pétalas de coloração branca.; Mata de galeria.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"769","2020-08-04 12:48:55-03","UFU","HUFU","25501","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Arantes, A.A.A.","1998","11","15","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00018291",NA,NA,NA,NA,NA,"1117",NA,NA,"Arvoreta, ca. 2,8 m. Botões florais branco-esverdeados.; Mata de galeria.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"770","2020-08-04 12:48:55-03","UFU","HUFU","17429","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Arantes, A.A.A.","1997","02",NA,"Arantes, A.A.A.; Brito, M.H.","1995","12","18","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Iterior da mata de galeria.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00018289",NA,NA,NA,NA,NA,"515",NA,NA,"Arvoreta, ca. 2,5 m. Fruto imaturo de coloração verde e quando maduros alaranjados a roxo.; Mata de galeria.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"771","2020-08-04 12:48:55-03","UFU","HUFU","2703","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Arantes, A.A.A.","1996","02","15","Schiavini, I.","1990","05","10","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00018294",NA,NA,NA,NA,NA,"274",NA,NA,"Arvoreta, ca. 5 m.; Mata de galeria.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"772","2020-08-04 12:48:55-03","UFU","HUFU","3381","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Proença, C.","1990","10","23","Araújo, G.M.","1988","10","14","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00018293",NA,NA,NA,NA,NA,"814",NA,NA,"Arbusto, ca. 2 m. Flores com pétalas brancas.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"773","2020-08-04 12:48:55-03","UFU","HUFU","17428","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Arantes, A.A.A.","1997","02",NA,"Arantes, A.A.A.; Brito, M.H.","1995","12","18","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Interior da mata de galeria.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00018290",NA,NA,NA,NA,NA,"517",NA,NA,"Arvoreta, ca. 3 m. Botões florais branco-esverdeados. Ritidoma liso-escamoso.; Mata de galeria.",NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
"774","2021-03-03 15:27:58-03","MN","R-TIPOS","9144b","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenella","Eugenia tenella","Kiaersk.","Sobral, M.","1990",NA,NA,"Glaziou, A.F.M.","1882","01","02","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000009144b","R000009144b_001",NA,NA,NA,"Isotypus","13886",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"775","2021-03-03 15:27:58-03","MN","R-TIPOS","9144a","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenella","Eugenia tenella","Kiaersk.","Sobral, M.","1990",NA,NA,"Glaziou, A.F.M.","1882","01","02","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000009144a","R000009144a_001",NA,NA,NA,"Isotypus","13886",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"776","2021-03-03 15:27:58-03","MN","R-TIPOS","9144","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","tenella","Eugenia tenella","Kiaersk.","Sobral, M.","1990",NA,NA,"Glaziou, A.F.M.","1882","01","02","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"R000009144","R000009144_001",NA,NA,NA,"Isotypus","13886",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"777","2020-08-20 20:40:37-03","UFSC","FLOR","48571","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M.","2017","02","24","Fiaschi, P.","2013","01","13","Brasil","Santa Catarina","Florianópolis","SC-453, Km 41. Propriedade do Sr. Leodir Francescatto.","-51.003889","-27","51º0'14''W","27º0'0''S","FLOR0048571",NA,NA,"Myrtales",NA,NA,"3936",NA,NA,"árvore, 8m altura, botões florais creme","920","920",NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2020-08-20 20:40:37-03","UFSC","FLOR","3512","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, C.D.","1973",NA,NA,"Klein, R.M.; Smith, I.B.","1964","11","11","Brasil","Santa Catarina","Itapiranga","forest, steep slope by Rio Uruguai.","-53.733333","-27.166667","53º44'W","27º10'S","FLOR0003512",NA,NA,"Myrtales",NA,NA,"13164",NA,NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-08-20 20:40:37-03","UFSC","FLOR","60390","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Wagner, M.A.","2017","07",NA,"Wagner, M.A.","2013","04","18","Brasil","Santa Catarina","Lages","UDESC - Centro Agroveterinário - CAV Córrego ao lado da suinocultura, perto do muro.","-50.305833","-27.791944","50º18'21''W","27º47'31''S","FLOR0060390",NA,NA,"Myrtales",NA,NA,"25",NA,NA,"sub-arbusto, flor branca Habitat: Mata ciliar, borda da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2020-08-20 20:40:37-03","UFSC","FLOR","62259","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Cordeiro, J.","2014","04",NA,"Felitto, G.; Bianchin, J.E.; Dutra, M.","2013","11","26","Brasil","Rio Grande do Sul","São José dos Ausentes","Canto Bom, via estrada RS-110.","-50.000556","-28.503333","50º0'2''W","28º30'12''S","FLOR0062259","FLOR0062259",NA,"Myrtales",NA,NA,"776",NA,NA,"Árvore, 5m. Frutos maduros negros e vermelhos, imaturos alvo-esverdeados","970","970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-08-20 20:40:37-03","UFSC","FLOR","15461","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M.","1985",NA,NA,"Cordeiro, J.; Oliveira, P.I.","1985","03","14","Brasil","Paraná","Curitiba","Parque Náutico.","-49.2731018066406","-25.4277992248535",NA,NA,"FLOR0015461",NA,NA,"Myrtales",NA,NA,"6",NA,NA,"arbusto, flor alva, 1m altura",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"782","2020-08-20 20:40:37-03","UFSC","FLOR","6635","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M.","1993",NA,NA,"Smith, L.B.; Klein, R.M. & Hatschbach, G.","1965","01","18","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,"FLOR0006635",NA,NA,"Myrtales",NA,NA,"14811",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"783","2020-08-20 20:40:37-03","UFSC","FLOR","47729","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Grizzon, M.","2013","01","30","Grizzon, M.; et alii","2013","01","18","Brasil","Paraná","Ponta Grossa","Cachoeira da Mariquinha.","-50.1618995666504","-25.0949993133545",NA,NA,"FLOR0047729",NA,NA,"Myrtales",NA,NA,"147",NA,NA,NA,"917","917","46557","auto",NA,NA,NA,NA,NA,NA,NA
"784","2020-08-20 20:40:37-03","UFSC","FLOR","27486","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, M.","1993",NA,NA,"Jarenkow, J.A.","1993","12","25","Brasil","Rio Grande do Sul","Marcelino Ramos","Beira do rio Uruguai.","-51.9063987731934","-27.4617004394531",NA,NA,"FLOR0027486",NA,NA,"Myrtales",NA,NA,"2373",NA,NA,"arvoreta, flor branca; botões verdes, 1,5m altura",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA
"785","2020-08-20 20:40:37-03","UFSC","FLOR","18637","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,"2011","09","06","Klein, R.M.; Bresolin, A. & Occhioni","1968","11","19","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0018637",NA,NA,"Myrtales",NA,NA,"7954",NA,NA,"árvore de casca lisa, 30m altura. Material estéril.","250","250","27000","auto",NA,NA,NA,NA,NA,NA,NA
"786","2020-08-20 20:40:37-03","UFSC","FLOR","3518","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, C.D.","1974",NA,NA,"Bresolin, A.","1971","07","17","Brasil","Santa Catarina","Florianópolis","Pântano do Sul, Morro da Felicidade, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0003518",NA,NA,"Myrtales",NA,NA,"206",NA,NA,"arbusto, 5m altura","350","350","27000","auto",NA,NA,NA,NA,NA,NA,NA
"787","2020-08-20 20:40:37-03","UFSC","FLOR","2078","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, C.D.","1972",NA,NA,"Bresolin, A.","1972","11","13","Brasil","Santa Catarina","Florianópolis","Rio Tavares, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002078",NA,NA,"Myrtales",NA,NA,"630",NA,NA,"arvoreta, flor verde: quase branco; maduro: amarelado, 5m altura","300","300","27000","auto",NA,NA,NA,NA,NA,NA,NA
"788","2020-08-20 20:40:37-03","UFSC","FLOR","20875","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, C.D.","1978",NA,NA,"Reitz, R.; Klein, R.M.","1965","12","11","Brasil","Santa Catarina","Mafra","Potreiro Grande.","-49.8053016662598","-26.111400604248",NA,NA,"FLOR0020875",NA,NA,"Myrtales",NA,NA,"17415",NA,NA,"arvoreta, Fruto Maduro, alaranjado, 4m altura","750","750","66490","auto",NA,NA,NA,NA,NA,NA,NA
"789","2020-08-20 20:40:37-03","UFSC","FLOR","972","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, C.D.","1963",NA,NA,"Reitz, R.; Klein, R.M.","1961","03","24","Brasil","Santa Catarina","São Francisco do Sul","Morro do Campo Alegre.","-48.6380996704102","-26.2432994842529",NA,NA,"FLOR0000972",NA,NA,"Myrtales",NA,NA,"10946",NA,NA,"arbusto, flor branca, 1 a 3m altura","1200","1200","23627","auto",NA,NA,NA,NA,NA,NA,NA
"790","2020-08-20 20:40:37-03","UFSC","FLOR","973","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Legrand, C.D.","1963",NA,NA,"Reitz, R.; Klein, R.M.","1961","03","02","Brasil","Santa Catarina","São José","Serra da Boa Vista.","-48.627498626709","-27.6152992248535",NA,NA,"FLOR0000973",NA,NA,"Myrtales",NA,NA,"10972",NA,NA,"arbusto, flor branca, 3m altura","1000","1000","12814","auto",NA,NA,NA,NA,NA,NA,NA
"791","2018-07-27 21:53:04-03","UFMT","UFMT","43768","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Bohn, A.; Lannoy, L.C.",NA,NA,NA,"Lannoy, L.C.","2017","11","10","Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,"86",NA,NA,"Arbusto aprox. 1,5m, frutos roxos a pretos.",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"792","2021-03-04 15:45:37-03","IF","SPSF","16291","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella",NA,"M.Sobral",NA,NA,NA,"V.Baglioli","1992","11","06","Brasil","PR","Mandirituba","Rio da Varzea","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,"10","América do Sul",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"20385","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"793","2021-03-04 15:45:37-03","IF","SPSF","29033","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella",NA,"O.T. Aguiar","2002","02","15","J.R.Guillaumon","2001","12","25","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"América do Sul",NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: cambuí&nf;Árvore 3m; frutos; GEOGRAFIA: mata natural&nf;;",NA,NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
