"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","previousCatalogNumber","sex"
"809","2020-11-12 16:58:23-03","UEL","FUEL","283","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Balbino, LC; et al.","1979","08","24","Brasil","Paraná","Londrina","Campus UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2020-11-12 16:58:23-03","UEL","FUEL","3172","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Matzenbacher, NI","1987","06",NA,"Cavicchioli, MS; et al.","1986","10","03","Brasil","Paraná","Londrina","Fazenda Santa Ana, Próximo a Kambi","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2020-11-12 16:58:23-03","UEL","FUEL","4951","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, WC","1999",NA,NA,"Yoshimoto, Y",NA,NA,NA,"Brasil","Paraná","Londrina","Horto da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2020-11-12 16:58:23-03","UEL","FUEL","3501","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, MR","1987","06",NA,"Dias, MC","1986","09","17","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-10-16 14:11:13-03","UEL","FUEL","306","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Jóia, ES","1985",NA,NA,"Ruas, PM; et al.",NA,NA,NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2020-11-12 16:58:23-03","UEL","FUEL","271","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Jóia, ES","1985",NA,NA,"Vieira, AOS; et al.","1984","08","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-11-12 16:58:23-03","UEL","FUEL","2485","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ruas, PM","1988","02",NA,"Ruas, PM; et al.",NA,NA,NA,"Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-10-16 14:11:13-03","UEL","FUEL","39115","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Soares, A","2000",NA,NA,"Maschio, W","1998","10","10","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","17116",NA,"auto","348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2020-11-12 16:58:23-03","UEL","FUEL","29085","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Medri, C; Francisco, EM","1999","09","11","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","30511",NA,"auto","856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-11-12 16:58:23-03","UEL","FUEL","29087","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Medri, C; Francisco, EM","1999","08","21","Brasil","Paraná","São Jerônimo da Serra","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","30511",NA,"auto","825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-11-12 16:58:23-03","UEL","FUEL","14725","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Matzenbacher, NI","1996",NA,NA,"Maffei, EM","1995","02","26","Brasil","Santa Catarina","Joinville","Br101, a 10 Km de Joinville,sentido Joinville-Curi, a 10 Km de Joinville,sentido Joinville-Curitiba","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","37150",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2020-11-12 16:58:23-03","UEL","FUEL","30620","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Holmes, WC","2001",NA,NA,"Ruas, CF","1999","08","29","Brasil","São Paulo","Águas de São Pedro",NA,"-47.8760986328125","-22.5993995666504",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","1825",NA,"auto","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2020-11-12 16:58:23-03","UEL","FUEL","39017","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"R.S. da Silva; Tonetti, CR; J.C. de Souza","1999","04","30","Brasil","São Paulo","Potirendaba","Ribeirão Cubatão","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","17988",NA,"auto","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2020-11-12 16:58:23-03","UEL","FUEL","45539","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Mesquita, RG",NA,NA,NA,"F.B. da Costa; Borella, JC; Mesquita, RG","1997","07","22","Brasil","São Paulo","Ribeirão Preto","Horto Municipal de Ribeirão Preto.","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","24390",NA,"auto","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2020-11-12 16:58:23-03","UEL","FUEL","16423","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","Barroso","Barroso, GM","1958",NA,NA,"Hatschbach, G","1958","07","30","Brasil","Paraná","Guaratuba","Rio São João, Fazenda Rio do Melo","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FUEL016423",NA,NA,"Tracheophyta","Asterales","41937",NA,"auto","4928",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA
"824","2020-11-12 16:58:23-03","UEL","FUEL","2505","PreservedSpecimen","Plantae","Asteraceae","Mikania","hatschbachii","Mikania hatschbachii","Barroso","Vaz, AMSF","1997","08",NA,"Ruas, PM","1986","04","02","Brasil","Paraná","Londrina","Campus Universitário UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Asterales","63728",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2019-11-01 14:54:15-03","UnB","UB","11969","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Oliveira, CT","2013","11",NA,"Ramalho, CL; Caires, CS; Mendes, VC","2002","08","20","Brasil","Distrito Federal",NA,"DF 130","-47.635833","-15.838889","-47.635833","-15.838889","1007","1007",NA,NA,"Volúvel desetrorsa com folhas opostas, triangulares.; Trepadeira.; .","Dicotyledoneae",NA,NA,NA,NA,"98","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2019-11-01 14:54:15-03","UnB","UB","122779","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng",NA,NA,NA,NA,"Belém, RP","1966","06","01","Brasil","Bahia",NA,"Margem da Rodovia Una-Olivença",NA,NA,NA,NA,NA,NA,NA,NA,"Caule espinhoso.; Arbusto prostrado. Frutos marrom; Mata costeira","Dicotyledoneae",NA,NA,NA,NA,"2364","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-11-01 14:54:15-03","UnB","UB","122781","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Barroso, GM","1964","10","15","Silva, NT","1964","07","14","Brasil","Bahia",NA,"Km 80 entre Betanha e Canavieiras",NA,NA,NA,NA,NA,NA,NA,NA,"Capítulos brancos.; Escandente sobre árvore de 4m. Invólucro verde; Caatinga","Dicotyledoneae",NA,NA,NA,NA,"58413","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-11-01 14:54:15-03","UnB","UB","122783","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Barroso, GM","1966","06","15","Belém, RP","1965","08","30","Brasil","Bahia",NA,"Margem da Rodovia Itabuna-Ilhéus",NA,NA,NA,NA,NA,NA,NA,NA,"Flores brancas.; Cipó sobre árvore de 12m.; Mata úmida","Dicotyledoneae",NA,NA,NA,NA,"1659","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-11-01 14:54:15-03","UnB","UB","122778","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Barroso, GM","1966",NA,NA,"Belém, RP","1966","07","07","Brasil","Bahia","Belmonte",NA,"-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,"Flores creme.; Trepadeira.; Restinga","Dicotyledoneae",NA,"71281",NA,"auto","2510","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-11-01 14:54:15-03","UnB","UB","216212","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng",NA,NA,NA,NA,"Silvestre, LFV","2014","09","10","Brasil","Goiás","Cavalcante","Engenho II. Quintal de casa. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,NA,NA,"Registro etnobotânico - medicinal; Arbusto 2,5m","Dicotyledoneae",NA,"92497",NA,"auto","19","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-01 14:54:15-03","UnB","UB","122782","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Hatschbach, G","1981",NA,NA,"Hatschbach, G","1981","08","26","Brasil","Paraná ","Antonina","Rio Lagoa Vermelha","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"Capítulos creme.; Volúvel.; Orla mata pluvial","Dicotyledoneae",NA,"38300",NA,"auto","43963","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-01 14:54:15-03","UnB","UB","195367","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Oliveira, CT","2013","11",NA,"Vieira, RF","2012","06","14","Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,NA,"Uso medicinal; Flor creme","Dicotyledoneae",NA,"36524",NA,"auto","2456","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-01 14:54:15-03","UnB","UB","122780","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Barroso, GM",NA,NA,NA,"Belém, RP","1966","07","16","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,"Flores creme.; Cipó sobre árvore de 10m.; Mata costeira","Dicotyledoneae",NA,"49584",NA,"auto","2590","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-01 14:54:15-03","UnB","UB","122775","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Hatschbach, G","2002",NA,NA,"Carneiro, J","2001","08","15","Brasil","Paraná ","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,NA,"Capítulo creme, aromático.; Volúvel.; Orla da mata","Dicotyledoneae",NA,"17300",NA,"auto","1142","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-11-01 14:54:15-03","UnB","UB","174453","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng",NA,NA,NA,NA,"Pereira, AMS","2011","06",NA,"Brasil","São Paulo","Jardinópolis","Sítio Irmãs Marie.","-47.7599983215332","-21.0100002288818",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"24259",NA,"auto","UNAERP1447AM","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-11-01 14:54:15-03","UnB","UB","122776","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng",NA,NA,NA,NA,"Hoehne, W","1951","09","06","Brasil","São Paulo","São Paulo","Horto da Faculdade de Farmácia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Volúvel.","Dicotyledoneae",NA,"53584",NA,"auto","3629","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-11-01 14:54:15-03","UnB","UB","122777","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng","Hoehne, W",NA,NA,NA,"Hoehne, W","1949","08","04","Brasil","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Escandente.","Dicotyledoneae",NA,"53584",NA,"auto","3204","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-05-06 11:53:45-03","UFU","HUFU","25776","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Roth, P.L.","1955","09","25","Brasil","Minas Gerais","Belo Horizonte","Ponte da Mutuca, BR 3; Km 9.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"HUFU00048149","HUFU00048149","Cipó com flores brancas.; Beira do capão.",NA,NA,"17082",NA,"auto","1497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-05-06 11:53:45-03","UFU","HUFU","44382","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hwang, S.M.; Cuba, G.T.","2005","03","19","Brasil","Minas Gerais","Indianópolis","Quintal","-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,"HUFU00069482","HUFU00069482",NA,NA,NA,"30244",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-05-06 11:53:45-03","UFU","HUFU","75801","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.","2015","06",NA,"Silva, D.B.","2012","08","28","Brasil","Minas Gerais","Lavras","Horto medicinal da UFLA.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"HUFU00073863","HUFU00073863","Liana. Flor creme.; Cultivada. Relevo acidentado. Substrato: latossolo vermelho-escuro.",NA,NA,"20044",NA,"auto","96",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2019-05-06 11:53:45-03","UFU","HUFU","76663","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Nakajima, J.N.","2018","09",NA,"Arcain, B.M.S.","2016","09","15","Brasil","Paraná","Foz do Iguaçu","RBBV- Ervanário de plantas medicinais","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"HUFU00074733",NA,"Trepadeira. Flor: Branca - capítulos congestos. Flor aromática.; Solo argiloso.",NA,NA,"39570",NA,"auto","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-05-06 11:53:45-03","UFU","HUFU","24558","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.","2000",NA,NA,"Hatschbach, G.; Silva, J.M.","1999","08","18","Brasil","Paraná","Paranavaí","Bosque da Cidade","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"HUFU00048148","HUFU00048148","Volúvel, capítulo creme.; Orla da floresta.",NA,NA,"51763",NA,"auto","69272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-07-03 15:17:16-03","UFU","HUFU","71523","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Nakajima, J.N.","2019","04",NA,"Cardoso, L.J.T.; Braga, J.M.A. & Couto, R.S.","2009","08","28","Brasil","Rio de Janeiro","Cambuci","Jacutinga, Estrada para as grutas.","-41.9110984802246","-21.5753002166748",NA,NA,"186","186","HUFU00076025",NA,"Trepadeira. Luminosidade: Heliófila. Flores brancas com forte odor adocicado. Visitada por vários indivíduos de abelha.; Córrego Alegre",NA,NA,"29128",NA,"auto","770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2019-05-06 11:53:45-03","UFU","HUFU","61392","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Magnago, L.F.S.","2007","02","16","Souza, P.F.; Matos, F.A.R.","2006","06","11","Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343056","-20.462222","-40.343056","-20.462222",NA,NA,"HUFU00048153","HUFU00048153","Beira de praia.",NA,NA,NA,NA,NA,"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2019-05-06 11:53:45-03","UFU","HUFU","66680","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Araújo, R.O.","2012","09","29","Brasil","Minas Gerais","Patricínio","Residência Urbana",NA,NA,NA,NA,NA,NA,"HUFU00048152","HUFU00048152","Planta,usada na Medicina popular; Trepadeira sobrenhosa.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2019-11-28 15:44:42-03","UFU","HUFU","67991","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Vieira, R.F.","2012","10",NA,"Vieira, R.F.; Silva, D.B.","2012","10","09","Brasil","Goiás","Cristalina","Associação Mãe da Esperança, AME.","-47.616944","-16.766944","-47.616944","-16.766944","1233","1233","HUFU00048150","HUFU00048150","Flor Creme.; Área de cultivo.",NA,NA,NA,NA,NA,"2507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2019-05-06 11:53:45-03","UFU","HUFU","73983","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Krieger, L.; et al.","1988","11","20","Brasil","Minas Gerais",NA,"Parque Nacional da Caparaó, Caminho para tronqueira.",NA,NA,NA,NA,NA,NA,"HUFU00071898","HUFU00071898","Cipó volúvel, na mata em frutificação.",NA,NA,NA,NA,NA,"23246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2020-11-27 11:33:30-03","UFU","HUFU","75748","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Nakajima, J.N.","2018","04",NA,"Alves, R.B.N.","2015","09","18","Brasil","Distrito Federal","Brasília","Coleção de germoplasma de plantas medicinais e aromáticas do Cenargen. Coleção de referência de Guaco, Projeto Qualifito. Refere-se ao material RBN 50.","-47.902222","-15.728611","-47.902222","-15.728611","1036","1036","HUFU00073862","HUFU00073862","Escandente. Flor creme.; Cerrado (área cultivada). Relevo inclinado. Substrato: latossolo arenoso.",NA,NA,NA,NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2019-05-06 11:53:45-03","UFU","HUFU","53644","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Roque, N.","1993","10","21","Palhano, P.C.","1993","10","08","Brasil","Mato Grosso do Sul","Amambai","Via Pimentel","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,"HUFU00048151","HUFU00048151","Trepadeira. Flor branca com creme.",NA,NA,"73676",NA,"auto","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2020-08-20 14:55:12-03","UFSC","FLOR","54333","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Nuernberg, A.","2012","09","01","Nuernberg, A.; Mello, A.S. & Weber, P.","2011","09","01","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental da Ponta do Araçá.","-48.517222","-27.121944","48º31'2''W","27º7'19''S","2","2","FLOR0054333",NA,"Rupícola escandente, flores maduras com capítulos dispostos em glomérulos ou cimeiras. Coordenadas aproximadas.",NA,"Asterales",NA,NA,NA,"302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2020-08-20 14:55:12-03","UFSC","FLOR","68340","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Espíndola, A.; Gonçalves, M.C.","2019","10","04","Gonçalves, M.C.; Caddah, M.K.","2019","09","27","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa da Conceição, Costa da Lagoa. Mirante da trilha do Morro do Assopro.","-48.463611","-27.542778","48º27'49''W","27º32'34''S",NA,NA,"FLOR0068340",NA,"Trepador, sem forofito, inflorescência branca",NA,"Asterales",NA,NA,NA,"189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2020-08-20 14:55:12-03","UFSC","FLOR","7419","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hatschbach, G.","1983","08","18","Brasil","Paraná","Morretes","América de Cima.","-48.834400177002","-25.476900100708",NA,NA,"50","50","FLOR0007419",NA,"volúvel, flor capítulo creme, odorífero",NA,"Asterales","30514",NA,"auto","46814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2020-08-20 20:38:09-03","UFSC","FLOR","16088","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.","1989",NA,NA,"Falkenberg, D.B.","1985","09","27","Brasil","Rio Grande do Sul","Agudo","Morro Agudo.","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"FLOR0016088",NA,"trepadeira",NA,"Asterales","22416",NA,"auto","3371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2020-08-20 20:38:09-03","UFSC","FLOR","22882","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.","1990",NA,NA,"Jarenkow, J.A.","1989","09","21","Brasil","Rio Grande do Sul","Barra do Ribeiro","BR-116 a ca. 3 km da divisa com Tapes.","-51.3011016845703","-30.2910995483398",NA,NA,NA,NA,"FLOR0022882",NA,"trepadeira, flor capítulos branco-verdosos",NA,"Asterales","31686",NA,"auto","1340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-08-20 14:55:12-03","UFSC","FLOR","15358","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Silva Filho, F.A. da","1985","09","26","Brasil","Rio Grande do Sul","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"FLOR0015358",NA,NA,NA,"Asterales","28343",NA,"auto","497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-08-20 20:38:09-03","UFSC","FLOR","22896","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.","1988",NA,NA,"Jarenkow, J.A.","1987","09","24","Brasil","Rio Grande do Sul","Marcelino Ramos","Mata do Sétimo Céu.","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"FLOR0022896",NA,"trepadeira, flor capítulos brancos",NA,"Asterales","18635",NA,"auto","738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-08-20 14:55:12-03","UFSC","FLOR","37020","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Ritter, M.R.","2001","10","02","Brasil","Rio Grande do Sul","Porto Alegre","Campus do Vale, UFRGS.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"FLOR0037020",NA,"trepadeira",NA,"Asterales","29946",NA,"auto","1392",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-08-20 20:38:09-03","UFSC","FLOR","20976","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ritter, M.R.","1990",NA,NA,"Leite, S.L.C.","1989","11","07","Brasil","Rio Grande do Sul","Porto Alegre","Campus do Vale, UFRGS.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"FLOR0020976",NA,"Dupl. 84.431",NA,"Asterales","29946",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
