"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"1208","2019-05-06 12:00:42-03","UFU","HUFU","21737","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","2921","1999","11","19",NA,"Brasil",NA,NA,"Fruto maduro.; Vereda.","HUFU00068650",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Meio direito da vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068650","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2020-08-04 12:48:37-03","UFU","HUFU","17298","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Barbosa, A.A.A.","1079","1998","09","04",NA,"Brasil",NA,NA,"Subarbusto. Flor alva a rósea.; Vereda.","HUFU00068730",NA,NA,NA,"DC.","Arantes, A.A.A.","Minas Gerais","Estação Ecológica do Panga, Vereda 3, borda.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068730","Uberlândia","58223","auto","1998","12","10",NA,NA,NA,NA,NA,NA,NA
"1210","2019-05-06 12:00:42-03","UFU","HUFU","20403","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.; Faria, P.","s.n.","1999","06","18",NA,"Brasil",NA,NA,"Arbusto com flor alva.; Vereda.","HUFU00068656",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estação Ecológica do Panga, Vereda 3, esquerdo, borda.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068656","Uberlândia","58223","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
"1211","2019-05-06 12:00:42-03","UFU","HUFU","20822","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","2663","1999","07","30",NA,"Brasil",NA,NA,"Arbusto. Flor branca.; Vereda.","HUFU00068694",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Vereda 4.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068694","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1212","2019-05-06 12:00:42-03","UFU","HUFU","20754","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Lemos, M.T.O.","s.n.","1999","06","25",NA,"Brasil",NA,NA,"Subarbusto raro. Flor branca.; Vereda.","HUFU00068725",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Vereda 4, borda do lado esquerdo.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068725","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1213","2019-05-06 12:00:42-03","UFU","HUFU","19967","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Barbosa, A.A.A.; Faria, P.","1985","1999","04","30",NA,"Brasil",NA,NA,"Subarbusto. Flor alva.; Vereda.","HUFU00068712",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estação Ecológica do Panga, Vereda 4 (direito, borda).","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068712","Uberlândia","58223","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
"1214","2019-05-06 12:00:42-03","UFU","HUFU","72822","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Faria, P.","s.n.","1999","06","25",NA,"Brasil",NA,NA,"Arbusto frequente. Flor alva.; Vereda.","HUFU00068670",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estação Ecológica do Panga, Vereda 4 (esquerdo, meio).","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068670","Uberlândia","58223","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
"1215","2019-05-06 12:00:42-03","UFU","HUFU","22918","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Guimarães, A.J.M.","s.n.","1999","06","03",NA,"Brasil",NA,NA,"Vereda.","HUFU00068733",NA,NA,NA,"DC.",NA,"Minas Gerais","Estação Ecológica do Panga, Vereda sul.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068733","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2020-08-04 12:48:37-03","UFU","HUFU","17057","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.; Barbosa, A.A.A.","1637","1998","08","21",NA,"Brasil",NA,NA,"Subarbusto. Flores alvas a róseas, folhas com ramos pegajosos.; Vereda.","HUFU00068713",NA,NA,NA,"DC.","Arantes, A.A.A.","Minas Gerais","Estrada para Campo Florido","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068713","Uberlândia","58223","auto","1998","12","10",NA,NA,NA,NA,NA,NA,NA
"1217","2019-05-06 12:00:42-03","UFU","HUFU","20231","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Faria, P.; Araújo, G.M.","s.n.","1999","06","11",NA,"Brasil",NA,NA,"Vereda.","HUFU00068660",NA,NA,NA,"DC.",NA,"Minas Gerais","Estrada para Campo Florido, A 20 km de Uberlândia. Vereda 2, lado esquerdo, borda.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068660","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2019-05-06 12:00:42-03","UFU","HUFU","21263","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Lemos, M.T.O.","s.n.","1999","09","10",NA,"Brasil",NA,NA,"Flor branca.; Vereda.","HUFU00068729",NA,NA,NA,"DC.",NA,"Minas Gerais","Estrada para Campo Florido, Meio direito da vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068729","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2019-05-06 12:00:42-03","UFU","HUFU","18167","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Barbosa, A.A.A.","1264","1998","09","18",NA,"Brasil",NA,NA,"Vereda.","HUFU00068717",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Estrada para Campo Florido, Vereda 2.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068717","Uberlândia","58223","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
"1220","2019-05-06 12:00:42-03","UFU","HUFU","20680","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Lemos, M.T.O.","s.n.","1999","05","14",NA,"Brasil",NA,NA,"Arbusto com flor amarela.; Vereda.","HUFU00068727",NA,NA,NA,"DC.",NA,"Minas Gerais","Estrada para Campo Florido, Vereda 2, do lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068727","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2019-05-06 12:00:42-03","UFU","HUFU","21126","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Lemos, M.T.O.","s.n.","1999","07","16",NA,"Brasil",NA,NA,"Subarbusto com flor branca.; Vereda.","HUFU00068724",NA,NA,NA,"DC.",NA,"Minas Gerais","Estrada para Campo Florido, Vereda 2, meio do lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068724","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2019-05-06 12:00:42-03","UFU","HUFU","20734","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Lemos, M.T.O.","s.n.","1999","06","11",NA,"Brasil",NA,NA,"Subarbusto. Flor amarela.; Vereda.","HUFU00068731",NA,NA,NA,"DC.",NA,"Minas Gerais","Estrada para Campo Florido, Vereda 2, meio do lado direito.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068731","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2019-05-06 12:00:42-03","UFU","HUFU","39507","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","993","2002","07","25",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Flores brancas.; Vereda.","HUFU00068709",NA,NA,NA,"DC.",NA,"Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068709","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2019-05-06 12:00:42-03","UFU","HUFU","39512","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","1133","2002","08","29",NA,"Brasil",NA,NA,"Arbusto ca. de 1,10 m. Branca levemente rosa.; Vereda.","HUFU00068654",NA,NA,NA,"DC.",NA,"Minas Gerais","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068654","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2019-05-06 12:00:42-03","UFU","HUFU","4801","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, J.N.; Romero, R.","122","1993","10","27",NA,"Brasil",NA,NA,"Arbusto ca. de 1,50 m. frutos secos.; Pastagem abandonada.","HUFU00068758",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068758","Uberlândia","58223","auto","1993","10","27",NA,NA,NA,NA,NA,NA,NA
"1226","2019-05-06 12:00:42-03","UFU","HUFU","39508","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","896","2002","06","30",NA,"Brasil",NA,NA,"Arbusto ca. de 0,50 m. Branca.; Vereda.","HUFU00068710",NA,NA,NA,"DC.",NA,"Minas Gerais","Fazenda Estiva, A 10 km BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068710","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2019-05-06 12:00:42-03","UFU","HUFU","39520","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","1053","2002","08","16",NA,"Brasil",NA,NA,"Arbusto, ca. 1,1 m. Branca levemente rosa.; Vereda.","HUFU00068665",NA,NA,NA,"DC.",NA,"Minas Gerais","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068665","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2019-05-06 12:00:42-03","UFU","HUFU","39518","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","586","2002","05","06",NA,"Brasil",NA,NA,"Arbusto, ca. de 1,10 m. Branca rosada.; Vereda.","HUFU00068697",NA,NA,NA,"DC.",NA,"Minas Gerais","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068697","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-08-04 12:48:37-03","UFU","HUFU","69837","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Aidar, I.F.; Martins, G.A.; Franco, M.M.; Oliveira, B. & Nogueira-Ferreira, F.H.","s.n.","2009","08","19",NA,"Brasil",NA,NA,"Arbusto, folhas miúdas com nervuras paralelas, 2m. Planta 11; Mata ciliar","HUFU00068718",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Fazenda Experimental do Glória","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068718","Uberlândia","58223","auto","2015","02",NA,NA,NA,NA,NA,NA,NA,NA
"1230","2019-05-06 12:00:42-03","UFU","HUFU","39513","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","562","2002","05","06",NA,"Brasil",NA,NA,"Arbusto, ca, de 1 m. Branca rosada.; Vereda.","HUFU00068708",NA,NA,NA,"DC.",NA,"Minas Gerais","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068708","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2019-05-06 12:00:42-03","UFU","HUFU","9016","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Nakajima, J.N.","2348","1995","06","30",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,6 m. Corola branca e estames amarelos.; Vereda.","HUFU00068652",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068652","Uberlândia","58223","auto","1995","06","30",NA,NA,NA,NA,NA,NA,NA
"1232","2019-05-06 12:00:42-03","UFU","HUFU","60867","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Mota, K.C.P.; Fernandes, W.P. & Dimão D.G.","8","2010","05","05",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt. 5 pétalas brancas, abteras grandes, amarelas. Planta com BF e FI.; Borda de mata.","HUFU00068791",NA,NA,NA,"DC.",NA,"Minas Gerais","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068791","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2019-05-06 12:00:42-03","UFU","HUFU","50712","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Rodrigues, C.M.","52","2007","07",NA,NA,"Brasil",NA,NA,"Arbusto.; Cerrado.","HUFU00068653",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068653","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2019-05-06 12:00:42-03","UFU","HUFU","8644","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Nakajima, J.N.","2342","1995","05","31",NA,"Brasil",NA,NA,"Subarbusto ca. de 0,5 m. Corola com as pétalas externamente avermelhadas, estames amarelos.; Campo úmido.","HUFU00068805",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068805","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2019-05-06 12:00:42-03","UFU","HUFU","59991","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Versiane, A.F.A.; Romero, R.; Bacci, L.F. & Araújo, F.P.","31","2011","07","12",NA,"Brasil",NA,NA,"Arbusto, ca. 0,5 m alt. Cálice verde, corola branca com listra, estames maiores com anteras rosadas, menores com anteras amarelas, frutos marrom-esverdeados.; Borda de vereda, ao final da reserva, solos úmidos.","HUFU00068774",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068774","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2019-05-06 12:00:42-03","UFU","HUFU","59710","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Versiane, A.F.A.","7","2011","04","06",NA,"Brasil",NA,NA,"Borda de vereda.","HUFU00068773",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068773","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2019-05-06 12:00:42-03","UFU","HUFU","59703","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Versiane, A.F.A.; Bacci, L.F.","14","2011","05","26",NA,"Brasil",NA,NA,"Transição vereda-cerrado, solos úmidos.","HUFU00068775",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068775","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2019-05-06 12:00:42-03","UFU","HUFU","56868","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Simão, D.; Vargas, B.C.; Castro, N.M.; Soares, P.N. & Costa, R.","215","2010","03","26",NA,"Brasil",NA,NA,"Arbusto, ca. 1,7 m. Pétalas brancas com detalhes rosados na face interior.; Borda do cerrado.","HUFU00068802",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068802","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-08-04 12:48:37-03","UFU","HUFU","45378","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Arantes, A.A.A.; Oliveira, R.S. & Mendonça, A.S.","1829","2006","06","23",NA,"Brasil",NA,NA,"Arbusto, ca. 1,0 m. Corola creme com manchas róseas.","HUFU00068806",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068806","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2019-05-06 12:00:42-03","UFU","HUFU","37078","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Moraes, S.C.","s.n.","2004","05","21",NA,"Brasil",NA,NA,"Subarbusto. Corola branca com manchas rosadas na parte inferior.; Campo úmido.","HUFU00068772",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068772","Uberlândia","58223","auto","2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"1241","2019-05-06 12:00:42-03","UFU","HUFU","37029","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Silva, M.R.","s.n.","2004","05","21",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,6 cm. Corola branca, botão branco, anteras menores e maiores amarelas, folha e caule piloso com substância pegajosa.; Vereda.","HUFU00068776",NA,NA,NA,"DC.","Silva, M.R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068776","Uberlândia","58223","auto","2004","06","06",NA,NA,NA,NA,NA,NA,NA
"1242","2019-05-06 12:00:42-03","UFU","HUFU","32335","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Silva, M.R.","s.n.","2002","05","06",NA,"Brasil",NA,NA,"Erva, corola branca.; Vereda.","HUFU00068771",NA,NA,NA,"DC.","Barbosa, A.A.A.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068771","Uberlândia","58223","auto","2002","05","06",NA,NA,NA,NA,NA,NA,NA
"1243","2020-08-04 12:48:37-03","UFU","HUFU","17179","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.; Barbosa, A.A.A.","1756","1997","09","05",NA,"Brasil",NA,NA,"Arbusto.; Vereda.","HUFU00068801",NA,NA,NA,"DC.","Arantes, A.A.A.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068801","Uberlândia","58223","auto","1998","12","10",NA,NA,NA,NA,NA,NA,NA
"1244","2020-08-04 12:48:37-03","UFU","HUFU","16748","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","1571","1998","04","07",NA,"Brasil",NA,NA,"Erva.; Vereda.","HUFU00068716",NA,NA,NA,"DC.","Arantes, A.A.A.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068716","Uberlândia","58223","auto","1998","12","15",NA,NA,NA,NA,NA,NA,NA
"1245","2019-05-06 12:00:42-03","UFU","HUFU","39516","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","636","2002","05","30",NA,"Brasil",NA,NA,"Arbusto ca. de 1 m. Branca.; Vereda.","HUFU00068807",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068807","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2019-05-06 12:00:42-03","UFU","HUFU","39515","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Oliveira, G.C.","1094","2002","08","29",NA,"Brasil",NA,NA,"Arbusto ca. de 1,10 m. Branca levemente rosa.; Vereda.","HUFU00068812",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068812","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2019-05-06 12:00:42-03","UFU","HUFU","23030","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Barbosa, A.A.A.","3268","2000","05","12",NA,"Brasil",NA,NA,"Subarbusto. Flor creme.; Vereda.","HUFU00068770",NA,NA,NA,"DC.",NA,"Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Borda da vereda 1, lado direito","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068770","Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1248","2019-05-06 12:00:42-03","UFU","HUFU","55366","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Romero, R.; Gusson, A.E.; Juliano, R.F.; Custódio, L.N.; Machado, A.O. & Oliveira, A.L.F.","8209","2009","04","14",NA,"Brasil",NA,NA,"Subarbusto, ca. 0,8 m. Sépalas verdes, corola branca com guias de néctar rosa, anteras amarelas.; Campo sujo.","HUFU00068813",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Cerca de 6 km do centro de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068813","Uberlândia","58223","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-08-04 12:48:37-03","UFU","HUFU","17273","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","1831","1998","09","04",NA,"Brasil",NA,NA,"Subarbusto, flores creme.; Vereda.","HUFU00068809",NA,NA,NA,"DC.","Arantes, A.A.A.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Meio da vereda 1.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068809","Uberlândia","58223","auto","1998","12","10",NA,NA,NA,NA,NA,NA,NA
"1250","2019-05-06 12:00:42-03","UFU","HUFU","20067","S","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Araújo, G.M.","s.n.","1999","05","11",NA,"Brasil",NA,NA,"Arbusto com pétalas róseas.; Vereda.","HUFU00068810",NA,NA,NA,"DC.","Romero, R.","Minas Gerais","Reserva do Clube Caça e Pesca Itororó, Vereda 1 borda esquerda.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00068810","Uberlândia","58223","auto","1999","07",NA,NA,NA,NA,NA,NA,NA,NA
