"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"296","2021-03-04 15:42:47-03","IF","SPSF","23646","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida",NA,NA,"A.A.Santos","42","1997","12","17","América do Sul","Brasil","GO","Colinas do Sul","mata ciliar","-48.0783004760742","-14.1513996124268",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"58154","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"297","2021-03-04 15:42:47-03","IF","SPSF","22005","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) (Lundell)","E.F.S.Rossetto","A.Custodio Filho & G.Franco","450/97","1996","08","08","América do Sul","Brasil","SP","Mogi das Cruzes","E.Ecol.Itapety","-46.1883010864258","-23.5228004455566",NA,"COLETA: Arvoreta. Flores avermelhadas.;",NA,NA,"28666","auto",NA,NA,NA,NA,"2019","01","Magnoliopsida","10",NA,NA,NA,NA,NA
"298","2021-03-04 15:42:47-03","IF","SPSF","28315","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) (Lundell)","E.F.S.Rossetto","J.A.Pastore & C.Moura","1058","2001","07","06","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.371944","-23.976944",NA,"COLETA: Arbusto. Flores amarelas.; GEOGRAFIA: Em barranco. Estrada de acesso à região de Paranapuã.;",NA,NA,NA,NA,NA,NA,NA,NA,"2019","01","Magnoliopsida","31",NA,NA,NA,NA,NA
"299","2021-03-04 15:42:47-03","IF","SPSF","29948","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida",NA,"E.F.S.Rossetto","J.A.Pastore & C.Moura","1165","2002","06","28","América do Sul","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.371944","-23.976944",NA,"COLETA: Arbustiva de 2m de altura. Inflorescência esverdeada.; GEOGRAFIA: Na mata. Trilha da Caixa D'Água. Região de Paranapuã.;",NA,NA,NA,NA,NA,NA,NA,NA,"2019","01","Magnoliopsida","16",NA,NA,NA,NA,NA
"300","2021-03-04 15:42:47-03","IF","SPSF","30430","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida",NA,"E.F.S.Rossetto","J.A.Pastore & C.Moura","1205","2002","09","27","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.371944","-23.976944",NA,"COLETA: Arvoreta de até 1m de altura. Frutos imaturos verdes. Pedúnculo e resquício de cálice na cor vinho.; GEOGRAFIA: Mata de encosta.;",NA,NA,NA,NA,NA,NA,NA,NA,"2019","01","Magnoliopsida","16",NA,NA,NA,NA,NA
"301","2021-03-04 15:42:47-03","IF","SPSF","37970","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida","DC.","P.G.Delprete","G.Hatschbach & M.Hatschbach & O.S.Ribas & J.Carneiro","75341","2003","06","14","América do Sul","Brasil","BA","Olivença","Canabrava, 3-5km",NA,NA,NA,"COLETA: Restinga arbórea.&nf;Arbusto 3m., flor alva.;",NA,NA,NA,NA,NA,NA,NA,NA,"2005","01","Magnoliopsida","10",NA,NA,NA,NA,NA
"302","2021-03-04 15:42:47-03","IF","SPSF","42109","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Schmidt) Lundell","E.F.S.Rossetto","R.T.Polisel","959","2009","01","02","América do Sul","Brasil","SP","Juquitiba","Fazenda do Sr. Wilson","-47.090278","-23.975556",NA,"COLETA: Arvoreta 2m de altura. Frutos negros.; GEOGRAFIA: Em topo de morro. Área de vegetação conservada. Estrada da Palestina (BR116, Km 330).;",NA,NA,NA,NA,NA,NA,"700","700","2019","01","Magnoliopsida","10",NA,NA,NA,NA,NA
"303","2021-03-04 15:42:47-03","IF","SPSF","49113","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart.ex J.A.Schmidt) Lundell","E.F.S.Rossetto","J.A.Lombardi & M.N.Saka & L.Biral & L.P. Poli & A.L.Coan","8920","2011","12","15","América do Sul","Brasil","ES","Ibatiba","Fazenda do Carmo Machado","-41.496111","-20.279167",NA,"COLETA: Árvore com aprox. 6m de altura; folhas papiráceas; flores verdes; estigmas brancos.; GEOGRAFIA: Capões de mata secundária de encosta, em cafezal. Santa Maria, divisa Lúna/Ibatiba.;",NA,NA,NA,NA,NA,NA,"851","851","2019","01","Magnoliopsida","16",NA,NA,NA,NA,NA
"304","2021-03-04 15:42:47-03","IF","SPSF","16709","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida",NA,NA,"G. Hatschbach","58033","1992","10","14","América do Sul","Brasil","Espirito Santo","Linhares","Reserva Ecologica da Sooretama","-40.0722007751465","-19.3910999298096",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"305","2021-03-04 15:42:47-03","IF","SPSF","13080","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Guapira","nitida","Guapira nitida",NA,"E.F.S.Rossetto","A.A.J.Tabanez","7","1989","07","16","América do Sul","Brasil","SP","São Sebastião","Maresias","-45.4099998474121","-23.7600002288818",NA,"COLETA: Arbusto de 2m de altura.; GEOGRAFIA: Próximo ao Rio Maresias.;",NA,NA,"41977","auto",NA,NA,NA,NA,"2019","02","Magnoliopsida","06",NA,NA,NA,NA,NA
"306","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","acuminata","Pisonia acuminata","Mart. ex J.A.Schmidt",NA,"Glaziou, AFM","2665",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Rio de Janeiro",NA,NA,NA,"Decembri flor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","acuminata","Pisonia acuminata","Mart. ex J.A.Schmidt",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis profundis ad Lorena prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","acuminata","Pisonia acuminata","Mart. ex J.A.Schmidt",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis profundis ad Lorena prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in sylvis umbrosis pr. Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Glaziou, AFM","1358",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Riod de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Regnell, AF","1021",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Caldas, prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Glaziou, AFM","3088",NA,NA,NA,"Southern America","Brazil",NA,NA,"in vicinia urbis Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis ad Aldea da Escada et praedium Mineiros, prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Burchell, WJ","971","1825","09","15","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Convento de Santa Teresa, Along the aqueduct from the Convent of Santa Teresa to the spot where it crosses the ridge in sight of the valley of Laranjeiras","-43.19","-22.919",NA,NA,NA,NA,NA,NA,"-43.19","-22.919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Glaziou, AFM","1359",NA,NA,NA,"Southern America","Brazil",NA,NA,"prope Riod de Janeiro",NA,NA,NA,"Flor. Decbr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in sylvis ad Aldea da Escada et praedium Mineiros, prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2017-09-11 17:11:20-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Nyctaginaceae","Pisonia","nitida","Pisonia nitida","Mart. ex J.A.Schmidt",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in sylvis umbrosis pr. Mandiocca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-04-05 12:36:22-03","UNIVASF","HVASF","4897","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","J.S. Gomes","J.S. Gomes","290","2008","12","18","América do Sul","Brasil","Pernambuco","Igarassu","Mata de Piedade. Borda. Usina São José. Engenho D'água","-34.989166","-7.848611",NA,"Árvore na borda da mata. Inflorescência com flores verdes, diminutas, estames com anteras rosadas.","HVASF004897",NA,NA,NA,"-34.989166","-7.848611","130","130","2008","12",NA,"18",NA,NA,NA,NA,"U"
"319","2021-04-05 12:36:22-03","UNIVASF","HVASF","4898","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","A.C.B. Lins e Silva","A.C.B. Lins e Silva","456","2009","03","27","América do Sul","Brasil","Pernambuco","Igarassu","Mata da Cruzinha. Usina São José","-34.960027","-7.817488",NA,"Árvore com ca. de 8m de alt. Frutos negros. Borda da Mata.","HVASF004898",NA,NA,NA,"-34.960027","-7.817488","130","130","2011","04",NA,"26",NA,NA,NA,NA,"U"
"320","2019-11-21 10:12:42-03","IBt","SP","12934","S","Plantae",NA,NA,"Nyctaginaceae","Guapira","nitida","Guapira nitida","(Mart. ex J.A.Schmidt) Lundell","Furlan, A","Puttemanns, A","CGG5676","1902","09","16",NA,"Brasil","São Paulo",NA,"Piassaguera, mata beira rio Mogi.",NA,NA,NA,NA,"SP007472","SP007472",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
