"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","year","month","day","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"1027","2019-11-01 14:59:28-03","UnB","UB","136902","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Alkimim, W","Alkimim, W","Brasil","Distrito Federal","Brasília","-47.835","-15.874167","-47.835","-15.874167","Árvore. 3m. Frutos verdes exsudando goma.; Cerrado Típico",NA,"Dicotyledoneae",NA,"135","2010","05","10","Southern America","Jardim Botânico, Trilha Ecológica",NA,NA,NA,NA,NA,NA,NA,"2010","05","19",NA,NA,NA,NA,NA,NA
"1028","2019-11-01 14:59:28-03","UnB","UB","14860","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Martins, CR","Martins, CR","Brasil","Distrito Federal","Brasília","-47.926667","-15.731389","-47.926667","-15.731389","Planta de 3,1m; Campo sujo antropizado com 40-50% de capim-gordura. Solo: Solo latossolo.",NA,"Dicotyledoneae",NA,"407","2004","05","13","Southern America","Parque Nacional de Brasília. Área ao lado da antiga pista de pouso de ultraleve próxima à administração, submetida a uma queimada controlada no mês de setembro de 2003.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2019-11-01 14:59:28-03","UnB","UB","14894","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Gomes, BM","Gomes, BM; Martins, RC","Brasil","Minas Gerais","Chapada Gaúcha","-45.335","-15.358056","-45.335","-15.358056","Estéril.; Árvore 3m; Cerradão recém queimado.",NA,"Dicotyledoneae",NA,"318","2003","11","12","Southern America","Serra das Araras, Parque Estadual Serra das Araras - PESA.","605","605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2019-11-01 14:59:28-03","UnB","UB","211291","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Projeto Biodiversidade BP; Melo, MS; Concha, C; Arcela, V","Brasil","Goiás","Edéia","-50.0556","-17.4045","-50.0556","-17.4045","Arbusto, 0,5m; Cerrado denso. Solo argiloso, ferro, marrom",NA,"Dicotyledoneae",NA,"CDFCBE37","2012","08","03","Southern America","Fazenda Canadá (CDFCBE)","450","450",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1031","2019-11-01 14:59:28-03","UnB","UB","211517","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Harris, SA","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","Brasil","Goiás","Edéia","-50.0848","-17.6874","-50.0848","-17.6874","Foto (exsicata); Árvore, 1m; Ilha rochosa no meio da vereda. Solo de canga sobre rocha",NA,"Dicotyledoneae",NA,"IRFCBH8","2012","08","15","Southern America","(IRFCBH)","487","487",NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"1032","2019-11-01 14:59:28-03","UnB","UB","31719","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Irwin, HS","Brasil","Goiás","Cavalcante","-47.4583","-13.7975","-47.4583","-13.7975",".",NA,"Dicotyledoneae",NA,"24093","1969","03",NA,"Southern America","Cavalcante",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1033","2019-11-01 14:59:28-03","UnB","UB","31720","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Belém, RP","Brasil","Goiás",NA,NA,NA,NA,NA,"Árvore. Flor flores brancas, estames marron; .",NA,"Dicotyledoneae",NA,"29","1964","12","15","Southern America","Rodovia Brasília-Uruaçu, divisa do D.F.",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1034","2019-11-01 14:59:28-03","UnB","UB","31723","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Sanaiotti, TM","Brasil","Mato Grosso",NA,"-58.033333","-14.333333","-58.033333","-14.333333","Árvore. Flor botão floral; .",NA,"Dicotyledoneae",NA,"408","1994","02",NA,"Southern America","Rodovia MT 170",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1035","2019-11-01 14:59:28-03","UnB","UB","31725","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Filgueiras, TS","Filgueiras, TS","Brasil","Goiás","Luziânia","-47.9503","-16.2525","-47.9503","-16.2525","Árvore; .",NA,"Dicotyledoneae",NA,"227","1978","07",NA,"Southern America","Luziânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2019-11-01 14:59:28-03","UnB","UB","31726","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Jacques, EL","Brasil","Mato Grosso do Sul","Três Lagoas","-51.716667","-20.8","-51.716667","-20.8","Árvore; .",NA,"Dicotyledoneae",NA,"500","1995","06",NA,"Southern America","Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2019-11-01 14:59:28-03","UnB","UB","31730","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Anderson, WR","Brasil","Goiás","Cristalina","-47.6136","-16.7686","-47.6136","-16.7686","Árvore; .",NA,"Dicotyledoneae",NA,"8011","1973","04","03","Southern America","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2019-11-01 14:59:28-03","UnB","UB","31731","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Irwin, HS","Silva, NT","Brasil","Goiás",NA,NA,NA,NA,NA,"Flor flor; .",NA,"Dicotyledoneae",NA,"57166","1963","10",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2019-11-01 14:59:28-03","UnB","UB","31735","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Filgueiras, TS","Filgueiras, TS","Brasil","Goiás","Silvânia","-48.633333","-16.716667","-48.633333","-16.716667","Árvore. Flor amarelas; .",NA,"Dicotyledoneae",NA,"1773","1989","01","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2019-11-01 14:59:28-03","UnB","UB","31736","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Silva, JA","Brasil","Mato Grosso do Sul","Três Lagoas","-51.716667","-20.8","-51.716667","-20.8","Árvore. Flor flor; .",NA,"Dicotyledoneae",NA,"585","1986","11",NA,"Southern America","Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2019-11-01 14:59:28-03","UnB","UB","31737","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Arroyo, MTK","Irwin, HS","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"16584","1966","06","04","Southern America","95 km N de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2019-11-01 14:59:28-03","UnB","UB","31738","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Gomes Júnior, JC","Brasil","Mato Grosso do Sul","Antônio João","-55.95","-22.2","-55.95","-22.2","Árvore; .",NA,"Dicotyledoneae",NA,"1694","1964","05",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2019-11-01 14:59:28-03","UnB","UB","31740","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Fonseca, ML","Fonseca, ML","Brasil","Goiás","Formosa","-47.475833","-15.191667","-47.475833","-15.191667","Árvore; .",NA,"Dicotyledoneae",NA,"4322","2003","03","19","Southern America","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2019-11-01 14:59:28-03","UnB","UB","31741","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Fonseca, ML","Fonseca, ML","Brasil","Goiás","Água Fria de Goiás","-47.763056","-14.898889","-47.763056","-14.898889","Árvore; .",NA,"Dicotyledoneae",NA,"4037",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2019-11-01 14:59:28-03","UnB","UB","31742","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Hoehne, W","Hoehne, W","Brasil",NA,NA,NA,NA,NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"14011","1951","11",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2019-11-01 14:59:28-03","UnB","UB","31743","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, MF","Philcox, D","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"Erva; .",NA,"Dicotyledoneae",NA,"3155","1967","11","20","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2019-11-01 14:59:28-03","UnB","UB","31746","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Walter, BMT","Alvarenga, D","Brasil","Goiás","Vianópolis","-48.533333","-16.766667","-48.533333","-16.766667","Árvore; .",NA,"Dicotyledoneae",NA,"183","1989","03",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2019-11-01 14:59:28-03","UnB","UB","31747","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Pennington, RT","Brasil","Goiás","Doverlândia","-52.333333","-16.866667","-52.333333","-16.866667","Árvore; .",NA,"Dicotyledoneae",NA,"472","1994","11",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2019-11-01 14:59:28-03","UnB","UB","31750","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, MF","Irwin, HS","Brasil","Goiás","Niquelândia","-48.4597","-14.4739","-48.4597","-14.4739","Árvore; .",NA,"Dicotyledoneae",NA,"35021","1972","01","25","Southern America","Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2019-11-01 14:59:28-03","UnB","UB","31751","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Arroyo, MTK","Irwin, HS","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"16781","1966","06","08","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2019-11-01 14:59:28-03","UnB","UB","31752","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Irwin, HS","Brasil","Mato Grosso","Xavantina",NA,NA,NA,NA,"Árvore; .",NA,"Dicotyledoneae",NA,"16584","1966","06","04","Southern America","95 km N de Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2019-11-01 14:59:28-03","UnB","UB","31753","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Irwin, HS","Brasil","Goiás","Cristalina","-47.6136","-16.7686","-47.6136","-16.7686","Árvore; .",NA,"Dicotyledoneae",NA,"13643","1966","03","06","Southern America","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2019-11-01 14:59:28-03","UnB","UB","31757","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Heringer, EP","Brasil","Goiás","Caldas Novas","-48.625","-17.7417","-48.625","-17.7417","Árvore. Flor flores amarelas; .",NA,"Dicotyledoneae",NA,"12212","1972","11",NA,"Southern America","Caldas Novas",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1054","2019-11-01 14:59:28-03","UnB","UB","31758","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Heringer, EP","Brasil","Goiás","Caldas Novas","-48.75","-17.8","-48.75","-17.8","Árvore. Flor pétalas amarelas, filamentos b; .",NA,"Dicotyledoneae",NA,"14076","1974","12","18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1055","2019-11-01 14:59:28-03","UnB","UB","31759","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Heringer, EP","Brasil","Goiás","Caldas Novas","-48.75","-17.8","-48.75","-17.8","Árvore. Flor pétalas amarelas, filamentos b; .",NA,"Dicotyledoneae",NA,"14076A.","1974","12","18","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1056","2019-11-01 14:59:28-03","UnB","UB","31760","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Teixeira, KG","Brasil","Distrito Federal","Brasília","-47.866667","-15.616667","-47.866667","-15.616667","Árvore. Flor amarela; .",NA,"Dicotyledoneae",NA,"23","1986","11",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1057","2019-11-01 14:59:28-03","UnB","UB","31761","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Anderson, WR","Brasil","Goiás","São João d'Aliança","-47.5247","-14.7056","-47.5247","-14.7056","Árvore; .",NA,"Dicotyledoneae",NA,"7615","1973","03","21","Southern America","São João d'Aliança",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1058","2019-11-01 14:59:28-03","UnB","UB","32500","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Incógnito","Barros, MAG","Brasil","Distrito Federal","Brasília","-48.106944","-15.738889","-48.106944","-15.738889","Árvore. Flor botão-floral; .",NA,"Dicotyledoneae",NA,"10","1978","10","20","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-11-01 14:59:28-03","UnB","UB","32501","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Fraga, CLF","Fraga, CLF","Brasil","Distrito Federal",NA,"-47.833333","-15.866667","-47.833333","-15.866667","Árvore; .",NA,"Dicotyledoneae",NA,"9","2004","06","18","Southern America","JBB, Lago Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-11-01 14:59:28-03","UnB","UB","32502","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Barros, MAG","Brasil","Distrito Federal","Brasília","-48.106944","-15.738889","-48.106944","-15.738889","Árvore; .",NA,"Dicotyledoneae",NA,"30","1979","05","15","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1061","2019-11-01 14:59:28-03","UnB","UB","37088","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Proença, CEB","Sousa, LL","Brasil","Distrito Federal",NA,"-47.978333","-15.810833","-47.978333","-15.810833",".",NA,"Dicotyledoneae",NA,"s.n.","2005","08","13","Southern America","Entre o Sia e o Lúcio Costa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2019-11-01 14:59:28-03","UnB","UB","6290","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Barros, MAG","Murakami, EA","Brasil","Distrito Federal","Brasília","-48.106944","-15.738889","-48.106944","-15.738889","Poucos frutos. Frutos verdes. Planta usada na medicina popular.; Árvore 5,5m; .",NA,"Dicotyledoneae",NA,"1","1996","06","13","Southern America","Estação Biológica da UnB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2019-11-01 14:59:28-03","UnB","UB","6291","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Barros, MAG","Murakami, EA","Brasil","Distrito Federal","Brasília","-48.106944","-15.738889","-48.106944","-15.738889","Frequente. Frutos verdes. Planta. Usada na medicina popular.; Árvore 6m; .",NA,"Dicotyledoneae",NA,"2","1996","06","13","Southern America","Estação Biológica da UnB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2019-11-01 14:59:28-03","UnB","UB","31762","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Harley, RM","Brasil","Goiás","Aragarças","-52.25","-15.85","-52.25","-15.85","Árvore. Flor amarela; .",NA,"Dicotyledoneae",NA,"10942","1968","11",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1065","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Nascimento, EA; Catharina, B","Brasil","Distrito Federal",NA,"-45.883333","-15.75","-45.883333","-15.75","Árvore de 2,5 m de altura; Cerrado pertubado",NA,"Dicotyledoneae",NA,"79","1986","02","24","Southern America","SQN 208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Projeto Barcode Cerrado; Proença, CEB; Paiva, LT; Silva, CFS; Lima, ATF; Farinasso, HC","Brasil","Distrito Federal","Brasília","-47.878889","-15.949722","-47.878889","-15.949722","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Arbusto, ca. 1,5m. Juvenil; Cerrado denso com árvores de até 11m e elementos de Cerradão",NA,"Dicotyledoneae",NA,"RBS 1_44","2020","01","22","Southern America","Reserva Ecológica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Moraes, TM","Brasil","Maranhão","Chapadinha","-43.199999","-3.780003","-43.199999","-3.780003","Conglomerado MA-257. Subunidade 2. Subparcela 1. indivíduo 1. F8; Arbusto; altura em m: 1,70; Cerrado, relevo plano, solo argiloso",NA,"Dicotyledoneae",NA,"IFN-25717732.1","2018","05","21","Southern America","Riacho Seco","94","94",NA,NA,NA,NA,NA,"2018","06","29",NA,NA,NA,NA,NA,NA
"1068","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Barros, MAG","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Árvore de 7,5 m de altura, frutos jovens; Cerrado pouco pertubado, latossolo vermelho - amarelo",NA,"Dicotyledoneae",NA,"31","1979","05","15","Southern America","Estação Biológica Experimental da Universidade de Brasília",NA,NA,NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1069","2020-07-29 09:04:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Norrana, K; Farinasso, HC","Brasil","Distrito Federal","Brasília","-47.885278","-15.956667","-47.885278","-15.956667","Projeto Barcode Cerrado - UFMG/UnB/IBGE. Sem voucher; Árvore. Flores amarelas; Cerrado denso. Latossolo vermelho amarelo arenoso",NA,"Dicotyledoneae",NA,"RBS 6_s.n.","2019","12","11","Southern America","Reserva Ecológica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, GS","Taxonomy Class of Universidade de Brasília","Brasil","Distrito Federal",NA,"-47.866667","-15.766667","-47.866667","-15.766667","Árvore, 10 m de altura, ramos ferrugíneos, folhas discolores",NA,"Dicotyledoneae",NA,"986","1993","06","27","Southern America","Campus da Universidade de Brasília, centro olímpico","995","1055",NA,NA,NA,NA,NA,"2018","05","16",NA,NA,NA,NA,NA,NA
"1071","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Toledo, CAP","Taxonomy Class of Universidade de Brasília","Brasil","Distrito Federal",NA,"-47.866667","-15.766667","-47.866667","-15.766667","Árvore, 3.5 m de altura, fruto tipo vagem, cor marrom; Cerrado Natural",NA,"Dicotyledoneae",NA,"948","1993","06","11","Southern America","Campus da Universidade de Brasília. Centro Olímpico","995","995",NA,NA,NA,NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,NA
"1072","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Ribeiro, JF","Haridasan, M; Rocha.; Ribeiro","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Árvore; Cerrado",NA,"Dicotyledoneae",NA,"305","1983","08",NA,"Southern America","Planaltina - DF (CPAC)",NA,NA,NA,NA,NA,NA,NA,"1984","07",NA,NA,NA,NA,NA,NA,NA
"1073","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Kirkbride Junior, JH","Brasil","Distrito Federal",NA,"-47.8","-15.716667","-47.8","-15.716667","Árvore até 6 m; flores verde-amarelas com anteras castanhas; Cerrado (s.s.)",NA,"Dicotyledoneae",NA,"4571","1981","11","30","Southern America","Na extremidade sudeste de Chapada da Contagem","1180","1180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Bijos, NR","Silva, RM","Brasil","Maranhão","Grajaú","-46.259992","-5.9548","-46.259992","-5.9548","Conglomerado MA-560. Subunidade1. Subparcela 1. Indivíduo 3RE. F8; Árvore. Base reta. Casca marrom, fina e lisa, internamente branca; Área com vegetação em estágio inicial de regeneração",NA,"Dicotyledoneae",NA,"IFN-5601081.1","2017","09","11","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2017","12","15",NA,NA,NA,NA,NA,NA
"1075","2019-11-01 14:59:28-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Toledo, CAP","Taxonomy Class of Universidade de Brasília","Brasil","Distrito Federal",NA,"-47.866667","-15.766667","-47.866667","-15.766667","Árvore 3,5 m alt., 52 cm DAP, casca suberosa, legume marrom escuro; Cerrado natural",NA,"Dicotyledoneae",NA,"931","1993","06","11","Southern America","Campus da Universidade de Brasília. Centro Olímpico","995","995",NA,NA,NA,NA,NA,"2013","03",NA,NA,NA,NA,NA,NA,NA
