"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"759","2021-03-01 11:49:15-03","UFPE","UFP","68826","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Cavalcanti, D; Amorim, BS","2010","01","27","Brasil","Pernambuco","Goiana","-34.820556","-7.606111","-34.820556","-7.606111",NA,NA,"UFP068826",NA,NA,NA,NA,"95",NA,NA,NA,"Subarbusto, corola lilás.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2021-03-01 11:49:15-03","UFPE","UFP","73671","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Araújo, CMLR; Viana, JL; Chagas, ECO; Thomas, WW; Barbosa, MR","2011","03","10","Brasil","Pernambuco","Lagoa dos Gatos","-35.9","-8.658333","-35.9","-8.658333","464","464","UFP073671",NA,NA,NA,"Araújo, CMLR","256",NA,NA,NA,"Erva com cerca de 50 cm de altura. Flor rosa com anteras amarelas de ápice lilás. Frutos secos castanhos.",NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"761","2021-03-01 11:49:15-03","UFPE","UFP","73677","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Araújo, CMLR; Brito, MFM","2011","11","14","Brasil","Paraíba","Santa Rita","-34.978056","-7.114167","-34.978056","-7.114167","16","16","UFP073677",NA,NA,NA,"Araújo, CMLR","299",NA,NA,NA,"Erva ca. 50 cm de alt. Flores róseas, estames amarelos com ápice lilás, frutos secos castanhos a avermelhados.; Mata Atlântica.",NA,NA,NA,NA,"2011","11","14",NA,NA,NA,NA,NA,NA
"762","2021-03-01 11:49:15-03","UFPE","UFP","73681","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Araújo, CMLR; Brito, MFM","2011","07","02","Brasil","Paraíba","Santa Rita","-34.978056","-7.114167","-34.978056","-7.114167","16","16","UFP073681",NA,NA,NA,"Araújo, CMLR","277",NA,NA,NA,"Erva ca. 25 cm alt. Corola rósea, estames amarelos com metade dostal lilas.; Solo alagado.",NA,NA,NA,NA,"2011","07","02",NA,NA,NA,NA,NA,NA
"763","2021-03-01 11:49:15-03","UFPE","UFP","73686","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Araújo, CMLR; Chagas, ECO","2011","03","11","Brasil","Pernambuco","Lagoa dos Gatos","-35.9","-8.658333","-35.9","-8.658333","464","464","UFP073686",NA,NA,NA,"Araújo, CMLR","257",NA,NA,NA,"Erva com cerca de 30 cm de altura. Botões florais róseos, frutos imaturos esverdeados.; Vegetação ciliar. Solo encharcado.",NA,NA,NA,NA,"2011","03",NA,NA,NA,NA,NA,NA,NA
"764","2021-03-01 11:49:15-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Araújo, CMLR; Brito, MFM","2011","11","14","Brasil","Paraíba","Santa Rita","-34.978056","-7.114167","-34.978056","-7.114167","16","16",NA,NA,NA,NA,"Araújo, CMLR","299",NA,NA,NA,"Erva ca. 50 cm de alt. Flores róseas, estames amarelos com ápice lilás, frutos secos castanhos a avermelhados.; Mata Atlântica.",NA,NA,NA,NA,"2011","11","14",NA,NA,NA,NA,NA,NA
"765","2021-03-01 11:49:15-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Falcão, M","1996","02","29","Brasil","Pernambuco","Igarassu","-34.947778","-7.824167","-34.947778","-7.824167",NA,NA,NA,NA,NA,NA,"Olieira, JB","130",NA,NA,NA,"Erva ereta ca. de 0,50cm alt., corola roxa; cálice verde ou rosa; anteras amarelas.; Erva ereta ca. de 0,50cm alt., corola roxa; cálice verde ou rosa; anteras amarelas.",NA,NA,NA,NA,"2004","09",NA,NA,NA,NA,NA,NA,NA
"766","2021-03-01 11:49:15-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Araújo, CMLR; Brito, MFM","2011","07","02","Brasil","Paraíba","Santa Rita","-34.978056","-7.114167","-34.978056","-7.114167","16","16",NA,NA,NA,NA,"Araújo, CMLR","277",NA,NA,NA,"Erva ca. 25 cm alt. Corola rósea, estames amarelos com metade dostal lilas.; Solo alagado.",NA,NA,NA,NA,"2011","07","02",NA,NA,NA,NA,NA,NA
"767","2021-03-01 11:49:15-03","UFPE","UFP","39436","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Locatelli, E; Medeiros, P","1998","08","28","Brasil","Pernambuco","Caruaru","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"UFP039436",NA,NA,NA,"Araújo, CMLR","s.n.",NA,NA,NA,"Flor lilás, herbacea.",NA,NA,"35136","auto","2010","10",NA,NA,NA,NA,NA,NA,NA
"768","2021-03-01 11:49:15-03","UFPE","UFP","08517","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Mello, GF","1993","07",NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP008517",NA,NA,NA,"Martins, AB","s.n.",NA,NA,NA,"Herbáceae, com flores rosas.",NA,NA,"18865","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"769","2021-03-01 11:49:15-03","UFPE","UFP","104","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Sobrinho, V",NA,NA,NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP000104",NA,NA,NA,"Sobrinho, V;","s.n.",NA,NA,NA,NA,NA,NA,"18865","auto","1936","09",NA,NA,NA,NA,NA,NA,NA
"770","2021-03-01 11:49:15-03","UFPE","UFP","8517","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Glayds Flávia de Mello","1993","07",NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP008517",NA,NA,NA,"Martins, AB","s.n.",NA,NA,NA,"Herbácea, flores rosas.; Herbácea, flores rosas.",NA,NA,"18865","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"771","2021-03-01 11:49:15-03","UFPE","UFP","71167","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Mota, C; Prata, AP; Barbosa, MR; Thomas, WW","2010","11","04","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"UFP071167",NA,NA,NA,"Chagas, ECO","7846",NA,NA,NA,"Mata atlântica.",NA,NA,"26417","auto","2010","11","07",NA,NA,NA,NA,NA,NA
"772","2021-03-01 11:49:15-03","UFPE","UFP","3228","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Xavier-Filho, L; Alves, JLA","1970","10","16","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"UFP003228",NA,NA,NA,NA,"71",NA,NA,NA,NA,NA,NA,"38964","auto","1995","11",NA,NA,NA,NA,NA,NA,NA
"773","2021-03-01 11:49:15-03","UFPE","UFP","14077","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Souza, M; Mattos, M; Montenegro, P","1995","04","13","Brasil","Pernambuco","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"UFP014077",NA,NA,NA,"Oliveria, J","s.n.",NA,NA,NA,NA,NA,NA,"24709","auto","2004","09",NA,NA,NA,NA,NA,NA,NA
"774","2021-03-01 11:49:15-03","UFPE","UFP","18315","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Bezerra Nata, MI; Freire, M","1992","08","24","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP018315",NA,NA,NA,"Araújo, CMLR","11",NA,NA,NA,"Flores róseas. Erva.; Flores róseas. Erva.",NA,NA,"18865","auto","2011","04",NA,NA,NA,NA,NA,NA,NA
"775","2021-03-01 11:49:15-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Mota, C; Prata, AP; Barbosa, MR; Thomas, WW","2010","11","04","Brasil","Sergipe","Santa Luzia do Itanhy","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,"Chagas, ECO","7846",NA,NA,NA,"Mata atlântica.",NA,NA,"26417","auto","2010","11","07",NA,NA,NA,NA,NA,NA
"776","2019-07-31 14:33:04-03","CPATSA","HTSA","5914","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Meirelles, J.; Rigon, J.; Silva, M.G.; Goldenberg, R. & Smidt, E.","2009","09","11","Brasil","Paraná","Antonina","-49.138611","-25.543333","-49.138611","-25.543333",NA,NA,NA,NA,NA,NA,"Meirelles, J.","392",NA,NA,NA,"Erva: ca. 40 cm, pétalas rosadas em campo úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","T. Henkel & B. Hoffman","1992","11","12","Guyana","Cuyuni-Mazaruni",NA,"-60.0667","5.45",NA,NA,"700","800",NA,NA,NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","232","South America - Neotropics","Pakaraima Mts, between Koatse River and Chinowieng Village",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"778","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","K. J. Wurdack & C. Perry","2009","5","27","Guyana","Cuyuni-Mazaruni",NA,"-60.3021","5.70933",NA,NA,"516",NA,NA,NA,NA,"Myrtales","Michelangeli, F. A.","5168","South America - Neotropics","Imbaimadai, savanna near airstrip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"779","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Riedel, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,"s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"780","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata angusturensis","(Bonpl.) Cogn.","T. McDowell, D. Gopaul & J. Bowdre","1991","4","28","Guyana","Barima-Waini",NA,"-60.1833","7.43333",NA,NA,"91","396",NA,NA,NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","4492","South America - Neotropics","Mg waste flats S of railyard, Matthews Ridge to ridge of Blue Mountain",NA,NA,"angusturensis",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"781","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L. J. Gillespie & H. Persaud","1989","4","1","Guyana","Potaro-Siparuni",NA,"-59.4833","5.18333",NA,NA,"450",NA,NA,NA,NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","991","South America - Neotropics","Kaieteur National Park in the vicinity of the airstrip",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"782","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","T. Hollowell & W. Hinds","2001","10","22","Guyana","Barima-Waini",NA,"-59.1478","7.55944",NA,NA,"5","10",NA,NA,NA,"Myrtales","Almeda, F.; Penneys, D. S.","595","South America - Neotropics","Waini River, Kwebana. Vicinity of abandoned sawmill",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"783","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata angusturensis","(Bonpl.) Cogn.","T. McDowell, D. Gopaul & J. Bowdre","1991","4","30","Guyana","Barima-Waini",NA,"-60.1333","7.5",NA,NA,"107",NA,NA,NA,NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","4503","South America - Neotropics","Matthews Ridge railyard of Railway Bond Bldg",NA,NA,"angusturensis",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"784","2020-09-12 05:00:02-03","US","US","2754242","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","3","24","Brazil","Bahia","Belmonte","-38.88","-15.87",NA,NA,NA,NA,"US01903073","US01903073_01 US01903073_02",NA,"Myrtales",NA,"17329","South America - Neotropics","on SW outskirts of town. Disturbed restinga, riverside pasture and roadsides",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"785","2020-09-12 05:00:02-03","US","US","2394954","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Collector unknown",NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"US00625736",NA,NA,"Myrtales","Renner, S. S.","s.n.","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"786","2020-09-12 05:00:02-03","US","US","1056203","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. S. Hitchcock","1919","11","28","Guyana","Demerara-Mahaica",NA,"-58.01","6.53",NA,NA,NA,NA,"US00625739","US00625739_01",NA,"Myrtales",NA,"17017","South America - Neotropics","Georgetown, SE of, East Coast Water Conservancy, Lamaha Stop-Off",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"787","2020-09-12 05:00:02-03","US","US","2860276","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","S. A. Mori, R. M. King, T. S. Santos & J. Hage","1979","7","20","Brazil","Bahia","Rio de Contas","-41.78","-13.53",NA,NA,"1000",NA,"US01903124","US01903124_01 US01903124_02",NA,"Myrtales",NA,"12350","South America - Neotropics","9-11 km ao N de Rio de Contas na estrada para o povoado Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"788","2020-09-12 05:00:02-03","US","US","2343699","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L. Aristeguieta","1961","2",NA,"Venezuela","Guarico",NA,NA,NA,NA,NA,NA,NA,"US02917206",NA,NA,"Myrtales",NA,"4519","South America - Neotropics","Sabanas pantanosas Calabozo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"789","2020-09-12 05:00:02-03","US","US","1933692","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","J. A. Steyermark","1945","5","11","Venezuela","Sucre",NA,NA,NA,NA,NA,"2000",NA,"US02917202","US02917202_01",NA,"Myrtales",NA,"62725","South America - Neotropics","In valley between base of Cerro de Diablo (western extension of southern peak of Cerro Turumuquire) and Cerro de Neverí along headwaters of Río de Amana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"790","2020-09-12 05:00:02-03","US","US","1855632","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","E. P. Killip","1943","4","27","Venezuela","Bolívar",NA,"-63.55","8",NA,NA,"50",NA,"US00740689",NA,NA,"Myrtales","Pittier, H. F.","37660","South America - Neotropics","Paso de Cardozo; 10 km south of Ciudad Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"791","2020-09-12 05:00:02-03","US","US","2623651","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. P. Duarte","1962","5","25","Brazil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,NA,"US01903083","US01903083_01 US01903083_02",NA,"Myrtales",NA,"6604","South America - Neotropics","Aeroporto de Caravelas, sul da Bahia.",NA,NA,NA,NA,"106553","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"792","2020-09-12 05:00:02-03","US","US","1191087","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","H. A. Gleason","1921","7","13","Guyana","U. Demerara-Berbice",NA,"-58.55","5.98",NA,NA,NA,NA,"US00625726",NA,NA,"Myrtales",NA,"601","South America - Neotropics","Rockstone, in and about the village",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"793","2020-09-12 05:00:02-03","US","US","3513814","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","H. D. Clarke, R. Williams, C. Perry, E. Tripp & J. Kelly","2001","7","4","Guyana","Potaro-Siparuni",NA,"-59.9111","5.30139",NA,NA,"650",NA,"US00924404",NA,NA,"Myrtales","Almeda, F.; Penneys, D. S.","9835","South America - Neotropics","Upper Potaro R., near camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"794","2020-09-12 05:00:02-03","US","US","3439207","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. Fernández, J. Comerma & E. Del Conte","2001","3",NA,"Venezuela","Bolívar",NA,"-61.46","4.4",NA,NA,"1000",NA,"US00999042",NA,NA,"Myrtales","Fernández, A.","17540","South America - Neotropics","Gran Sabana, concesion minera El Polaco, cuenca del rio Surucún",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"795","2020-09-12 05:00:02-03","US","US","3266129","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","J. J. Wurdack","1946","5","17","Brazil","Rio Grande do Norte",NA,NA,NA,NA,NA,NA,NA,"US01903104","US01903104_01 US01903104_02",NA,"Myrtales",NA,"B-72","South America - Neotropics","Swampy pond margin 15 km south of Parnamirim Air Field along road to Lagoa Bom Fim, near Natal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"796","2020-09-12 05:00:02-03","US","US","2325441","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","R. Reitz & D. Klein","1960","7","4","Brazil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"10",NA,"US01903078","US01903078_01 US01903078_02",NA,"Myrtales",NA,"4162","South America - Neotropics","Rio Bonito",NA,NA,NA,NA,"37150","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"797","2020-09-12 05:00:02-03","US","US","2168850","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","R. S. Cowan","1955","1","18","Guyana","U. Demerara-Berbice",NA,"-58.35","5.6",NA,NA,NA,NA,"US00625729","US00625729_01",NA,"Myrtales","Wurdack, J. J., (US), US (UNITED STATES)","39289","South America - Neotropics","Hariwa Quarry, 32 mi. S of Mackenzie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"798","2020-09-12 05:00:02-03","US","US","1833189","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","H. F. Pittier","1941","6","23","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"US02917205",NA,NA,"Myrtales",NA,"14871","South America - Neotropics","Margen del Moriche, cabeceras del Guanipa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"799","2020-09-12 05:00:02-03","US","US","2622865","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. Mattos & A. Magnanini","1925","7","4","Brazil","Espírito Santo","São Mateus","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"US01903119","US01903119_01 US01903119_02",NA,"Myrtales",NA,"45","South America - Neotropics","Entre Biriricas e São Mateus",NA,NA,NA,NA,"56510","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"800","2020-09-12 05:00:02-03","US","US","480574","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Sello, --",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01903088","US01903088_01 US01903088_02",NA,"Myrtales",NA,"563","South America - Neotropics","Inter Vitória et Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"801","2020-09-12 05:00:02-03","US","US","2903449","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L. Dombrowski","1979","3","5","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"US01903117","US01903117_01 US01903117_02",NA,"Myrtales",NA,"10269","South America - Neotropics",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"802","2020-09-12 05:00:02-03","US","US","2954478","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","E. S.Rocha, S. Sarayba, G. Oliveira & J. P. P. Carauta","1982","3","23","Brazil","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,"US01903076","US01903076_01 US01903076_02",NA,"Myrtales",NA,"859","South America - Neotropics","cerca de 10 km da cidade, perto da bifurcação para Gruçaí",NA,NA,NA,NA,"31235","auto",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"803","2020-09-12 05:00:02-03","US","US","3381012","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. Fernández, R. Ortiz & S. Godoy",NA,NA,NA,"Venezuela","Monagas",NA,"-63.5","9.83",NA,NA,"160",NA,"US02917204",NA,NA,"Myrtales",NA,"9549","South America - Neotropics","Municipio Ezequiel Zamora. Morichal y herbazal, 6-7 km al SE de Punta de Mata, 1km al N del río Amana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"804","2020-09-12 05:00:02-03","US","US","3712211","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","W. Meier & R. Struppek","2001","4","3","Venezuela","Monagas",NA,"-63.42","10.175",NA,NA,"1200","1250","US02917196","US02917196_01",NA,"Myrtales",NA,"10452","South America - Neotropics","Municipio Caripe, parrroquia Teresén, sector Quebrada Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"805","2020-09-12 05:00:02-03","US","US","2856209","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","D. Araujo & N. Maciel","1979","4","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US01903072","US01903072_01 US01903072_02",NA,"Myrtales",NA,"3018","South America - Neotropics","Macaé, a 2 km de Quissamã",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
