"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"278","2020-12-21 16:46:27-03","MBM","MBM","31064","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Hatschbach, G.","30586","1972","10","31","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM031064","MBM031064",NA,NA,NA,"Johanisdorf",NA,NA,NA,NA,NA,"Southern America",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:46:27-03","MBM","MBM","3899","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Rossi, L.","Hatschbach, G.","14060",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM003899","MBM003899",NA,NA,NA,"Entre Cabrestante e Pilão de Pedra",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:46:27-03","MBM","MBM","10634","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.",NA,"Lindeman, J.; Haas, H.; Haas, H.","5876",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM010634","MBM010634",NA,NA,NA,"Serra do Mar",NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:46:27-03","MBM","MBM","11786","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Hatschbach, G.","21624","1969","06","22","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM011786","MBM011786",NA,NA,NA,"Colônia Quero-Quero",NA,NA,NA,NA,NA,"Southern America",NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:46:27-03","MBM","MBM","67983","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Hatschbach, G.","43176","1980","09","02","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM067983","MBM067983",NA,NA,NA,"Balneário Canoas",NA,NA,NA,NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:46:27-03","MBM","MBM","345352","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cunha, E.M.","Britez, R.M.; et al.; et al.","1983","1988","08","28","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM345352","MBM345352","2010","02","10","Brasília Ilha do Mel",NA,NA,"Arvoreta até 3m, flores creme, na restinga",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:46:27-03","MBM","MBM","180770","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cunha, E.M.","Britez, R.M.; et al.; et al.","1787","1987","09","12","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM180770","MBM180770","2010","02","10","Praia do Farol - Ilha do Mel",NA,NA,"Arvoreta de 4m, com flores brancas, na restinga",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:46:27-03","MBM","MBM","180821","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cunha, E.M.","Imaguire, N.","2639","1971","08","11","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM180821","MBM180821","2010","02","10","Faz. E. Agronomia Capão Pomar",NA,NA,"Árvore de 4m altura, 17 cm DAP, flores com pétalas brancas",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:46:27-03","MBM","MBM","23191","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Hatschbach, G.","22339","1969","10","07","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM023191","MBM023191",NA,NA,NA,"Vila Velha",NA,NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:46:27-03","MBM","MBM","180496","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cunha, E.M.","Imaguire, N.","588","1971","08","15","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM180496","MBM180496","2010","02","10",NA,NA,NA,"Árvore de 4m de altura, esgalhada próximo ao nível do solo, galhos de 7 cm de diâmetro",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:46:27-03","MBM","MBM","165896","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Ribas, O.S.; Sobral, M.; Sobral, M.","547","1993","07","22","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM165896","MBM165896",NA,NA,NA,"Morro Mãe Catira",NA,NA,NA,NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:46:27-03","MBM","MBM","255148","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Cruz, J.M.; Cordeiro, J.; Cordeiro, J.","218",NA,NA,NA,"Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM255148","MBM255148",NA,NA,NA,"Guaricana",NA,NA,"= 249263",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:46:27-03","MBM","MBM","43783","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Nevling, L.I.","Hatschbach, G.","6647","1960","01","09","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM043783","MBM043783",NA,NA,NA,"Malhada",NA,NA,NA,NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"291","2020-12-21 16:46:27-03","MBM","MBM","395630","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Barboza, E.","Engels, M.E.; Lozano, E.D.; Buturi, C.; Pereira, S.; Hekavey, C.; Lozano, E.D.; Buturi, C.; Pereira, S.; Hekavey, C.","1753","2013","10","13","Brazil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"MBM395630","MBM395630","2015","04","14","RPPN Nhandara Guaricana",NA,NA,"Arbórea. Caule castanho. Folhas verdes discolores. Frutos imaturos verdes elípticos.; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"292","2020-12-21 16:46:27-03","MBM","MBM","62680","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Kummrow, R.","1228","1978","02","14","Brazil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"MBM062680","MBM062680",NA,NA,NA,"Campina",NA,NA,NA,NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"293","2020-12-21 16:46:27-03","MBM","MBM","301262","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.",NA,"Farias, D.S.; et al.; et al.","182","1994","03","16","Brazil","Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,"MBM301262","MBM301262",NA,NA,NA,"Reserva Biológica Poço das Antas. Trilha Rodolfo Sul.",NA,NA,"Arvoreta com 4m de alt. e 5,3 cm de DAP. Flores alvas, pequenas e axilares. Fuste 6",NA,NA,"Southern America",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"294","2020-12-21 16:46:27-03","MBM","MBM","199808","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Jarenkow, J.A.","Jarenkow, J.A.","2148",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"MBM199808","MBM199808",NA,NA,NA,"Perdida",NA,NA,NA,NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"295","2020-12-21 16:46:27-03","MBM","MBM","139591","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Reitz, R.","Klein, R.M.","7537","1967","08","22","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM139591","MBM139591",NA,NA,NA,"Morro do Ribeirão",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"296","2020-12-21 16:46:27-03","MBM","MBM","339411","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Sevegnani, L.","Sevegnani, L.","s.n","2006","07","17","Brazil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"MBM339411","MBM339411","2006","07","17","SC 301, 2º trevo",NA,NA,"Floresta ombrófila mista. Meio terrestre.",NA,NA,"Southern America",NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA
"297","2020-12-21 16:46:27-03","MBM","MBM","301639","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Ribas, O.S.","Possette, R.F.S.","s.n.","2003","07","08","Brazil","Paraná","Colombo","-49.216667","-25.283333","-49.216667","-25.283333","MBM301639","MBM301639","2004","11",NA,"Projeto Poleiros Embrapa","950","950","Nome popular: embirra.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-21 16:46:27-03","MBM","MBM","301640","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Ribas, O.S.","Possette, R.F.S.","s.n.","2003","07",NA,"Brazil","Paraná","Colombo","-49.216667","-25.283333","-49.216667","-25.283333","MBM301640","MBM301640","2004","11",NA,"Projeto Poleiros Embrapa","950","950","Nome popular: embirra.; Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-12-21 16:46:27-03","MBM","MBM","382975","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cordeiro, J.","Caxambu, M.G.","4377","2012","11","09","Brazil","Paraná","Guarapuava","-51.256583","-25.372972","-51.256583","-25.372972","MBM382975","MBM382975","2013",NA,NA,"Serra da Esperança, antiga estrada para Prudentópolis","1236","1236","Arvoreta ca. 1,8m, semi-ciófila. Frutos maduros alaranjados.; Floresta Ombrófila Mista Altomontana. Relevo ondulado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-12-21 16:46:27-03","MBM","MBM","382976","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cordeiro, J.","Caxambu, M.G.","3602","2011","10","14","Brazil","Paraná","Tijucas do Sul","-49.050111","-25.837222","-49.050111","-25.837222","MBM382976","MBM382976","2013",NA,NA,"Associação de Professores da UFPR","857","857","Arvoreta ca. 4m, semi-ciófila. Frutos imaturos verdes e maduros alaranjados.; Floresta Ombrófila Mista Montana. Relevo ondulado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-12-21 16:46:27-03","MBM","MBM","397382","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Lozano, E.D.","Lozano, E.D.; Augusto-Silva, M.; Augusto-Silva, M.","s.n.","2013","03","06","Brazil","Paraná","Tijucas do Sul","-49.112469","-25.751928","-49.112469","-25.751928","MBM397382","MBM397382",NA,NA,NA,NA,NA,NA,"Arvoreta de sub-bosque com frutos.; Floresta Ombrófila Mista, mata secundária, estágio médio-avançado.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-12-21 16:46:27-03","MBM","MBM","397409","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.",NA,"Roher, D.; Augusto-Silva, M.; Augusto-Silva, M.","s.n.","2012","08","24","Brazil","Paraná","Tijucas do Sul","-49.078636","-25.788622","-49.078636","-25.788622","MBM397409","MBM397409",NA,NA,NA,"Resgate de flora LT 230 kv Joinville Norte - Curitiba C2",NA,NA,"Floresta Ombrófila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-12-21 16:46:27-03","MBM","MBM","397487","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Barboza, E.","Roher, D.; Daniel, V.; Daniel, V.","s.n.","2013","05","07","Brazil","Paraná","Tijucas do Sul","-49.090814","-25.775439","-49.090814","-25.775439","MBM397487","MBM397487",NA,NA,NA,"APA de Guaratuba, Resgate de flora LT 230 kv Joinville Norte - Curitiba C2",NA,NA,"Floresta Ombrófila Mista Montana. Mata secundária média com pasto ativo e forte efeito de borda.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-12-21 16:46:27-03","MBM","MBM","399092","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cordeiro, J.","Savarais, M.","493","2014","07","12","Brazil","Paraná","Quatro Barras","-48.909761","-25.333794","-48.909761","-25.333794","MBM399092","MBM399092","2015","07","20","Estrada da Graciosa, Casa de Pedra","912","912",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-12-21 16:46:27-03","MBM","MBM","401049","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Barboza, E.","Brotto, M.L.; Barboza, E.; Barboza, E.","2107","2015","10","27","Brazil","Paraná","Adrianópolis","-48.711903","-24.854781","-48.711903","-24.854781","MBM401049","MBM401049","2015","12","03","Parque Estadual das Lauráceas","875","875","Árvore com 4m de altura; fruto verde.; Floresta Ombrófila Densa Montana.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-12-21 16:46:27-03","MBM","MBM","415311","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Roher, D.","Roher, D.; Dutra, M.; Dutra, M.","383","2018","11","09","Brazil","Paraná","Tibagi","-50.387222","-24.584444","-50.387222","-24.584444","MBM415311",NA,"2018","12","07","UHE Tibagi Montante, margem esquerda","715","715","Arbusto com 1,7 m, frutos verdes, setor aluvial.; Zona ripária do Rio Tibagi - Ecotone - Floresta Estacional Semidescidual, Cerrado, Floresta Ombrofila Mista.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-12-21 16:46:27-03","MBM","MBM","416796","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Marinero, F.","Marinero, F.; Fiuza, F.; Fiuza, F.","770","2018","08","09","Brazil","Paraná","Ponta Grossa","-50.125833","-25.191667","-50.125833","-25.191667","MBM416796",NA,"2018","08","19","Propriedade particular","783","783","Grupo III; Árvore 3,5 m; flores amarelas.; Floresta Ombrófila Mista Aluvial",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-12-21 16:46:27-03","MBM","MBM","423828","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Farias, D.M.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.; Santos, D.; Bollmann, G.; Silva, D.A.","1122","2017","10","01","Brazil","Santa Catarina","Santa Rosa de Lima","-49.230833","-27.989722","-49.230833","-27.989722","MBM423828",NA,"2017","10","20",NA,"588","588","Árvore, fruto imaturo.; Interior do fragmento.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-12-21 16:46:27-03","MBM","MBM","426930","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Schwirkowski, P.","Schwirkowski, P.","2975","2018","08","11","Brazil","Santa Catarina","São Bento do Sul","-49.388889","-26.293611","-49.388889","-26.293611","MBM426930",NA,"2018","08","11","Serra Alta","850","850","Heliófita, cálice amarelo, corola creme; Floresta Ombrófila Mista. Área com árvores esparsas com pastagem, sem subbosque.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-12-21 16:46:27-03","MBM","MBM","430024","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Gonzatti, F.","Gonzatti, F.","2074","2015","09","01","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.1775","-29.354444","-50.1775","-29.354444","MBM430024",NA,"2018","04",NA,"Aratinga","760","760","Arbustiva, semi-arbórea.; Em borda e interior da mata de Araucária.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-21 16:46:27-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Barboza, E.","Dalmaso, C.A.","137","2013","04","17","Brazil","Paraná","Ipiranga","-50.760044","-24.840175","-50.760044","-24.840175","IFN000642",NA,"2013","07","11",NA,NA,NA,"Árvore.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-21 16:46:27-03","MBM","MBM","23192","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Hatschbach, G.","24048","1970","03","24","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM023192","MBM023192",NA,NA,NA,"Sesmaria, Rio Capivari",NA,NA,NA,NA,NA,"Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:46:27-03","MBM","MBM","43782","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Nevling, N.I.","Hatschbach, G.","8183","1961","07","06","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM043782","MBM043782",NA,NA,NA,"Serra Capivari Grande",NA,NA,NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:46:27-03","MBM","MBM","11788","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Hatschbach, G.","20951","1969","01","30","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM011788","MBM011788",NA,NA,NA,"Serra Virgem Maria",NA,NA,NA,NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:46:27-03","MBM","MBM","255881","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Cunha, E.M.","Dombrowski, L.T.; et al.; et al.","2976","1969","08","07","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM255881","MBM255881","2010","02","10","Capão da Imbuia",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:46:27-03","MBM","MBM","4381","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.",NA,"Lindeman, J.; Haas, H.; Haas, H.","2433",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM004381","MBM004381",NA,NA,NA,"Curitiba, 10 km O",NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:46:27-03","MBM","MBM","23189","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Hatschbach, G.","22524","1969","10","20","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM023189","MBM023189",NA,NA,NA,"Guará",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:46:27-03","MBM","MBM","8169","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Rossi, L.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19771",NA,NA,NA,"Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM008169","MBM008169",NA,NA,NA,"Guará",NA,NA,NA,NA,NA,"Southern America",NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:46:27-03","MBM","MBM","43781","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Smtih, L.B.","Hatschbach, G.","8183",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM043781","MBM043781",NA,NA,NA,"Estrada Curitiba - Joinville, entre Rio São Joãozinho e Rio Itararé",NA,NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"320","2020-12-21 16:46:27-03","MBM","MBM","168180","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Hatschbach, G.","Kummrow, R.","2381","1983","11","08","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM168180","MBM168180",NA,NA,NA,"Rio Itararé",NA,NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"321","2020-12-21 16:46:27-03","MBM","MBM","233027","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Santos, E.P.","Santos, E.P.; et al.; et al.","315",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM233027","MBM233027",NA,NA,NA,"Serra do Araçatuba",NA,NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"322","2020-12-21 16:46:27-03","MBM","MBM","233025","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevl.","Santos, E.P.","Santos, E.P.","536",NA,NA,NA,"Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM233025","MBM233025",NA,NA,NA,"Serra do Araçatuba, Morro dos Perdidos",NA,NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
