"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"1648","2020-08-20 15:00:27-03","UFSC","FLOR","7618","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Falkenberg, D.B.","Coura Neto, A.B.; Moreno, J.A.","Brasil","Rio Grande do Sul","São José do Norte","-52.0416984558105","-32.0147018432617",NA,NA,NA,NA,"FLOR0007618",NA,"2011","10","31","54","1980","10","30",NA,"árvore; folhas com cheiro característico, 4,5m altura. Frequente no local; diâmetro do fuste 0,30 m; diâmetro da copa 3,5 m; folha SH.22-Y-D; ponto 43.",NA,NA,NA,NA,"Sapindales",NA,NA,"97770","auto",NA,NA,NA,NA,NA
"1649","2020-08-20 20:42:07-03","UFSC","FLOR","5188","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Cowan, R.S.","Reitz, R.; Klein, R.M.","Brasil","Santa Catarina","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,"700","700","FLOR0005188",NA,"1972",NA,NA,"15443","1963","07","12",NA,"árvore, flor em botão, 10m altura",NA,NA,NA,NA,"Sapindales",NA,NA,"23768","auto",NA,NA,NA,NA,NA
"1650","2020-08-20 15:00:27-03","UFSC","FLOR","39701","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Sobral, M.","Guimarães, F.B.","Brasil","Santa Catarina","Tangará","-51.247200012207","-27.104700088501",NA,NA,NA,NA,"FLOR0039701",NA,"2011","11","30","1329","2011","06","15","Margem esquerda do Rio do Peixe. Área de supressão para construção da PCH Salto Góes.","8m altura. Coleta de 3 discos de madeira do tronco na altura do peito para Xiloteca. TGR 117.",NA,NA,NA,NA,"Sapindales",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"1651","2019-03-19 18:18:45-03","UFMT","UFMT","26296","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pott, A.","Santos, M.C.V.; Arruda, E.C.; Rebellato, L.","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"139","2003","03","31","Fazenda Mandioré.","Arbusto, botões florais esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2020-01-31 10:39:32-03","IFAM","EAFM","6907","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Gonzatti, F.","Valduga, E.","Brasil","Rio Grande do Sul","Mun. de Cidreira",NA,NA,NA,NA,NA,NA,NA,NA,"2012","02",NA,"260","2012","01","10",NA,"; HABITAT: Em mata de restinga.; DESC: 8 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2021-03-04 15:46:30-03","IF","SPSF","03775","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"A. Rodrigues","Brasil","SP","Sao Manoel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1950","05","23","fazenda Santa Maria","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1654","2021-03-04 15:46:30-03","IF","SPSF","04619","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"O.Vecchi","Brasil","SP","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"207",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1655","2021-03-04 15:46:30-03","IF","SPSF","13949","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"S.C.Chiea","Brasil","SP","Souzas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"363","1983","09","15",NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1656","2021-03-04 15:46:30-03","IF","SPSF","19632","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"G. Hatschbach & J.M.Silva","Brasil","SC","Herval do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61091","1994","09","17","mata de encosta","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1657","2021-03-04 15:46:30-03","IF","SPSF","38529","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","R.Cielo-Filho","M. T. Z. Toniato & C. R. Lima & J. B. Baitello & R.Cielo-Filho","Brasil","SP","Paranapanema","-48.746667","-23.535278",NA,NA,"630","630",NA,NA,"2007","08","03","41","2007","07","25","Estação Ecológica de Paranapanema","COLETA: Flor, 5m.; GEOGRAFIA: Ribeirão Santa Helan 2.;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1658","2021-03-04 15:46:30-03","IF","SPSF","38542","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","R.Cielo-Filho","R.Cielo-Filho & J. B. Baitello & M. T. Z. Toniato & C. R. Lima","Brasil","SP","Paranapanema","-48.748611","-23.533333",NA,NA,"630","630",NA,NA,"2007","08","13","553","2007","07","24","Estação Ecológica de Paranapanema","COLETA: Árvore 8m, acúleos achatados no tronco.; GEOGRAFIA: Trilha Ribeirão Santa Helena 1.;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1659","2021-03-04 15:46:30-03","IF","SPSF","38579","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","R.Cielo-Filho","J. B. Baitello & R.Cielo-Filho & M. T. Z. Toniato & C. R. Lima","Brasil","SP","Paranapanema","-48.756667","-23.538056",NA,NA,"630","630",NA,NA,"2007","08","14","1866","2007","07","26","Estação Ecológica de Paranapanema","COLETA: Árvore, flores em botão.; GEOGRAFIA: Fragmento do meio do mapa-borda.;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1660","2021-03-04 15:46:30-03","IF","SPSF","38790","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","R.Cielo-Filho","J. A. Pastore & J.B.Baitello & C.R.Lima & E.Adriano","Brasil","SP","Paranapanema","-48.788611","-23.539722",NA,NA,NA,NA,NA,NA,"2007","10","17","1498","2007","09","25","Estação Ecológica de Paranapanema","COLETA: Árvore 18m, tgronco descamante em placas arrepiadas, e aculeos na porção superior; botões florais esverdeados.; GEOGRAFIA: Trilha D;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1661","2021-03-04 15:46:30-03","IF","SPSF","38963","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","R.Cielo-Filho","O. T. Aguiar & J. B. Baitello & R.Cielo-Filho","Brasil","SP","Paranapanema","-48.745833","-23.505556",NA,NA,"630","630",NA,NA,"2007","12","14","784","2007","12","06","Estação Ecológica de Paranapanema","COLETA: Arvoreta, 4m, frutos verdes, próximo do viveiro. Nome popular: mamica-de-porca.; GEOGRAFIA: Mata Ciliar do rio da Cachoeirinha.;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1662","2021-03-04 15:46:30-03","IF","SPSF","47918","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","R.Cielo-Filho","R.Cielo-Filho & J.N. Oliveiras","Brasil","PR","Matelândia","-53.887222","-25.353333",NA,NA,"530","530",NA,NA,"2013","11","01","1226","2013","11","01",NA,"COLETA: Árvore 6 m, flor creme, casca com acúleos; GEOGRAFIA: Mata da antiga Fazenda Leão&nf;Floresta Estacional Semidecidual, regeneração com 15 anos&nf;Borda da mata;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1663","2021-03-04 15:46:30-03","IF","SPSF","48627","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","R.Cielo-Filho","R.Cielo-Filho & F. Periotto & G. Fouto","Brasil","PR","Medianeira","-54.0375","-25.296389",NA,NA,"540","540",NA,NA,"2014","05","13","1331","2014","05","09","Morro da Salete","COLETA: Árvore, 8, flor em botão verde.; GEOGRAFIA: Floresta Estacional Semidecidual, floresta secundária.;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1664","2021-03-04 15:46:30-03","IF","SPSF","49038","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","E.M.B.Prata","E.M.B.Prata & M.A.Assis","Brasil","SP","Ubatuba","-44.833333","-23.335833",NA,NA,"43","69",NA,NA,"2007","05","02",NA,"2007","05","02","Parque Estadual da Serra do Mar - Núcleo Picinguaba","COLETA: Árvore nº D842.; GEOGRAFIA: Localizada ao longo da trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1665","2021-03-04 15:46:30-03","IF","SPSF","52147","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","T.M.Ribeiro","I. Toffoli & T.M.Ribeiro","Brasil","SP","Itaberá","-49.144167","-23.833889",NA,NA,"700","700",NA,NA,NA,NA,NA,"58","2009","08","31","Estação Ecológica de Itaberá","COLETA: Árvore de 17m de altura. Material infértil. Indivíduo 7024 da Fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1666","2021-03-04 15:46:30-03","IF","SPSF","22849","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"M.R.C.Paiva","Brasil","PR","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","05","26",NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"20625","auto","Magnoliopsida",NA,NA,NA,NA
"1667","2021-03-04 15:46:30-03","IF","SPSF","28506","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"F.A.Clocet & F.Coltro","Brasil","PR","Ibippora","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","08","28","fazenda Doralice","COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda da mata&nf;;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"20625","auto","Magnoliopsida",NA,NA,NA,NA
"1668","2021-03-04 15:46:30-03","IF","SPSF","00591","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"M.Koscinski","Brasil","SP","Cabreuva","-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1937","03","01","mata","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"16877","auto","Magnoliopsida",NA,NA,NA,NA
"1669","2021-03-04 15:46:30-03","IF","SPSF","35794","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"N.M.Ivanauskas & F.M de Souza & R.T. Polisel & V. de S.Santos","Brasil","SP","Embú","-46.8499984741211","-23.6399993896484",NA,NA,"906","906",NA,NA,NA,NA,NA,"6122","2005","12","15","Estrada dos Martins","COLETA: XLS: SPSFNovo; Árvore de 9 m. Frutos imaturos verdes.; GEOGRAFIA: Ordem do Graal na Terra, divisa com Dr. Ulisses&nf;UTM: X=307212 Y=7383355 ZONA=23K;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"6851","auto","Magnoliopsida",NA,NA,NA,NA
"1670","2021-03-04 15:46:30-03","IF","SPSF","14891","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"J.R.Guillaumon","Brasil","SP","Vinhedo","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","03","03","Condominio Estância Marambaia","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA
"1671","2021-03-04 15:46:30-03","IF","SPSF","22844","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"A.T.Dias","Brasil","PR","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","08","31",NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"20625","auto","Magnoliopsida",NA,NA,NA,NA
"1672","2021-03-04 15:46:30-03","IF","SPSF","28193","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"O.C.Pavao","Brasil","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","11","17","borda de mata","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"18158","auto","Magnoliopsida",NA,NA,NA,NA
"1673","2021-03-04 15:46:30-03","IF","SPSF","05476","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"J.C. Sacco","Brasil","RS","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1119","1959","09","23",NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"51462","auto","Magnoliopsida",NA,NA,NA,NA
"1674","2021-03-04 15:46:30-03","IF","SPSF","06396","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"M.Koscinski","Brasil","SP","Cabreuva","-47.1300010681152","-23.2999992370605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"16877","auto","Magnoliopsida",NA,NA,NA,NA
"1675","2021-03-04 15:46:30-03","IF","SPSF","03236","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"D.Bento Pickel","Brasil","SP","Ibitinga","-48.8199996948242","-21.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1948","08","05","Fazenda Jardim","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"25783","auto","Magnoliopsida",NA,NA,NA,NA
"1676","2021-03-04 15:46:30-03","IF","SPSF","32300","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"F.A.R.D.P.Arzolla","Brasil","SP","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"281","2003","07","27","Serra do Japi","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA
"1677","2021-03-04 15:46:30-03","IF","SPSF","10566","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"J.B.Baitello","Brasil","SP","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"198","1986","08","28","P.E.Morro do Diabo","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"1678","2021-03-04 15:46:30-03","IF","SPSF","20126","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"L.P.Morellato","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1017","1995","08","22","mata de encosta","COLETA: XLS: SPSFAntigo;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"1679","2021-03-04 15:46:30-03","IF","SPSF","33464","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale",NA,NA,"O.S.Ribas","Brasil","PR","Sao Pedro do Ivai","-51.8563995361328","-23.8652992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5664","2003","12","19","fazenda Barbacena","COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata estacional semidecidua&nf;;","América do Sul",NA,NA,"Magnoliophyta","Sapindales",NA,NA,"16604","auto","Magnoliopsida",NA,NA,NA,NA
"1680","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","culantrillo","Zanthoxylum culantrillo","Kunth",NA,"Fendler, A","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ll.coll156",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","culantrillo","Zanthoxylum culantrillo","Kunth",NA,"Spruce, R","Peru",NA,"Tarapoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4293",NA,NA,NA,"in Peruvia orientali pr. Tarapoto","In Brasilia amazonica forsan adhuc invenienda.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","culantrillo","Zanthoxylum culantrillo","Kunth",NA,"Humboldt, FWHA","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n",NA,NA,NA,"in ripa fluminis Amazonum pr.Jaen de Bracamoros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","culantrillo","Zanthoxylum culantrillo","Kunth",NA,"Bonpland, AJA","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n",NA,NA,NA,"in ripa fluminis Amazonum pr.Jaen de Bracamoros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","culantrillo","Zanthoxylum culantrillo","Kunth",NA,"Goudot, J","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"in Valle fluminis Magdalena pr. Melgar, alt. 500 m.",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","culantrillo","Zanthoxylum culantrillo paniculata","Engl.",NA,"Hartweg, KT","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"933",NA,NA,NA,"In. Nova Granatae prov.Bogota,in silvis ad cataractam Tequindama.",NA,"Southern America",NA,NA,NA,NA,"paniculata",NA,NA,NA,NA,NA,NA,NA,NA
"1686","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","peckoltianum","Zanthoxylum peckoltianum","Engl.",NA,"Riedel, L","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n",NA,NA,NA,"in Serra dos Orgaos.","Sectio II. TOBINIA Desv. in Ham. Prodr.Fl. Ind. occ 56., Griseb. fl.of Brit.W.-Ind. l.136(sub titulo generis)., Triana et Planch l.c.313 - Flores Trimeri","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","peckoltianum","Zanthoxylum peckoltianum","Engl.",NA,"Peckolt, T","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"623",NA,NA,NA,"ad Canto Gallo.","Sectio II. TOBINIA Desv. in Ham. Prodr.Fl. Ind. occ 56., Griseb. fl.of Brit.W.-Ind. l.136(sub titulo generis)., Triana et Planch l.c.313 - Flores Trimeri","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","pterota","Zanthoxylum pterota","(L.) Kunth",NA,"Triana, JJ","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n",NA,NA,NA,"Habitat in regno Nova-Granatensi in valle fluminis Magdalena inter Tena et Ibague et in valle Cauca,alt. 400-1200 m.","Praetera,teste Grisebach,observata estin Jamaica(Wright),in insulis Bahamensibus(Swainson),S.Kitts,Nevis,Trinidad(Purdie),Florida,et Texas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","pterota","Zanthoxylum pterota","(L.) Kunth",NA,"Fendler, A","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.coll157",NA,NA,NA,NA,"Praetera,teste Grisebach,observata estin Jamaica(Wright),in insulis Bahamensibus(Swainson),S.Kitts,Nevis,Trinidad(Purdie),Florida,et Texas.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Zanthoxylum","pterota","Zanthoxylum pterota","(L.) Kunth",NA,"Goudot, J","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"ad Palo de opia secus flumen Magdalena.","Praetera,teste Grisebach,observata estin Jamaica(Wright),in insulis Bahamensibus(Swainson),S.Kitts,Nevis,Trinidad(Purdie),Florida,et Texas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","2021-02-08 12:45:12-03","UFRGS","ICN","118649","S","Plantae","Rutaceae","Fagara","hyemalis","Fagara hyemalis","(A. St.-Hil.) Engl.",NA,"Hagelund, K","Brasil","RS","Granja Sodal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3358-B","1965","02","23",NA,"Doação de K. Hagelund","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","2021-02-08 12:45:12-03","UFRGS","ICN","184937","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Silva, CR","Silva, CR; Iganci, J","Brasil","RS","Tapes","-51.400833","-30.676389","-51.400833","-30.676389","50","50",NA,NA,"2015","12","15","CRS485","2015","12","15","Fazenda São Miguel","Árvore, aprox. 5m. Frutos deicentes, com uma semente globosa escura. Folhas aromáticas quando masseradas.; Borda de capão de mata","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2021-02-08 12:45:12-03","UFRGS","ICN","148938","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Giongo, C","Giongo, C; Waechter, JL","Brasil","RS","Encruzilhada do Sul","-52.521900177002","-30.5438995361328",NA,NA,"400","400",NA,NA,NA,NA,NA,"214","2003","10","07","Fazenda Xafri (ca. 20Km distante do centro da cidade)","Árvore.; Capão próximo à sede da fazenda.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA
"1694","2021-02-08 12:45:12-03","UFRGS","ICN","167677","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Grings, M","Grings, M","Brasil","RS","Jóia","-54.122200012207","-28.6466999053955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1257","2008","12","06","Projeto de Assentamento Santa Tecla","árvore frutificando; em borda de fragmento florestal com remanescentes primários","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"36931","auto",NA,NA,NA,NA,NA
"1695","2021-02-08 12:45:12-03","UFRGS","ICN","136237","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","A.; Scherer, F M Silva","Scherer, A","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","2003","01","15","Capões de restinga, Parque Estadual de Itapuã nas margens da Lagoa Negra na Praia de Fora",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"1696","2021-02-08 12:45:12-03","UFRGS","ICN","172447","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, MC","Chagas; Silva, F","Brasil","PR","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1530","1992","08","27","Parque Estadual Mata dos Godoy, Transecto II","Doação FUEL 11152; Árvore 15m, botões florais e flores amareladas, odorifera, flor masculina,freqüente","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
