"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","infraspecificEpithet","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"290","2021-03-01 16:24:56-03","UNICAMP","UEC","97896","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J; Volet, DP","Torezan, JMD; Arima, LIA; Pimenta, JA; Resende, JCF; et al.","1997","12","13","Brazil","São Paulo","Apiaí","Estrada para Pinhalzinho/ Apiaí, 11 km de Bom Sucessi de Itareré.","-49.076944","-24.335278","-49.076944","-24.335278",NA,NA,"Árvore com 18m, inflorescência com pappus esbranquiçado, infrutência ferrugínea, entrecasca negra com estrias marrons.; Floresta Ombrófila Mista, Interior de mata.","UEC130315","UEC130315","2015","05",NA,"610",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-01 16:24:56-03","UNICAMP","UEC",NA,"S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Monge, M; Aranha, JLM; Shimizu, GH","2006","09","30","Brazil","Minas Gerais","Camanducaia","Monte Verde, Estrada Camanducaia, Estrada Camanducaia para Monte Verde. Beira da estrada.","-46.116667","-22.831667","-46.116667","-22.831667","1300","1300","Árvore 3m de altura. Capítulos com papus amarelo, invólucro avermelhado. Folha discolor com face abaxial amarela.",NA,NA,NA,NA,NA,"61",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-08-20 10:06:21-03","UNICAMP","UEC","120115","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Meireles, LD; Semir, J","Meireles, LD","2001","06","29","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 16m, folhas discolores, capítulos brancos.","UEC087652","UEC087652","2002","11",NA,"354",NA,"Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA
"293","2019-08-20 10:06:21-03","UNICAMP","UEC","120172","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Meireles, LD; Semir, J","Meireles, LD","2001","06","29","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 9m, capítulos brancos.","UEC087587","UEC087587","2002","11",NA,"362",NA,"Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA
"294","2019-08-20 10:06:21-03","UNICAMP","UEC","121004","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Meireles, LD; Semir, J","Meireles, LD","2001","06","29","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 11m, folha discolores, capítulos brancos com brácteas verdes.","UEC087571","UEC087571","2002","06",NA,"366",NA,"Magnoliopsida",NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA
"295","2021-03-01 16:24:56-03","UNICAMP","UEC","116429","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Matsumoto, K; Romero, R; Jannini, AW; Lopes, CA","1997","07","08","Brazil","Minas Gerais","Carrancas","Fazenda Mato Dentro, em Pedreira próximo da escola ''João Albertino''","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"Árvore ca. 3m.","UEC012924","UEC012924","2016","03",NA,"329",NA,"Magnoliopsida",NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA
"296","2021-03-01 16:24:56-03","UNICAMP","UEC","111811","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Nakajima, JN","Romero, R; Nakajima, JN; Alcantara, MB","1995","05","14","Brazil","Minas Gerais","São Roque de Minas","Estrada para o Retiro de Pedras.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"Árvore, ca. 5,0m. Capítulos jovens com brácteas esverdeadas.; Borda de capão.","UEC130348","UEC130348","1998",NA,NA,"2273",NA,"Magnoliopsida",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"297","2021-03-01 16:24:56-03","UNICAMP","UEC","45038","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Hatschbach, G","Paciornik, EF; Hatschbach, G","1986","07","16","Brazil","Paraná","Bocaiúva do Sul","Passa Vinte.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Árvore 5m, capítulos vinosos, odoríferos.; Mata secundária.","UEC129060","UEC129060","1986","09",NA,"280",NA,"Magnoliopsida",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"298","2021-03-01 16:24:56-03","UNICAMP","UEC","73254","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Stehmann, JR; et al.","1995","07","17","Brazil","Paraná","Castro","Serra na estrada para Tibagi, ca 20km de Castro.","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Arvoreta","UEC113179","UEC113179","2016","08",NA,"1626",NA,"Magnoliopsida",NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA
"299","2021-03-01 16:24:56-03","UNICAMP","UEC","81233","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Semir, J; et al.","1994","07","30","Brazil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Arbusto, próximo a afloramento rochoso.","UEC113202","UEC113202","2016","08",NA,"31936",NA,"Magnoliopsida",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"300","2021-03-01 16:24:56-03","UNICAMP","UEC","75705","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J; Volet, DP","Uhlmann, A; et al.","1994","08","06","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore de 10 metros de altura; com frutos.; Ambiente florestado em meio ao cerrado.","UEC130314","UEC130314","2015","05",NA,"46",NA,"Magnoliopsida",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"301","2021-03-01 16:24:56-03","UNICAMP","UEC","161982","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Francisco, EM","1999","10","04","Brazil","Paraná","São Jerônimo da Serra","Chácara Carolina, Interior da mata.","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"Árvore 10 m; frutos marrom.","UEC009248","UEC009248","2006",NA,NA,"s.n.",NA,"Magnoliopsida",NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA
"302","2021-03-01 16:24:56-03","UNICAMP","UEC","48790","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Leitão Filho, HF","Britez, RM","1987","06","27","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore de 7m com botões.; Floresta de Araucária.","UEC129051","UEC129051",NA,NA,NA,"1622",NA,"Magnoliopsida",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"303","2021-03-01 16:24:56-03","UNICAMP","UEC","126456","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Dias, MC","Medri, C; Kinupp, VF; Francisco, EM","1997","09","27","Brazil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Árvore 12m; flores cremes.; Mata ciliar.","UEC130311","UEC130311","1999",NA,NA,"432",NA,"Magnoliopsida",NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA
"304","2021-03-01 16:24:56-03","UNICAMP","UEC","65454","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Soares-Silva, LH","Soares-Silva, LH","1991","08","02","Brazil","Paraná","Telemaco Borba","Xopin, fazenda Monte Alegre.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore, 12m de alt., botões florais e flores marrons, odorífera, frequente na área.","UEC130352","UEC130352","1991",NA,NA,"286",NA,"Magnoliopsida",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA
"305","2021-03-01 16:24:56-03","UNICAMP","UEC","69288","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Soares-Silva, LH","Soares-Silva, LH","1991","08","02","Brazil","Paraná","Telemaco Borba","Xopin, fazenda Monte Alegre.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore, 12m de alt., botões florais e flores marrons, odorífera, frequente na área.","UEC129053","UEC129053","1991",NA,NA,"286",NA,"Magnoliopsida",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA
"306","2021-03-01 16:24:56-03","UNICAMP","UEC","161983","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Soares-Silva, LH; Chagas e Silva, F; Francisco, EM","1996","08","20","Brazil","Paraná","Tibagi","Arredores de Tibagi, Próximo à área do projeto.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 8 m; botões marrom, flores esbranquiçadas.","UEC009245","UEC009245","2006",NA,NA,"680",NA,"Magnoliopsida",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"307","2021-03-01 16:24:56-03","UNICAMP","UEC","130645","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Giraldi, C","1996","09","12","Brazil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Arbusto, 2m; capítulos creme.; Mata ciliar.","UEC113182","UEC113182","2016","02",NA,"s.n.",NA,"Magnoliopsida",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"308","2021-03-01 16:24:56-03","UNICAMP","UEC","162031","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Dias, BG; Tiago, PV","1997","09","12","Brazil","Paraná","Tibagi","Canyon Guartelá, Beira de mina perto da ponte de pedra.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore, 5 m; flores peroladas.","UEC009077","UEC009077","2006","08","22","s.n.",NA,"Magnoliopsida",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"309","2021-03-01 16:24:56-03","UNICAMP","UEC","161664","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Grokoviski, L","Dias, BG; Tiago, PV","1997","09","13","Brazil","Paraná","Tibagi","Lado esquerdo da ponte do Rio Tibagi.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 3m; frutos castanhos.","UEC009693","UEC009693","2006",NA,NA,"29028",NA,"Magnoliopsida",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"310","2021-03-01 16:24:56-03","UNICAMP","UEC","161881","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Queiroz, MH","1990","08","22","Brazil","Santa Catarina","Santo Amaro da Imperatriz","Hotel Plaza Caldas. Encosta da serra do Tabuleiro.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"Arvoreta; Capoeirão","UEC009643","UEC009643","2016","02",NA,"260",NA,"Magnoliopsida",NA,NA,NA,NA,"22435","auto",NA,NA,NA,NA
"311","2019-08-20 10:06:21-03","UNICAMP","UEC","151065","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Torres, RB; Figueiredo, N","1987","09","10","Brazil","São Paulo","Buri","Estação Experimental do Instituto Florestal. Mata","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"Árvore 7 m. Beira da estrada. Córtex cinza, liso. Flores velhas.","UEC122012","UEC122012","2015","12",NA,"373",NA,"Magnoliopsida",NA,NA,NA,NA,"28249","auto",NA,NA,NA,NA
"312","2019-08-20 10:06:21-03","UNICAMP","UEC","151068","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Torres, RB; Figueiredo, N","1987","08","20","Brazil","São Paulo","Buri","Estação Experimental do Instituto Florestal. Mata","-48.5900001525879","-23.7900009155273",NA,NA,NA,NA,"Árvore 5 m. Beira da mata secundária. Córtex cinza esbranquiçado, liso, lenticelas de tamanho medio, numerosas. Flores cremes, anteras roxas, perfumadas.","UEC122019","UEC122019","2015","12",NA,"370",NA,"Magnoliopsida",NA,NA,NA,NA,"28249","auto",NA,NA,NA,NA
"313","2021-03-01 16:24:56-03","UNICAMP","UEC","71933","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Santim, D; Cielo-Filho, R","1995","09","05","Brazil","São Paulo","Campinas","Distrito Barão Geraldo - Jd. São Marcos.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Cerrado.","UEC130336","UEC130336",NA,NA,NA,"31064",NA,"Magnoliopsida",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"314","2021-03-01 16:24:56-03","UNICAMP","UEC","38512","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Sart, SJ; Santos Filho, DS","1984","08","15","Brazil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Árvore com 4m.; Em mata e campo.","UEC130294","UEC130294",NA,NA,NA,"16599",NA,"Magnoliopsida",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"315","2021-03-01 16:24:56-03","UNICAMP","UEC","69515","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Sposito, TC; et al.","1992","06","08","Brazil","São Paulo","Campos do Jordão","Caminho p/ S. José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Árvore de 9m, com botões. Beira de mata, 2 indivíduos.","UEC113181","UEC113181","2016","02",NA,"26381",NA,"Magnoliopsida",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"316","2021-03-01 16:24:56-03","UNICAMP","UEC","36160","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Oliveira, LMQ; Kinoshita, LS; Semir, J; et al.","1984","09","29","Brazil","São Paulo","Campos do Jordão","Estrada entre Reserva do Inst. Florestal a S. José dos Alpes, +/- 6 km.","-45.5900001525879","-22.7299995422363",NA,NA,"1700","1700","Árvore 6m alt. Capítulos com aquênios.; Mata de encosta e campo de altitude.","UEC130346","UEC130346",NA,NA,NA,"16538",NA,"Magnoliopsida",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"317","2021-03-01 16:24:56-03","UNICAMP","UEC","3290","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J; Volet, DP","Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","1976","09","29","Brazil","São Paulo","Campos do Jordão","Reserva do Instituto Florestal. Estrada do Moreira para São José dos Alpes, perto da colônia.","-45.5900001525879","-22.7299995422363",NA,NA,"1700","1700","Árvore de até 10m, com frutos.; Beira da mata de Araucária.","UEC130341","UEC130341","2015","03",NA,"3054",NA,"Magnoliopsida",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"318","2021-03-01 16:24:56-03","UNICAMP","UEC","153554","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Sanchez, M","1991","10","10","Brazil","São Paulo","Capão Bonito","Parque Estadual Intervales. Mata atlântica de encosta, próximo a casa dos pesquisadores.","-48.3400001525879","-24",NA,NA,NA,NA,"Árvore, com flores.; Mata atlântica","UEC084879","UEC084879","2016","02",NA,"2338",NA,"Magnoliopsida",NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA
"319","2021-03-01 16:24:56-03","UNICAMP","UEC","96173","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Ogata, H; Heineberg, M; Nascimento, DA","1995","08","21","Brazil","São Paulo","Cotia","Centro Municipal de Campismo.","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"Flores.","UEC130310","UEC130310",NA,NA,NA,"759",NA,"Magnoliopsida",NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA
"320","2021-03-01 16:24:56-03","UNICAMP","UEC","136342","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Gandolfi, S","Gandolfi, S; Bezerra, CLF; Leitão Filho, HF","1984",NA,NA,"Brazil","São Paulo","Guarulhos","Aeroporto Internacional.","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"Mata de Cumbica.","UEC130300","UEC130300",NA,NA,NA,"4204",NA,"Magnoliopsida",NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA
"321","2021-03-01 16:24:56-03","UNICAMP","UEC","136338","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Gandolfi, S","Gandolfi, S; et al.","1984",NA,NA,"Brazil","São Paulo","Guarulhos","Aeroporto Internacional.","-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"Árvore de 4m de altura.; Mata de Cumbica.","UEC130298","UEC130298",NA,NA,NA,"4064",NA,"Magnoliopsida",NA,NA,NA,NA,"26398","auto",NA,NA,NA,NA
"322","2021-03-01 16:24:56-03","UNICAMP","UEC","193407","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Hoch, AM; Prado, J; Costa, CB; Proença, SL; Silva, E; Corrêa, MA; Galante, O","1996","05","20","Brazil","São Paulo","Iporanga","Fazenda Intervales. Trilha para a Cachoeira do Mirante (próximo à sede de pesquisa).","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Árvore ca.12,0m alt. Folhas verdes face adaxial, ferrugínea na face abaxial.","UEC130351","UEC130351",NA,NA,NA,"9",NA,"Magnoliopsida",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA
"323","2021-03-01 16:24:56-03","UNICAMP","UEC","193406","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J; Volet, DP","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; et al.","1995","08","18","Brazil","São Paulo","Itararé","Estrada Itararé- Bom Sucesso de Itararé. Fazenda Ibiti (Ripasa).","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Árvore, ca. 6m alt.; pappus creme.; Mata de Araucária.","UEC130343","UEC130343","2015","03",NA,"8803",NA,"Magnoliopsida",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA
"324","2021-03-01 16:24:56-03","UNICAMP","UEC","85970","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Tamashiro, JY; et al.","1994","09","26","Brazil","São Paulo","Itatinga","Estrada para Avaré km 6, estrada para Fazenda Aratinga","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,"Árvore de 6m, capítulos com frutos.","UEC113171","UEC113171","2016","02",NA,"611",NA,"Magnoliopsida",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA
"325","2021-03-01 16:24:56-03","UNICAMP","UEC","136340","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Ivanauskas, NM","Ivanauskas, NM; Nave, AG","1992","05","18","Brazil","São Paulo","Itatinga","Fazenda Santa Irene - Propriedade da EUCATEX LTDA.","-48.6100006103516","-23.1000003814697",NA,NA,NA,NA,"Árvore de 6m alt.; Mata mesófila semidecídua.","UEC130338","UEC130338",NA,NA,NA,"493",NA,"Magnoliopsida",NA,NA,NA,NA,"28219","auto",NA,NA,NA,NA
"326","2021-03-01 16:24:56-03","UNICAMP","UEC","70808","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J; Monge, M","Silva, SM; Souza, WS","1987","10","23","Brazil","São Paulo","Itu","Área de proteção ambiental.","-47.2900009155273","-23.2600002288818",NA,NA,NA,NA,"Arvoreta de até 3m, folhas discolores, com frutos.; Em transição de mata ciliar-cerrado.","UEC129061","UEC129061","2014",NA,NA,"25530",NA,"Magnoliopsida",NA,NA,NA,NA,"22309","auto",NA,NA,NA,NA
"327","2021-03-01 16:24:56-03","UNICAMP","UEC","67155","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Volet, DP","Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","1994","08","16","Brazil","São Paulo","Joanópolis","Estrada para a Cachoeira dos Pretos.","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"Arvoreta de 6m., capítulos creme, anteras marrons.","UEC130296","UEC130296","2015","12",NA,"483",NA,"Magnoliopsida",NA,NA,NA,NA,"22329","auto",NA,NA,NA,NA
"328","2021-03-01 16:24:56-03","UNICAMP","UEC","3253","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Leitão Filho, HF","Shepherd, GJ; Gouvêa, LSK; Tamashiro, JY; Zanatta, C; Silva, ERP","1979","08","14","Brazil","São Paulo","Jundiaí","Bairro Colonia.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore de 7-8 m de altura.","UEC130316","UEC130316","1994","06","15","10288",NA,"Magnoliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"329","2021-03-01 16:24:56-03","UNICAMP","UEC","34000","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J; Monge, M","Sugiyama, M; Chiea, SAC","1983","09","22","Brazil","São Paulo","Jundiaí","Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore 8m de alt., papus branco.","UEC129066","UEC129066","2014",NA,NA,"15535",NA,"Magnoliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"330","2021-03-01 16:24:56-03","UNICAMP","UEC","41073","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker","Semir, J; Volet, DP","Rocha, AR; et al.","1984","05","09","Brazil","São Paulo","Jundiaí","Serra do Japí.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore 6m, capítulos jovens esverdeados.","UEC130342","UEC130342","2015","03",NA,"16443",NA,"Magnoliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
"331","2021-03-01 16:24:56-03","UNICAMP","UEC","35499","S","Plantae","Asteraceae","Piptocarpha","axillaris","Piptocarpha axillaris","(Less.) Baker",NA,"Fonzar, LPCM; Rodrigues, RR","1984","06","12","Brazil","São Paulo","Jundiaí","Serra do Japi, Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore de 8m altura, botões esverdeados.","UEC129072","UEC129072",NA,NA,NA,"15987",NA,"Magnoliopsida",NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA
