"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"3016","2020-03-04 16:05:13-03","UNESP-IS","HISA","4431","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2,5m,caule 15cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3017","2020-03-04 16:05:13-03","UNESP-IS","HISA","4435","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 3.20m, caule 14cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","04","26","Magnoliopsida",NA,NA,NA,NA
"3018","2020-07-03 16:19:08-03","UNESP-IS","HISA","11165","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. A. Rezende","2016","02","19",NA,"Brasil",NA,NA,"Cerradão, arbusto, 1,10m, flores brancas.",NA,NA,NA,"Aubl.",NA,"2255","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.351389",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38","20s21'05",NA,NA,NA,NA,NA,NA,NA,NA
"3019","2020-03-04 16:05:13-03","UNESP-IS","HISA","5771","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Silva, J. B. & Oliveira, A. L.","1996","11","11",NA,"Brasil",NA,NA,"Cerrado. Árvore, ca de 4m alt., inflorescência racimosa, tipo cacho, inodora, frutos imaturos verdes.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","06","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'26''","20s21'40''","1996","11","21","Magnoliopsida",NA,NA,NA,NA
"3020","2020-03-04 16:05:13-03","UNESP-IS","HISA","1882","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1991","08","20",NA,"Brasil",NA,NA,"Cerradão. Árvore ca de 3m, flores creme.",NA,"Magnoliophyta","Sapindales","Aubl.",NA,"699","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"3021","2020-03-04 16:05:13-03","UNESP-IS","HISA","4378","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca. 2,5m, caule 12cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3022","2020-03-04 16:05:13-03","UNESP-IS","HISA","9823","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Miranda, M. M. P. de","2003","11","20",NA,"Brasil",NA,NA,"Cerrado. Subarbusto, ca 2m. Flores creme.",NA,"Magnoliophyta","Sapindales","Aubl.","Miranda, M. M. P. de","03","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'26''","20s21'40''","2003","11","30","Magnoliopsida",NA,NA,NA,NA
"3023","2020-03-04 16:05:13-03","UNESP-IS","HISA","1075","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1990","10","25",NA,"Brasil",NA,NA,"Cerradão. Arbusto robusto, ca de 3m, flores esverdeadas.",NA,"Magnoliophyta","Sapindales","Aubl.",NA,"243","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"3024","2020-03-04 16:05:13-03","UNESP-IS","HISA","7333","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Noronha,M.R.P","1999","11","02",NA,"Brasil",NA,NA,"Cerrado. Arbusto, 1.90m alt., corola branca, cálice amarelado.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","2028","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1999","11","02","Magnoliopsida",NA,NA,NA,NA
"3025","2020-03-04 16:05:13-03","UNESP-IS","HISA","5871","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Estevam, P. et al","1997","01","07",NA,"Brasil",NA,NA,"Cerrado. Árvore, ca. 1,70m, abundante rebrota.",NA,"Magnoliophyta","Sapindales","Aubl.","Milanezi, C. H.","1771","Horto Matão",NA,"Mato Grosso do Sul","-51.4188995361328","-20.3672008514404",NA,NA,"Selvíria",NA,"74358","auto",NA,NA,NA,"1997","01","24","Magnoliopsida",NA,NA,NA,NA
"3026","2020-03-04 16:05:13-03","UNESP-IS","HISA","3621","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Nascimento,P,T","1993","11","17",NA,"Brasil",NA,NA,"Campo cerrado.Arbusto, ca 2m, caule 3cm, frutos imaturos, frequente.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","1365","Horto Palmito",NA,"Mato Grosso do Sul","-51.6782989501953","-20.7511005401611",NA,NA,"Três Lagoas",NA,"150618","auto",NA,NA,NA,"1993","12","21","Magnoliopsida",NA,NA,NA,NA
"3027","2020-03-04 16:05:13-03","UNESP-IS","HISA","1420","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Santos,J","1991","01","10",NA,"Brasil",NA,NA,"Cerradão. Arbusto delgado, ca de 1,40m, flores brancas.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","241","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1992","11",NA,"Magnoliopsida",NA,NA,NA,NA
"3028","2020-03-04 16:05:13-03","UNESP-IS","HISA","4703","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca. 4,20m alt, caule 13,5cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","04","20","Magnoliopsida",NA,NA,NA,NA
"3029","2020-03-04 16:05:13-03","UNESP-IS","HISA","4429","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 3m, caule 10cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3030","2020-03-04 16:05:13-03","UNESP-IS","HISA","4750","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Noronha,M.R.P","1985","01","07",NA,"Brasil",NA,NA,"Cerradão. Arbusto, ca de 2m, apenas frutos.",NA,"Magnoliophyta","Sapindales","Aubl.",NA,"508","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"3031","2020-03-04 16:05:13-03","UNESP-IS","HISA","1152","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1990","12","20",NA,"Brasil",NA,NA,"Cerradão. Árvore, ca de 3m, flores brancas e botões.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","365","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1992","11",NA,"Magnoliopsida",NA,NA,NA,NA
"3032","2020-03-04 16:05:13-03","UNESP-IS","HISA","9468","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Takao, W.","2002","11","08",NA,"Brasil",NA,NA,"Cerrado. Árvore, cerca de 2,5m de alt. Flor branca.",NA,"Magnoliophyta","Sapindales","Aubl.","Santos,J","03","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'26''","20s21'40''","2002","11","20","Magnoliopsida",NA,NA,NA,NA
"3033","2020-03-04 16:05:13-03","UNESP-IS","HISA","4433","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2,5m, caule 15cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3034","2020-03-04 16:05:13-03","UNESP-IS","HISA","4379","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2m, caule 10cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3035","2020-03-04 16:05:13-03","UNESP-IS","HISA","4758","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Noronha,M.R.P","1985","01","07",NA,"Brasil",NA,NA,"Cerradão. Arbusto ca 2m, flores brancas, odor suave e agradável.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","501","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1995","06","13","Magnoliopsida",NA,NA,NA,NA
"3036","2020-03-04 16:05:13-03","UNESP-IS","HISA","1743","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Santos,J","1991","02","21",NA,"Brasil",NA,NA,"Cerradão. Arbusto, ca de 2,50m, flores creme e frutos, final de floração.",NA,"Magnoliophyta","Sapindales","Aubl.","Acevedo,P","325","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1992","02",NA,"Magnoliopsida",NA,NA,NA,NA
"3037","2020-07-02 16:37:04-03","UNESP-IS","HISA","11163","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. A. Rezende","2016","01","08",NA,"Brasil",NA,NA,"Reserva Legal, arbusto, 2m, frutos imaturos verdes.",NA,NA,NA,"Aubl.",NA,"2168","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'26","20s21'40",NA,NA,NA,NA,NA,NA,NA,NA
"3038","2020-03-04 16:05:13-03","UNESP-IS","HISA","4377","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 3m, caule 16cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3039","2020-03-04 16:05:13-03","UNESP-IS","HISA","9466","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Chinen, L. S.","2002","11","08",NA,"Brasil",NA,NA,"Cerrado. 2,5m de altura, flor branca.",NA,"Magnoliophyta","Sapindales","Aubl.","Santos,J","03","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'26''","20s21'40''","2002","11","20","Magnoliopsida",NA,NA,NA,NA
"3040","2020-03-04 16:05:13-03","UNESP-IS","HISA","4428","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2m,caule 11cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3041","2020-03-04 16:05:13-03","UNESP-IS","HISA","1107","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1990","11","22",NA,"Brasil",NA,NA,"Cerradão. Arbusto, ca de 2m, flores brancas.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","295","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1992","11",NA,"Magnoliopsida",NA,NA,NA,NA
"3042","2020-03-04 16:05:13-03","UNESP-IS","HISA","4434","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 4.10m alt., caule 11cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","04","26","Magnoliopsida",NA,NA,NA,NA
"3043","2020-03-04 16:05:13-03","UNESP-IS","HISA","9825","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Campos, W. N.","2003","11","20",NA,"Brasil",NA,NA,"Cerrado. Subarbusto, ca 2m. Frutos imaturos.",NA,"Magnoliophyta","Sapindales","Aubl.","Campos,W.N","01","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.407222","-20.361111",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'26''","20s21'40''","2003","11","30","Magnoliopsida",NA,NA,NA,NA
"3044","2020-03-04 16:05:13-03","UNESP-IS","HISA","4432","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2,5m, caule 12cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3045","2020-07-03 16:19:08-03","UNESP-IS","HISA","11167","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. A. Rezende","2016","12","09",NA,"Brasil",NA,NA,"Bovino, árvore, 6m, flores brancas.",NA,NA,NA,"Aubl.",NA,"2384","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.41","-20.384444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'36","20s23'04",NA,NA,NA,NA,NA,NA,NA,NA
"3046","2020-03-04 16:05:13-03","UNESP-IS","HISA","4439","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2,5m, caule 10cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","04","26","Magnoliopsida",NA,NA,NA,NA
"3047","2020-03-04 16:05:13-03","UNESP-IS","HISA","1761","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1991","02","01",NA,"Brasil",NA,NA,"Cerrado bovino. Árvore, ca de 4,50m, flores brancas e frutos.",NA,"Magnoliophyta","Sapindales","Aubl.",NA,"454","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.41","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'36''","20s23'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"3048","2020-03-04 16:05:13-03","UNESP-IS","HISA","4438","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 3m alt, caule 9.50cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","04","26","Magnoliopsida",NA,NA,NA,NA
"3049","2020-03-04 16:05:13-03","UNESP-IS","HISA","7744","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Barbosa, M.","1990","11","22",NA,"Brasil",NA,NA,"Cerrado bovino. Arbusto, ca de 2m, inflorescência tipo espiga.",NA,"Magnoliophyta","Sapindales","Aubl.","Santos,J","04","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","2002","07","30","Magnoliopsida",NA,NA,NA,NA
"3050","2020-07-02 16:37:04-03","UNESP-IS","HISA","11162","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","A. A. Rezende","2015","12","18",NA,"Brasil",NA,NA,"Bovino, árvore, 5m, flores brancas e frutos imaturos verdes.",NA,NA,NA,"Aubl.",NA,"2136","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.41","-20.384444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'36","20s23'04",NA,NA,NA,NA,NA,NA,NA,NA
"3051","2020-03-04 16:05:13-03","UNESP-IS","HISA","3614","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Nascimento,P.T","1993","07","14",NA,"Brasil",NA,NA,"Campo cerrado.Arbusto, ca 2,30cm, caule 8c, flores brancas odoríferas, botões verdes, rebrota.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","816","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1993","12","21","Magnoliopsida",NA,NA,NA,NA
"3052","2020-03-04 16:05:13-03","UNESP-IS","HISA","4430","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2.10m, perímetro = 10cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","13 / 36","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3053","2020-03-04 16:05:13-03","UNESP-IS","HISA","1506","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1990","11","20",NA,"Brasil",NA,NA,"Árvore, ca. 4m, flores brancas e botões esverdeados.",NA,"Magnoliophyta","Sapindales","Aubl.","Acevedo,P","363","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1992","02",NA,"Magnoliopsida",NA,NA,NA,NA
"3054","2020-03-04 16:05:13-03","UNESP-IS","HISA","1661","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tiritan,O&Paiva,M","1991","02","07",NA,"Brasil",NA,NA,"Cerradão. Árvore, ca de 5m, flores brancas, frutos imaturos.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","463","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira",NA,"Mato Grosso do Sul","-51.410556","-20.394444",NA,NA,"Selvíria",NA,NA,NA,NA,"51w24'38''","20s23'40''","1992","11",NA,"Magnoliopsida",NA,NA,NA,NA
"3055","2020-03-04 16:05:13-03","UNESP-IS","HISA","3831","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al","1994","01","04",NA,"Brasil",NA,NA,"Cerrado-margem. Arbusto, ca 1.70m, tronco 2,5cm, flores amarelas claras, odor suave rebrota, frequente.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","1454","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1994","07","15","Magnoliopsida",NA,NA,NA,NA
"3056","2020-03-04 16:05:13-03","UNESP-IS","HISA","4436","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 3,20m alt, caule 10cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","26","Magnoliopsida",NA,NA,NA,NA
"3057","2020-03-04 16:05:13-03","UNESP-IS","HISA","2883","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D","1993","05","25",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 80cm, frutosa maturos vermelhos escuros, cheiro de manga,presença de formigas.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","406","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1993","07","27","Magnoliopsida",NA,NA,NA,NA
"3058","2020-03-04 16:05:13-03","UNESP-IS","HISA","9819","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Pereira, W. V.","2003","10","15",NA,"Brasil",NA,NA,"Cerrado. Árvore, aproximadamente 5m de altura; Flor verde.",NA,"Magnoliophyta","Sapindales","Aubl.","Santos,J","05","Fazenda Taperão",NA,"Mato Grosso do Sul","-51.419167","-20.367778",NA,NA,"Selvíria",NA,NA,NA,NA,"51W25'09","20S22'04","2003","11","26","Magnoliopsida",NA,NA,NA,NA
"3059","2020-03-04 16:05:13-03","UNESP-IS","HISA","4440","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2,5m, caule 11cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","02","17","Magnoliopsida",NA,NA,NA,NA
"3060","2020-03-04 16:05:13-03","UNESP-IS","HISA","4690","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado. Árvore, ca 2m alt, caule 10cm.",NA,"Magnoliophyta","Sapindales","Aubl.","Noronha,M.R.P","s/n","Horto Barra do Moeda",NA,"Mato Grosso do Sul","-51.766667","-20.983333",NA,NA,"Três Lagoas",NA,NA,NA,NA,"51w46'","20s59'","1995","04","26","Magnoliopsida",NA,NA,NA,NA
"3061","2020-03-04 16:05:13-03","UNESP-IS","HISA","524","PreservedSpecimen","Plantae","Sapindaceae","Matayba","guianensis","Matayba guianensis","Tozzi,A.M et al","1985","11","05",NA,"Brasil",NA,NA,"Cerrado alto.Àrvore, ca 5m, flores branco creme.",NA,"Magnoliophyta","Sapindales","Aubl.",NA,"104","Fazenda Cacildo Arantes",NA,"Mato Grosso do Sul","-51.419167","-20.367778",NA,NA,"Selvíria",NA,NA,NA,NA,"51W25'09","20S22'04",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
