"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"560","2020-08-20 20:39:40-03","UFSC","FLOR","27158","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, A.C.","1995",NA,NA,"Hatschbach, G.; Poliquesi, C.B.","61379","1994","12","28","Brasil","Paraná","Bocaiúva do Sul","Queimadas, Matão.","-49.1150016784668","-25.2061004638672",NA,NA,"arbusto, flor purpúrea, anteras alvas, 2,5m altura","FLOR0027158",NA,"700","700",NA,"Malpighiales",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"561","2020-08-20 20:39:40-03","UFSC","FLOR","24102","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Hatschbach, G.","1994",NA,NA,"Poliquesi, C.B.; Barbosa, E.","171","1993","11","23","Brasil","Paraná","Bocaiúva do Sul","Rod. para o Parque das Lauráceas, próximo a Colônia João VI.","-49.1150016784668","-25.2061004638672",NA,NA,"arbusto, flor lilás, 2m altura","FLOR0024102",NA,NA,NA,NA,"Malpighiales",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"562","2020-08-20 20:39:40-03","UFSC","FLOR","24022","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, A.C.","1992",NA,NA,"Kummrow, R.; Soares, A.A.","2946","1987","12","14","Brasil","Paraná","Curitiba","Parque Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,"arbusto, flor esverdeada, 3m altura","FLOR0024022",NA,"900","900",NA,"Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"563","2020-08-20 20:39:40-03","UFSC","FLOR","24342","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, A.C.","1992",NA,NA,"Oliveira, P.I.","836","1985","02","01","Brasil","Paraná","Curitiba","Parque Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,"arbusto, flor verde, 2m altura","FLOR0024342",NA,NA,NA,NA,"Malpighiales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"564","2020-08-20 20:39:40-03","UFSC","FLOR","28865","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, A.C.","1992",NA,NA,"Hatschbach, G.","45807","1982","12","08","Brasil","Paraná","Guarapuava","Côlonia São Judas Tadeu.","-51.4580993652344","-25.395299911499",NA,NA,"arbusto, flor exterior verde e o interior vinoso, anteras amarelas, 2m altura. Exsicata montada em duas folhas.","FLOR0028865",NA,NA,NA,NA,"Malpighiales",NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"565","2020-08-20 14:57:19-03","UFSC","FLOR","9980","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.L.L.","2011","09","27","Reitz, R.; Klein, R.M.","17696","1965","12","15","Brasil","Paraná","Guarapuava","Rio Cavernoso.","-51.4580993652344","-25.395299911499",NA,NA,"arbusto, flor roxo-escuro, 2m altura","FLOR0009980",NA,"800","800",NA,"Malpighiales",NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"566","2020-08-20 20:39:40-03","UFSC","FLOR","7313","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Allem, A.C.","1975",NA,NA,"Allem, A.C.; Hagelund, K.","s.n.","1974","11","18","Brasil","Rio Grande do Sul","Giruá","Entre Giruá e Santa Rosa, RS. Estrada velha, junto à ferrovia.","-54.3497009277344","-28.028299331665",NA,NA,"Duplicata de ICN 26976.","FLOR0007313",NA,NA,NA,NA,"Malpighiales",NA,NA,"23862","auto",NA,NA,NA,NA,NA,NA
"567","2020-08-20 14:57:19-03","UFSC","FLOR","42870","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Záchia, R.A.","6122","2010","04","08","Brasil","Rio Grande do Sul","Taquaruçu do Sul","Beira da estrada.","-53.4672012329102","-27.3999996185303",NA,NA,"Recebido de SMDB Nº 12869.","FLOR0042870",NA,NA,NA,NA,"Malpighiales",NA,NA,"9755","auto",NA,NA,NA,NA,NA,NA
"568","2020-08-20 20:39:40-03","UFSC","FLOR","17702","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Smith, L.B.","1984",NA,NA,"Bresolin, A.","659","1972","12","11","Brasil","Santa Catarina","Florianópolis","Testa do Macaco, Alto Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbusto, flor creme, internamente roxa, 2m altura. côlonia numerosa sobre encosta rochosa.","FLOR0017702",NA,"300","300",NA,"Malpighiales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"569","2020-08-20 14:57:19-03","UFSC","FLOR","7121","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.","2012","05",NA,"Souza, M.L.; Bresolin, A.","134","1983","09","17","Brasil","Santa Catarina","Maravilha","km 619.","-53.1725006103516","-26.760799407959",NA,NA,NA,"FLOR0007121",NA,NA,NA,NA,"Malpighiales",NA,NA,"12440","auto",NA,NA,NA,NA,NA,NA
"570","2020-08-20 20:39:40-03","UFSC","FLOR","553","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Smith, L.B.","1963",NA,NA,"Reitz, R.; Klein, R.M.","12703","1962","04","20","Brasil","Santa Catarina","Papanduva","Lajeadinho.","-50.144401550293","-26.3703002929688",NA,NA,"arvoreta, 4m altura","FLOR0000553",NA,"750","750",NA,"Malpighiales",NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA
"571","2020-08-20 14:57:19-03","UFSC","FLOR","25316","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M.L.L.","2011","09","27","Falkenberg, D.B.","7355","1995","03","28","Brasil","Santa Catarina","Urubici","SC 439, 2 km após trevo para Morro da Igreja, em direção a Grão Pará.","-49.5917015075684","-28.0149993896484",NA,NA,"arbusto, látex branco, Fruto Imaturo, verde, 3m altura","FLOR0025316",NA,"900","900",NA,"Malpighiales",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"572","2016-02-29 20:25:17-03","UFMT","UFMT","40010","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Caxambu, M.G.","2007","03","14","Caxambu, M.G.","1387","2007","03","16","Brasil","Paraná","Campo Mourão","Parque Estadual Lago Azul (PELA).","-52.312528","-25.077778","-52.312528","-25.077778","Arvoreta ca. 2,5m, heliófita, frutos imaturos verdes.; Próximo a afloramento de basalto - relevo ondulado.",NA,NA,"605","605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2016-02-29 20:25:17-03","UFMT","UFMT","40595","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Caxambu, M.G.","2012","12","20","Siqueira, E.L.","625","2012","12","06","Brasil","Paraná","Fênix","Estação Ecológica Municipal de Fênix.","-52.069139","-23.966417","-52.069139","-23.966417","Arvoreta ca. 3m, com látex alvo, flores arroxeadas, frutos imaturos verdes.; Relevo suave ondulado - Vegetação de Floresta Estacional.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2021-03-04 15:44:39-03","IF","SPSF","21429","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"G. Hatschbach & C.B.Poliquesi","61379","1994","12","28","Brasil","PR","Bocaiúva do Sul","mata degradada","-49.1150016784668","-25.2061004638672",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA
"575","2021-03-04 15:44:39-03","IF","SPSF","49838","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Labill.","M.Selusniaki",NA,NA,NA,"R.A.Bonaldi & C.Michelon","501",NA,NA,NA,"Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"COLETA: Arbusto, 1,5m de altura.;",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,"46016","auto","Magnoliopsida",NA,NA,NA,NA,NA
"576","2021-03-04 15:44:39-03","IF","SPSF","43197","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","G.A.D.C. Franco","2010","01","29","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & S.D.Machado","35","2009","12","05","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.570833","-24.416667",NA,NA,"COLETA: Árvore, 5m. Flores com pétalas verdes e guias vermelho escuro, disco nectarífero laranja. Fruto imaturo verde.; GEOGRAFIA: Trilha da Pescaria e Desmoronado, Floresta Ombrófila Densa Montana.;",NA,NA,"617","617","Magnoliophyta","Malpighiales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"577","2021-03-04 15:44:39-03","IF","SPSF","15454","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","I.Cordeiro","2009","01","30","M.Sugiyama & M. Kirizawa","1040","1992","09","24","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7,0m de altura. Tépalas arroxeadas, frutos verdes com a base alaranjada e faixa lilás, com látex branco.; GEOGRAFIA: coletada na trilha do Mirante.;",NA,NA,NA,NA,"Magnoliophyta","Malpighiales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"578","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","palmata","Manihot palmata multifida","(Graham) Müll.Arg.",NA,NA,NA,NA,"Tweedie, J","s.n.",NA,NA,NA,"Brazil","Paraná",NA,"in silvis ad flumen Parana Brasiliae meridionalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"multifida"
"579","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","palmata","Manihot palmata multifida","(Graham) Müll.Arg.",NA,NA,NA,NA,"Uhde, CA","1176",NA,NA,NA,"Mexico",NA,NA,"nec non in Mexico prope Oaxaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,"multifida"
"580","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Manihot","tweedieana","Manihot tweedieana","Müll.Arg.",NA,NA,NA,NA,"Tweedie, J","ex Hb. Fiss.n.",NA,NA,NA,"?",NA,NA,"ad flumen Parana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2021-02-08 12:41:13-03","UFRGS","ICN","159842","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Grings, M",NA,NA,NA,"Grings, M","197","2008","12","26","Brasil","RS","Nova Petrópolis","BR 116 KM","-51.1143989562988","-29.3763999938965",NA,NA,"árvore de 6 m com pétalas amarelo-esverdeadas com manchas vináceas; em beira de floresta de encosta",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA
"582","2021-02-08 12:41:13-03","UFRGS","ICN","140445","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Hagelund, K","8306","1974","12","02","Brasil","RS","Santa Rosa","Giruá","-54.4813995361328","-27.8708000183105",NA,NA,"Doação de Karner Kagelund.",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"19818","auto",NA,NA,NA,NA,NA,NA
"583","2021-02-08 12:41:13-03","UFRGS","ICN","123618","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Sobral, M; et al.","9461","2002","01",NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"Arvoreta 3m, em beira de estrada na descida da Serra do Pinto; flores violáceas.",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"584","2021-02-08 12:41:13-03","UFRGS","ICN","186239","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Caxambu, MG","2013",NA,NA,"Lozano, ED","s.n.Caxamb","2013","11","14","Brasil","PR","Campo Mourão","Afloramento rochoso de Basalto","-52.346667","-24.0325","-52.346667","-24.0325","Doação MBM 387668; arvoreta de 3m com flores creme.; Floresta Estacional Semidecidual, borda de fragmento.",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2021-02-08 12:41:13-03","UFRGS","ICN","193962","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Köhler, M","2016","12","28","Köhler, M","121","2016","12","28","Brasil","PR","Curitiba","Parque Tingui","-49.306111","-25.388333","-49.306111","-25.388333","Árvoreta, cerca 4-5 m altura, latescente, flores estaminadas.; Em borda de fragmento de Floresta, nas margens da Rua Melchiades Silveira, em frente ao estacionamento de carros do Parque Tingui",NA,NA,"924","924","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2021-02-08 12:41:13-03","UFRGS","ICN","089323","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Webster, GL",NA,NA,NA,"Webster, GL; Dehgan, B; Sobral, M","25915","1986","12","04","Brasil","RS","Arroio do Meio","Scrub along road c. 33km NW of Lajeado, 12km SE of Pouso Novo","-51.9449996948242","-29.4011001586914",NA,NA,NA,NA,NA,"300","300","Dicotyledon",NA,"América do Sul",NA,"12656","auto",NA,NA,NA,NA,NA,NA
"587","2021-02-08 12:41:13-03","UFRGS","ICN","197042","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.",NA,NA,NA,NA,"Külkamp, J; Köhler, M; Valduga, E; Nogueira, L","403","2017","11","03","Brasil","RS","Mata","Beira da Estrada entre Mata e Jari","-54.4603004455566","-29.5655994415283",NA,NA,"Arbusto 2 metros, flores amareladas.; Em borda de mata",NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"14229","auto",NA,NA,NA,NA,NA,NA
"588","2020-03-04 16:04:50-03","UNESP-IS","HISA","4981","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Noronha,M.R.P","1995","06","01","Gandara,F.B","s/n","1994","11","10","Brasil","Paraná","Arapoti","Ruderal","-49.826944","-24.158333","49W49'37","24S09'30","Borda de mata.Arbusto, ca 4m, flores e botões.",NA,NA,NA,NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"589","2020-08-26 10:48:45-03","MCN-FZBRS","HAS","94835","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Dias, M.C.","1999",NA,NA,"Ferreira, J.A.","s.n.","1998","11",NA,"Brasil","Paraná","Ortigueira","Estância do Sol","-50.9494018554688","-24.2082996368408",NA,NA,"Árvore 5 m alt; frutos verdes e botões florais verdes. Herbário Fuel n 28350","HAS0094835",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"590","2020-08-26 10:48:45-03","MCN-FZBRS","HAS","8436","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Aguiar, L.","1978","07","25","Aguiar, L.","s.n.","1978","07",NA,"Brasil","Rio Grande do Sul","Gravataí","Morro de Paula","-50.9919013977051","-29.9444007873535",NA,NA,NA,"HAS0008436",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"591","2020-08-26 10:48:45-03","MCN-FZBRS","HAS","39827","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Senna, R.M.",NA,NA,NA,"Franco, V.","s.n.","2001","02",NA,"Brasil","Rio Grande do Sul","Machadinho","Linha Canudo","-51.6678009033203","-27.5669002532959",NA,NA,"Arbusto mandioca-braba","HAS0039827",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14933","auto",NA,NA,NA,NA,NA,NA
"592","2019-11-21 10:04:23-03","IBt","SP","360450","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Elias, SI","1998","01",NA,"Elias, SI; et al.","152","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","Estrada de Bom Sucesso de Itararé a 2 Km antes da Mineração São Judas. Floresta Ombrófila Mista, beira da estrada - perto do rio.","-49.076944","-24.335278","-49.076944","-24.335278","Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-21 10:04:23-03","IBt","SP","359940","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Coradin, L","1982","10",NA,"Coradin, L; et al.","5480","1982","10","13","Paraguai",NA,NA,"Rodovia Puerto Presid. Stroessner - Hernanderias Km 5 - Paraguai. &nf;Floresta densa. Relevo ondulado. Solo arenoso.","-54.716667","-25.433333","-54.716667","-25.433333","Escassa",NA,NA,"180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-11-21 10:04:23-03","IBt","SP","359970","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Coradin, L","1982","10",NA,"Coradin, L; et al.","5474","1982","10","12","Brasil","Paraná","São Miguel do Iguaçu","Entroncamento rodovia Foz do Iguaçu - Curitiba, estrada para Itacorá, Km 49.&nf;-rea de floresta modificada. Relevo ondulado. Solo areno-argiloso.&nf;Esta área será inundada pelas águas de acumulação da barragem de Itaip·.","-54.166667","-25.316667","-54.166667","-25.316667","Comum",NA,NA,"310","310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-11-21 10:04:23-03","IBt","SP","359971","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Coradin, L","1982","10",NA,"Coradin, L; et al.","5493","1982","10","14","Paraguai",NA,NA,"Rodovia Puerto Presid. Stroessner - Hernandarias Km 4, margem Rio Acaray - Paraguai. Vegetação secundária. Relevo ondulado. Solo arenoso.","-54.75","-25.466667","-54.75","-25.466667","Comum",NA,NA,"180","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-11-21 10:04:23-03","IBt","SP","84851","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Rogers, DJ; Appan, SG","1971","06",NA,"Cruz, ND","119","1965","01","05","Brasil","Rio Grande do Sul",NA,"próximo à ponte do Rio Pelotas, divisa de Santa Catarina; região de mata",NA,NA,NA,NA,"Cultivada no Jd. BotÔnico de SÒo Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-11-21 10:04:23-03","IBt","SP","352043","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Martins, M","2012","02","14","Pavão, OC; Francisco, EM","s.n.","2000","11","17","Brasil","Paraná","Arapongas","Fazenda Solana.","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA
"598","2019-11-21 10:04:23-03","IBt","SP","48172","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Rogers, DJ; Appan, SG","1971","06",NA,"Tessmann, G","6012","1937","01",NA,"Brasil","Paraná","Rolândia",NA,"-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA
"599","2019-11-21 10:04:23-03","IBt","SP","327596","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cordeiro, I","2001","12",NA,"Medri, C; et al.","517","1997","11","08","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,"Arborescente",NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"600","2019-11-21 10:04:23-03","IBt","SP","22253","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Rogers, DJ; Appan, SG","1971","06",NA,"Uff, G","s.n.","1927","12","31","Brasil","Santa Catarina","Rio das Antas","Rio do Peixe. Entre Rio das Antas e Perdizes.","-51.0744018554688","-26.8985996246338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23225","auto",NA,NA,NA,NA,NA,NA
"601","2019-11-21 10:04:23-03","IBt","SP","48858","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Rogers, DJ; Appan, SG","1971","06",NA,"Viégas, AP","s.n.","1941","12","10","Brasil","São Paulo","Campinas","Campo Experimental Instituto","-47.060001373291","-22.8999996185303",NA,NA,"Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"602","2019-11-21 10:04:23-03","IBt","SP","348029","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cordeiro, I","2009","12",NA,"Bernacci, LC; Franco, GADC; Furlan, E","2892","2000","11","09","Brasil","São Paulo","Cotia","Caucaia do Alto, orquidário da sra. Mioko","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"603","2019-11-21 10:04:23-03","IBt","SP","42142","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Rogers, DJ; Appan, SG","1971","06",NA,"Castro, JB; Kiehl, J","s.n.","1938","12",NA,"Brasil","São Paulo","Cunha","capoeira","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"604","2019-11-21 10:04:23-03","IBt","SP","287133","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cordeiro, I","2011","03",NA,"Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; et al.","8998","1995","09","03","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo da Caverna do Diabo. Trilha entre a cachoeira do Araçá e a área conhecida como descampado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"605","2019-11-21 10:04:23-03","IBt","SP","277134","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cordeiro, I","2009","12",NA,"Árbocz, GF","960","1995","04","03","Brasil","São Paulo","Espírito Santo do Pinhal","Fazenda Ranchão","-46.7400016784668","-22.1900005340576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18890","auto",NA,NA,NA,NA,NA,NA
"606","2019-11-21 10:04:23-03","IBt","SP","254470","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cordeiro, I","2001","12",NA,"Mamede, MCH; et al.","493","1991","11","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia. Caminho do Imperador em direção à praia da Juréia. Mata.","-47.5499992370605","-24.7000007629395",NA,NA,"Arvoreta 5-6m alt.",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"607","2019-11-21 10:04:23-03","IBt","SP","247196","S","Plantae","Euphorbiaceae","Manihot","grahamii","Manihot grahamii","Hook.","Cordeiro, I","2001","12",NA,"Mamede, MCH; Gomes da Silva, SJ; Piacentin, EP","363","1990","12","17","Brasil","São Paulo","Iguape","Reserva Ecológica da Juréia, Trilha do Imperador, maciço da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"150","150",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
