"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","infraspecificEpithet","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"237","2019-11-27 13:47:40-03","UFS","ASE","13304","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Kirkbride, JHJr","1981","02","19","Southern America","Brasil",NA,NA,NA,"ASE0008067","3847","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Strong, MT","Distrito Federal","Na margem de uma lagoa natural.","-47.483333","-15.8","ASE0008067","Brasília",NA,NA,NA,NA,"1993","02",NA,"-47.483333","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-27 13:47:40-03","UFS","ASE","23376","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Maciel, JR; Araújo, D; Carvalho-Sobrinho, JG; Oliveira, M; Siqueira-Filho, JA","2009","05","27","Southern America","Brasil",NA,NA,"Erva ereta.; Erva ereta.; Cerrado","ASE0008102","1230","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Alves, M","Bahia","Curralinhos, Cerrado com afloramentos rochosos e solo arenoso profundo.","-42.717611","-11.361583","ASE0008102","Gentio do Ouro",NA,NA,NA,NA,"2009","10","23","-42.717611","-11.361583",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-27 13:47:40-03","UFS","ASE","28411","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Alves, GKJ; Loureço, JLM; Silva, MC","2011","12","10","Southern America","Brasil",NA,NA,"Area molhada na beira da trilha. Alt. 917. inflorescência castanho-claro.; Cerrado rupestre.","ASE0008118","12","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","Goiás","Vale da Lua","-47.788889","-14.185","ASE0008118","Alto Paraíso de Goiás",NA,NA,NA,NA,"2013","09","19","-47.788889","-14.185",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-27 13:47:41-03","UFS","ASE","9535","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Prata, AP; T.B.Guimarães; C.Urbanetz","2000","02","04","Southern America","Brasil",NA,NA,NA,"ASE0018744","685","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","São Paulo","cerrado da UFScar, nas proximidades do lago Mayaca","-47.890833","-22.0175",NA,"São Carlos",NA,NA,NA,NA,"2000","12",NA,"-47.890833","-22.0175",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-27 13:47:41-03","UFS","ASE","9557","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Prata, AP; L.Rossi; M.C.H.Mamede","2000","04","24","Southern America","Brasil",NA,NA,NA,"ASE0008046","838","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","São Paulo","Ponte na divisa de Itapeva com Itararé","-49.1954","-24.0645","ASE0008046","Itararé",NA,NA,NA,NA,"2000","10",NA,"-49.1954","-24.0645",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-27 13:47:40-03","UFS","ASE","18196","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Prata, AP; Costa, SM; Nascimento - Júnior, JE","2009","11","07","Southern America","Brasil",NA,NA,"Vereda","ASE0008085","2056","Magnoliophyta",NA,"((Retz.) Koeler) Link.",NA,"Bahia","Vereda de Dois Riachos","-43.0829","-11.0522","ASE0008085","Barra",NA,NA,NA,NA,NA,NA,NA,"-43.0829","-11.0522",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-27 13:47:40-03","UFS","ASE","34618","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Martins, CR","2015","06","14","Southern America","Brasil",NA,NA,NA,"ASE0033069","1722","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","Distrito Federal","Parque Nacional de Brasília, Borda da estrada que corta a Cascalheira do entrocamento. Solo compctado e encharcado","-47.56064","-15.44139","ASE0033069","Brasília",NA,NA,NA,NA,"2015","10","15","-47.56064","-15.44139",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-27 13:47:40-03","UFS","ASE","10257","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Cordeiro, I; Pirani, JR; Rossi, L; Furlan, A; Amaral, MCE","1981","04","13","Southern America","Brasil",NA,NA,"Erva em solo arenoso, proximo de riacho. Iflorescência castanhas. SPF-22747.; Erva em solo arenoso, proximo de riacho. Iflorescência castanhas. SPF-22747.; Campo rupestre.","ASE0008088","ASE10257","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","Minas Gerais",NA,"-42.5322","-16.3334","ASE0008088","Grão Mogol",NA,NA,NA,NA,"2008","04",NA,"-42.5322","-16.3334",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-27 13:47:40-03","UFS","ASE","10265","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Pirani, JR; Oliveira, AA; Simão-Bianchini, R; Zappi, DC","1990","07","13","Southern America","Brasil",NA,NA,"Ervas em solo arenoso do campo sujo, heliófilas, cm inflorescência castanha.Simpática com CFCR 12873.; Ervas em solo arenoso do campo sujo, heliófilas, cm inflorescência castanha.Simpática com CFCR 12873.; Campos Rupestre","ASE0008057","ASE10265","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","Minas Gerais","Vale do Córrego Escurona","-42.5322","-16.3334","ASE0008057","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,"-42.5322","-16.3334",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-11-27 13:47:40-03","UFS","ASE","9313","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Carmo, MRB","2004","03","24","Southern America","Brasil",NA,NA,"erva. 45. cm. inflorescência de cor marrom.; erva. 45. cm. inflorescência de cor marrom.; Ambiente úmido (banco arenoso)","ASE0008040","818","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","Paraná","Parque Estadual do Guartelá, margens do Riacho do Pedregulho","-50.2449","-24.3034","ASE0008040","Tibagi",NA,NA,NA,NA,"2005","11",NA,"-50.2449","-24.3034",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-27 13:47:40-03","UFS","ASE","9507","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Prata, AP; Nagatami, Y; Silva, JG","2000","02","07","Southern America","Brasil",NA,NA,NA,"ASE0008042","712","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","São Paulo","SP-258, kn-324 Rio Verde","-46.381","-23.3254","ASE0008042","Ponte na divisa de Itapeva com",NA,NA,NA,NA,"2000","12",NA,"-46.381","-23.3254",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-27 13:47:41-03","UFS","ASE","9538","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Prata, AP; Moura, R; Silva, GJ","2000","09","27","Southern America","Brasil",NA,NA,NA,"ASE0008043","984","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Prata, AP","São Paulo","Lagoa 29, Fazenda Canchim (Embrapa)","-47.5327","-22.0103","ASE0008043","São Carlos",NA,NA,NA,NA,"2001","09",NA,"-47.5327","-22.0103",NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-27 13:47:40-03","UFS","ASE","10773","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Silva, AC; Costa, SM; Lemos, IC","2007","08","23","Southern America","Brasil",NA,NA,"Restinga.","ASE0008053","135","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Silva, AC","Sergipe","Mosqueiro","-37.0418","-10.544","ASE0008053","Aracaju",NA,NA,NA,NA,"2008","12",NA,"-37.0418","-10.544",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-02-07 16:07:55-03","UFS","ASE","42064","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Reis, DO; Fabricante, JR","2018","10","17","Southern America","Brasil",NA,NA,"Rúpicola - Antura aprox. 40 cm. Frutos do tipo capsula com coloração marrom e sem odor (Obs. Seco deiscente). Folhas verdes (face abaxial e adaxial) com filotaxia roseta. Caule cilíndrico verde liso e sem pilosidade.&nf;; Mata Atlântica","ASE0043553","7","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Fabricante, JR","Sergipe","PARNA Serra de Itabaiana, Serra de Itabaiana","-37.2071","-10.455782",NA,"Areia Branca","155","155",NA,NA,"2018","10","18","-37.2071","-10.455782",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-27 13:47:40-03","UFS","ASE","10409","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Costa, SM; Nascimento - Júnior, JE","2007","11","27","Southern America","Brasil",NA,NA,"Erva. Inflorescência castanha, base amarelo-esbranquiçada.; Erva. Inflorescência castanha, base amarelo-esbranquiçada.; Solo arenoso enchercado, próximo à estrada.","ASE0008054","181","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Silva, AC","Sergipe","Serra Comprida","-37.1854","-10.4529","ASE0008054","Areia Branca",NA,NA,NA,NA,"2008","12",NA,"-37.1854","-10.4529",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-27 13:47:40-03","UFS","ASE","14543","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Calazans, C; Prata, AP; Costa, SM","2008","04","28","Southern America","Brasil",NA,NA,NA,"ASE0008089","17","Magnoliophyta",NA,"((Retz.) Koeler) Link.",NA,"Sergipe","Fazenda Trapsa","-37.1837","-10.5954","ASE0008089","Itaporanga d'Ajuda",NA,NA,NA,NA,NA,NA,NA,"-37.1837","-10.5954",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-27 13:47:40-03","UFS","ASE","10169","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Costa, SM","2008","01","09","Southern America","Brasil",NA,NA,"Erva. Inflorescência castanha; ocasional.; Erva. Inflorescência castanha; ocasional.; Área de transição entre restinga e mangue, solo encharcado escuro.","ASE0008055","262","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Silva, AC","Sergipe","Serra Comprida, Fazenda do Caju (Embrapa).","-37.1837","-10.5954","ASE0008055","Itaporanga d'Ajuda",NA,NA,NA,NA,"2008","11","03","-37.1837","-10.5954",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-27 13:47:40-03","UFS","ASE","8327","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Silva, AC; Prata, AP; Silva, EJ; Lemos, IC; Costa, SM","2006","04","03","Southern America","Brasil",NA,NA,NA,"ASE0008037","2","Magnoliophyta",NA,"((Retz.) Koeler) Link.","Silva, AC","Sergipe","Pov. Lagoa Redonda, riacho Aningas e margens.","-36.5121","-10.4416","ASE0008037","Pirambu",NA,NA,NA,NA,NA,NA,NA,"-36.5121","-10.4416",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-08-20 09:59:51-03","UNICAMP","UEC","27160","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","03","08",NA,"Brazil",NA,NA,"ori, Small Stream with marsh on whitesand and surrounding cerrado on sandstone rock exposures.","UEC025313","16975","Liliopsida",NA,"(Retz.) Link","Mayo, SJ","Bahia","Serra do Curral Feio, 16km NW of Lagoinha on side road to Minas do Mimoso.","-41.333333","-10.366667","UEC025313",NA,"950","1000",NA,NA,"1978","07",NA,"-41.333333","-10.366667",NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-20 09:59:51-03","UNICAMP","UEC","16323","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Davis, PH; Shepherd, GJ","1976","07","18",NA,"Brazil",NA,NA,"ori, Perennial. Stems compressed. Edge of Typha marsh.","UEC025323","D60271","Liliopsida",NA,"(Retz.) Link","Muniz, CFS","São Paulo","Barão de Geraldo","-46.05","-22.8","UEC025323","Campinas","800","800",NA,NA,"2001","04",NA,"-46.05","-22.8",NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-01 16:19:33-03","UNICAMP","UEC","158149","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Barreto, KD; Fernandes, GD; Gouvea, J","1994","08","16",NA,"Brazil",NA,NA,"Erva, 10 cm alt.; frutos castanhos.; Brejo.","UEC015170","2904A","Liliopsida",NA,"(Retz.) Link","Vitta, FA","São Paulo","Extação Experimental do IAC.","-49.215556","-24.283444","UEC015170","Itararé",NA,NA,NA,NA,"1994","10","19","-49.215556","-24.283444",NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-12 10:02:12-03","UNICAMP","UEC","16312","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Prance, GT; Shepherd, GJ; Benson, WW","1978","02","01",NA,"Brazil",NA,NA,"ori, Erva até 80cm de altura.","UEC025320","6912","Liliopsida",NA,"(Retz.) Link","Muniz, CFS","São Paulo","Reserva Carlos Botelho, Entre São Miguel Arcanjo e Sete Barras.","-48","-24.552778","UEC025320",NA,"800","800",NA,NA,"2001","04",NA,"-48","-24.552778",NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-01 16:19:33-03","UNICAMP","UEC","167756","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Faria, JG; Walter, BMT; Pereira, JB; et al.","1999","04","30",NA,"Brazil",NA,NA,"Mat. coletado: exsicata.&nf;Uso: taxonômico.&nf;Frequência: &nf;Flor: vermelho/terra (clara).&nf;Hábito: erva.","UEC091801","56","Liliopsida",NA,"(Retz.) Link","Walter, BMT","Distrito Federal","Área no entorno do capril, na fazenda Sucupira.&nf;Ambiente: campo sujo úmido arenoso.&nf;Substrato: areia com matéria orgânica muito renovável.","-48.016667","-15.916667","UEC091801","Brasília","1070","1070",NA,NA,"2007","06",NA,"-48.016667","-15.916667",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:19:33-03","UNICAMP","UEC","173825","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Scatena, VL; Sano, PT; Echternacht, LA; Wanderley, MDGL","2009","10","27",NA,"Brazil",NA,NA,"Herbácea ocorrendo em solo arenoso.; Vereda.","UEC089535","343","Liliopsida",NA,"(Retz.) Link","Martins, S","Tocantins","Ponto do Rio Novo","-46.758694","-10.556056","UEC089535","Mateiros","317","317",NA,NA,"2009","11","03","-46.758694","-10.556056",NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-08-20 09:59:51-03","UNICAMP","UEC","27163","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","03","07",NA,"Brazil",NA,NA,"ori, Tufted herb to ca. 1m, often smaller, spikelets dull brown. Disturbed woodland, secondary vegetation by cultivation, and marsh by small stream. This plant groing in damp soil.","UEC025316","16934","Liliopsida",NA,"(Retz.) Link","Mayo, SJ","Bahia","Serra do Curral Feio, 18km NW of Lagoinha on side road to Minas do Mimoso.","-41.333333","-10.333333","UEC025316",NA,"950","950",NA,NA,"1978","05",NA,"-41.333333","-10.333333",NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-08-20 09:59:51-03","UNICAMP","UEC","27343","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","01","19",NA,"Brazil",NA,NA,"ori, Woodland along small stream, normally damp grassland, now dry, and dry cerrado/carrasco woodland on slopes of surrounding quartzitic hills.","UEC025312","15284","Liliopsida",NA,"(Retz.) Link","Mayo, SJ","Bahia","Serra do Rio de Contas, 10km N of town of Rio de Contas on road to Mato Grosso.","-41.833333","-13.466667","UEC025312",NA,"1000","1000",NA,NA,"1978",NA,NA,"-41.833333","-13.466667",NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-08-20 09:59:51-03","UNICAMP","UEC","27570","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","1977","03","04",NA,"Brazil",NA,NA,"ori, Stems green, flattened, glumes brown. River with water worn horizontally bedded sadstone at soil surface, with damp sand, sedge marsh, exposed rock with waterfall. Open scrub to closed low woodland on drier areas.","UEC025311","19391","Liliopsida",NA,"(Retz.) Link","Koyama, T","Bahia","Morro do Chapéu, 19,5km SE of the town of Morro do Chapéu on BA052 road to Mundo Novo, by Rio Ferro Doido.","-41.333333","-11.633333","UEC025311",NA,"900","900",NA,NA,"1978",NA,NA,"-41.333333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-08-20 09:59:51-03","UNICAMP","UEC","27577","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","1977","03","01",NA,"Brazil",NA,NA,"ori, Leaves equitant, dull green, stem flattened, margin scabrous towards apex. Glumes brown with scarious margins. River with water-worn, horizontally bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and wat","UEC025314","19216","Liliopsida",NA,"(Retz.) Link","Mayo, SJ","Bahia","Morro do Chapéu, 19,5km SE of Morro do Chapéu on the BA052 road to Mundo Novo by Rio Ferro Doido.","-41.333333","-11.633333","UEC025314",NA,"900","900",NA,NA,"1978",NA,NA,"-41.333333","-11.633333",NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-08-20 09:59:51-03","UNICAMP","UEC","31608","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Garcia, WBG","1979",NA,NA,NA,"Brazil",NA,NA,"ori","UEC025322","13766","Liliopsida",NA,"(Retz.) Link","Prata, AP","Mato Grosso do Sul","Arredores da tribo Caiuá","-55.320619","-23.118472","UEC025322","Amambai",NA,NA,NA,NA,"2000","12",NA,"-55.320619","-23.118472",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-08-20 09:59:51-03","UNICAMP","UEC","27340","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Harley, RM; Renvoize, SA; Erskine, CM; Brighton, CA; Pinheiro, R","1974","02","01",NA,"Brazil",NA,NA,"ori, Lakeside marsh with standing water, and disturbed vegetation near cultivation.","UEC025309","15811","Liliopsida",NA,"(Retz.) Link","Mayo, SJ","Bahia","Serra do Sincorá, 19km NE of Ibicoara near Brejão.","-41.216667","-13.333333","UEC025309","Lagoa Encantada","1000","1000",NA,NA,"1978",NA,NA,"-41.216667","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-08-20 09:59:51-03","UNICAMP","UEC","86837","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Kirkbride Jr, JH","1981","02","19",NA,"Brazil",NA,NA,"ori, Na margem de uma lagoa natural.","UEC025305","3847","Liliopsida",NA,"(Retz.) Link","Strong, MT","Distrito Federal",NA,"-47.483333","-15.8","UEC025305","Brasília","950","950",NA,NA,"1993",NA,NA,"-47.483333","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-08-20 09:59:51-03","UNICAMP","UEC","86846","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Cupertino, FP","1983","04","28",NA,"Brazil",NA,NA,"ori","UEC025319","18","Liliopsida",NA,"(Retz.) Link","JH; Kirkbride Jr, JH","Distrito Federal","Entre córrego Serandi e Lagoa Bonita","-47.7","-15.6","UEC025319","Brasília",NA,NA,NA,NA,"1983",NA,NA,"-47.7","-15.6",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-08-20 09:59:51-03","UNICAMP","UEC","41525","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Carvalho, DA","1987","03","06",NA,"Brazil",NA,NA,"ori, Erva 0,3m, frequente, próximo a uma nascente. Campo rupestre.","UEC025321","s.n.","Liliopsida",NA,"(Retz.) Link","Prata, AP","Minas Gerais","Serra da Bocaina, Morro janela","-44.8711013793945","-21.3169002532959","UEC025321","Itumirim","1100","1100","16596","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-08-20 09:59:51-03","UNICAMP","UEC","41525","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Carvalho, DA","1987","03","06",NA,"Brazil",NA,NA,"Frequente, próximo a uma nascente. Erva 0,30m de altura.",NA,"s.n.","Liliopsida",NA,"(Retz.) Link","Prata, AP","Minas Gerais","Serra da Bocaina - Morro Janela, Campo rupestre.","-44.8711013793945","-21.3169002532959",NA,"Itumirim","1100","1100","16596","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-08-20 09:59:51-03","UNICAMP","UEC","16322","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Semir, J","1977","03","30",NA,"Brazil",NA,NA,"ori","UEC025324","4909","Liliopsida",NA,"(Retz.) Link","Muniz, CFS","São Paulo","Estrada Souzas-Pedreira, km 10","-47.060001373291","-22.8999996185303","UEC025324","Campinas",NA,NA,"23900","auto","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-08-20 09:59:51-03","UNICAMP","UEC","16306","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Kirszenzaft, SL","1977","03","30",NA,"Brazil",NA,NA,"ori, Erva de 50cm, beira da mata.","UEC025303","4981","Liliopsida",NA,"(Retz.) Link","Muniz, CFS","São Paulo","Estrada Souzas-Pedreira, km 10","-47.060001373291","-22.8999996185303","UEC025303","Campinas",NA,NA,"23900","auto","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-08-20 09:59:51-03","UNICAMP","UEC","16456","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Leitão Filho, HF; Semir, J","1977","04","13",NA,"Brazil",NA,NA,"ori, Herbáceo até 70cm. Inflorescência castanho-marrom.","UEC025317","4690","Liliopsida",NA,"(Retz.) Link","Muniz, CFS","São Paulo","Nativo, na entrada da cidade.","-48.8699989318848","-23.9799995422363","UEC025317","Itapeva",NA,NA,"42926","auto","2001","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 16:19:33-03","UNICAMP","UEC","193110","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Souza, VC; Flores, TB; Coelho, RLG; Colletta, GD","2016","01","10",NA,"Brazil",NA,NA,"Erva; espiguetas castanhas.; Plantio em fase inicial de Pinus em área ocupada originalmente por campo limpo.","UEC126232","ESA138116","Liliopsida",NA,"(Retz.) Link","Souza, VC","São Paulo","Arredores da Fazenda Santa Maria do Espinho e Saco Grande.","-49.3400001525879","-24.1100006103516","UEC126232","Itararé",NA,NA,"27729","auto","2016","01","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 16:19:33-03","UNICAMP","UEC","158148","S","Plantae","Cyperaceae","Fimbristylis","complanata","Fimbristylis complanata","Souza, VC; Sakuragui, CM; Scaramuzza, CAMR; Fina, BG; Rolim, GS","1993","02","13",NA,"Brazil",NA,NA,"Erva, ca. 1m alt.","UEC015169","2233","Liliopsida",NA,"(Retz.) Link","Vitta, FA","São Paulo","Estrada Itararé-Bonsucesso, próximo à entrada da Fazenda São Nicolau. Beira da estrada.","-49.3400001525879","-24.1100006103516","UEC015169","Itararé",NA,NA,"27729","auto","1993","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
