"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","county","scientificNameAuthorship","typeStatus","imagecode","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber"
"802","2020-09-12 05:00:02-03","US","US","2120632","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Palacios-Cuezzo","1834","South America","Brazil",NA,NA,NA,"US02872348","1948","3","13",NA,"Scrophulariales",NA,"Rio Grande do Sul","Provincia Estado- Rio G. do Sul. Alegrete- Costa Rio Ibirá Puitán.",NA,NA,NA,"Nees",NA,"US02872348_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"803","2020-09-12 05:00:02-03","US","US","2641329","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, L. Mroginski & A. Fernández","19030","South America - Neotropics","Bolivia",NA,NA,NA,"US02872257","1971","5","20",NA,"Scrophulariales",NA,"Tarija","Dep. Tarija. Ruta Tarija - Villa Montes, Entre Ríos.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"804","2020-09-12 05:00:02-03","US","US","1878025","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Ragonese, --","2565","South America","Argentina",NA,NA,NA,"US02872396","1937","1","4",NA,"Scrophulariales",NA,"Santa Fe","Depto San Justo- Fives Lille.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"805","2020-09-12 05:00:02-03","US","US","3172785","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Tressens, S. Cáceres, R. Vanni & C. Zamudio","3587","South America","Argentina",NA,NA,NA,"US02872560","1989","2","24",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes, Dep. Mercedes. Laguna Iberá. Paso Picada. Reserva Natural Provincial del Iberá.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"806","2020-09-12 05:00:02-03","US","US","2520336","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","C. Vargas Calderón","17600","South America - Neotropics","Peru",NA,NA,NA,"US02872326","1966","7","14",NA,"Scrophulariales",NA,"Cusco","Departamento Cuzco. Provincia Corabaya. Hda. Quillabamba.","1000",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"807","2020-09-12 05:00:02-03","US","US","2954756","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. Arenas","BACP1620","South America","Paraguay",NA,NA,NA,"US02872314","1980","1","7",NA,"Scrophulariales",NA,"Presidente Hayes","Depto. Pte Hayes, Fn Gral Bruguez, margen del Rio Pilcomayo.",NA,NA,NA,"Nees",NA,"US02872314_01","-58.83","-24.75",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"808","2020-09-12 05:00:02-03","US","US","3174508","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. C. Solomon","18633","South America - Neotropics","Bolivia",NA,NA,NA,"US02872274","1988","7","2",NA,"Scrophulariales",NA,"Santa Cruz","Dpto. Santa Cruz: Prov. Andres Ibañez. 5.8 km al este de La Bélgica (surtidor de gasolina) por el camino entre La Bélgica y Buena Vista (cerca Estancia Salsipuedes).","400",NA,NA,"Nees",NA,NA,"-63.25","-17.57",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"809","2020-09-12 05:00:02-03","US","US","2120623","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Palacios-Cuezzo","900","South America","Brazil",NA,NA,NA,"US02872345","1948","11","10",NA,"Scrophulariales",NA,"Rio Grande do Sul","Provincia Rio G. do Sul. Rio Pardo.",NA,NA,NA,"Nees",NA,"US02872345_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"810","2020-09-12 05:00:02-03","US","US","3327261","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Guareco","102","South America - Neotropics","Bolivia",NA,NA,NA,"US02872226","1995",NA,NA,NA,"Scrophulariales",NA,"Beni","Prov. Ballivián y Yacuma Estación Biológica del Beni.","200",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"811","2020-09-12 05:00:02-03","US","US","1545080","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","8797","South America","Argentina",NA,NA,NA,"US02872507","1929","4","12",NA,"Scrophulariales",NA,"Tucuman","Provincia de Tucumán, (R.A.). Departamento Burroyaco. Cerro El Nagalito.","1000",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"812","2020-09-12 05:00:02-03","US","US","3327155","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","5156","South America - Neotropics","Bolivia",NA,NA,NA,"US02872216","1995","7","6",NA,"Scrophulariales",NA,"Chuquisaca","Depto. Chuquisaca, Prov. Belisario Boeto, 1 Km de Nuevo Mundo a Valle Grande.","2100",NA,NA,"Nees",NA,"US02872216_01","-64.28","-19",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"813","2020-09-12 05:00:02-03","US","US","2553736","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. E. Montes","27398","South America","Argentina",NA,NA,NA,"US02872498",NA,NA,NA,NA,"Scrophulariales",NA,"Misiones","Provincia Misiones. Dep. Candelaria. Loreto.","220",NA,NA,"Nees",NA,"US02872498_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"814","2020-09-12 05:00:02-03","US","US","2104985","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. Reitz","C1155","South America","Brazil",NA,NA,NA,"US02872405",NA,NA,NA,NA,"Scrophulariales",NA,"Santa Catarina","Curra linhos- Araranguá- S. Cat.","15",NA,NA,"Nees",NA,"US02872405_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"815","2020-09-12 05:00:02-03","US","US","1802301","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Ardao","1151","South America","Uruguay",NA,NA,NA,"US02872360","1936","2",NA,NA,"Scrophulariales",NA,NA,"Rodia- Cerro Aspero.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"816","2020-09-12 05:00:02-03","US","US","2649557","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas & C. Cristobal","21679","South America","Argentina",NA,NA,NA,"US02872400","1972","2","19",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes. Dto. Paso de Los Libres. Laguna Mansa.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"817","2020-09-12 05:00:02-03","US","US","1995216","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","R. Scolnik, J. Aragure M. & F. A. Barkley","20Cb013","South America","Argentina",NA,NA,NA,"US02872523","1950","2","5",NA,"Scrophulariales",NA,"Cordoba","Córdoba: Colón: Unquillo (Cabana).",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"818","2020-09-12 05:00:02-03","US","US","2770206","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Insaurralde","18037","South America","Argentina",NA,NA,NA,"US02872543","1972","1","15",NA,"Scrophulariales",NA,"Misiones","Prov. Misiones. Posadas, arroyo Zaimán. Borde de bosque de la ribera del río Paraná.","2",NA,NA,"Nees",NA,"US02872543_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"819","2020-09-12 05:00:02-03","US","US","2459156","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","N. Garcia Zorron","1660","South America","Uruguay",NA,NA,NA,"US02872363","1956","11","25",NA,"Scrophulariales",NA,"Maldonado","Piriàpolis. Dpto. Maldonado.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"820","2020-09-12 05:00:02-03","US","US","2641348","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, L. Mroginski & A. Fernández","18713","South America - Neotropics","Bolivia",NA,NA,NA,"US02872255","1971","5","12",NA,"Scrophulariales",NA,"Tarija","Dep. Tarija. Ruta Bermejo - Tarija, 117 Km S de Tarija.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"821","2020-09-12 05:00:02-03","US","US","3434211","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","G. Hatschbach, M. M. Hatschbach & O. S. Ribas","73416","South America - Neotropics","Brazil",NA,NA,NA,"US02872403","2002","5","25",NA,"Scrophulariales",NA,"Mato Grosso do Sul","Rod. MS- 177, divisa Bonito- Bodoquena (Mun. Bonito).",NA,NA,NA,"Nees",NA,"US02872403_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"822","2020-09-12 05:00:02-03","US","US","1055157","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. Jörgensen","2333","South America","Argentina",NA,NA,NA,"US02872455","1918","2",NA,NA,"Scrophulariales",NA,"Formosa","Territorio de Formosa - Rep. Argentina. Abundante Formosa.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"823","2020-09-12 05:00:02-03","US","US","2649558","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas & C. Cristobal","20888","South America","Argentina",NA,NA,NA,"US02872497","1972","1","23",NA,"Scrophulariales",NA,"Corrientes","Prov. Corrientes. Dto. Itatí. 4 Km de Ruta 12, camino a Itatí.",NA,NA,NA,"Nees",NA,"US02872497_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"824","2020-09-12 05:00:02-03","US","US","2120591","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. G. Schulz","6882","South America","Argentina",NA,NA,NA,"US02872509","1948","1","29",NA,"Scrophulariales",NA,"Misiones","Gob. Misiones. Dep. Apostoles. Apostoles.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"825","2020-09-12 05:00:02-03","US","US","1876777","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. Moreau","8328","South America","Argentina",NA,NA,NA,"US02872530","1933","1","25",NA,"Scrophulariales",NA,"Entre Rios","Río Paranacito.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"826","2020-09-12 05:00:02-03","US","US","1193973","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","P. Jörgensen","2333","South America","Argentina",NA,NA,NA,"US02872456","1919","5",NA,NA,"Scrophulariales",NA,"Formosa","Territorio de Formosa - Rep. Argentina. Comun Formosa.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"827","2020-09-12 05:00:02-03","US","US","1877325","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Rosengurtt","B-4531","South America","Uruguay",NA,NA,NA,"US02872365","1944","3","3",NA,"Scrophulariales",NA,"Artigas","Arroyo Tres Cruces, estancia Timbaúba.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"828","2020-09-12 05:00:02-03","US","US","3342168","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood","8616","South America - Neotropics","Bolivia",NA,NA,NA,"US02872223",NA,NA,NA,NA,"Scrophulariales",NA,"La Paz","In the valley at the bottom of the assent to Huancane from the Rio Unduavi, Sur Yungas.","1200","1300",NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"829","2020-09-12 05:00:02-03","US","US","2703466","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, C. L. Cristóbal & C. Quarin","22823","South America","Brazil",NA,NA,NA,"US02872343","1973","1","20",NA,"Scrophulariales",NA,"Rio Grande do Sul","Estado: Río Grande do Sul. Mun. Rosario do Sul, Rosario do Sul, río Santa María.",NA,NA,NA,"Nees",NA,"US02872343_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"830","2020-09-12 05:00:02-03","US","US","3364867","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","D. C. Wasshausen, R. Neumann, C. Ezcurra & C. Saravia T.","1931","South America","Argentina",NA,NA,NA,"US02872383","1993","9","11",NA,"Scrophulariales",NA,"Jujuy","Dept. Jujuy. Dept. Ledesma. Parque Nacional Calilegua, 19 km from Aguas Negras River on road to Mesada de las Colmenas.","1375",NA,NA,"Nees",NA,"US02872383_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"831","2020-09-12 05:00:02-03","US","US","3382161","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. M. Zardini & L. Villate","46341","South America","Paraguay",NA,NA,NA,"US02872325","1997","1","21",NA,"Scrophulariales",NA,"Itapua","Isla Yacyreta.",NA,NA,NA,"Nees",NA,"US02872325_01","-56.75","-27.43",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"832","2020-09-12 05:00:02-03","US","US","2427391","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","-- Reitz & Klein, --","11676","South America","Brazil",NA,NA,NA,"US02872426","1962","1","6",NA,"Scrophulariales",NA,NA,"Pôrto União.","750",NA,NA,"Nees",NA,"US02872426_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"833","2020-09-12 05:00:02-03","US","US","3327154","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Kessler, J. Gonzales, K. Bach & S. Hohnwald","5014","South America - Neotropics","Bolivia",NA,NA,NA,"US02872215","1995","7","2",NA,"Scrophulariales",NA,"Chuquisaca","Depto. Chuquisaca, Prov. Jaime Mendoza, 68 Km de Monteagudo a Padilla.","1400",NA,NA,"Nees",NA,NA,"-64.15","-19.57",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"834","2020-09-12 05:00:02-03","US","US","2641327","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Krapovickas, L. Mroginski & A. Fernández","18875","South America - Neotropics","Bolivia",NA,NA,NA,"US02872254","1971","5","18",NA,"Scrophulariales",NA,"Tarija","Dep. Tarija. Rincón de la Victoria, 17 Km W de Tarija.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"835","2020-09-12 05:00:02-03","US","US","3381893","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. M. Zardini & M. Vera","40230","South America","Paraguay",NA,NA,NA,"US02872324","1994","7","30",NA,"Scrophulariales",NA,"Presidente Hayes","Río Aguará-Guazú, southern side.",NA,NA,NA,"Nees",NA,NA,"-58.0358","-24.5781",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"836","2020-09-12 05:00:02-03","US","US","700997","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","O. Kuntze","s.n.","South America","Paraguay",NA,NA,NA,"US02872299","1892","9",NA,NA,"Scrophulariales",NA,NA,"Nord Paraguay.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"837","2020-09-12 05:00:02-03","US","US","1320261","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. Regnell","I343","South America - Neotropics","Brazil",NA,NA,NA,"US02872417","1865","6","20",NA,"Scrophulariales",NA,"Minas Gerais","Prov. Minas Geraës.",NA,NA,NA,"Nees",NA,"US02872417_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"838","2020-09-12 05:00:02-03","US","US","3381903","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","E. M. Zardini & L. Guerrero","38473","South America","Paraguay",NA,NA,NA,"US02872323","1994","2","23",NA,"Scrophulariales",NA,"Misiones","Between San Juan Bautista and road San Ignacio-Pilar. Lafuente cué, 20 km SE of San Juan Bautista.",NA,NA,NA,"Nees",NA,NA,"-57.27","-26.7",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"839","2020-09-12 05:00:02-03","US","US","1877243","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","S. Venturi","3370","South America","Argentina",NA,NA,NA,"US02872546","1924","2","16",NA,"Scrophulariales",NA,"Tucuman","El Cuibó - Tucumán. Dep. Barroyacú.","600",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"840","2020-09-12 05:00:02-03","US","US","2104380","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","O. Velarde","1023a","South America - Neotropics","Peru",NA,NA,NA,"US02872329",NA,NA,NA,NA,"Scrophulariales",NA,"Cusco","Machupicchu. Dept: Cuzco.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"841","2020-09-12 05:00:02-03","US","US","3380619","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Nee","49716","South America - Neotropics","Bolivia",NA,NA,NA,"US02872278","1998","6","10",NA,"Scrophulariales",NA,"Santa Cruz","Depto. Santa Cruz, Prov. Andrés Ibáñez: City of Santa Cruz. Barrio MacDonald.","420",NA,NA,"Nees",NA,NA,"-63.18","-17.77",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"842","2020-09-12 05:00:02-03","US","US","700996","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","O. Kuntze","s.n.","South America","Paraguay",NA,NA,NA,"US02872298","1892",NA,NA,NA,"Scrophulariales",NA,NA,"Prov. Velasio.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"843","2020-09-12 05:00:02-03","US","US","2120600","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","C. L. Schulz","1049","South America","Argentina",NA,NA,NA,"US02872525","1946","12","23",NA,"Scrophulariales",NA,"Chaco","Gob. Chaco. Dep. Campo del Cielo. Itin.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"844","2020-09-12 05:00:02-03","US","US","3442762","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. R. I. Wood, D. Goyder & M. Serrano","13255","South America - Neotropics","Bolivia",NA,NA,NA,"US02872208","1998","3","8",NA,"Scrophulariales",NA,"Chuquisaca","Calvo. Serrania Inca Huasi, c. 8 km from Muyu Pampa on road to Lagunillas.","1500",NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"845","2020-09-12 05:00:02-03","US","US","3135514","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Nee","35342","South America - Neotropics","Bolivia",NA,NA,NA,"US02872271","1987","7","24",NA,"Scrophulariales",NA,"Santa Cruz","Depto. Santa Cruz, Prov. Andres Ibanez, 12 km. E of center of Santa Cruz, on road to Cotoca.","375",NA,NA,"Nees",NA,NA,"-63.07","-17.77",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"846","2020-09-12 05:00:02-03","US","US","2120324","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","A. M. R. Huidobro","4970","South America","Argentina",NA,NA,NA,"US02872535","1947","2","11",NA,"Scrophulariales",NA,"Misiones","Gob. Misiones. Dep. Apostoles. San José.",NA,NA,NA,"Nees",NA,"US02872535_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"847","2020-09-12 05:00:02-03","US","US","3648339","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Nee","53038","South America - Neotropics","Bolivia",NA,NA,NA,"US02872259","2005","5","17",NA,"Scrophulariales",NA,"Santa Cruz","Depto. Santa Cruz, Prov. Ñuflo de Chávez, edge of dirt road, pastures and edge of woods, 0.5-1 km N of center of San Javier, low hills.","480","510",NA,"Nees",NA,NA,"-62.5067","-16.2619",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"848","2020-09-12 05:00:02-03","US","US","3366462","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","M. Kessler, J. Gonzales, K. Bach, I. Jimenez & A. Portugal","10860","South America - Neotropics","Bolivia",NA,NA,NA,"US02872229","1997","7","30",NA,"Scrophulariales",NA,"Beni","Depto. Beni, Prov. Gral. Ballivián, 16 Km por el camino maderero, 12 Km de Yucumo a Rurrenabaque.","700",NA,NA,"Nees",NA,NA,"-67.12","-15.08",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"849","2020-09-12 05:00:02-03","US","US","2120439","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","I. Morel","869","South America","Argentina",NA,NA,NA,"US02872533","1946","2","7",NA,"Scrophulariales",NA,"Formosa","Dep. Pirané. Casco-Cué.",NA,NA,NA,"Nees",NA,"US02872533_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"850","2020-09-12 05:00:02-03","US","US","922282","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","O. Buchtien","2268","South America - Neotropics","Bolivia",NA,NA,NA,"US02872233",NA,NA,NA,NA,"Scrophulariales",NA,"Cochabamba",NA,NA,NA,NA,"Nees",NA,"US02872233_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"851","2020-09-12 05:00:02-03","US","US","1831009","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","Rosengurtt","B-4443","South America","Uruguay",NA,NA,NA,"US02872357","1943","2","7",NA,"Scrophulariales",NA,"Maldonado","Punta Ballena, Bosque Lussich.",NA,NA,NA,"Nees",NA,"US02872357_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"852","2020-09-12 05:00:02-03","US","US","282196","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","-. Hieronymus","127","South America","Argentina",NA,NA,NA,"US02872461","1877","1","5",NA,"Scrophulariales",NA,"Cordoba","Pr. Cordoba.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"853","2020-09-12 05:00:02-03","US","US","3036674","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","W. R. Anderson","12378","South America","Argentina",NA,NA,NA,"US02872542","1982","2","6",NA,"Scrophulariales",NA,"Misiones","Campo several km W of San Ignacio, overlooking Río Alto Paraná.",NA,NA,NA,"Nees",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"854","2020-09-12 05:00:02-03","US","US","2983854","PreservedSpecimen","Plantae","Acanthaceae","Dicliptera","squarrosa","Dicliptera squarrosa","J. C. Solomon","10604","South America - Neotropics","Bolivia",NA,NA,NA,"US02872260","1983","5","10",NA,"Scrophulariales",NA,"Tarija","Dpto. Tarija. Prov. Mendez. 10.4 km SW of Tomatas (5 km N of Tarija). Rincon de la Victoria.","2200","2300",NA,"Nees",NA,"US02872260_01","-64.83","-21.53",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
