"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount","sex"
"576","2020-03-04 16:04:31-03","UNESP-IS","HISA","4695","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente.A.D","s/n",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore,tronco 16cm, ca 6,5m de altura.",NA,NA,NA,NA,"51w46'","20s59'","1995","04","26","Magnoliopsida",NA,NA,NA,NA,NA
"577","2020-03-04 16:04:31-03","UNESP-IS","HISA","1603","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Tititan, O & M. Paiva","660","1991","06","07",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Arbusto robusto, ca 2,50m, apenas frutos verdes.",NA,NA,NA,NA,"51w24'36''","20s23'40''","1991","10","01","Magnoliopsida",NA,NA,NA,NA,NA
"578","2020-03-04 16:04:31-03","UNESP-IS","HISA","322","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Diniz,J.L.M","s/n","1987","02","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado utilizado anteriormente com pasto.",NA,NA,NA,NA,"51w24'26''","20s21'40''","1990","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"579","2020-03-04 16:04:31-03","UNESP-IS","HISA","305","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Noronha,M.R.P","483","1984","12","19",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore, ca 3m, flores brancas.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1984","12",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"580","2020-03-04 16:04:31-03","UNESP-IS","HISA","7977","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Rios,V.E.S","01","1984","11","20",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado bovino.Àrvore.Inflorescência em panículas brancas.",NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"581","2020-03-04 16:04:31-03","UNESP-IS","HISA","9578","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Picoli,P.R.F","01","2003","06","10",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Àrvore, ca 3,5m de altura.",NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"582","2020-03-04 16:04:31-03","UNESP-IS","HISA","4211","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D et al","s/n",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, tronco 17cm, ca 3,5 m de altura.Nome vulgar: barbatimão de folha miúda.",NA,NA,NA,NA,"51w46'","20s59'","1995","03","07","Magnoliopsida",NA,NA,NA,NA,NA
"583","2020-03-04 16:04:31-03","UNESP-IS","HISA","156","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Noronha,M.R.P","573","1985","03","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore, ca 2,5m de altura.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1985","03",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"584","2020-03-04 16:04:31-03","UNESP-IS","HISA","245","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Noronha,M.R.P","401","1984","06","28",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore, apenas com frutos.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1990","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"585","2020-03-04 16:04:31-03","UNESP-IS","HISA","336","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Noronha,M.R.P","573 a","1985","03","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore, ca 2,5m de altura.Nome vulgar: barbatimão de folha miúda.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1985","03",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"586","2020-03-04 16:04:30-03","UNESP-IS","HISA","073","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Morikawa,C.K&Aragão,S.F","05","1986","11","07",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore, ca 5m, flor amarela clara, odorosa.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1986","11","08","Magnoliopsida",NA,NA,NA,NA,NA
"587","2020-03-04 16:04:31-03","UNESP-IS","HISA","321","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Diniz,J.L.M","s/n","1987","02","18",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.",NA,NA,NA,NA,"51w24'26''","20s21'40''","1987","02",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"588","2020-03-04 16:04:31-03","UNESP-IS","HISA","6816","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Fernandes,R.N&Oliveira,M.A.G","03","1999","10","22",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Àrvore, ca 3,5m, flores e botões creme.",NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"589","2020-03-04 16:04:31-03","UNESP-IS","HISA","5707","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Satriano,A.G&Lopes,A.S","04","1996","11","13",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Fazenda São Francisco","-51.678611","-20.751667",NA,NA,NA,"Cerrado.Àrvore, ca 4m, flores creme e botões esverdeados.",NA,NA,NA,NA,"51W40'43","20S45'06",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"590","2020-03-04 16:04:31-03","UNESP-IS","HISA","9577","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Barbosa, C.E.M","01","2003","06","10",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Àrvore, ca 3,5m de altura.",NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"591","2020-03-04 16:04:31-03","UNESP-IS","HISA","3500","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P",NA,"s/n",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.678611","-20.751667",NA,NA,NA,"Barbatimão.",NA,NA,NA,NA,"51W40'43","20S45'06","1993","09","17","Magnoliopsida",NA,NA,NA,NA,NA
"592","2020-03-04 16:04:31-03","UNESP-IS","HISA","4210","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D et al","s/n",NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, ca 6m, tronco 18cm, com flores.Nome vulgar: barbatimão da folha miúda.",NA,NA,NA,NA,"51w46'","20s59'","1995","03","07","Magnoliopsida",NA,NA,NA,NA,NA
"593","2020-03-04 16:04:31-03","UNESP-IS","HISA","1179","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Meira Neto,J.A.A","Tititan, O & M. Paiva","320","1990","11","29",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Àrvore, ca 3,20m, flores creme, aromáticas.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w24'36''","20s23'40''","1991","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"594","2020-03-04 16:04:30-03","UNESP-IS","HISA","10312","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Agustini,J.A","s/n","2017","01","10",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Arbórea, tronco ca 30cm, e ca 6m de altura.",NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"595","2020-03-04 16:04:31-03","UNESP-IS","HISA","3877","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Caliente.A.D et al","1442","1994","01","03",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Margem de cerrado.Àrvore, ca 2,80m, tronco 4cm, flores vinho, odor suave, frequente.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"596","2020-03-04 16:04:31-03","UNESP-IS","HISA","254","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Tabareli,C.A","27","1986","06","26",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore, ca 3m, frutos verdes.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1990","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"597","2020-03-04 16:04:31-03","UNESP-IS","HISA","3964","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Garcia,F.C.P","Caliente,A.D","1741","1994","05","04",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, ca 3m, tronco 10cm, frutos imaturos, frequente.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'","1996","06","11","Magnoliopsida",NA,NA,NA,NA,NA
"598","2020-03-04 16:04:31-03","UNESP-IS","HISA","6812","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Ozeki,M&Pires,R","04","1999","10","22",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Àrvore, ca 4m, flores creme, botões esverdeados e frutos imaturos.",NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"599","2020-03-04 16:04:31-03","UNESP-IS","HISA","6811","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Baggio,F.C&Mastrantonio,R.D.S","05","1999","10","22",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Cerrado.Árvore, ca 4m, flores creme, botões esverdeados.",NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"600","2020-03-04 16:04:31-03","UNESP-IS","HISA","1094","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Meira Neto,J.A.A","Tititan, O & M. Paiva","284","1990","11","22",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore robusta, ca 2,5m, flores creme e frutos.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"601","2020-03-04 16:04:31-03","UNESP-IS","HISA","2611","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Santos,P.V","424","1993","05","26",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, ca 2,5m,tronco 4c, inflorescência marrom, frutos vagens imaturas , pouco frequente.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'","1993","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"602","2020-03-04 16:04:31-03","UNESP-IS","HISA","1186","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Paiva,M","Tititan, O & M. Paiva","381","1990","12","20",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Àrvore delgada, flores creme com estames vinho e botões.",NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","07",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"603","2020-03-04 16:04:31-03","UNESP-IS","HISA","6813","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Mendonça, M.R&Guillaumon,J.G","02","1999","10","22",NA,"Brasil","Mato Grosso do Sul","Selvíria","Cerrado","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Cerrado.Àrvore, ca 3m, flores e botões creme.",NA,NA,"74358","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"604","2020-03-04 16:04:31-03","UNESP-IS","HISA","6814","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.",NA,"Cavallaro Junior,M.L&Peruchi,M","02","1999","10","22",NA,"Brasil","Mato Grosso do Sul","Selvíria","Cerrado","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Cerrado.Àrvore, ca 3,5m, flores creme, botões esverdeados e frutos imaturos.",NA,NA,"74358","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"605","2020-03-04 16:04:31-03","UNESP-IS","HISA","5993","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Milanezi,C.H","Estevan,P et al","1796","1997","01","07",NA,"Brasil","Mato Grosso do Sul","Selvíria","Horto Matão","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Cerrado.Àrvore, ca 1,90m, abundante.Nome vulgar: barbatimão.",NA,NA,"74358","auto",NA,NA,"1997","01","23","Magnoliopsida",NA,NA,NA,NA,NA
"606","2020-03-04 16:04:31-03","UNESP-IS","HISA","3338","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,N.C","Santos,P.V","716","1993","07","02",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado em regeneração.Arbusto, ca 2m, frutos imaturos.Nome vulgar:barbatimão da folha miúda.",NA,NA,"150618","auto",NA,NA,"1993","09","17","Magnoliopsida",NA,NA,NA,NA,NA
"607","2020-03-04 16:04:31-03","UNESP-IS","HISA","3582","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Garcia,F.C.P","Nascimento,P.T et al","1352","1993","11","17",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado em regeneração.Àrvore, ca 3m, tronco 8cm,flores creme e odor suave, frutos maturos, frequente.",NA,NA,"150618","auto",NA,NA,"1996","06","11","Magnoliopsida",NA,NA,NA,NA,NA
"608","2020-03-04 16:04:31-03","UNESP-IS","HISA","2564","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D","s/n","1993",NA,NA,NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado.Àrvore, ramos tomentosos ferrugíneos, flores muito pequenas, numerosas em espigas densas.Nome vulgar: barbatimão.",NA,NA,"150618","auto",NA,NA,"1993","05","06","Magnoliopsida",NA,NA,NA,NA,NA
"609","2020-03-04 16:04:31-03","UNESP-IS","HISA","3485","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D","1303","1993","10","27",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado. Àrvore, ca 2,9m, tronco 14cm, botões, frequente.",NA,NA,"150618","auto",NA,NA,"1993","11","18","Magnoliopsida",NA,NA,NA,NA,NA
"610","2020-03-04 16:04:31-03","UNESP-IS","HISA","3093","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D et al","859","1993","07","15",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Brito","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Campo cerrado.Àrvore, ca 2,10m, frutos imaturos.Nome vulgar: barbatimão.",NA,NA,"150618","auto",NA,NA,"1993","09","02","Magnoliopsida",NA,NA,NA,NA,NA
"611","2020-03-04 16:04:31-03","UNESP-IS","HISA","3563","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D","1321","1993","10","27",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado.Àrvore, ca 3,5m de altura.",NA,NA,"150618","auto",NA,NA,"1993","12","20","Magnoliopsida",NA,NA,NA,NA,NA
"612","2020-03-04 16:04:31-03","UNESP-IS","HISA","2602","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D et al","532","1993","06","07",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Margem de cerrado.Àrvore, flores branco arroxeadas, frutos imaturos.Nome vulgar: barbatimão da folha miúda.",NA,NA,"150618","auto",NA,NA,"1993","06","16","Magnoliopsida",NA,NA,NA,NA,NA
"613","2020-03-04 16:04:31-03","UNESP-IS","HISA","3214","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,M.R.P","Caliente,A.D et al","1064","1993","09","10",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado.Àrvore, ca 3m, frutos maturos e imaturos.Nome vulgar: barbatimão de folha miúda.",NA,NA,NA,NA,"51w46'","20s59'","1993","10","01","Magnoliopsida",NA,NA,NA,NA,NA
"614","2020-03-04 16:04:31-03","UNESP-IS","HISA","3512","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,N.C","Nascimento,P.T","774","1993","07","08",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado degradado.Àrvore, ca 2m, tronco 4cm, frutos imaturos, frequente.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'","1993","12","18","Magnoliopsida",NA,NA,NA,NA,NA
"615","2020-03-04 16:04:31-03","UNESP-IS","HISA","1871","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Santos,J","Tiritan,O","13","1991","07","12",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.41","-20.394444",NA,NA,NA,"Cerrado bovino.Àrvore robusta,ca 2,70m, apenas frutos.",NA,NA,NA,NA,"51w24'36''","20s23'40''","2013","11","25","Magnoliopsida",NA,NA,NA,NA,NA
"616","2020-03-04 16:04:31-03","UNESP-IS","HISA","3505","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,N.C","Nascimento,P.T","815","1993","07","19",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Campo cerrado.Àrvore, ca 3m, tronco 6cm, frutos imaturos, não abundante.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'","1993","12","19","Magnoliopsida",NA,NA,NA,NA,NA
"617","2020-03-04 16:04:31-03","UNESP-IS","HISA","3511","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stryphnodendron","polyphyllum",NA,"Stryphnodendron polyphyllum","Mart.","Noronha,N.C","Nascimento,P.T","787","1993","07","09",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"Cerrado em regeneração.Àrvore, ca 2m, tronco 4cm, frutos imaturos, frequente.Nome vulgar: barbatimão.",NA,NA,NA,NA,"51w46'","20s59'","1993","12","23","Magnoliopsida",NA,NA,NA,NA,NA
