"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","typeStatus","sex"
"409","2020-09-12 05:00:02-03","US","US","2484214","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"Gaudichaud","247","1834",NA,NA,"Brazil","Santa Catarina",NA,"St. Catherine",NA,NA,NA,NA,NA,NA,NA,"US03118692","US03118692_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"410","2020-09-12 05:00:02-03","US","US","2627858","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"A. C. Brade","16833","1941","6","22","Brazil","Rio de Janeiro",NA,"Est. da Guanabara - Estrada do Redentor.",NA,NA,NA,NA,NA,NA,NA,"US03118688","US03118688_01","South America - Neotropics",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"411","2020-09-12 05:00:02-03","US","US","2338850","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"G. Hatschbach","6952","1960","4","21","Brazil","Paraná",NA,"Mun. Guaratuba. Brejatuba.",NA,NA,NA,NA,"10","20",NA,"US03118679","US03118679_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"412","2020-09-12 05:00:02-03","US","US","2654922","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","venosa","Rapanea venosa","(A. DC.) Mez",NA,NA,NA,NA,"Klein, -- & -- Bresolin","8402","1969","10","17","Brazil","Santa Catarina",NA,"Rio Tavares.",NA,NA,NA,NA,"5",NA,NA,"US03118678","US03118678_01","South America",NA,NA,NA,"Primulales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"413","2020-09-02 16:38:31-03","Cenargen","CEN","9591","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M. F. Freitas","2018","05",NA,"Lídio Coradin","6518","1983","07","05","Brasil","BA","LENCOIS","Rodovia Brasília - Fortaleza (BR - 242), 8 km leste da entrada para Lençóis.",NA,NA,"-4141667.0","-1246667.0","830","830","Arbusto de 3,5m. Folhas verdes na parte ventral e verde claro na parte dorsal.","CEN00009591","CEN00009591",NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"414","2020-09-02 16:38:31-03","Cenargen","CEN","9477","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M. F. Freitas","2018","05",NA,"Lídio Coradin","6404","1983","07","04","Brasil","BA","BARRA DA ESTIVA","Estrada Barra da Estiva - Mucugê, km 7.","-41.3269004821777","-13.6260995864868","-4136667.0","-1363333.0","1220","1220","Arbusto de 1 - 4m. Corola rosa na parte superior.","CEN00009477","CEN00009477",NA,"Exsicatas",NA,NA,NA,"61861","auto",NA,NA,NA,NA,"5",NA,NA,NA
"415","2020-09-02 16:38:31-03","Cenargen","CEN","69359","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","M. F. Freitas","2018","05",NA,"Márcia Luzia Cardoso Neves - HUEFS","136","2004","07","22","Brasil","BA","SANTA TERESINHA","Serra da Jibóia.","-39.5233001708984","-12.771900177002","-39471666.0","-12869444.0",NA,NA,"Mata Atlântica. Árvore com ca. 11 m. PAP 32 cm e DAP 10,186 cm. Indivíduo pertencente a parcela 9A. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (123176). Feira de Santana - Bahia.","CEN00069359","CEN00069359",NA,"Exsicatas",NA,NA,NA,"25196","auto",NA,NA,NA,NA,"1",NA,NA,NA
"416","2019-12-09 17:30:45-03","UFPR","EFC","6727","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Vieira, R.S.","2015","06","02","Roderjan, C.V.","1387","1995","04","28","Brasil","Paraná","Pontal do Paraná","Baln. Xangrilá","-48.4105","-25.6174","-48.4105","-25.6174",NA,NA,"Árvore 4m frequente em restinga arbórea sobre cordão. Flores alvas. __COMMOM_NAME__: Capororoca","EFC006727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2019-12-09 17:30:45-03","UFPR","EFC","13166","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Vieira, R.S.","2014","10","13","Vieira, R.S.; et al.","555","2014","10","12","Brasil","Paraná","Paranaguá","P.E. Ilha do Mel","-48.3038","-25.556","-48.3038","-25.5560",NA,NA,"Arvoreta com 2,5 m. na restinga. Com frutos verdes.","EFC013166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-12-09 17:30:45-03","UFPR","EFC","8148","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Vieira, R.S.","2017","12","01","Roderjan, C.V.; Kuniyoshi, Y.S.","6201","1998","09","17","Brasil","Paraná","Pontal do Paraná","Baln. Ipanema","-49.3347","-25.7718","-49.3347","-25.7718",NA,NA,"Arvoreta 2m, comum em dunas, formando manchas de comunidades puras, em solo Podzol não hidromórfico. Frutos verdes __COMMOM_NAME__: Capororoca","EFC008148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-12-09 17:30:45-03","UFPR","EFC","7480","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Vieira, R.S.","2015","06","02","Kuniyoshi, Y.S.; Barddal, M.L.; Nogueira, A.C.","6072","1997","08","27","Brasil","Paraná","Paranaguá","F.E. do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 5m altura, podzol __COMMOM_NAME__: Capororoca","EFC007480",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"420","2019-12-09 17:30:45-03","UFPR","EFC","4662","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Vieira, R.S.","2015","06","03","Tiepolo, G.; Svolenski, A.C.","170","1995","05","21","Brasil","Santa Catarina","Itapoá","RPPN Volta Velha","-48.6417","-26.0786","-48.6417","-26.0786",NA,NA,"Arvoreta em restinga, a cerca de 4 km da praia, solo podzol. __COMMOM_NAME__: capororoca","EFC004662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-10-15 09:54:03-03","UFPR","EFC","18340","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Roderjan, C.V.; Vieira, R.S.","2017","10","17","Sampaio, A.C.F.","50","2017","06","10","Brasil","Santa Catarina","Florianópolis","Parque Estadual do Rio Vermelho - Proximo ao Morro das Aranhas","-48.43187","-27.54237","-48.43187","-27.54237","2","2","Árvore, frutos","EFC018340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-12-09 17:30:45-03","UFPR","EFC","8056","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Vieira, R.S.","2017","12","01","M.L. Barddal","53","1998","05","21","Brasil","Paraná","Guaratuba","Rio Cubatão","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore comum em caxetal. Flores branco-esverdeado. __COMMOM_NAME__: Capororoca","EFC008056",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-12-09 17:30:45-03","UFPR","EFC","4035","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Vicentini, A.; Roderjan, C.V.","276","1992","08","13","Brasil","Paraná","Pontal do Paraná","Rio Barranco","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Árvore em floresta secundária da planície litorânea. __COMMOM_NAME__: Capororoca","EFC004035",NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-12-09 17:30:44-03","UFPR","EFC","15541","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Henrique, M.M","2017","06","02","Sampaio, A.C.F.",NA,"2017","05","16","Brasil","Santa Catarina","Florianópolis","Arredor do Camping do Parque Estadual Rio Vermelho","-48.4219","-27.5272","-48.4219","-27.5272","11","11","Arvoreta 4m, flores amarelo-esverdeadas, subosque de povoamento de pinus em região de restinga","EFC015541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2019-12-09 17:30:45-03","UFPR","EFC","4036","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.",NA,NA,NA,NA,"Vicentini, A.; Roderjan, C.V.","277","1992","08","13","Brasil","Paraná","Pontal do Paraná","Rio Barranco","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"Arvoreta em restinga arbórea, sobre duna. (Carpoteca 375) __COMMOM_NAME__: Capororoca","EFC004036",NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA,NA
"426","2019-11-13 11:29:33-03","USP","SPF","103634","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004",NA,NA,"Carvalho, AMV","PCD1048","1994","10","26","Brasil","Bahia","Palmeiras",NA,"-41.470833","-12.455556","-41.470833","-12.455556","1080","1080",NA,"SPF00103634",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2019-11-13 11:29:33-03","USP","SPF","104078","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004",NA,NA,"Melo, E","PCD1355","1994","11","24","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.416667","-12.45","-41.416667","-12.45","750","750",NA,"SPF00104078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2019-11-21 10:12:49-03","USP","SPF","104167","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004",NA,NA,"Guedes, MLS","PCD2050","1995","06","30","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.421389","-12.465","-41.421389","-12.465","750","750",NA,"SPF00104167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2019-11-13 11:29:33-03","USP","SPF","104316","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000","01",NA,"Orlandi, RP","PCD279","1994","07","29","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.440278","-12.459722","-41.440278","-12.459722","890","890",NA,"SPF00104316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-13 11:29:33-03","USP","SPF","105000","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004",NA,NA,"Mayo, S","PCD40","1994","07","05","Brasil","Bahia","Lençóis","Serra da Chapadinha","-41.454167","-12.466944","-41.454167","-12.466944","800","800",NA,"SPF00105000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-11-21 10:12:49-03","USP","SPF","105034","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004",NA,NA,"Guedes, MLS","PCD2132","1995","07","01","Brasil","Bahia","Palmeiras",NA,"-41.480833","-12.439722","-41.480833","-12.439722","720","720",NA,"SPF00105034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-11-13 11:29:33-03","USP","SPF","105067","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004",NA,NA,"Costa, J","PCD1764","1995","04","24","Brasil","Bahia","Palmeiras",NA,"-41.471111","-12.457778","-41.471111","-12.457778","1125","1125",NA,"SPF00105067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-13 11:29:33-03","USP","SPF","105731","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Anônimo",NA,NA,NA,"Sakai, L","33456","1995","02","15","Brasil","São Paulo","Iguape",NA,"-47.644833","-24.766306","-47.644833","-24.766306",NA,NA,NA,"SPF00105731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-11-13 11:29:33-03","USP","SPF","107651","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000","09",NA,"Sanches, CD","12","1994","09","07","Brasil","São Paulo","Iguape",NA,"-47.742333","-24.815083","-47.742333","-24.815083",NA,NA,NA,"SPF00107651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-13 11:29:33-03","USP","SPF","114060","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000","09",NA,"Simão-Bianchini, R","CFCR13016","1990","06","14","Brasil","Minas Gerais","Grão Mogol",NA,"-42.816667","-16.6","-42.816667","-16.6","950","950",NA,"SPF00114060",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-13 11:29:33-03","USP","SPF","114062","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000","09",NA,"Cordeiro, I","CFCR11498","1987","11","04","Brasil","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.55","-42.916667","-16.55","1000","1150",NA,"SPF00114062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-13 11:29:33-03","USP","SPF","114357","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Fiaschi, P","2000","09",NA,"Kirizawa, M","3239","1996","03","18","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar","-45.048056","-23.224444","-45.048056","-23.224444","1100","1100",NA,"SPF00114357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-13 11:29:33-03","USP","SPF","116329","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Fiaschi, P","2000","11",NA,"Goldenberg, R","342","1996","06","13","Brasil","São Paulo","Lavrinhas",NA,"-44.881667","-22.462778","-44.881667","-22.462778",NA,NA,NA,"SPF00116329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-13 11:29:33-03","USP","SPF","120044","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","3384","1994","06","17","Brasil","Bahia","Abaíra",NA,"-41.85","-13.3","-41.85","-13.3","1100","1100",NA,"SPF00120044",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-13 11:29:33-03","USP","SPF","120045","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","3575","1994","07","18","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","-41.883333","-13.283333","1200","1200",NA,"SPF00120045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-13 11:29:33-03","USP","SPF","120047","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","3132","1994","04","26","Brasil","Bahia","Abaíra","Serra da Serrinha","-41.85","-13.333333","-41.85","-13.333333","1220","1450",NA,"SPF00120047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:29:33-03","USP","SPF","120048","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","3245","1994","05","12","Brasil","Bahia","Abaíra",NA,"-41.783333","-13.383333","-41.783333","-13.383333","930","930",NA,"SPF00120048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-13 11:29:33-03","USP","SPF","123847","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000",NA,NA,"Bautista, HP","PCD4030","1996","11","04","Brasil","Bahia","Piatã",NA,"-41.763722","-13.156694","-41.763722","-13.156694","1100","1100",NA,"SPF00123847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-13 11:29:33-03","USP","SPF","129071","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000",NA,NA,"Hind, DJN","PCD3205","1996","06","29","Brasil","Bahia","Morro do Chapéu","Serra Pé do Morro","-41.206667","-11.590833","-41.206667","-11.590833","1293","1293",NA,"SPF00129071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-13 11:29:33-03","USP","SPF","147670","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Fiaschi, P","2001","07",NA,"Fiaschi, P","883","2001","07","09","Brasil","Minas Gerais","Gouveia",NA,"-43.896111","-18.587222","-43.896111","-18.587222","1260","1260",NA,"SPF00147670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-13 11:29:33-03","USP","SPF","158726","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004","02",NA,"Fiaschi, P","1500","2003","04","23","Brasil","Bahia","Floresta Azul",NA,"-39.7","-14.933333","-39.7","-14.933333","700","700",NA,"SPF00158726",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-13 11:29:33-03","USP","SPF","169582","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Lobão, AQ","2001","11",NA,"Araújo-Nóbrega, M","211","2000","06","17","Brasil","Bahia","Ibicoara","Chapada Diamantina","-41.416667","-13.383333","-41.416667","-13.383333","1190","1190",NA,"SPF00169582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 11:29:33-03","USP","SPF","174722","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Lobão, AQ","2005","08",NA,"França, F","4744","2003","06","15","Brasil","Bahia","Bonito",NA,"-41.293611","-11.893333","-41.293611","-11.893333",NA,NA,NA,"SPF00174722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-11-13 11:29:33-03","USP","SPF","91413","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Laessoe, T","H52534","1992","03","12","Brasil","Bahia","Abaíra",NA,"-41.9","-14.266667","-41.9","-14.266667","1700","1800",NA,"SPF00091413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2019-11-13 11:29:33-03","USP","SPF","91539","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Nic Lughadha, E","H51042","1992","02","06","Brasil","Bahia","Abaíra",NA,"-41.9","-13.25","-41.9","-13.25","1600","1700",NA,"SPF00091539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-11-13 11:29:33-03","USP","SPF","90421","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Harley, RM","H50751","1992","01","10","Brasil","Bahia","Abaíra",NA,"-41.9","-13.25","-41.9","-13.25","1600","1700",NA,"SPF00090421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-11-13 11:29:33-03","USP","SPF","200699","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Carrijo, TT","2010",NA,NA,"Forzza, RC","4096","2005","07","19","Brasil","Bahia","Rio de Contas",NA,"-41.868889","-13.493611","-41.868889","-13.493611","1080","1080",NA,"SPF00200699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2019-11-13 11:29:33-03","USP","SPF","66664","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000",NA,NA,"Bidá, A","CFCR12061","1988","05","28","Brasil","Minas Gerais","Grão Mogol",NA,"-42.866667","-16.55","-42.866667","-16.55","1000","1000",NA,"SPF00066664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2019-11-13 11:29:33-03","USP","SPF","79102","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2002","06",NA,"Harley, RM","27409","1988","12","20","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.916667","-13.533333","-41.916667","-13.533333","1350","1400",NA,"SPF00079102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2019-11-13 11:29:33-03","USP","SPF","79116","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Jung-Mendaçolli, SL","2008","06",NA,"Harley, RM","25882","1988","12","03","Brasil","Bahia","Rio de Contas","Pico das Almas","-41.95","-13.533333","-41.95","-13.533333","1500","1500",NA,"SPF00079116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2019-11-13 11:29:33-03","USP","SPF","87769","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","991","1992","08","29","Brasil","Bahia","Piatã",NA,"-41.883333","-13.283333","-41.883333","-13.283333","1280","1280",NA,"SPF00087769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2019-11-13 11:29:33-03","USP","SPF","87927","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","1202","1992","10","10","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","-41.883333","-13.283333","1320","1320",NA,"SPF00087927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2019-11-13 11:29:33-03","USP","SPF","88160","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","1331","1992","10","23","Brasil","Bahia","Abaíra",NA,"-41.866667","-13.283333","-41.866667","-13.283333","1150","1150",NA,"SPF00088160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","2019-11-13 11:29:33-03","USP","SPF","88641","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","1673","1992","12","18","Brasil","Bahia","Abaíra","Serra da Tromba","-41.783333","-13.266667","-41.783333","-13.266667","1500","1500",NA,"SPF00088641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2019-11-13 11:29:33-03","USP","SPF","88782","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","20","1992","04","03","Brasil","Bahia","Abaíra",NA,"-41.816667","-13.266667","-41.816667","-13.266667","1100","1100",NA,"SPF00088782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2019-11-13 11:29:33-03","USP","SPF","90477","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Hind, DJN","H50285","1991","12","23","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","-41.883333","-13.283333","1400","1600",NA,"SPF00090477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2019-11-13 11:29:33-03","USP","SPF","82879","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Harvey, YB","1998",NA,NA,"Ganev, W","2088","1993","07","23","Brasil","Bahia","Rio de Contas",NA,"-42.316667","-13.85","-42.316667","-13.85","1250","1250",NA,"SPF00082879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2019-11-13 11:29:33-03","USP","SPF","98164","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Freitas, MF","2000","09",NA,"Assis, MA","275","1994","08","27","Brasil","São Paulo","Ubatuba",NA,"-44.866667","-23.35","-44.866667","-23.35",NA,NA,NA,"SPF00098164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","2019-11-13 11:29:33-03","USP","SPF","123401","PreservedSpecimen","Plantae","Primulaceae","Myrsine","venosa","Myrsine venosa","A.DC.","Bernacci, LC","2004",NA,NA,"Conceição, AA","481","1997","03","24","Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,"1260","1260",NA,"SPF00123401",NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA
