"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"276","2020-09-12 05:00:02-03","US","US","2271544","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","3504","1956","7","18","Brazil","Santa Catarina","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100",NA,"US01936127","US01936127_01 US01936127_02",NA,NA,"Solanales","South America - Neotropics",NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","2271569","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","4417","1957","6","21","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"500",NA,"US01936125","US01936125_01 US01936125_02",NA,NA,"Solanales","South America - Neotropics",NA,"37150","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","2405170","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","12493","1962","2","26","Brazil","Santa Catarina","Papanduva","Serra do Espigão","-50.144401550293","-26.3703002929688",NA,NA,"1000",NA,"US01936117","US01936117_01 US01936117_02",NA,NA,"Solanales","South America - Neotropics",NA,"49621","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","2406260","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"G. Hatschbach","3096","1953","4","18","Brazil","Paraná","Morretes","Estr. da Graciosa, Grota Funda","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01936130","US01936130_01 US01936130_02",NA,NA,"Solanales","South America - Neotropics",NA,"30514","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","2323804","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","8550","1959","3","12","Brazil","Santa Catarina","Rio do Sul","Serra doatador","-49.6431007385254","-27.2141990661621",NA,NA,"550",NA,"US01936120","US01936120_01 US01936120_02",NA,NA,"Solanales","South America - Neotropics",NA,"15163","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","2915859","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"L. Dombrowski & Y. Saito Kuniyoshi","3950","1971","12","21","Brazil","Paraná","Marumbi","Serra doar, base do morro","-51.6394004821777","-23.7061004638672",NA,NA,NA,NA,"US01936112","US01936112_01 US01936112_02",NA,NA,"Solanales","South America - Neotropics",NA,"19566","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","2567529","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. M. Klein & Souza Sobrinho","7316","1967","3","16","Brazil","Santa Catarina","Florianópolis","Morro Costa da Lagoa, beira regato","-48.5491981506348","-27.596700668335",NA,NA,"200",NA,"US01936114","US01936114_01 US01936114_02",NA,NA,"Solanales","South America - Neotropics",NA,"27000","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","2568857","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"R. Reitz & D. Klein","1614","1954","3","1","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250",NA,"US01936128","US01936128_01 US01936128_02",NA,NA,"Solanales","South America - Neotropics",NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"284","2020-09-02 16:39:52-03","Cenargen","CEN","9835","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","R. C. A. Lafetá","2000","07",NA,"Eduardo Lleras Perez","2035","1985","04","26","Brasil","PR","ANTONINA","Rio Cascata, estrada da Graciosa, a 28 km de Morretes.","-48.7118988037109","-25.4286003112793","-4893333.0","-2530000.0","750","750","CEN00009835","CEN00009835","Flores brancas com manchas verdes.",NA,NA,NA,"Exsicatas","38300","auto",NA,NA,NA,NA,NA,"5"
"285","2020-09-02 16:39:52-03","Cenargen","CEN","9834","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","R. C. A. Lafetá","2000","07",NA,"Eduardo Lleras Perez","2034","1985","04","28","Brasil","PR","MORRETES","Rio Cascata, estrada da Graciosa, a 28 km de Morretes.","-48.834400177002","-25.476900100708","-4893333.0","-2530000.0","750","750","CEN00009834","CEN00009834","Flores brancas com manchas verdes.",NA,NA,NA,"Exsicatas","30514","auto",NA,NA,NA,NA,NA,"5"
"286","2020-09-02 16:39:52-03","Cenargen","CEN","9841","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","R. C. A. Lafetá","2000","07",NA,"Eduardo Lleras Perez","1986","1985","04","24","Brasil","SC","PRAIA GRANDE","Descendo a serra de Itambezinho a Praia Grande, a 13 km do resturante do IBAMA (Parque Nacional Aparados da Serra).","-49.9502983093262","-29.1966991424561","-5006667.0","-2916667.0","630","630","CEN00009841","CEN00009841","Guias nectaríferas verdes.",NA,NA,NA,"Exsicatas","21549","auto",NA,NA,NA,NA,NA,"5"
"287","2020-09-02 16:39:52-03","Cenargen","CEN","29239","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","G. E. Barboza & A. T. Hunziker","1991","02",NA,"Wilson Hoehne","6193","1967","04","18","Brasil","SP","SAO MIGUEL ARCANJO","Floresta Estadual Carlos Botelho, Serra de Paranpiacaba, km 206-208 da estrada São Miguel Arcanjo-Registro.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"CEN00029239","CEN00029239","Arbusto com ramificação horizontais em lugar úmido. Frutos maduros conicos amarelo-claro, de 15-18 mm compr. a 12 mm diam.. Sementes brancas, não pungente. Doação do Instituto de Botânica de São Paulo.",NA,NA,NA,"Exsicatas","27904","auto",NA,NA,NA,NA,NA,"1"
"288","2019-12-09 17:30:58-03","UFPR","EFC","14454","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Völtz, R.R.","2015","10","24","Völtz, R.R.; Santos, G.H.","662","2014","04","29","Brasil","São Paulo","Iporanga","Parque Estadual Turístico do Alto Ribeira - Núcleo Santana","-48.6999","-24.5336","-48.6999","-24.5336","270","270","EFC014454",NA,"Arbusto ramoso; frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-12-09 17:30:58-03","UFPR","EFC","18373","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Seki, M. S.; Cruz, K.B.","2019","07","01","Cruz, K.B.","26","2019","05","09","Brasil","Paraná","Colombo","Arruda","-49.24005982","-25.3122704763","-49.24005982","-25.3122704763","960","960","EFC018373",NA,"Arbusto 1,0 m de altura, área próxima a clareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-12-09 17:30:57-03","UFPR","EFC","13268","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Völtz, R.R.","2014","09","03","Völtz, R.R.","402","2013","06","08","Brasil","Paraná","Morretes","Recanto Grota Funda - Estrada da Graciosa","-48.8951","-25.3335","-48.8951","-25.3335","790","790","EFC013268",NA,"Arvoreta 4m alt.; flores com pétalas esverdeadas com nervura central verde escuro; frutos verdes; beira de rio encachoeirado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-12-09 17:30:57-03","UFPR","EFC","14192","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Völtz, R.R.","2015","06","10","Völtz, R.R.; Brotto, M.L.; Bizarro, O.M.R.","539","2015","05","03","Brasil","Paraná","Antonina","Serra do Ibitiraquire - Caminho da Conceição","-48.7865","-25.2229","-48.7865","-25.2229","390","390","EFC014192",NA,"Arvoreta 4m alt. crescendo junto ao riacho; flores alvacentas com máculas verdes, frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-12-09 17:30:57-03","UFPR","EFC","13867","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Stehmann, J.R.","2016","06","20","Blum, C.T.","1592","2014","04","18","Brasil","Paraná","Piraquara","Recreio da Serra","-49.0004","-25.4687","-49.0004","-25.4687","1100","1100","EFC013867",NA,"Arvoreta com 3 m, aos 1.100 m.s.n.m. Com frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-12-09 17:30:57-03","UFPR","EFC","11423","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Saueressig, D.","2011","12","17","Saueressig, D.; Henke, J.M.","1627","2011","11","04","Brasil","Santa Catarina","Otacílio Costa","próx. ao trevo de saída de Otacílio Costa para Santa Cecília/SC","-50.121898651123","-27.4831008911133",NA,NA,NA,NA,"EFC011423",NA,"arvoreta de 4 metros. __COMMOM_NAME__: fumeirinho",NA,NA,NA,NA,"48988","auto",NA,NA,NA,NA,NA,NA
"294","2019-11-13 11:32:04-03","USP","SPF","161351","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehmann","Stehmann, JR","2019","09",NA,"Gomes, SM","399","2002","04","21","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho","-47.994167","-24.141667","-47.994167","-24.141667",NA,NA,"SPF00161351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2019-11-13 11:32:02-03","USP","SPF","105319","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehmann","Stehmann, JR","2019","09",NA,"Hoehne, W","6193","1967","04","18","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"SPF00105319",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"296","2019-11-13 11:32:04-03","USP","SPF","17354","PreservedSpecimen","Plantae","Solanaceae","Athenaea","wettesteiniana","Athenaea wettesteiniana","(Witasek) I.M.C.Rodrigues & Stehmann","Stehmann, JR","2019","09",NA,"Hoehne, W","6193","1967","04","18","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"SPF00017354",NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"297","2021-03-25 13:53:40-03","UNIVILLE","JOI","11212","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","J.R. Stehmamn","2011","06","28","Meyer, F.S.","53","2004","07","28","Brasil","Santa Catarina","São Bento do Sul","Arredores Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"JOI011212",NA,"; HABITAT: mata ciliar; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-03-25 13:53:40-03","UNIVILLE","JOI","8781","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","M. Sobral","2008","06","25","Gasper, A. L.","1673","2008","03","24","Brasil","Santa Catarina","Rio do Campo",NA,"-50.1413993835449","-26.9489002227783",NA,NA,NA,NA,"JOI008781",NA,"IFFSC entorno 624; HABITO: arbustiva",NA,NA,NA,NA,"24225","auto",NA,NA,NA,NA,NA,NA
"299","2021-03-25 13:53:40-03","UNIVILLE","JOI","16054","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Pastório, F.F.","2015","03","31","Oliveira, A.A. de","1366","2015","03","20","Brasil","Santa Catarina","Santa Terezinha","Morro do Timbó.","-50.0080986022949","-26.778600692749",NA,NA,"765","765","JOI016054",NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,"30684","auto",NA,NA,NA,NA,NA,NA
"300","2021-03-25 13:53:40-03","UNIVILLE","JOI","11213","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","J.R. Stehmamn","2011","06","28","Meyer, F.S.","671","2008","04","04","Brasil","Santa Catarina","São Bento do Sul","Arredores CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI011213",NA,"; HABITAT: mata ciliar; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA
"301","2019-10-07 09:18:05-03","UEFS","HUEFS","21655","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza",NA,NA,NA,NA,"Ribas, O.S.","255","1990","02","08","Brasil","Paraná","Morretes","Estação Marumbi.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUEFS0021655","HUEFS0021655","Orla de rio encachoeirado.","Angiospermae","Solanales",NA,NA,"30514","auto","Asteranae",NA,NA,NA,NA,NA
"302","2015-03-07 08:30:05-03","F","FMNH-SEEDPLANTS","V0103517F","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0103517F","V0103517F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"303","2020-04-07 16:32:46-03","IAC","IAC","22172","S","Plantae","Solanaceae-8.Solanoideae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz.","J.R. Stehmann & L.L. Giacomin","2011","09","12","W. Hoehne","6193","1967","04","18","Brasil","São Paulo","São Miguel Arcanjo","S. de Paranapiacaba, Km 206-208","-47.9972","-23.8783","-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-07-23 12:23:00-03","CEPLAC","CEPEC","66204","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana",NA,"G. Barboza",NA,NA,NA,"W. Hoehne","6193","1998","10","21","Brasil","Santa Catarina","SÃO PAULO","Km 206-208 da estr. São Miguel Arcanjo/Registro. Mata estadual Carlos Botelho.",NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pimenta",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/1991",NA,NA,NA
"305","2020-11-04 17:30:53-03","UEM","HUEM","4785","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) A.T. Hunz. & Barboza","Stehmann, JR","2009","07","15","Soares, CM","07","1983","04","09","Brasil","Paraná","Serra da Graciosa",NA,NA,NA,NA,NA,NA,NA,"HUEM000012914","HUEM000012914","Frutos verdes; flores branco-esverdeadas; porte arbustivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-10 11:38:57-03","UNILA","EVB","3890","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Bisewski, G.C.A.",NA,NA,NA,"Zanella, A.; Bisewski, G.C.A.","10","2018","10","05","Brasil","Paraná","Quatro Barras","Serra da Graciosa. próximo da borda da rua.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"EVB003890",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"307","2020-11-12 17:03:32-03","UEL","FUEL","31989","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witas.) A.T.Hunz. & Barboza","Franco, GADC","1997","10",NA,"Custódio Filho, A","2630","1986","05","29","Brasil","São Paulo","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-11-12 17:03:32-03","UEL","FUEL","54778","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witas.) A.T.Hunz. & Barboza","Stehmann, JR","2010","09","02","Verdi, M; Klettenberg, DH; Klemz, G","3920","2010","03","12","Brasil","Santa Catarina","Orleans","Rio Mirador, Próximo ao Parque Estadual da Serra Furada.","-49.41","-28.17","-49.41","-28.17","431","431","FUEL054778",NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-11-12 17:03:32-03","UEL","FUEL","6618","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witas.) A.T.Hunz. & Barboza","Stehmann, JR","2009","07","15","Rodrigues, MD","s.n.","1989","03","19","Brasil","Paraná","Guaraqueçaba","Estrada da cachoeira do Salto Morato, Mata","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"310","2020-11-12 17:03:32-03","UEL","FUEL","42286","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witas.) A.T.Hunz. & Barboza","Barbosa, E; Cordeiro, J","2007","05",NA,"Caxambu, MG","124","2006","11","17","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"311","2020-11-12 17:03:32-03","UEL","FUEL","45561","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witas.) A.T.Hunz. & Barboza","Stehmann, JR","2009","07","15","Gasper, AL","1673","2008","03","27","Brasil","Santa Catarina","Rio do Campo","577389 S e 7013315 O","-50.1413993835449","-26.9489002227783",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"24225","auto",NA,NA,NA,NA,NA,NA
"312","2020-11-12 17:03:32-03","UEL","FUEL","2096","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witas.) A.T.Hunz. & Barboza","Stehmann, JR","1999",NA,NA,"Francisco das Chagas e Silva; et al.","s.n.","1986","03","07","Brasil","São Paulo","Iporanga","Morro Preto","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA
"313","2019-11-01 15:10:57-03","UnB","UB","169702","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker, AT; Barboza, G","1994",NA,NA,"Ribas, OS; Cordeiro, J","255","1990","02","08","Brasil","Paraná ","Morretes","Estação Marumbi.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Arbusto, 3m, pétalas verdes com bordos e nervura central alvescente.; Orla de rio encachoeirado.","Dicotyledoneae",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA
"314","2019-11-01 15:10:57-03","UnB","UB","169703","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Hunziker, AT","1991",NA,NA,"Kummrow, R","326","1974","02","14","Brasil","Paraná ","Tijucas do Sul","Vossoroca.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Arbusto, 2m, flor alvescente com traços verdes.; Da mata.","Dicotyledoneae",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"315","2019-05-06 12:02:32-03","UFU","HUFU","15409","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz.","Barbosa, G.","1991","02",NA,"Hoehne, W.","6193","1991","02",NA,"Brasil","São Paulo","São Miguel Arcanjo","Floresta Estadual Carlos Botelho, Serra da Parananiacaba, km 206-208. Estrada São Miguel Arcanjo - Registro.","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"HUFU00023519","HUFU00023519","Arbusto 2-3 m. Ramificações horizontais. Frutos maduros conico amarelo claros.",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"316","2021-03-05 18:39:19-03","UFMT","UFMT","9923","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz.","Stehmann, J.R.","2018","07","13","Occhioni, P.","8466","1978","05","25","Brasil","Paraná",NA,"Grota Funda, estrada graciosa.",NA,NA,NA,NA,NA,NA,NA,NA,"Flor branca.; Orla da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-04 15:46:41-03","IF","SPSF","10435","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana",NA,NA,NA,NA,NA,"A.Custodio Filho","2630","1986","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"318","2021-03-04 15:46:41-03","IF","SPSF","36164","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witosek) Hunz & Barboza","L.L.Giacomin","2009","08","24","J.C.Braidotti","31","2005","03","24","Brasil","SP","Barra do Turvo","P.E.Jacupiranga, Núcleo Cedro","-48.417222","-24.931111",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"319","2021-03-04 15:46:41-03","IF","SPSF","49298","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witosek) Hunz & Barboza","G.A.D.C.Franco","2015","02","09","F. Periotto & R.Cielo-Filho","55","2014","11","05","Brasil","PR","Matelândia","Estrada Matelândia-Marquezita","-53.957778","-25.296111",NA,NA,"360","360",NA,NA,"COLETA: Arbusto de 1m com fruto vermelho.; GEOGRAFIA: Beira de estrada.;","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"320","2021-03-04 15:46:41-03","IF","SPSF","20351","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witosek) Hunz & Barboza","L.L.Giacomin","2009","08","24","J.A.Pastore & G.A.D.C. Franco","716","1996","05","15","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,"38740","auto","Magnoliopsida",NA,NA,NA,NA,NA
"321","2021-03-04 15:46:41-03","IF","SPSF","16618","PreservedSpecimen","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witosek) Hunz & Barboza","L.L.Giacomin","2009","08","24","M.Sugiyama & M. Kirizawa","1029","1992","09","23","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA
"322","2021-02-08 12:45:27-03","UFRGS","ICN","083367","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, ELC","2006","08","24","Perez, EL; et al.","s.n.","1985","04","26","Brasil","SC","Luiz Alves","Estrada do salto","-48.85","-26.75","-48.85","-26.75","110","110","ICN00032849",NA,"Flor branca, com guias nectariferas, verdes-claras; Beira de mata, encosta","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-08 12:45:27-03","UFRGS","ICN","132729","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, ELC","2006","08","24","Mentz, LA; et al.","276","2003","11","25","Brasil","SC","Trombudo Central","no ingreso a cidade frente a uma cañada justo enfrente a uma Estación de servicio BR sobre a ruta SC 426 27° 17' 54 4 S 49° 47' 23 8 W","-49.789722","-27.298333","-49.789722","-27.298333","330","330","ICN00032847",NA,"Arbol de ca. 3 m altura, flores blancas com manchas verdosas em su interior, frutos inmaturos ovoideos","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-08 12:45:27-03","UFRGS","ICN","144738","S","Plantae","Solanaceae","Aureliana","wettsteiniana","Aureliana wettsteiniana","(Witasek) Hunz. & Barboza","Soares, ELC","2005","11","02","Soares, ELC","151","2005","11","02","Brasil","RS","Estrada de chão para José Velh","São Francisco de Paula próximo sanga. 29°27'29.7/ 50°38'07.8",NA,NA,NA,NA,NA,NA,"ICN00002019","ICN00002019 ICN00002019_1","Arbusto, +/- 1,5m alt.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
