"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"1400","2019-10-07 09:15:56-03","UEFS","HUEFS","36248","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Melo, E.","2581","1998","11","28","Brasil","São Paulo","Botucatu","Estrada para Pardinho.","-48.504167","-22.983333","48W30'15''","22S59'0''","855","855","Mata ciliar alterada, ao lado de uma plantação de eucalipto.","HUEFS0036248","HUEFS0036248",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1401","2019-10-07 09:15:56-03","UEFS","HUEFS","36250","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Melo, E.","2583","1998","11","28","Brasil","São Paulo","Botucatu","Estrada para Pardinho.","-48.504167","-22.983333","48W30'15''","22S59'0''","855","855","Mata ciliar alterada, ao lado de uma plantação de eucalipto.","HUEFS0036250","HUEFS0036250",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1402","2019-12-19 09:42:21-03","UEFS","HUEFS","37589","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.","F.França","Oliveira, F.C.A.","987","1997","11","19","Brasil","Goiás","Niquelândia","Fazenda Engenho, ca. de 11 Km de Niquelândia/Dois Irmãos. Cabeceira do rio Traíras.","-48.423333","-14.698333","48W25'24''","14S41'54''","730","730","Solo argiloso, pedregoso e cascalhento. Relevo ondulado.","HUEFS0037589","HUEFS0037589",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1999","03",NA,"Asteranae",NA,NA,NA,NA,NA
"1403","2019-10-07 09:15:56-03","UEFS","HUEFS","45710","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"França, F.","3370","2000","05","26","Brasil","Bahia","Alagoinhas","Campus da Universidade Estadual da Bahia.","-38.411111","-12.181944","38W24'40''","12S10'55''","130","130","Vegetação arbustivo-arbórea em tabuleiros arenosos.","HUEFS0045710","HUEFS0045710",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1404","2019-10-07 09:15:56-03","UEFS","HUEFS","50572","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Hassler, E.","1921","1921","02",NA,"Paraguai",NA,NA,"In silvis pr. Piribebuy.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0050572",NA,NA,NA,NA,"Angiospermae","Lamiales","Isótipo",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1405","2019-10-07 09:15:56-03","UEFS","HUEFS","56226","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Santos, R.B.","34","2000","02","10","Brasil","Bahia","Lençóis","Adjacente ao rio Lençóis.","-41.403056","-12.560278","41W24'11''","12S33'37''",NA,NA,"Mata de encosta.","HUEFS0056226","HUEFS0056226",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1406","2019-10-07 09:15:56-03","UEFS","HUEFS","89774","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Hassler, E.","6931",NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0089774",NA,NA,NA,NA,"Angiospermae","Lamiales","Tipo",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1407","2019-10-07 09:15:56-03","UEFS","HUEFS","89800","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Hassler, E.","4498","1903",NA,NA,"Paraguai",NA,NA,"pr. Capibari.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0089800",NA,NA,NA,NA,"Angiospermae","Lamiales","Tipo",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1408","2019-10-07 09:15:56-03","UEFS","HUEFS","89801","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Hassler, E.","5056","1903",NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campo Ipe hu.","HUEFS0089801",NA,NA,NA,NA,"Angiospermae","Lamiales","Tipo",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1409","2019-10-07 09:15:56-03","UEFS","HUEFS","27895","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","7004","1994","11","12","Brasil","São Paulo","Itararé","Estação Ecológica de Itapeva.","-49.0525","-24.073611","49W3'9''","24S4'25''",NA,NA,NA,"HUEFS0027895",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1410","2019-10-07 09:15:56-03","UEFS","HUEFS","36245","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Melo, E.","2578","1998","11","28","Brasil","São Paulo","Itinga","SP 209 - Rod. Castelo Branco - Botucatu, a 11Km Itinga.","-48.527222","-23.061667","48W31'38''","23S3'42''","865","930","Cerrado.","HUEFS0036245","HUEFS0036245",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1411","2019-10-07 09:15:56-03","UEFS","HUEFS","29449","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Mimura, I.","160","1961","12","20","Brasil","São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,"635","635",NA,"HUEFS0029449",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"39297","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1412","2019-10-07 09:15:56-03","UEFS","HUEFS","114322","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","9629","1995","12","19","Brasil","São Paulo","Águas de Santa Bárbara","Ca. 11 km da cidade em direção a Lençóis, próximo à entrada da Reserva do Instituto Florestal.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"Campo cerrado.","HUEFS0114322",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"18363","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1413","2019-10-07 09:15:56-03","UEFS","HUEFS","114320","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","9540","1995","12","19","Brasil","São Paulo","Águas de Santa Bárbara","Ca. 5 km da cidade em direção a Lençóis, próximo à entrada da Fazenda Novo Horizonte.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"Cerrado.","HUEFS0114320",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"18363","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1414","2019-10-07 09:15:56-03","UEFS","HUEFS","114311","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","9543","1995","12","19","Brasil","São Paulo","Águas de Santa Bárbara","Ca. 5 km da cidade em direção a Lençóis, próximo à entrada da Fazenda Novo Horizonte.","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"Cerrado.","HUEFS0114311",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"18363","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1415","2019-10-07 09:15:56-03","UEFS","HUEFS","39170","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"França, F.","3207","1999","08","23","Brasil","Bahia","Alagoinhas","Campus da Universidade Estadual da Bahia.","-38.4192008972168","-12.1356000900269",NA,NA,"70","75","Vegetação arbustiva alta, com árvores esparsas. Solo arenoso.","HUEFS0039170","HUEFS0039170",NA,NA,NA,"Angiospermae","Lamiales",NA,"24621","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1416","2019-10-07 09:15:56-03","UEFS","HUEFS","33665","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Souza, V.C.","4501","1993","10","30","Brasil","São Paulo","Itararé","Estrada para a Fazenda Santa Andréia. Ca. 1km da Rodovia Itapeva-Itararé e do Rio verde.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Cerrado.","HUEFS0033665","HUEFS0033665",NA,NA,NA,"Angiospermae","Lamiales",NA,"27729","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1417","2019-10-07 09:15:56-03","UEFS","HUEFS","33658","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","paraguariensis","Aegiphila paraguariensis","Briq.",NA,"Kuhlmann, J.G.","157","1929","03","19","Brasil","Minas Gerais","Montes Claros","Sítio Engenheiro Dolabella, Ramal de Montes Claros.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"Cerrado.","HUEFS0033658","HUEFS0033658",NA,NA,NA,"Angiospermae","Lamiales",NA,"72568","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1418","2019-10-07 09:15:59-03","UEFS","HUEFS","32661","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"Sem coletor","149",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032661",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1419","2019-10-07 09:15:59-03","UEFS","HUEFS","32660","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"Sem coletor","149","1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032660",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1420","2019-10-07 09:15:59-03","UEFS","HUEFS","42607","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"Melo, E.","3262","1999","12","21","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Córrego da Onça.","-47.905556","-15.939722","47W54'20''","15S56'23''","1085","1085","Cerrado.","HUEFS0042607","HUEFS0042607",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1421","2019-10-07 09:15:59-03","UEFS","HUEFS","42608","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"Melo, E.","3263","1999","12","21","Brasil","Distrito Federal","Brasília","Fazenda água Limpa. Córrego da Onça.","-47.905556","-15.939722","47W54'20''","15S56'23''","1085","1085","Cerrado.","HUEFS0042608","HUEFS0042608",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1422","2019-10-07 09:15:59-03","UEFS","HUEFS","42615","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"Melo, E.","3270","1999","12","29","Brasil","Goiás","Cristalina","Estrada para Balneário das Lages, ca. 5 km de Cristalina.","-47.618611","-16.819722","47W37'7''","16S49'11''","1160","1160","Cerrado s.s.","HUEFS0042615","HUEFS0042615",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1423","2019-10-07 09:15:59-03","UEFS","HUEFS","61047","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"Melo, E.","3524","2002","06","11","Brasil","Distrito Federal","Brasília","Plano Piloto, Asa Norte.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Remanescente de cerrado, antropizado.","HUEFS0061047",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"70570","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1424","2019-10-07 09:15:59-03","UEFS","HUEFS","33664","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","splendens","Aegiphila splendens","Schauer",NA,"Souza, V.C.","3285","1993","04","23","Brasil","São Paulo","Itararé","Ponto 19.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Latossolo.","HUEFS0033664","HUEFS0033664",NA,NA,NA,"Angiospermae","Lamiales",NA,"27729","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1425","2019-11-22 16:07:27-03","UEFS","HUEFS","176098","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","tomentosa","Aegiphila tomentosa","Cham.",NA,NA,"2072","1993","11","03","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Próximo ao aceiro atrás da antiga Igreja.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Capoeira.","HUEFS0176098","HUEFS0176098",NA,NA,NA,"Angiospermae","Lamiales",NA,"48094","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1426","2019-10-07 09:15:59-03","UEFS","HUEFS","176096","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","tomentosa","Aegiphila tomentosa","Cham.",NA,"Siqueira, G.S.","1","2002","02","07","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. RFL 89.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Capoeirão.","HUEFS0176096","HUEFS0176096",NA,NA,NA,"Angiospermae","Lamiales",NA,"48094","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1427","2019-10-07 09:15:59-03","UEFS","HUEFS","102352","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Souza, L.C.","208","1997","12","17","Brasil","São Paulo","Itapetininga","Estação Experimental.","-48","-23.566667","48W0'","23S34'",NA,NA,"Campo.","HUEFS0102352","HUEFS0102352",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2005","10",NA,"Asteranae",NA,NA,NA,NA,NA
"1428","2019-10-07 09:15:59-03","UEFS","HUEFS","32620","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0032620",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2011","08",NA,"Asteranae",NA,NA,NA,NA,NA
"1429","2019-10-07 09:15:59-03","UEFS","HUEFS","102353","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Souza, L.C.","213","1997","12","17","Brasil","São Paulo","Itapetininga","Estação Experimental.","-48","-23.566667","48W0'","23S34'",NA,NA,"Campo.","HUEFS0102353","HUEFS0102353",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2005","10",NA,"Asteranae",NA,NA,NA,NA,NA
"1430","2019-10-07 09:15:59-03","UEFS","HUEFS","106195","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Souza, E.B.","1480","2006","02","17","Brasil","Bahia","Campo Formoso","Brejo do Tamanduá. Serra do Areião.","-40.260833","-10.432222","40W15'39''","10S25'56''","808","808","Vegetação de cerrado, antropizada, sobre relevo fortemente ondulado. Solo de textura areno-argilosa.","HUEFS0106195","HUEFS0106195",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2016","12",NA,"Asteranae",NA,NA,NA,NA,NA
"1431","2019-10-07 09:15:59-03","UEFS","HUEFS","106470","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Souza, J.P.de","3065","2000","01","26","Brasil","São Paulo","Pirassununga","Próximo a Cachoeira de Emas.","-47.382778","-21.955556","47W22'58''","21S57'20''","520","590","Cerrado.","HUEFS0106470","HUEFS0106470",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2016","12",NA,"Asteranae",NA,NA,NA,NA,NA
"1432","2019-10-07 09:15:59-03","UEFS","HUEFS","116623","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Cardoso, D.","1789","2007","02","13","Brasil","Pernambuco","Exu","Chapada de Araripe. Logo após a divisa Ceará-Pernambuco.","-39.547778","-7.297778","39W32'52''","7S17'52''","927","927",NA,"HUEFS0116623","HUEFS0116623",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2015","08",NA,"Asteranae",NA,NA,NA,NA,NA
"1433","2019-10-07 09:15:59-03","UEFS","HUEFS","107611","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"França, F.","5413","2006","02","17","Brasil","Bahia","Campo Formoso","Tuiutiba (Socotó)","-40.251389","-10.400556","40W15'5''","10S24'2''","845","845",NA,"HUEFS0107611","HUEFS0107611",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1434","2019-10-07 09:15:59-03","UEFS","HUEFS","113702","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Santos, A.L.S.","236","2006","04","23","Brasil","Alagoas","Junqueiro","Olho D'água-Pioneira.","-36.425","-9.903889","36W25'30''","9S54'14''",NA,NA,NA,"HUEFS0113702","HUEFS0113702",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1435","2019-10-07 09:15:59-03","UEFS","HUEFS","114284","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Souza, V.C.","10577","1996","01","26","Brasil","São Paulo","Itapeva","Rodovia Itararé-Itapeva. Fazenda Águas Claras.","-48.786389","-23.959444","48W47'11''","23S57'34''","700","700",NA,"HUEFS0114284",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1436","2019-10-07 09:15:59-03","UEFS","HUEFS","132572","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Ibrahim, M.","45","2007","12","20","Brasil","Bahia","Mucugê","Estrada Mucugê - Abaíra.","-41.545833","-13.302778","41W32'45''","13S18'10''",NA,NA,"Campo rupestre. Substrato arenoso.","HUEFS0132572","HUEFS0132572",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2016","12",NA,"Asteranae",NA,NA,NA,NA,NA
"1437","2019-10-07 09:15:59-03","UEFS","HUEFS","102355","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Bertoni, J.E.A.","395","1996","02","15","Brasil","São Paulo","Porto Ferreira","Parque Estadual.","-27.416667","-21.483333","27W25'","21S29'",NA,NA,"Cerrado.","HUEFS0102355","HUEFS0102355",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2005","10",NA,"Asteranae",NA,NA,NA,NA,NA
"1438","2019-10-07 09:15:59-03","UEFS","HUEFS","138117","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Silva, M.A.da","5949","2006","12","04","Brasil",NA,NA,"Brasília. Asa Norte. Centro Educacional GISNO. SGAN 907, Módulo A. Área Especial.","-47.895278","-15.768889","47W53'43''","15S46'8''",NA,NA,"Cerrado alterado.","HUEFS0138117","HUEFS0138117",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1439","2020-07-03 15:41:13-03","UEFS","HUEFS","114319","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Pirani, J.R.","2059","1987","12","19","Brasil","São Paulo","Luiz Antonio","Reserva Estadual Jataí.","-21.5","-47.75","21W30'","47S45'",NA,NA,NA,"HUEFS0114319","HUEFS0114319_e1",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"1998","09",NA,"Asteranae",NA,NA,NA,NA,NA
"1440","2019-10-07 09:15:59-03","UEFS","HUEFS","138121","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Silva, M.A.da","5830","2005","12","11","Brasil","Goiás","Pirenópolis","Parque Estadual dos Pirineus . Serra dos Pirineus. Área próxima a estrada do portal do parque a direita em direção a Cocalzinho.","-48.864167","-15.809167","48W51'51''","15S48'33''",NA,NA,"Cerrado pedregoso entre uma encosta rochosa e a floresta de galeria.","HUEFS0138121","HUEFS0138121",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1441","2019-10-07 09:15:59-03","UEFS","HUEFS","148210","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Moraes, P.L.R.de","2582","2009","03","14","Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas, antes da Fazenda Silvina","-41.931111","-13.521667","41W55'52''","13S31'18''",NA,NA,NA,"HUEFS0148210","HUEFS0148210",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2016","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1442","2019-10-07 09:15:59-03","UEFS","HUEFS","148211","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Moraes, P.L.R.de","2583","2009","03","14","Brasil","Bahia","Rio de Contas","Estrada para o Pico das Almas, antes da Fazenda Silvina","-41.931111","-13.521667","41W55'52''","13S31'18''",NA,NA,NA,"HUEFS0148211","HUEFS0148211",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2016","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1443","2019-10-07 09:15:59-03","UEFS","HUEFS","159459","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Gomes, F.S.","385","2009","12","11","Brasil","Bahia","Licínio de Almeida","Lagoa da Vereda.","-42.466389","-14.569722","42W27'59''","14S34'11''","738","738","Caatinga/cerrado.","HUEFS0159459","HUEFS0159459",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1444","2019-10-07 09:15:59-03","UEFS","HUEFS","164913","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Melo, E.","8402","2010","06","25","Brasil","Bahia","Seabra","Estrada entre Lagoa Boa Vista e Água de Rega.","-41.793611","-12.2425","41W47'37''","12S14'33''","1117","1117","Cerrado.","HUEFS0164913","HUEFS0164913",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2016","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1445","2019-10-07 09:15:59-03","UEFS","HUEFS","171410","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Aparecida da Silva, M.","6708","2008","11","09","Brasil","Distrito Federal","Brasília","Asa Norte . Centro Educacional GISNO - SGAN 907 Módulo A.","-47.895556","-15.7675","47W53'44''","15S46'3''",NA,NA,"Cerrado.","HUEFS0171410","HUEFS0171410",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
"1446","2019-10-07 09:15:59-03","UEFS","HUEFS","178533","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.","F.França","Estevan, D.A.","1880","2009","11","28","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.668056","-24.171111","49W40'5''","24S10'16''",NA,NA,NA,"HUEFS0178533","HUEFS0178533",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,"2016","11",NA,"Asteranae",NA,NA,NA,NA,NA
"1447","2019-10-07 09:15:59-03","UEFS","HUEFS","180833","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","verticillata","Aegiphila verticillata","Vell.",NA,"Neves, S.P.S.","354","2010","01","30","Brasil","Bahia","Palmeiras",NA,"-41.518056","-12.434722","41W31'5''","12S26'5''","889","889","Cerrado.","HUEFS0180833","HUEFS0180833",NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA
