"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","individualCount","eventTime","fieldNumber"
"141","2021-03-16 17:52:59-03","UCS","HUCS","14317","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S.F.","Scur, L.","140","1999","11","06","Brasil","Rio Grande do Sul","Vale Real",NA,"-51.2536010742188","-29.3983001708984",NA,NA,NA,NA,"mata ciliar",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"11877","auto","2000",NA,NA,"02",NA,NA,NA,NA
"142","2021-03-16 17:52:59-03","UCS","HUCS","14256","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S.F.","Kegler, A.","329","1999","10","06","Brasil","Rio Grande do Sul","Vale Real",NA,"-51.2536010742188","-29.3983001708984",NA,NA,NA,NA,"mata ciliar",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"11877","auto","2000",NA,NA,"02",NA,NA,NA,NA
"143","2021-03-16 17:52:59-03","UCS","HUCS","12473","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Gonzatti, F.","Jürgens, C.","105","1924","12",NA,"Brasil","Rio Grande do Sul","Rio Pardo","Fazenda Soledade","-52.378101348877","-29.9897003173828",NA,NA,NA,NA,"Florae Brasiliae: Rio Grande do Sul ex Herbario C. Jürdens",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"46320","auto","2015",NA,NA,"09","03",NA,NA,NA
"144","2021-03-16 17:52:59-03","UCS","HUCS","22078","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Sobral, M.","Wasum, R.A.","1985","2003","10","17","Brasil","Rio Grande do Sul","São Francisco de Paula","José Velho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"orla da mata",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"76715","auto","2003",NA,NA,"10",NA,NA,NA,NA
"145","2021-03-16 17:52:59-03","UCS","HUCS","03513","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S.F.","Poloni, M.T.","s.n.","1987","11","08","Brasil","Rio Grande do Sul","Garibaldi","Marcorama - Vila Santana","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"arbusto à beira da mata",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"25074","auto","1998",NA,NA,"01",NA,NA,NA,NA
"146","2021-03-16 17:52:59-03","UCS","HUCS","03601","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S.F.","Poloni, M.T.","s.n.","1987","11","07","Brasil","Rio Grande do Sul","Garibaldi","Marcorama - Vila Santana","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,"arbusto com flores azuis; beira do caminho",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"25074","auto","1998",NA,NA,"01",NA,NA,NA,NA
"147","2021-03-16 17:52:59-03","UCS","HUCS","11516","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S.F.","Butzke, A.","s.n.","1993","12","14","Brasil","Rio Grande do Sul","Erechim","Parque Longines Malinowski","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Herbara 7342; beira de curso d'água",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"46790","auto","1996",NA,NA,"07",NA,NA,NA,NA
"148","2021-03-16 17:52:59-03","UCS","HUCS","36568","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Cordeiro, J.","Temponi, L.G.","625","2009","10","11","Brasil","Paraná","Foz do Iguaçu","Parque Nacional de Iguaçu-trilha do poço preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Floresta Estacional semidecidual",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"39570","auto","2010",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-16 17:52:59-03","UCS","HUCS","13604","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G.","Silva, J.M.","2546","1998","10","30","Brasil","Paraná","Iretama","Rio Muquilão","-52.1058006286621","-24.423900604248",NA,NA,NA,NA,"beira da mata",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"27581","auto","1999",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-16 17:52:59-03","UCS","HUCS","21882","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Hatschbach, G.","Silva, J.M.","3724","2002","10","25","Brasil","Paraná","Itaperuçu","Rio Ribeirinha - São Pedro","-49.3478012084961","-25.2199993133545",NA,NA,NA,NA,"Herbário MBM; margem do rio",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"36235","auto","2003",NA,NA,NA,NA,NA,NA,NA
"151","2021-03-16 17:52:59-03","UCS","HUCS","16961","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S.F.","Kegler, A.","1007","2000","05","13","Brasil","Rio Grande do Sul","Caxias do Sul","Sebastopol","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"orla da mata",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"49662","auto","2001",NA,NA,"06",NA,NA,NA,NA
"152","2021-03-16 17:52:59-03","UCS","HUCS","16969","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Smith, S.F.","Scur, L.","772","2000","05","13","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Cristina - Barros Pimentel","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"orla do mato",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,"49662","auto","2001",NA,NA,"08",NA,NA,NA,NA
"153","2014-10-14 15:56:41-03","BS","M","M-0111819","S","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in campis ad fl. Paraopeba. Provinciae Min. Ger.",NA,NA,NA,NA,NA,NA,NA,"M0111819",NA,NA,NA,NA,"Magnoliophyta","Lamiales","NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"154","2014-10-14 15:56:41-03","BS","M","M-0111820","S","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in silvis caeduis prope Congonhas do Sabara. Provinciae M.G.",NA,NA,NA,NA,NA,NA,NA,"M0111820",NA,NA,NA,NA,"Magnoliophyta","Lamiales","NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"155","2014-10-14 15:56:41-03","BS","M","M-0111821","S","Plantae","Verbenaceae","Bouchea","pseudogervao","Bouchea pseudogervao","(A.St.-Hil.) Cham.",NA,"Martius, C.F.P. von",NA,"1818","02","28","Brasil",NA,NA,"Minas ad Paraopeba fluv.",NA,NA,NA,NA,NA,NA,NA,"M0111821",NA,NA,NA,NA,"Magnoliophyta","Lamiales","NOTATYPE",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"21:00",NA
"156","2020-04-27 16:11:50-03","UFES","VIES","10015","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","P.H. Cardoso","Pereira, O.J.; Assis, A.M.","5772","1997","12","16","Brasil","Espírito Santo","Linhares","Lagoa Nova.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES010015","VIES010015",NA,NA,NA,NA,NA,NA,NA,"48094","auto","2020",NA,NA,"04","17",NA,NA,NA
"157","2019-08-16 08:41:21-03","UTFPR","HCF","21271","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","M.G. Caxambu","M.G. Caxambu","7512","2016","09","22","Brasil","PR","Mato Rico","Estação Ecológica Municipal Juquiri","-52.125667","-24.760694","52°07'32,4 W","24°45'38,5 S","824","824","erva ca. 1 m, semi-ciófila. Flores com cálice verde e corola azul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"10","04",NA,NA,NA
"158","2019-08-16 08:41:21-03","UTFPR","HCF","21631","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","M.G. Caxambu","M.G. Caxambu","7641","2016","10","22","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.953278","-24.373639","51°57'11,8 W","24°22'25,1 S","619","619","subarbusto ca. 1 m, semi-ciófilo. Flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"10","24",NA,NA,NA
"159","2019-08-16 08:41:21-03","UTFPR","HCF","18120","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","E. Barboza & J. Cordeiro","M.G. Caxambu","6987","2015","10","15","Brasil","PR","São Miguel do Iguaçu","Parque Nacional do Iguaçu- Linha Martins","-54.300639","-25.554444","54°18'02,3 W","25°33'16 S","195","195","erva ca. 1,30 m, semi-ciófila, ereta. Flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"160","2019-08-16 08:41:21-03","UTFPR","HCF","18181","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","C.C. Araújo","E.L. Siqueira","1772","2015","10","22","Brasil","PR","Mato Rico","Estação Ecológica Municipal Colombo","-52.233972","-24.749639","52°14'02,3 W","24°44'58,7 S","599","599","erva ca. 1 m, ripária, ciófila. Flores roxas. Próximo a cachoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"08","01",NA,NA,NA
"161","2019-08-16 08:41:21-03","UTFPR","HCF","15005","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","E. Barboza & J. Cordeiro","E.L. Siqueira","1233","2014","09","18","Brasil","PR","Ortigueira","margem do Rio Rosário do Tibagi","-50.869194","-23.932","50°52'09,1 W","23°55'55,2 S","484","484","erva ca. 0,60 m, heliófita. Flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"162","2019-08-16 08:41:21-03","UTFPR","HCF","17936","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","C.C. Araújo","E.L. Siqueira","1676","2015","09","23","Brasil","PR","Mato Rico","Estação Ecológica Municipal Colombo","-52.233944","-24.749861","52°14'02,2 W","24°44'59,5 S","614","614","erva ca. 0,80 m, semi-ciófila, ripária. Flores arroxeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,"08","01",NA,NA,NA
"163","2019-08-16 08:41:21-03","UTFPR","HCF","20484","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","M. Verdi","M. Verdi","6021","2011","10","08","Brasil","RS","Morrinhos do Sul","Perdida","-49.9775","-29.379722","49°58'39 W","29°22'47 S","101","101","arbustiva, flor roxa. Floresta Ombrófila Densa. Estágio médio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,"10","08",NA,NA,NA
"164","2019-08-16 08:41:21-03","UTFPR","HCF","27486","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","G. Hatschbach","J.M. Silva","3948","2004","01","27","Brasil","PR","Palmeira","Rod. BR-277, Rio do Salto","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"ereta, 50 cm, flor purpúrea. Campo limpo, seco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35166","auto","2004",NA,NA,NA,NA,NA,NA,NA
"165","2019-08-16 08:41:21-03","UTFPR","HCF","3220","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Mold.","J. Cordeiro & F. Marinero","V.M. Corneli","18","2005","12","13","Brasil","PR","Pitanga","Propriedade de Eugênio Pedrini","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"arbusto heliófito, com flores azuis escuras. Na capoeirinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37178","auto","2006",NA,NA,"05",NA,NA,NA,NA
"166","2021-02-11 16:53:31-03","UFSM","SMDB","6265","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Crespam, PG","Záchia, R.A; Oliveira, A D","026250","1997","03","29","Brasil","Rio Grande do Sul","Morrinhos",NA,NA,NA,NA,NA,NA,NA,NA,"SMDB006265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"11",NA,NA,NA,NA
"167","2021-02-11 16:53:31-03","UFSM","SMDB","16253","S","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","(Vell.) Moldenke","Záchia, R.A","Záchia, R.A","6480","2015","01","16","Brasil","Rio Grande do Sul","Caraá","Próximo ao rio dos Sinos","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"Com flores","SMDB016253",NA,NA,NA,NA,NA,NA,NA,NA,"21250","auto","2015",NA,NA,"01","16",NA,NA,NA
"168","2020-12-21 16:46:58-03","MBM","MBM","231811","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Hatschbach, G.","Silva, J.M.; Barboza, E.; Abe, L.M.; Barboza, E.; Abe, L.M.","2546",NA,NA,NA,"Brazil","Paraná","Iretama","Rio Muquilão","-52.1058006286621","-24.423900604248",NA,NA,NA,NA,NA,"MBM231811","MBM231811","Southern America",NA,NA,NA,NA,NA,NA,"27581","auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:46:58-03","MBM","MBM","263593","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Salimema, F.R.","Krieger, L.","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Rio Novo","Fazenda de Santa Ana","-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,"MBM263593","MBM263593","Southern America",NA,NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:46:58-03","MBM","MBM","22010","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Moldenke, H.N.","Hatschbach, G.","29683",NA,NA,NA,"Brazil","Paraná","Chopinzinho","REserva Indígena, Rio Iguaçu","-52.5233001708984","-25.8558006286621",NA,NA,NA,NA,NA,"MBM022010","MBM022010","Southern America",NA,NA,NA,NA,NA,NA,"31475","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:46:58-03","MBM","MBM","111226","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Hatschbach, G.","Paciornik, E.F.","307",NA,NA,NA,"Brazil","Paraná","Curitiba","Horto Municipal do Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM111226","MBM111226","Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:46:58-03","MBM","MBM","111241","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","50645",NA,NA,NA,"Brazil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Cataratas","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,"MBM111241","MBM111241","Southern America",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:46:59-03","MBM","MBM","67565","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Hatschbach, G.","Buttura, E.","260",NA,NA,NA,"Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM067565","MBM067565","Southern America",NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:46:58-03","MBM","MBM","149805","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Hatschbach, G.","Hatschbach, G.; Noblick, L.R.; Noblick, L.R.","57079",NA,NA,NA,"Brazil","Paraná","Pinhão","Rio dos Touros","-51.6596984863281","-25.6956005096436",NA,NA,NA,NA,NA,"MBM149805","MBM149805","Southern America",NA,NA,NA,NA,NA,NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:46:58-03","MBM","MBM","314356","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Cordeiro, J.; Marinero, F.","Corneli, V.M.","18","2005","12","13","Brazil","Paraná","Pitanga","Propriedade de Eugênio Pedrini","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"Arbusto heliófito, com flores azuis escuras. Na capoeirinha","MBM314356","MBM314356","Southern America",NA,NA,NA,NA,NA,NA,"37178","auto","2006",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:46:58-03","MBM","MBM","209796","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Hatschbach, G.","Svolenski, A.C.; et al.; et al.","330",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","Caverna do Bromado","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM209796","MBM209796","Southern America",NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:46:58-03","MBM","MBM","120816","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Smith, S.F.","Poloni, M.T.; et al.; et al.","3601",NA,NA,NA,"Brazil","Rio Grande do Sul","Garibaldi","Vila Santana, Marcorama","-51.5335998535156","-29.2560997009277",NA,NA,NA,NA,NA,"MBM120816","MBM120816","Southern America",NA,NA,NA,NA,NA,NA,"25074","auto",NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:46:59-03","MBM","MBM","82756","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Troncoso, N.S.","Pedersen, T.M.","12625",NA,NA,NA,"Brazil","Rio Grande do Sul","Igrejinha","Igrejinha","-50.7902984619141","-29.5743999481201",NA,NA,NA,NA,NA,"MBM082756","MBM082756","Southern America",NA,NA,NA,NA,NA,NA,"12791","auto",NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:46:58-03","MBM","MBM","165307","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Schinini, A.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60404",NA,NA,NA,"Brazil","Tocantins","Aurora do Tocantins","Rodovia Campos Belos - Taguatinga, próximo ao Rio Sobrado","-46.4077987670898","-12.7131004333496",NA,NA,NA,NA,NA,"MBM165307","MBM165307","Southern America",NA,NA,NA,NA,NA,NA,"36933","auto",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:46:58-03","MBM","MBM","262047","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Keller, H.","Keller, H.","181",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM262047","MBM262047","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:46:58-03","MBM","MBM","11424","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Troncoso, N.S.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","20550",NA,NA,NA,"Brazil","Paraná","São Jorge do Oeste","Rio Iguaçu, Salto Osório",NA,NA,NA,NA,NA,NA,NA,"MBM011424","MBM011424","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:46:58-03","MBM","MBM","118026","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Schinini, A.","Ferrucci, M.S.; et al.; et al.","502",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM118026","MBM118026","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:46:58-03","MBM","MBM","244948","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Smith, S.F.","Scur, L.","140",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Vale Real",NA,NA,NA,NA,NA,NA,NA,"MBM244948","MBM244948","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:46:58-03","MBM","MBM","244949","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Smith, S.F.","Kegler, A.","329",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Vale Real",NA,NA,NA,NA,NA,NA,NA,"MBM244949","MBM244949","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:46:58-03","MBM","MBM","399867","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Lozano, E.D.","Lozano, E.D.; Siqueira, E.L.; Siqueira, E.L.","1810","2013","11","14","Brazil","Paraná","Iretama","Rio Muquilão, na margem","-52.042444","-24.407333","-52.042444","-24.407333",NA,NA,"Subarbusto, 80 cm, flores lilases.; Floresta Estacional Semidecidual Aluvial, interior da mata.","MBM399867",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:46:58-03","MBM","MBM","407523","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Cordeiro, J.; Barboza, E.","Caxambu, M.G.; Siqueira, E.L.; Chagas, M.P.; Siqueira, E.L.; Chagas, M.P.","6987","2015","10","15","Brazil","Paraná","São Miguel do Iguaçu","Parque Nacional do Iguaçu, Linha Martins Trilha Ecoaventura.","-54.300639","-25.554444","-54.300639","-25.554444","195","195","Erva ca. 1,30 m, semi-ciófila, ereta. Flores roxas.; Relevo: suave-ondulado; Vegetação: Floresta Estacional Semidecidual Aluvial.","MBM407523","MBM407523","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:46:58-03","MBM","MBM","407524","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Cordeiro, J.; Barboza, E.","Siqueira, E.L.","1233","2014","09","18","Brazil","Paraná","Ortigueira","Margem do Rio Rosário do Tibagi.","-50.869194","-23.932","-50.869194","-23.932","484","484","Erva ca. 0,60 m, heliófita. Flores roxas.; Relevo: montanhoso.","MBM407524","MBM407524","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:46:58-03","MBM","MBM","43186","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Rambo, B.","Rambo, B.","2352",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,"MBM043186",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:46:58-03","MBM","MBM","56698","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Salimena-Pires, F.R.","Shepherd, G.J.; et al.; et al.","6127",NA,NA,NA,"Brazil","Paraná",NA,"Estrada entre Ponta Grossa e Londrina",NA,NA,NA,NA,NA,NA,NA,"MBM056698","MBM056698","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:46:58-03","MBM","MBM","5683","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Salimena-Pires, F.R.","Lindeman, J.; Haas, H.; Haas, H.","3533",NA,NA,NA,"Brazil",NA,NA,"s",NA,NA,NA,NA,NA,NA,NA,"MBM005683","MBM005683","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:46:58-03","MBM","MBM","40776","PreservedSpecimen","Plantae","Verbenaceae","Bouchea","fluminensis","Bouchea fluminensis","Vell.","Moldenke, H.N.","Hatschbach, G.","38535",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Barra do Rio Pardo","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,"MBM040776","MBM040776","Southern America",NA,NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA,NA
