"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","infraspecificEpithet","relatedCatalogItem","typeStatus","individualCount","fieldNumber","previousCatalogNumber","sex"
"237","2019-11-19 14:05:21-03","UFRPE","PEUFR","2392","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,"1995","01","26","I. Pontual","1968","10","03","Brasil","Pernambuco","Taquaritinga do Norte","Mata Serrana","-36.0442008972168","-7.90305995941162",NA,NA,"Planta epífita; flores róseo-claras","PEUFR002392",NA,"885",NA,NA,"25558","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-04-22 16:26:01-03","UFPB","JPB","41520","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2008","10","20","Pontes, RA","2008","10","17","Brasil","Paraíba","São José de Princesa","Sítio Machado, Divisa da Paraíba com o município de Triunfu (PE).","-38.093889","-7.738333","-38.093889","-7.738333","; DESC: Epífita sobre grande Enterolobium contortisiliquum. Flores róseas.",NA,NA,"417","720","720",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-04-22 16:26:01-03","UFPB","JPB","15660","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Martinelli, G","1998","08","01","Felix, LP; Miranda, CAB de","1988","08","17","Brasil","Paraíba","Mamanguape","Est. Ecológica","-35.125833","-6.838889","-35.125833","-6.838889","; DESC: Epífita sobre Pau Brasil. Erva; flor roxa, em mata, planta pendulosa.",NA,NA,"JPB15660","35","35",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-04-22 16:26:01-03","UFPB","JPB","35985","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2005",NA,NA,"Pontes, RA","2005","05","14","Brasil","Paraíba","Natuba","Pirauá, Pedra do Navio","-35.524778","-7.4645","-35.524778","-7.4645","; DESC: Rupícola em paredão rochoso, juntamente com T. tenuifolia. Espécie descrita como T. chapeuensis por Rauh e sinonimizada por Tradivo (2002). Inflorescência laxa amarelada. Brácteas florais amareladas. Em frutificação.",NA,NA,"347","630","630",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-04-22 16:26:01-03","UFPB","JPB","35984","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2005",NA,NA,"Pontes, RA","2005","05","14","Brasil","Paraíba","Natuba","Pirauá, Pedra do Navio","-35.524778","-7.464444","-35.524778","-7.464444","; DESC: Rupícola em paredão rochoso, juntamente com T. tenuifolia. Inflorescência laxa, amarelada. Brácteas florais amarelas. Em frutificação. Espécie descrita como T. chapeuensis por Rauh e sinomizada por tardivo (2002)",NA,NA,"349","630","630",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-04-22 16:26:01-03","UFPB","JPB","35967","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2005",NA,NA,"Pontes, RA","2005","05","14","Brasil","Paraíba","Natuba","Pirauá, Pedra do Navio","-35.524722","-7.464444","-35.524722","-7.464444","; DESC: Rupícola em paredão rochoso, juntamente com T. tenuifolia. Inflorescência laxa, amarelada. Bráctyeas florais amarelas. Em frutificação. Espécie descrita como T. chapeuensis por Rauh e sinomizada por tardivo (2002).",NA,NA,"235","630","630",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-04-22 16:26:01-03","UFPB","JPB","37541","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2005",NA,NA,"Pontes, RA","2005","05","14","Brasil","Paraíba","Natuba","Pirauá, Pedra do Navio.","-35.524778","-7.4645","-35.524778","-7.4645","; DESC: Rupícola em paredão rochoso, juntamente com T.tenuifolia. Espécie descrita T. chapenuensis por Rauh e sinonimizada por Tradivo (2002). Inflorescência laxa amarelada. Brácteas florais amareladas. Em frutificação.",NA,NA,"348","630","630",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-04-22 16:26:01-03","UFPB","JPB","36277","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA",NA,NA,NA,"Pontes, RA; et al.","2000","12","06","Brasil","Paraíba","Matinha","Fazenda Morada Tartyou, Ca. de 5 Km da rodovia PB 097.",NA,NA,NA,NA,"; DESC: Planta epífita sobre Myrtaceae, em pleno sol. Frutos em formação.",NA,NA,"6",NA,NA,NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-04-22 16:26:01-03","UFPB","JPB","35966","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2005",NA,NA,"Pontes, RA","2005","05","14","Brasil","Paraíba","Natuba","Pirauá., Pedra do Navio","-35.524722","-7.464444","-35.524722","-7.464444","; DESC: Rupícola em paredão rochoso, juntamente com T. tenuifolia. Inflorescência laxa, amarelada. Bráctyeas florais amarelas. Em frutificação. Espécie descrita como T. chapeuensis por Rauh e sinomizada por tardivo (2002).",NA,NA,"236","630","630",NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-04-22 16:26:01-03","UFPB","JPB","53838","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Gadelha Neto, PC; Pereira, LA; Lima, KKA","2013","04","24","Brasil","Paraíba","Pilões","Cachoeira do Ouricuri","-35.585833","-6.891667","-35.585833","-6.891667","; HABITAT: Mata Serrana; DESC: Epífita de caule inconspícuo. Folhas polísticas, fortemente recurvadas. Lâmina cinérea, concolor. Escapo pendulo. Fruto capsular.","JPB0053838",NA,"3540",NA,NA,NA,NA,"Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-04-22 16:26:01-03","UFPB","JPB","37515","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2004",NA,NA,"Pontes, RA; Santiago, A; Lima, M","2004","10","26","Brasil","Paraíba","Areia","Campus II da UFPB, Jardim próximo a biblioteca.","-35.6916999816895","-6.96332979202271",NA,NA,"; DESC: Epífita abundante na área. Indumento fortemente cinéreo. Em frutificação.",NA,NA,"118",NA,NA,"15425","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-04-22 16:26:01-03","UFPB","JPB","37513","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2004",NA,NA,"Pontes, RA; Santiago, A; Lima, M","2004","10","26","Brasil","Paraíba","Areia","Campus II da UFPB, Jardim próximo a biblioteca.","-35.6916999816895","-6.96332979202271",NA,NA,"; DESC: Epífita abundante na área. Indumente fortemente cinéreo. Flores de corola róseas.",NA,NA,"115",NA,NA,"15425","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-04-22 16:26:01-03","UFPB","JPB","35989","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2004",NA,NA,"Pontes, RA; Gadelha Neto, PC; Dantas, DHM","2004","08","29","Brasil","Paraíba","Areia","Campus II da UFPB, Próximo ao alojamento","-35.6916999816895","-6.96332979202271",NA,NA,"; DESC: Epífita em abundância na área. Corola rósea intensa. Estames amarelos. Fortemente cinérea.",NA,NA,"102A",NA,NA,"15425","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-04-22 16:26:01-03","UFPB","JPB","33198","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Gadelha Neto, PC; Dantas, DHM","2004","06","08","Brasil","Paraíba","Bananeiras","Guaiamunduba, Goiamunduna.","-35.63330078125","-6.75",NA,NA,"; DESC: Epífita. Mata úmida.",NA,NA,"1158",NA,NA,"19965","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-27 11:25:27-03","UFPB","JPB","65744","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2005",NA,NA,"Pontes, RA; Gadelha Neto","2005","05","29","Brasil","Paraíba","Fagundes","Pedra de Santo Antônio","-35.7750015258789","-7.35500001907349",NA,NA,"; DESC: Epífita em uma unida árvore, próximo a pedra de Santo Antônio. Material estéril","JPB0065744",NA,"278",NA,NA,"15100","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-04-22 16:26:01-03","UFPB","JPB","34877","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Gadelha Neto, PC; Pontes, RA; Dantas, DHM","2005","07","06","Brasil","Paraíba","São João do Tigre","APA das Onças, Serra do Paulo.","-36.8478012084961","-8.07917022705078",NA,NA,"; DESC: Herbáceo. Rupícula.",NA,NA,"1445","1147","1147","29531","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-04-22 16:26:01-03","UFPB","JPB","36009","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Pontes, RA","2005",NA,NA,"Pontes, RA; Gadelha Neto, PC","2005","07","06","Brasil","Paraíba","São João do Tigre","APA das Onças, Sítio Lagoa dos Pedros, lajedo dos Pedros","-36.8478012084961","-8.07917022705078",NA,NA,"; DESC: Planta rupícola de morfologiadiferenciada das demais. Escapo ereto. Em frutificação. Em abundância na área.",NA,NA,"294","1149","1149","29531","auto","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-05 16:46:30-03","UFOP","OUPR","1993","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Trindade, T.","2007","02","06","Magalhães-Gomes, F.","1896","06",NA,"Brasil","Minas Gerais","Conceição do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-05 16:46:30-03","UFOP","OUPR","4611","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Martinelli, G.","1986","07",NA,"Kassis, A.; Peron, M.V.; Silva, J.L. & Badini, J.",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Serra da Moeda, Área da MBR","-43.937801361084","-19.9207992553711",NA,NA,"Em campo. Epífita. Flores roseas",NA,NA,"s.n.",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-01-17 11:22:58-02","PUCRS","MPUC","9621","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","C.S.A. Martins",NA,NA,NA,NA,"1999","03","21","Brasil","RS","Glorinha",".","-50.7831001281738","-29.8805999755859",NA,NA,NA,NA,NA,NA,NA,NA,"13560","auto",NA,"Poales","South America",NA,"Liliopsida",NA,NA,NA,"1",NA,NA,NA
"257","2019-01-17 11:22:58-02","PUCRS","MPUC","11984","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","C.A. Mondin","2009","01","01","et.al.","2009","03","22","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444","-49.8497222000","-29.3694444000","Epífita; espécie categorizada como VU= vulnerável segundo a lista de espécies ameaçadas do Riogrando do Sul, decreto estadual n° 42099 publicado em 01.01.2003.",NA,NA,NA,NA,NA,NA,NA,NA,"Poales","South America",NA,"Liliopsida",NA,NA,NA,"1","3349",NA,NA
"258","2019-11-08 08:50:45-03","FURB","FURB","12714","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Bonnet, A","2009","07","27","Silva, M.; Mariotto, L.","2009","06","01","Brasil","Santa Catarina","Arvoredo","PCH Arvoredo.","-52.4686111","-27.0558333","-52.4686111","-27.0558333",NA,"FURB19722","FURB19722",NA,"450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-08 08:50:45-03","FURB","FURB","12887","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Bonnet, A","2009","07","27","Beckhauser, T.A.","2006","10","03","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0791667","-26.9055556","-49.0791667","-26.9055556",NA,"FURB19724","FURB19724","75","38","38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-10-14 10:00:11-03","FURB","FURB","18094","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Bonnet, A","2010","02","03","Verdi, M.; Tomazi, A.L. & Klemz, G.","2009","09","22","Brasil","Santa Catarina","Praia Grande","Fortaleza.","-49.9525","-29.1594444","-49.9525000","-29.1594444","Florística IFFSC 4 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB19717","FURB19717","2594","323","323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-10-14 10:00:11-03","FURB","FURB","22619","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Cadorin, TJ","2010","03","16","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","03","16","Brasil","Santa Catarina","Florianópolis","Pântano do Sul (Parque Municipal da Lagoinha do Leste).","-48.4925","-27.7752778","-48.4925000","-27.7752778","Epífita IFFSC e8006a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de árvore caída;","FURB19725","FURB19725","1687","46","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-10-14 10:00:11-03","FURB","FURB","23033","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.",NA,NA,NA,NA,"Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","03","10","Brasil","Santa Catarina","Florianópolis","Parque Municipal da Lagoa do Peri.","-48.535","-27.7241667","-48.5350000","-27.7241667","Epífita IFFSC e8003a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; entorno do fragmento Habito: epífita;","FURB19726","FURB19726","1596","317","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-10-14 10:00:11-03","FURB","FURB","23839","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Forzza, RC","2010","12",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","Florística IFFSC 349 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita; Fruto verde;","FURB19720","FURB19720","2374","718","718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-10-14 10:00:11-03","FURB","FURB","32211","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Korte, A","2010","11","09","Korte, A.; Kniess, A.","2010","10","29","Brasil","Santa Catarina","Biguaçu","Timbé.","-48.6902777","-27.3613889","-48.6902777","-27.3613889","Florística IFFSC 430b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: epífita;","FURB19719","FURB19719","4856","75","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-10-14 10:00:11-03","FURB","FURB","33318","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Korte, A","2010","11","24","Korte, A.","2010","11","24","Brasil","Santa Catarina","Garuva","Estrada Bonita (Serra do Quiriri).","-48.9605556","-26.1002778","-48.9605556","-26.1002778","Florística IFFSC 1066b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita;","FURB19718","FURB19718","5082","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-08 08:50:45-03","FURB","FURB","3634","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Grippa, CR",NA,NA,NA,"Grippa, C.R.","2003","03","15","Brasil","Santa Catarina","Indaial","Morro Geisler.","-49.2230556","-26.8966666","-49.2230556","-26.8966666",NA,"FURB01139","FURB01139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-08 08:50:45-03","FURB","FURB","36410","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Caglioni, E","2011","09","12","Caglioni, E.","2011","09","12","Brasil","Santa Catarina","Blumenau","Rua Bahia.","-49.1236111","-26.8930555","-49.1236111","-26.8930555",NA,"FURB19727","FURB19727","15","30","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-10-14 10:00:11-03","FURB","FURB","48270","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Funez, L.A.","2015","09","18","Funez, L.A.","2015","09","18","Brasil","Santa Catarina","Florianópolis",NA,"-48.4766667","-27.6580556","-48.4766667","-27.6580556",NA,"FURB48270","FURB48270","4531","9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-10-14 10:00:11-03","FURB","FURB","8331","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Ceolin, LM","2007","10","19","Ceolin, L.M.","2007","10","19","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí.","-48.5369444","-26.2980555","-48.5369444","-26.2980555",NA,"FURB19721","FURB19721",NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-10-14 10:00:11-03","FURB","FURB","44398","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Funez, L.A.","2014","07",NA,"Funez, L.A.","2014","07","21","Brasil","Santa Catarina","Florianópolis","UFSC.","-48.5491981506348","-27.596700668335",NA,NA,"a 3,5 m de altura em Jacaranda mimosifolia","FURB19723","FURB19723","2824",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-03-16 17:54:13-03","UCS","HUCS","38319","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Radtke, G.M.","2015","05","14","Boff, V.","2009","10","17","Brasil","Rio Grande do Sul","Ipê",NA,"-51.2792015075684","-28.8199996948242",NA,NA,"Epífita em beira da mata",NA,NA,"11",NA,NA,"26962","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-16 17:54:13-03","UCS","HUCS","37980","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Monteiro, R.F.","2012","03",NA,"Valduga, E.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,"Epífita - no interior da mata de restinga",NA,NA,"123",NA,NA,"31350","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-16 17:54:13-03","UCS","HUCS","38023","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Monteiro, R.F.","2012","03",NA,"Gonzatti, F.","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul",NA,"-50.5097007751465","-30.2577991485596",NA,NA,"Epífita sobre troncos caídos - interior da mata de restinga",NA,NA,"187",NA,NA,"31350","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-16 17:54:13-03","UCS","HUCS","38044","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Monteiro, R.F.","2012","03",NA,"Valduga, E.","2012","01","11","Brasil","Rio Grande do Sul","Palmares do Sul","Fazenda do Martin","-50.5097007751465","-30.2577991485596",NA,NA,"Epífita em mata de restinga, margem do rio Palmares",NA,NA,"286",NA,NA,"31350","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-16 17:54:13-03","UCS","HUCS","37983","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Monteiro, R.F.","2012","03",NA,"Valduga, E.","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","Lagoa Manuel Nunes","-50.2056007385254","-30.1811008453369",NA,NA,"Epífita em mata de restinga",NA,NA,"254",NA,NA,"19547","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-16 17:54:13-03","UCS","HUCS","29466","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Butzke, A.",NA,NA,NA,"Butzke, A.","1993","10","21","Brasil","Rio Grande do Sul","Erechim","URI","-52.2738990783691","-27.6341991424561",NA,NA,"Epífita",NA,NA,"s.n.",NA,NA,"46790","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-04-27 16:09:06-03","UFES","VIES","21666","S","Plantae","Bromeliaceae","Tillandsia","gardneri","Tillandsia gardneri","Lindl.","Favoreto, F.C.","2012","05",NA,"Favoreto, F.C.; Luiz Antônio","2012","03","16","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,NA,"VIES021666","VIES021666","141",NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
