"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"572","2021-04-06 14:38:33-03","UFPI","TEPB","4597","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"A .Grijalva","575",NA,"Nicarágua","Balneário de Pochomil",NA,"Arbusto, flor amarela. Material de Doação: Flora de Nicarágua Ambiente: Bosque Seco Tropical <ll>dwc_commonname:</ll> sambaíba, lixeira.",NA,NA,"R. Barneby","1979","10","13","Managua",NA,NA,NA,NA,NA,NA,NA,"1982",NA,NA,"01","01",NA,NA,NA,NA,NA
"573","2021-03-26 00:04:15-03","UFPI","TEPB","31635","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"Tiago Nascimento Oliveira",NA,NA,"Brasil","UESPI de Piripiri.",NA,"Erva; flor cor amarela; fruto cor verde. Ambiente: Caatinga <ll>dwc_commonname:</ll> Mata-pasto, Fedegoso.",NA,NA,NA,"2018","04","05","Piauí","Piripiri","-41.760278","-4.268333",NA,NA,NA,NA,NA,"41°45'37W","4°16'06S",NA,NA,NA,NA,NA,NA,NA
"574","2021-04-06 14:38:33-03","UFPI","TEPB","5093","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"W. D. STEVENS",NA,NA,"Nicarágua","Loma Ocotecalzado (Mesas Moropotente), ca 11.0km NE of Hwy 1 at Estelí",NA,"Roadside, to ca 5m tall, petals orange Ambiente: Pastures and remnant semi-deciduous forest (on rocky peak) <ll>dwc_commonname:</ll> Velame",NA,NA,"SÉRVIO JÚNIOR, E. M.","1979","11","15","Estelí","Estelí","-86.3","13.166667","1380","1400",NA,NA,"2003","86°18'W","13°10'N","08","30",NA,NA,NA,NA,NA
"575","2021-04-05 09:18:09-03","UFPI","TEPB","31382","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S. Irwin & Barneby",NA,"M. MOURA","4",NA,"Brasil","Dunas preservadas da praia de Maramar.",NA,"Flor: amarela; Substrato (solo): arenoso; Hábito de crescimento: herbácea; Ambiente: Restinga <ll>dwc_commonname:</ll> Fedegoso",NA,NA,"F. S. SANTOS FILHO","2017","07","15","Piauí","Luís Correia","-41.515278","-2.919167","7","7",NA,NA,"2017","041°30'55W","02°55'9S","07","15",NA,NA,NA,NA,NA
"576","2021-04-05 09:18:09-03","UFPI","TEPB","9007","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"M. S. B. Nascimento",NA,NA,"Brasil","Fazenda Sol Posto",NA,"Subarbusto, flor amarela. Material de Doação: Centro de Pesquisa Agropecuária do Meio Norte (CPAMN) - EMBRAPA Ambiente: Transição Campo/Cerrado <ll>dwc_commonname:</ll> Mata-pasto",NA,NA,"M. S. Bona Nascimento","1995","06","12","Piauí","Campo Maior","-42.168611","-4.827778",NA,NA,NA,NA,"1995","42°10'07W","04°49'40S","07","01",NA,NA,NA,NA,NA
"577","2021-04-04 23:42:31-03","UFPI","TEPB","26707","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H. S. Irwin & Barneby",NA,"Sousa, R. S.","17",NA,"Brasil","Caminho para a Lagoa Pantanal",NA,"arbusto com flores amarelas e frutos em vagem marrom Ambiente: Tabuleiro <ll>dwc_commonname:</ll> mata-pasto-falso",NA,NA,NA,"2008","04","04","Piauí","Ilha Grande","-41.804167","-2.843333","17","17",NA,NA,NA,"41°48'15W","02°50'36S",NA,NA,NA,NA,NA,NA,NA
"578","2021-03-22 17:45:06-03","UFPI","TEPB","31647","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.)H.S. Irwin & Barneby",NA,"M.E. de Oliveira","1",NA,"Brasil","Assentamento Lisboa",NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Mata - do - pasto",NA,NA,NA,"2018","03","07","Piauí","São João do Piauí","-42.375278","-8.261389","263","263",NA,NA,NA,"42°22'31W","08°15'41S",NA,NA,NA,NA,NA,NA,NA
"579","2021-04-06 14:38:33-03","UFPI","TEPB","4838","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"A .Grijalva",NA,NA,"Nicarágua","Cerro Volcán",NA,"<ll>dwc_commonname:</ll> Sucupira",NA,NA,"R. Barneby",NA,NA,NA,"Madriz","Somoto","-86.583333","13.416667","300","300",NA,NA,"1982","86°35'00W","13°25'00N","01","01",NA,NA,NA,NA,NA
"580","2021-04-04 23:42:31-03","UFPI","TEPB","19408","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) Irwin e Barneby",NA,"G.Pedralli","3304",NA,"Brasil","39Km de Uruacu em direção a Porangatu (Belém/Brasília)",NA,"Arvore, flor amarela, fruto marrom. Material de Doação: EMBRAPA - Centro Nacional de Recursos Genéticos Ambiente: Cerrado",NA,NA,"ALVES, M.","1990","05","22","Goiás","Campinorte","-49.133333","-14.15","60","60",NA,NA,"2005","49°08'W","14°09'S","03","01",NA,NA,NA,NA,NA
"581","2021-04-05 09:18:09-03","UFPI","TEPB","9689","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"M.S.Bona Nascimento",NA,NA,"Brasil","Fazenda Experimental Guimarães Duque",NA,"Erva ereta,flor amarela. Material de Doação: Centro de Pesquisa Agropecuária do Meio Norte (CPAMN) EMBRAPA Ambiente: Caatinga <ll>dwc_commonname:</ll> mata-pasto",NA,NA,"M. S. Bona Nascimento","1994","03","01","Piauí","São João do Piauí","-42.246667","-8.358056","438","438",NA,NA,"1994","42°14'48W","08°21'29S","06","01",NA,NA,NA,NA,NA
"582","2021-04-04 23:42:31-03","UFPI","TEPB","30992","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H. S. Irwin",NA,"D. SILVA","186",NA,"Brasil","Fazenda Mucambo Velho",NA,"subarbusto, flor amarela Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> mata-pasto",NA,NA,"D. SILVA","2016","04","22","Piauí","Buriti dos Lopes","-41.721667","-3.363056","89","89",NA,NA,"2016","41°43'18W","03°21'47S","09","21",NA,NA,NA,NA,NA
"583","2021-04-04 23:42:31-03","UFPI","TEPB","30668","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H. S. Irwin & Barneby",NA,"Cunha, C.","19",NA,"Brasil","Lagoa dos Pinhões",NA,"Arbusto, flor amarela. Material de Doação - HDELTA 1866",NA,NA,"Lemos, J. R.",NA,NA,NA,"Maranhão","Araioses","-41.9030990600586","-2.89000010490417",NA,NA,"49613","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2021-04-05 09:18:09-03","UFPI","TEPB","9360","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"F.G.Alcoforado Filho",NA,NA,"Brasil","Riacho do Meio",NA,"Subarbusto, flor amarela. Material de Doação: Centro de Pesquisa Agropecuária do Meio Norte (CPAMN) - EMBRAPA Ambiente: Caatinga",NA,NA,"M. S. Bona Nascimento","1994","03","17","Piauí","Colônia do Piauí","-42.1781005859375","-7.23111009597778","222","222","28927","auto","1994",NA,NA,"06","01",NA,NA,NA,NA,NA
"585","2021-04-05 09:18:09-03","UFPI","TEPB","32331","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"ABREU, M. B.","119",NA,"Brasil","Mata",NA,"Ambiente: Ecótono (Caatinga/Cerrado) <ll>dwc_commonname:</ll> Mata pasto",NA,NA,"Ruth Raquel","2019","03","04","Piauí","Jatobá do Piauí","-41.817798614502","-4.77111005783081",NA,NA,"34271","auto","2019",NA,NA,"03","04",NA,NA,NA,NA,NA
"586","2021-04-02 02:00:20-03","UFPI","TEPB","993","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"A. J. CASTRO",NA,NA,"Brasil","Entre Oeiras e Simplício Mendes",NA,"Subarbusto, flor amarela Ambiente: Carrasco",NA,NA,NA,"1980","03","05","Piauí","Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2021-04-04 23:42:31-03","UFPI","TEPB","23494","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H. S. Irwin & Barneby",NA,"Oliveira, F. C. S.","49",NA,"Brasil","Exu",NA,"Árvore, flores amarelas, fruto arroxeado, pouco frequente, solo humífero. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Cana-fliche",NA,NA,NA,"2007","04","14","Piauí","Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,"54774","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2021-04-05 09:18:09-03","UFPI","TEPB","30915","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S",NA,"Farias, C. J.","77",NA,"Brasil","Comunidade Lagoa da Prata",NA,"Ambiente: Cerrado <ll>dwc_commonname:</ll> Mata pastão",NA,NA,"R. BARROS","2014","08","18","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791","8","8","25571","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2021-04-02 02:00:20-03","UFPI","TEPB","11103","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) Irwin e Barneby",NA,"M. M. S. MENDES",NA,NA,"Brasil","Cultivo de sorgo - EMBRAPA",NA,"Arbusto, flor amarela Ambiente: Área Cultivada <ll>dwc_commonname:</ll> Mata-pasto",NA,NA,"M. M. S. Mendes","1998","05","05","Piauí","Teresina","-42.8018989562988","-5.08916997909546",NA,NA,"56344","auto","1998",NA,NA,"10","29",NA,NA,NA,NA,NA
"590","2021-03-11 02:22:41-03","UFPI","TEPB","20513","PreservedSpecimen","Plantae",NA,NA,"Caesalpiniaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) Irwin e Barneby",NA,"Mendes, MMS",NA,NA,"Brasil","Pedra de fogo",NA,"Subarbusto, flor amarela Ambiente: Capoeira <ll>dwc_commonname:</ll> Mata pasto",NA,NA,"Mendes, MMS","2004","03","06","Piauí","União","-42.864200592041","-4.5858302116394",NA,NA,"36325","auto","2004",NA,NA,"04","16",NA,NA,NA,NA,NA
"591","2020-11-19 10:23:40-03","CPAP","CPAP","2920","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Cassia","tora",NA,"Cassia tora","L.",NA,"Pott, A.","2555",NA,"Brasil","Fazenda Santa Rosa; Sub-região do Paiaguás; Pantanal - ponto 19",NA,". FLOR: amarela. FRUTO: . INTERESSE: Invasora. FREQUÊNCIA: . AMBIENTE: Cordilheira com Brachiaria decumbens, não alagável. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Fedegoso-branco",NA,NA,"A. Pott","1987","02","25","MS","Corumbá","-55.333333","-17.833333","167","167",NA,NA,"1987","55°20' W","17°50' S","02",NA,NA,NA,NA,NA,NA
"592","2020-11-19 10:23:52-03","CPAP","CPAP","20996","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Jesus, E. M.","152",NA,"Brasil","Fazenda Banda Alta - trilha 1",NA,"Erva 0,6 - 0,9 m~. FLOR: amarela. FRUTO: vagem mrrom maduro. INTERESSE: Apícola. FREQUÊNCIA: Frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: levemente onduloso. <ll>dwc_commonname:</ll> Fedegoso",NA,NA,"E. M. Jesus","2007","04","10","MS","Ladário","-57.6016998291016","-19.0046997070312","132","132","23141","auto",NA,"57°35'12.1","19°08'346",NA,NA,NA,NA,NA,NA,NA
"593","2020-11-19 10:23:52-03","CPAP","CPAP","20935","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Jesus, E. M.","91",NA,"Brasil","Fazenda Banda Alta - trilha 1",NA,"Erva. FLOR: amarela. FRUTO: marron (maduro). INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: levemente onduloso. <ll>dwc_commonname:</ll> Fedegoso",NA,NA,"E. M. Jesus","2007","01","31","MS","Ladário","-57.586667","-19.143056","132","132",NA,NA,NA,"57°35'12'' W","19°08'35'' S",NA,NA,NA,NA,NA,NA,NA
"594","2020-11-19 10:23:52-03","CPAP","CPAP","21330","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Jesus, E. M.","488",NA,"Brasil","Assentamento Taquaral - sítio Sr. Odair- lote-365 - trilha 2",NA,"Arbusto 040cm~. FLOR: amarela. FRUTO: vagem verde fina e longa. INTERESSE: Apícola. FREQUÊNCIA: Muito frequente. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: plano. <ll>dwc_commonname:</ll> Fedegoso-bravo",NA,NA,"A. M. Almeida; D. T. Azevedo","2009","03","19","MS","Corumbá","-57.727222","-19.153611","102","102",NA,NA,"2009","57°43'38'' W","19°09'13'' S",NA,NA,NA,NA,NA,NA,NA
"595","2020-11-19 10:23:52-03","CPAP","CPAP","24842","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Silva, R. R.","676",NA,"Brasil","Serra Santa Cruz, Planalto Residual do Urucum. Borda de Floresta Estacional Decidual. Solo: minério de ferro.",NA,"Subarbusto de 40cm de altura. Frutos imaturos verdes.",NA,NA,"R. R. Silva","2003","12","17","MS","Corumbá","-57.577222","-19.281111","200","200",NA,NA,"2003","57°34'38'' W","19°16'52'' S","12",NA,NA,NA,NA,NA,NA
"596","2020-11-19 10:23:52-03","CPAP","CPAP","5968","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Pott, A.","4654",NA,"Brasil","Fazenda Nhumirim (Embrapa); Sub-região da Nhecolândia; Pantanal",NA,"Subarbusto 05-12 m de altura. FLOR: amarela. FRUTO: castanho. INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Cordilheira (paleodique) desmatada, não alagável. SUBSTRATO: solo arenoso, Podzol Hidromorfico. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Fed",NA,NA,"J. O. R. Miranda","1989","03","17","MS","Corumbá","-56.65","-18.983333","90","90",NA,NA,"1999","56°39' W","18°59' S","09",NA,NA,NA,NA,NA,NA
"597","2020-11-19 10:23:52-03","CPAP","CPAP","17646","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Assis, T. C.","21",NA,"Brasil","Fazenda Banda Alta - trilha 1",NA,"Erva. FLOR: amarela. FRUTO: não visto. INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: levemente ondulado. <ll>dwc_commonname:</ll> Fedegoso",NA,NA,"E. M. Jesus","2006","03","22","MS","Corumbá","-57.586667","-19.143056","132","132",NA,NA,NA,"57°35'12'' W","19°08'35'' S",NA,NA,NA,NA,NA,NA,NA
"598","2020-11-19 10:23:52-03","CPAP","CPAP","17644","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Assis, T. C.","19",NA,"Brasil","Fazenda Banda Alta - trilha 1",NA,"Erva. FLOR: amarela. FRUTO: não visto. INTERESSE: Apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Pasto. SUBSTRATO: solo argiloso. RELEVO: levemente ondulado. <ll>dwc_commonname:</ll> Fedegoso",NA,NA,"E. M. Jesus","2006","03","10","MS","Corumbá","-57.586667","-19.143056","132","132",NA,NA,NA,"57°35'12'' W","19°08'35'' S",NA,NA,NA,NA,NA,NA,NA
"599","2015-07-02 14:01:53-03","JBP","HPL","6737","S","Plantae",NA,NA,"Fabaceae-Caesalpinioideae","Senna","obtusifolia",NA,"Senna obtusifolia",NA,NA,"A. Amaral Jr. & J. O. Mendonça et al.","419",NA,"Brasil","Coletado na margem direita do Rio Paraná. S 21° 38' 39,8; W 52° 03' 12.",NA,NA,NA,NA,"G.P. Lewis","1999","04","11","MS","Bataguassu","-52.4222","-21.7142",NA,NA,"65610","auto","2009",NA,NA,"12","01",NA,NA,NA,NA,NA
"600","2019-12-19 08:15:18-03","FPS","FPS","142","MachineObservation","Plantae",NA,NA,"Fabaceae","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Schwirkowski, P.","333",NA,"Brasil","Serra Alta. VilaPilz. Linha férrea",NA,"<ll>dwc_commonname:</ll> Mata-pasto, fedegoso, fedegoso-branco, mata-pasto-liso, vagem-foice","FPS00142","FPS00142_v01 FPS00142_v02 FPS00142_v03 FPS00142_v04","Santos, J.P.","2014","05","18","Santa Catarina","São Bento do Sul","-49.457337","-26.285384",NA,NA,NA,NA,"2017","-49.457337","-26.285384","09","01",NA,NA,NA,NA,NA
"601","2014-10-02 12:40:37-03","FEMACT","MIRR","2955","S","Plantae",NA,NA,"Leguminosae-Caes","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Lewis, G. .P.","1695",NA,"Brasil","Ilha de Maracá, SEMA Estação.",NA,NA,NA,NA,NA,"1987","03","30","Roraima","Alto Alegre","-61.333333","3.366667",NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA,NA
"602","2014-10-02 12:40:37-03","FEMACT","MIRR","5116","S","Plantae",NA,NA,"Leguminosae-Caes","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Silva, S.J.R. da","s.n.",NA,"Brasil","Maloca do Contão",NA,NA,NA,NA,NA,"1990","09","09","Roraima","Pacaraima","-60.434722","4.016666",NA,NA,NA,NA,NA,"-60.434722","4.016666",NA,NA,NA,NA,NA,NA,NA
"603","2014-10-02 12:40:37-03","FEMACT","MIRR","9060","S","Plantae",NA,NA,"Leguminosae-Caes","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Ferreira, P.M.S.; Flores, A...S...; Costa, C.S.; Vinhal, A.P.","05",NA,"Brasil","Campus Cauamé - UFRR",NA,"subarbusto 1m alt., savana alterada, local sombreado.",NA,NA,NA,"2008","06",NA,"Roraima","Boa Vista","-60.6733","2.81972",NA,NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2014-10-02 12:40:37-03","FEMACT","MIRR","9188","S","Plantae",NA,NA,"Leguminosae-Caes","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Grigio, O. .J.r.; Serafim, R.","61",NA,"Brasil","Fazenda Araparí",NA,"Erva 30cm alt., flores amarelas, frutos imaturos e maduros castanhos; Erva 30cm alt., flores amarelas, frutos imaturos e maduros castanhos ; DE",NA,NA,NA,"2011","04","16","Roraima","Bonfim","-59.8333","3.35972",NA,NA,"155390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-02-22 11:44:51-03","IPA","IPA","26959","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Grupo Flora Pedra do Cavalo","87","Southern America","Brasil","Porto Alves. Vale dos Rios Paraguaçu e Jacuípe",NA,"Subarbusto com 50cm de altura. Flores amarelas","IPA0026959",NA,"Lima, J.E.G. de","1980","05",NA,"Bahia","Cachoeira","-39.083333","-12.533333","40","120",NA,NA,"1998","-39.083333","-12.533333","01","28",NA,NA,NA,NA,NA
"606","2019-07-26 11:40:16-03","IPA","IPA","16831","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Oliveira, M.A.","16831","Southern America","Brasil",NA,NA,NA,"IPA0016831",NA,"Lima, J.E.G. de","1940","09","05","Paraíba","São Gonçalo",NA,NA,NA,NA,NA,NA,"1998",NA,NA,"01","28",NA,NA,NA,NA,NA
"607","2019-02-22 11:44:51-03","IPA","IPA","24974","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Harley, R.M.","19988","Southern America","Brasil","Serra do Rio de Contas, 13km E of the town of Vila do Rio de Contas on the road to Marcolino Moura. Caatinga with riverine vegetation and associated cultivation on sandy soil. This plant growing on river bank",NA,"Herb to 1m stems green, leaflets softly grey-green tomentose below. Petals slightly apricot-yellow","IPA0024974",NA,"Lima, J.E.G. de","1977","03","25","Bahia",NA,"-41.75","-13.583333","700","700",NA,NA,"1998","-41.75","-13.583333","01","28",NA,NA,NA,NA,NA
"608","2019-02-22 11:44:51-03","IPA","IPA","30784","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Thomas, R.D.","79990","Northern America","USA","Edge of sugar cane field along railroad southwest of U.S -90 south of La. 85 exit, Sec. 22, T3S, R7E",NA,NA,"IPA0030784",NA,"Lima, J.E.G. de","1981","11","01","Iberia",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"01","28",NA,NA,NA,NA,NA
"609","2019-02-22 11:44:51-03","IPA","IPA","32776","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Harley, R.M.","21095","Southern America","Brasil","Serra Geral de Caitité, Ca. 5km S from Caitité along the Brejinhos das Ametistas road. Campos gerais - shrub and herb-rich grassland with acaulous palms, but few trees",NA,"Weedy herb to 1,2m with rather fleshy dull green leaves, paler beneath. Fls. small, dull yellow","IPA0032776",NA,"Barneby, R.","1980","04","09","Bahia",NA,"-42.483333","-14.116667","1000","1000",NA,NA,NA,"-42.483333","-14.116667",NA,NA,NA,NA,NA,NA,NA
"610","2019-07-26 11:40:16-03","IPA","IPA","41676","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Constantino, D.","41676","Southern America","Brasil","Praia do Pinto",NA,NA,"IPA0041676",NA,"Lima, J.E.G. de","1940","05","10","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,"01","28",NA,NA,NA,NA,NA
"611","2019-07-26 11:40:16-03","IPA","IPA","55467","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Coelho, P.","55467","Southern America","Brasil","Lagoa dos Cações",NA,NA,"IPA0055467",NA,"Lima, J.E.G. de","1994","05","31","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"01","14",NA,NA,NA,NA,NA
"612","2019-02-22 11:44:51-03","IPA","IPA","57203","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Bona-Nascimento, M.S.; Filho, A.; Filho, A.","411","Southern America","Brasil","Fazenda Experimental Guimarães Duque, área situada em relevo plano, sendo atualmente utilizada como pastagem natural. Solo argiloso",NA,"Erva ereta ca. 1m. Flores amarelas. Sem fruto na maioria das duplicatas","IPA0057203",NA,"Bona-Nascimento, M.S.","1994","03","01","Piauí","São João do Piauí","-42.246667","-8.358056","222","222",NA,NA,"1994","-42.246667","-8.358056","06",NA,NA,NA,NA,NA,NA
"613","2019-02-22 11:44:51-03","IPA","IPA","57212","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Bona-Nascimento, M.S.; Alencar, M.E.; Alencar, M.E.","1043","Southern America","Brasil","Fazenda Sol Posto. Área localizada em relevo plano, sendo atualmente utilizada como pastagem natural. Solo areno-argiloso, apresentando boa drenagem.",NA,"Subarbusto ca. 1,5m. Folhas simples. Flores amarelas. Espécime em plena frutificação e início de maturação dos frutos. Encontrando-se quanto a associatividade como dominante. Material somente disponível na estação da seca. Os animais","IPA0057212",NA,"Bona-Nascimento, M.S.","1995","06","12","Piauí","Campo Maior","-42.168611","-4.827778","125","125",NA,NA,"1995","-42.168611","-4.827778","07",NA,NA,NA,NA,NA,NA
"614","2019-02-22 11:44:51-03","IPA","IPA","60495","S","Plantae","Plantae",NA,"Leguminosae-Caes.","Senna","obtusifolia",NA,"Senna obtusifolia","(L.) H.S.Irwin & Barneby",NA,"Jost, T.; Ribeiro, T.; Tourinho, R.; Ribeiro, T.; Tourinho, R.","446","Southern America","Brasil","Fazenda Lagoa, 16km da estrada para Araçuaí dos Patos às margens do Rio Jequitinhonha",NA,"subarbusto ca. 70cm de altura. Folíolos discolores, glabros, papiráceos. Flores amarelas; cálice verde-cana; frutos legumes imaturos verdes. Material para fitoquímica e pólen","IPA0060495",NA,"Bautista, H.P.","2002","04","06","Minas Gerais","Itaobim","-41.638056","-16.565","278","278",NA,NA,"2002","-41.638056","-16.565","05",NA,NA,NA,NA,NA,NA
