"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"232","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559787","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Gottsberger IS; Gottsberger GK",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559787","1982","02","20",NA,"Maranhão","-43.9","-4.5","-43.9","-4.5",NA,"Gentianales","Cham. & Schltdl.","NL-U1559787","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0116099",NA,NA,NA,NA,NA,NA
"233","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559789","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Hatschbach GG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559789","1966","02","14",NA,"Paraná",NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1559789","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100282",NA,NA,NA,NA,NA,NA
"234","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559793","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Black GA",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559793","1948","11","18",NA,"Pará",NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1559793","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100434",NA,NA,NA,NA,NA,NA
"235","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559798","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Stutz de Ortega LC",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559798 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559798","1985","01","23",NA,"Alto Paraná",NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1559798","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100439",NA,NA,NA,NA,NA,NA
"236","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559799","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Krukoff BA; Lemos Fróes R de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559799 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559799","1939","01","01",NA,"Maranhão",NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1559799","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100440",NA,NA,NA,NA,NA,NA
"237","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559801","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Clarke HD",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559801 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559801","1996","03","20",NA,"Potaro-Siparuni","-58.5","4.283333","-58.5","4.283333",NA,"Gentianales","Cham. & Schltdl.","NL-U1559801","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0159078",NA,NA,NA,NA,NA,NA
"238","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559804","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Jenman GS; Derry R",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559804 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559804","1910","12","03",NA,NA,NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1559804","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100443",NA,NA,NA,NA,NA,NA
"239","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559805","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Fanshawe DB",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559805","1944","01","31","Kurihi Rapids, Essequibo river.",NA,NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1559805","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100444",NA,NA,NA,NA,NA,NA
"240","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559806","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Fanshawe DB",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559806","1944","12","14","Mazaruni River, Takutu Creek to Puruni River",NA,NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1559806","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100445",NA,NA,NA,NA,NA,NA
"241","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559807","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Gillespie LJ; Tiwari S",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559807 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559807","1989","10","15",NA,"Cuyuni-Mazaruni","-59.733333","6.783333","-59.733333","6.783333",NA,"Gentianales","Cham. & Schltdl.","NL-U1559807","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080563",NA,NA,NA,NA,NA,NA
"242","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1570574","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Renvoize SA; Wilmot-Dear CM; Zuloaga FO",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1570574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1570574","1978","10","12","San J!scuela Agrotecnico Don Bosco. Grassland with mixed scrub forest mostly along the river courses.",NA,NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-U1570574",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"243","2020-02-08 09:23:00-03","NBC","NL-BOTANY","WAG.1386336","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Anderson WR; Stieber M; Kirkbride Jr JH",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386336 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1386336","1972","03","16","6km S of Cocos.",NA,NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-WAG1386336",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"244","2020-02-08 09:23:00-03","NBC","NL-BOTANY","WAG.1386337","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Irwin HS; Harley RM; Smith GL",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1386337","1971","03","14","3 km S. of São João de Aliança.",NA,NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-WAG1386337",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"245","2020-02-08 09:23:00-03","NBC","NL-BOTANY","WAG.1386338","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Anderson WR; Stieber M; Kirkbride Jr JH",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1386338","1972","03","17","5 km W of Cocos.",NA,NA,NA,NA,NA,NA,"Gentianales","Cham. & Schltdl.","NL-WAG1386338",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"246","2020-02-08 09:23:00-03","NBC","NL-BOTANY","WAG.1386339","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Smith LB; Klein RM",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1386339","1964","12","17","Santa Catarina, Mun. Riqueza: Rio Iracema, east of Riqueza.",NA,"-53.333333","-27.066667","-53.333333","-27.066667",NA,"Gentianales","Cham. & Schltdl.","NL-WAG1386339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"247","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559808","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Gillespie LJ; Persaud H",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559808","1989","05","28",NA,"Cuyuni-Mazaruni","-58.75","5.35","-58.75","5.35",NA,"Gentianales","Cham. & Schltdl.","NL-U1559808","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0080564",NA,NA,NA,NA,NA,NA
"248","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559803","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Jansen-Jacobs MJ; Welle BJH ter; Gustafsson C; James V; Andrew R",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559803 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559803","1995","07","05",NA,"Rupununi District","-59.4","3.166667","-59.4","3.166667",NA,"Gentianales","Cham. & Schltdl.","NL-U1559803","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100442",NA,NA,NA,NA,NA,NA
"249","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559802","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Jansen-Jacobs MJ; Simmons CM; Jacobs-Brouwer A; James V; Andrew R",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559802","1995","07","26",NA,"Rupununi District","-59.3","3.75","-59.3","3.75",NA,"Gentianales","Cham. & Schltdl.","NL-U1559802","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100441",NA,NA,NA,NA,NA,NA
"250","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559788","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"McDowell T; Feuillet CPGA; Tiwari S; Allicock S; Acevedo-Rodríguez P",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559788","1990","02","19",NA,"Upper Takutu - Upper Essequibo","-59.066667","4.133333","-59.066667","4.133333",NA,"Gentianales","Cham. & Schltdl.","NL-U1559788","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130673",NA,NA,NA,NA,NA,NA
"251","2020-02-08 09:23:00-03","NBC","NL-BOTANY","U.1559800","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Steege H ter; Jager P de",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1559800 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1559800","1988","04","06",NA,"West-Demerara","-54.666667","5.333333","-54.666667","5.333333",NA,"Gentianales","Cham. & Schltdl.","NL-U1559800","Delprete PG",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100520",NA,NA,NA,NA,NA,NA
"252","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853732","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa brevifolia",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853732","1908","01","18","N. Paraguay: Zwischeb Rio Apa und Rio Aqúidaban.",NA,NA,NA,NA,NA,NA,"Gentianales","Müll.Arg.","NL-L2853732",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"brevifolia",NA,NA,NA,NA,NA
"253","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853733","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa brevifolia",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853733","1908","02","09","N. Paraguay: Zwischeb Rio Apa und Rio Aqúidaban.",NA,NA,NA,NA,NA,NA,"Gentianales","Müll.Arg.","NL-L2853733",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"brevifolia",NA,NA,NA,NA,NA
"254","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853824","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa brevifolia",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853824","1908","02","08","N. Paraguay: Zwischen rio Apa und Rio Aquidaban.",NA,NA,NA,NA,NA,NA,"Gentianales",NA,"NL-L2853824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"brevifolia",NA,NA,NA,NA,NA
"255","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853734","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa inermis",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853734","1908","03","01","N. Paraguay: Zwischeb Rio Apa und Rio Aqúidaban.",NA,NA,NA,NA,NA,NA,"Gentianales","Chod. & Hassl.","NL-L2853734",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"inermis",NA,NA,NA,NA,NA
"256","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853735","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa ssp.",NA,"Hassler E",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853735","1913","11","01","Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"Gentianales",NA,"NL-L2853735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"ssp.",NA,NA,NA,NA,NA
"257","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853732","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa brevifolia",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853732","1908","01","18","N. Paraguay: Zwischeb Rio Apa und Rio Aqúidaban.",NA,NA,NA,NA,NA,NA,"Gentianales","Müll.Arg.","NL-L2853732",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"brevifolia",NA,NA,NA,NA,NA
"258","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853733","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa brevifolia",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853733","1908","02","09","N. Paraguay: Zwischeb Rio Apa und Rio Aqúidaban.",NA,NA,NA,NA,NA,NA,"Gentianales","Müll.Arg.","NL-L2853733",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"brevifolia",NA,NA,NA,NA,NA
"259","2020-02-08 09:23:00-03","NBC","NL-BOTANY","L.2853824","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa brevifolia",NA,"Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2853824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2853824","1908","02","08","N. Paraguay: Zwischen rio Apa und Rio Aquidaban.",NA,NA,NA,NA,NA,NA,"Gentianales",NA,"NL-L2853824",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"brevifolia",NA,NA,NA,NA,NA
"260","2020-02-08 09:23:00-03","NBC","NL-BOTANY","WAG.1386345","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","sessilis","Chomelia sessilis",NA,"Irwin HS; Harley RM; Smith GL",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1386345 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1386345","1971","03","02","c. 10km W. of Barreiras.",NA,NA,NA,NA,NA,NA,"Gentianales","Müll.Arg.","NL-WAG1386345",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"261","2020-11-04 11:18:15-03","ESALQ","ESA","91487","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Viani, R.A.G. et al.","462.0",NA,"Brasil",NA,NA,NA,"ESA091487","2004","07","12","Fazenda Santa Terezinha (Eucatex). Remanescente de Floresta Estacional Semidecidual","São Paulo",NA,"-230.333","-48,183,333","-230,333","Magnoliophyta",NA,"Cham. & Schltdl.","ESA091487","Jung-Mendaçolli, S.L.","Bofete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-04 12:15:58-03","ESALQ","ESA","136959","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"L.M. Miguel","48.0",NA,"Argentina",NA,NA,NA,"ESA136959","2013","02","26",NA,"Corrientes",NA,NA,NA,NA,NA,NA,"Cham. & Schltdl.",NA,"R.M. Salas","Alvear",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-11-04 11:18:15-03","ESALQ","ESA","36791","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Jarenkow, J.A.","2944.0",NA,"Brasil",NA,NA,NA,"ESA036791","1995","12","26",NA,"Rio Grande do Sul",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"ESA036791",NA,"Concórdia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-04 11:18:15-03","ESALQ","ESA","65527","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Equipe de Fitossociologia do CNEC",NA,NA,"Brasil",NA,NA,NA,"ESA065527","1997","01","01",NA,"Mato Grosso","-51.1164016723633","-10.0116996765137",NA,NA,"Magnoliophyta",NA,NA,"ESA065527",NA,"Vila Rica",NA,NA,"127030","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-04 12:15:58-03","ESALQ","ESA","126645","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Monge, M.","1817.0",NA,"Brasil",NA,NA,NA,"ESA126645","2013","06","26",NA,"Mato Grosso do Sul","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Cham. & Schltdl.",NA,"Pessoa, M.C.","Porto Murtinho",NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-04 11:18:15-03","ESALQ","ESA","102267","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Tsuji, R.","1793.0",NA,"Brasil",NA,NA,NA,"ESA102267","2007","03","05",NA,"Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Magnoliophyta",NA,NA,"ESA102267","Tsuji, R.","Porto Alegre",NA,NA,"29946","auto","2007","03","05",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-11-04 11:18:15-03","ESALQ","ESA","112080","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Aguirre, G.H.",NA,NA,"Brasil",NA,NA,NA,"ESA112080","2008","07","09",NA,"São Paulo","-50.689998626709","-22.2399997711182",NA,NA,"Magnoliophyta",NA,NA,"ESA112080","Aguirre, G.H. et al.","Quatá",NA,NA,"24407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-04 11:18:15-03","ESALQ","ESA","98161","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Kotchtkoff, H.","494.0",NA,"Brasil",NA,NA,NA,"ESA098161","2001","11","12",NA,"São Paulo","-47.810001373291","-21.1700000762939",NA,NA,"Magnoliophyta",NA,NA,"ESA098161","Bernacci, L.C. & Kotchetkoff-Henriques","Ribeirão Preto",NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-11-04 11:18:15-03","ESALQ","ESA","36792","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Jarenkow, J.A.","2949.0",NA,"Brasil",NA,NA,NA,"ESA036792","1995","12","26",NA,"Rio Grande do Sul",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"ESA036792",NA,"Concórdia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-11-04 11:18:15-03","ESALQ","ESA","84160","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Schinini, A. et al.","35653.0",NA,"Argentina",NA,NA,NA,"ESA084160","2001","10","30",NA,"Corrientes",NA,NA,NA,NA,"Magnoliophyta",NA,"Cham. & Schltdl.","ESA084160","Schinini, A.","Dep. Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-04 11:18:15-03","ESALQ","ESA","74900","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Souza, V.C.; Souza, J.P.; Oliveira, A.C.P.","26649.0",NA,"Brasil",NA,NA,"Arbusto, ca. 3 m alt.; corola creme.","ESA074900","2001","07","28","BR 101, entre Messias e São Miguel dos Campos, próximo à entrada para Marechal Deodoro e Praia do Francês. Floresta sobre solo arenoso.","Alagoas",NA,"-96.181","-36,031,667","-96,181","Magnoliophyta",NA,"Cham. & Schltdl.","ESA074900","Delprete, P.","Pilar","50","50",NA,NA,"2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-11-04 11:18:15-03","ESALQ","ESA","68615","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Romão, G.O. ; Mazine, F.F.","24.0",NA,"Brasil",NA,NA,NA,"ESA068615","1999","03","30",NA,"Mato Grosso do Sul","-56.3782997131348","-20.2406005859375",NA,NA,"Magnoliophyta",NA,NA,"ESA068615",NA,"Miranda",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-11-04 11:18:15-03","ESALQ","ESA","68614","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Romão, G.O. ; Mazine, F.F.","25.0",NA,"Brasil",NA,NA,NA,"ESA068614","1999","03","30",NA,"Mato Grosso do Sul","-56.3782997131348","-20.2406005859375",NA,NA,"Magnoliophyta",NA,NA,"ESA068614",NA,"Miranda",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-11-04 11:18:15-03","ESALQ","ESA","85290","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Ferreira, J.A. ; Francisco, E.M.",NA,NA,"Brasil",NA,NA,NA,"ESA085290","1998","11","20",NA,"Paraná","-51.1627998352051","-23.3103008270264",NA,NA,"Magnoliophyta",NA,"Cham. & Schltdl.","ESA085290","Sobral, M.","Londrina",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-11-04 11:18:15-03","ESALQ","ESA","101590","PreservedSpecimen","Plantae","Rubiaceae","Chomelia","obtusa","Chomelia obtusa",NA,"Bertoncini, A.P.","974.0",NA,"Brasil",NA,NA,NA,"ESA101590","1999","02","04",NA,"São Paulo","-49.3300018310547","-22.1399993896484",NA,NA,"Magnoliophyta",NA,NA,"ESA101590","Mendaçolli, S.L.J.","Avaí",NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
