"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"170","2019-08-20 10:13:34-03","UNICAMP","UEC","141586","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Silva, RR","2004","02",NA,"Silva, RR; Velásquez, JS","2004","03","24","Brazil","Mato Grosso do Sul","Corumbá","Serra do Jacadigo, Planalto Residual do Urucum. &nf;Borda de Floresta Estacional Decidual.","-57.849167","-19.233611","-57.849167","-19.233611","Trepadeira de 1,0 m de altura. Furtos imaturos verdes, maduros castanhos. Solo ferruginoso.",NA,NA,"1058",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-20 10:13:34-03","UNICAMP","UEC","141587","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Silva, RR","2004","04",NA,"Silva, RR; Velásquez, JS","2004","04","30","Brazil","Mato Grosso do Sul","Corumbá","Interior de Floresta Estacional Semidecidual.","-57.850583","-19.22425","-57.850583","-19.22425","Trepadeira de 1,3 m. de altura. Frutos imaturos verdes, maduros marrom-escuros. Solo ferruginoso.",NA,NA,"927","564","564","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-01-29 12:47:06-03","UNICAMP","UEC","143157","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Silva, RR","2004","08",NA,"Silva, RR; Silva, MV","2004","08","27","Brazil","Mato Grosso do Sul","Ladário","Lagoa do Arroz, Campo úmido.","-57.564333","-19.13875","-57.564333","-19.13875","Trepadeira de 1m. Frutos imaturos verdes, maduros castanhos. Solo areno argiloso.",NA,NA,"1101",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-08-20 10:13:34-03","UNICAMP","UEC","143192","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Tozzi, AMGA; Flores, AS; Galvão, JC; Costa, JY; Corrêa, AM; Machado, RP","2003","05","06","Brazil","Minas Gerais","Fortaleza de Minas",NA,"-46.754444","-20.847361","-46.754444","-20.847361","Trepadeira, corola lilás claro.",NA,NA,"200348","1051","1051","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-08-20 10:13:34-03","UNICAMP","UEC","151575","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Queiroz, RT","2010","01",NA,"Costa, ACM","2009","06","07","Brazil","São Paulo","Valinhos","Clube de Campo Valinhos, mata ciliar","-46.931944","-22.956667","-46.931944","-22.956667","Trepadeira, frutos imaturos verdes e maduros marrons. Borda da trilha.",NA,NA,"151","955","955","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:30:38-03","UNICAMP","UEC","169612","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Vanni, R","2010",NA,NA,"Paula-Souza, J; Ferrucci, MS; Rando, JG; Meza Torres, EL","2007","01","25","Argentina","La Viña","Salta","Ruta 47, ca. 6 km E da ruta 68.","-65.717222","-25.485556","-65.717222","-25.485556","Volúvel, flores róseas.; Chaco úmido.","UEC010868","UEC010868","7813","1290","1290","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-16 14:02:10-03","UNICAMP","UEC","45728","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Fortunato, R","1998",NA,NA,"Weyland Vieira, MC","1985","09","05","Brazil","Minas Gerais","Monte Belo","Fazenda Lagoa.","-46.25","-21.416667","-46.25","-21.416667","fruto, Cipó, vagens marrons. Mato Olaria.",NA,NA,"816",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-01-29 12:47:06-03","UNICAMP","UEC","152140","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Alves, FM; Sartori, ALB; Polido, CA; Queiroz, R","2009","12","15","Brazil","Mato Grosso do Sul","Porto Murtinho","Dique, Ao lado do Rio Paraguai","-56.781389","-21.116667","-56.781389","-21.116667","Erva volúvel, estéril.",NA,NA,"565",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:13:34-03","UNICAMP","UEC","148766","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Ceolin, GB","2009","10",NA,"Queiroz, RT; Galvão, JC; Tozzi, AMGA; Aragaki, S; Fortuna-Perez, AP; Silva, MJ; Guerin, N; S","2008","11","19","Brazil","Minas Gerais","Fortaleza de Minas","estrada em direção a Passos, floresta estacional semidecidual","-46","-20.933333","-46","-20.933333","trepadeira, frutos esverdeados",NA,NA,"1257","1114","1114","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-20 10:13:36-03","UNICAMP","UEC","79943","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Fortunato, R","1998",NA,NA,"Leitão Filho, HF","1995","02","16","Brazil","São Paulo","Pariquera-Açu","E.E. IAC","-47.9","-24.6","-47.9","-24.6","flor, Mata de encosta, herbácea, flores róseas, estandarte com manchas verdes claro na base.",NA,NA,"33292",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-20 10:13:36-03","UNICAMP","UEC","86150","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Germán, MT",NA,NA,NA,"Cabrera, E; Cabrera, H","1986","01","23","Mexico","Yucatán",NA,"10 km al este de Telchak Puerto, sobre l",NA,NA,NA,NA,"fruto, Herbácea trepadora con flor rosa y fruto. Veg. duna costera con abundante Agave.",NA,NA,"10757",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-20 10:13:37-03","UNICAMP","UEC","86283","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Germán, MT",NA,NA,NA,"Cabrera, E; Cabrera, H","1985","09","29","Mexico","Campeche",NA,"En los alrededores de la zona arqueológi",NA,NA,NA,NA,"flor, Veg. Acahual maduro de selva mediana. Herbácea trepadora con flor rosa.",NA,NA,"9547",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-08-20 10:13:37-03","UNICAMP","UEC","140182","S","Plantae","Fabaceae","Galactia","striata","Galactia striata crassirachis","(Jacq.) Urb.","Silva, RR",NA,NA,NA,"Damasceno Junior, GA; Ishii, IH; Rodriguez, DP; Moreira, MMM; Assis, E; Barbosa, DS","1999","10","02","Brazil","Mato Grosso do Sul","Ladário","Proximo a margem da baía Negra, Mata Semidecídua.","-57.548944","-19.091611","-57.548944","-19.091611","Flor lilás-purpúrea",NA,NA,"1729",NA,NA,"Magnoliopsida",NA,NA,NA,"crassirachis",NA,NA,NA,NA,NA,NA,NA
"183","2019-08-20 10:13:37-03","UNICAMP","UEC","141585","S","Plantae","Fabaceae","Galactia","striata","Galactia striata striata","(Jacq.) Urb.","Silva, RR","2004","03",NA,"Silva, RR; Velásquez, JS","2004","03","24","Brazil","Mato Grosso do Sul","Corumbá","Serra Grande, Planalto Residual do Urucum. Interior de Floresta Estacional Decidual.","-57.501083","-19.235472","-57.501083","-19.235472","Trepadeira de 50cm de altura. Flores lilases; frutos imaturos verdes. Solo ferruginoso.",NA,NA,"826","220","220","Magnoliopsida",NA,NA,NA,"striata",NA,NA,NA,NA,NA,NA,NA
"184","2019-08-20 10:13:37-03","UNICAMP","UEC","141588","S","Plantae","Fabaceae","Galactia","striata","Galactia striata striata","(Jacq.) Urb.","Silva, RR","2004","03",NA,"Silva, RR; Velásquez, JS","2004","03","25","Brazil","Mato Grosso do Sul","Corumbá","Serra Tromba dos Macacos, Planalto Residual do Urucum. Acesso pela Fazenda Vovô Osvaldo. Interior de Floresta Estacional Semidecidual.","-57.670278","-19.210528","-57.670278","-19.210528","Erva volúvel de 1,2m de altura. Frutos iamturos verdes, maduros marrom-escuros. Solo ferruginoso.",NA,NA,"835","455","455","Magnoliopsida",NA,NA,NA,"striata",NA,NA,NA,NA,NA,NA,NA
"185","2019-08-20 10:13:34-03","UNICAMP","UEC","26055","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Ceolin, GB","2009","10",NA,"Leitão Filho, HF; Cunha, C","1980","07","26","Brazil","Mato Grosso","Poconé","Nativo ao longo da rodovia Transpantanei","-56.6227989196777","-16.2567005157471",NA,NA,"fruto, Trepadeira, flores avermelhadas com lilazes, em pastagens.",NA,NA,"11352",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"186","2019-08-20 10:13:34-03","UNICAMP","UEC","142999","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Silva, RR","2003","10",NA,"Silva, RR; Silva, MV","2003","10","22","Brazil","Mato Grosso do Sul","Ladário","Fazenda São Sebastião, Porteira oeste da Fazenda São Sebastião a 120m da Lagoa do Arroz. Campo Sujo Seco.","-57.6016998291016","-19.0046997070312",NA,NA,"Arbusto de 70cm de altura. Frutos maduros marrons. Solo sílico-ferruginoso.",NA,NA,"383",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"187","2019-08-20 10:13:34-03","UNICAMP","UEC","143004","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Silva, RR","2003","01",NA,"Silva, RR; Silva, MV","2003","01","29","Brazil","Mato Grosso do Sul","Ladário","Fazendas Rabicho (Marinha do Brasil), Margem do Rio Paraguai.","-57.6016998291016","-19.0046997070312",NA,NA,"Trepadeira. Flores róseas com guias verdes. Solo rochoso.",NA,NA,"222",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA
"188","2020-02-10 17:52:40-03","UNICAMP","UEC","8386","S","Plantae","Fabaceae","Galactia","striata","Galactia striata crassirachis","(Jacq.) Urb.","Andrade, JB","1977","10",NA,"Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","1977","07","21","Brazil","Mato Grosso do Sul","Miranda",NA,"-56.3782997131348","-20.2406005859375",NA,NA,"flor, Trepadeira, flores violetas.",NA,NA,"5348",NA,NA,"Magnoliopsida",NA,NA,NA,"crassirachis",NA,"92112","auto",NA,NA,NA,NA
"189","2019-08-20 10:13:36-03","UNICAMP","UEC","63618","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Tamashiro, JY","1993","07",NA,"Souza, MC","1993","05","13","Brazil","Mato Grosso do Sul","Taquaruçu","Rio Baia - Planície de inundação.","-53.3513984680176","-22.4878005981445",NA,NA,"flor, Trepadeira, flores coloração lilás, rara na área, solo sujeito a alagamento.",NA,NA,"244",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"63482","auto",NA,NA,NA,NA
"190","2019-08-20 10:13:37-03","UNICAMP","UEC","8388","S","Plantae","Fabaceae","Galactia","striata","Galactia striata tenuiflora","(Klein ex Willd.) Burkart","Andrade, JB","1978","08",NA,"Shepherd, GJ; Kinoshita, LS; Taroda, N; Andrade, JB","1977","03","08","Brazil","Minas Gerais","Caratinga","Rod. BR 116, Caratinga - Governador Vala","-42.1391983032227","-19.7896995544434",NA,NA,"flor, Trepadeira, flor lilás.",NA,NA,"4353",NA,NA,"Magnoliopsida",NA,NA,NA,"tenuiflora",NA,"49886","auto",NA,NA,NA,NA
"191","2019-08-20 10:13:37-03","UNICAMP","UEC","8387","S","Plantae","Fabaceae","Galactia","striata","Galactia striata tenuiflora","(Klein ex Willd.) Burkart","Andrade, JB","1977","10",NA,"Shepherd, GJ; Kinoshita, LS; Taroda, N; Andrade, JB","1977","03","09","Brazil","Minas Gerais","Itaobim","Estrada Itaobim-Jequitinhonha, km 4.","-41.5032997131348","-16.5617008209229",NA,NA,"fruto, Trepadeira, flores de cor lilás.",NA,NA,"4397",NA,NA,"Magnoliopsida",NA,NA,NA,"tenuiflora",NA,"19493","auto",NA,NA,NA,NA
"192","2019-08-20 10:13:34-03","UNICAMP","UEC","55917","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Ceolin, GB","2009","10",NA,"Sciamarelli, A; Coffani-Nunes, JV","1990","04","22","Brazil","São Paulo","Cajuru","Fazenda Santa Carlota - Cerrado 2.","-47.2999992370605","-21.2700004577637",NA,NA,"fruto, Trepadeira, flor lilás, botões pilosos.",NA,NA,"654",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA
"193","2019-08-20 10:13:36-03","UNICAMP","UEC","61975","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Bernacci, LC",NA,NA,NA,"Bernacci, LC","1990","05","22","Brazil","São Paulo","Campinas","Fazenda São Vicente.","-47.060001373291","-22.8999996185303",NA,NA,"fruto, Liana herbácea, flores brancas com estrias negroazuladas, frutos imaturos, estrada da mata. Mata mesófila semidecídua.",NA,NA,"25930",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"194","2019-08-20 10:13:37-03","UNICAMP","UEC","8388","S","Plantae","Fabaceae","Galactia","striata","Galactia striata tenuiflora","(Klein ex Willd.) Burkart","Andrade, JB","1978","08",NA,"Shepherd, GJ; Kinoshita, LS; Taroda, N; Andrade, JB","1977","03","08","Brazil","Minas Gerais","Caratinga","Rod. BR 116, Caratinga - Governador Vala","-42.1391983032227","-19.7896995544434",NA,NA,"flor, Trepadeira, flor lilás.",NA,NA,"4353",NA,NA,"Magnoliopsida",NA,NA,NA,"tenuiflora",NA,"49886","auto",NA,NA,NA,NA
"195","2019-08-20 10:13:37-03","UNICAMP","UEC","8387","S","Plantae","Fabaceae","Galactia","striata","Galactia striata tenuiflora","(Klein ex Willd.) Burkart","Andrade, JB","1977","10",NA,"Shepherd, GJ; Kinoshita, LS; Taroda, N; Andrade, JB","1977","03","09","Brazil","Minas Gerais","Itaobim","Estrada Itaobim-Jequitinhonha, km 4.","-41.5032997131348","-16.5617008209229",NA,NA,"fruto, Trepadeira, flores de cor lilás.",NA,NA,"4397",NA,NA,"Magnoliopsida",NA,NA,NA,"tenuiflora",NA,"19493","auto",NA,NA,NA,NA
"196","2019-11-19 14:08:05-03","UFRPE","PEUFR","18683","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.","J.Y. Tamashiro; E. Ferraz; C. Zickel; M.R.C. Sales de Melo","1995","08",NA,"L.S. Figueiredo; E. Inácio","1995","05","19","Brasil","Pernambuco","Buíque","Fazenda Laranjeiras","-37.166667","-8.616667","37°10'00W","8°37'00S","Trepadeira com cálice verde e pétalas lilás; estames alvos; fruto imaturo verde","PEUFR018683",NA,"68","790","790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-11-19 14:08:05-03","UFRPE","PEUFR","38978","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.","L.P. de Queiroz","1990","07",NA,"L.R. Noblick","1985","07","05","Brasil","Bahia","Dom Macedo Costa","Fazenda Mocambo","-39.166667","-12.933333","39°10'00W","12°56'00S","Trepadeira volúvel; flores de corola avermelhada com listas arroxeadas; fruto vagem de 3-4 cm pilosa; ocasional","PEUFR038978",NA,"3985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-19 14:08:05-03","UFRPE","PEUFR","877","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.","D. de Andrade-Lima","1953","03","09","D. de Andrade-Lima","1953","03","09","Brasil","Pernambuco","També","Estação Experimental, próximo ao campo de cultura",NA,NA,NA,NA,"Cipó sobre pequeno arbusto ou formando pequenas moitas; flores róseas","PEUFR000877",NA,"1669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-19 14:08:05-03","UFRPE","PEUFR","878","PreservedSpecimen","Plantae","Leguminosae-Pap.","Galactia","striata","Galactia striata","(Jacq.) Urb.","A. Ducke","1953",NA,NA,"D. de Andrade-Lima","1953","05","14","Brasil","Pará","Monte Alegre","C.A.N.P. Estrada de Santa Helena","-54.0691986083984","-2.00778007507324",NA,NA,"Cipó sobre pequeno arbusto; flores róseas com mais escuras","PEUFR000878",NA,"1588",NA,NA,NA,NA,NA,NA,NA,NA,"279177","auto",NA,NA,NA,NA
"200","2020-04-22 16:20:32-03","UFPB","JPB","1999-1","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Moura, OT","1900","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"1391","47","47","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-04-22 16:20:32-03","UFPB","JPB","1999-2","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Moura, OT","1900","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"1392","47","47","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-04-22 16:20:32-03","UFPB","JPB","1999-3","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Moura, OT","1900","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"1393","47","47","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-04-22 16:20:32-03","UFPB","JPB","31527","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Queiroz, LP de","2004","10","01","Lima, IB; Quirino, ZG; Lima, JR","2003","05","31","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Lagedo para Pedra da Bola.","-36.888889","-7.466389","-36.888889","-7.466389","; DESC: Trepadeira, folha trifoliolada, flores roxas claras, frutos verdes imaturos.",NA,NA,"108","630","630","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-04-22 16:20:32-03","UFPB","JPB","43870","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Lima, IB","2011","05","03","Lima, IB; Barbosa, MR","2006","07","04","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.893333","-7.473611","-36.893333","-7.473611","; HABITAT: Caatinga.; DESC: Trepadeira. Folhas trifoliadas. Frutos verdes imaturos.",NA,NA,"271","710","710","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-04-22 16:20:32-03","UFPB","JPB","45842","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Queiroz, LP de","2013","03",NA,"Delgado-Júnior, GC","2010","04","24","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.898222","-7.470556","-36.898222","-7.470556","; DESC: Trepadeira herbácea",NA,NA,"85","600","600","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-04-22 16:20:32-03","UFPB","JPB","45901","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Queiroz, LP de","2013","03",NA,"Delgado-Júnior, GC","2010","05","22","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas","-36.898222","-7.470556","-36.898222","-7.470556","; DESC: Trepadeira herbácea",NA,NA,"196","600","600","Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-04-22 16:20:32-03","UFPB","JPB","51245","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Gomes, LA","2012","06",NA,"Gomes, LA; Vasconcelos, L; Santos, E","2012","05","29","Brasil","Sergipe","Siriri","Mata do Cipó, Proximidades do Rio da Mata.","-37.099194","-10.511","-37.099194","-10.511","; HABITAT: Mata Atlântica.; DESC: Trepadeira com brácteas vináceas e flores liláses.","JPB0051245",NA,"901",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-04-22 16:20:32-03","UFPB","JPB","573-3","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Viana, JJ","1900","01","01","Brasil","Paraíba","Pendência",NA,NA,NA,NA,NA,NA,NA,NA,"53",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-04-22 16:20:32-03","UFPB","JPB","5724","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Viana, JJ","1976","08","09","Viana, JJ","1976","08","28","Brasil","Paraíba","Gurjão","Posto experimenta de Área Seca","-36.4893989562988","-7.24666976928711",NA,NA,NA,NA,NA,"54",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"18791","auto",NA,NA,NA,NA
"210","2020-04-22 16:20:32-03","UFPB","JPB","430-1","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Agra, MF","1900","01","01","Brasil","Paraíba","Mari",NA,"-35.3194007873535","-7.05999994277954",NA,NA,NA,NA,NA,"251",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"13279","auto",NA,NA,NA,NA
"211","2020-04-22 16:20:32-03","UFPB","JPB","4327","PreservedSpecimen","Plantae","Leguminosae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"Agra, MF","1980","04","17","Brasil","Paraíba","Mari",NA,"-35.3194007873535","-7.05999994277954",NA,NA,NA,NA,NA,"251",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,NA,NA,"13279","auto",NA,NA,NA,NA
"212","2019-03-08 15:39:28-03","PUCRS","MPUC","22236","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","A. Dovigi","1992","11","07",NA,"1992","11","07","Brasil","RS","Uruguaiana",".","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabales","South America",NA,NA,NA,"93142","auto","Magnoliopsida",NA,"1",NA
"213","2019-01-17 11:25:23-02","PUCRS","MPUC","22265","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.",NA,NA,NA,NA,"M. Klosterhoff","2002","08","16","Argentina",NA,NA,"Ilha do Pacú, Rio Uruguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabales","South America",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1",NA
"214","2019-02-23 17:02:14-03","UNEMAT","HERBAM","17540","S","Plantae","Fabaceae","Galactia","striata","Galactia striata","(Jacq.) Urb.","Paganucci, L","2017","08","08","Da Silva, D.R.; Gallo, S.C.; Ribeiro, R.S.; Silva, D.F. & Pereira, I.S.","2017","02","22","Brasil","Mato Grosso","Novo Mundo","RPPN Mirante da Serra, Trilha do Tapiri, Borda de Floresta Estacional Decidual Submontana sobre afloramento rochoso.","-55.917639","-9.586417","-55.917639","-9.586417",NA,"HERBAM017540",NA,"148","331","331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
