"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"170","2020-12-21 16:31:12-03","MBM","MBM","392187","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.; Babadobulos, G.; Babadobulos, G.","1792","2014","09","15","Southern America","Brazil","Paraná","Mandirituba",NA,"-49.369444","-25.845833",NA,"Árvore de 8m; frutos imaturos.; Floresta Ombrófila Mista.","MBM392187","MBM392187","920","920","-49.369444","-25.845833",NA,"2014","09","18",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:31:12-03","MBM","MBM","393192","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Silva, J.M.; Motta, J.T.; Motta, J.T.","8637","2014","10","07","Southern America","Brazil","Paraná","Piraquara","Caminho Trentino","-49.037778","-25.5125",NA,"Árvore de 5m de altura; frutos imaturos.; Floresta Ombrófila Mista.","MBM393192","MBM393192","909","909","-49.037778","-25.5125",NA,"2014","11","19",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:31:12-03","MBM","MBM","406703","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","9523","2016","10","28","Southern America","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111",NA,"Árvore com 5 m de altura; frutos imaturos.; Floresta Ombrófila Mista, na margem de rio encachoeirado.","MBM406703","MBM406703","975","975","-50.142222","-24.716111",NA,"2016","11","22",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:31:12-03","MBM","MBM","409053","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.","2455","2017","05","09","Southern America","Brazil","Paraná","São José dos Pinhais","Rio Miringuava","-49.073056","-25.641944",NA,"Árvore com 16 m de altura; flores bege, rósea ou avermelhada.; Floresta Ombrófila Mista Aluvial.","MBM409053","MBM409053","894","894","-49.073056","-25.641944",NA,"2017","05","25",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:31:12-03","MBM","MBM","409526","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Assis, L.C.S.; Farinaccio, M.A.; Junqueira, A.B.; Santos, M.F.; Temponi, L.G.; Farinaccio, M.A.; Junqueira, A.B.; Santos, M.F.; Temponi, L.G.","1060","2004","10","19","Southern America","Brazil","São Paulo","Jundiaí","Parque Municipal da Serra do Japi","-46.931667","-23.234444",NA,"Pequena árvore ca. 1,8 m alt. Ramos lisos, castanho-acinzentados, nítidos. folhas discolores, face adaxial nítida. Frutos verdes, cúpulas vermelhas. Material em sílica.; Floresta Estacional Semidecidual, na borda da floresta.","MBM409526","MBM409526","816","816","-46.931667","-23.234444",NA,"2017","06","06",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:31:12-03","MBM","MBM","414416","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Antoniuk-Bonato, R.G.","Silva, J.M.; Noguchi, G.; Cine, F.; Noguchi, G.; Cine, F.","9818","2017","05","02","Southern America","Brazil","Paraná","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111",NA,"Árvore com 8 m de altura; frutos imaturos.; Floresta Ombrófila Mista, na margem de rio.","MBM414416","MBM414416","975","975","-50.142222","-24.716111",NA,"2018","06","04",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:31:12-03","MBM","MBM","417508","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.","3242","2019","02","21","Southern America","Brazil","Paraná","Curitiba","Barreirinha","-49.256111","-25.372222",NA,"Árvore com 11 m de altura; flores brancas, masculinas.; Floresta Ombrófila Mista Montana.","MBM417508",NA,"970","970","-49.256111","-25.372222",NA,"2019","03","01",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:31:12-03","MBM","MBM","423973","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Alves, A.","90","2016","08","09","Southern America","Brazil","Paraná","Curitiba","Bairro Pilarzinho, Rua Domingos Antônio Moro, 50m do cruzamento com a Avenida Fredolin Wolf","-49.288156","-25.382703",NA,"Árvore com cerca de 7m, folhas verdes de odor desagradável quando maceradas. Frutos imaturos com cúpula vermelha, tronco reto com casca marrom. Crescendo próxima a rua em remanescente de Floresta Ombrófila Mista.","MBM423973",NA,"970","970","-49.288156","-25.382703",NA,"2019","09","25",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:31:12-03","MBM","MBM","425086","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.; Lubow, S.; Lubow, S.","3769","2019","10","25","Southern America","Brazil","Paraná","Curitiba","APAE, Botiatuvinha","-49.350556","-25.385",NA,"Árvore com 11 m de altura; cúpulas vermelhas e frutos quase maduros.; Floresta Ombrófila Mista.","MBM425086",NA,"987","987","-49.350556","-25.385",NA,"2019","11","05",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:31:12-03","MBM","MBM","425928","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Völtz, R.R.; Vieira, R.S.; Brotto, M.L.; Vieira, R.S.; Brotto, M.L.","2109","2019","07","25","Southern America","Brazil","Paraná","Curitiba","Refúgio da Vida Silvestre do Bugio","-49.341111","-25.6225",NA,"Árvore 17 m alt.; frutos imaturos verdes; sub-dossel de Floresta Ombrófila Mista avançada.; Floresta Ombrófila Mista.","MBM425928",NA,"910","910","-49.341111","-25.6225",NA,"2019","07","25",NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:31:12-03","MBM","MBM","429808","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.","3782","2019","11","17","Southern America","Brazil","Paraná","Piraquara","Recreio da Serra","-49.02","-25.443889",NA,"Árvore com 12 m de altura; frutos quase maduros verdes, cúpulas vermelhas.; Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa.","MBM429808",NA,"963","963","-49.02","-25.443889",NA,"2019","11","17",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:31:12-03","MBM","MBM","411130","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Cotarelli, V.M.; Francisco, E.M.; Francisco, E.M.","307","2008","08","29","Southern America","Brazil","Paraná","Mauá da Serra","Mata do Pinhão","-51.15","-23.883333",NA,"Árvore 8m. Frutos esféricos verdes.","MBM411130","MBM411130",NA,NA,"-51.15","-23.883333",NA,"2018","02","22",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:31:12-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Dalmaso, C.A.","107","2013","04","12","Southern America","Brazil","Paraná","Ivaí",NA,"-50.760006","-25.020003",NA,"Árvore.","IFN000001",NA,NA,NA,"-50.760006","-25.020003",NA,"2013","05","28",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:31:12-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Saueressig, D.","1784","2013","03","26","Southern America","Brazil","Paraná","São João do Triunfo",NA,"-50.400003","-25.559997",NA,"Árvore.","IFN000053",NA,NA,NA,"-50.400003","-25.559997",NA,"2013","05","27",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:31:12-03","MBM","MBM",NA,"PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Barboza, E.","Francisco, M.","363","2013","06","12","Southern America","Brazil","Paraná","Pinhão",NA,"-51.48","-25.919997",NA,"Árvore.","IFN000780",NA,NA,NA,"-51.48","-25.919997",NA,"2013","07","18",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:31:12-03","MBM","MBM","236632","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Silva, S.M.","Gatti, G.; et al.; et al.","331",NA,NA,NA,"Southern America","Brazil","Paraná","Araucária","Novo Nordisk","-49.4103012084961","-25.5930995941162",NA,NA,"MBM236632","MBM236632",NA,NA,NA,NA,NA,NA,NA,NA,"21346","auto",NA,NA,NA,NA,NA
"186","2020-12-21 16:31:12-03","MBM","MBM","108590","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Rohwer, J.G.","Paciornik, E.F.; Manosso, A.; Manosso, A.","230",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","Estrada do Cerne","-49.5283012390137","-25.4585990905762",NA,NA,"MBM108590","MBM108590",NA,NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA,NA
"187","2020-12-21 16:31:12-03","MBM","MBM","340190","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.","77","2008","03","15","Southern America","Brazil","Paraná","Curitiba","Bosque Martin Lutero, Boa Vista","-49.2731018066406","-25.4277992248535",NA,"Árvore 9m de altura, casca escamosa, flores inicialmente branco-amareladas e tardiamente róseo-avermelhadas. Floresta ombrófila mista montana","MBM340190","MBM340190",NA,NA,NA,NA,NA,"2008","03","20","25180","auto",NA,NA,NA,NA,NA
"188","2020-12-21 16:31:12-03","MBM","MBM","105473","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, L.C.S.","Imaguire, N.","1248","1976","01","22","Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM105473","MBM105473",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"189","2020-12-21 16:31:12-03","MBM","MBM","211863","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Ribas, O.S.","Dombrowski, L.T.; et al.; et al.","1721",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM211863",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"190","2020-12-21 16:31:12-03","MBM","MBM","211865","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez",NA,"Imaguire, N.","413",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM211865",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"191","2020-12-21 16:31:12-03","MBM","MBM","211867","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Dombrowski, L.T.","Dombrowski, L.T.","13618",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM211867",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"192","2020-12-21 16:31:12-03","MBM","MBM","211871","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Wattimo, I. de","Imaguire, N.","413",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM211871",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"193","2020-12-21 16:31:12-03","MBM","MBM","211872","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Dombrowski, L.T.","Dombrowski, L.T.","13241",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM211872",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"194","2020-12-21 16:31:12-03","MBM","MBM","211886","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Wattimo, I. de","Dombrowski, L.T.; et al.; et al.","5257",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM211886",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"195","2020-12-21 16:31:12-03","MBM","MBM","356723","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Brotto, M.L.","377","2009","09","20","Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia. Museu de História Natural","-49.2731018066406","-25.4277992248535",NA,"Árvore de 8m de alt.; frutos verdes com cúpulas avermelhadas. Floresta Ombrófila Mista Montana","MBM356723","MBM356723","900","900",NA,NA,NA,"2009","09","20","25180","auto",NA,NA,NA,NA,NA
"196","2020-12-21 16:31:12-03","MBM","MBM","225130","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Baitello, J.B.","Cervi, A.C.; et al.; et al.","3070",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,"=135962","MBM225130","MBM225130",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"197","2020-12-21 16:31:12-03","MBM","MBM","171937","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Imaguire, N.","5584",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171937","MBM171937",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"198","2020-12-21 16:31:12-03","MBM","MBM","135962","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Cervi, A.C.; et al.; et al.","3070",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,"=225130","MBM135962","MBM135962",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"199","2020-12-21 16:31:12-03","MBM","MBM","171947","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, L.C.S.","Imaguire, N.","5048","1977","08","02","Southern America","Brazil","Paraná","Curitiba","Escola da Criança Cega","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171947","MBM171947",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"200","2020-12-21 16:31:12-03","MBM","MBM","171944","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, L.C.S.","Imaguire, N.","5001","1977","07","07","Southern America","Brazil","Paraná","Curitiba","Escola da Criança Cega","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171944","MBM171944",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"201","2020-12-21 16:31:12-03","MBM","MBM","171949","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Rohwer, J.G.","Imaguire, N.","5491",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Mata do Pedro","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171949","MBM171949",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"202","2020-12-21 16:31:12-03","MBM","MBM","171940","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Rohwer, J.G.","Imaguire, N.","5214",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Seminário dos Paltinos","-49.2731018066406","-25.4277992248535",NA,NA,"MBM171940","MBM171940",NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"203","2020-12-21 16:31:12-03","MBM","MBM","211869","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Imaguire, N.","Imaguire, N.","3303",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM211869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"204","2020-12-21 16:31:12-03","MBM","MBM","169528","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Imaguire, N.","Imaguire, N.","3302",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM169528","MBM169528",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"205","2020-12-21 16:31:12-03","MBM","MBM","169527","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Wattimo, I. de","Imaguire, N.","2589",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM169527","MBM169527",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"206","2020-12-21 16:31:12-03","MBM","MBM","169522","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, L.C.S.","Imaguire, N.","2692","1972","01","05","Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM169522","MBM169522",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"207","2020-12-21 16:31:12-03","MBM","MBM","90074","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Oliveira, P.I.","785",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,"MBM090074","MBM090074",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"208","2020-12-21 16:31:12-03","MBM","MBM","159702","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Bufrem, A.; Ziller, S.R.; Ziller, S.R.","3",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM159702","MBM159702",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"209","2020-12-21 16:31:12-03","MBM","MBM","25552","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Assis, L.C.S.","Hatschbach, G.","10985","1964","02","23","Southern America","Brazil","Paraná","Quatro Barras","Cerne","-49.0769004821777","-25.3656005859375",NA,NA,"MBM025552","MBM025552",NA,NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"210","2020-12-21 16:31:12-03","MBM","MBM","234471","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Hatschbach, G.; Spichiger, R.; Loizeau, P.A.; Spichiger, R.; Loizeau, P.A.","68662",NA,NA,NA,"Southern America","Brazil","Paraná","São Mateus do Sul","Vargem Grande","-50.3828010559082","-25.8742008209229",NA,NA,"MBM234471","MBM234471",NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"211","2020-12-21 16:31:12-03","MBM","MBM","259210","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Silva, J.M.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","3350","2001","03","23","Southern America","Brazil","Paraná","Tunas do Paraná","Estrada Pacas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,"MBM259210","MBM259210",NA,NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"212","2020-12-21 16:31:12-03","MBM","MBM","245142","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Rohwer, J.G.","Silva, J.M.; Abe, L.M.; Abe, L.M.","3122",NA,NA,NA,"Southern America","Brazil","Paraná","Tunas do Paraná","Pacas","-49.0858001708984","-24.9743995666504",NA,NA,"MBM245142","MBM245142",NA,NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"213","2020-12-21 16:31:12-03","MBM","MBM","51514","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Reitz, R.; Klein, R.M.; Klein, R.M.","8701",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Lauro Müller","Vargem Grande","-49.3967018127441","-28.3927993774414",NA,"Capoeira. Arbusto Flor branca.","MBM051514","MBM051514",NA,NA,NA,NA,NA,"2008","10","28","15992","auto",NA,NA,NA,NA,NA
"214","2020-12-21 16:31:12-03","MBM","MBM","391872","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Schwirkowski, P.","66A","2014","03","30","Southern America","Brazil","Santa Catarina","São Bento do Sul","Bairro Bela Aliança","-49.3786010742188","-26.2502994537354",NA,NA,"MBM391872","MBM391872",NA,NA,NA,NA,NA,"2014","08","20","23090","auto",NA,NA,NA,NA,NA
"215","2020-12-21 16:31:12-03","MBM","MBM","51513","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Brotto, M.L.","Reitz, R.; Klein, R.M.; Klein, R.M.","8713",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Urussanga","Pinhal da Companhia Lauro Muller","-49.32080078125","-28.5177993774414",NA,"Árvore. Flor amarelo-esverdeada., 15m.","MBM051513","MBM051513","300","300",NA,NA,NA,"2008","10","28","14548","auto",NA,NA,NA,NA,NA
"216","2020-12-21 16:31:12-03","MBM","MBM","56829","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Alfredo, C.; et al.; et al.","6796",NA,NA,NA,"Southern America","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"=56826","MBM056829","MBM056829",NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"217","2020-12-21 16:31:12-03","MBM","MBM","56826","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Alfredo, C.","6796",NA,NA,NA,"Southern America","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"=56829","MBM056826","MBM056826",NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"218","2020-12-21 16:31:12-03","MBM","MBM","270322","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","nutans","Ocotea nutans","(Nees) Mez","Werff, H. van der","Lombardi, J.A.","4545","2002","02","19","Southern America","Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"MBM270322","MBM270322",NA,NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA
