"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","locality","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"655","2021-03-16 17:53:44-03","UCS","HUCS","24590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wasum, R.A.",NA,NA,NA,"Wasum, R.A.","2004","12","04","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.625056","-29.458694","-50.625056","-29.458694","889","889",NA,NA,"2239","Estrada para Taquara","orla do caminho",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-03-16 17:53:44-03","UCS","HUCS","31746","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R.","2007",NA,NA,"Wasum, R.A.","2007","10","05","Brasil","Paraná","São Mateus do Sul","-50.331389","-25.856111","-50.331389","-25.856111","848","848",NA,NA,"4313","Fazenda do Durgo","orla da mata",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-03-16 17:53:44-03","UCS","HUCS","34346","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R.","2009","01","01","Zanotto, M.D.","2009","01","28","Brasil","Rio Grande do Sul","Trindade do Sul","-52.805278","-27.498611","-52.805278","-27.498611",NA,NA,NA,NA,"80",NA,"em orla da mata",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-03-16 17:53:44-03","UCS","HUCS","36639","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wasum, R.A.","2011","02",NA,"Rizzon, E.","2010","11","06","Brasil","Rio Grande do Sul","São Marcos","-51.025222","-28.951667","-51.025222","-28.951667","748","748",NA,NA,"53","Linha Tuiuti","zona rural; orla da mata - junto à Igreja",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-03-16 17:53:44-03","UCS","HUCS","43124","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meyer, F.S.","2015","11","12","Gonzatti, F.","2015","02","03","Brasil","Rio Grande do Sul","Pinhal da Serra","-51.188528","-27.930278","-51.188528","-27.930278","947","947",NA,NA,"1642","São Cristóvão","arvoreta com frutos carnosos alaranjados; campo nativo",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-03-16 17:53:44-03","UCS","HUCS","48581","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Oliveira, A.A.","2009","11","17","Stival-Santos, A.","2009","11","17","Brasil","Santa Catarina","Brusque","-48.869722","-27.033333","-48.869722","-27.033333","45","45",NA,NA,"1197","Barracão.","Florística IFFSC 639 (Arbusto)",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-03-16 17:53:44-03","UCS","HUCS","48582","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Oliveira, A.A.","2010","04","12","Dreveck, S.","2009","11","17","Brasil","Santa Catarina","Joinville","-48.961944","-26.28","-48.961944","-26.28","85","85",NA,NA,"1277","Pirai.","Florística IFFSC 1027 (Arbusto). Comum no fragmento.; interior de fragmento",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2021-03-16 17:53:44-03","UCS","HUCS","49639","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Gonzatti, F.","2019","05",NA,"Gonzatti, F.","2019","03","23","Brasil","Rio Grande do Sul","Canela","-50.816667","-29.321389","-50.816667","-29.321389","788","788",NA,NA,"5000","FLONA de Canela","Arvoreta em bordo de estrada",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2021-03-16 17:53:44-03","UCS","HUCS","39189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Olivera, A.A. de","2010","04","12","Gasper, A.L.","2007","12","12","Brasil","Santa Catarina","Monte Castelo","-50.31","-26.730092","-50.31","-26.730092","877","877",NA,NA,"1126","Serra do Espigão - Km 103 da BR 116","estágio suces. médio de regeneração","cinerascens",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-03-16 17:53:44-03","UCS","HUCS","42030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens cinerascens","Miq.","Olivera, A.A. de","2010","04","12","Stival-Santos, A.","2008","12","11","Brasil","Santa Catarina","Anita Garibaldi","-51.117222","-27.716944","-51.117222","-27.716944","1010","1010",NA,NA,"213",NA,"estágio suces. avançado, fruto imaturo verde; interior da mata","cinerascens",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-03-16 17:53:44-03","UCS","HUCS","46237","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Oliveira, A.A. de","2010","04","14","Dreveck, S.","2009","11","05","Brasil","Santa Catarina","Balneário Barra do Sul","-48.69","-26.46","-48.69","-26.46","2","2",NA,NA,"1228","Próximo a Mineração Nilso e Veiga do Sul.","Florística IFFSC 959 (Arbusto)","robusta",NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-03-16 17:53:44-03","UCS","HUCS","4062","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Hatschbach, G.","1987",NA,NA,"Pizani, A.","1983","07","20","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"34",NA,"árvore; morros da região","robusta","30514","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-03-16 17:53:44-03","UCS","HUCS","17540","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Smith, S.F.","2001","12",NA,"Wasum, R.A.","2000","11","26","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830",NA,NA,"780",NA,"interior da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-03-16 17:53:44-03","UCS","HUCS","10311","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1995","01",NA,"Wasum, R.A.","1994","11","02","Brasil","Rio Grande do Sul","Bento Gonçalves","-51.5191993713379","-29.1714000701904",NA,NA,"800","800",NA,NA,"s.n.","Campus","arvoreta; interior da mata",NA,"21248","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-03-16 17:53:44-03","UCS","HUCS","15954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Ribas, O.S.","2001",NA,NA,"Wasum, R.A.","2000","02","27","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"471","Carapina","beira da estrada",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2021-03-16 17:53:44-03","UCS","HUCS","2103","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Leonor Souza, M.","1985",NA,NA,"Falkenberg, D.B.","1985","10","26","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,"2932","Colônia São Pedro","arbusto 3m, flor em botão; mata atlântica",NA,"20837","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-03-16 17:53:44-03","UCS","HUCS","34332","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Meyer, F.S.","2015","11","12","Wasum, R.A.","2009","04","25","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"840","840",NA,NA,"4507","Criúva - Palanquinhos","interior de mata",NA,"49662","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2021-03-16 17:53:44-03","UCS","HUCS","19876","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wasum, R.A.",NA,NA,NA,"Wasum, R.A.","2002","12","15","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830",NA,NA,"1646","Estrada para Taquara","borda da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-03-16 17:53:44-03","UCS","HUCS","743","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","D'El Rei Souza, M.L.","1985","05",NA,"Wasum, R.A.","1985","04","21","Brasil","Rio Grande do Sul","Jaquirana","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,NA,NA,"s.n.","Fazenda Boa Vista","orla da mata",NA,"31282","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2021-03-16 17:53:44-03","UCS","HUCS","12355","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Goldenberg, R.","2009","01","01","Wasum, R.A.","1998","02","13","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"1100","1100",NA,NA,"s.n.","Fazenda do Boqueirão","arvoreta em beira do arroio, interior da mata",NA,"55856","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-03-16 17:53:44-03","UCS","HUCS","19010","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Zaremba, R.",NA,NA,NA,"Zaremba, R.","1998","05","06","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"173","Flona A1","árvore 3m , frutos de cor laranja - PACA 85288; interior da mata pocuo densa",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-03-16 17:53:44-03","UCS","HUCS","12589","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Smith, S.F.","1998","08",NA,"Wasum, R.A.","1996","07","17","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"750","750",NA,NA,"s.n.","Floresta Nacional","arvoreta; beira da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-03-16 17:53:44-03","UCS","HUCS","10344","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1995","02",NA,"Wasum, R.A.","1994","12","16","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"850","850",NA,NA,"s.n.","Floresta Nacional I","árvore; beira da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2021-03-16 17:53:44-03","UCS","HUCS","10542","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1995","06",NA,"Wasum, R.A.","1995","01","18","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"s.n.","Floresta Nacional I","orla da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2021-03-16 17:53:44-03","UCS","HUCS","10949","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1996","01",NA,"Wasum, R.A.","1995","05","20","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"s.n.","Floresta Nacional I","beira da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-03-16 17:53:44-03","UCS","HUCS","11567","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1996","07",NA,"Wasum, R.A.","1995","12","14","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"s.n.","Floresta Nacional I","beira da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2021-03-16 17:53:44-03","UCS","HUCS","12066","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1997","07",NA,"Wasum, R.A.","1996","02","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"800","800",NA,NA,"s.n.","Floresta Nacional I","beira da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2021-03-16 17:53:44-03","UCS","HUCS","9914","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1994","08",NA,"Laner, M.","1994","06","03","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"830","830",NA,NA,"s.n.","Floresta Nacional I","arbusto; beira da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2021-03-16 17:53:44-03","UCS","HUCS","732","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","D'El Rei Souza, M.L.","1985","05",NA,"Guerra, I.","1985","04","20","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"1100","1100",NA,NA,"s.n.","Fortaleza","arbusto",NA,"30776","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2021-03-16 17:53:44-03","UCS","HUCS","25821","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Smith, S.F.","2005","07",NA,"Marchett, F.","2005","05","29","Brasil","Rio Grande do Sul","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"1000","1000",NA,NA,"263","Fortaleza","interior da mata",NA,"30776","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2021-03-16 17:53:44-03","UCS","HUCS","18712","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Senna, R.M.",NA,NA,NA,"Nilson, A.","2000","07","07","Brasil","Rio Grande do Sul","Maximiliano de Almeida","-51.8032989501953","-27.6322002410889",NA,NA,NA,NA,NA,NA,"714","Foz do Rio Forquilha","arbusto - HAS 37205",NA,"13380","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2021-03-16 17:53:44-03","UCS","HUCS","14988","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Smith, S.F.","2000","05",NA,"Kegler, A.","1999","11","17","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"368","Galópolis","orla da mata",NA,"49662","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-03-16 17:53:44-03","UCS","HUCS","10689","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.",NA,NA,NA,"Butzke, A.","1993","04","12","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"s.n.","IBDF","Herbara - 7023; beira da mata",NA,"46790","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2021-03-16 17:53:44-03","UCS","HUCS","17726","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Smith, S.F.","2001","12",NA,"Wasum, R.A.","2001","01","21","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"750","750",NA,NA,"911","José Velho","interior da mata",NA,"76715","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-03-16 17:53:44-03","UCS","HUCS","34662","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Magrini; Wasum, R.A.",NA,NA,NA,"Magrini, S.","2009","05","06","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"31","Mato Sanvitto","orla da mata",NA,"49662","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-03-16 17:53:44-03","UCS","HUCS","34358","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Magrini; Wasum, R.A.","2009",NA,NA,"Magrini, S.","2009","04","08","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"8","Mato Sanvitto","interior da mata",NA,"49662","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-03-16 17:53:44-03","UCS","HUCS","8340","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1992","04",NA,"Wasum, R.A.","1992","02","20","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"700","700",NA,NA,"s.n.","Nova Milano","arbusto; beira do caminho",NA,"19545","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-03-16 17:53:44-03","UCS","HUCS","8341","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Wurdack, J.J.","1992","04",NA,"Wasum, R.A.","1992","02","20","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"700","700",NA,NA,"s.n.","Nova Milano","arvoreta; junto ao caminho",NA,"19545","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-03-16 17:53:44-03","UCS","HUCS","36171","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Cordeiro, J.; Martin, V.C.","2010",NA,NA,"Cordeiro, J.","2010","03","14","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,NA,"3629","Parque Nacional do Itatiaia-estrada para o Pico das Agulhas Negras","frutos verdes - arbusto 3,50 m; mata de altitude",NA,"19648","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-03-16 17:53:44-03","UCS","HUCS","19011","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Rambo, E.","1954","08","25","Rambo, B.","1952","01","15","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"s.n.","Passo da Guarda","PACA 51890; in araucarieto",NA,"55856","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-03-16 17:53:44-03","UCS","HUCS","26921","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Smith, S.F.","2006","01",NA,"Wasum, R.A.","2005","11","07","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"750","750",NA,NA,"3137","Pedra da Gruta do Monge","orla da mata",NA,"49965","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2021-03-16 17:53:44-03","UCS","HUCS","18899","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Hatschbach, G.","1999",NA,NA,"Cordeiro, J.","1999","04","27","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"1529","Pinheiro Seco","arbusto 2,50 m fruto amarelo; mata degradada",NA,"45291","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2021-03-16 17:53:44-03","UCS","HUCS","4129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens robusta","Wurdack","Hatschbach, G.","1988",NA,NA,"Hatschbach, G.","1987","12","18","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"50","50",NA,NA,"51712","Reserva Biológica de Sapitanduva","arbusto ramoso , flor alva, anteras amarelo-citrino; mata pluvial secundária","robusta","38300","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2021-03-16 17:53:44-03","UCS","HUCS","30163","PreservedSpecimen","Plantae","Melastomataceae","Miconia","cinerascens","Miconia cinerascens","Miq.","Hatschbach, G.","2006",NA,NA,"Silva, J.M.","2006","01","19","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,NA,"4672","Rod. BR-346, Rio Potinga","arbusto 3m, frutoi maturo; beira do rio",NA,"31353","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
