"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"933","2021-04-05 12:33:18-03","UNIVASF","HVASF","20238","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2735","2013","04","04","América do Sul","Brasil","Ceará","Jati","Fazenda Oiti, Serra de São Francisco,Parcela de monitoramento 10.3","-39.005611","-7.714916","511","511",NA,"Árvore com ca. de 7,80m de altura. Frutos passados marrons. Ind. 35.","HVASF020238",NA,"R.A. Silva",NA,NA,"2013","06","06","-39.005611","-7.714916","U",NA,NA,NA,NA,NA,NA
"934","2021-04-05 12:33:18-03","UNIVASF","HVASF","10940","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Marcondes Oliveira","5488","2011","03","15","América do Sul","Brasil","Pernambuco","Floresta","Projeto de Transposição do São Francisco. Lote 9. Caatinga arbustiva aberta. Solo argiloso.","-38.338925","-8.7355","360","360",NA,"Arvoreta cerca de 4m de altura. Flores alvas. Frutos esverdeados. Látex branco. Freqüente.","HVASF010940",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.338925","-8.735500","U",NA,NA,NA,NA,NA,NA
"935","2021-04-05 12:33:18-03","UNIVASF","HVASF","7505","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.P. Fontana","6493","2010","02","24","América do Sul","Brasil","Ceará","Brejo Santo","Poço do Pau, Serra do Poço, arredores Reservatório Poços, lote 5","-38.846972","-7.607694","774","774",NA,"Árvore, ca. 4m. Látex translúcido. Botões e frutos verdes. Pedicelo avermelhado.","HVASF007505",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-38.846972","-7.607694","U",NA,NA,NA,NA,NA,NA
"936","2021-04-05 12:33:18-03","UNIVASF","HVASF","19209","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","2193","2013","01","21","América do Sul","Brasil","Pernambuco","Serrita","Barra do Cedro","-39.3066","-7.813547","789","789",NA,"Árvore com ca. de 4,50m alt.. Folha simples e alterna. Botões verdes.","HVASF019209",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.306600","-7.813547","U",NA,NA,NA,NA,NA,NA
"937","2021-04-05 12:33:18-03","UNIVASF","HVASF","4160","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.G. Carvalho-Sobrinho","2077","2009","03","26","América do Sul","Brasil","Pernambuco","Cabrobó","Estrada vicinal para Terra Nova.","-39.380277","-8.387611","371","371",NA,"Arbusto ca. 3m alt. Frutos imaturos verdes.","HVASF004160",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.380277","-8.387611","U",NA,NA,NA,NA,NA,NA
"938","2021-04-05 12:33:18-03","UNIVASF","HVASF","18267","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","C.O. Souza","96","2012","03","09","América do Sul","Brasil","Pernambuco","Petrolina","UNIVASF, Campus de Ciências Agrárias. Parcela Permanente 2-A, Projeto Caprinos/Ovinos/Emas","-40.55025","-9.327388","385","385",NA,"Árvore, ca. de 5m alt., folhas palmatilobadas. Inflorescência racemosa, flores azuladas, masculinas, anteras amarelas, presença de botões florais azulados localizados no ápice do ramo foliar.","HVASF018267",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-40.550250","-9.327388","U",NA,NA,NA,NA,NA,NA
"939","2021-04-05 12:33:18-03","UNIVASF","HVASF","7532","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.P. Fontana","6520","2010","02","25","América do Sul","Brasil","Paraíba","São José de Piranhas","Serra do Vital, estrada para cajazeiras, lote 7","-38.564111","-7.041888","395","395",NA,"Árvore, ca. 6m. Botões verdes. Látex branco. Nome vulgar: maniçoba. Xiloteca.","HVASF007532",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-38.564111","-7.041888","U",NA,NA,NA,NA,NA,NA
"940","2021-04-05 12:33:18-03","UNIVASF","HVASF","23276","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D.S. Fernandes","302","2017","01","21","América do Sul","Brasil","Bahia","Sento Sé","Área Proposta Parque Nacional do Boqueirão da Onça, Comunidade Brejo da Brásida,Baixão da Caiçara","-41.676027","-10.33","426","426",NA,"Arbusto, ca. de 1,0m de alt., frutos imaturos verdes, deiscentes.","HVASF023276",NA,"R.T. Queiroz",NA,NA,"2017","11","22","-41.676027","-10.330000","U",NA,NA,NA,NA,NA,NA
"941","2021-04-05 12:33:18-03","UNIVASF","HVASF","17576","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","I.B. Affonso","26","2012","09","28","América do Sul","Brasil","Pernambuco","Petrolina","UNIVASF, Campus Ciências Agrárias próximo a antiga lagoa, na margem da estrada de acesso ao prédio dos Laboratórios","-40.549194","-9.324666","385","385",NA,"Arvoreta ca. de 3.0m alt. Caule verde-vináceo. Flores com corola alva e sua fauce com estrias vináceas, anteras amarelas.","HVASF017576",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-40.549194","-9.324666","U",NA,NA,NA,NA,NA,NA
"942","2021-04-05 12:33:18-03","UNIVASF","HVASF","17038","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2105","2012","08","21","América do Sul","Brasil","Paraíba","São José de Piranhas","Reservatório Cuncas","-38.623638","-7.097583","367","367",NA,"Arbusto com ca. de 3,5m altura, com látex. Botões florais verdes.","HVASF017038",NA,"D.P. Souza",NA,NA,"2012","11","07","-38.623638","-7.097583","U",NA,NA,NA,NA,NA,NA
"943","2021-04-05 12:33:18-03","UNIVASF","HVASF","22172","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","cf. carthagenensis","Manihot cf. carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","3253","2014","02","03","América do Sul","Brasil","Paraíba","São João do Tigre","Povoado Juazeiro","-36.95818","-8.249511","697","697",NA,"Árvore, ca. 4 m de altura, presença de látex branco em abundância.","HVASF022172",NA,"V.M. Cotarelli",NA,NA,"2014","02","03","-36.958180","-8.249511","U",NA,NA,NA,NA,NA,NA
"944","2021-04-05 12:33:18-03","UNIVASF","HVASF","20360","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","cf. carthagenensis","Manihot cf. carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2594","2013","02","20","América do Sul","Brasil","Pernambuco","Salgueiro","Parcela de monitoramento PMN 4.2","-39.270555","-8.203694","431","431",NA,"Árvore com ca. de 5m de altura. Frutos passados marrons. Ind. 14.","HVASF020360",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.270555","-8.203694","U",NA,NA,NA,NA,NA,NA
"945","2021-04-05 12:33:18-03","UNIVASF","HVASF","11546","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Marcondes Oliveira","5727","2011","04","16","América do Sul","Brasil","Pernambuco","Custódia","Lote 10 - Reservatório Bagres. Caatinga arbustivo-arbórea aberta. Solo arenoso.","-37.783222","-8.334472","528","528",NA,"Arbusto cerca de 3 mde altura. Frutos esverdeados, sementes amarronzadas. Freqüente.","HVASF011546",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.783222","-8.334472","U",NA,NA,NA,NA,NA,NA
"946","2021-04-05 12:33:18-03","UNIVASF","HVASF","3682","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Marcondes Oliveira","3766","2009","02","18","América do Sul","Brasil","Pernambuco","Custódia","Projeto de Transposição do São Francisco, nas proximidades do Reservatório Copiti,","-37.692583","-8.248305","526","526",NA,"árvore ± 3m alt.. Caule verde-vináceo. Cálice externamente esverdeado, interno amarronzado, disco nectarífero amarelado, estames alvos, anteras amareladas. Frutos imaturos esverdeados. Freqüente.","HVASF003682",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.692583","-8.248305","U",NA,NA,NA,NA,NA,NA
"947","2021-04-05 12:33:18-03","UNIVASF","HVASF","11383","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.R. Fabricante","2","2011","05","18","América do Sul","Brasil","Pernambuco","Custódia","Reservatório Copiti","-37.7025","-8.251805","522","522",NA,"Árvore. 6 m de altura. Frutos verdes. Madeira coletada para Xiloteca (n° 143).","HVASF011383",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.702500","-8.251805","U",NA,NA,NA,NA,NA,NA
"948","2021-04-05 12:33:18-03","UNIVASF","HVASF","15791","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","N.M. Almeida","52","2012","03","08","América do Sul","Brasil","Pernambuco","Floresta","Próximo ao Riacho das Lajes. Parcela permanente de monitoramento. PML 4, parcela 2","-38.112055","-8.592305","410","410",NA,"Arbusto com ca. de 1,5 de altura. Monóica com flores unissexuais, corola vermelha e cálice esverdeado. Estruturas reprodutivas amarelas. Indivíduo 9.","HVASF015791",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.112055","-8.592305","U",NA,NA,NA,NA,NA,NA
"949","2021-04-05 12:33:18-03","UNIVASF","HVASF","18961","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","2087","2012","12","12","América do Sul","Brasil","Pernambuco","Santa Cruz","Sítio Santa Rita","-40.326444","-8.288861","470","470",NA,"Árvore com ca. de 3,00m alt.. Folha simples, alterna, com a face adaxial verde e face abaxial verde opaco com a nervura principal amarelada. Botões verdes.","HVASF018961",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-40.326444","-8.288861","U",NA,NA,NA,NA,NA,NA
"950","2021-04-05 12:33:18-03","UNIVASF","HVASF","19647","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","cf. carthagenensis","Manihot cf. carthagenensis","(Jacq.) Müll.Arg.","N.M. Almeida","494","2013","02","06","América do Sul","Brasil","Ceará","Jati","Próximo ao Reservatório Jati. PMN 10, parcela 5","-39.005388","-7.715777","511","511",NA,"Árvore com ca. de 4,5m de alt.. Flores lilases com estruturas reprodutivas amarelas. Indivíduo 1.","HVASF019647",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.005388","-7.715777","U",NA,NA,NA,NA,NA,NA
"951","2021-04-05 12:33:18-03","UNIVASF","HVASF","14906","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","N.M. Almeida","20","2012","01","26","América do Sul","Brasil","Pernambuco","Salgueiro","Lote 3, Localidade de Penaforte, próximo ao reservatório Milagres. Parcela permanente do monitorameto PMN9, parcela 5","-39.086347","-7.883269","588","588",NA,"Árvore com 7,2 m de alt., folhas palmatilobadas, com galhas. Inflorescência cimosa, flores azuladas, masculinas, anteras amarelas, presença de botões florais azulados localizados no ápice do ramo foliar. Indivíduo 16.","HVASF014906",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.086347","-7.883269","U",NA,NA,NA,NA,NA,NA
"952","2021-04-05 12:33:18-03","UNIVASF","HVASF","14400","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","F.F. Onofre","282","2012","04","04","América do Sul","Brasil","Pernambuco","Custódia","Lote 10. Reservatório Copiti","-37.710763","-8.258916","512","512",NA,"Árvore, ca. de 5m alt.. Folhas simples lobada, palmatipartida. Flores amareladas levemente esverdeadas. Frutos imaturos esverdeados, deiscentes, tipo tricoca.","HVASF014400",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.710763","-8.258916","U",NA,NA,NA,NA,NA,NA
"953","2021-04-05 12:33:18-03","UNIVASF","HVASF","19521","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","N.M. Almeida","457","2013","01","10","América do Sul","Brasil","Pernambuco","Flores","Base da Serra do Enjeitado","-38.049305","-7.980416","507","507",NA,"Árvore com ca.de 5m de alt.. Flores esverdeadas com guia de nectário roxo. Presença de galhas nas folhas.","HVASF019521",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-38.049305","-7.980416","U",NA,NA,NA,NA,NA,NA
"954","2021-04-05 12:33:18-03","UNIVASF","HVASF","7865","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","D. Araújo","1178","2010","02","03","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, Estrada entre o cemitério e o canal do PISF","-37.625138","-8.124694","532","532",NA,"Árvore. Flores verdes.","HVASF007865",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-37.625138","-8.124694","U",NA,NA,NA,NA,NA,NA
"955","2021-04-05 12:33:18-03","UNIVASF","HVASF","19289","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.C.P. Oliveira","2273","2013","01","23","América do Sul","Brasil","Pernambuco","Serrita","Sítio Melosa","-39.333916","-7.812972","524","524",NA,"Árvore com ca. de 4,00m alt.. Folha simples e alterna. Botões verdes. Fruto imaturo e verde.","HVASF019289",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.333916","-7.812972","U",NA,NA,NA,NA,NA,NA
"956","2021-04-05 12:33:18-03","UNIVASF","HVASF","1054","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","S.M. Nunes","19","2008","04","26","América do Sul","Brasil","Pernambuco","Petrolina","UNIVASF, Fazenda Experimental","-40.548861","-9.326138","392","392",NA,"Arbusto, ca. 35cm alt. Caule sublenhoso. Folhas palmadas. Fruto imaturo do tipo cápsula.","HVASF001054",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-40.548861","-9.326138","U",NA,NA,NA,NA,NA,NA
"957","2021-04-05 12:33:18-03","UNIVASF","HVASF","19053","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","R.A. Silva","2504","2013","01","14","América do Sul","Brasil","Pernambuco","Cabrobó","Parcelas de monitoramento PMN 1.1","-39.469833","-8.492194","354","354",NA,"Árvore com ca. de 3m de altura. Botões florais e flores verdes.","HVASF019053",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.469833","-8.492194","U",NA,NA,NA,NA,NA,NA
"958","2021-04-05 12:33:18-03","UNIVASF","HVASF","6611","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","A.P. Fontana","6338","2010","01","14","América do Sul","Brasil","Pernambuco","Salgueiro","Uri, Canteiro Encalso, área da Coleção Viva Eixo Norte 1-CVN1, Lote 3","-39.173972","-8.066444","515","515",NA,"Arbusto, ca. 3m. Flores verdes com base marron.","HVASF006611",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-39.173972","-8.066444","U",NA,NA,NA,NA,NA,NA
"959","2021-04-05 12:33:18-03","UNIVASF","HVASF","2217","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Marcondes Oliveira","2964","2007","07","19","América do Sul","Brasil","Pernambuco","Cabrobó","Serra da Extrema, Eixo Norte - Projeto de Integração do rio São Francisco.","-39.329119","-8.386058","320","320",NA,"arbusto; frutos maturos cremes. Freqüente. maniçoba","HVASF002217",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-39.329119","-8.386058","U",NA,NA,NA,NA,NA,NA
"960","2021-04-05 12:33:18-03","UNIVASF","HVASF","2869","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","U.S. Pesqueira","91","2008","05","03","América do Sul","Brasil","Pernambuco","Petrolina","Fazenda Experimental - UNIVASF","-40.548861","-9.326138","392","392",NA,"Arbusto. Folhas palmadas, ovais com cerosidade. Fruto cápsulas globosas com estrias.","HVASF002869",NA,"M.L.L. Martins",NA,NA,"2011","05","17","-40.548861","-9.326138","U",NA,NA,NA,NA,NA,NA
"961","2021-04-05 12:33:18-03","UNIVASF","HVASF","3681","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Marcondes Oliveira","3765","2009","02","17","América do Sul","Brasil","Pernambuco","Custódia","Projeto de Transposição do São Francisco, nas proximidades do reservatório Copiti","-37.692444","-8.240666","545","545",NA,"arvoreta ± 4m alt. Flores esverdeadas. Freqüente.","HVASF003681",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-37.692444","-8.240666","U",NA,NA,NA,NA,NA,NA
"962","2021-04-05 12:33:18-03","UNIVASF","HVASF","7034","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Marcondes Oliveira","4784","2010","01","27","América do Sul","Brasil","Bahia","Sento Sé","Serra dos Prazeres",NA,NA,"513","513",NA,"Arvoreta ± 3.0m alt. Caule verde-vináceo. Flores com corola alva e sua fauce com estrias vináceas, anteras amarelas. Frutos imaturos esbranquiçados. Freqüênte.","HVASF007034",NA,"M.L.L. Martins",NA,NA,"2011","05","17","9999.000000","9999.000000","U",NA,NA,NA,NA,NA,NA
"963","2021-04-05 12:33:18-03","UNIVASF","HVASF","13998","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","J.V.A. Ferreira","141","2012","01","04","América do Sul","Brasil","Pernambuco","Lagoa Grande","Distrito de Vermelhos","-40.118972","-9.047358","362","362",NA,"Árvore ca. de 2,5 m de alt.. Flores em botões verdes.","HVASF013998",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-40.118972","-9.047358","U",NA,NA,NA,NA,NA,NA
"964","2021-04-05 12:33:18-03","UNIVASF","HVASF","15033","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","C.R.S. Oliveira","270","2012","02","29","América do Sul","Brasil","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha do Canyon","-37.244583","-8.530111","822","822",NA,"Erva ca. de 1,5m alt. Inflorescências congestas. Folhas alternas, margem lisa. Flores vináceas. Presença de látex.","HVASF015033","HVASF015033_01","M.L.L. Martins",NA,NA,"2013","12","19","-37.244583","-8.530111","U",NA,NA,NA,NA,NA,NA
"965","2021-04-05 12:33:18-03","UNIVASF","HVASF","4514","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis","(Jacq.) Müll.Arg.","Marcondes Oliveira","3965","2009","04","27","América do Sul","Brasil","Ceará","Brejo Santo","Rodovia Santos Dumont, Lagoa do Mato, às margens da rodovia","-39.022111","-7.57075","552","552",NA,"Árvore ± 5.0 m de altura. Látex creme. Caule verde-vináceo. Frutos imaturos esverdeados. Freqüente.","HVASF004514",NA,"M.L.L. Martins",NA,NA,"2013","12","19","-39.022111","-7.570750","U",NA,NA,NA,NA,NA,NA
"966","2021-04-05 12:33:18-03","UNIVASF","HVASF","12789","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","F.A. Basso","14","2011","03","18","América do Sul","Brasil","Pernambuco","Custódia","Reservatório Bagres, lote 10","-37.702247","-8.251136","502","502",NA,"Arbusto de 1,5 m de altura, flores lilás e frutos imaturos verdes","HVASF012789",NA,"A. Laurênio",NA,NA,"2012","06","05","-37.702247","-8.251136","U",NA,NA,NA,NA,NA,NA
"967","2021-03-25 08:42:22-03","IBt","SP","253854","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis glaziovii","(Müll.Arg.) Allem","Carvalho, AM; Amorim, AM; Sant'Ana, SC","3935","1992","03","22",NA,"Brasil","Bahia","Tucano","Ca. 23 km na estrada de Tucano para Euclides da Cunha","-38.7867012023926","-10.9631004333496",NA,NA,NA,NA,NA,NA,"Martins, M","glaziovii",NA,"2012","02","14",NA,NA,NA,NA,"55392","auto",NA,NA,NA
"968","2021-03-25 08:42:22-03","IBt","SP","373379","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","carthagenensis","Manihot carthagenensis glaziovii","(Müll.Arg.) Allem","Miranda, AM","4416","2004","08","17",NA,"Brasil","Pernambuco","Fernando de Noronha","Forte São Pedro de Boldró","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,NA,"Martins, M","glaziovii",NA,"2012","02","14",NA,NA,NA,NA,"8269","auto",NA,NA,NA
"969","2019-11-21 10:04:23-03","IBt","SP","49371","S","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Lima, AS","s.n.","1943","04","02",NA,"Brasil","São Paulo","Campinas","Campo Experimental - Instituto. Cultivada","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"Rogers, DJ; Appan, SG",NA,NA,"1971","06",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA
