"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"345","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","15048",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"L. Kollmann; et al","4397","2001","08","29","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"Árvore 13m. DAP 36cm. Fuste 6m. Frutos verdes.","MBML015048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","15772",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"L. Kollmann; et al","5128","2001","12","04","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Arvoreto 8m. Frutos verdes.","MBML015772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","15950",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"L. Kollmann; et al","5200","2002","01","08","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore 18m. DAP 30cm. Flores brancas.","MBML015950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","22732",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","M. Sobral/2005",NA,NA,NA,"L. Kollmann; et al","6943","2004","08","16","Brasil","Espírito Santo","Santa Teresa","Mata do Banestes","-40.59","-19.933333","40W35'24","19S56'0",NA,NA,"Arvoreto 4m. Sombra, frutos verdes.","MBML022732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","24718",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/IV-2013",NA,NA,NA,"Tadeu A. Cruz; et al","44","2003","03","29","Brasil","Espírito Santo","Santa Teresa","Parque Natural Municipal de São Lourenço","-40.620278","-19.923889","40W37'13","19S55'26",NA,NA,"Área 1, parcela 3, árvore 7m, n°153, Dap 31cm. Botões verdes.","MBML024718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","27071",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/IV-2013",NA,NA,NA,"V. Demuner; L.F.S Magnago, T. Cruz e Elias Bausen","2435","2006","06","07","Brasil","Espírito Santo","Águia Branca","Rochedo, propr.: Ailton Corteletti","-40.801667","-18.952778","40W48'6","18S57'10","350","350","Árvore 15m, fuste 10m, Dap 25cm, frutos verdes. Interior de mata.","MBML027071",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28464",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","R. C. Britto","2006","12","10","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","1010","2006","05","17","Brasil","Espírito Santo","Santa Leopoldina","Bragança, propr.: Assunta Salvador.","-40.546389","-20.123056","40W32'47","20S7'23","400","400","Arvoreta 7m de alt. Frutos amarelos e verdes. Mata.","MBML028464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28731",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/IV-2013",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1322","2006","09","06","Brasil","Espírito Santo","Águia Branca","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","-40.798611","-18.944167","40W47'55","18S56'39","380","380","Arvoreta 14m de alt. Frutos verdes. Mata.","MBML028731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","28791",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/IV-2013",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1520","2006","10","31","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Assunta Salvador.","-40.550833","-20.134167","40W33'3","20S8'3","560","560","Arvoreta 5m de alt. Frutos e botões floaris verdes. Mata.","MBML028791",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","29661",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/Fev.2011",NA,NA,NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3695","2007","04","19","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Elcio Tomazini","-40.549444","-20.136944","40W32'58","20S8'13","600","600","Arvoreta 7m frutos verdes. Interior de mata.","MBML029661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","30378",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2012",NA,NA,NA,"V. Demuner; R. R. Vervloet, T. Cruz e Elias Bausen.","4280","2007","06","14","Brasil","Espírito Santo","Marilândia","Liberdade, propr.: Sônia (Reinaldo Bautz)","-40.535556","-19.335556","40W32'8","19S20'8","400","400","Árvore 11m, fuste 9m, Dap 25cm, frutos marrom. Interior de mata secundária.","MBML030378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","31078",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/IV-2013",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3190","2007","08","15","Brasil","Espírito Santo","Águia Branca","Aguas Claras. Zequinha","-40.814444","-18.875556","40W48'52","18S52'32","350","350","Árvore 6m, frutos imaturos de cor verde.","MBML031078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","4084",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"H. Q. Boudet Fernandes","1617","1985","11","07","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arbusto 4m, 6cm de diâmetro, flores com corola branca e cálice verde, semi-sombra, capoeirão, encosta.","MBML004084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","5622",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"H. Q. Boudet Fernandes","2770","1989","05","24","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arvoreta 8m, fuste 6m X 17cm, casca marrom, um pouco rugosa, frutos verde claros, altitude 775m, mata alta, dorso de encosta.","MBML005622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","6189",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"E. Bausen; et al","21","1991","09","24","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Árvore com +/- 11m. Fuste 7m DAP 18cm, frutos maduros amarelos, flores brancas. Mata. Topo de morro, área do finado Pedro Coli.","MBML006189","MBML006189",NA,NA,NA,NA,NA,NA,NA,NA,"PARATIPO",NA,NA
"360","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","14875",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"L. Kollmann; et al","4365","2001","08","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de São Lourenço","-40.455278","-19.247222","40W27'19","19S14'50",NA,NA,"Capoeirão. Arvoreto 8m. Frutos verdes.","MBML014875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-07-15 14:43:41-03","UNESP-RC","HRCB","45154","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Lombardi","6468","2006","10","19","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º05W","23º12S","1020","1020","Árvore ca. 5 m, folhas cartáceas, flores brancas, perfumadas, fruto imaturo verde",NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA
"362","2020-07-15 14:43:41-03","UNESP-RC","HRCB","48286","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Lombardi","6802","2007","08","14","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","850","850","borda da trilha. Árvore ca. 12 m, folhas cartáceas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2018-10-05 13:28:16-03","UFLA","ESAL","15471","S","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urban",NA,NA,NA,NA,"Fontes, MAL","166",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 8,0; ;; floresta",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"364","2017-11-24 14:12:24-02","UFLA","ESAL","28166","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Domingos, DQ; Santos, MR",NA,NA,NA,"Domingos, DQ","167a",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia","Monte Verde, Horel Kuriuwa","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"árvore; 10m; ; enegrecidos",NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"365","2017-11-24 14:12:24-02","UFLA","ESAL","20114","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Três Barras","-46.3367004394531","-22.028600692749",NA,NA,"1","1","árvore; 15, m; ;",NA,NA,NA,NA,NA,NA,"29392","auto",NA,NA,NA,NA,NA
"366","2018-10-09 16:32:15-03","UFLA","ESAL","19971","S","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urban",NA,NA,NA,NA,"Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"; ; ;; Floresta ambrófila densa Altomon",NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"367","2018-10-09 16:32:15-03","UFLA","ESAL","19147","S","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urban","Ary T. Oliveira Filho",NA,NA,NA,"Dalanesi, PE","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278","1","1","árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2018-10-09 16:32:15-03","UFLA","ESAL","12962","S","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urban",NA,NA,NA,NA,"Almeida, RJ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 8,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2017-11-24 14:12:24-02","UFLA","ESAL","17350","S","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urban",NA,NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1","árvore; 8,50m; ;; floresta",NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"370","2018-10-09 16:32:15-03","UFLA","ESAL","20008","S","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urban","Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"; ; ;; Floresta ambrófila densa Altomon",NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"371","2020-06-25 16:06:28-03","FUVATES","HVAT","2823","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J. P. Maçaneiro","2013","09","01","J. P. Maçaneiro","63","2013","09","03","Brasil","Santa Catarina","Blumenau","Morro do Cachorro, ao lado da estrada principal.","-49.121667","-27.534167","-49º7'18''W","-27º32'3''S",NA,NA,"7m. -Doação do Herbário FURB, registro FURB 44452.; FOD, est. suc.: avançado, floresta de encosta.","HVAT00002823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-03 13:56:07-03","UFF","NIT","NIT821","PreservedSpecimen","Plantae","Apocynaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"R. Couto","684","2012","04","07","Brasil","Espírito Santo","Dores do Rio Preto",NA,"-41.8452987670898","-20.6888999938965",NA,NA,NA,NA,NA,"NIT00000820",NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA
"373","2021-03-03 13:56:29-03","UFF","NIT","NIT754","PreservedSpecimen","Plantae","Salicaceae","Meliosma","sellowii","Meliosma sellowii",NA,NA,NA,NA,NA,"J. Garcia","39","2011","10","01","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"NIT00000753",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"374","2020-11-18 11:50:10-03","UERJ","HRJ","12369","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","C.Y. Manão",NA,NA,NA,"L. P. G. Rosa; W. Silva, C. Dias","s.n.","2011","09","30","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"835","835",NA,"HRJ00012556",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"375","2021-02-09 10:13:55-03","UENF","HUENF","1301","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","74","1997","07","07","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38","Igual ao 72","HUENF00001303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-02-09 10:13:55-03","UENF","HUENF","1299","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Moreno, M.R.; Nascimento, M.T.","72","1997","07","07","Brasil","Rio de Janeiro","Campos dos Goytacazes","Imbé","-41.796944","-21.846944","41º47'49''W","21º50'49''S","38","38",NA,"HUENF00001301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-02-25 10:13:14-03","CVRD","CVRD","13132","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Geovane S. Siqueira","2015","04","24","Folli, D.A.","6695","2010","08","27","BRASIL","ES","Guaçuí",NA,"-41.709618","-20.892169","-41,709618","-20,892169","596","596","<ll>dwc_commonname:</ll> Tapinuan falso","CVRD013132","CVRD013132","Magnoliophyta","Proteales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"378","2020-09-12 05:00:02-03","US","US","1114757","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.","Lombardi, Julio A.",NA,NA,NA,"A. F. M. Glaziou","17729",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Brasil: R.J.",NA,NA,NA,NA,NA,NA,NA,"US00901916","US00901916_01",NA,"Ranunculales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"Isosyntype","1",NA
"379","2020-09-12 05:00:02-03","US","US","USw31604","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.",NA,NA,NA,NA,"D. Azambuja","85",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ranunculales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","USw31544","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.",NA,NA,NA,NA,"M. Barreto","RBW 1648",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ranunculales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","1194979","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","glaziovii","Meliosma glaziovii","Urb.",NA,NA,NA,NA,"A. F. M. Glaziou","12131","1880","8","9","Brazil","Rio de Janeiro",NA,"Alto Macahe de Nova Friburgo.",NA,NA,NA,NA,NA,NA,NA,"US00094254","US00094254_01",NA,"Ranunculales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"Syntype","1",NA
"382","2020-09-12 05:00:02-03","US","US","2323525","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","glaziovii","Meliosma glaziovii","Urb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7512","1958","10","24","Brazil","Novo Horizonte",NA,"Novo Horizonte, Lauro Müller",NA,NA,NA,NA,"400",NA,NA,"US01869395","US01869395_01 US01869395_02",NA,"Ranunculales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","2536609","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"G. Hatschbach","17910","1967","11","21","Brazil","Paranaguá",NA,"Picadão Cambará. Col. Limeira",NA,NA,NA,NA,"50","100",NA,"US01869415","US01869415_01 US01869415_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","2269526","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"L. Smith & Klein, R.","10827","1957","2","5","Brazil","Porto União",NA,"South of Pôrto União",NA,NA,NA,NA,"750",NA,NA,"US01869417","US01869417_01 US01869417_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","2323399","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7108","1958","9","12","Brazil","Rio do Sul",NA,"Alto Matador",NA,NA,NA,NA,"600",NA,NA,"US01869418","US01869418_01 US01869418_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","2268470","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"G. Hatschbach","4175","1957","11","2","Brazil","Guaratuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01869414","US01869414_01 US01869414_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","2271833","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. Reitz","5916","1957","12","22","Brazil","São Francisco do Sul",NA,"Monte Crista, Garauva",NA,NA,NA,NA,"30",NA,NA,"US01869416","US01869416_01 US01869416_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"388","2020-09-12 05:00:02-03","US","US","2269056","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"L. Smith & R. M. Klein","7543","1956","11","12","Brazil","Santa Catarina",NA,"Mun. Ibirama: Densely forested high morro, Horto Florestal, Ibirama.",NA,NA,NA,NA,"450","700",NA,"US03361620","US03361620_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"389","2020-09-12 05:00:02-03","US","US","2271834","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","5916",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01869410","US01869410_01 US01869410_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"390","2020-09-12 05:00:02-03","US","US","2340902","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","9266","1959","10","30","Brazil","Jacinto Machado",NA,"Sanga da Areia",NA,NA,NA,NA,"200",NA,NA,"US01869405","US01869405_01 US01869405_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"391","2020-09-12 05:00:02-03","US","US","2252456","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","3951","1956","10","26","Brazil","Palhoça",NA,"Pilões",NA,NA,NA,NA,"200",NA,NA,"US01869420","US01869420_01 US01869420_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"392","2020-09-12 05:00:02-03","US","US","2220586","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. M. Klein","1739","1955","11","3","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"150",NA,NA,"US01869406","US01869406_01 US01869406_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"393","2020-09-12 05:00:02-03","US","US","2271602","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4302","1957","6","15","Brazil","Vidal Ramos",NA,"Sabiá",NA,NA,NA,NA,"750",NA,NA,"US01869419","US01869419_01 US01869419_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"394","2020-09-12 05:00:02-03","US","US","209960","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"A. Regnell","1525","1847","10","20","Brazil","Minas Gerais",NA,"Brasilia, prov. Minas Geraes.",NA,NA,NA,NA,NA,NA,NA,"US03361621","US03361621_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"395","2020-09-12 05:00:02-03","US","US","2745087","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"E. P. Heringer","2034","1945","9","27","Brazil","Minas Gerais",NA,"Estação Experimental de Coronel Pacheco.",NA,NA,NA,NA,NA,NA,NA,"US03361619","US03361619_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"396","2020-09-12 05:00:02-03","US","US","2220598","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"R. M. Klein","1790","1955","12","7","Brazil","Itajaí",NA,"Morro da Fazenda",NA,NA,NA,NA,"200",NA,NA,"US01869408","US01869408_01 US01869408_02",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
