"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"142","2015-11-07 08:54:06-02","MNHN","RECOLNAT_MNHN_P","P02440934","PreservedSpecimen",NA,"Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Saint-Hilaire",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Province de Sainte-Catherine : forêts vierges près Itapocoroia",NA,NA,NA,NA,NA,NA,"P02440934","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440934' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"lectotype",NA,"hb","P02440934_01",NA,NA,NA,"C2 1734",NA
"143","2015-11-07 08:54:08-02","MNHN","RECOLNAT_MNHN_P","P02440935","PreservedSpecimen",NA,"Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"Brésil",NA,NA,"Province de Sainte-Catherine : forêts vierges près Itapocoroia",NA,NA,NA,NA,NA,NA,"P02440935","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440935' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"isolectotype",NA,"hb","P02440935_01",NA,NA,NA,"C2 1734",NA
"144","2015-11-07 08:22:23-02","MNHN","RECOLNAT_MNHN_P","P02440936","PreservedSpecimen",NA,"Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Saint-Hilaire",NA,NA,NA,"Saint-Hilaire, A. de",NA,"1819","3",NA,"Brésil",NA,NA,"Province de Sainte-Catherine : bois vierges près Itapocoroia",NA,NA,NA,NA,NA,NA,"P02440936","Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02440936' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"syntype",NA,"hb","P02440936_01",NA,NA,NA,"1735",NA
"145","2015-09-04 19:44:52-03","MNHN","RECOLNAT_MNHN_P","P06678765","PreservedSpecimen",NA,"Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","7","22","Brasil","Rio de Janeiro",NA,"Corcovado.",NA,NA,NA,NA,NA,NA,"P06678765","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678765' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","P06678765_01",NA,NA,NA,"1070",NA
"146","2015-09-04 19:42:31-03","MNHN","RECOLNAT_MNHN_P","P05269769","PreservedSpecimen",NA,"Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Glaziou, A.",NA,"1867","7","22","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"P05269769","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05269769' target='other'> <mi>dwc_moreinfo</mi></a>","57442","auto",NA,NA,NA,NA,"hb","P05269769_01",NA,NA,NA,"1070",NA
"147","2015-09-04 19:44:52-03","MNHN","RECOLNAT_MNHN_P","P06678766","PreservedSpecimen",NA,"Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Hatschbach, G.",NA,"1967","6","2","Brasil","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"P06678766","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06678766' target='other'> <mi>dwc_moreinfo</mi></a>","37295","auto",NA,NA,NA,NA,"hb","P06678766_01",NA,NA,NA,"16510",NA
"148","2020-12-11 11:41:12-03","UFMG","BHCB","44463","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:41:12-03","UFMG","BHCB","154374","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,"2010","02",NA,"Santos, LB; Gomes, DG","508","2010","01","13","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna, Da sede até o lago e volta contornando toda a borda, depois descida até a primeira cachoeira pela trilha à direita.","-46.511111","-22.8375","-46.511111","-22.8375","750","750","BHCB012568","Árvore, 7 m, beira de curso d'água, folhas cartáceas, botões, cálice e estames verde, anteras amarelas.; Mata Atlântica, floresta estacional semidecídua.",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"150","2021-02-11 17:21:38-03","UFPR","UPCB","36109","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Dias, M.C.","1998","05","18","Colli, S.",NA,"1990","12","17","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"Árvore cerca de 6m; CAP 26cm, ind. nº 1243, área de estudo..","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:21:38-03","UFPR","UPCB","42044","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Kozera, C.","1999","07",NA,"Kozera, C.","1111","1999","06","12","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Árvore ca. 2m. Sub-bosque, floresta ombrófila densa de encosta..","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-02-11 17:21:38-03","UFPR","UPCB","36108","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Kinupp, V.F.","1997","09",NA,"Medri, C.","440","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"Árvore 5m, frutos imaturos verdes. Beira do rio. Nome vulgar: jaborandi..","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-11 17:21:38-03","UFPR","UPCB","6194","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus ssp. pauciflorus","A.St.-Hil.","Skorupa, L.A.","1996","06",NA,"Hatschbach, G.","14428","1966","06","21","Brasil","Paraná","São João do Caiuá","Horto Florestal","-52.3368988037109","-22.851900100708",NA,NA,NA,NA,NA,"Arvoreta, 5m, flor verde. Mata pluvial..","14860","auto",NA,NA,NA,NA,NA,NA,"ssp. pauciflorus",NA,NA,NA,NA
"154","2021-02-11 17:21:38-03","UFPR","UPCB","15109","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus ssp. pauciflorus","A.St.-Hil.","Skorupa, L.A.","1996","06",NA,"Britez, R.M.","1389","1987","03","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Ramo florido em tronco de árvore a 5m de altura..","24916","auto",NA,NA,NA,NA,NA,NA,"ssp. pauciflorus",NA,NA,NA,NA
"155","2021-02-11 17:21:38-03","UFPR","UPCB","15111","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus ssp. pauciflorus","A.St.-Hil.","Skorupa, L.A.","1996","06",NA,"Souza, W.S.","661","1987","03","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Arvoreta, 6m x 15cm, flor alvascenta. Floresta alterada..","24916","auto",NA,NA,NA,NA,NA,NA,"ssp. pauciflorus",NA,NA,NA,NA
"156","2021-02-11 17:21:38-03","UFPR","UPCB","15113","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus ssp. pauciflorus","A.St.-Hil.","Skorupa, L.A.","1996","06",NA,"Britez, R.M.","758","1986","06","28","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Joaquim","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Árvore, flor alvascenta, com frutos, esgalhando-se por baixo da floresta. Estrato médio da floresta..","24916","auto",NA,NA,NA,NA,NA,NA,"ssp. pauciflorus",NA,NA,NA,NA
"157","2021-02-11 17:21:38-03","UFPR","UPCB","15110","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus ssp. pauciflorus","A.St.-Hil.","Skorupa, L.A.","1996","06",NA,"Britez, R.M.",NA,"1986","02","23","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"Arvoreta, 4m, flor alvacenta..","24916","auto",NA,NA,NA,NA,NA,NA,"ssp. pauciflorus",NA,NA,NA,NA
"158","2021-02-11 17:21:38-03","UFPR","UPCB","7825","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus ssp. pauciflorus","A.St.-Hil.","Skorupa, L.A.","1996","06",NA,"Hatschbach, G.","19490","1968","07","11","Brasil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,NA,"5","5",NA,"Arvoreta, 4m, flor creme. Mata pluvial, encosta do morro..","24916","auto",NA,NA,NA,NA,NA,NA,"ssp. pauciflorus",NA,NA,NA,NA
"159","2014-11-04 19:47:00-02","MO","MOBOT","2808190","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.","J. Kallunki",NA,NA,NA,"André M. Amorim|Sérgio C. de Sant'Ana|Jomar G. Jardim|Edgar B. dos Santos","Amorim 1412","1993","11","9","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 llhéus/Una. Região da Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","2807616","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.","J. Kallunki",NA,NA,NA,"Jacquelyn A. Kallunki","Kallunki 395","1993","1","29","Brazil","Bahia",NA,"Mun. Rui Barbosa, 8.5 km from Rui Barbosa along right side of old road going via Povoado Alagoas to Itaberaba. Dense, tall, partly deciduous seasonal forest with Cactaceae, Syagrus coronata, Bombacaceae, Tillandsid, and other terrestrial and epiphytic bromeliads. Many species wilted due to stress.","-40.38333","-12.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"161","2008-05-27 22:02:00-03","MO","MOBOT","2808416","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.","L.A. Skorupa",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 22082","1969",NA,NA,"Brazil","Paraná",NA,"Mun. Guaratuba. Loc. Divisa.",NA,NA,NA,NA,"50.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"162","2008-05-27 22:02:00-03","MO","MOBOT","2808606","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.","L.A. Skorupa",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 16510","1967","6","2","Brazil","Paraná",NA,"Corrinha. (mun. Guaraquecaba).",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA
"163","2012-04-24 11:28:00-03","MO","MOBOT","2808731","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.","L.A. Skorupa",NA,NA,NA,"Per Dusén","Dusén 16453","1915","1","21","Brazil","Paraná",NA,"Itacare. Moringava in Silvula.",NA,NA,NA,NA,"740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1"
"164","2020-08-12 19:20:00-03","MO","MOBOT","101180077","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus clavatus","Skorupa","L.A. Skorupa",NA,NA,NA,"Ladislau A. Skorupa|et al.","Skorupa 991","1992","4","2","Brazil","Bahia","Itapetinga","Sítio Amaralina, 23 km de Itororó, a direita rumo a Itapetinga-Fundo do Sítio.","-40.35","-15.4833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype","South America",NA,NA,"clavatus",NA,NA,NA,"1"
"165","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","8128",NA,"Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.R. Pirani/2002",NA,NA,NA,"L. Kollmann; E. Bausen, W. Pizziolo & M. Sobral","760","1998","10","14","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,"MBML008128","Mata de encosta. Arbusto 4 m. Flores e frutos vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","8829",NA,"Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.R. Pirani/2002",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","345","1998","08","13","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,"MBML008829","Mata de encosta. Arvoreto 2,5m. Flores rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-07-11 08:31:09-03","ICAUFMG","MCCA","2781","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","XAVIER, M.V.B.",NA,NA,NA,"XAVIER, M.V.B.; ARRUDA, D.M.",NA,"2018","04","21","Brasil","Bahia","Anagé",NA,"-41.1356010437012","-14.6121997833252",NA,NA,NA,NA,"MCCA02909",NA,"54364","auto",NA,NA,NA,NA,NA,"MCCA02909",NA,NA,NA,NA,NA
"168","2017-11-24 14:12:23-02","UFLA","ESAL","17358","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1",NA,"arvoreta; 2,0m; ;; floresta","35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-04 10:30:07-03","UFRPE","HST","16894","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.R.Pirani","2005","01",NA,"M.Oliveira; A.A.Grillo","827","2002","03","18","Brasil","Alagoas","Ibateguara","Coimbra","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"HST016894","Árvore ca. 6 m alt.; tronco verde-acizentado; frutos verdes, maturos vermelhos e posteriormente negros. Raro.","16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-04 10:30:07-03","UFRPE","HST","14198","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"C.Medri; V.F.Kinupp et E.M.Francisco","508","1997","11","08","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"HST014198","Arvoreta 5m alt.;frutos verdes amarelados e frutos maduros deiscentes marrons.","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-04 10:30:07-03","UFRPE","HST","9794","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","L.P.de Queiroz",NA,NA,NA,"L.P. de Queiroz; et al.","2836","1991","08","10","Brasil","São Paulo","Brotas","Fazenda Santa Elisa","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"HST009794","Árvore de 3,5-4,o m alt. Flores verde-amareladas. Mata ciliar.","26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 11:51:57-03","UFPE","UFP","45589","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Groppo, M","2009","02",NA,"Oliveira, M","2651","2007","01","13","Brasil","Pernambuco","Ipojuca",NA,"-35.018056","-8.53","-35.018056","-8.53","12","12","UFP045589","Restinga arbustivo-arbórea densa.; Árvore de aproximadamente 4m de altura com flores alvas. Frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 11:51:57-03","UFPE","UFP","58275","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Wanderley, AM","2009","09","16","Oliveira, JB; Wanderley, AM","86","2008","10","28","Brasil","Pernambuco","Ipojuca",NA,"-35.020056","-8.519861","-35.020056","-8.519861","14","14","UFP058275","Restinga arbórea.; Árvore com cerca de 5m vegetando em restinga arbórea. Flores com suave odor, esverdeadas, actinomorfas e hermafroditas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 11:51:57-03","UFPE","UFP","75376","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Zipparro, VB","2002","03","20","Zipparro, VB","2151","2002","03","20","Brasil","São Paulo","Seta Barras",NA,NA,NA,"-48450","-24148",NA,NA,"UFP075376","Árvore com ca. de 8m de altura, presença de botês verde-claros e flores amareladas, índivíduo 73Q na Fenologia.; Floresta Ombrófila densa de terras baixas. Ambiente iluminado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 11:51:57-03","UFPE","UFP","75379","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Zipparro, VB","2002","05","29","Zipparro, VB","2191","2002","05","29","Brasil","São Paulo","Seta Barras",NA,NA,NA,"-48450","-24148",NA,NA,"UFP075379","Árvore com cerca de 12m de altura. Indivíduo número 201Q na Fenologia. Presença de botões verde claros.; Floresta Ombrófila densa de terras baixas, ambiente sombreado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 11:51:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Zipparro, VB","2002","05","29","Zipparro, VB","2191","2002","05","29","Brasil","São Paulo","Seta Barras",NA,NA,NA,"-48450","-24148",NA,NA,NA,"Árvore com cerca de 12m de altura. Indivíduo número 201Q na Fenologia. Presença de botões verde claros.; Floresta Ombrófila densa de terras baixas, ambiente sombreado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2021-03-01 11:51:57-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Zipparro, VB","2002","03","20","Zipparro, VB","2151","2002","03","20","Brasil","São Paulo","Seta Barras",NA,NA,NA,"-48450","-24148",NA,NA,NA,"Árvore com ca. de 8m de altura, presença de botês verde-claros e flores amareladas, índivíduo 73Q na Fenologia.; Floresta Ombrófila densa de terras baixas. Ambiente iluminado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-03-01 11:51:57-03","UFPE","UFP","36200","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Pirani, JR","2005","01",NA,"Oliveira, M; Grillo, AA","827","2002","03","18","Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"UFP036200","Vegetação arbustivo-arbórea densa. Solo humoso.; Árvore de aproximadamente 6m de altura com tronco verde-acinzentado; frutos verdes, maturos vermelhos e posteriormente negros. Raro.","16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2021-03-01 11:51:57-03","UFPE","UFP","9953","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil","Groppo, M","2009","02",NA,"Ferreira, VF","1688","1981","01","13","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"UFP009953","Árvore pequena com flores verdes perfumadas. Cultivada.","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-09-12 05:00:02-03","US","US","2278675","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","breviracemosus","Pilocarpus breviracemosus","R.S. Cowan",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4685","1957","8","24","Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul.",NA,NA,NA,NA,"10","10","US00101536",NA,NA,NA,NA,"Sapindales","Holotype","South America",NA,"US00101536_01",NA,"Dicotyledonae",NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","2645245","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","9602","1971","6","25","Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"100",NA,"US01857400",NA,"13751","auto",NA,"Sapindales",NA,"South America",NA,"US01857400_01 US01857400_02",NA,"Dicotyledonae",NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.","Dias, Pedro",NA,NA,NA,"P. Acevedo-Rodriguez, P. Dias, A. Betim, J. Monzoli & N. Taniguti","16819","2018","5","1","Brazil","Paraná",NA,"Parque Estadual de Guartelá.",NA,NA,NA,NA,"992",NA,NA,NA,NA,NA,NA,"Sapindales",NA,"South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","3670832","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"M. Kuhlmann","872","1943","5","21","Brazil","São Paulo",NA,"Carioba",NA,NA,NA,NA,NA,NA,"US01857396",NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,"US01857396_01 US01857396_02",NA,"Dicotyledonae",NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","2120798","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","3149","1953","5","8","Brazil","Paraná","Tibagi","Mauá. Ilhota no Rio Tibagí","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"US01857407",NA,"56988","auto",NA,"Sapindales",NA,"South America",NA,"US01857407_01 US01857407_02",NA,"Dicotyledonae",NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","3337389","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"A. M. Amorim, S. C. Sant'Ana, J. G. Járdim & E. B. Santos","1412",NA,NA,NA,"Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus-Una","-39.08","-15.15",NA,NA,NA,NA,"US01857398",NA,NA,NA,NA,"Sapindales",NA,"South America - Neotropics",NA,"US01857398_01 US01857398_02",NA,"Dicotyledonae",NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","2278674","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","5914","1957","12","22","Brazil","Santa Catarina","Garuva","Monte Crista","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"US01857406",NA,"22441","auto",NA,"Sapindales",NA,"South America",NA,"US01857406_01 US01857406_02",NA,"Dicotyledonae",NA,NA,"1"
