"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"180","2020-02-08 08:58:00-03","NBC","NL-BOTANY","WAG.1544754","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; González AC","1977","05","20","Southern America","Venezuela",NA,NA,"Small forested patches among Paspalum fasciculatum savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1544754 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1544754","Apure","Apure: Distrito San fernando, area of La Chorrerosa along the banks of the Rio Payara.","-67.1","7.533333","-67.1","7.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-WAG1544754",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"181","2020-02-08 08:58:00-03","NBC","NL-BOTANY","WAG.1544755","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin HS; Soderstrom TR","1964","09","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1544755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1544755",NA,"Gallery forest, Parque Municipal do Gama ca. 20km S, of Brasília.",NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-WAG1544755",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"182","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L 0015338","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Schomburgk RH",NA,NA,NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200015338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0015338",NA,"Guianas",NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don","Görts-van Rijn ARA",NA,NA,"NL-L0015338","isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","899175192",NA,NA,NA
"183","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L 0420591","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200420591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0420591","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don","Lombardi JA",NA,NA,"NL-L0420591","type",NA,NA,NA,NA,NA,"1998","05","01","Magnoliopsidae",NA,NA,NA,NA
"184","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056603","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Unknown",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056603","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056603",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw9162",NA,NA,NA
"185","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056604","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Unknown",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056604","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056604",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw9162",NA,NA,NA
"186","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056605","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Jansen-Jacobs MJ; Nic Lughadha EM; Welle BJH ter; Gopaul D","1989","09","06","Southern America","Guyana",NA,NA,"Forest along river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056605",NA,"Gunn's, Essequibo River.","-58.633333","1.65","-58.633333","1.65",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056605",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw33185",NA,NA,NA
"187","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056606","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Jansen-Jacobs MJ; Nic Lughadha EM; Welle BJH ter; Gopaul D","1989","09","06","Southern America","Guyana",NA,NA,"Forest along river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056606 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056606",NA,"Gunn's, Essequibo River.","-58.633333","1.65","-58.633333","1.65",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056606",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw33185",NA,NA,NA
"188","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056607","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Nee MH","1987","08","20","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056607 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056607","Santa Cruz",NA,"-63.066667","-17.783333","-63.066667","-17.783333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056607",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw34251",NA,NA,NA
"189","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056608","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Nee MH","1987","08","20","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056608 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056608","Santa Cruz",NA,"-63.066667","-17.783333","-63.066667","-17.783333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056608",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0052687 | Uw 34251",NA,NA,NA
"190","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056609","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Reitz R","1956","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056609 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056609","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056609",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6330",NA,NA,NA
"191","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056610","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Reitz R","1956","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056610","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056610",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6330",NA,NA,NA
"192","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.1056611","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Reitz R","1956","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1056611 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1056611","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-L1056611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6330",NA,NA,NA
"193","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.2276853","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Fiebrig K","1909","01","14","Southern America","Paraguay",NA,NA,"Mit Wasser bedeckte Senking im Uferwald.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2276853 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2276853",NA,"N Paraguay, zwischen Rio Apa und Rio Aquidaban, San Luis.",NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don","Lombardi JA",NA,NA,"NL-L2276853",NA,NA,NA,NA,NA,NA,"1998","01","01","Magnoliopsidae","L 0825788",NA,NA,NA
"194","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.2276854","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin HS; Maxwell H; Wasshausen DC","1968","01","14","Southern America","Brazil",NA,NA,"Cerrado and low woods on sandstone slopes.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2276854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2276854","Goiás","15 km N. of Corumbá de Goiás on road to Niquelandia, Goiás in valley of Rio Corumbá.",NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-L2276854",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0825787",NA,NA,NA
"195","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.2276855","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Pereira BAS; Mendonça RC","1982","12","17","Southern America","Brazil",NA,NA,"Arvore testemunha de mata, bem junto do local de laser da Cachoeira do Pipiripau.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2276855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2276855","Federal","Brasilia, Distrito Federal, Cachoeira do Pipiripau.",NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don","Lombardi JA",NA,NA,"NL-L2276855",NA,NA,NA,NA,NA,NA,"1998","05","01","Magnoliopsidae","L 0825786",NA,NA,NA
"196","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.3742836","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; Gonzáles AC","1977","05","16","Southern America","Venezuela",NA,NA,"Gallery forest along river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3742836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3742836","Apure","Venezuela, Apure, Distrito San Fernando, banks of the Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.","-66.766667","7.366667","-66.766667","7.366667",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-L3742836",NA,NA,NA,NA,NA,NA,"1978","11","01","Magnoliopsidae","L 0824395",NA,NA,NA
"197","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.3750620","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; Gonzáles AC","1977","05","05","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3750620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3750620","Apure","Venezuela, Apure, Distrito Pedro Camejo, 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla La Urbana.","-67.05","7.166667","-67.05","7.166667",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-L3750620",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0824171",NA,NA,NA
"198","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.3750870","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; González AC","1979","03","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3750870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3750870","Apure",NA,"-69.633333","6.933333","-69.633333","6.933333",NA,"Celastrales","(Mart.) G.Don","Hedin JP",NA,NA,"NL-L3750870",NA,NA,NA,NA,NA,NA,"1999","09","01","Magnoliopsidae","L 0818143",NA,NA,NA
"199","2020-02-08 08:57:59-03","NBC","NL-BOTANY","L.3750886","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; Gonzáles AC","1979","03","05","Southern America","Venezuela",NA,NA,"In occasionally inundated gallery forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3750886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3750886","Apure","Venezuela, Apure, distrito Rómulo Gallegos, banks of the Río Capanaparo in the vicinity of Hato Carabalí, 36 airline km SW of Elorza.","-69.666667","6.783333","-69.666667","6.783333",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-L3750886",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0818159",NA,NA,NA
"200","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U 0052688","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Nee MH","1987","08","20","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200052688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0052688","Santa Cruz",NA,"-63.066667","-17.783333","-63.066667","-17.783333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 34251",NA,NA,NA
"201","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U 0273413","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Unknown",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200273413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0273413","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw9162",NA,NA,NA
"202","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U 0273414","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Jansen-Jacobs MJ; Nic Lughadha EM; Welle BJH ter; Gopaul D","1989","09","06","Southern America","Guyana",NA,NA,"Forest along river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200273414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0273414",NA,"Gunn's, Essequibo River.","-58.633333","1.65","-58.633333","1.65",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw33185",NA,NA,NA
"203","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U 0273790","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Reitz R","1956","01","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200273790 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0273790","Santa Catarina",NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6330",NA,NA,NA
"204","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U 0273792","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Nee MH","1987","08","20","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200273792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0273792","Santa Cruz",NA,"-63.066667","-17.783333","-63.066667","-17.783333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw34251",NA,NA,NA
"205","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196707","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin HS; Grear JW; Souza R; Reis dos Santos R","1966","07","19","Southern America","Brazil",NA,NA,"Gallery forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196707 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196707","Distrito Federal","Fazenda Vargem Bonita, c. 10 km S. of Brasilia, D.F., road to Belo Horizonte.",NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-U1196707",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0121523",NA,NA,NA
"206","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196926","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; Gonzáles AC","1977","05","16","Southern America","Venezuela",NA,NA,"Gallery forest along river.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196926 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196926","Apure","Venezuela, Apure, Distrito San Fernando, banks of the Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.","-66.766667","7.366667","-66.766667","7.366667",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-U1196926",NA,NA,NA,NA,NA,NA,"1978","11","01","Magnoliopsidae","U 0121519",NA,NA,NA
"207","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196927","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Liesner RL; González AC; Smith RF","1980","03","01","Southern America","Venezuela",NA,NA,"Primary forest areas around Represa Dorada forest evergreen. Soils tending to be sandy derived from metamorphic rock (schist or gneiss).<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196927 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196927","Táchira","Estado Tachira, on Rio San Buena, 10 km W of La Fundacion.","-71.766667","7.783333","-71.766667","7.783333",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-U1196927",NA,NA,NA,NA,NA,NA,"1980","10","01","Magnoliopsidae","U 0121518",NA,NA,NA
"208","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196929","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Beck SG","1981","08","04","Southern America","Bolivia",NA,NA,"Sabana húmida.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196929 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196929","Beni","Dpto. Beni, Prov. Ballivián, Espiritu en la zona de influencia del rio Yacuma.",NA,NA,NA,NA,NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-U1196929",NA,NA,NA,NA,NA,NA,"1988","06","01","Magnoliopsidae","U 0121367",NA,NA,NA
"209","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196930","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; González AC","1979","03","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196930 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196930","Apure",NA,"-69.633333","6.933333","-69.633333","6.933333",NA,"Celastrales","(Mart.) G.Don","Hedin JP",NA,NA,"NL-U1196930",NA,NA,NA,NA,NA,NA,"1999","09","01","Magnoliopsidae","U 0121362",NA,NA,NA
"210","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196931","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; González AC","1979","03","08","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196931 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196931","Apure",NA,"-69.633333","6.933333","-69.633333","6.933333",NA,"Celastrales","(Mart.) G.Don","Hedin JP",NA,NA,"NL-U1196931",NA,NA,NA,NA,NA,NA,"1999","09","01","Magnoliopsidae","U 0066918",NA,NA,NA
"211","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196932","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; González AC","1977","05","20","Southern America","Venezuela",NA,NA,"Small forested patches among Paspalum fasciculatum savanna.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196932 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196932","Apure","Apure: Distrito San fernando, area of La Chorrerosa along the banks of the Rio Payara.","-67.1","7.533333","-67.1","7.533333",NA,"Celastrales","(Mart.) G.Don",NA,NA,NA,"NL-U1196932",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0121660",NA,NA,NA
"212","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196934","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; González AC","1978","03","04","Southern America","Venezuela",NA,NA,"Gallery forest grading into deciduous savanna forest and open grassland.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196934 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196934","Apure","Apure: Distrito Mu±oz, Ca±o Guaritico, Hato Matadero, 5 km W of the Bruzual-San Fernando highway.","-69.283333","7.75","-69.283333","7.75",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-U1196934",NA,NA,NA,NA,NA,NA,"1983","03","01","Magnoliopsidae","U 0121948",NA,NA,NA
"213","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196935","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Davidse G; González AC","1978","03","03","Southern America","Venezuela",NA,NA,"Gallery forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196935 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196935","Apure","Apure: Distrito Muñoz, Caño Caicara, 11 airline km W of Mantecal.","-69.25","7.566667","-69.25","7.566667",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-U1196935",NA,NA,NA,NA,NA,NA,"1983","03","01","Magnoliopsidae","U 0121661",NA,NA,NA
"214","2020-02-08 08:57:59-03","NBC","NL-BOTANY","U.1196936","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Gentry AH; Stein BA","1984","05","11","Southern America","Venezuela",NA,NA,"Inundated black water swamps.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1196936 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1196936","Amazonas","Estado Amazonas: Rio Baria.","-66.466667","1.166667","-66.466667","1.166667",NA,"Celastrales","(Mart.) G.Don","Mennega AMW",NA,NA,"NL-U1196936",NA,NA,NA,NA,NA,NA,"1989","08","01","Magnoliopsidae","U 0121662",NA,NA,NA
