"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","typeStatus"
"1056","2020-08-20 20:40:19-03","UFSC","FLOR","29766","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Falkenberg, D.B.","1998",NA,NA,"Mattos, J.","32360","1996","03","29","Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"árvore, flor vermelha, 4m altura","FLOR0029766",NA,NA,"Myrtales",NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-08-20 20:40:19-03","UFSC","FLOR","7576","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Klein, R.M.","1981",NA,NA,"Campos, J.M.; Leite, P.F.","13","1981","03","27","Brasil","Santa Catarina","Rancho Queimado","A 2 km da Serraria Siama na entrada para Rancho Queimado em direção a Anitápolis.","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"árvore, flor arroxeada em forma de cálice. Folha SG.22-Z-D; ponto 5. Folhas verde-escuras na parte superior e verde-claras na inferior, nervuras nítidas no sentido longitudinal em 3, opostas.","FLOR0007576",NA,NA,"Myrtales",NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-08-20 14:58:09-03","UFSC","FLOR","808","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","8580","1959","03","13","Brasil","Santa Catarina","Rio do Sul","Alto Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"800","800","arbusto, flor branca e roxa, 3m altura","FLOR0000808",NA,NA,"Myrtales",NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2020-08-20 14:58:09-03","UFSC","FLOR","62247","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Brotto, M.L.","2014","08","20","Schwirkowski, P.","67B","2014","05","04","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho, estrada Rio Vermelho- Campo Alegre.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"Árvore.","FLOR0062247","FLOR0062247",NA,"Myrtales",NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-08-20 14:58:09-03","UFSC","FLOR","841","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","10848","1961","03","03","Brasil","Santa Catarina","São José","Bancho de Táboa.","-48.627498626709","-27.6152992248535",NA,NA,"600","600","arvoreta, flor roxa, 5m altura","FLOR0000841",NA,NA,"Myrtales",NA,NA,NA,"12814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-08-20 14:58:09-03","UFSC","FLOR","828","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","10981","1961","04","13","Brasil","Santa Catarina","São José","Serra da Boa Vista.","-48.627498626709","-27.6152992248535",NA,NA,"1000","1000","arvoreta, flor branca e roxa, 4m altura","FLOR0000828",NA,NA,"Myrtales",NA,NA,NA,"12814","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2020-08-20 14:58:09-03","UFSC","FLOR","39292","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Queiroz, M.H. de","170","1990","03","22","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"Tombo original: 31692a.","FLOR0039292",NA,NA,"Myrtales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2020-08-20 20:40:19-03","UFSC","FLOR","41532","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Souza, M.L.","1998",NA,NA,"Cardoso, J.H.; Anjos, A.","92","1996","01","03","Brasil","Santa Catarina","São Pedro de Alcântara",NA,"-48.8053016662598","-27.5660991668701",NA,NA,"200","200","arvoreta, Fruto Maduro, marrom, 3m altura. P. 4. Subida do morro.","FLOR0041532",NA,NA,"Myrtales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2020-08-20 14:58:08-03","UFSC","FLOR","28152","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Reis, A.",NA,NA,NA,"Núcleo de Pesquisas em Florestas Tropicais - NPFT","16",NA,NA,NA,"Brasil","Santa Catarina","São Pedro de Alcântara","Área Florestal da CIDASC.","-48.8053016662598","-27.5660991668701",NA,NA,NA,NA,"flor violácea","FLOR0028152",NA,NA,"Myrtales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2020-08-20 20:40:19-03","UFSC","FLOR","41751","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Reis, A.","1995",NA,NA,"Cardoso, J.H.; Reis, A. & Anjos, A.","25","1995","10","31","Brasil","Santa Catarina","São Pedro de Alcântara","Estação Experimental de São Pedro de Alcântara.","-48.8053016662598","-27.5660991668701",NA,NA,"200","200","árvore, Fruto Maduro, marrom, 3m altura. Parcela 5 - caminho","FLOR0041751",NA,NA,"Myrtales",NA,NA,NA,"15407","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-08-20 14:58:09-03","UFSC","FLOR","786","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"Reitz, R.; Klein, R.M.","9584","1960","03","18","Brasil","Santa Catarina","Sombrio","Sanga da Areia.","-49.61669921875","-29.113899230957",NA,NA,"10","10","arbusto, flor roxa, 2m altura","FLOR0000786",NA,NA,"Myrtales",NA,NA,NA,"16515","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2020-08-20 20:40:19-03","UFSC","FLOR","28708","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Silva, S.M.","1997",NA,NA,"Kersten, R.; Silva, S.M.","104","1997","07","19","Brasil","São Paulo","Ribeirão Grande","Bairro do Carioca.","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"árvore, flor com, 5m altura","FLOR0028708",NA,NA,"Myrtales",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2020-08-20 20:40:19-03","UFSC","FLOR","41111","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","Guimarães, P.","2008",NA,NA,"Farney, C.; Silva, I.C. & Santos, C.S.","3152","1992","06","27","Brasil","São Paulo","São Paulo","Distrito de Engenheiro Marcilac, rio Capivari.","-46.6300010681152","-23.5400009155273",NA,NA,"800","800","árvore, Fruto Maduro, castanhos, 11m altura. Folhas verdes discolores, pecíolos e ramos apicais vináceos.","FLOR0041111",NA,NA,"Myrtales",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-01-31 10:38:54-03","IFAM","EAFM","6833","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,"D#?#El Rei Souza, M.L.","2012","08",NA,"Wasum, R.","4961","2012","02","15","Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"; HABITAT: Na arborização urbana.; DESC: 780 m.",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2020-01-31 10:38:54-03","IFAM","EAFM","6920","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,"D#?#El Rei Souza, M.L.","2012","08",NA,"Wasum, R.","4989","2012","04","24","Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"; HABITAT: Cultivada na arborização urbana.; DESC: 780 m.",NA,NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2021-03-04 15:45:09-03","IF","SPSF","12880","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"W.J.M.Souza",NA,"1989","04","01","Brasil","PR","Congoinha",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1072","2021-03-04 15:45:09-03","IF","SPSF","14300","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"M.J.Robim","711","1991","06","10","Brasil","SP","Sto Antonio do Pinhal","Pico do Agudo",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1073","2021-03-04 15:45:10-03","IF","SPSF","40703","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","R.T. Polisel","2008","05","14","R.T. Polisel","712","2008","05","01","Brasil","SP","Juquitiba","bairro da SAMA","-47.16","-23.894444",NA,NA,"750","750","COLETA: Arvoreta 2,5m altura, flores vermelhas.; GEOGRAFIA: Na margem da estrada vicinal.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1074","2021-03-04 15:45:10-03","IF","SPSF","26069","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","R.Goldenberg","2010","08","05","R.Zachia & A.Oliveira","2632","1997","05","29","Brasil","RS","entre Sao Francisco de Paula e Terra de Areia","serra do rio do Pinto",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1075","2021-03-04 15:45:10-03","IF","SPSF","37626","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.A.Pastore","2008","01","21","C. de Moura & J.A.Pastore & F. A. R. D. P. Arzolla & G.C.R.de Paula","128","2007","12","13","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.532778","-23.395833",NA,NA,"750","750","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 6m, flores róseas, frutos amarronzados.; GEOGRAFIA: trilha da Cachoeira;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1076","2021-03-04 15:45:10-03","IF","SPSF","39341","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","G.A.D.C. Franco","2007","05","30","F.M.Souza & R.C.Sousa & M.F.Santos & S.J.Ribeiro","671","2007","05","08","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.774722","-23.454167",NA,NA,"913","913","COLETA: Árvore, 6m. Flores rosadas e flores branco e lilás. (capão de mata no meio do capim gordura); GEOGRAFIA: Trilha do Mauro;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1077","2021-03-04 15:45:10-03","IF","SPSF","39504","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","J.A.Pastore","2008","03","18","F. A. R. D. P. Arzolla & J.B.Baitello & S.C.P.M. Souza & F.E.S.P.Vilela","1264","2008","02","19","Brasil","SP","Mairiporã","P.E.Cantareira, região do Pinheirinho","-46.606389","-23.398056",NA,NA,"1032","1032","COLETA: Árvore, flores lilases.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1078","2021-03-04 15:45:10-03","IF","SPSF","39577","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"F.A.R.D.P Arzolla & C. de Moura & F.E.S.P.Vilela & J.A.Pastore & S.C.P.M. Souza","1272","2008","04","01","Brasil","SP","São Paulo","Parque Estadual Alberto Löefgren","-46.6475","-23.455556",NA,NA,"811","811","COLETA: Floresrta Ombrófila Densa Montana&nf;Estádio Médio de Regeneração.&nf;Arbusto flores roxas.; GEOGRAFIA: Trilha do São João Gualberto.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1079","2021-03-04 15:45:10-03","IF","SPSF","40045","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","G.A.D.C. Franco","2008","05","06","F.M.Souza & R.C.Sousa & Z.S.Costa","1090","2008","03","26","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.773611","-23.453333",NA,NA,"952","952","COLETA: Arbusto, 3,5m. Botões.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1080","2021-03-04 15:45:10-03","IF","SPSF","40196","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","G.A.D.C. Franco","2008","02","27","F.M.Souza & R.C.Sousa & W. Corrêa & R.L.M.Garcia","1010","2007","12","03","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.765833","-23.453611",NA,NA,"1059","1059","COLETA: Arbusto, 1,5m. Flor roxa; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1081","2021-03-04 15:45:10-03","IF","SPSF","43239","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","G.A.D.C. Franco","2010","01","29","R.L.Miashike & N. M. Ivanauskas & J.B.Silva & J.R.L.Godoy & S.D.Machado","49","2009","12","07","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.603056","-24.398611",NA,NA,"821","821","COLETA: Árvore, 5m. Flores em botão.; GEOGRAFIA: Estrada de Terra entre a guarita dos vigilantes e o Núcleo Caboclos, Floresta Ombrófila Densa Aluvial.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1082","2021-03-04 15:45:10-03","IF","SPSF","49241","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","M.G.K.Cornia","2015","03","05","M.G.K.Cornia & R.T.Polisel & N.M.Ivanauskas & M.C.Assis","56","2014","08","19","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.28","-22.508889",NA,NA,"1307","1307","COLETA: Árvore de 5m de altura; flores roxas; estames rosas; frutos castanhos.; GEOGRAFIA: Floresta Ombrófila Mista&nf;WGS84,23K;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1083","2021-03-04 15:45:10-03","IF","SPSF","37752","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.","R.T. Polisel","2007","09","01","R.T. Polisel & N.M.Ivanaukas & R.P.M.Souza & R.Esteves & M.C.Assis","294","2007","06","29","Brasil","SP","Campos do Jordão","Estrada para São José dos Alpes","-45.5900001525879","-22.7299995422363",NA,NA,"1700","1700","COLETA: Arvoreta 4m, flores com pétalas roxas; GEOGRAFIA: No mirante.;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1084","2021-03-04 15:45:09-03","IF","SPSF","07998","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R.A.A.Barreto","257","1981","04","27","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1085","2021-03-04 15:45:09-03","IF","SPSF","08458","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"M.J.Robim",NA,"1984","04","06","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1086","2021-03-04 15:45:09-03","IF","SPSF","12002","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"M.J.Robim","589","1988","03","15","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1087","2021-03-04 15:45:09-03","IF","SPSF","12005","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"M.J.Robim","584","1988","03","15","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1088","2021-03-04 15:45:09-03","IF","SPSF","12191","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"O.T. Aguiar & F.T.Rocha","259","1988","04","05","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1089","2021-03-04 15:45:10-03","IF","SPSF","16998","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"J.B.Baitello","557","1994","03","30","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1090","2021-03-04 15:45:09-03","IF","SPSF","16977","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J.B.Baitello","468","1994","03","29","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1091","2021-03-04 15:45:09-03","IF","SPSF","13452","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J.B.Baitello","350","1990","04","26","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1092","2021-03-04 15:45:09-03","IF","SPSF","12553","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"A.Custodio Filho & G.A.D.C. Franco","288","1988","03","01","Brasil","SP","Salesópolis","R.F.Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1093","2021-03-04 15:45:09-03","IF","SPSF","06117","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J.R.Guillaumon","14","1980","07","30","Brasil","SP","Santo André","Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: alto da Serra&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"27258","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1094","2021-03-04 15:45:10-03","IF","SPSF","26319","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"1999","03","30","Brasil","SP","São Paulo","Parque Estadual Alberto Löfgren","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: área administrativa&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1095","2021-03-04 15:45:10-03","IF","SPSF","26318","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J.R.Guillaumon",NA,"1999","03","30","Brasil","SP","São Paulo","Parque Estadual Alberto Löfgren","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: área administrativa&nf;;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1096","2021-03-04 15:45:10-03","IF","SPSF","22925","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"R.J.F. Garcia","1086","1995","03","27","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1097","2021-03-04 15:45:10-03","IF","SPSF","16602","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana","Cogn.",NA,NA,NA,NA,"J.R.Guillaumon",NA,"1993","10","01","Brasil","SP","São Paulo","P.E.Alberto Loefgren","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1098","2021-03-04 15:45:09-03","IF","SPSF","09797","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"E.L.Silva","14","1986","04","02","Brasil","SP","São Paulo","P.E.Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1099","2021-03-04 15:45:09-03","IF","SPSF","07725","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J.A.Pastore","115","1985","05","23","Brasil","SP","São Paulo","P.E.Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"1100","2021-03-04 15:45:09-03","IF","SPSF","07284","PreservedSpecimen","Plantae","Melastomataceae","Tibouchina","sellowiana","Tibouchina sellowiana",NA,NA,NA,NA,NA,"J.B.Baitello & J.A.Pastore",NA,"1985","03","19","Brasil","SP","São Paulo","P.E.Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
