"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1438","2021-02-08 12:44:00-03","UFRGS","ICN","144617","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Carlucci, MB","Carlucci, MB","s.n.","2006","07","16","Brasil","RS","Viamão","Cantegril","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Árvore de 5 m de altura, frutos imaturos; Borda de mata",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1439","2021-02-08 12:44:00-03","UFRGS","ICN","101813","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Rego, A; Pedralli","s.n.","1984","10","16","Brasil","RS","Viamão","Itapuã- Praia das Pombas","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1440","2021-02-08 12:44:00-03","UFRGS","ICN","132317","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral","Wiesbauer, MB","21","2003","12","14","Brasil","RS","Viamão","Parque Estadual de Itapuã Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Flores brancas",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1441","2021-02-08 12:44:00-03","UFRGS","ICN","001036","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Legrand, CD","Schultz, A","1036","1953","01","09","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442","2021-02-08 12:44:00-03","UFRGS","ICN","028855","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Ribeiro, CL","Baptista, LRM","s.n.","1971","01","23","Brasil","RS",NA,"Serra do Herval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","05","29","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1443","2021-02-08 12:44:00-03","UFRGS","ICN","189493","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Verdi, M; Dreveck, S; Godoy, MB","11","2007","11","12","Brasil","SC","Mafra","Butia dos Lageados lat. 604916 S long. 7102846 O","-49.949722","-26.19","-49.949722","-26.19",NA,NA,"Coleta Extra IFFSC; flor: botão floral; FOM",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1444","2021-02-08 12:44:00-03","UFRGS","ICN","093368","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Rossoni, MG","Rossoni, MG","594","1990","12","07","Brasil","RS","Arroio do Sal","Balneário Rondinha Velha","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"15157","auto",NA,NA,NA,NA,NA,NA,NA
"1445","2021-02-08 12:44:00-03","UFRGS","ICN","087399","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Rossoni, MG","241","1989","11","03","Brasil","RS","Bagé","Casa-de-Pedra","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA
"1446","2021-02-08 12:44:00-03","UFRGS","ICN","042633","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Pedralli, G","Pedralli, G","s.n.","1978","09","16","Brasil","RS","Bento Gonçalves","Mato da Fenavinho","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,"Árvore de 5 m de altura.; Beira de mato- Frequência de 30% na mata",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"21248","auto",NA,NA,NA,NA,NA,NA,NA
"1447","2021-02-08 12:44:00-03","UFRGS","ICN","162556","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Hagelund, K","13554","1981","09","22","Brasil","RS","Caçapava do Sul","estrada velha antes de Caçapava","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Doação Herbário Karner Hagelund; árvore (arbusto) de ca. 4m alt.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"1448","2021-02-08 12:44:00-03","UFRGS","ICN","171946","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Stehmann, JR; Vieira, AO; Falkenberg, DB","1326","1994","01","21","Brasil","RS","Caçapava do Sul","Rodovia Caçapava-Bagé, ponte sobre o Rio Camaquã.","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"Árvore, flores brancas.; Em mata ciliar.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"1449","2021-02-08 12:44:00-03","UFRGS","ICN","000854","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Legrand, CD","Schultz, A","854","1950","11","28","Brasil","RS","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"1450","2021-02-08 12:44:00-03","UFRGS","ICN","174400","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Molz, M","Molz, M","s.n.",NA,NA,NA,"Brasil","RS","Cachoeira do Sul","Ao sul da BR 290","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Arvoreta; 8 m de altura; frutos vermelhos; ritidoma laminado, liso amarelado; Floresta ciliar",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"1451","2021-02-08 12:44:00-03","UFRGS","ICN","161851","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Molz, M","Molz, M","s.n.","2008","08","16","Brasil","RS","Cachoeira do Sul","próximo a Santana da Boa Vista","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,"Arvoreta, 7 m de altura, córtex liso, acinzentado, exfoliado",NA,NA,"2008","08","16","Dicotyledon",NA,"América do Sul",NA,NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA
"1452","2021-02-08 12:44:00-03","UFRGS","ICN","004970","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Ceroni, Z; Irgang, B","s.n.","1968","06","21","Brasil","RS","Canguçu",NA,"-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,"Árvore.; Mato- solo argiloso",NA,NA,"1981","10","17","Dicotyledon",NA,"América do Sul",NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA
"1453","2021-02-08 12:44:00-03","UFRGS","ICN","167410","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mondin, CA","Mondin, CA; Cruz, F; Zolet, ACT","s.n.","2010","10","18","Brasil","RS","Capivari do Sul",NA,"-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,NA,NA,NA,"2010","10","18","Dicotyledon",NA,"América do Sul",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA,NA
"1454","2021-02-08 12:44:00-03","UFRGS","ICN","167411","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mondin, CA","Mondin, CA; Cruz, F; Zolet, ACT","s.n.","2010","10","18","Brasil","RS","Capivari do Sul",NA,"-50.5147018432617","-30.1450004577637",NA,NA,NA,NA,NA,NA,NA,"2010","10","18","Dicotyledon",NA,"América do Sul",NA,NA,"17105","auto",NA,NA,NA,NA,NA,NA,NA
"1455","2021-02-08 12:44:00-03","UFRGS","ICN","156482","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Brack, P; et al.","s.n.",NA,NA,NA,"Brasil","RS","Derrubadas","Parque Estadual do Turvo","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,"Arvoreta 5-7 m, casca lisa; flores brancas.; Interior de mata.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA
"1456","2021-02-08 12:44:00-03","UFRGS","ICN","171948","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Stehmann, JR; Vieira, AO; Falkenberg, DB","1370","1994","01","22","Brasil","RS","Encruzilhada do Sul","Cerro São Salvador.","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Árvore 4m altura, botões e flores creme.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"1457","2021-02-08 12:44:00-03","UFRGS","ICN","027193","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Martins, N","s.n.","1974","01","15","Brasil","RS","Encruzilhada do Sul","Fazenda Quatro Meninas","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,"Frutos maduros.",NA,NA,"1982","01","30","Dicotyledon",NA,"América do Sul",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"1458","2021-02-08 12:44:00-03","UFRGS","ICN","174445","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Picada, DS; Castro, JHW","Matzenbacher, NI","s.n.","2011","11","05","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"arvoreta, ca. 5m altura; beira de mato",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA,NA
"1459","2021-02-08 12:44:00-03","UFRGS","ICN","101830","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Záchia, RA","664","1991","12","13","Brasil","RS","Pantano Grande","Mato da Ponte- Capivarita","-52.3736000061035","-30.1914005279541",NA,NA,NA,NA,"Arbusto.; Mata de rio",NA,NA,"1997",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"34187","auto",NA,NA,NA,NA,NA,NA,NA
"1460","2021-02-08 12:44:00-03","UFRGS","ICN","031731","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Edésio, I","11014","1950","01","23","Brasil","RS","Pelotas","Inst. Agron. Do Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,NA,NA,"1982","01","30","Dicotyledon",NA,"América do Sul",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA
"1461","2021-02-08 12:44:00-03","UFRGS","ICN","044592","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","?","s.n.","1923",NA,NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Campo arbustivo do Morro Santana",NA,NA,"1982","01","30","Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1462","2021-02-08 12:44:00-03","UFRGS","ICN","067380","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Waechter, JL","Waechter, JL","2199","1986","07","17","Brasil","RS","Rio Grande","Estação Ecológica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Árvore de 6 m de altura; frutos imaturos verdes.; Interior de mata turfosa",NA,NA,"1986",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"1463","2021-02-08 12:44:00-03","UFRGS","ICN","083678","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Waechter, JL","2358","1988","10",NA,"Brasil","RS","Rio Grande","Estação Ecológica do Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"Árvore de casca lisa; frutos maduros vermelhos.; No Albardão em mata turfosa",NA,NA,"1988",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"82892","auto",NA,NA,NA,NA,NA,NA,NA
"1464","2021-02-08 12:44:00-03","UFRGS","ICN","183209","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Seger, GDS","Seger, GDS","345","2006","12","17","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Duplicata doada a HUCS; Botões de flor, caule branco, ca. de 15m; Interior de mata nativa",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"1465","2021-02-08 12:44:00-03","UFRGS","ICN","175709","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Seger, GDS","Seger, GDS","436","2007","01","26","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP)","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Árvore com ca. de 16m, flores brancas, no auge da floração; Interior de floresta nativa",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"1466","2021-02-08 12:44:00-03","UFRGS","ICN","183208","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Seger, GDS","Seger, GDS","559","2007","12","17","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Morro dos cavalos","-50.5835990905762","-29.4480991363525",NA,NA,"923","923","Duplicata doada a HUCS; frutos imaturos amarelos, laranjas, vermelhos e maduros roxos; Interior de mata nativa",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"1467","2021-02-08 12:44:00-03","UFRGS","ICN","136226","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","A.; Scherer, F M Silva","Scherer, A","s.n.","2003","08","28","Brasil","RS","Viamão","Capões de restinga, Parque Estadual de Itapuã nas margens da Lagoa Negra na Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ramo com frutos coletado em 28/08/2003 e ramo com flores coletado em 19/12/2003",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1468","2021-02-08 12:44:00-03","UFRGS","ICN","136223","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","A.; Scherer, F M Silva","Silva, FM","s.n.","2003","09","13","Brasil","RS","Viamão","Capões de restinga, Parque Estadual de Itapuã nas margens da Lagoa Negra na Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"ramo com frutos coleta em 13/09/2003; ramo com flores coleta em 19/12/2003",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1469","2021-02-08 12:44:00-03","UFRGS","ICN","124559","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Sobral, M","s.n.",NA,NA,NA,"Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Arvoreta 4-5 m, em beira de mata de restinga (mata de solo arenoso); flores brancas; casca rugosa.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1470","2021-02-08 12:44:00-03","UFRGS","ICN","085066","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Sobral, M","2058","1983","04",NA,"Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1471","2021-02-08 12:44:00-03","UFRGS","ICN","084099a","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Sobral, M","2068","1983","05",NA,"Brasil","RS","Viamão","Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Arbusto de 2 m de altura; frutos imaturos.; Beira de mata",NA,NA,"1983",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1472","2021-02-08 12:44:00-03","UFRGS","ICN","127958","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Sobral, M","Kray, JG","80","2003","12","12","Brasil","RS","Viamão","Parque Estadual de Itapuã Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Flores amareladas, árvore de 6 metros de altura; Próximo aos matacões na beira do mato",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1473","2021-02-08 12:44:00-03","UFRGS","ICN","167409","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mondin, CA","Silva, PJ","s.n.","2010","05","09","Brasil","RS","Viamão","Parque Tarumã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"2010","05","09","Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA
"1474","2021-02-08 12:44:00-03","UFRGS","ICN","162563","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis opaca","Cambess.","Mattos","Hagelund, K","14151","1982","11","28","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação Herbário Karner Hagelund; fruto (semi) maduro vermelho",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"opaca","29956","auto",NA,NA,NA,NA,NA,NA,NA
"1475","2021-02-08 12:44:00-03","UFRGS","ICN","112773","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis opaca","Cambess.","Dr. Mattos.","Carmo, M","s.n.","1981","09","06","Brasil","RS",NA,"Km 3 Arroio Grande- Herval",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","09","16","Dicotyledon",NA,"América do Sul",NA,"opaca",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1476","2021-02-08 12:44:00-03","UFRGS","ICN","162562","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis opaca","Cambess.","Mattos","Hagelund, K","14278","1982","12","22","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"opaca","29956","auto",NA,NA,NA,NA,NA,NA,NA
"1477","2021-02-08 12:44:00-03","UFRGS","ICN","162561","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis opaca","Cambess.","Mattos","Hagelund, K","14276","1982","12","22","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"opaca","29956","auto",NA,NA,NA,NA,NA,NA,NA
"1478","2021-02-08 12:44:00-03","UFRGS","ICN","162559","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis opaca","Cambess.",NA,"Hagelund, K","3590","1965","04","12","Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"opaca","23862","auto",NA,NA,NA,NA,NA,NA,NA
"1479","2021-02-08 12:44:00-03","UFRGS","ICN","162560","S","Plantae","Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis opaca","Cambess.",NA,"Hagelund, K","3645",NA,NA,NA,"Brasil","RS","Giruá","Granja Sodal","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Doação Herbário Karner Hagelund",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"opaca","23862","auto",NA,NA,NA,NA,NA,NA,NA
"1480","2021-02-08 12:44:15-03","UFRGS","ICN","028561","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Molz, M","Pellizzaro, P","s.n.","1972","12","27","Brasil","RS",NA,"8 km N de Canela Parque Estadual Caracol Trans. 6.64",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","04","12","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1481","2021-02-08 12:44:16-03","UFRGS","ICN","028565","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Molz, M","Girardi, AM","s.n.","1973","01","03","Brasil","RS",NA,"8 km N de Canela Parque Estadual Caracol Trans. 28.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","04","12","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1482","2021-02-08 12:44:16-03","UFRGS","ICN","050633","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg",NA,"Ahumada, O; Ramamoorthy, TP","981","1977","06","06","Argentina","Corrientes","Ituzaingó","45 Km al E de Ituzaingó",NA,NA,NA,NA,NA,NA,"Árbol com flores blancas.; En interior y borde de monte",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1483","2021-02-08 12:44:16-03","UFRGS","ICN","192964","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Cordeiro, J; Felitto, G","Felitto, G; Bianchin, JE; Dutra, M","788","2013","12","01","Brasil","SC","São Joaquim","Rio Pelotas","-50.075","-28.478611","-50.075","-28.478611","85","85","Arbusto de 4 m de altura; flores alvacentas.; Vegetação Reófita",NA,NA,"2014","04",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1484","2021-02-08 12:44:16-03","UFRGS","ICN","201179","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Soares-Silva, LH","Soares-Silva, LH; Chagas-Silva, F; Francisco, EM","632","1996","09","19","Brasil","PR","Castro","Estrada Tibagi-Castro","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Doação FUEL 18761; Árvore 8m; frutos imaturos verde-amarelados, maduros vermelhos",NA,NA,"1999",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA
"1485","2021-02-08 12:44:16-03","UFRGS","ICN","090178","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Molz, M","Cervi, AC; Hatschbach, G","3012","1989","10","09","Brasil","PR","Ponta Grossa","Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"arbusto 3 m, frutos vermelhos; zona de campo, margens rio",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"1486","2021-02-08 12:44:16-03","UFRGS","ICN","051577","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Sobral, M","Sobral, M","511","1980","11","28","Brasil","RS","Cambará do Sul","Churriado","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Árvore com cerca de 5 m de altura, frutos maduros vermelhos ou roxo-escuros, casca lisa. Frutos deste exemplar aparentemente bem maiores que os normais da espécie.; Em beira de capão",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"1487","2021-02-08 12:44:16-03","UFRGS","ICN","088091","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Sobral, M","Sobral, M","12704","1983","12",NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"1488","2021-02-08 12:44:16-03","UFRGS","ICN","167017","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Grings, M","Grings, M","254","2010","02","27","Brasil","RS","Nova Petrópolis","Linha Araripe caminho para o Panelão","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"arvoreta de 4m de altura; flores brancas; em borda de mata com araucária",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA
"1489","2021-02-08 12:44:16-03","UFRGS","ICN","133095","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Grings, M","Grings, M","95","2004","05","05","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"arbusto em formação arbóreo-arbustiva do Sétimo Céu; flores brancas muito cheirosas.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
"1490","2021-02-08 12:44:16-03","UFRGS","ICN","119510","S","Plantae","Myrtaceae","Myrciaria","delicatula","Myrciaria delicatula","(DC.) O.Berg","Molz, M","Rodrigues, RS","6","1995","07","03","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Frutos maduros; arbusto 1,5m em campo pedregoso.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA
