"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1927","2020-09-12 05:00:02-03","US","US","2688256","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten, L. T. Eiten & G. M. Felippe","2920","1961","6","14","South America - Neotropics","Brazil",NA,NA,NA,"US01346140",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","3,5km due NNW of center of São Carlo. (1,2km WNW of clover-leaf inter-section on highway to IBAT´É)","US01346140_01",NA,"São Carlos","-47.92","-21.98","825",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1928","2020-09-12 05:00:02-03","US","US","2568745","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","13266","1966","3","2","South America - Neotropics","Brazil",NA,NA,NA,"US01346098",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Serra dos Cristais. Ca. 3 km N of Cristalina","US01346098_01",NA,NA,"-48","-17","1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1929","2020-09-12 05:00:02-03","US","US","2883741","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. J. Shepherd, J. Semir, J. Andrade & P. R. Salgado","7267","1978","2","22","South America - Neotropics","Brazil",NA,NA,NA,"US01346112",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Estrada entre Uberaba e Planura (Barretos), ca. 40 km de Uberaba","US01346112_01",NA,NA,NA,NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1930","2020-09-12 05:00:02-03","US","US","2927448","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","W. R. Anderson, P. A. Fryxell, S. R. Hill, R. R. dos Santos & R. Souza","8585","1973","4","10","South America - Neotropics","Brazil",NA,NA,NA,"US01346113",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Serra do Espinhaço. 6 km by road N of Gouveia on road to Diamantina","US01346113_01",NA,NA,NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1931","2020-09-12 05:00:02-03","US","US","2569435","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","9952","1965","11","5","South America - Neotropics","Brazil",NA,NA,NA,"US01346100",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Serra dos Cristais. Ca. 6 km S of Cristalina","US01346100_01",NA,NA,"-48","-17","1175",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1932","2020-09-12 05:00:02-03","US","US","3691061","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. L. Guedes, F. S. Gomes & F. Guaré","14634","2009","2","26","South America - Neotropics","Brazil",NA,NA,NA,"US01346122",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Caminho para Piatã","US01346122_01",NA,"Mucugê","-41.5","-13.08","1138",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1933","2020-09-12 05:00:02-03","US","US","2953006","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","E. P. Heringer & C. T. Rizz","17580","1980","1","29","South America - Neotropics","Brazil",NA,NA,NA,"US01346092",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás",NA,"US01346092_01",NA,"Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"85457","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1934","2020-09-12 05:00:02-03","US","US","1391884","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","C. H. W. Mosén","1098","1874","3","20","South America - Neotropics","Brazil",NA,NA,NA,"US01346141",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo",NA,"US01346141_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1935","2020-09-12 05:00:02-03","US","US","2483415","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","F. M. Magalhaes","11","1963","2","26","South America - Neotropics","Brazil",NA,NA,NA,"US01346121",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","On road between Alfenas and village of Gaspar Lopes, 2 km de Alfenas","US01346121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1936","2020-09-12 05:00:02-03","US","US","3741256","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","N. Roque, M. Alves, F. Santana, F. Hurbath & A. Crestani","3214","2011","7","16","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Licinio de Almeida, Serra Geral: Serra do Salto. Tauape pela BR Licinio-Cacule, km 20 em direcao ao povoado de 2 Passagens de Jurema, sentido a Comunidade Sao Domingos",NA,NA,NA,"-42.5639","-14.4697","954",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae (Basal)",NA,NA,"1",NA
"1937","2020-09-12 05:00:02-03","US","US","2568736","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin & T. R. Soderstrom","5460","1964","8","22","South America - Neotropics","Brazil",NA,NA,NA,"US01346119",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais",NA,"US01346119_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1938","2020-09-12 05:00:02-03","US","US","2791525","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","16717","1974","3","4","South America - Neotropics","Brazil",NA,NA,NA,"US01346127",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","16km NW of Lagoinha (which is 5,5km S W of Delfino) on side road to Minas do Mimoso","US01346127_01",NA,NA,"-41.33","-10.37","950","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1939","2020-09-12 05:00:02-03","US","US","2678747","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9890","1969","12","12","South America - Neotropics","Brazil",NA,NA,NA,"US01346146",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Crest of Serra do Roncador, along new road, 164 km NNE of village Xavantina, seven km N of Córrego Tengúru","US01346146_01",NA,"Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"123012","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1940","2020-09-12 05:00:02-03","US","US","2548161","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. S. Labouriau","41","1962","3","28","South America - Neotropics","Brazil",NA,NA,NA,"US01346138",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","Distrito de Santa Eudoxia, perto do rio mogi-guaçu","US01346138_01",NA,"São Carlos","-47.8899993896484","-22.0100002288818",NA,NA,"45913","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1941","2020-09-12 05:00:02-03","US","US","2910343","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18634","1977","2","13","South America - Neotropics","Brazil",NA,NA,NA,"US01346126",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","15-20km from Andaraí, along road to Itaeté which branches East off road to Mucugé.","US01346126_01",NA,NA,"-41.2","-12.85","500","600",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1942","2020-09-12 05:00:02-03","US","US","2822172","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9745","1969","12","6","South America - Neotropics","Brazil",NA,NA,NA,"US01346150",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","255 Km along new road NNE of village of Xavantina(7.2 Km due SW of Royal Society-Royal Geographic Society Base Camp)","US01346150_01",NA,"Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"123012","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1943","2020-09-12 05:00:02-03","US","US","2563711","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","C. Hatschbach","14251","1966","4","28","South America","Brazil",NA,NA,NA,"US01346158",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Paraná","Fda. Lagoa","US01346158_01",NA,"Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,"32009","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1944","2020-09-12 05:00:02-03","US","US","3674598","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","N. Roque & Alunos da Botanica III","3893","2013","2","23","South America - Neotropics","Brazil",NA,NA,NA,"US01347284",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Estrada Real","US01347284_01","Maas, P. J. M., Curator of the herbarium (U), Nationaal Herbarium Nederland (NETHERLANDS)","Morro do Chapéu","-41.0008","-11.6283","976",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1945","2020-09-12 05:00:02-03","US","US","1705623","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","W. A. Archer","4069","1936","9","24","South America - Neotropics","Brazil",NA,NA,NA,"US01346103",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Vicinity of Mendanha, along road","US01346103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1946","2020-09-12 05:00:02-03","US","US","2972107","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. T. Prance, E. Lleras & D. F. Coêlho","18891","1973","10","13","South America - Neotropics","Brazil",NA,NA,NA,"US01346145",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Chapada dos Guimarães, behind Colegio de Buriti","US01346145_01",NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","720",NA,"107042","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1947","2020-09-12 05:00:02-03","US","US","3225894","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. H. Kirkbride","4305","1981","3","12","South America - Neotropics","Brazil",NA,NA,NA,"US01346086",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Distrito Federal","Região Buracão, perto de BR-020.","US01346086_01",NA,NA,"-47.47","-15.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1948","2020-09-12 05:00:02-03","US","US","3226148","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. H. Kirkbride","3331","1980","2","7","South America - Neotropics","Brazil",NA,NA,NA,"US01346091",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Em cima da Serra Dourada, ca. 6 km nordeste de Mossâmedes","US01346091_01",NA,NA,"-50.18","-16.23","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1949","2020-09-12 05:00:02-03","US","US","2791527","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. S. Pinheiro","15041","1974","1","15","South America - Neotropics","Brazil",NA,NA,NA,"US01346128",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","1km S. of Rio de Contas on side road to W. of the road to Livramento do Brumado.","US01346128_01",NA,NA,"-41.82","-13.58","980",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1950","2020-09-12 05:00:02-03","US","US","2687385","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten, L. T. Eiten & I. Mimura","6024","1965","2","10","South America - Neotropics","Brazil",NA,NA,NA,"US01346134",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","Along road (to Borá) ca 4 km N of city of Paraguaçu Paulista","US01346134_01",NA,"Paraguaçu Paulista","-50.58","-22.37","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1951","2020-09-12 05:00:02-03","US","US","3275158","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. H. Kirkbride","5152","1983","3","4","South America - Neotropics","Brazil",NA,NA,NA,"US01346084",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Distrito Federal","Entre Fazenda São José e BR 020, na Região Buracão","US01346084_01",NA,NA,"-47.45","-15.58","1040",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1952","2020-09-12 05:00:02-03","US","US","1482951","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","E. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01346107",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais",NA,"US01346107_01",NA,"Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"12338","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1953","2020-09-12 05:00:02-03","US","US","2569506","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","16206","1966","5","28","South America - Neotropics","Brazil",NA,NA,NA,"US01346155",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Rio Turvo, ca.210km N of Xavantina","US01346155_01",NA,NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1954","2020-09-12 05:00:02-03","US","US","272860","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","L. Riedel","1889",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01346111",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,NA,"St. Carlos","US01346111_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1955","2020-09-12 05:00:02-03","US","US","2951918","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","E. P. Heringer, T. S. Figueiras, R. C. Mendonça & B. A. S. Pereira","5971","1981","1","14","South America - Neotropics","Brazil",NA,NA,NA,"US01346087",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Distrito Federal","BR-251, cerca de 6km depois da Cachoeirinha.","US01346087_01",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1956","2020-09-12 05:00:02-03","US","US","2822163","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9625","1969","11","29","South America - Neotropics","Brazil",NA,NA,NA,"US01346151",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","260 km along new road NNE of village of Xavantina (1,6 km due SSW of Royal Society - Royal Geographic Society Base Camp). 1,6 km S along main road from turnoff to base camp","US01346151_01",NA,"Barra do Garças","-51.75","-12.85","450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1957","2020-09-12 05:00:02-03","US","US","2369430","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","I. Válio","60",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01346156",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso do Sul",NA,"US01346156_01",NA,"Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,"150618","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1958","2020-09-12 05:00:02-03","US","US","1740807","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","W. A. Archer & A. Gehrt","S/128","1936","9","6","South America - Neotropics","Brazil",NA,NA,NA,"US01346157",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso do Sul","Lagoinha","US01346157_01",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1959","2020-09-12 05:00:02-03","US","US","2569497","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","17913","1966","6","28","South America - Neotropics","Brazil",NA,NA,NA,"US01346094",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Ca. 45 km S of Caiapônia, road to Jataí","US01346094_01",NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1960","2020-09-12 05:00:02-03","US","US","2569504","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","13675","1966","3","7","South America - Neotropics","Brazil",NA,NA,NA,"US01346097",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","ca.20km N of Cristalina","US01346097_01",NA,NA,"-48","-17","1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1961","2020-09-12 05:00:02-03","US","US","2927422","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, S. F. Fonsêca, J. W. Grear, R. Souza & J. Ramos","28427","1970","3","27","South America - Neotropics","Brazil",NA,NA,NA,"US01346114",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","10km S of São Joaõ da Chapada.","US01346114_01",NA,NA,NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1962","2020-09-12 05:00:02-03","US","US","2569496","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","17646","1966","6","23","South America - Neotropics","Brazil",NA,NA,NA,"US01346095",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","ca.70km S.E. of Aragarças, road to Piranhas","US01346095_01",NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1963","2020-09-12 05:00:02-03","US","US","3583106","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. L. Guedes & Alunos da Botanica III","15196","2009","5","2","South America - Neotropics","Brazil",NA,NA,NA,"US01346130",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Chapada Diamantina, Piatã, Caminho para Três Morros, Ponto 01.","US01346130_01",NA,"Piatã","-41.7975","-13.0736","1304",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1964","2020-09-12 05:00:02-03","US","US","2678746","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9890","1969","12","12","South America - Neotropics","Brazil",NA,NA,NA,"US01346147",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Crest of Serra do Rocador, along new road, 164, km NNE of village of Xavantina. Seven km N of Córrego Tangúru.","US01346147_01",NA,"Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"123012","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1965","2020-09-12 05:00:02-03","US","US","3301911","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A. M. Carvalho, T. S. Santos, A. M. Amorim, S. C. Sant' Ana & J. G. Járdim","4041","1992","6","11","South America - Neotropics","Brazil",NA,NA,NA,"US01346123",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Estrada para o Aeroporto de BArreiras. Coletas entre 5 a 15km a partir da sede do Município.","US01346123_01",NA,"Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,"152720","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1966","2020-09-12 05:00:02-03","US","US","2910342","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19748","1977","3","20","South America - Neotropics","Brazil",NA,NA,NA,"US01346125",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Serra das Almas. Lower NE slopes of the Pico das Almas, ca, 25 km WNW of the Vila do Rio de Contas","US01346125_01",NA,NA,"-41.95","-13.55","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1967","2020-09-12 05:00:02-03","US","US","2568995","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin & T. R. Soderstrom","5572","1964","8","26","South America - Neotropics","Brazil",NA,NA,NA,"US01346090",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Distrito Federal","Ca. 20 km S of Brasília on road to Belo Horizonte","US01346090_01",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1968","2020-09-12 05:00:02-03","US","US","2927447","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. Ramos","25488","1970","1","28","South America - Neotropics","Brazil",NA,NA,NA,"US01346117",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Morro das Pedras. Ca. 25 km NE of Patrocinio","US01346117_01",NA,NA,NA,NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1969","2020-09-12 05:00:02-03","US","US","2568981","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin","14870","1966","4","15","South America - Neotropics","Brazil",NA,NA,NA,"US01346132",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Ca. 5 km S of Rio Roda Velha, ca. 150 km S.W. of Barreiras","US01346132_01",NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1970","2020-09-12 05:00:02-03","US","US","2568965","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14894","1966","4","15","South America - Neotropics","Brazil",NA,NA,NA,"US01346131",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Drainage of the Rio Corrente, western Bahia. Ca.5km S of Rio Roda Velha, ca.150km SW of Barreiras","US01346131_01",NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
