"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","eventTime","infraspecificEpithet"
"3074","2021-03-04 15:44:01-03","IF","SPSF","49930","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","M.L.Brotto","M.L.Brotto & J.M.Silva & M.C.H.Mello","1791","2014","08","28","Brasil","PR","Tunas do Paraná","Próximo a Marques de Abrantes","-48.988889","-24.978056",NA,NA,"COLETA: Árvore de 14m; flores brancas. Transição entre Floresta Ombrófila Mista e Floresta Ombrófila Densa, vegetação secundária.;",NA,NA,"2014","09","09",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3075","2021-03-04 15:43:59-03","IF","SPSF","50092","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","R.Cielo-Filho","1721","2015","09","01","Brasil","PR","Matelândia","Antiga estrada de Guarapuava","-53.8825","-25.385833",NA,NA,"COLETA: Árvore 5 m, flor creme; GEOGRAFIA: PARNA Iguaçu, Floresta Estacional Semidecidual secundária, borda;",NA,NA,"2015","09","24","255","255","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3076","2021-03-04 15:43:59-03","IF","SPSF","50146","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","R.Cielo-Filho & C.D.Câmara","1708","2015","08","04","Brasil","PR","Matelândia","Antiga estrada de Guarapuava","-53.896389","-25.413056",NA,NA,"COLETA: Árvore 8 m, flor branca; GEOGRAFIA: PARNA Iguaçu, Floresta Estacional Semidecidual, secundária, borda;",NA,NA,"2015","11","16","295","295","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3077","2021-03-04 15:43:59-03","IF","SPSF","51769","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","M.L. Brotto","J.M. Silva & M.L. Brotto & R.R. Völtz & E.D. Lozano","9666","2016","11","30","Brasil","PR","Adrianópolis","Estrada para João Surrá","-48.7925","-24.679722",NA,NA,"COLETA: Árvore com 6 m de altura; frutos imaturos verdes.; GEOGRAFIA: Floresta Ombrófila Densa Submontana, vegetação em estágio inicial de sucessão.;",NA,NA,"2016","12","05","130","130","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3078","2021-03-04 15:43:59-03","IF","SPSF","51781","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","M.L. Brotto","J.M. Silva & M.L. Brotto & R.R. Völtz","9449","2016","09","26","Brasil","PR","Tunas do Paraná","Pacas","-48.838611","-24.953611",NA,NA,"COLETA: Árvore com 20 m de altura; flores de cor creme.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"2016","11","22","830","830","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3079","2021-03-04 15:43:59-03","IF","SPSF","51835","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","M.Monge","2067","2013","08","15","Brasil","SP","Campinas","Bosque dos Jequitibas","-47.060833","-22.905556",NA,NA,"COLETA: Árvore com 6m de altura, flores alvas.; GEOGRAFIA: Floresta estacional, degradada.;",NA,NA,"2017","03","29",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3080","2021-03-04 15:43:59-03","IF","SPSF","52307","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","R.L.R.Santos","I. Toffoli & T.M.Ribeiro & R.L.R.Santos","68","2009","09","01","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889",NA,NA,"COLETA: Indivíduo com frutos.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"2009","12","29","700","700","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3081","2021-03-04 15:44:00-03","IF","SPSF","12907","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.Y.Tamashiro","17738","1985","08","24","Brasil","MG","Monte Belo","mata Mundo Novo","-46.3675003051758","-21.3264007568359",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1989","07","07",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"16667","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3082","2021-03-04 15:44:01-03","IF","SPSF","32910","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","P.L.R.Moraes","2522","2001","11","21","Brasil","MG","São Tomás de Aquino",NA,"-47.0980987548828","-20.7844009399414",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2003","02","11",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"14931","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3083","2021-03-04 15:44:01-03","IF","SPSF","35327","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","F.M.Alves","22","2005","08","16","Brasil","MS","Campo Grande","reserva Guariroba","-54.6464004516602","-20.4428005218506",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado/mata ciliar&nf;;",NA,NA,"2005","10","02",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"161190","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3084","2021-03-04 15:44:01-03","IF","SPSF","33313","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","H. van der Werff","G. Hatschbach","72431","2001","09","20","Brasil","PR","Candói","fazenda Porteira Branca","-52.0558013916016","-25.5722007751465",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de vale de rio&nf;;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"42664","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3085","2021-03-04 15:44:00-03","IF","SPSF","17591","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","H. van der Werff","G.M.Hatschbach & R.Kummrow","54442","1990","09","05","Brasil","PR","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"32006","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3086","2021-03-04 15:44:00-03","IF","SPSF","14975","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","H. van der Werff","R.Kummrow","3075","1988","08","24","Brasil","PR","Cerro Azul","rio Ponta Grossa","-49.261100769043","-24.823600769043",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"32006","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3087","2021-03-04 15:44:01-03","IF","SPSF","24603","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","S.A.Nicolau","558","1992","12","06","Brasil","PR","Foz do Iguaçú","Parque Nacional do Iguaçú","-54.5881004333496","-25.5478000640869",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1999","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"39570","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3088","2021-03-04 15:44:01-03","IF","SPSF","47774","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","M.L.Brotto","J.M.Silva","5975","2007","09","15","Brasil","PR","Jundiaí do Sul",NA,"-50.247501373291","-23.4367008209229",NA,NA,"COLETA: Árvore, 8 m; flor creme.; GEOGRAFIA: Arredores.&nf;Floresta Estacional Semidecídual;",NA,NA,"2012","10","22",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"17300","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3089","2021-03-04 15:44:00-03","IF","SPSF","09678","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","C.E.Yamamoto","19","1985","10","02","Brasil","PR","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3090","2021-03-04 15:44:01-03","IF","SPSF","22033","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","A.C.Cervi","2787","1989","08","31","Brasil","PR","Maringá","Horto Florestal Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1997","12","15",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"19250","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3091","2021-03-04 15:43:59-03","IF","SPSF","09283","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","M.R.C.Paiva",NA,"1997","08","26","Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1998","08","19",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"46016","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3092","2021-03-04 15:43:59-03","IF","SPSF","09276","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","L.R.M.Souza",NA,"1997","12","12","Brasil","PR","Sertaneja","mata ciliar","-50.8382987976074","-23.0368995666504",NA,NA,NA,NA,NA,"1998","08","19",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"31896","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3093","2021-03-04 15:44:01-03","IF","SPSF","19664","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","H. van der Werff","G. Hatschbach & E.Barbosa","59370","1993","09","17","Brasil","PR","Tomazina","mata pluvial degradada","-49.9496994018555","-23.778299331665",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"29630","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3094","2021-03-04 15:44:01-03","IF","SPSF","47134","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","F.B.Guimarães","F.B.Guimarães","1419","2011","07","15","Brasil","SC","Abdon Batista",NA,"-51.0224990844727","-27.6110992431641",NA,NA,"COLETA: ABB61. Coletados 3 discos na altura do peito para Xiloteca. 1 dupl.; Altura: 20m; Cor/Flor; com;; GEOGRAFIA: Área de supressão para construção da UHE. Garibaldi;",NA,NA,"2011","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"11919","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3095","2021-03-04 15:44:01-03","IF","SPSF","47133","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","F.B.Guimarães","F.B.Guimarães","1418","2011","08","15","Brasil","SC","Abdon Batista",NA,"-51.0224990844727","-27.6110992431641",NA,NA,"COLETA: ABB60. Coletados 3 discos na altura do peito para Xiloteca. 1dupl.; Altura: 15m; Cor/Flor: com;; GEOGRAFIA: Área de supressão para construção da UHE Garibaldi.;",NA,NA,"2011","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"11919","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3096","2021-03-04 15:44:01-03","IF","SPSF","47132","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","F.B.Guimarães","F.B.Guimarães","1416","2011","07","15","Brasil","SC","Abdon Batista",NA,"-51.0224990844727","-27.6110992431641",NA,NA,"COLETA: ABB58. Coletados 3 discos na altura do peito para Xiloteca. 1 dupl.; Altura: 20m;; GEOGRAFIA: Área de supressão para construção da UHE Garibaldi.;",NA,NA,"2011","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"11919","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3097","2021-03-04 15:44:01-03","IF","SPSF","47131","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","F.B.Guimarães","F.B.Guimarães","1414","2011","07","15","Brasil","SC","Abdon Batista",NA,"-51.0224990844727","-27.6110992431641",NA,NA,"COLETA: ABB56. Coletados 3 discos na altura do peito para Xiloteca. 1 dupl.; Altura: 15m; Cor/Flor: Amarelo-esverdeada, maioria com botões florais;;",NA,NA,"2011","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"11919","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3098","2021-03-04 15:44:01-03","IF","SPSF","47130","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","F.B.Guimarães","F.B.Guimarães","1413","2011","07","15","Brasil","SC","Abdon Batista","Área de supressão para construção da UHE Garibaldi.","-51.0224990844727","-27.6110992431641",NA,NA,NA,NA,NA,"2011","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"11919","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3099","2021-03-04 15:44:01-03","IF","SPSF","47127","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","F.B.Guimarães","F.B.Guimarães","1371","2011","07","05","Brasil","SC","Abdon Batista","Área de supressão para construção da UHE Garibaldi.","-51.0224990844727","-27.6110992431641",NA,NA,"COLETA: ABB23. Coletados 3 discos na altura do peito para Xiloteca. 1dupl.; Altura:15m;;",NA,NA,"2011","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"11919","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3100","2021-03-04 15:44:01-03","IF","SPSF","47122","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","F.B.Guimarães","F.B.Guimarães","1360","2011","07","05","Brasil","SC","Abdon Batista","Área de supressão para construção da UHE Garibaldi.","-51.0224990844727","-27.6110992431641",NA,NA,"COLETA: Abb12 Estéril. Coletados 3 discos na altura do peito para xiloteca. 1 dupl.; Altura: 15m;;",NA,NA,"2011","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"11919","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3101","2021-03-04 15:44:01-03","IF","SPSF","24638","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.R.Pirani & O.Yano","596","1983","04","21","Brasil","SC","Chapecó",NA,"-52.6183013916016","-27.096399307251",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1987","10","19",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"22671","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3102","2021-03-04 15:44:00-03","IF","SPSF","16236","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Negrelle","A-873","1993","03","20","Brasil","SC","Itapoa","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1993","06","11",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3103","2021-03-04 15:44:00-03","IF","SPSF","19100","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","G.F.Arbocz","1529","1995","06","17","Brasil","SP","Aguai","antiga estrada Aguaí-Casa Brnca","-46.9700012207031","-22.0499992370605",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Margens do rio Jaguarimirim.&nf;Arvore 6m; flores brancas.;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"25812","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3104","2021-03-04 15:44:00-03","IF","SPSF","14663","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","D.V.Toledo Filho",NA,"1991","06","28","Brasil","SP","Águas da Prata","lagoa Chico Neto","-46.7099990844727","-21.9300003051758",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1996","11","19",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"13435","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3105","2021-03-04 15:44:01-03","IF","SPSF","19924","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","R.Esteves","M.R.P.Noronha","1049","1995","04","11","Brasil","SP","Andradina","E.E.Instituto Florestal","-51.3699989318848","-20.8899993896484",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: corrego e margem de estrada&nf;;",NA,NA,"1996","07","09",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"31224","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3106","2021-03-04 15:44:00-03","IF","SPSF","14186","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","G.Durigan",NA,"1991","05","19","Brasil","SP","Assis","sitio Canacu","-50.4099998474121","-22.6599998474121",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3107","2021-03-04 15:44:00-03","IF","SPSF","11372","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"G.Durigan",NA,"1987","07","29","Brasil","SP","Assis","Sitio Canassu","-50.4099998474121","-22.6599998474121",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: agua da onca&nf;;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"23972","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3108","2021-03-04 15:44:01-03","IF","SPSF","45145","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.B.Torres & N.Figueiredo","357","1987","08","20","Brasil","SP","Buri","Estação Experimental do Instituto Florestal","-48.5900001525879","-23.7900009155273",NA,NA,"COLETA: Mata Estacional Semidecídua degradada&nf;Árvore 12m altura; cortex cinza, liso, lenticelas pequenas e numerosas; flores cor creme.; GEOGRAFIA: Beira de mata secundária.&nf;Ex-UEC;",NA,NA,"2011","11","16",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"28249","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3109","2021-03-04 15:44:01-03","IF","SPSF","27317","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","S.A.Nicolau","S.A.Nicolau","2130","1999","12","16","Brasil","SP","Cajuru","pasto","-47.2999992370605","-21.2700004577637",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2000","02","28",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"21243","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3110","2021-03-04 15:44:01-03","IF","SPSF","27961","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","R.Cielo-Filho","R.Cielo-Filho","252","2000","09","28","Brasil","SP","Campinas","Distrito de Sousas","-47.060001373291","-22.8999996185303",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3111","2021-03-04 15:44:01-03","IF","SPSF","21853","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"K.Santos","8","1996","09","12","Brasil","SP","Campinas","sub-distrito de Sousas","-47.060001373291","-22.8999996185303",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesófila Semidecídua.&nf;Árvore 4m; flores brancas e início de frutos.; GEOGRAFIA: mata mesofila&nf;;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"23900","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3112","2021-03-04 15:44:01-03","IF","SPSF","21618","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","L.C.Bernacci","L.C.Bernacci","2092","1995","09","07","Brasil","SP","Dracena","margem de rio","-51.5299987792969","-21.4799995422363",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta riparia&nf;;",NA,NA,"1995","09","07",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"23670","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3113","2021-03-04 15:44:01-03","IF","SPSF","24602","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","S.L.Jung-Mendacolli","617","1994","09","28","Brasil","SP","Jundiaí","Estaçao Experimental do IAC","-46.8800010681152","-23.1800003051758",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1999","07","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3114","2021-03-04 15:44:00-03","IF","SPSF","17464","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","A.L.Vilela",NA,"1994","05","30","Brasil","SP","Mogi das Cruzes","Jardins da Universidade","-46.1883010864258","-23.5228004455566",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","07","06",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"28666","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3115","2021-03-04 15:43:59-03","IF","SPSF","19129","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","L. Rossi","A.E.Luchi","158","1991","06","27","Brasil","SP","Mogi Guaçu","E.Ecol.","-46.9421997070312","-22.372200012207",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata do portugues&nf;;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"39309","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
