"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"881","2020-02-20 10:39:51-03","IBt","SP","192603","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Chiea, SAC","1983","04","19","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"291",NA,NA,"Ilha do Cardoso, Varginha das Andradas",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"882","2020-02-20 10:39:51-03","IBt","SP","235487","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sugiyama, M","1989","04",NA,"Sugiyama, M","1989","03","30","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"812",NA,NA,"Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"883","2020-02-20 10:39:51-03","IBt","SP","196995","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Guedes, CRF; et al.","1982","04","07","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"17",NA,NA,"Parque Estadual da Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"884","2020-02-20 10:39:51-03","IBt","SP","216098","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sugiyama, M","1994","05","12","Melo, MMRF; et al.","1986","02","25","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"633",NA,NA,"Parque Estadual da Ilha do Cardoso, estrada da captação",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"885","2020-02-20 10:39:51-03","IBt","SP","234998","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M",NA,NA,NA,"Mamede, MCH; Souza, VC","1989","02","22","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"130",NA,NA,"Parque Estadual da Ilha do Cardoso, Itacuruçá",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"886","2020-02-20 10:39:51-03","IBt","SP","220856","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Kirizawa, M","1988","04","13","Kirizawa, M","1987","12","08","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1978",NA,NA,"Parque Estadual da Ilha do Cardoso, Morro do Jacareú",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"887","2020-02-20 10:39:51-03","IBt","SP","221370","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Kirizawa, M","1988","06","09","Kirizawa, M; Sugiyama, M","1988","05","18","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"2044",NA,NA,"Parque Estadual da Ilha do Cardoso, Morro Tajuba",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"888","2020-02-20 10:39:51-03","IBt","SP","216036","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1995","11",NA,"Melo, MMRF; et al.","1985","03","06","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"553",NA,NA,"Parque Estadual da Ilha do Cardoso, Praia de Ipanema, Morro das Pedras",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"889","2020-02-20 10:39:51-03","IBt","SP","209649","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Souza, VC","2003",NA,NA,"Barros, F; Martuscelli, P","1986","04","10","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1275",NA,NA,"Parque Estadual da Ilha do Cardoso, proximidades da praia do Ipanema, Morro das Pedras",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"890","2020-02-20 10:39:51-03","IBt","SP","246314","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sugiyama, M","1990","08",NA,"Sugiyama, M; Atanasio, A","1990","07","24","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"847",NA,NA,"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"891","2020-02-20 10:39:51-03","IBt","SP","246334","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sugiyama, M","1990","12",NA,"Sugiyama, M; Corrêa, JA","1990","11","27","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"867",NA,NA,"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"892","2020-02-20 10:39:51-03","IBt","SP","254548","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Sugiyama, M; Lopes, EA","1991","07","02","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"904",NA,NA,"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"893","2020-02-20 10:39:51-03","IBt","SP","254586","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sugiyama, M","1991",NA,NA,"Sugiyama, M; Lopes, EA","1991","07","02","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"942",NA,NA,"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"894","2020-02-20 10:39:51-03","IBt","SP","254626","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sugiyama, M","1992",NA,NA,"Sugiyama, M","1991","12","17","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"982",NA,NA,"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"895","2020-02-20 10:39:51-03","IBt","SP","202299","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wanderley, MGL","1985","10","16","Kirizawa, M; Cerati, TM","1985","04","18","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1450",NA,NA,"Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha em direção ao morro das Almas",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"896","2020-02-20 10:39:51-03","IBt","SP","235252","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Chiea, SC","1990","05",NA,"Mamede, MCH; et al.","1989","06","21","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"188",NA,NA,"Parque Estadual da Ilha do Cardoso, Trilha para a praia de Lages, descendo o Morro do Marujá",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"897","2020-02-20 10:39:51-03","IBt","SP","102803","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Mattos, J; Mattos, N","1967","11","14","Brasil","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,"15148",NA,NA,"Parque Florestal Getúlio Vargas",NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"898","2020-02-20 10:39:51-03","IBt","SP","65338","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Fontella, J","1961","12","09","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"116",NA,NA,"A 3 km do rio Casqueiro e a 23 km do rio Escuro",NA,NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"899","2020-02-20 10:39:51-03","IBt","SP","295243","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Tozzi, AMGA; Guaratini, MTG","1994","11","09","Brasil","São Paulo","Cássia dos Coqueiros","-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,"94-171",NA,NA,"Faz. São João, estrada em direção ao Bairro Baú do Meio",NA,NA,NA,NA,NA,NA,NA,"13265","auto",NA,NA,NA,NA,NA,NA
"900","2020-02-20 10:39:51-03","IBt","SP","14068","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Campos Novaes, J",NA,NA,NA,"Brasil","São Paulo","Espírito Santo do Pinhal","-46.7400016784668","-22.1900005340576",NA,NA,"SP117477",NA,"CGG5739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18890","auto",NA,NA,NA,NA,NA,NA
"901","2019-11-21 10:14:01-03","IBt","SP","244634","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Carvalhaes, MA","1992",NA,NA,"Catharino, ELM; et al.","1990","05","17","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1396","300","300","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, morro a direita na bifurcação da trilha no alto da encosta próxima ao alojamento do IBAMA, campo sujo com densa corbertura de gramíneas e Pteridófitas",NA,NA,NA,"Arbusto ca. 60,0cm alt., frutos imaturos verdes",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"902","2020-03-12 10:23:54-03","IBt","SP","329433","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Rossi, L",NA,NA,NA,"Fávero, OA; et al.","1992","03","05","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"451",NA,NA,"Estação Ecológica Juréia-Itatins, Rio verde, junto à casa de Dona Maria",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"903","2020-03-12 10:23:54-03","IBt","SP","338343","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Rossi, L",NA,NA,NA,"Anunciação, EA; Lima, ES","1999","01","28","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"709",NA,NA,"Estação Ecológica Juréia-Itatins, Serra da Juréia",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"904","2020-02-20 10:39:51-03","IBt","SP","277273","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Rapini, A","1996","02",NA,"Anunciação, EA; et al.","1995","01","10","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"612-A",NA,NA,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador em direção a Praia da Juréia",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"905","2019-11-21 10:14:01-03","IBt","SP","238333","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Carvalhaes, MA",NA,NA,NA,"Mamede, MCH; et al.","1990","04","26","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"257",NA,NA,"Estação Ecológica Juréia-Itatins, Trilha em direção à foz do Rio Verde",NA,NA,NA,"Arvoreta 3-4m alt., frutos imaturos verdes, sementes vermelhas",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"906","2020-02-20 10:39:51-03","IBt","SP","258515","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Carvalhaes, MA",NA,NA,NA,"Rossi, L; et al.","1991","12","15","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1005",NA,NA,"Estação Ecológica Juréia-Itatins, Trilha entre margem do Rio Verde e caminho do Imperador, mata de restinga",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"907","2019-11-21 10:14:01-03","IBt","SP","253130","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Carvalhaes, MA",NA,NA,NA,"Rossi, L; et al.","1992","03","11","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1034",NA,NA,"Estação Ecológica Juréia-Itatins, Trilha entre o caminho do Imperador e a margem do Rio Verde",NA,NA,NA,"Árvore 6,0m alt., folhas discolores, sépalas verde claro, frutos imaturos verdes",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"908","2020-02-20 10:39:51-03","IBt","SP","346857","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Groppo Jr, M","2000",NA,NA,"Groppo Jr, M","1996","01","29","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"96",NA,NA,"Icapara",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"909","2020-02-20 10:39:51-03","IBt","SP","6960","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Brade, AC","1915","04","04","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"910","2020-02-20 10:39:51-03","IBt","SP","49891","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","01",NA,"Kuhlmann, M","1943","04","07","Brasil","São Paulo","Monte Alegre do Sul","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"650",NA,NA,"Amparo. Alto do morro da Capela, Serra Negra",NA,NA,NA,NA,NA,NA,NA,"11114","auto",NA,NA,NA,NA,NA,NA
"911","2020-02-20 10:39:51-03","IBt","SP","74048","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Dedecca, D; et al.","1947","06","07","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"912","2020-02-20 10:39:51-03","IBt","SP","346842","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M",NA,NA,NA,"Rossi, L; Cordeiro, I","1983","02","09","Brasil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"913","2019-11-21 10:14:01-03","IBt","SP","59766","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sugiyama, M","1983","11","07","Handro, O","1962","02","01","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"1005",NA,NA,"Estação Campo Grande (E.F.S.J.), Estação Biológica",NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"914","2020-02-20 10:39:51-03","IBt","SP","114291","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","01",NA,"Mattos, J","1966","04","23","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"13554",NA,NA,"Praia de São Lourenço",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"915","2020-02-20 10:39:51-03","IBt","SP","1778","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Hoehne, FC","1918","04","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"s.n.",NA,NA,"Butantã",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"916","2020-02-20 10:39:51-03","IBt","SP","30275","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Brade, AC","1914","03","28","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"7471",NA,NA,"Ipiranga",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"917","2020-02-20 10:39:51-03","IBt","SP","28830","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Hoehne, FC","1932","02","29","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"s.n.",NA,NA,"Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"918","2020-02-20 10:39:51-03","IBt","SP","295244","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Garcia, RJF; et al.","1996","03","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"778",NA,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Distrito de Marsilac",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"919","2020-02-20 10:39:51-03","IBt","SP","14070","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Usteri, A","1905","11","26","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"s.n.",NA,NA,"Vila Mariana",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"920","2020-02-20 10:39:51-03","IBt","SP","295245","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Bittrich, V","2002",NA,NA,"Leitão Filho, HF; et al.","1996","02","07","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"34688",NA,NA,"Ilha Anchieta, Praia das Almas",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"921","2020-02-20 10:39:51-03","IBt","SP","341473","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Sztutman, M","1996","05","15","Robim, MJ","1991","01","10","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"665",NA,NA,"Parque Estadual da Ilha Anchieta, Praia das Almas",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"922","2015-10-02 08:36:41-03","UM","RECOLNAT_UM_MPU","MPU014534","PreservedSpecimen",NA,"Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis minor","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"MPU014534",NA,NA,NA,NA,"In parte meridionali prov. de S. Pauli",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014534' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isosyntype",NA,NA,NA,NA,"minor","1645",NA,NA
"923","2015-10-02 06:11:31-03","UM","RECOLNAT_UM_MPU","MPU014533","PreservedSpecimen",NA,"Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"MPU014533",NA,NA,NA,NA,"In campis prope Barbacena in prov. de Minas Geraes",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014533' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA
"924","2015-10-02 08:36:41-03","UM","RECOLNAT_UM_MPU","MPU014534","PreservedSpecimen",NA,"Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis minor","Cambess.",NA,NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"MPU014534",NA,NA,NA,NA,"In parte meridionali prov. de S. Pauli",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu014534' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"isosyntype",NA,NA,NA,NA,"minor","1645",NA,NA
"925","2014-09-23 10:59:05-03","G","G","G00374626","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","?",NA,NA,NA,"Krapovickas, A. & C. L. Cristóbal","1983","02","10","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00374626",NA,"38481",NA,NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2014-09-23 10:59:05-03","G","G","G00374625","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","?",NA,NA,NA,"Dusén, P. K. H.","1902","06","20","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00374625",NA,NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2014-09-23 10:59:05-03","G","G","G00374575","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","?",NA,NA,NA,"Saint-Hilaire, A. de","1828",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00374575",NA,NA,NA,NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2014-09-23 10:59:05-03","G","G","G00374612","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","?",NA,NA,NA,"Guillemin, J. B. A.","1839",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00374612",NA,"386",NA,NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2014-09-23 10:59:05-03","G","G","G00374620","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","?",NA,NA,NA,"Glaziou, A. F. M.","1876",NA,"00","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00374620",NA,"8278",NA,NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2014-09-23 10:59:05-03","G","G","G00374621","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","?",NA,NA,NA,"Klein, R. M.","1959","11","20","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00374621",NA,"2321",NA,NA,NA,"AMERIQUE DU SUD",NA,NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
