"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"266","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.3884753","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hoffman B",NA,"2005","06","01","Southern America","Surinam",NA,NA,"Sipaliwini. 3km S (190°) from Kwamalasamutu village center, accass trail from confl. Peritu Eeku (Creek) and Sipaliwini R (1.0 ha research plot KW4).","-56.788889","2.325",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3884753 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3884753","NL-L3884753",NA,NA,NA,NA,"-56.788889","2.325",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"267","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.3977163","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Angel G",NA,"1993","09","23","Southern America","French Guiana",NA,NA,"Paracou.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3977163 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3977163","NL-L3977163",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"268","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.4365940","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Stahel G",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Dakamballi (Aeow). Wakafoe (K). Zanderi I.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4365940 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4365940","NL-L4365940",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Dw822",NA,NA
"269","2020-02-08 09:08:19-03","NBC","NL-BOTANY","U 0050967","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,"1954","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050967 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 5400",NA,NA
"270","2020-02-08 09:08:19-03","NBC","NL-BOTANY","U 0269431","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Steege H ter; Ursum WNJ; Potters JMC",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0269431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32610",NA,NA
"271","2020-02-08 09:08:19-03","NBC","NL-BOTANY","U 0276772","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Boschwezen",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276772 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11574",NA,NA
"272","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276778","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Laboratorium voor Technische Botanie; Hall CJJ van",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276778 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11575",NA,NA
"273","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276784","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Lanjouw J; Lindeman JC",NA,"1949","02","01","Southern America","Surinam",NA,NA,"on low hill near km. 1.9 in forest",NA,NA,NA,"in forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276784 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1646",NA,NA
"274","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276786","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Schulz JP",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw10087",NA,NA
"275","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276808","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,"1954","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276808 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5400",NA,NA
"276","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276813","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ind. Inst. H.M.",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276813 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw562",NA,NA
"277","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276825","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Stahel G",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Dakamballi (Aeow). Wakafoe (K). Zanderi I.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw119",NA,NA
"278","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276855","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Laboratorium voor Technische Botanie",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11573",NA,NA
"279","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276871","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Bosbeheer Suriname (BBS)",NA,"1947","06","02","Southern America","Surinam",NA,NA,"Sur. river, surroundings of Aleisikreek, Suhoza",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw666",NA,NA
"280","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276902","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw17162",NA,NA
"281","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277306","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Belem Herbarium",NA,NA,NA,NA,"Southern America","Brazil","Amapá",NA,"Araguari",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw9025",NA,NA
"282","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277636","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Sabatier D",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw31735",NA,NA
"283","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277676","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,"1957","12","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5770",NA,NA
"284","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277752","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Jari Timber",NA,NA,NA,NA,"Southern America","Brazil","Amapá",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw26567",NA,NA
"285","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277760","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pfeiffer JP",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277760 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11576",NA,NA
"286","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277823","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Bosbeheer Suriname (BBS)",NA,"1947","01","01","Southern America","Surinam",NA,NA,"Sur. river, Suhoza",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw618",NA,NA
"287","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277856","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hulster IA de; Burger D",NA,"1947","01","22","Southern America","Surinam",NA,NA,"Coronie, Vosberg",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw580",NA,NA
"288","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0277873","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pfeiffer JP",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw11577",NA,NA
"289","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335072","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Fróes RL",NA,"1950","02","06","Southern America","Brazil",NA,NA,"Plantas da Amazonia Rio Oiapeque.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335072 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335072","NL-U1335072",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"290","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335076","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Bordenave BG","Bordenave BG",NA,"1994","06","22","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335076 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335076","NL-U1335076",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0045900",NA,NA
"291","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335080","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Fróes RL",NA,"1955","02","02","Southern America","Brazil",NA,NA,"Amazonia Estado do Pará. Rio Curuatinga, acampamento no 1, linha 44.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335080 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335080","NL-U1335080",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"292","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335095","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires JM",NA,"1951","02","23","Southern America","Brazil",NA,NA,"Plantas da Amazonia estado do Pará. Perto de Belém I.A.N.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335095 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335095","NL-U1335095",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"293","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335102","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Ducke A",NA,"1926","03","09","Southern America","Brazil",NA,NA,"Procedencia Belem do pará, silva non inundabili.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335102","NL-U1335102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"294","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335106","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Black GA",NA,"1947","10","12","Southern America","Brazil",NA,NA,"Plantas da Amazonia estado do Pará Belem, cafezal do IAN.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335106","NL-U1335106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"295","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335121","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Lisboa P; Maciel UN; Silva MG; Bahia RP",NA,"1919","01","29","Southern America","Brazil",NA,NA,"Amazonia, Pará Tucurui, margem direita do Rio Tocanti Br. 263, ramal a direita do Km 30.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335121 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335121","NL-U1335121",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"296","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG0367708","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367708 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"297","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG0367709","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"298","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG0367710","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hulster IA de; Burger D",NA,"1947","01","22","Southern America","Surinam",NA,NA,"Coronie, Vosberg",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"299","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG0367711","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"300","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG0367712","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Suriname I",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"301","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG0367713","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"302","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG0367714","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,"1970","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0367714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0367714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"303","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG.1053620","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Bosbeheer Suriname (BBS)",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1053620 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1053620","NL-WAG1053620",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"304","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG.1636365","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Gonggrijp JW",NA,"1911","10","01","Southern America","Surinam",NA,NA,"Sectie O (Suriname).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1636365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1636365","NL-WAG1636365",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"305","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG.1636385","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hall CJJ van",NA,"1906","02","19","Southern America","Surinam",NA,NA,"Sectie O (Suriname).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1636385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1636385","NL-WAG1636385",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"306","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG.1636386","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hall CJJ van",NA,"1906","02","19","Southern America","Surinam",NA,NA,"Sectie O (Suriname).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1636386 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1636386","NL-WAG1636386",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"307","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG.1636387","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hall CJJ van",NA,"1906","02","19","Southern America","Surinam",NA,NA,"Sectie O (Suriname).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1636387 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1636387","NL-WAG1636387",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
