"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"223","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1438582","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"Reitz R; Klein RM","1956","09","20","Brazil",NA,NA,"Plantas de Santa Catarina, Horto Florestal i.N.P., Ibirama, Margem de regato, Arvoreta.",NA,NA,NA,NA,NA,NA,"NL-U1438582","NL-U1438582",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1438582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"224","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1438583","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"Reitz R; Klein RM","1957","11","06","Brazil",NA,NA,"Plantas de Santa Catarina, Estrada Dona Francisca, Joinvile, Mata, Árvore.",NA,NA,NA,NA,NA,NA,"NL-U1438583","NL-U1438583",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1438583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"225","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1438584","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"Woolston AL","1957","09","24","Paraguay",NA,NA,"Depto. San Pedro, Primavera, n.v: Guavirá.",NA,NA,NA,NA,NA,NA,"NL-U1438584","NL-U1438584",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1438584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"226","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1441065","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"Sellow F",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"NL-U1441065","NL-U1441065",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"227","2020-02-08 10:05:56-03","NBC","NL-BOTANY","WAG.1114395","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,"Hatschbach GG","1981","12","01","Brazil",NA,NA,"Cachimba (mun. Curitiba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1114395","NL-WAG1114395",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1114395 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales","xanthocarpa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"228","2020-02-08 10:05:56-03","NBC","NL-BOTANY","L.2501961","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,"Reitz R; Klein RM","1963","09","13","Brazil",NA,NA,"Santan Catarina, Caxambu, Tupitinga, Campos Novos.",NA,NA,NA,NA,NA,NA,"NL-L2501961","NL-L2501961",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2501961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales","xanthocarpa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"229","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U 0004980","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,"Landrum LR","Sello F",NA,NA,NA,"Brazil",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"NL-U0004980","NL-U0004980",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200004980 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales","xanthocarpa",NA,NA,"Magnoliopsidae","104077 B","isotype",NA,NA
"230","2020-02-08 10:05:56-03","NBC","NL-BOTANY","U.1438599","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,"Tressens SG; et al.","1994","11","30","Argentina",NA,NA,"Corrientes, Misiones, Dep. Guarani, Predio Guarani. Rumbo limite con Papel Misionero, hacia ayo. Soberbio.","-54.25","-26.941667","-54.25","-26.941667",NA,NA,"NL-U1438599","NL-U1438599",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1438599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales","xanthocarpa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"231","2020-02-08 10:05:56-03","NBC","NL-BOTANY","WAG.1114396","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,"Oliveira PI","1985","10","04","Brazil",NA,NA,"Cotia (mun. S. José dos Pinhais) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1114396","NL-WAG1114396",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1114396 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales","xanthocarpa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"232","2020-02-08 10:05:56-03","NBC","NL-BOTANY","WAG.1114397","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,"Ribas OS; Cordeiro J","1993","01","22","Brazil",NA,NA,"Jardim Botânico (mun. Curitiba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1114397","NL-WAG1114397",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1114397 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,"Myrtales","xanthocarpa",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"233","2020-11-04 11:14:22-03","ESALQ","ESA","35164","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","rhombea","Campomanesia rhombea","Berg","Sobral, M.","Jarenkow, J.A.","1992","10","30","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ESA035164",NA,NA,NA,NA,"2173.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"234","2020-11-04 11:14:21-03","ESALQ","ESA","14860","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","cf. xanthocarpa","Campomanesia cf. xanthocarpa","(Mart.) O. Berg","Ibrahim, M.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","03","25","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA014860",NA,NA,NA,NA,"162.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"235","2020-11-04 11:14:22-03","ESALQ","ESA","80713","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg","Kawasaki, M.L.","Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana. Borda de mata.","-475.808","-240.403","-475,808","-240,403",NA,NA,"ESA080713","ESA080713",NA,NA,NA,"213.0","Árvore de 8m. Fruto laranja",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-11-04 11:14:22-03","ESALQ","ESA","104375","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"Proença, C. & Cipriano, T.M.","Cipriano, T.M.","2006","09","14","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"ESA104375",NA,NA,NA,NA,"13.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"237","2020-11-04 11:14:22-03","ESALQ","ESA","52509","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg","Soares e Silva, L.H.","Francisco, E.M. et al.","2000","10","03","Brasil","Paraná","Bela Vista do Paraíso",NA,"-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"ESA052509","ESA052509","2004","01","01",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"15605","auto",NA,NA,NA,NA,NA
"238","2020-11-04 11:14:22-03","ESALQ","ESA","80324","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Soares e Silva, L.H.","Soares e Silva, L.H. et al.","1995","11","01","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ESA080324","ESA080324",NA,NA,NA,"509.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"239","2020-11-04 11:14:22-03","ESALQ","ESA","5911","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Barroso, G.M.","Soares e Silva, L.H.","1989","09","11","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"ESA005911","ESA005911",NA,NA,NA,"253.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"63728","auto",NA,NA,NA,NA,NA
"240","2020-11-04 11:14:22-03","ESALQ","ESA","60517","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Hatschbach, G.","Silva, J.M. ; Saldanha, J.","1996","10","30","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"ESA060517","ESA060517",NA,NA,NA,"1750.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"241","2020-11-04 11:14:22-03","ESALQ","ESA","80325","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Soares e Silva, L.H.","Soares e Silva, L.H.","1995","10","27","Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"ESA080325","ESA080325",NA,NA,NA,"480.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"242","2020-11-04 11:14:22-03","ESALQ","ESA","31728","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Jarenkow, J.A.","Jarenkow, J.A. ; Waechter, J.L.","1989","10","31","Brasil","Rio Grande do Sul","Camaquã",NA,"-51.812198638916","-30.8511009216309",NA,NA,NA,NA,"ESA031728","ESA031728",NA,NA,NA,"1371.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"49429","auto",NA,NA,NA,NA,NA
"243","2020-11-04 11:14:22-03","ESALQ","ESA","110592","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"Verdi, M.","Verdi, M.","2008","11","18","Brasil","Santa Catarina","Lacerdópolis",NA,"-51.5558013916016","-27.2600002288818",NA,NA,NA,NA,"ESA110592","ESA110592","2008","11","18","95.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"10351","auto",NA,NA,NA,NA,NA
"244","2020-11-04 11:14:22-03","ESALQ","ESA","64975","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O. Berg","Gissi, D.S.","Gorenstein, M.R.","1999","06","01","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA064975","ESA064975","2011",NA,NA,"5428.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23314","auto",NA,NA,NA,NA,NA
"245","2020-11-04 11:14:22-03","ESALQ","ESA","5653","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Gandolfi, S.","Gandolfi, S. et al.","1984","07","25","Brasil","São Paulo","Guarulhos",NA,"-46.5299987792969","-23.4599990844727",NA,NA,NA,NA,"ESA005653","ESA005653",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"26398","auto",NA,NA,NA,NA,NA
"246","2020-11-04 11:14:22-03","ESALQ","ESA","21695","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Kawasaki, M.L.","Ivanauskas, N.M.","1995","10","18","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ESA021695","ESA021695",NA,NA,NA,"478.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17990","auto",NA,NA,NA,NA,NA
"247","2020-11-04 11:14:22-03","ESALQ","ESA","4337","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Catharino, E.L.M.","Catharino, E.L.M.","1984","09","05","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA004337",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"248","2020-11-04 11:14:22-03","ESALQ","ESA","17334","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg","Kawasaki, M.L.","Moraes, P.L.R.","1994","09","06","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA017334","ESA017334",NA,NA,NA,"1046.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27904","auto",NA,NA,NA,NA,NA
"249","2020-11-04 11:14:22-03","ESALQ","ESA","63029","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Mazine, F.F.","Souza, V.C. et al.","1998","12","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"ESA063029","ESA063029",NA,NA,NA,"21722.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"41977","auto",NA,NA,NA,NA,NA
"250","2020-11-04 10:56:23-03","ESALQ","ESA","137137","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg",NA,"Colletta, G. D","2015","11","10","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus, trilha do cipó","-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA137137",NA,NA,NA,NA,"2316.0","Árvore, 8m (estéril)",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"251","2020-11-04 11:14:22-03","ESALQ","ESA","118286","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"Aguiar, O.T.","Baitello, J.B.; Cielo Filho, R. ; Aguiar, O.T.","2007","12","01","Brasil","São Paulo","Paranapanema","Estação Ecológica de Paranapanema","-48.7200012207031","-23.3799991607666","-48,740,278","-23,533,611",NA,NA,"ESA118286",NA,"2007","12","05","1968.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"29740","auto",NA,NA,NA,NA,NA
"252","2020-11-04 11:14:22-03","ESALQ","ESA","89479","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg","Proença, C.","Paula-Souza, J.; Souza, V.C.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.","2005","01","16","Brasil","Goiás","Caiapônia","Estrada para Montividiu. Cerrado","-51.8102989196777","-16.9566993713379","-51,769,167","-17,076,944","715","715","ESA089479",NA,NA,NA,NA,"3956.0","Arbusto, ca. 1m alt. Flores alvas",NA,NA,NA,"Magnoliophyta",NA,NA,"77016","auto",NA,NA,NA,NA,NA
"253","2020-11-04 10:56:23-03","ESALQ","ESA","133280","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg.",NA,"Barroso, R.M.; Kochanovski, F.J.; Montebeller,C.; Leme, F.M.; Bacci, L.F.; Marcelo-Peña, J.L.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","07","Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Usina Rosana","-47.560001373291","-22.9200000762939","-47,659,360","-22,926,685","564","564","ESA133280",NA,NA,NA,NA,"211.0","Árvore, 20m.",NA,NA,NA,NA,NA,NA,"13659","auto",NA,NA,NA,NA,NA
"254","2020-11-04 11:14:22-03","ESALQ","ESA","91558","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg.","Sobral, M.","Viani, R.A.G. et al.","2004","07","12","Brasil","São Paulo","Bofete","Fazenda Santa Terezinha (Eucatex) . Remanescente de Floresta Estacional Semidecidual","-481.833","-230.333","-481,833","-230,333",NA,NA,"ESA091558",NA,NA,NA,NA,"533.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-11-04 10:56:23-03","ESALQ","ESA","133110","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg","Souza, V. C.; Rodrigues, R. R.; Ivanauskas, N. M. & Tamashiro, J. Y.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","08","Brasil","São Paulo","Piracicaba","Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual, próxima à área de agropecuária.","-47.82393","-22.7782","-47.82393","-22.7782","553","553","ESA133110",NA,"2015","07","09","227.0","Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-11-04 10:56:23-03","ESALQ","ESA","133341","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O.Berg.",NA,"Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","2015","07","04","Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Floresta Estacional Semidecidual em área agrílcola da COSAN.","-47.66058","-22.92451","-47.66058","-22.92451","543","543","ESA133341",NA,NA,NA,NA,"927.0","Arvoreta, ca. 4m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-11-04 11:14:22-03","ESALQ","ESA","128124","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,"Flores, T.B.","2013","03","28","Brasil","São Paulo","Tapirai","Trilha da casa da pedra, UHE do Juquiá, Serraria, Floresta Ombrófila Densa.","-47.55755","-24.16651","-47.55755","-24.16651",NA,NA,"ESA128124",NA,NA,NA,NA,"1837.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-11-04 11:14:22-03","ESALQ","ESA","72316","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Franco, G.A.D.C.","Farah, F.T. et al.","1998","09","07","Brasil","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,"ESA072316","ESA072316",NA,NA,NA,"445.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"44638","auto",NA,NA,NA,NA,NA
"259","2020-11-04 11:14:22-03","ESALQ","ESA","68228","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Hatschbach, G.","Soares, A. ; Maschio, W.","1997","09","10","Brasil","Paraná","Nova Prata do Iguaçu",NA,"-53.3466987609863","-25.6324996948242",NA,NA,NA,NA,"ESA068228",NA,NA,NA,NA,"247.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17572","auto",NA,NA,NA,NA,NA
"260","2020-11-04 11:14:22-03","ESALQ","ESA","40087","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Hatschbach, G.","Ziller, S.R. ; Maschio, W.","1995","11","21","Brasil","Paraná","Pato Branco",NA,"-52.6706008911133","-26.2285995483398",NA,NA,NA,NA,"ESA040087","ESA040087",NA,NA,NA,"1039.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"26000","auto",NA,NA,NA,NA,NA
"261","2020-11-04 11:14:22-03","ESALQ","ESA","87876","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","(Mart.) O. Berg","Ibrahim, M.","Lucas, E. et al.","2003","10","25","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"ESA087876",NA,NA,NA,NA,"111.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"45291","auto",NA,NA,NA,NA,NA
"262","2020-11-04 11:14:22-03","ESALQ","ESA","36701","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg",NA,"Carvalho, P.E.","1984","10","13","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"ESA036701","ESA036701",NA,NA,NA,"202.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"31767","auto",NA,NA,NA,NA,NA
"263","2020-11-04 11:14:22-03","ESALQ","ESA","113117","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"Sobral, M.","Chagas e Silva, F.","1996","11","07","Brasil","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"ESA113117","ESA113117","2009","07","31",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"264","2020-11-04 11:14:22-03","ESALQ","ESA","113086","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"Estevan, D.A.","Estevan, D.A.","2005","09","16","Brasil","Paraná","Ventania",NA,"-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"ESA113086","ESA113086","2005",NA,NA,"883.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"265","2020-11-04 11:14:22-03","ESALQ","ESA","19975","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","Berg","Jarenkow, J.A.","Jarenkow, J.A. ; Bordignon, S.","1988","10","27","Brasil","Rio Grande do Sul","Capão do Leão",NA,"-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"ESA019975","ESA019975",NA,NA,NA,"997.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"28605","auto",NA,NA,NA,NA,NA
"266","2020-11-04 11:14:22-03","ESALQ","ESA","13945","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Landrum, L.R.","Hatschbach, G. ; Silva, J.M.","1988","10","05","Brasil","Santa Catarina","Monte Castelo",NA,"-50.2310981750488","-26.4622001647949",NA,NA,NA,NA,"ESA013945","ESA013945",NA,NA,NA,"52388.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"43489","auto",NA,NA,NA,NA,NA
"267","2020-11-04 11:14:22-03","ESALQ","ESA","125637","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,"Neto, J.A.A.M.","1905","06","12","Brasil","São Paulo","Águas de Santa Bárbara",NA,"-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"ESA125637",NA,NA,NA,NA,"702.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"18363","auto",NA,NA,NA,NA,NA
"268","2020-11-04 11:14:22-03","ESALQ","ESA","64987","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg",NA,"Gorenstein, M.R.","1999","10","01","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,"ESA064987",NA,NA,NA,NA,"5807.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"23314","auto",NA,NA,NA,NA,NA
"269","2020-11-04 11:14:22-03","ESALQ","ESA","11937","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","Kawasaki, M.L.","Souza, V.C. et al.","1993","09","06","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"ESA011937","ESA011937",NA,NA,NA,"4245.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"27729","auto",NA,NA,NA,NA,NA
