"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","barcode","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"507","2019-07-09 12:47:08-03","F","FMNH-SEEDPLANTS","V0459731F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","RRC ID Flag",NA,NA,NA,NA,NA,"B. Mostacedo et al.","64","1991","5","South America","Bolivia",NA,NA,NA,"V0459731F","14","Santa Cruz",NA,"-61.5","-17.5",NA,"V0459731F_01 V0459731F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"64",NA,NA
"508","2019-07-09 12:46:36-03","F","FMNH-SEEDPLANTS","V0450667F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,NA,"V. Quipuscoa S. & M. Vilchez T.","2662","2001","9","South America","Peru","Dist. Saposoa; alrededores de San José, margen izquierda del rio Huambo",NA,NA,"V0450667F","9","San Martín","Huallaga",NA,NA,"900","V0450667F_01",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"509","2020-07-23 12:17:19-03","CEPLAC","CEPEC","5354","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","T. E. C. Meneguzzo",NA,NA,NA,NA,NA,"J. A. de Jesus","420","1969","09",NA,"Brasil","Camacan a Canavieiras, KM 10.",NA,NA,NA,"15","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"22686","auto",NA,"30/12/2014",NA,NA,NA,NA
"510","2020-07-23 12:17:19-03","CEPLAC","CEPEC","6633","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","T. E. C. Meneguzzo",NA,NA,NA,NA,NA,"R. S. Pinheiro","1158","1971","03",NA,"Brasil","Banco Central Rodovia a Itajuipe.",NA,NA,NA,"16","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,"30/12/2014",NA,NA,NA,NA
"511","2020-07-23 12:17:19-03","CEPLAC","CEPEC","132275","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","P. Leitman & L. Menini Neto",NA,NA,NA,NA,NA,"P. Leitman","505","2011","11",NA,"Brasil","Parque Nacional da Serra das Lontras. Na beira da estrada para Arataca (vindo do alojamento do IESB).",NA,NA,NA,"15","Bahia","arataca","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,"19859","auto",NA,"30/11/2011",NA,NA,NA,NA
"512","2020-07-23 12:17:19-03","CEPLAC","CEPEC","7940","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","T. E. C. Meneguzzo",NA,NA,NA,NA,NA,"L. E. de M. Filho","2905","1970","11",NA,"Brasil","Sem informação.",NA,NA,NA,"25","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"22686","auto",NA,"30/12/2014",NA,NA,NA,NA
"513","2020-07-23 12:17:19-03","CEPLAC","CEPEC","69782","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","T. E. C. Meneguzzo",NA,NA,NA,NA,NA,"J. G. Jardim","789","1996","02",NA,"Brasil","Área do CEPEC.",NA,NA,NA,"26","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,"30/12/2014",NA,NA,NA,NA
"514","2020-07-23 12:17:19-03","CEPLAC","CEPEC","25496","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","T. E. C. Meneguzzo",NA,NA,NA,NA,NA,"J. L. Hage","1495","1981","10",NA,"Brasil","Área do CEPEC. Quadra I'.",NA,NA,NA,"27","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"61245","auto",NA,"30/12/2014",NA,NA,NA,NA
"515","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000534459","S","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum","Dariusz L. Szlachetko; b.1961; Szlach.","2008","06",NA,NA,"(L.) Rchb.f.","Richard Spruce; b.1817; d.1893; Spruce","s.n.","1849","07",NA,"Brasil",NA,NA,NA,NA,NA,"Pará",NA,"-52.4957","-3.601317",NA,NA,"-52.4957","-3.601317",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651888"
"516","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000534460","S","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum","Dariusz L. Szlachetko; b.1961; Szlach.",NA,NA,NA,NA,"(L.) Rchb.f.","Boris Alexander Krukoff; b.1898; d.1983; Krukoff","6540","1934","09",NA,"Brasil",NA,NA,NA,NA,"14","Amazonas",NA,"-62.6889","-6.9879",NA,NA,"-62.6889","-6.9879",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651890"
"517","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000534461","S","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum","Dariusz L. Szlachetko; b.1961; Szlach.","2008","06",NA,NA,"(L.) Rchb.f.","John Miers; b.1789; d.1879; Miers","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"-42.989594","-22.510275",NA,NA,"-42.989594","-22.510275",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651891"
"518","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000901318","S","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum","Dariusz L. Szlachetko; b.1961; Szlach.","2008","06",NA,NA,"(L.) Rchb.f.","Dahl","s.n.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651889"
"519","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000901331","S","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum","Dariusz L. Szlachetko; b.1961; Szlach.","2008","06",NA,NA,"(L.) Rchb.f.","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2339","1839",NA,NA,"Brasil",NA,NA,NA,NA,NA,"Bahia",NA,"-41.844147","-13.442881",NA,NA,"-41.844147","-13.442881",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651892"
"520","2016-08-23 09:45:45-03","NHMLondon","NHM-LONDON-BOT","BM000901332","S","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum","Dariusz L. Szlachetko; b.1961; Szlach.","2008","06",NA,NA,"(L.) Rchb.f.","Jakob (Jacques) E. Huber; b.1867; d.1914; Huber","188","1895","11",NA,"Brasil",NA,NA,NA,NA,NA,"Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651893"
"521","2020-09-18 09:34:17-03","UFAC","UFACPZ","17984","PreservedSpecimen","Plantae",NA,"Violales","Peridiscaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"Pires, J M; Marinho, L R","Cid Ferreira, CA","8862","1987","04",NA,"Brasil",NA,NA,NA,"UFACPZ017984","19","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-11-12 16:58:07-03","UEL","FUEL","47865","PreservedSpecimen","Plantae","Tracheophyta","Asparagales","Orchidaceae","Erycina","pusilla","Erycina pusilla","Lemos, JV","2011","02",NA,NA,"(L.) N.H.Williams & M.W.Chase","Sakagawa, S; Araújo, MHT; Ferreira, JRM","655","2008","10",NA,"Brasil","Reserva Biológica do Morro dos Seis Lagos, margem do igarapé de acesso ao acampamento",NA,NA,NA,"27","Amazonas","São Gabriel da Cachoeira","-66.663417","-0.267111",NA,NA,"-66.663417","-0.267111",NA,NA,NA,NA,"28",NA,NA,NA
"523","2019-11-01 15:15:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Barros, F","1996","01",NA,"Epífita. Flores amarelas","(L.) Dodson & Dressler","Belém, RP; Pinheiro, RS","2239","1966","05","Southern America","Brasil","Plantação de cacau",NA,NA,"UB0019055","18","Bahia","Ibirapitanga","-39.3736000061035","-14.1641998291016",NA,"UB0019055",NA,NA,"33549","auto",NA,NA,"31",NA,NA,NA
"524","2021-02-23 13:22:55-03","MN","R-TIPOS","3277","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","allemanii","Oncidium allemanii","Rodrigues, J.B.","1881","04",NA,NA,"Barb. Rodr.","Freire-Allemão, F.","1481",NA,NA,NA,"Brasil",NA,NA,NA,"R000003277",NA,"Ceará",NA,NA,NA,NA,"R000003277_001",NA,NA,NA,NA,NA,NA,NA,NA,"Holotypus",NA
"525","2018-02-26 18:32:32-03","UFMT","UFMT","18672","S","Plantae",NA,NA,"Orchidaceae","Erycina","pusilla","Erycina pusilla","Koch, A.K.","2013","03",NA,"Herbácea epífita (sobre tronco de árvore).Flores amarelas.; Mata ciliar.","(L.) N.H.Williams & M.W.Chase","Macedo, M.; Guarim Neto, G.","s.n.","1998","05",NA,"Brasil","Rio Azul.",NA,NA,"UFMT00018672","05","Mato Grosso","Santa Carmem","-55.2261009216309","-11.9127998352051",NA,NA,NA,NA,"99594","auto",NA,NA,"25",NA,NA,NA
"526","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","allemanii","Oncidium allemanii",NA,NA,NA,NA,NA,"Barb.Rodr.","Allemão, FF","1481?",NA,NA,"Southern America","Brazil","Habitat in prov. Ceará loco accurato haud indicato",NA,NA,NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","allemanii","Oncidium allemanii",NA,NA,NA,NA,NA,"Barb.Rodr.","Allemão, FF","1481",NA,NA,"Southern America","Brazil","Habitat in prov. Ceará loco accurato haud indicato",NA,NA,NA,NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Bernoulli, KG","50?",NA,NA,NA,"?","ad Mazatenango",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Pavon, JA","s.n.",NA,NA,"Northern America","Mexico","in Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Hartweg, KT","s.n.",NA,NA,"Northern America","Mexico","in Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Gardner, G","949",NA,NA,"Southern America","Brazil","in prov. Ceara",NA,NA,NA,NA,"Ceará",NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Kegel, HAH","1122?",NA,NA,"Southern America","Surinam","in arenosis prope Joden-Savannah",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Hostmann, FWR","1645a",NA,NA,"Southern America","Surinam","in Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Humboldt, FWHA","s.n.",NA,NA,NA,"?","prope Turbaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Rusby, HH","2766?",NA,NA,"Southern America","Bolivia","Etiam in Boivia ad Guanai altit. 600-700m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Perrottet, GS","116?",NA,NA,"Southern America","French Guiana","in Guiana gallica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Schomburgk, ?","85?5",NA,NA,"Southern America","Guyana","in Guiana anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Linden, JJ","32",NA,NA,"Southern America","Venezuela","in prov. Vera Cruz et Mirador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Leblond, JB","s.n.",NA,NA,"Southern America","French Guiana","prope Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Moritz, JWK","613?",NA,NA,"Southern America","Venezuela","ad Cumanacoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Lobb, W","s.n.",NA,NA,"Southern America","Colombia","in Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Godman, FD","s.n.",NA,NA,"Southern America","Guatemala","ad Isabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","MacLean, J","s.n.",NA,NA,"Southern America","Peru","in Peruvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Lehmann, FC","2685?",NA,NA,"Southern America","Colombia","in prov. Cauca ad Saltas secus Rio Dagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Skinner, GU","s.n.",NA,NA,"Southern America","Nicaragua","in Guatemala ad Hacienda de Mico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Skinner, GU","s.n.",NA,NA,"Southern America","Nicaragua","in Guatemala ad Hacienda de Mico",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Schomburgk, ?","1680?",NA,NA,"Southern America","Guyana","in Guiana anglica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","MacLean, J","s.n.",NA,NA,"Southern America","Peru","in Peruvia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Wendland, H","s.n.",NA,NA,"Southern America","Costa Rica","in Costa Rica ad La Virgen",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Lobb, W","s.n.",NA,NA,"Southern America","Colombia","in Columbia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Kegel, HAH","612",NA,NA,"Southern America","Surinam","ad ramos fruticum prope plantationem Tourtone",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Salvin, O","s.n.",NA,NA,"Southern America","Guatemala","ad Isabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,"Floret Novembri - Septembri","(L.) Rchb.f.","Hart, JH","1404",NA,NA,NA,"Trinidad and Tobago","in insula Trinitatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Jameson, W","s.n.",NA,NA,"Southern America","Ecuador","prope Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Patris, JB","s.n.",NA,NA,"Southern America","French Guiana","prope Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Rothschuh, E","208",NA,NA,"Southern America","Nicaragua","in Nicaragua ad Canada Yassica prov. Matagalpa altit. 1000m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Godman, FD","s.n.",NA,NA,"Southern America","Guatemala","ad Isabal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Kegel, HAH","612?",NA,NA,"Southern America","Surinam","ad ramos fruticum prope plantationem Tourtone",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Moritz, JWK","613",NA,NA,"Southern America","Venezuela","ad Cumanacoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Patris, JB","s.n.",NA,NA,"Southern America","French Guiana","prope Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Hostmann, FWR","1645?a",NA,NA,"Southern America","Surinam","in Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Lehmann, FC","2685",NA,NA,"Southern America","Colombia","in prov. Cauca ad Saltas secus Rio Dagua",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Crueger, H","s.n.",NA,NA,NA,"Trinidad and Tobago","in insula Trinitatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Linden, JJ","32?",NA,NA,"Southern America","Venezuela","in prov. Vera Cruz et Mirador",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2017-09-11 17:12:08-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Oncidium","pusillum","Oncidium pusillum",NA,NA,NA,NA,NA,"(L.) Rchb.f.","Lehmann, FC","7326",NA,NA,"Southern America","Colombia","in Sierra Nevada de Santa Marta supra arbores altit. 1000 ad 1200m",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
