"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","typeStatus"
"507","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"?",NA,NA,"prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
"508","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Glaziou, AFM","790",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
"509","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo ad Parahyba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
"510","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","246pr. p.",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraës prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"longifolium","25710","auto",NA,NA,NA,NA,NA,NA
"511","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium subintegrum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro ad Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"subintegrum",NA,NA,NA,NA,NA,NA,NA,NA
"512","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Martius, C","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo in silvestribus udis ad Tacasava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"513","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Lhotsky, J","2695pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"514","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"515","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Lhotsky, J","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"516","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Lhotsky, J","2111",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum",NA,NA,NA,NA,NA,NA,NA,NA
"517","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium ellipticum","Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","246pr. p.",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraës prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"ellipticum","25710","auto",NA,NA,NA,NA,NA,NA
"518","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium heterophyllum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","186pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"heterophyllum",NA,NA,NA,NA,NA,NA,NA,NA
"519","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium heterophyllum","Müll.Arg.",NA,NA,NA,NA,"Glaziou, AFM","2695pr. p.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"heterophyllum",NA,NA,NA,NA,NA,NA,NA,NA
"520","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium heterophyllum","Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","246pr. p.",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraës prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"heterophyllum","25710","auto",NA,NA,NA,NA,NA,NA
"521","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Pohl, JBE","5090",NA,NA,NA,"?",NA,NA,"prope ,,Engenho da Varge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
"522","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"?",NA,NA,"prope Mandioca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Glaziou, AFM","790",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
"524","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo ad Parahyba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"longifolium",NA,NA,NA,NA,NA,NA,NA,NA
"525","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium longifolium","(Nees) Müll.Arg.",NA,NA,NA,NA,"Regnell, AF","246pr. p.",NA,NA,NA,"Brazil","Minas Gerais","Caldas","in prov. Minas Geraës prope Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"longifolium","25710","auto",NA,NA,NA,NA,NA,NA
"526","2017-09-11 17:09:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium subintegrum","Müll.Arg.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro ad Macahé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"subintegrum",NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-02-08 12:41:13-03","UFRGS","ICN","157064","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.",NA,NA,NA,NA,"Hagelund, K","12200","1978","01","05","Brasil","RS","Torres","Colégio São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"528","2021-02-08 12:41:13-03","UFRGS","ICN","157063","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.",NA,NA,NA,NA,"Hagelund, K","11860","1977","04","19","Brasil","RS","Torres","Colégio São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"529","2021-02-08 12:41:13-03","UFRGS","ICN","157061","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.",NA,NA,NA,NA,"Hagelund, K","10884","1977","01","29","Brasil","RS","Torres","Colégio São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"530","2021-02-08 12:41:13-03","UFRGS","ICN","157062","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.",NA,NA,NA,NA,"Hagelund, K","8840","1975","01","08","Brasil","RS","Torres","Serra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação de Karner Hagelund.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"531","2021-02-08 12:41:13-03","UFRGS","ICN","136697","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Grings, M",NA,NA,NA,"Grings, M","124","2004","10",NA,"Brasil","RS","Nova Petrópolis - Mato dos Len",NA,NA,NA,NA,NA,"550","550","árvore com 18 m de altura; fruto, cápsula autocórica.; início de encosta; mata antiga, remanescente da mata original",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-02-08 12:41:13-03","UFRGS","ICN","113321","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Irgang, BE","1981","09","03","?","s.n.","1981","08","03","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"533","2021-02-08 12:41:13-03","UFRGS","ICN","170639","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Grings, M",NA,NA,NA,"Grings, M; Setubal, RB","1497","2011","10","02","Brasil","RS","Porto Alegre","M. São Pedro, Econsciencia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"árvore de 13 m de altura; frutos imaturo verde; inflorescências espigas em botão; em início de talvegue; floresta encosta superior",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"534","2021-02-08 12:41:13-03","UFRGS","ICN","140963","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","143","2001","01","20","Brasil","RS","Camaquã","Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","-51.812198638916","-30.8511009216309",NA,NA,"300","300","Hábito arbóreo, com látex branco.; Mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"535","2021-02-08 12:41:13-03","UFRGS","ICN","184205","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Jarenkow, JA","2002","01",NA,"Jarenkow, JA; Molz, M","3978","2002","01","17","Brasil","RS","Caraá","Nascente do rio dos Sinos","-50.435001373291","-29.7900009155273",NA,NA,NA,NA,"Árvore com ca. 8 m alt., na beira do rio dos Sinos. Flores femininas com ovário verde; masc. Verde-claras.; Floresta Estacional",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA
"536","2021-02-08 12:41:13-03","UFRGS","ICN","002161","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Allem, A","1975",NA,NA,"Baptista, LRM","2161","1959","12","03","Brasil","RS","Gravataí","Morungava","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"25424","auto",NA,NA,NA,NA,NA,NA
"537","2021-02-08 12:41:13-03","UFRGS","ICN","127085","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Brack, P",NA,NA,NA,"Grings, M","s.n.","2003","04","09","Brasil","RS","Nova Petrópolis","centro (mato dos Lenz)","-51.1143989562988","-29.3763999938965",NA,NA,"500","500","árvore lactescente, em mata de encosta.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"538","2021-02-08 12:41:13-03","UFRGS","ICN","087729","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Assunção, AF",NA,NA,NA,"Assunção, AF","104","1986","04","25","Brasil","RS","Parobé","Santa Cristina, Morro do Pinhal","-50.8347015380859","-29.6285991668701",NA,NA,"100","100","Árvore 10m altura, 55cm DAP, látex em abundância.; Na periferia da mata.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"11610","auto",NA,NA,NA,NA,NA,NA
"539","2021-02-08 12:41:13-03","UFRGS","ICN","016553a","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Allem, A","1975",NA,NA,"Rambo, B","34373","1946","11","14","Brasil","RS","Porto Alegre","Espírito Santo","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Ad ripam fluminis in silva.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"540","2021-02-08 12:41:13-03","UFRGS","ICN","092283","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Daniel, A",NA,NA,NA,"Daniel, A","s.n.","1987","10","14","Brasil","RS","Rolante","Cascata tobogan Linha São Judas Tadeu","-50.5758018493652","-29.6506004333496",NA,NA,NA,NA,"Mata ripária, margem direita do Arroio Chuvisqueiro.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"18269","auto",NA,NA,NA,NA,NA,NA
"541","2021-02-08 12:41:13-03","UFRGS","ICN","047070","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Waechter, JL","1979",NA,NA,"Waechter, JL","1479","1979","12","16","Brasil","RS","Santa Cruz do Sul","Trombudo","-52.4258003234863","-29.7175006866455",NA,NA,NA,NA,"Árvore 8m altura, flores masculinas com perianto amarelo-esverdeado; flores femininas com ovário verde e estigma castanho-escuro, látex branco abundante.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"38612","auto",NA,NA,NA,NA,NA,NA
"542","2021-02-08 12:41:13-03","UFRGS","ICN","140451","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Cordeiro, I","2017","11",NA,"Hagelund, K","15673","1985","12","02","Brasil","RS","Torres","Alto Rio Terra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Doação de Karner Kagelund.",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"543","2021-02-08 12:41:13-03","UFRGS","ICN","040762","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Fleig, M",NA,NA,NA,"Fleig, M","691","1977","09","03","Brasil","RS","Torres","Colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"544","2021-02-08 12:41:13-03","UFRGS","ICN","001353","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Allem, A","1975",NA,NA,"Schultz, AR","1353","1956","10","31","Brasil","RS","Torres","Estrada para colônia São Pedro","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"545","2021-02-08 12:41:13-03","UFRGS","ICN","171225","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Czykiel, R",NA,NA,NA,"Czykiel, R","s.n.","2004","03","16","Brasil","RS","Viamão","Parque Estadual de itapuã.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"546","2021-02-08 12:41:13-03","UFRGS","ICN","127935","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I.M.Johnst.","Kray, JG",NA,NA,NA,"Kray, JG","71","2003","07","04","Brasil","RS","Viamão","Parque Estadual de Itapuã Morro do Campista no topo do morro","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Indivíduo de 11 metros de altura; Beira da mata ao lado de matacão em clareira",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"547","2021-02-08 12:41:13-03","UFRGS","ICN","024073","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Allem, AC","1973","06","25","Schweiger, E","8808","1922","09",NA,"Brasil","RS","Porto Alegre","Perto da represa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"ellipticum","29946","auto",NA,NA,NA,NA,NA,NA
"548","2021-02-08 12:41:13-03","UFRGS","ICN","020838","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Lindeman, JC",NA,NA,NA,"Lindeman, JC; et al.","s.n.","1972","11","13","Brasil","RS","Torres","Mato na estrada da Colônia São Pedro, 9km SW de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Árvore 8m altura, DAP 15cm",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"ellipticum","20837","auto",NA,NA,NA,NA,NA,NA
"549","2021-02-08 12:41:13-03","UFRGS","ICN","024073","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Allem, AC","1973","06","25","Schweiger, E","8808","1922","09",NA,"Brasil","RS","Porto Alegre","Perto da represa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"ellipticum","29946","auto",NA,NA,NA,NA,NA,NA
"550","2021-02-08 12:41:13-03","UFRGS","ICN","020838","S","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium ellipticum","(Müll.Arg.) L.B.Sm. & Downs","Lindeman, JC",NA,NA,NA,"Lindeman, JC; et al.","s.n.","1972","11","13","Brasil","RS","Torres","Mato na estrada da Colônia São Pedro, 9km SW de Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Árvore 8m altura, DAP 15cm",NA,NA,"Dicotyledon",NA,"América do Sul",NA,"ellipticum","20837","auto",NA,NA,NA,NA,NA,NA
"551","2021-03-22 16:23:05-03","FEPAGRO","BLA","16115","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium",NA,"A. Allem",NA,NA,NA,"O. R. Camargo",NA,"1957","09","19","Brasil","Rio Grande do Sul","Montenegro","arredores - Morro São João","-51.4611015319824","-29.6886005401611",NA,NA,"50","50","Habitat: No mato","BLA016115",NA,"Spermatophyta",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"552","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","94805","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Chagas, F.","1996","03",NA,"Chagas, F.","1813","1994","11",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 18 m alt; botão floral masculino verde-amarelado, ovário verde, raro na área. Herbário Fuel n 20521","HAS0094805",NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"553","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","8721","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Aguiar, L.","1978",NA,NA,"Aguiar, L.","s.n.","1978","09",NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"habitat mato","HAS0008721",NA,"Magnoliophyta",NA,NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"554","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","4605","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium","Müll. Arg.","Aguiar, L.","1977","06","08","Ungaretti, I.","352","1977","06",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquimico","-51.3856695","-29.885741","-51,3856695","-29,8857410",NA,NA,"área EMN- 5; mata ciliar do Arroio Passo Raso; folhas denteadas acuminadas alternas, venosa; muito latex, na margem direita; mata-alho","HAS0004605",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","43854","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I. M. Johnst.",NA,NA,NA,NA,"Schmidt, R.","704","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Linha Solidão, trilha da casa do Sr.Lidorino","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"árvore","HAS0043854",NA,"Magnoliophyta",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"556","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","1846","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I. M. Johnst.","Girardi, A.M.",NA,NA,NA,"Soares, F.Z.; Martau, L.","s.n.","1975","05",NA,"Brasil","Rio Grande do Sul","39 Km da BR 116","Estância Velha",NA,NA,NA,NA,NA,NA,"mata-olho","HAS0001846",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-08-26 10:48:46-03","MCN-FZBRS","HAS","1208","PreservedSpecimen","Plantae","Euphorbiaceae","Pachystroma","longifolium","Pachystroma longifolium","(Nees) I. M. Johnst.","Zanette, V.C.","1980","11",NA,"Girardi, A.M.; Alü","s.n.","1975","02",NA,"Brasil","Rio Grande do Sul","Viamão","Morro da Grota, Parque Itapuã","-51.0233001708984","-30.0811004638672","51°01'13","30°21'44",NA,NA,"trans 6,166","HAS0001208",NA,"Magnoliophyta",NA,NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"558","2014-09-23 11:01:38-03","G","G-DC","G00324819","S","Plantae","Euphorbiaceae","Pachystroma","ilicifolium","Pachystroma ilicifolium var. ellipticum","Müll. Arg.","CAT.HERB.PRODR.","2011","01","01","Lhotsky, J.","71,35","1832",NA,"00","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222","-42.9125","-22.48222222",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00324819",NA,NA,NA,"AMERIQUE DU SUD",NA,"var. ellipticum",NA,NA,NA,NA,NA,NA,NA,"SYNTYPUS of Pachystroma ilicifolium var. ellipticum Müll. Arg."
