"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"482","2020-07-23 12:04:16-03","CEPLAC","CEPEC","21627","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","R. M. Harley","19255",NA,"Brasil",NA,NA,NA,NA,"1977","03","02",NA,NA,NA,"S. Mayo","Bahia","MORRO DO CHAPÉU","20Km ao SE cidade, BA-052 Rod. p/ Mundo Novo próximo Rio Ferro Doido","-41.333333","-11.633333",NA,NA,NA,"41W20'0","11S38'0",NA,NA,NA,NA,NA,NA,"30/12/1978",NA,NA,NA,NA
"483","2020-07-23 12:04:16-03","CEPLAC","CEPEC","13677","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","S. A. Mori","9866",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Capim-barba-de-bode",NA,"1978","04","13",NA,NA,NA,"R. Kral","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"61245","auto",NA,"01/07/1985",NA,NA,NA,NA
"484","2020-07-23 12:04:16-03","CEPLAC","CEPEC","39567","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. L. Hage","1905",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Enfieira",NA,"1986","02","06",NA,NA,NA,"G. C. Tucker","Bahia","ILHÉUS","Quadra B' do CEPEC, entre o Restaurante/Oficina/Posto.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"61245","auto",NA,"30/12/1991",NA,NA,NA,NA
"485","2020-07-23 12:04:16-03","CEPLAC","CEPEC","39790","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. L. Hage","2009",NA,"Brasil",NA,NA,NA,NA,"1986","05","29",NA,NA,NA,"G. C. Tucker","Bahia","ILHÉUS","Quadra C' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"61245","auto",NA,"30/12/1991",NA,NA,NA,NA
"486","2020-07-23 12:04:16-03","CEPLAC","CEPEC","24774","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","J. L. Hage","1289",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Capim-barba-de-bode",NA,"1981","09","02",NA,NA,NA,"S. Mayo","Bahia","ILHÉUS","Quadra H do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,"61245","auto",NA,"01/10/1982",NA,NA,NA,NA
"487","2020-07-23 12:04:16-03","CEPLAC","CEPEC","70632","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","G. Hatschbach","56692",NA,"Brasil",NA,NA,NA,NA,"1999","04","08",NA,NA,NA,"T. M. Pedersen","Bahia","RIO DE CONTAS","Salto do Fraga, margem do rio.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,"30/12/1993",NA,NA,NA,NA
"488","2020-07-23 12:04:16-03","CEPLAC","CEPEC","70639","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","G. Hatschbach","56714",NA,"Brasil",NA,NA,NA,NA,"1999","04","08",NA,NA,NA,"T. M. Pedersen","Bahia","RIO DE CONTAS","Subida p/ campo de aviação.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,"30/12/1993",NA,NA,NA,NA
"489","2020-07-23 12:04:16-03","CEPLAC","CEPEC","69693","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A. Ma. Miranda","1986",NA,"Brasil",NA,NA,NA,NA,"1980","03","04",NA,NA,NA,"M. Luceno","Pernambuco","GRAVATÁ","Margem da Rodovia.","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,NA,NA,NA,NA,"19146","auto",NA,"30/05/1995",NA,NA,NA,NA
"490","2021-04-08 17:13:23-03","UESB","HUESB","6100","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M. de; L.P.Félix et M.F.O.Pires.; L.P.Félix et M.F.O.Pires.","1986",NA,"Brasil",NA,NA,"Erva cespitosa; caule verde com base arroxeada. Inflorescência verde-amarronzada.",NA,"1994","09","03","Monocotyledoneae",NA,"L.","M.Luceño","Pernambuco","Gravatá","Margem da Rodovia.","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,NA,"1995","05",NA,"19146","auto",NA,NA,NA,NA,NA,NA
"491","2021-03-10 11:38:32-03","UNILA","EVB","1411","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Orgaz, J.; et al.","8",NA,"Brasil",NA,NA,NA,"EVB001411","2016","11","29",NA,NA,"L.","Trevisan, R.","Paraná","Foz do Iguaçu","Refúgio Biológico Bela Vista. Refúgio Biológico Bela Vista","-54.58","-25.449444",NA,NA,"EVB001411","54º34'48''W","25º26'58''S","2018","12","12",NA,NA,NA,NA,NA,NA,NA,NA
"492","2020-03-06 11:04:28-03","UNIRIO","HUNI","2988","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.P. Prata; L.Y. Aona; R. Belinello","923",NA,"Brasil",NA,NA,"Material doado pelo ASE.","HUNI00002988","2000","08","16",NA,NA,"L.",NA,"Minas Gerais","Grão Mogol","Serra do Barão. Parque Estadual de Grão Mogol","-42.893611","-16.554167","800","800",NA,"42º53'37''W","16º33'15''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2020-11-12 17:02:25-03","UEL","FUEL","32330","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Santos, CCL","147",NA,"Brasil",NA,NA,NA,"FUEL002038","2005","05","24","Tracheophyta","Poales","L.","Pereira-Silva, L","Pará","Bragança","Penísula de Ajuruteua; margem da estrada Bragança-","-46.655833","-0.890833",NA,NA,NA,"-46.655833","-0.890833","2017","03","16",NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-11-12 17:02:25-03","UEL","FUEL","52390","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, AM","3251",NA,"Brasil",NA,NA,NA,"FUEL019654","1999","04","10","Tracheophyta","Poales","L.","Miranda, AM","Pernambuco","Ilha de Fernando de Noronha","próximo ao hotel de Transito",NA,NA,NA,NA,NA,NA,NA,"1999","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-01 15:13:49-03","UnB","UB","158963","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Eugenio, J","351","Southern America","Brasil",NA,NA,"Duplicata in RB herb. nº 44503","UB0008726","1937",NA,NA,"Monocotyledonae",NA,"L.","Prata, AP","Ceará",NA,"Serra de Baturité.",NA,NA,NA,NA,"UB0008726",NA,NA,"1999","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-01 15:13:49-03","UnB","UB","158738","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, RC; Ribeiro, ARO; Araújo, JE","2402","Southern America","Brasil",NA,NA,"Erva cespitosa.; Coletada em caatinga antropizada; relevo levemente ondulado; substrato pedregoso, frequente.","UB0005224","2009","05","14","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Santo Antônio","1 km. após o povoado de Lagoa Limpa, em direção a Santo Antônio.","-35.456667","-6.429722",NA,NA,"UB0005224","-35.456667","-6.429722","2009","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-01 15:13:49-03","UnB","UB","158736","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Oliveira, RC; Silva, AS; Araújo, AMS; Araújo, JE","176","Southern America","Brasil",NA,NA,"Erva cespitosa; substrato orgânico; frequente.; Coletada em margem de riacho temporário;","UB0005222","2008","05","30","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Luís Gomes","Estrada para Tigre de Cima, margem de afluente do Rio Apodi-Mossoró, próximo a ponte da Baixa do Almeida.","-38.41","-6.398056",NA,NA,"UB0005222","-38.41","-6.398056","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-01 15:13:49-03","UnB","UB","158737","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, RC; Ribeiro, ARO; Araújo, JE","2398","Southern America","Brasil",NA,NA,"Erva cespitosa.; Coletada em margem de lagoa temporária, frequente.","UB0005220","2009","05","14","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Passa e Fica","Na saída para Nova Cruz.","-35.636111","-6.442222",NA,NA,"UB0005220","-35.636111","-6.442222","2009","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-01 15:13:49-03","UnB","UB","158956","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Leal, G; Silva, OA","18","Southern America","Brasil",NA,NA,NA,"UB0005212","1950","06","06","Monocotyledonae",NA,"L.","Ribeiro, ARO","Pernambuco","Olinda","Restinga do Rio Tapado.","-34.86","-8.01",NA,NA,"UB0005212","-34.86","-8.01","2011","09","30",NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-01 15:13:49-03","UnB","UB","159063","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Goeldi, A","14783","Southern America","Brasil",NA,NA,NA,"UB0008832","1913",NA,NA,"Monocotyledonae",NA,"L.","Black, GA","Pará",NA,"Rio Moju, Fábrica",NA,NA,NA,NA,"UB0008832",NA,NA,"1957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-01 15:13:49-03","UnB","UB","159065","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pinheiro, GS; Carvalho, JFV","136","Southern America","Brasil",NA,NA,NA,"UB0008834","1974","04","04","Monocotyledonae",NA,"L.","Gil, ASB","Pará",NA,"Estreito-Marabá, km 1",NA,NA,NA,NA,"UB0008834",NA,NA,"2018","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-01 15:13:49-03","UnB","UB","160261","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Davidse, G; Pohl, RW","2413","Southern America","Honduras",NA,NA,NA,"UB0009148","1970","07","20","Monocotyledonae",NA,"L.",NA,"Choluteca",NA,"Dept. Choluteca; near the intersection of the road to Yusguare & the Interamerican Hwy, 4 km E of Choluteca; elev 70 m. Cresentia savanna.&nf;Around the edge of shallow pond.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-01 15:13:49-03","UnB","UB","174818","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","102","Southern America","Brasil",NA,NA,"Erva cespitosa; Margem de lago seco; substrato aquático.","UB0005213","2008","01","29","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró","Margem de lago próximo à feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,"UB0005213","-37.325278","-5.199444","2008","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-11-01 15:13:49-03","UnB","UB","188208","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Davidse, G","2957","Southern America","Venezuela",NA,NA,"Brushy, sandy riverbank","UB0009147","1971","11","10","Monocotyledonae",NA,"L.",NA,NA,NA,"STATE OF GUARICO: Estacion Biologica de los Llanos, 10km S of Calabozo",NA,NA,"60","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2019-11-01 15:13:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Araújo, AMS","142","Southern America","Brasil",NA,NA,"Erva cespitosa; frequente; Substrato aquático","UB0005216","2008","04","24","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró","Margem de lago próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró","-37.325278","-5.199444",NA,NA,"UB0005216","-37.325278","-5.199444","2008","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"506","2019-11-01 15:13:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","164","Southern America","Brasil",NA,NA,"Erva cespitosa; frequente; Gleissolo","UB0005217","2008","05","21","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró","Margem de lago próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró","-37.325278","-5.199444",NA,NA,"UB0005217","-37.325278","-5.199444","2008","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"507","2019-11-01 15:13:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","129","Southern America","Brasil",NA,NA,"Erva cespitosa; muito frequente; Substrato orgânico","UB0005219","2008","03","28","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró","Margem de lago próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró","-37.325278","-5.199444",NA,NA,"UB0005219","-37.325278","-5.199444","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"508","2019-11-01 15:13:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO; Oliveira, RC; Silva, AS; Araújo, AMS; Araújo, JE","210","Southern America","Brasil",NA,NA,"Erva cespitosa; frequente; Mata ciliar serrana","UB0005218","2008","05","31","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Luís Gomes","Estrada para Cachoeira do Rela, próximo ao cumaru com Tillandsia, margem de afluente do Rio Apodi-Mossoró","-38.381111","-6.3975",NA,NA,"UB0005218","-38.381111","-6.3975","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"509","2019-11-01 15:13:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, ARO","164","Southern America","Brasil",NA,NA,"Erva cespitosa; frequente; Gleissolo","UB0005214","2008","05","21","Monocotyledonae",NA,"L.","Ribeiro, ARO","Rio Grande do Norte","Mossoró","Margem de lago próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró","-37.325278","-5.199444",NA,NA,"UB0005214","-37.325278","-5.199444","2008","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"510","2019-11-01 15:13:49-03","UnB","UB","38068","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Bommer, DFR","58","Southern America","Brasil",NA,NA,"In the paddock or pasture. Open field vegetation (campo limpo), sand, long-term flooding periodically","UB0005215","1967","03","07","Monocotyledonae",NA,"L.","Eiten, LT","Mato Grosso do Sul","Corumbá","Corumbá, Fazenda São Gonçalo, north bank of Rio Taquari, 100 km ao W de Coxim. Invernada de Bois, 7 km north of fazenda headquarters","-55.766667","-18.166667",NA,NA,"UB0005215","-55.766667","-18.166667","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-01 15:13:49-03","UnB","UB","188447","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Eiten, G; Eiten, LT; Felippe, GM","5132","Southern America","Brasil",NA,NA,NA,"UB0008883","1963","01","23","Monocotyledonae",NA,"L.","Schneider, L","Amazonas","Manaus","In street","-60.0250015258789","-3.10193991661072",NA,NA,"UB0008883",NA,NA,"2018","11","06","138090","auto",NA,NA,NA,NA,NA,NA
"512","2019-11-01 15:13:49-03","UnB","UB","159064","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pires, JM; Black, GA","619","Southern America","Brasil",NA,NA,"Flores Brancas","UB0008833","1945","11","13","Monocotyledonae",NA,"L.","Gil, ASB","Pará","Belém","Marco","-48.5043983459473","-1.4558299779892",NA,NA,"UB0008833",NA,NA,"2018","11",NA,"48462","auto",NA,NA,NA,NA,NA,NA
"513","2019-11-01 15:13:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Silva, AC; Costa, SM; Lemos, IC","130","Southern America","Brasil",NA,NA,"Restinga","UB0005211","2007","08","23","Monocotyledonae",NA,"L.",NA,"Sergipe","Aracaju","Mosqueiro","-37.0717010498047","-10.9111003875732",NA,NA,"UB0005211",NA,NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA
"514","2021-04-05 20:16:29-03","UFSC","FLOR","56866","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Trevisan, R.; Bianco, C.D.","1648",NA,"Brasil",NA,NA,"Habitat: Solo arenoso úmido","FLOR0056866","2015","03","19",NA,"Poales","L.","Trevisan, R.","Santa Catarina","Florianópolis","Campus Trindade, Universidade Federal de Santa Catarina, atrás do Horto Medicinal do Hospital Universitário.","-48.516944","-27.5975",NA,NA,NA,"48º31'1''W","27º35'51''S","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2021-04-05 20:16:29-03","UFSC","FLOR","55362","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Prata, A.P.; Aona, L.Y.S.; Belinello, R.","942",NA,"Brasil",NA,NA,"Duplicata de ASE 9660 Habitat: afloramento","FLOR0055362","2000","08","21",NA,"Poales","L.","Costa, S.M.","Bahia","Seabra","BA 242","-41.993333","-12.431111","1140","1140",NA,"41º59'36''W","12º25'52''S","2007","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2021-04-05 20:16:29-03","UFSC","FLOR","61086","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.; Félix, L.P.; Grilo, M.; Guedes, M.L.","858",NA,"Brasil",NA,NA,"Erva delgada, ereta, base avermelhada, folhas, escapo e inflorescências verdes, frequente. Duplicata de HST 9704","FLOR0061086","1993","06","01",NA,"Poales","L.","Luceño, M.","Pernambuco","Fernando De Noronha","Ilha da Rata. Nota da curadoria: as coordenadas informadas não correspondem a da ilha, elas dão no mar.","-32.416667","-3.166667",NA,NA,"FLOR0061086","32º25'W","3º10'S","1995","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2021-04-05 20:16:29-03","UFSC","FLOR","61527","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pereira-Silva, L.","114",NA,"Brasil",NA,NA,"Habitat: Beira de estrada","FLOR0061527","2016","01","16",NA,"Poales","L.","Pereira-Silva, L.","Mato Grosso","Poxoréo",NA,"-54.404167","-15.834444","347","347",NA,"54º24'15''W","15º50'4''S","2016","03","24",NA,NA,NA,NA,NA,NA,NA,NA
"518","2021-04-05 20:16:29-03","UFSC","FLOR","65003","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, C.R.S.; Ferreira J.V.A.; Fabricante, J.R.; Castro, R.A.; et alli","252",NA,"Brasil",NA,NA,"Erva ca. de 0,8m de altura. Folhas lanceoladas. Inflorescência esverdeada, axilar. Flores diminutas. Duplicata de HVASF 15021 Habitat: Bioma Caatinga. Fitofisionomia Savana Estépica. Solo Neossolo Quartzarênico Órtico. Área prioritári","FLOR0065003","2012","02","28",NA,"Poales","L.","Pereira-Silva, L.","Pernambuco","Buíque","Parque Nacional do Catimbau. Trilha do Canyon. Nota da curadoria: as coordenadas informadas são de Tupanatinga-PE, município vizinho do informado na ficha","-37.247778","-8.533333","918","918","FLOR0065003","37º14'52''W","8º32'S","2017","03","15",NA,NA,NA,NA,NA,NA,NA,NA
"519","2021-04-05 20:16:29-03","UFSC","FLOR","55329","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Prata, A.P.; Aona, L.Y.S.; Belinello, R.","913",NA,"Brasil",NA,NA,"Duplicata de ASE 9661. Habitat: afloramento rochoso","FLOR0055329","2000","08","16",NA,"Poales","L.","Costa, S.M.","Minas Gerais","Grão Mogol","Estrada para Crisália a 13km da cidade.","-42.8897018432617","-16.5594005584717","620","620",NA,NA,NA,"2007","12",NA,"67219","auto",NA,NA,NA,NA,NA,NA
"520","2021-04-05 20:16:29-03","UFSC","FLOR","61211","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, A.M.; Grillo, M.","3457",NA,"Brasil",NA,NA,"Erva cespitosa. Segmentos vegetativos verdes, inflorescência verde-amarronzada. Duplicata de HST 9195","FLOR0061211","1999","06","08",NA,"Poales","L.","Miranda, A.M.","Pernambuco","Fernando De Noronha","Caminho para a baia do Sudeste.","-32.4108009338379","-3.84028005599976",NA,NA,"FLOR0061211",NA,NA,"1999","06","08","8269","auto",NA,NA,NA,NA,NA,NA
"521","2021-04-05 20:16:29-03","UFSC","FLOR","55327","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Costa, S.M.","149",NA,"Brasil",NA,NA,"Erva de 0,2m, raiz aromática vinácea, base vinácea, inflorescência esverdeada, bainha da inflorescência vinácea. Duplicata de ASE 9189 Habitat: invasora de calçada urbana","FLOR0055327","2007","06","28",NA,"Poales","L.",NA,"Sergipe","Aracaju","Calçada da Avenida Barão de Maruim, próximo ao hospital.","-37.0717010498047","-10.9111003875732",NA,NA,NA,NA,NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA
"522","2019-01-11 18:50:02-02","UFMT","UFMT","20073","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Schirmer, F.","27089115",NA,"Brasil",NA,NA,NA,NA,"1991","08","27",NA,NA,"L.","Pereira-Silva, L.","Mato Grosso","Chapada dos Guimarães","Fazenda K3 along the higway to Mimoso.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2018","12","17","107042","auto",NA,NA,NA,NA,NA,NA
"523","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Beyrich, HC","s.n.","Southern America","Brazil",NA,NA,"in turfosis.; HABITAT: in turfosis.",NA,NA,NA,NA,NA,NA,"L.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2021-02-08 12:51:04-03","UFRGS","ICN","158995","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Alves-Araújo, A; Oliveira, M","103","América do Sul","Brasil",NA,NA,"Doação do Herbário UFP.; Herbácea.","ICN00004683","2006","04","27","Monocotyledon",NA,"L.","Martins, S","CE","Maranguape",NA,"-38.6856002807617","-3.89083003997803",NA,NA,"ICN00004683",NA,NA,"2006","04","27","40608","auto",NA,NA,NA,NA,NA,NA
"525","2021-02-08 12:51:04-03","UFRGS","ICN","002502","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Basavanand, P","s.n.","Ásia","Índia",NA,NA,"A wild herb.; Rainfall.","ICN00004684","1959","08",NA,"Monocotyledon",NA,"L.","Venkatesh, CS","Delhi","Nova Delhi","University campus",NA,NA,"210","210","ICN00004684 ICN00004684_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-02-08 12:51:04-03","UFRGS","ICN","187090","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pott, VJ; Pott, A","6058","América do Sul","Brasil",NA,NA,"Doação Herbário HMS 5403; erva cespitosa, frequente; campo úmido secundário, de borda de lagoa, solo arenoso, cascalhento, raso sobre conglomerado, relevo encosta moderada inferior","ICN00005350","2003","03","25","Monocotyledon",NA,"L.","Pereira-Silva, L","MS","Corumbá","Lagoa Gaiva Fazenda Gaiva (Jaguaribe) próximo à sede 17°48'29 6S 57°40'60W","-57.683333","-17.808056","104","104","ICN00005350 ICN00005350_1","-57.683333","-17.808056","2018","09","04",NA,NA,NA,NA,NA,NA,NA,NA
