"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"336","2015-09-04 20:56:23-03","MNHN","RECOLNAT_MNHN_P","P05202037","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Prevost, M.F.",NA,"1983","5","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202037' target='other'> <mi>dwc_moreinfo</mi></a>","P05202037",NA,NA,"(Aubl.) Naudin",NA,NA,NA,NA,NA,NA,NA,"P05202037_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1339",NA,NA
"337","2015-09-04 20:56:23-03","MNHN","RECOLNAT_MNHN_P","P05202038","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Cremers, G.",NA,"1983","2","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202038' target='other'> <mi>dwc_moreinfo</mi></a>","P05202038",NA,NA,"(Aubl.) Naudin",NA,NA,"Route de St. Laurent à Paul Isnard, entre le PK 10 et 40.",NA,NA,NA,NA,"P05202038_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA
"338","2015-09-04 20:56:23-03","MNHN","RECOLNAT_MNHN_P","P05202040","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Görts-Rijn, A.R.A.|Brandbyge, J.|Sipman, H.J.M.|Granville, J.J.|Poncy, O.|Wollenberg, L.J.W.",NA,"1992","11","17",NA,"Guiana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202040' target='other'> <mi>dwc_moreinfo</mi></a>","P05202040",NA,NA,"(Aubl.) Naudin",NA,NA,"Near pond in savanna near Dadanawa Ranch, S Rupununi savanna.","-59.41667","2.83333",NA,NA,"P05202040_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"251",NA,NA
"339","2015-09-04 20:56:24-03","MNHN","RECOLNAT_MNHN_P","P05202043","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Cowan, R.S.|Maguire, B.",NA,"1954","10","26",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202043' target='other'> <mi>dwc_moreinfo</mi></a>","P05202043",NA,NA,"(Aubl.) Naudin",NA,NA,"West of Cayenne.",NA,NA,NA,NA,"P05202043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38041",NA,NA
"340","2015-09-04 20:56:24-03","MNHN","RECOLNAT_MNHN_P","P05202044","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Cremers, G.",NA,"1986","4","3",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202044' target='other'> <mi>dwc_moreinfo</mi></a>","P05202044",NA,NA,"(Aubl.) Naudin",NA,NA,"Route du Tour de I´Ile de Cayenne, D 5 au PK 30.",NA,NA,NA,NA,"P05202044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9431",NA,NA
"341","2015-09-04 20:56:24-03","MNHN","RECOLNAT_MNHN_P","P05202045","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa",NA,NA,"1989","5","26",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202045' target='other'> <mi>dwc_moreinfo</mi></a>","P05202045",NA,NA,"(Aubl.) Naudin",NA,NA,"BP 165. F.97323. Cayenne Cedex. Savane Mamaribo. R.N. 1. Région littorale 1 km à l´Est, sur la R.N. 1.","53.36667","5.51667",NA,NA,"P05202045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5598",NA,NA
"342","2015-09-04 20:56:24-03","MNHN","RECOLNAT_MNHN_P","P05202046","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Cremers, G.|Hoff, M.",NA,"1989","6","9",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202046' target='other'> <mi>dwc_moreinfo</mi></a>","P05202046",NA,NA,"(Aubl.) Naudin",NA,NA,"Degrad Saramaca - Bassin du Kourou S - SW Kourou.","-52.7","5.01667","20",NA,"P05202046_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10643",NA,NA
"343","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202087","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Weddell, H.A.",NA,"1844","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202087' target='other'> <mi>dwc_moreinfo</mi></a>","P05202087",NA,NA,"(Aubl.) Naudin",NA,NA,"Brésil central, Salinas.",NA,NA,NA,NA,"P05202087_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2182",NA,NA
"344","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202094","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Salzmann",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202094' target='other'> <mi>dwc_moreinfo</mi></a>","P05202094",NA,NA,"(Aubl.) Naudin",NA,"Bahia",NA,NA,NA,NA,NA,"P05202094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202095","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Salzmann",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202095' target='other'> <mi>dwc_moreinfo</mi></a>","P05202095",NA,NA,"(Aubl.) Naudin",NA,"Bahia",NA,NA,NA,NA,NA,"P05202095_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202096","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202096' target='other'> <mi>dwc_moreinfo</mi></a>","P05202096",NA,NA,"(Aubl.) Naudin",NA,NA,"Goyaz.",NA,NA,NA,NA,"P05202096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 627",NA,NA
"347","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202097","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202097' target='other'> <mi>dwc_moreinfo</mi></a>","P05202097",NA,NA,"(Aubl.) Naudin",NA,"Goiás",NA,NA,NA,NA,NA,"P05202097_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 627",NA,NA
"348","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202098","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202098' target='other'> <mi>dwc_moreinfo</mi></a>","P05202098",NA,NA,"(Aubl.) Naudin",NA,NA,NA,NA,NA,NA,NA,"P05202098_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202099","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Santos, R.R.|Souza, R.",NA,"1968","6","4",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202099' target='other'> <mi>dwc_moreinfo</mi></a>","P05202099",NA,NA,"(Aubl.) Naudin",NA,"Mato Grosso","Rio Turvu, c.200km N of Xavantina on the Xavantina- São Felix Road.",NA,NA,NA,NA,"P05202099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1645",NA,NA
"350","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202101","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Prance, G.T.|Maas, P.J.M.|Monteiro, O.P.|Steward, W.C.|Ramos, J.F.|Coelho, D.F.|Atchley, A.A.|Woolcott, D.B.|Pinheiro, W.S.",NA,"1971","6","29",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202101' target='other'> <mi>dwc_moreinfo</mi></a>","P05202101",NA,NA,"(Aubl.) Naudin",NA,"Amazonas","Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth.",NA,NA,NA,NA,"P05202101_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13800",NA,NA
"351","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202104","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Riedel",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202104' target='other'> <mi>dwc_moreinfo</mi></a>","P05202104",NA,NA,"(Aubl.) Naudin",NA,NA,NA,NA,NA,NA,NA,"P05202104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2015-09-04 20:46:52-03","MNHN","RECOLNAT_MNHN_P","P05202200","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Solomon, J.C.",NA,"1987","5","25",NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202200' target='other'> <mi>dwc_moreinfo</mi></a>","P05202200",NA,NA,"(Aubl.) Naudin",NA,NA,"Dpto. Beni: Prov. Vaca Diez. Riberalta. 11°00´S 66°04´W.",NA,NA,"170",NA,"P05202200_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16792",NA,NA
"353","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202090","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Santos, R.R.|Bertolda, J.|Souza, R.",NA,"1968","6","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202090' target='other'> <mi>dwc_moreinfo</mi></a>","P05202090",NA,NA,"(Aubl.) Naudin",NA,"Mato Grosso","200 km N of Xavantina, on the Xavantina-São Felix road.","-52.33333","-14.73333",NA,NA,"P05202090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1700",NA,NA
"354","2015-09-04 20:55:37-03","MNHN","RECOLNAT_MNHN_P","P05201998","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Glaziou",NA,"1876","2","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05201998' target='other'> <mi>dwc_moreinfo</mi></a>","P05201998",NA,NA,"(Aubl.) Naudin",NA,"Espírito Santo",NA,"-40.8339004516602","-21.011100769043",NA,NA,"P05201998_01","Itapemirim",NA,NA,"28626","auto",NA,NA,NA,NA,NA,NA,NA,"9807",NA,NA
"355","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202088","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa",NA,NA,"1850","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202088' target='other'> <mi>dwc_moreinfo</mi></a>","P05202088",NA,NA,"(Aubl.) Naudin",NA,"Pará",NA,"-54.7083015441895","-2.44305992126465",NA,NA,"P05202088_01","Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,"656",NA,NA
"356","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202089","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Spruce",NA,"1850","1","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202089' target='other'> <mi>dwc_moreinfo</mi></a>","P05202089",NA,NA,"(Aubl.) Naudin",NA,"Pará","Igarapé d´Iruna.","-54.7083015441895","-2.44305992126465",NA,NA,"P05202089_01","Santarém",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,"656",NA,NA
"357","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202103","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rodrigues, W.|Coelho, D.",NA,"1962","11","3",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202103' target='other'> <mi>dwc_moreinfo</mi></a>","P05202103",NA,NA,"(Aubl.) Naudin",NA,"Amazonas","Rio Negro.","-67.0892028808594","-0.130278006196022",NA,NA,"P05202103_01","São Gabriel da Cachoeira",NA,NA,"377621","auto",NA,NA,NA,NA,NA,NA,NA,"4763",NA,NA
"358","2015-09-04 20:45:13-03","MNHN","RECOLNAT_MNHN_P","P05202102","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Philcox, D.|Freeman, B.",NA,"1968","4","5",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202102' target='other'> <mi>dwc_moreinfo</mi></a>","P05202102",NA,NA,"(Aubl.) Naudin",NA,"Mato Grosso","Xavantina, N. of Rio das Mortes.","-52.23333","-14.63333",NA,NA,"P05202102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4737",NA,NA
"359","2015-09-04 20:56:23-03","MNHN","RECOLNAT_MNHN_P","P05202019","PreservedSpecimen",NA,"Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Smith, A.C.",NA,"1973","10","25",NA,"Guiana","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05202019' target='other'> <mi>dwc_moreinfo</mi></a>","P05202019",NA,NA,"(Aubl.) Naudin",NA,NA,"Basin of Rupununi River: Wichabai.",NA,"2.86667",NA,NA,"P05202019_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2293",NA,NA
"360","2020-10-01 14:23:34-03","JBB","HEPH","2518","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Maury, CM","139","1982","05","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin",NA,"Distrito Federal","Estação Ecológica de Águas Emendadas","-47.55","-15.008889","1025","1025",NA,"Brasília",NA,NA,NA,NA,"-47.55","-15.008889","1982",NA,NA,NA,NA,NA,NA,NA
"361","2020-10-01 14:23:34-03","JBB","HEPH","14635","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Azevedo, MLM; Oliveira, FCA","1363","1998","07","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Munhoz, CBR","Minas Gerais","Parque Nacional Grande Sertão Veredas, braços da nascente Rio Preto","-45.922778","-15.405278","785","785",NA,"Formoso",NA,NA,NA,NA,"-45.922778","-15.405278","1998",NA,NA,NA,NA,NA,NA,NA
"362","2020-10-01 14:23:34-03","JBB","HEPH","14650","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Fonseca, ML; Oliveira, FCA","1888","1998","05","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Munhoz, CBR","Minas Gerais","Parque Nacional Grande Sertão Veredas. Prox.a ponte da barra do Rio Preto San. Rita","-45.769167","-15.176389","635","635",NA,"Formoso",NA,NA,NA,NA,"-45.769167","-15.176389","1998",NA,NA,NA,NA,NA,NA,NA
"363","2020-10-01 14:23:34-03","JBB","HEPH","21832","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Aguiar, SNF; Azevedo, INC de","47","2005","04","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Oliveira, MS","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo a Caesb Captação 3","-47.85","-15.866667","1025","1025",NA,"Brasília",NA,NA,NA,NA,"-47.85","-15.866667","2005",NA,NA,NA,NA,NA,NA,NA
"364","2020-10-01 14:23:34-03","JBB","HEPH","23835","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Martins, RC; Paiva, VF","873","2008","04","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Martins, RC","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília, borda da mata de galeria. Captação 3 da CAESB","-47.848333","-15.888056","1025","1025",NA,"Brasília",NA,NA,NA,NA,"-47.848333","-15.888056","2008",NA,NA,NA,NA,NA,NA,NA
"365","2020-10-01 14:23:34-03","JBB","HEPH","25566","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Ramos, AE; Jesus, FPR de","1754","2009","08","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Munhoz, CBR","Distrito Federal","Coleta feita em Recanto das EMAS - DF (Núcleo Rural Monjolo)",NA,NA,NA,NA,NA,"Recanto das Emas",NA,NA,NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"366","2020-10-01 14:23:34-03","JBB","HEPH","259","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Heringer, EP","8288","1961","04","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Wurdack, JJ","Distrito Federal","Horto do Guará",NA,NA,NA,NA,NA,"Guará",NA,NA,NA,NA,NA,NA,"1963",NA,NA,NA,NA,NA,NA,NA
"367","2020-10-01 14:23:34-03","JBB","HEPH","26639","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Ramos, AE; Jesus, FPR de","1968","2010","05","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Ramos, AE","Distrito Federal","Núcleo Rural Monjolo, Recanto das Emas - DF. Assentamento do Sr. Joaquim",NA,NA,"1129","1129",NA,"Recanto das Emas",NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"368","2020-10-01 14:23:34-03","JBB","HEPH","32705","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rosa, PO; Chacon, RG; Sampaio, RC; Cruz, RS; Tinti, BV","1850","2017","05","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Walter, BMT","Goiás","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha da Cachoeira dos Dragões, cachoeira I","-48.964444","-15.713333","1104","1104",NA,"Pirenópolis",NA,NA,NA,NA,"-48.964444","-15.713333","2018","08",NA,NA,NA,NA,NA,NA
"369","2020-10-01 14:23:34-03","JBB","HEPH","24367","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Amaral, AG; Eugênio, CUO","2123","2008","07","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Amaral, AG","Distrito Federal","EEAE (Vereda do Marco)","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"370","2020-10-01 14:23:34-03","JBB","HEPH","30103","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Soares, ACA; Oliveira, MS","102","2014","01","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Oliveira, MS","Distrito Federal","Estação Ecologica do Jardim Botânico de Brasília, entre a cerca do JBB e IBGE","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"2014","01","28",NA,NA,NA,NA,NA
"371","2020-10-01 14:23:34-03","JBB","HEPH","3455","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Reis, GC","76","1983","05","05","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Reis, GC","Distrito Federal","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358","1025","1025",NA,"Brasília",NA,NA,"70570","auto",NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA
"372","2020-10-01 14:23:34-03","JBB","HEPH","14827","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rezende, JM de","67","1995","08","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Rezende, JM de","Distrito Federal","Parque Boca da Mata ao lado esquerdo da Polícia Rodoviária","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"373","2020-10-01 14:23:34-03","JBB","HEPH","19674","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Nóbrega, MGG; Jesus, FPR de","2010","2003","06","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Nóbrega, MGG","Distrito Federal","Parque Boca da Mata atrás da Fábrica da Coca-Cola","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,"70570","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"374","2020-10-01 14:23:34-03","JBB","HEPH","1266","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Heringer, EP","8542","1961","07","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Heringer, EP","Minas Gerais",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,"João Pinheiro",NA,NA,"102029","auto",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"375","2020-10-01 14:23:34-03","JBB","HEPH","1259","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Heringer, EP","8542","1961","07","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Heringer, EP","Minas Gerais",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,"João Pinheiro",NA,NA,"102029","auto",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"376","2020-10-01 14:23:34-03","JBB","HEPH","1252","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Heringer, EP","8535","1961","07","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin",NA,"Minas Gerais",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,"João Pinheiro",NA,NA,"102029","auto",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"377","2020-10-01 14:23:34-03","JBB","HEPH","1250","S","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Heringer, EP","8535","1961","07","28","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Myrtales","(Aubl.) Naudin","Heringer, EP","Minas Gerais",NA,"-46.1725006103516","-17.7425003051758",NA,NA,NA,"João Pinheiro",NA,NA,"102029","auto",NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA
"378","2020-12-11 11:38:05-03","UFMG","BHCB","120979","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1410","2008","06","21","Southern America","Brasil",NA,NA,"Erva terrestre no Cerrado Rupestre. Flores roxas","BHCB002817","Dicotyledon",NA,"(Aubl.) Naudin",NA,"Minas Gerais","Parque Nacional das Sempre Vivas, Região do rio e da Cachoeira Inhá-Cica. Campos limpos, Cerrados rupestre e Campos rupestres","-43.632361","-17.774667","643","643",NA,"Diamantina",NA,NA,NA,NA,"-43.632361","-17.774667","2011","02","21",NA,NA,NA,NA,NA
"379","2020-12-11 11:38:05-03","UFMG","BHCB","158944","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rocha, MJR; Pato, L","732","2012","07","26","Southern America","Brasil",NA,NA,"Subarbusto 30-80cm. Ramos pilosos, pétalas róseo claro.",NA,"Dicotyledon",NA,"(Aubl.) Naudin",NA,"Minas Gerais","Reserva Ecológica do Clube Caça e Pesca Itororó. Cerrado, solo arenoso úmido","-48.309194","-19.005861",NA,NA,NA,"Uberlândia",NA,NA,NA,NA,"-48.309194","-19.005861",NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-12-11 11:38:05-03","UFMG","BHCB","176128","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Moreira, SN; Pott, VJ; Pott, A; Fabri, JB","1513","2013","05","21","Southern America","Brasil",NA,NA,"Erva anfíbia até 50cm de altura. Flor roxa; Solo orgânico a argilo-siltoso encharcado. CAmpo úmido com M. flexuosa em domínio de Cerrado","BHCB037593","Dicotyledon",NA,"(Aubl.) Naudin",NA,"Mato Grosso do Sul",NA,"-54.889722","-18.184722","190","190",NA,"Coxim",NA,NA,NA,NA,"-54.889722","-18.184722",NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-19 17:59:02-03","UFMG","BHCB","160945","PreservedSpecimen","Plantae","Melastomataceae","Desmoscelis","villosa","Desmoscelis villosa","Rocha, MJR; Guimarães, PJ; Costa, CS","874","2012","10","28","Southern America","Brasil",NA,NA,"Subarbusto 40 cm altura. Ramos pilosos; pétalas lilases, filetes róseos, anteras amarelas, frutos em desenvolviemnto avermelhados",NA,"Dicotyledon",NA,"(Aubl.) Naudin",NA,"Roraima","Área do 3º Pelotão Especial de Fronteira, Pista de pouso do 3º pelotão de fronteira","-61.16415","-4.492356",NA,"949",NA,"Pacaraima",NA,NA,NA,NA,"-61.16415","-4.492356","2012","10","28",NA,NA,NA,NA,NA
