"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"589","2018-04-06 15:25:23-03","F","FMNH-SEEDPLANTS","V0437399F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"A. F. Regnell","48d","South America","Brazil",NA,NA,NA,"V0437399F","Spermatophyta",NA,NA,NA,"1848","5","5",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437399F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"590","2018-04-06 15:25:24-03","F","FMNH-SEEDPLANTS","V0437400F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"H. S. Irwin & et al.","34280","South America","Brazil",NA,NA,NA,"V0437400F","Spermatophyta",NA,NA,NA,"1972","1","16",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437400F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"591","2018-04-06 15:25:24-03","F","FMNH-SEEDPLANTS","V0437401F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"H. S. Irwin & et al.","19342","South America","Brazil",NA,NA,NA,"V0437401F","Spermatophyta",NA,NA,NA,"1968","1","27",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437401F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"592","2018-04-06 15:25:24-03","F","FMNH-SEEDPLANTS","V0437402F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"H. S. Irwin & et al.","12545","South America","Brazil",NA,NA,NA,"V0437402F","Spermatophyta",NA,NA,NA,"1966","2","11",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437402F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"593","2018-04-06 15:25:24-03","F","FMNH-SEEDPLANTS","V0437403F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"P. C. D. Clausen",NA,"South America","Brazil",NA,NA,NA,"V0437403F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437403F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"594","2018-04-06 15:25:25-03","F","FMNH-SEEDPLANTS","V0437404F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Mello Barreto","4512","South America","Brazil",NA,NA,NA,"V0437404F","Spermatophyta",NA,NA,NA,"1936","6","19",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437404F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"595","2018-04-06 15:25:25-03","F","FMNH-SEEDPLANTS","V0437405F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Mello Barreto","4718","South America","Brazil",NA,NA,NA,"V0437405F","Spermatophyta",NA,NA,NA,"1936","7","8",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437405F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"596","2018-04-06 15:25:25-03","F","FMNH-SEEDPLANTS","V0437406F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"J. A. Ratter","2858","South America","Brazil",NA,NA,NA,"V0437406F","Spermatophyta",NA,NA,NA,"1976","3","31",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437406F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"597","2018-04-06 15:25:25-03","F","FMNH-SEEDPLANTS","V0437407F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"J. A. Ratter & S. G. Fonseca","2817","South America","Brazil",NA,NA,NA,"V0437407F","Spermatophyta",NA,NA,NA,"1976","3","22",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437407F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"598","2018-04-06 15:25:26-03","F","FMNH-SEEDPLANTS","V0437408F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"J. A. Ratter & et al.","3160","South America","Brazil",NA,NA,NA,"V0437408F","Spermatophyta",NA,NA,NA,"1976","6","14",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437408F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"599","2018-04-06 15:25:26-03","F","FMNH-SEEDPLANTS","V0437409F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"A. Schinini & E. Bordas","20261","South America","Paraguay",NA,NA,NA,"V0437409F","Spermatophyta",NA,NA,NA,"1980","8","17",NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0437409F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"600","2018-04-06 15:25:26-03","F","FMNH-SEEDPLANTS","V0437410F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"H. S. Irwin & et al.","18197a","South America","Brazil",NA,NA,NA,"V0437410F","Spermatophyta",NA,NA,NA,"1966","7","13",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437410F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"601","2018-04-06 15:25:27-03","F","FMNH-SEEDPLANTS","V0437411F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"H. S. Irwin & et al.","12204","South America","Brazil",NA,NA,NA,"V0437411F","Spermatophyta",NA,NA,NA,"1966","2","2",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437411F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"602","2018-04-06 15:25:27-03","F","FMNH-SEEDPLANTS","V0437412F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"A. Saint-Hilaire","999","South America","Brazil",NA,NA,NA,"V0437412F","Spermatophyta",NA,NA,NA,"1816",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437412F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"603","2018-04-06 15:25:27-03","F","FMNH-SEEDPLANTS","V0437413F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"W. R. Anderson","8487","South America","Brazil",NA,NA,NA,"V0437413F","Spermatophyta",NA,NA,NA,"1973","4","10",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437413F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"604","2018-04-06 15:25:28-03","F","FMNH-SEEDPLANTS","V0437414F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"G. T. Prance & N. T. da Silva","58177","South America","Brazil",NA,NA,NA,"V0437414F","Spermatophyta",NA,NA,NA,"1964","7","16",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437414F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"605","2018-04-06 15:25:28-03","F","FMNH-SEEDPLANTS","V0437415F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"G. T. Prance & N. T. da Silva","58177","South America","Brazil",NA,NA,NA,"V0437415F","Spermatophyta",NA,NA,NA,"1964","7","16",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437415F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"606","2018-04-06 15:25:28-03","F","FMNH-SEEDPLANTS","V0437416F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Mello Barreto","9715","South America","Brazil",NA,NA,NA,"V0437416F","Spermatophyta",NA,NA,NA,"1937","11","10",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437416F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"607","2018-04-06 15:25:28-03","F","FMNH-SEEDPLANTS","V0437417F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Mello Barreto","4486","South America","Brazil",NA,NA,NA,"V0437417F","Spermatophyta",NA,NA,NA,"1935","5","10",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437417F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"608","2018-04-06 15:25:29-03","F","FMNH-SEEDPLANTS","V0437418F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"S. S. Silva","28","South America","Brazil",NA,NA,NA,"V0437418F","Spermatophyta",NA,NA,NA,"1979","1","26",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437418F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"609","2018-04-06 15:25:29-03","F","FMNH-SEEDPLANTS","V0437419F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"P. Occhioni","5629","South America","Brazil",NA,NA,NA,"V0437419F","Spermatophyta",NA,NA,NA,"1973","6","9",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437419F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"610","2018-04-06 15:25:29-03","F","FMNH-SEEDPLANTS","V0437420F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"P. Dusén","10389","South America","Brazil",NA,NA,NA,"V0437420F","Spermatophyta",NA,NA,NA,"1910","11","2",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437420F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"611","2018-04-06 15:25:29-03","F","FMNH-SEEDPLANTS","V0437421F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"P. Dusén","1020a","South America","Brazil",NA,NA,NA,"V0437421F","Spermatophyta",NA,NA,NA,"1914","10","4",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437421F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"612","2018-04-06 15:25:30-03","F","FMNH-SEEDPLANTS","V0437422F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"M. C. G. Kirkbride","1393","South America","Brazil",NA,NA,NA,"V0437422F","Spermatophyta",NA,NA,NA,"1980","10","3",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437422F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"613","2018-04-06 15:25:30-03","F","FMNH-SEEDPLANTS","V0437423F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"A. F. Regnell","48","South America","Brazil",NA,NA,NA,"V0437423F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437423F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"614","2018-04-06 15:25:30-03","F","FMNH-SEEDPLANTS","V0437424F","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"P. C. D. Clausen","147","South America","Brazil",NA,NA,NA,"V0437424F","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0437424F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"615","2020-04-29 16:30:26-03","UFVJM","HDJF","3985","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Faria, JEQ; Sousa, I","6028","Southern America","Brasil",NA,NA,NA,"HDJF003985","Dicotyledoneae",NA,"Casar.","Faria, JEQ","2016","06","23","Minas Gerais","Diamantina","Margem da BR-367 entre Diamantina e o Campus JK da UFVJM","-43.602222","-18.22","1328","1328","HDJF003985_01",NA,NA,NA,"2016","06",NA,"-43.602222","-18.22",NA,NA,NA,NA,NA
"616","2019-01-25 15:37:23-02","IAC","IAC","19205","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"s/col.","s/nº",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.DC.","A. Bidá","1967","10","02","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"2000","02","02",NA,NA,NA,NA,NA,NA,NA
"617","2019-01-25 15:47:20-02","IAC","IAC","48169","S","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"A.M. Giulietti; A. Furlan (1); L. Rossi; I. Cordeiro; J.R. Pirani & N.M. Castro","6337",NA,"Brasil",NA,NA,NA,NA,NA,NA,"A.DC.","A.M. Giulietti et al.","1980","07","22","Minas Gerais","Santana do Riacho","km 111 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, descendo em direção a estrada Usina","-43.7144","-19.1689",NA,NA,NA,NA,NA,NA,"1996","02","15","-43.7144","-19.1689",NA,NA,NA,NA,NA
"618","2020-07-23 12:23:40-03","CEPLAC","CEPEC","118930","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"I. Cordeiro","6133",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Bidá","1980","05","25","Minas Gerais","riacho de santana","Km 118 ao longo da Rod. Belo Horizonte-Conceição do Mato Dentro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15/02/1996",NA,NA,NA
"619","2020-07-23 12:23:40-03","CEPLAC","CEPEC","47567","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"R. M. Harley","27112",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Flora do Pico das Almas","1988","12","11","Bahia","RIO DE CONTAS","9-14Km ao NW cidade. Pico das Almas Vertente leste. Entre Junco/Faz. Brumadinho.","-41.9","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W54'","13S32'",NA,"30/12/1997",NA,NA,NA
"620","2020-07-23 12:23:40-03","CEPLAC","CEPEC","92387","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"W. Ganev","599",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Y. B. Harvey","1992","05","25","Bahia","ABAÍRA","Água Limpa.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"621","2020-07-23 12:23:40-03","CEPLAC","CEPEC","146301","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Nascimento, F.H.F.","430",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F.H.F. Nascimento",NA,NA,NA,"Bahia","RIO DO PIRES",NA,"-42.2919006347656","-13.127799987793",NA,NA,NA,NA,"45547","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-07-23 12:23:40-03","CEPLAC","CEPEC","136107","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Nascimento, F.H.F.","443",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F.H.F. Nascimento",NA,NA,NA,"Bahia","RIO DO PIRES",NA,"-42.2919006347656","-13.127799987793",NA,NA,NA,NA,"45547","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-07-23 12:23:40-03","CEPLAC","CEPEC","16895","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata lanceolata",NA,"S. A. Mori","12450",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Bida","1979","07","21","Bahia","RIO DE CONTAS","6-10Km ao NW cidade, estrada p/ Pico das Almas.","-41.883333","-13.533333",NA,NA,NA,"lanceolata",NA,NA,NA,NA,NA,"41W53'","13S32'",NA,"22/05/1996",NA,NA,NA
"624","2020-07-23 12:23:40-03","CEPLAC","CEPEC","16897","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata lanceolata",NA,"S. A. Mori","12448",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A. Bida","1979","07","21","Bahia","RIO DE CONTAS","6-10Km ao NW cidade, estrada p/ Pico das Almas.","-41.883333","-13.533333",NA,NA,NA,"lanceolata",NA,NA,NA,NA,NA,"41W53'","13S32'",NA,"22/05/1996",NA,NA,NA
"625","2020-07-23 12:23:43-03","CEPLAC","CEPEC","147012","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"E.M. Saddi","999",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"E.M. Saddi",NA,NA,NA,"Minas Gerais","SABARÁ",NA,"-43.8067016601562","-19.8864002227783",NA,NA,NA,NA,"18805","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-07-02 15:56:47-03","UEM","HUEM","5102","S","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Danilo Schiesinsky","24",NA,"Brasil",NA,NA,"Arbustos com 2,0 metros de altura, flores alvas, beira do rio","HUEM000000740",NA,NA,"Casar.","M.L. Brotto","1992","10","10","Paraná","Ponta Grossa","rio São João","-50.1618995666504","-25.0949993133545",NA,NA,"HUEM000000740",NA,"46557","auto","2017","08","17",NA,NA,NA,NA,NA,NA,NA
"627","2020-11-12 16:59:12-03","UEL","FUEL","40149","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Cordeiro, I; Pirani, JR; Furlan, A","s.n.",NA,"Brasil",NA,NA,NA,"FUEL004998","Tracheophyta","Ericales","Casar.","Brotto, ML","1980","05","25","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte-Conceição do Mato Dentro, k","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,"2017","08","16","-46.564722","-21.838889",NA,NA,NA,NA,NA
"628","2020-11-12 16:59:12-03","UEL","FUEL","39255","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Furlan, A; et al.","s.n.",NA,"Brasil",NA,NA,NA,"FUEL004987","Tracheophyta","Ericales","Casar.","Brotto, ML","1981","04","19","Minas Gerais","Santana do Riacho","Km117 da rod. Belo Horizonte - Conceição do Mato D, Conceição do Mato Dentro Belo Horizonte","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2017","08","16",NA,NA,NA,NA,NA,NA,NA
"629","2020-11-12 16:59:12-03","UEL","FUEL","38588","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Souza, VC; et al.","25052",NA,"Brasil",NA,NA,NA,"FUEL004992","Tracheophyta","Ericales","Casar.","Brotto, ML","2001","07","05","Minas Gerais","Santana do Riacho","Serra do Cipó;, Próximo à pensa Chapéu de Sol","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2017","08","16",NA,NA,NA,NA,NA,NA,NA
"630","2020-11-12 16:59:12-03","UEL","FUEL","19824","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Cervi, AC; et al.","3784",NA,"Brasil",NA,NA,NA,"FUEL005004","Tracheophyta","Ericales","Casar.","Brotto, ML","1992","09","29","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"44368","auto","2017","08","15",NA,NA,NA,NA,NA,NA,NA
"631","2020-11-12 16:59:12-03","UEL","FUEL","40559","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Carvalho, JPM; Robim, MJ","s.n.",NA,"Brasil",NA,NA,NA,"FUEL004986","Tracheophyta","Ericales","Casar.",NA,"1984","10","08","São Paulo","Campos do Jordão","Parque Estadual, Trilha da cachoeira","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"21048","auto","2017","08","15",NA,NA,NA,NA,NA,NA,NA
"632","2019-11-01 15:11:16-03","UnB","UB","11779","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Taxonomy Class of Universidade de Brasília; Proença, CEB","1575","Southern America","Brasil",NA,NA,"Estéril; Árvore 1,60m; Cerrado perturbado.",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Taxonomy Class of Universidade de Brasília","2002","05","07","Distrito Federal","Brasília","Parque Olhos D'Água - Asa Norte, Plano Piloto","-47.887778","-15.744444","1050","1050",NA,NA,NA,NA,NA,NA,NA,"-47.887778","-15.744444",NA,NA,NA,NA,NA
"633","2019-11-01 15:11:16-03","UnB","UB","157627","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Bridgewater, S; Garcia, AI","367","Southern America","Brasil",NA,NA,"Shrub to 1m; bark corky and heavily fissured; fruits yellow/green; leaf venation markedly yellow.; Degraded cerrado, Boraca.",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Bridgewater, S","1996","10","21","Minas Gerais","São Roque de Minas",NA,"-46.35","-20.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.35","-20.266667",NA,NA,NA,NA,NA
"634","2019-11-01 15:11:16-03","UnB","UB","157630","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Heringer, EP","7362","Southern America","Brasil",NA,NA,"Árvore produtora de cortiça.; Cerrado.",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Bidá, A","1959","11","12","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","11","21",NA,NA,NA,NA,NA,NA,NA
"635","2019-11-01 15:11:16-03","UnB","UB","157631","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Queiroz, LP; França, F; Melo, E","4358","Southern America","Brasil",NA,NA,"Arvoreta de ca. 3m. Trocono suberoso. Folhas discolores, face abaxial glauca. Flores com pétalas brancas, cálice verde, botões esverdeados.; Campo rupestre, Cerrado na base e campo rupestre mais para cima.",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Harvey, YB","1995","07","10","Bahia","Abaíra","9 km N de Catolés, caminho de ribeirão de Baixo a Piatã. Encosta: subida da Serra do Atalho.","-41.833333","-13.333333","1200","1450",NA,NA,NA,NA,"1998","02",NA,"-41.833333","-13.333333",NA,NA,NA,NA,NA
"636","2019-11-01 15:11:16-03","UnB","UB","157632","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Harley, RM; Stannard, B","27112","Southern America","Brasil",NA,NA,"Árvore até 5m de altura, com casca fendida, acortiçada. Folhas coriáceas, brilhantes na face superior. Frutos negros.; Cerrado de altitude, campo e aloramentos de rochas.",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Bidá, A","1988","12","11","Bahia","Rio de Contas","Pico das Almas. Vertente leste. Entre Juco-Faz. Brumadinho, 9-14km ao N-O da cidade.","-41.9","-13.533333","1200","1250",NA,NA,NA,NA,"1991",NA,NA,"-41.9","-13.533333",NA,NA,NA,NA,NA
"637","2019-11-01 15:11:16-03","UnB","UB","157634","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Heringer, EP; Castellanos, A","s.n.","Southern America","Brasil",NA,NA,"Arbusto, encontrado entre rochedos, casca curtinosa.",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Bidá, A","1958","03","05","Minas Gerais","Serra do Cipó",NA,NA,NA,"1200","1200",NA,NA,NA,NA,"1995","11","21",NA,NA,NA,NA,NA,NA,NA
"638","2019-11-01 15:11:16-03","UnB","UB","91258","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Gates, B","143","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Bidá, A","1979","02","05","Goiás","Alto Paraíso de Goiás","4 Km NE da estrada a 16 Km N da cidade","-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47","-14",NA,NA,NA,NA,NA
"639","2019-11-01 15:11:16-03","UnB","UB","183023","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Munhoz, CBR; Silva, MA; Eugênio, CUO; Corrêa, ACG; Emmert, P","3859","Southern America","Brasil",NA,NA,"Arbusto ca. 0,9m. Flores cor creme. Folhas verde amareladas; Vereda",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Côrrea, ACG","2008","04","11","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.847222","-15.8725",NA,NA,NA,NA,NA,NA,"2008","06",NA,"-47.847222","-15.8725",NA,NA,NA,NA,NA
"640","2019-11-01 15:11:16-03","UnB","UB","157628","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Anderson, WR","8487","Southern America","Brasil",NA,NA,"Tree 3m tall; flowers white; rocky hillside.; Steep rocky (quartzite) hillside sloping down to gallery forest, with seeps and sedge meadows just above forest.",NA,"Dicotyledoneae",NA,"(Mart.) A.DC.","Bidá, A","1973","04","10","Minas Gerais","Diamantina","Ca. 18km by road SW of S Diamantina on road to Curvelo.","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto","1995","11","22",NA,NA,NA,NA,NA,NA,NA
