"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","identifiedBy","year","month","continentOcean","preparationType","barcode","imagecode","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","fieldNumber","infraspecificEpithet"
"414","2020-07-23 12:01:19-03","CEPLAC","CEPEC","104699","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"Amorim, A. M.","4823","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada. 13,7 Km de Barro Preto, na estrada que passa pela fazenda São Miguel em direção à serra.","-39.202778","-14.770278",NA,NA,NA,NA,"M. Lopes","2005","02",NA,NA,NA,NA,"07","600","600","39W12'10","14S46'13",NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-07-23 12:01:19-03","CEPLAC","CEPEC","116349","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"Borges, R.A.X.","772","Brasil","Bahia","ITAMARAJÚ","Assentamento Pedra Bonita, aproximadamente 20 Km da rodovia vicinal de Itamaraju sentido Jucuruçu.","-39.631389","-16.838611",NA,NA,NA,NA,"E. A. Rocha","2007","02",NA,NA,NA,NA,"13","500","500","39W37'53","16S50'19",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-07-23 12:01:19-03","CEPLAC","CEPEC","98412","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"W. W. Thomas","13356","Brasil","Bahia","JUSSARÍ","Fazenda Sera do Teimoso. Reserva Serra do Teimoso. Perto do topo da montanha, em área perto Ribeirão da Bica","-39.5425","-15.095556",NA,NA,"<ll>dwc_commonname:</ll>",NA,"A. M. Amorim","2003","03",NA,NA,NA,NA,"15","750","750","39W32'33","15S5'44",NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-07-23 12:01:19-03","CEPLAC","CEPEC","78859","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"P. Gasson","5882","Brasil","Bahia","LENÇÓIS","Chapadinha.","-41.3899993896484","-12.563099861145","47385",NA,NA,"auto","P. Gasson","1997","02",NA,NA,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA
"418","2020-07-23 12:01:19-03","CEPLAC","CEPEC","72488","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"H. P. Bautista","3486","Brasil","Bahia","LENÇÓIS","Serra da Chapadinha.","-41.3899993896484","-12.563099861145","47385",NA,NA,"auto","H. P. Bautista","1996","07",NA,NA,NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1996",NA,NA
"419","2020-07-23 12:01:19-03","CEPLAC","CEPEC","129781","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"L. Kollmann","10590","Brasil","Espírito Santo","castelo",NA,"-41.184700012207","-20.6035995483398","23588",NA,"<ll>dwc_commonname:</ll>","auto","L. Kollmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-07-23 12:01:19-03","CEPLAC","CEPEC","55506","PreservedSpecimen","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides cylindrica",NA,"W. W. Thomas","9359","Brasil","Bahia","WENCESLAU GUIMARÃES","Faz. Boa Esperança prox. da Reserva Estação, 8Km acima Rio Vermelho, 2Km acima p/Taquara.","-39.783333","-13.6",NA,NA,NA,NA,"N. P. Taylor","1992","05",NA,NA,NA,NA,"15",NA,NA,"39W47'","13S36'",NA,NA,NA,NA,NA,"30/12/1995",NA,"cylindrica"
"421","2020-01-06 15:40:56-03","UFSJ","HUFSJ","11033","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Costa, MTR","1688","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Erva 0,3 m de altura, flores amarelas; mantido em cultivo até a floração em novembro de 2019",NA,"Costa, MTR","2017","08",NA,NA,"HUFSJ011033",NA,NA,NA,NA,NA,NA,"2019","12",NA,NA,NA,NA,NA,NA
"422","2019-12-09 10:45:51-03","UFSJ","HUFSJ","7056","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Francener, A; Hall, CF; Guimarães, L; Vieira, TL","1387","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco. Floresta de galeria.","-43.688889","-20.496667",NA,NA,"Epífita sobre o curso d'agua. Folhas ausentes. Sépalas verdes-claras. Corola amarela e alaranjada.",NA,"Gonzaga, DR","2013","09",NA,NA,"HUFSJ007056",NA,"14","134","134","-43.688889","-20.496667","2017","09","20",NA,NA,NA,NA,NA
"423","2019-11-13 16:04:34-03","UNISANTA","HUSC","10246","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Sampaio, P.S.P.","1045","Brasil","Minas Gerais","São Thomé das Letras","Gruta São Thomé ao lado da Igreja matriz.","-44.985675","-21.722944",NA,NA,"Epífita em rocha, frutos brancos.",NA,"Gonzaga, D.R.","2015","04",NA,NA,NA,NA,"03","1280","1280","-44.985675","-21.722944","2015","04",NA,NA,NA,NA,NA,NA
"424","2019-11-13 16:04:34-03","UNISANTA","HUSC","11515","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","P.S.P.Sampaio","1605","Brasil","Minas Gerais","São Thomé das Letras","APA São Thomé, sítio das panelas.","-44.9852981567383","-21.7222003936768","16076",NA,"Epífita com frutos brancos, nativa cultivada no bosque de cerrado.","auto","Gonzaga, D.","2016","11",NA,NA,NA,NA,"16",NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,NA,NA
"425","2020-11-04 17:28:49-03","UEM","HUEM","29699","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Br. & Rose","Milaneze-Gutierre, MA","628","Brasil","Paraná","Ortigueira/Telêmaco Borba","UHE Mauá","-50.701389","-24.063333",NA,NA,"Epífita; flores de coloração amarela.",NA,"Milaneze-Gutierre, MA","2015","09",NA,NA,"HUEM000002791","HUEM000002791","25",NA,NA,"-50.701389","-24.063333",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-11-04 17:28:49-03","UEM","HUEM","20468","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Br. & Rose","Milaneze-Gutierre, MA","s.n.","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35",NA,NA,"Frutos de coloração rosa.",NA,"Milaneze-Gutierre, MA","2011","02",NA,NA,"HUEM000002785","HUEM000002785","08",NA,NA,"-50.591667","-24.35","2011","02","08",NA,NA,NA,NA,NA
"427","2020-11-04 17:28:49-03","UEM","HUEM","20823","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Br. & Rose","Milaneze-Gutierre, MA","s.n.","Brasil","Paraná","Telêmaco Borba","Área de alagamento da UHE Mauá","-50.591667","-24.35",NA,NA,"Frutos de coloração rosa-claro.",NA,"Milaneze-Gutierre, MA","2011","03",NA,NA,"HUEM000002788","HUEM000002788","21",NA,NA,"-50.591667","-24.35",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-11-04 17:28:49-03","UEM","HUEM","5090","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Br. & Rose","Schiitz, AL; et al.","s.n.","Brasil","Paraná","Araucária","Taquarova, Floresta com Araucária","-49.4103012084961","-25.5930995941162","21346",NA,"Epífitas; com frutos avermelhados","auto","S.M. Silva","1993","08",NA,NA,"HUEM000002786","HUEM000002786","28",NA,NA,NA,NA,"1996","07",NA,NA,NA,NA,NA,NA
"429","2020-11-04 17:28:49-03","UEM","HUEM","11996","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Br. & Rose","Dettke, GA","47","Brasil","Paraná","Maringá","Parque Ecológico do Câmpus da UEM","-51.9385986328125","-23.4253005981445","19250",NA,"Epífita; flores de coloração amarela; artículos cilíndricos e estriados","auto","Dettke, GA","2005","08",NA,NA,"HUEM000002787","HUEM000002787","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-11-04 17:28:49-03","UEM","HUEM","11671","S","Plantae",NA,NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Br. & Rose","Pavão, OC; et al.","s.n.","Brasil","Paraná","Tamarana","Fazenda Pacaimbu, Trilha no meio da mata","-51.0971984863281","-23.7233009338379","23681",NA,"Árvore; 3 m de altura; frutos imaturos verdes","auto",NA,"1999","04",NA,NA,"HUEM000002789","HUEM000002789","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2020-11-12 16:58:42-03","UEL","FUEL","41580","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","T.I.N. de Azevedo; S.I. de Azevedo","467","Brasil","Paraná","Telêmaco Borba","Fazenda Monte Alegre, à beira do ribeirão Varanal","-50.534222","-24.336861",NA,NA,NA,NA,"Kersten, RA","2006","10",NA,NA,"FUEL019152",NA,"30",NA,NA,"-50.534222","-24.336861","2006",NA,NA,NA,NA,NA,NA,NA
"432","2020-11-12 16:58:42-03","UEL","FUEL","26838","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","Paiva, MRC; et al.","s.n.","Brasil","Paraná","Ivaí","Passinhos","-50.8588981628418","-25.010799407959","21096",NA,NA,"auto","Freitas, MF","2000","05",NA,NA,"FUEL018194",NA,"05",NA,NA,NA,NA,"2000","08","04",NA,NA,NA,NA,NA
"433","2020-11-12 16:58:42-03","UEL","FUEL","6092","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","Dias, MC; et al.","374","Brasil","Paraná","Jaguariaíva","Faixa da vegetação em grota no meio do cerrado","-49.7057991027832","-24.2511005401611","44368",NA,NA,"auto","Soller, A","1988","12",NA,NA,NA,NA,"05",NA,NA,NA,NA,"2011","02","28",NA,NA,NA,NA,NA
"434","2020-11-12 16:58:42-03","UEL","FUEL","27093","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","Pavão, OC; et al.","s.n.","Brasil","Paraná","Tamarana","Fazenda Pacaimbu","-51.0971984863281","-23.7233009338379","23681",NA,NA,"auto","Freitas, MF","1999","04",NA,NA,NA,NA,"25",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"435","2020-11-12 16:58:42-03","UEL","FUEL","21722","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","Paiva, MRC; et al.","s.n.","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625","56988",NA,NA,"auto","Freitas, MF","1996","09",NA,NA,NA,NA,"18",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"436","2020-11-12 16:58:42-03","UEL","FUEL","27094","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","Zequi, JAC; Godoy, LP","s.n.","Brasil","Paraná","Tibagi","Rio Tibagi, próximo a ponte","-50.4136009216309","-24.5093994140625","56988",NA,NA,"auto","Freitas, MF","1997","09",NA,NA,NA,NA,"14",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"437","2020-11-12 16:58:42-03","UEL","FUEL","17477","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","Pinto, LR; et al.","s.n.","Brasil","Paraná","Tibagi","Salto Santa Rosa","-50.4136009216309","-24.5093994140625","56988",NA,NA,"auto","Freitas, MF","1994","11",NA,NA,NA,NA,"05",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"438","2020-11-12 16:58:42-03","UEL","FUEL","53458","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","Britton & Rose.","Lombardi, JA; Temponi, LG; Oliveira, APC; Nunes, ELP; Morais, FF; et al.","8181","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, estrada da Barragem caminho sede-trilha do Cartão Postal 22o.25#?#S","-42.9655990600586","-22.4122009277344","38539",NA,NA,"auto","Lombardi, JA","2011","04",NA,NA,NA,NA,"11",NA,NA,NA,NA,"2011","04",NA,NA,NA,NA,NA,NA
"439","2019-11-01 14:55:53-03","UnB","UB","118995","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Irwin, HS","19845","Brasil","Minas Gerais",NA,"Ca. 50km SE of Belo Horizonte",NA,NA,NA,NA,"Fruit green.; Erect shrub 0,75m.",NA,NA,"1968","02","Southern America",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-01 14:55:53-03","UnB","UB","118996","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Irwin, HS","30460","Brasil","Minas Gerais",NA,"Ca. 40km E Belo Horizonte near BR-31",NA,NA,NA,NA,"Fruit pinkish brown, translucent.; Epiphyte.",NA,"Zappi, DC","1971","01","Southern America",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2020-08-20 14:55:31-03","UFSC","FLOR","42604","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Baitello, J.B.; Franco, G.A.D.C. & Ribeiro, A.P.","1735","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, bosque próxiomo da Sede.","-47.971667","-24.063889",NA,NA,"epífita, pétalas amarelo dourados. Recebido de SPSF Nº 35307.",NA,"Catharino, E.L.M.","2005","09",NA,NA,"FLOR0042604",NA,"09",NA,NA,"47º58'18''W","24º3'50''S","2006","07","04",NA,NA,NA,NA,NA
"442","2020-08-20 20:38:24-03","UFSC","FLOR","24427","PreservedSpecimen","Plantae",NA,"Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haw.) Britton & Rose","Silva, J.M.; Hatschbach, G.","27","Brasil","Paraná","Balsa Nova","São Luiz do Purunã.","-49.6356010437012","-25.5839004516602","27346",NA,"epífita pendente, flor amarela","auto","Zappi, D.C.; Taylor, N.P.","1985","10",NA,NA,"FLOR0024427",NA,"31",NA,NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"443","2021-03-04 15:42:45-03","IF","SPSF","30038","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"Turma Disciplina Taxonomia Vegetal","160","Brasil","SP","São Luis do Paraitinga","Núcleo Santa Virginia","-45.310001373291","-23.2199993133545","27362",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"2001","11","América do Sul",NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"444","2021-03-04 15:42:45-03","IF","SPSF","35307","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"J.B.Baitello & G.A.D.C. Franco & A.P.Ribeiro","1735","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334","27904",NA,"COLETA: XLS: SPSFNovo; Epífita, pétalas cor amarelo dourada; GEOGRAFIA: próximo da Sede, bosque&nf;;","auto",NA,"2005","09","América do Sul",NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"445","2021-03-04 15:42:45-03","IF","SPSF","39191","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haworth) Brit. et Rose","C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela","154","Brasil","SP","Mairiporã","Parque Estadual da Cantareira, Hortolândia","-46.524444","-23.358056",NA,NA,"COLETA: Floresta Ombrófila Densa Montana.&nf;Epífita, flores amarelas;",NA,"F. A. R. D. P. Arzolla","2007","09","América do Sul",NA,NA,NA,"20","1120","1120",NA,NA,"2007","09","20","Magnoliopsida",NA,NA,NA,NA
"446","2021-03-04 15:42:45-03","IF","SPSF","40532","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haworth) Brit. et Rose","C.R.Lima & J.B.Baitello & R.Cielo-Filho","110","Brasil","SP","Itapeva","Estação Experimental","-49.064167","-24.068056",NA,NA,"COLETA: Epifita.; GEOGRAFIA: Trilha do Rio Pirituba;",NA,"J.B.Baitello","2008","08","América do Sul",NA,NA,NA,"28",NA,NA,NA,NA,"2010","03","04","Magnoliopsida",NA,NA,NA,NA
"447","2021-03-04 15:42:45-03","IF","SPSF","41492","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haworth) Brit. et Rose","J.B.Baitello & C.R.Lima","2265","Brasil","SP","Itapeva","Estação Experimental","-49.063611","-24.068333",NA,NA,"COLETA: Planta epífita, frutos.; GEOGRAFIA: Beira do rio Pirituba;",NA,"R.Cielo-Filho","2009","01","América do Sul",NA,NA,NA,"28","700","700",NA,NA,"2009","02","02","Magnoliopsida",NA,NA,NA,NA
"448","2021-03-04 15:42:45-03","IF","SPSF","42671","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haworth) Brit. et Rose","O.T. Aguiar & R.Cielo-Filho & J.B.Baitello","1302","Brasil","SP","Itapeva","Estação Experimental","-49.066389","-24.054444",NA,NA,"COLETA: Erva, flor amarela. Na margem do rio.; GEOGRAFIA: Trilha do Poço da Peroba - Floresta;",NA,"J.A.Pastore","2009","09","América do Sul",NA,NA,NA,"22",NA,NA,NA,NA,"2009","10","27","Magnoliopsida",NA,NA,NA,NA
"449","2021-03-04 15:42:45-03","IF","SPSF","44513","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haworth) Brit. et Rose","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2469","Brasil","SP","Itapeva","Estação Experimental","-49.064444","-24.068333",NA,NA,"COLETA: Epífita flores amarelas em botão.; GEOGRAFIA: Trilha da Ilha do Pirituba;",NA,"N.S.Pinto","2010","09","América do Sul",NA,NA,NA,"28",NA,NA,NA,NA,"2010","11","03","Magnoliopsida",NA,NA,NA,NA
"450","2021-03-04 15:42:45-03","IF","SPSF","52927","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","((Haw.)) Britton & Rose","A.Maruyama & L.Cicco","1085","Brasil","SP","Cunha",NA,"-45.014167","-23.228889",NA,NA,"COLETA: Epífita em forofito de Cyathea sp. Flores imaturas de coloração amarela.; GEOGRAFIA: Floresta Aluvial. Sítio Vivenda das Meninas, próximo a Estrada do Paraibuna. Zona de amortecimento do PESM - Núcleo Cunha.;",NA,"A.Maruyama","2018","03","América do Sul",NA,NA,NA,"30","1103","1103",NA,NA,"2018","04","04","Magnoliopsida",NA,NA,NA,NA
"451","2021-03-04 15:42:45-03","IF","SPSF","23001","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"J.M.Torezan","757","Brasil","PR","Senges","floresta higrofila","-49.4636001586914","-24.1128005981445","55682",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata perturbada&nf;;","auto",NA,"1997","12","América do Sul",NA,NA,NA,"18",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"452","2021-03-04 15:42:45-03","IF","SPSF","09424","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"M.J.Robim","293A","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363","21048",NA,"COLETA: XLS: SPSFAntigo&nf;Cachoeira dos Diamantes, entre rochas.;","auto","J.A.Lombardi","1985","07","América do Sul",NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"453","2021-03-04 15:42:45-03","IF","SPSF","17454","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"P.E.G.Coutinho",NA,"Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242","38855",NA,"COLETA: XLS: SPSFAntigo;","auto",NA,"1994","02","América do Sul",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"454","2021-03-04 15:42:45-03","IF","SPSF","37559","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides","(Haworth) Brit. et Rose","F. A. R. D. P. Arzolla & G.C.R.de Paula & M.O.Leite & J.R.dos Santos","1173","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273","53584",NA,"COLETA: Epífita, flores amarelas, frutos róseos, epífita sobre tronco caído, borda da floresta.; GEOGRAFIA: Morro do Pavão, Floresta Omblófila Densa Montana.;","auto","F. A. R. D. P. Arzolla","2005","08","América do Sul",NA,NA,NA,"19",NA,NA,NA,NA,"2007","12","05","Magnoliopsida",NA,NA,NA,NA
"455","2021-03-04 15:42:45-03","IF","SPSF","13827","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Cactaceae","Hatiora","salicornioides","Hatiora salicornioides",NA,"R.Esteves","11","Brasil","SP","São Paulo","serra da Cantareira, Pinheirinho","-46.6300010681152","-23.5400009155273","53584",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Epífita co flores amarelas.;","auto","N.P.YANTOR","1990","10","América do Sul",NA,NA,NA,"25",NA,NA,NA,NA,"1995","12","30","Magnoliopsida",NA,NA,NA,NA
"456","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Hariota","salicornioides","Hariota salicornioides","DC.","Lindberg, GA","365","Brazil","São Paulo",NA,"Prope Atibaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P04P2N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Hariota","salicornioides","Hariota salicornioides","DC.","Regnell, AF","I1641/2","Brazil","Minas Gerais",NA,"Prope Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P04P2N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2017-09-11 17:09:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Cactaceae","Hariota","salicornioides","Hariota salicornioides","DC.","Wawra, H","18","Brazil","Rio de Janeiro",NA,"In Serra dos Órgâos prope Petropolin.",NA,NA,NA,NA,"In arboribus silvae primaevae.; HABITAT: In arboribus silvae primaevae.",NA,NA,NA,NA,"Southern America",NA,NA,"P04P2N0052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
