"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"689","2019-10-29 10:08:34-03","UFPR","EFC","8186","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, G.","1998","02","27","Steinbrenner, M.C.A.","1997","12","18","Brasil","Santa Catarina","Campo Belo do Sul","Fazenda Guamirim-Gateados","-50.7396","-27.9073","-50.7396","-27.9073","Arbusto de 7 m __COMMOM_NAME__: Amarelinho","EFC008186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2019-10-29 10:08:34-03","UFPR","EFC","4253","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, G.","1993","09","24","Guapyassu, M.; Abrão, H.","1993","10","28","Brasil","Paraná","Maringá","Parque do Ingá","-51.9312","-23.4275","-51.9312","-23.4275","Árvore no interior da floresta.","EFC004253",NA,"313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2019-10-29 10:08:34-03","UFPR","EFC","12214","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Blum, C.T.","2014","02","28","Bizarro, O.M.R.","2014","02","26","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","Árvore com aprox. 8 m de altura; Estrato intermediário da floresta; Frutos imaturos.","EFC012214","EFC012214","36","920","920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-12-09 17:30:56-03","UFPR","EFC","18125","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Blum, C.T.","2019","05","06","Liebsch, D.","2009","01","20","Brasil","SC","Vargem Bonita","Faz. Campina da Alegria","-51.791495","-26.871228","-51.791495","-26.871228","Árvore, com flores","EFC018125",NA,"1362","1030","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2019-10-29 10:08:34-03","UFPR","EFC","17371","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Dall Agnol, R.T.","2018","10","12","Dall Agnol, R.T.; Rogal, L.G.","2018","10","12","Brasil","Paraná","Irati","Bosque São Francisco de Assis","-50.6435","-25.4708","-50.6435","-25.4708","Árvore, 11 m, 26 cm DAP, fuste reto, estrato intermediário da floresta, botões creme. Floresta Ombrófila Mista Montana __COMMOM_NAME__: cambroé","EFC017371",NA,"648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2019-10-29 10:08:34-03","UFPR","EFC","9577","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Dias, M.C.","2001","01","01","Ferreira, J.A.; et al.","2000","12","07","Brasil","Paraná","Nova Santa Bárbara","Sítio Três Pontes","-50.5853004455566","-23.5853004455566",NA,NA,"Árvore 3m, frutos verdes na beira do rio São Jerônimo.","EFC009577",NA,NA,NA,NA,NA,NA,NA,NA,"25438","auto",NA,NA,NA,NA,NA
"695","2019-10-29 10:08:34-03","UFPR","EFC","8185","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Hatschbach, G.","1998","02","27","Steinbrenner, M.C.A.","1997","12","18","Brasil","Santa Catarina","Campo Belo do Sul","Faz. Guamirim-Gateados","-50.7396","-27.9073","-50.7396","-27.9073","Arbusto com flores e botões florais __COMMOM_NAME__: Amarelinho","EFC008185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-12-09 17:30:56-03","UFPR","EFC","14976","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Rau, T.G.","2015","12","03","Blum, C.T.","2015","12","03","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.24","-25.448","-49.2400","-25.4480","Árvore 11 m alt.; botões e flores creme amareladas; Floresta Ombrófila Mista Montana em estágio médio __COMMOM_NAME__: Cambroé","EFC014976",NA,"2403","923","923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-13 11:31:15-03","USP","SPF","186629","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Sobral, M","2008","04",NA,"Verdi, M","2007","09","22","Brasil","Santa Catarina","Itaiópolis",NA,"-49.9063987731934","-26.3363990783691",NA,NA,NA,"SPF00186629",NA,"34",NA,NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA
"698","2014-04-04 18:28:36-03","PNFM","IRAI","1674","S","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Cordeiro, J.","2011","01","01","Chiquetto, A.","2009","10","14","Brasil","Paraná","Fernandes Pinheiro","FLONA",NA,NA,NA,NA,"Arbóreo, floresta ombrófila mista","IRAI00001674",NA,"s.n.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2021-03-25 13:53:34-03","UNIVILLE","JOI","8748","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A.L. de Gasper","2009","05","01","S. Dreveck","2008","12","12","Brasil","Santa Catarina","Seara",NA,"-52.332778","-27.0925","52º19'58''W","27º5'33''S","Florística IFFSC 2195; HABITAT: interior do fragmento; TIPO VEGETACIONAL: Floresta Estacional Decidual","JOI008748",NA,"480","866","866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2021-03-25 13:53:34-03","UNIVILLE","JOI","7657","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","A.K. Hassuike-Dolibaina","1995","08","10","F. Chagas e Silva","1991","12","10","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,"Botões florais e flores creme, pouco frequente. Transecto 6; HABITO: Árvore","JOI007657",NA,"1470",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"701","2021-03-25 13:53:34-03","UNIVILLE","JOI","16039","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Verdi, M.","2009","12","01","Verdi, M.","2009","01","28","Brasil","Santa Catarina","Celso Ramos","Linha Silva.","-51.3363990783691","-27.6343994140625",NA,NA,"; TIPO VEGETACIONAL: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista","JOI016039",NA,"1481","627","627",NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA
"702","2021-03-25 13:53:34-03","UNIVILLE","JOI","8319","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","L. Sevegnani","2008","01","21","Verdi, M.","2008","01","21","Brasil","Santa Catarina","Ibiam","Santo Alírio.","-51.2369003295898","-27.1814002990723",NA,NA,"; TIPO VEGETACIONAL: FOM","JOI008319",NA,"185","788","788",NA,NA,NA,NA,"13703","auto",NA,NA,NA,NA,NA
"703","2021-03-25 13:53:34-03","UNIVILLE","JOI","8006","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos","Sobral, M.","2008","04","01","Verdi, M.","2007","11","22","Brasil","Santa Catarina","Itaiópolis",NA,"-49.9063987731934","-26.3363990783691",NA,NA,"; TIPO VEGETACIONAL: Floresta Ombrófila Mista","JOI008006",NA,"34",NA,NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA
"704","2019-10-07 09:32:42-03","UEFS","HUEFS","178295","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Lovato, M.C.","2003","09","25","Brasil","Paraná","Londrina","Fazenda Figueira - Paiquerê.","-50.975556","-23.540833","50W58'32''","23S32'27''",NA,"HUEFS0178295","HUEFS0178295","233",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"705","2019-10-07 09:32:42-03","UEFS","HUEFS","21869","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Carvalho, P.","1972","12","14","Brasil","Paraná","Angical",NA,NA,NA,NA,NA,NA,"HUEFS0021869","HUEFS0021869","145",NA,NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"706","2019-10-07 09:32:42-03","UEFS","HUEFS","89159","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Kinupp, V.F.","1996","11","04","Brasil","Paraná","Guairaçá","Fazenda Candiais","-52.6856002807617","-22.9344005584717",NA,NA,NA,"HUEFS0089159","HUEFS0089159","39",NA,NA,"Angiospermae","Malpighiales",NA,NA,"23199","auto","Rosanae",NA,NA,NA,NA
"707","2019-10-07 09:32:42-03","UEFS","HUEFS","123414","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Chagas e Silva, F.","1991","12","10","Brasil","Paraná","Londrina","Parque Estadual Mata do Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"HUEFS0123414","HUEFS0123414","1470",NA,NA,"Angiospermae","Malpighiales",NA,NA,"63728","auto","Rosanae",NA,NA,NA,NA
"708","2019-10-07 09:32:42-03","UEFS","HUEFS","146655","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Silva, J.M.","2007","12","19","Brasil","Paraná","Guarapuava","Rio das Marrecas.","-51.4580993652344","-25.395299911499",NA,NA,NA,"HUEFS0146655","HUEFS0146655","6275",NA,NA,"Angiospermae","Malpighiales",NA,NA,"53832","auto","Rosanae",NA,NA,NA,NA
"709","2019-10-07 09:32:42-03","UEFS","HUEFS","74081","PreservedSpecimen","Plantae","Salicaceae","Banara","tomentosa","Banara tomentosa","Clos",NA,NA,NA,NA,"Medri, C.","2000","10","25","Brasil","Paraná","Cornélio Procópio","Sítio Nossa Senhora Aparecida","-50.6467018127441","-23.1811008453369",NA,NA,NA,"HUEFS0074081","HUEFS0074081","FUEL33579",NA,NA,"Angiospermae","Malpighiales",NA,NA,"23842","auto","Rosanae",NA,NA,NA,NA
"710","2019-09-05 17:52:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"C. Gaudichaud",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,NA,"34",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype"
"711","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245901F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245901F","V0245901F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"712","2019-01-23 11:10:38-02","F","FMNH-SEEDPLANTS","V0060108F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,"M. R. Vodicka",NA,NA,NA,"C. Gaudichaud",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,"V0060108F","V0060108F_01","34",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"713","2019-01-23 11:10:39-02","F","FMNH-SEEDPLANTS","V0060241F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,"Colombia","Nariño",NA,NA,"-78","1.5",NA,NA,NA,"V0060241F","V0060241F_01","2126",NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype"
"714","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245882F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245882F","V0245882F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"715","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245883F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0245883F","V0245883F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"716","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245884F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245884F","V0245884F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"717","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245885F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245885F","V0245885F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"718","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245886F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245886F","V0245886F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"719","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245887F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245887F","V0245887F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"720","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245888F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245888F","V0245888F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"721","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245889F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245889F","V0245889F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"722","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245890F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245890F","V0245890F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"723","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245891F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245891F","V0245891F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"724","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245892F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245892F","V0245892F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"725","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245893F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245893F","V0245893F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"726","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245894F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245894F","V0245894F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"727","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245895F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245895F","V0245895F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"728","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245896F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245896F","V0245896F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"729","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245898F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245898F","V0245898F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"730","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245900F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245900F","V0245900F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"731","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245902F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245902F","V0245902F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"732","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245903F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245903F","V0245903F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"733","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245904F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245904F","V0245904F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"734","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245905F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245905F","V0245905F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"735","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245906F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245906F","V0245906F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"736","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245907F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0245907F","V0245907F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"737","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245908F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0245908F","V0245908F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"738","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245909F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245909F","V0245909F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"739","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245910F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245910F","V0245910F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"740","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245911F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245911F","V0245911F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"741","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245912F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245912F","V0245912F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"742","2015-03-13 18:56:58-03","F","FMNH-SEEDPLANTS","V0245913F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245913F","V0245913F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"743","2015-03-13 18:56:59-03","F","FMNH-SEEDPLANTS","V0245914F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0245914F","V0245914F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"744","2015-03-13 18:56:59-03","F","FMNH-SEEDPLANTS","V0245915F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245915F","V0245915F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"745","2015-03-13 18:56:59-03","F","FMNH-SEEDPLANTS","V0245916F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0245916F","V0245916F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"746","2015-03-13 18:56:59-03","F","FMNH-SEEDPLANTS","V0245917F","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","tomentosa","Banara tomentosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0245917F","V0245917F_01",NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"747","2019-01-25 15:46:47-02","IAC","IAC","25415","S","Plantae","Salicaceae-3.Salicoideae","Banara","tomentosa","Banara tomentosa","Clos","E. Ramos & R.B. Torres","2004","05","15","Souza et al.","1984","04","10","Brasil","Paraná","Maringá","Parque do Ingá","-51.9386","-23.4253","-51.9386","-23.4253",NA,NA,NA,"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
