"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem","sex"
"187","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U.1309379","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Mimosa","gracilis","brevissima","Mimosa gracilis brevissima","Barneby",NA,"Oldenburger FHF; Mecenas VV",NA,"1975","09","30","Southern America","Brazil",NA,NA,"Brasilia, university Campus.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309379","NL-U1309379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"188","2020-02-08 09:10:18-03","NBC","NL-BOTANY","U.1309378","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Mim.","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes",NA,NA,"Gottsberger IS",NA,"1972","03","04","Southern America","Brazil",NA,NA,"State of Sao Paulo. Municipio da Botucatu: 18 km north of Botucatu, (14 km east of Sao Manuel). Along the Sao Manuel. Piracicaba highway. near ex-RR station.","-48.416667","-22.75",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1309378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1309378","NL-U1309378",NA,NA,NA,NA,NA,NA,NA,"-48.416667","-22.75",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"189","2020-11-04 11:10:00-03","ESALQ","ESA","21140","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Jordão, L.","Souza, V.C. et al.","7054.0","1994","11","12",NA,"Brasil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,"ESA021140",NA,NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-04 11:10:00-03","ESALQ","ESA","89914","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Borges, L.M.","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4373.0","2005","01","22",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Arredores da estação de tratamento de água. Ca. 3km da entrada lateral ao posto na margem da GO-118. Campo com murundum","-47.5099983215332","-14.1324996948242",NA,"Erva prostrada, flores róseas","ESA089914","ESA089914","1150","1150",NA,"44724","auto","2012",NA,"-47,538,056","-14,136,667",NA,NA,NA,NA,NA,NA,NA
"191","2020-11-04 11:10:00-03","ESALQ","ESA","22045","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Borges, L.M.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2039.0","1994","03","01",NA,"Brasil","São Paulo","Cabreúva","Jacaré. Cerrado.","-470.428",NA,NA,"Erva, 0,1 m alt.; flores róseas.","ESA022045","ESA022045",NA,NA,NA,NA,NA,"2012",NA,"-470,428","-23,237,111",NA,NA,NA,NA,NA,NA,NA
"192","2020-11-04 11:10:00-03","ESALQ","ESA","63847","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Borges, L.M.","Souza, J.P.; Souza, V.C.; Santos, M.N.M.; Cavalari, A.A.","3073.0","2000","01","26",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas. Próximo a Cachoeira de Emas.","-473.828",NA,NA,"Erva rastejante; filetes rosa-forte","ESA063847","ESA063847","520","520",NA,NA,NA,"2012",NA,"-473,828","-21,955,667",NA,NA,NA,NA,NA,NA,NA
"193","2020-11-04 11:10:00-03","ESALQ","ESA","112653","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis",NA,"Jordão, L.","Savassi-Coutinho, A.P.","1305.0","2009","11","27",NA,"Brasil","Minas Gerais","Santana do Pirapama",NA,NA,NA,NA,NA,"ESA112653","ESA112653",NA,NA,NA,NA,NA,"2017","07",NA,NA,"12",NA,NA,NA,NA,NA,NA
"194","2020-11-04 11:10:00-03","ESALQ","ESA","84123","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis",NA,"Jordão, L.","Schinini, A.","36264.0","2002","11","22",NA,"Argentina","Corrientes","Dep. Santo Tomé",NA,NA,NA,NA,NA,"ESA084123","ESA084123",NA,NA,NA,NA,NA,"2017","07",NA,NA,"12",NA,NA,NA,NA,NA,NA
"195","2020-11-04 11:10:00-03","ESALQ","ESA","114161","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis",NA,"Simon, M.F.","Simon, M.F.","455.0","2003","03","02",NA,"Brasil","Goiás","Cavalcante",NA,"-47.4583015441895","-13.7974996566772",NA,NA,"ESA114161","ESA114161",NA,NA,NA,"92497","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-04 11:10:00-03","ESALQ","ESA","25585","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Jordão, L.","Souza, V.C.; Miyagi, P.H.; Souza, J.P.; Scalon, V.R.","8623.0","1995","05","28",NA,"Brasil","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,"ESA025585",NA,NA,NA,NA,"42926","auto","2017","07",NA,NA,"12",NA,NA,NA,NA,NA,NA
"197","2020-11-04 11:10:00-03","ESALQ","ESA","114132","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis",NA,"Simon, M.F.","Simon, M.F.","671.0","2005","09","07",NA,"Brasil","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,"ESA114132","ESA114132",NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-11-04 11:10:00-03","ESALQ","ESA","80540","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Borges, L.M.","Longhi-Wagner, H. et al.","3240.0","1996","01","26",NA,"Brasil","São Paulo","Pirassununga",NA,"-47.4199981689453","-21.9899997711182",NA,NA,"ESA080540","ESA080540",NA,NA,NA,"24621","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-11-04 11:10:00-03","ESALQ","ESA","89588","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Borges, L.M.","Paula-Souza, J.; Ferrucci, M.S.; Scalon, V.R.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4060.0","2005","01","18",NA,"Brasil","Goiás","Pirenópolis","Serra dos Pireneus. Subida para o Parque. Cerrado","-48.9592018127441","-15.852499961853",NA,"Arbusto decumbente, flores róseas","ESA089588","ESA089588","1070","1070",NA,"40887","auto","2012",NA,"-48,906,667","-15,824,722",NA,NA,NA,NA,NA,NA,NA
"200","2020-11-04 11:10:00-03","ESALQ","ESA","89974","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Borges, L.M.","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4432.0","2005","01","22",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Estrada para a estação de tratamento de água. Ca. 1,5km da entrada lateral ao posto na margem da GO-118. Cerrado","-47.5099983215332","-14.1324996948242",NA,"Erva prostrada, flores róseas","ESA089974","ESA089974","1150","1150",NA,"44724","auto","2012",NA,"-47,534,444","-14,137,222",NA,NA,NA,NA,NA,NA,NA
"201","2020-11-04 10:55:48-03","ESALQ","ESA","135152","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Jordão, L.","Coelho, R.","572.0",NA,NA,NA,NA,"Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda Experimental IAC - UPD Itararé. Estrada para a administração, lado direito.","-49.1399993896484","-24.3099994659424",NA,"Subarbusto 30-40 cm alt. Flores com estames rosa.","ESA135152",NA,NA,NA,NA,"14955","auto","2017","07",NA,NA,"05",NA,NA,NA,NA,NA,NA
"202","2020-11-04 11:10:00-03","ESALQ","ESA","89883","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Borges, L.M.","Paula-Souza, J.; Ferrucci, M.S.; Duarte, A.R.; Rando, J.G.; Tsuji, R.","4342.0","2005","01","22",NA,"Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Rosmarinho. GO-118, a 11km do trevo para Niquelândia e Colinas do Sul. Campo rupestre adjacente ao riozinho","-47.5099983215332","-14.1324996948242",NA,"Erva prostrada, flores róseas","ESA089883","ESA089883","1125","1125",NA,"44724","auto","2012",NA,"-47,491,111","-14,225,833",NA,NA,NA,NA,NA,NA,NA
"203","2020-11-04 10:55:48-03","ESALQ","ESA","137838","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Souza, V.C.","Souza, V.C.; Flores, T.B.; Colletta, G.D.; Coelho, R.L.G.; Souza, M.A.S.S.C.","39785.0","2015","12","17",NA,"Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Estrada Sul, na beira da reserva. Cerrado.","-47.9296989440918","-15.7797002792358",NA,"Subarbusto, ca. 20 cm alt.; estames rosa-forte.","ESA137838",NA,NA,NA,NA,"70570","auto","2015","12",NA,NA,"17",NA,NA,NA,NA,NA,NA
"204","2021-01-14 15:29:56-03","MN","R","169866","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Barneby, R.C.","Irwin, H.S.; Souza, R. & Santos, R.R.","s.n.","1965","11","17",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-01-14 15:29:56-03","MN","R","169863","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.brevissima","Mimosa gracilis var.brevissima","Barneby","Barneby, R.C.","Irwin, H.S.; Souza, R. & Santos, R.R.","s.n.","1966","01","11",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-01-14 15:29:56-03","MN","R","169887","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.brevissima","Mimosa gracilis var.brevissima","Barneby","Barneby, R.C.","Irwin, H.S.; Souza, R. & Santos, R.R.","s.n.","1965","12","09",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"975","975",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-14 15:29:56-03","MN","R","169888","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.brevissima","Mimosa gracilis var.brevissima","Barneby","Barneby, R.C.","Irwin, H.S.; Fonsêca, F.S.; Souza, R.; Santos, R.R. & Ramos, J.","s.n.","1970","02","25",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-01-14 15:29:56-03","MN","R","169889","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.brevissima","Mimosa gracilis var.brevissima","Barneby","Barneby, R.C.","Irwin, H.S.; Maxwell, H. & Wasshausen, D.C.","s.n.","1968","02","01",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"1200","1200",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-14 15:29:56-03","MN","R","169876","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.capillipes","Mimosa gracilis var.capillipes","(Benth.) Barneby",NA,"Irwin, H.S.; Onishi, E.; Fonsêca, F.S.; Souza, R.; Santos, R.R. & Ramos, J.","s.n.","1970","01","22",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"875","875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-01-14 15:29:56-03","MN","R","169890","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.capillipes","Mimosa gracilis var.capillipes","(Benth.) Barneby","Barneby, R.C.","Irwin, H.S.; Onishi, E.; Fonsêca, F.S.; Souza, R.; Santos, R.R. & Ramos, J.","s.n.","1970","02","06",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"675","675",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-14 15:29:56-03","MN","R","169892","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.capillipes","Mimosa gracilis var.capillipes","(Benth.) Barneby","Barneby, R.C.","Irwin, H.S.; Fonsêca, F.S.; Souza, R.; Santos, R.R. & Ramos, J.","s.n.","1970","03","05",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"650","650",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-01-14 15:29:56-03","MN","R","169891","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.filiformis","Mimosa gracilis var.filiformis","(Benth.) Barneby","Barneby, R.C.","Irwin, H.S.; Souza, R. & Santos, R.R.","s.n.","1966","01","18",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"800","800",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2021-01-14 15:29:56-03","MN","R","169861","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.gracilis","Mimosa gracilis var.gracilis","Benth.","Barneby, R.C.","Irwin, H.S.; Souza, R.; Grear Jr., J.W. & Santos, R.R.","s.n.","1966","04","29",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"850","850",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-01-14 15:29:56-03","MN","R","169878","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.gracilis","Mimosa gracilis var.gracilis","Benth.","Barneby, R.C.","Irwin, H.S.; Grear Jr., J.W.; Souza, R. & Santos, R.R.","s.n.","1966","02","15",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-01-14 15:29:56-03","MN","R","169880","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.gracilis","Mimosa gracilis var.gracilis","Benth.","Barneby, R.C.","Irwin, H.S.; Onishi, E.; Fonsêca, F.S.; Souza, R.; Santos, R.R. & Ramos, J.","s.n.","1970","01","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-01-14 15:29:56-03","MN","R","169883","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.gracilis","Mimosa gracilis var.gracilis","Benth.","Barneby, R.C.","Irwin, H.S.; Souza, R. & Santos, R.R.","s.n.","1965","12","04",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1010","1010",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-01-14 15:29:56-03","MN","R","169895","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.gracilis","Mimosa gracilis var.gracilis","Benth.","Barneby, R.C.","Irwin, H.S.; Onishi, E.; Fonsêca, F.S.; Souza, R.; Santos, R.R. & Ramos, J.","s.n.","1970","01","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-01-14 15:29:56-03","MN","R","169864","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","var.longipes","Mimosa gracilis var.longipes","Barneby","Barneby, R.C.","Irwin, H.S.; Souza, R. & Santos, R.R.","s.n.","1965","11","16",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,"1984",NA,"47°W","16°S",NA,NA,NA,NA,NA,NA,NA
"219","2021-01-14 15:29:56-03","MN","R","3338","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.",NA,"Dusén, P.K.H.","s.n.","1903","12","11",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-20 21:17:36-03","UFV","VIC","8198","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.","Cowan, R.S.","Heringer, E.P.","17678","1979","12","20",NA,"Brasil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,"Planta decumbente sobre o solo em campo limpo sujeito a incêndios periódicos.","VIC008198","VIC008198",NA,NA,NA,"83221","auto","1982","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-20 21:17:36-03","UFV","VIC","37742","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","capillipes","Mimosa gracilis capillipes","(Benth.) Barneby","Dutra, V.F.","Krieger, L.; et al.","s.n.","1977","01","26",NA,"Brasil","Minas Gerais","Cordisburgo","Cerrado.","-44.32080078125","-19.125",NA,"Rasteira, flores róseas.","VIC037742",NA,NA,NA,NA,"32963","auto","2008","02",NA,NA,"12",NA,NA,NA,NA,NA,NA
"222","2020-12-20 21:17:36-03","UFV","VIC","30089","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.",NA,"Oliveira, G.C.","1888","2002","12","23",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Estiva, à 10 Km da BR-050, Na altura do Km 25.","-48.126694","-19.100833",NA,"Vereda, Rasteira. Rosa.","VIC030089","VIC030089",NA,NA,NA,NA,NA,NA,NA,"-48.126694","-19.100833",NA,NA,NA,NA,NA,NA,NA
"223","2020-12-20 21:17:36-03","UFV","VIC","35254","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis",NA,"Mimosa gracilis","Benth.",NA,"Amorim, E.H.; et al.","697","2003","03","07",NA,"Brasil","Minas Gerais","Perdizes","EPDA Galheiro, Campo rupestre.","-47.2928009033203","-19.3528003692627",NA,"Subarbusto, c.a. de 1,0 metro de altura; estames lilás.","VIC035254","VIC035254",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-20 21:17:36-03","UFV","VIC","37687","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","gracilis","Mimosa gracilis gracilis","Benth.","Dutra, V.F.","Barbosa, A.A.","946","1995","02","23",NA,"Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Campo sujo.","-48.2771987915039","-18.9186000823975",NA,"Erva rastejante, com flores de corola esverdeada, estames róseos.","VIC037687",NA,NA,NA,NA,"58223","auto","2008","02",NA,NA,"12",NA,NA,NA,NA,NA,NA
"225","2020-12-20 21:17:36-03","UFV","VIC","32006","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","invisiformis","Mimosa gracilis invisiformis","Barneby","Simon, M.F.","Simon, M.F.","455","2003","03","02",NA,"Brasil","Goiás","Cavalcante","Vila Engenho, Caminho para Cachoeira Santa Bárbara. Campo sujo sob solo arnoso, úmido, próximo a beira de rio.","-47.483333","-13.533333",NA,"Subarbusto ereto 20 cm, espinhoso, ramos saindo de touceira. Folhas novas avermelhadas. Filetes rosa, anteras creme.","VIC032006","VIC032006",NA,NA,NA,NA,NA,"2003","03","-47.483333","-13.533333",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-20 21:17:36-03","UFV","VIC","19905","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","Dutra, V.F.","Thomas, W.W.; et al.","s.n.","1988","02","13",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Cerrado rochoso e transição para campo rupestre, em encosta. Ao longo e próximo à estrada da Torre de TV.","-44.2","-17.75",NA,"Erva; folhas glauco, verdes; flores rosa profundo.","VIC019905","VIC019905",NA,NA,NA,NA,NA,"2006","10","-44.2","-17.75","03",NA,NA,NA,NA,NA,NA
"227","2020-12-20 21:17:36-03","UFV","VIC","35063","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","Dutra, V.F.","Dutra, V.F.; Fernandes, J.M.","584","2008","04","01",NA,"Brasil","Minas Gerais","Delfinópolis","Serra Preta, Trilha Escada de Pedra. Campo rupestre.","-46.793278","-20.333139",NA,"Erva prostrada. Filetes rosa.","VIC035063","VIC035063",NA,NA,NA,NA,NA,"2008","05","-46.793278","-20.333139","09",NA,NA,NA,NA,NA,NA
"228","2020-12-20 21:17:36-03","UFV","VIC","37686","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","Dutra, V.F.","Pacheco, R.A.; et al.","154","2002","04","11",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda José Antunes, Trilha casinha branca. Campo rupestre. Área alterada.","-46.653333","-20.434444",NA,"Herbácea, c.a. de 40 cm de altura. Cálice verde, corola rósea, filetes róseos.","VIC037686",NA,NA,NA,NA,NA,NA,"2007","04","-46.653333","-20.434444","24",NA,NA,NA,NA,NA,NA
"229","2020-12-20 21:17:36-03","UFV","VIC","37688","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","Dutra, V.F.","Volpi, R.L.; et al.","131","2002","04","13",NA,"Brasil","Minas Gerais","Delfinópolis","Fazenda José Antunes, Estrada para Casinha Branca. Cerrado Rupestre.","-46.785","-20.363333",NA,"Subarbusto, c.a. de 40 cm de altura. Cálice e corola esverdeados. Filetes e estiletes avermelhados.","VIC037688",NA,NA,NA,NA,NA,NA,"2007","04","-46.785","-20.363333","24",NA,NA,NA,NA,NA,NA
"230","2020-12-20 21:17:36-03","UFV","VIC","37689","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","Dutra, V.F.","Romero, R.; et al.","6687","2003","03","09",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Guarita, Cerrado rupestre.","-46.871111","-20.281111",NA,"Herbácea, c.a. de 30 cm de altura. Corola creme, filetes pink, anteras creme.","VIC037689",NA,NA,NA,NA,NA,NA,"2007","04","-46.871111","-20.281111","24",NA,NA,NA,NA,NA,NA
"231","2020-12-20 21:17:36-03","UFV","VIC","37690","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","Dutra, V.F.","Volpi, R.L.; et al.","594","2003","03","12",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Casa Branca, Trilha Muro de Pedras. Campo Rupestre.","-46.8539009094238","-20.343900680542",NA,"Herbácea rasteira. Cálice creme, filetes magentos.","VIC037690",NA,NA,NA,NA,"41380","auto","2007","04",NA,NA,"24",NA,NA,NA,NA,NA,NA
"232","2020-12-20 21:17:36-03","UFV","VIC","37685","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","gracilis","stipitata","Mimosa gracilis stipitata","Barneby","Dutra, V.F.","Pacheco, R.A.; et al.","646","2003","05","17",NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para Condomínio de Pedras, Campo sujo com solo arenoso e pedregoso.","-46.8539009094238","-20.343900680542",NA,"Herbácea, c.a. de 40 cm de altura. Filetes róseos.","VIC037685",NA,NA,NA,NA,"41380","auto","2007","04",NA,NA,"24",NA,NA,NA,NA,NA,NA
