"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","sex"
"416","2015-10-22 10:02:41-02","UNIOESTE","UNOP","8130","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Boff, L.","2012","09",NA,"Boff, L.","37","2012","09","09","Brasil","Paraná","Cascavel","Parque Ecológico Paulo Gorski","-53.4552993774414","-24.9557991027832",NA,NA,"Epífita. Caule verde com manchas róseas, triangular a quadrangular. Flor rosa. Fruto roxo.",NA,NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2015-10-22 10:02:41-02","UNIOESTE","UNOP","1568","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Petean, M.P.","2000",NA,NA,"Cervi, A.C.","7084","2000","11","09","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu, Cataratas.","-54.5881004333496","-25.5478000640869",NA,NA,"Epífita, flores com pétalas róseas.",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-08-31 09:17:48-03","INPA","INPA","126823","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Oliveira, HF","2007","01",NA,"Hatschbach, GG","45789","1982","12","03","Brasil","Paraná","Paranaguá","Ilha do Mel. Mata pluvial.","-48.5092010498047","-25.5200004577637",NA,NA,NA,"INPA0126823","INPA0126823 INPA0126823_e INPA0126823_e1",NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,"24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"419","2020-08-31 09:17:48-03","INPA","INPA","109909","S","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Oliveira, HF","2007","01",NA,"Hatschbach, GG","30336","1972","11","17","Brasil","Paraná","Quedas do Iguaçu","Rio Perdido. Mata branca.","-52.9081001281738","-25.4496994018555",NA,NA,NA,"INPA0109909","INPA0109909 INPA0109909_e INPA0109909_e1",NA,NA,"Dicotyledon Superasterids","Caryophyllales",NA,"24667","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35462",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Kollmann","2008","04","27","A. P. Fontana; L. Kollmann & K. A. brahim","3239","2008","04","27","Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres","-41.122222","-21.001278","41W7'20","21S0'4,6","Rupestre no sol. Estéril.","MBML035462","MBML035462","485","485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","16215",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Kollmann/16-09-2004",NA,NA,NA,"L. Kollmann; et al","5587","2002","02","20","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Epífita. Flores amarelas.","MBML016215","MBML016215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","16844",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Kollmann/16-09-2004",NA,NA,NA,"R.R. Vervloet; et al","125","2002","04","16","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","Epífita, em árvore de grande porte caída, lado esquerdo da trilha, frutos imaturos de cor verde.","MBML016844","MBML016844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","23128",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"L. Kollmann; et al","6804","2004","07","08","Brasil","Espírito Santo","Mimoso do Sul","Conceição do Muqui, Pontões","-41.550556","-20.939444","41W33'2","20S56'22","Epífita na sombra, frutos vermelhos.","MBML023128","MBML023128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","24588",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Kollmann/30-09-2005",NA,NA,NA,"L. Kollmann; et al","7992","2005","07","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9","Rupestre na sombra. Frutos verdes.","MBML024588","MBML024588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","24865",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"L. Kollmann; et al","8264","2005","08","31","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17","Epífita no sol. Frutos vermelhos.","MBML024865","MBML024865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","36507",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Kollmann/5-09-2008",NA,NA,NA,"L. Kollmann; A.P. Fontana, D. Couto & E.Leme","11171","2008","09","05","Brasil","Espírito Santo","Mimoso do Sul","Pontões","-41.550556","-20.939444","41W33'2","20S56'22","Epífita na sombra, frutos vináceos","MBML036507","MBML036507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","39053",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Kollmann/14-01-2009","2009","01","14","L. Kollmann; B.Schwartsburd, A.P.Fontana & P.Labiak Evangelista.","11388","2009","01","14","Brasil","Espírito Santo","Nova Venécia","APA da Pedra do Elefante. Serra de Baixo, morro lado direito na estrada para a Pedra do Elefante, afloramento rochoso. Inselbergue.","-40.4475","-18.77","40W26'51","18S46'12","Epífita no sol, frutos vináceos","MBML039053","MBML039053","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","45169",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L. Kollmann/20-04-2011",NA,NA,NA,"A. P. Fontana; L. Kollmann","7295","2011","04","20","Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia, divisa com Vargem Alta - Castelinho","-40.958056","-20.498889","40W57'29","20S29'56","Epífito. Estéril","MBML045169","MBML045169","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","37078",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S. Aona/X-2004",NA,NA,NA,"V. C. Souza; et al","23693","2000","02","22","Brasil","Espírito Santo","Alegre","Parque Nacional do Caparaó","-41.735528","-20.39675","41W44'7,9","20S23'48,3",NA,"MBML037078","MBML037078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","38568",NA,"Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","W.C. Cardoso/2016",NA,NA,NA,"D.R. Couto","291","2006","02","27","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.3664016723633","-21.0641994476318",NA,NA,"Epífita, fragmento do Toti.","MBML038568","MBML038568","698","698",NA,NA,NA,"29430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-03-04 11:06:37-03","UFRB","HURB","755","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S.Aona","2008","11",NA,"Souza, L.C.","244","1998","01","12","Brasil","São Paulo","Itapetininga","Estação Experimental;","-48","-23.566667","48°00'W","23°34'S",NA,"HURB000000755","HURB000000755","645","645","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-03-04 11:06:37-03","UFRB","HURB","757","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S.Aona","2008","11",NA,"Moura, C. de; Arzolla, F.A.R.D.P.; Vileta, F.E.S.P.","147","2007","09","20","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira, Hortolândia;","-46.523056","-23.358056","46°31'23W","23°21'29S",NA,"HURB000000757","HURB000000757","1085","1085","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-03-04 11:06:37-03","UFRB","HURB","763","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S.Aona","2008","11",NA,"Aguiar, O.T.; Baitello, J.B.; Lima, C.R.","751","2007","08","30","Brasil","São Paulo","Paranapanema","Estação Ecológica; Trilha 4","-48.784167","-23.540556","48°47'3W","23°32'26S",NA,"HURB000000763","HURB000000763","630","630","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-04 11:04:45-03","UFRB","HURB","12210","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","J.Lombardi","1995","09","29","Leoni, L.S.; Lombardi, J.","3062","1995","09","29","Brasil","Minas Gerais","Caparaó","Parque Nacional Vale Verde;","-41.9043998718262","-20.523099899292",NA,NA,NA,"HURB000012210","HURB000012210","1200","1200",NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-04 11:04:45-03","UFRB","HURB","19433","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","L.Y.S.Aona","2018","09",NA,"Souza, A.C.O.; Bernacci, L.C.; Belinelo, R.","139","2011","05","05","Brasil","São Paulo","Ubatuba","Parque estadual da Serra do Mar; Núcleo de Santa Virginia, trilha da pipoca","-45.0699996948242","-23.4300003051758",NA,NA,"IAC 56530.","HURB000019433","HURB000019433","813","813",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2020-06-15 15:29:44-03","UNESP-RC","HRCB","12068","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Zappi, D.C.","1991","05",NA,"Zappi, D.C.","234","1990","05","17","Brasil","Rio de Janeiro","Arraial do Cabo",NA,"-42.0278015136719","-22.966100692749",NA,NA,"Epífita com frutos vermelhos",NA,NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2020-06-15 15:29:44-03","UNESP-RC","HRCB","54227","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Almeida, O.J.G.","2010","09","18","Almeida, O.J.G.","12","2010","09","18","Brasil","São Paulo","Salto",NA,"-47.2799987792969","-23.2000007629395",NA,NA,"Espécie epífita, caule alado, palno ou com 3 costelas, verde, com muitos tricomas nas aréolas, flores encerradas no caule de coloração clara (rseo-brancas)",NA,NA,NA,NA,NA,NA,NA,"11681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-06-15 15:29:44-03","UNESP-RC","HRCB","53572","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Santos, L.B.","2010","09",NA,"Santos, L.B.","590","2010","09","21","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna",NA,"-22.8375","46º30'40'W","22º50'15S","Epífita, filocládio verde, flores esbranquiçadas",NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-07 11:44:07-03","FUVATES","HVAT","586","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","E. Musskopf; E. Freitas","2001","02","16","T. Klein; E. Musskopf","s.n.","2001","02","09","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,"HVAT00000586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-07 11:44:07-03","FUVATES","HVAT","513","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","E. Musskopf; E. Freitas","2001","01","24","E. Musskopf; J. Bruxel; E. Freitas","s.n.","2000","11","11","Brasil","Rio Grande do Sul","Ilópolis",NA,"-52.124167","-28.926667","-52º7'27''W","-28º55'36''S","Flor branca com listras roxas.","HVAT00000513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-07 11:44:07-03","FUVATES","HVAT","478","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","E. Musskopf; E. Freitas","2001","01","24","E. Musskopf; J. Bruxel","s.n.","2000","11","04","Brasil","Rio Grande do Sul","Estrela","Novo Paraíso.","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,"HVAT00000478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-07 11:44:07-03","FUVATES","HVAT","636","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","J. Bruxel","2001","03","02","E. Musskopf; J. Bruxel; E. Freitas","s.n.","2001","03","02","Brasil","Santa Catarina","Garopaba",NA,"-48.613333","-28.023333","-48º36'48''W","-28º1'24''S",NA,"HVAT00000636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-07 11:44:07-03","FUVATES","HVAT","823","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","J. Bruxel","2001","09","04","J. Spellmeier","s.n.","2001","09","02","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,"HVAT00000823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-07 11:44:07-03","FUVATES","HVAT","596","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","E. Musskopf; E. Freitas","2001","02","24","T. Klein; E. Musskopf; E. Freitas; J. Bruxel","s.n.","2001","02","19","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,"HVAT00000596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-07 11:44:07-03","FUVATES","HVAT","864","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","J. Bruxel","2001","11","30","E. Musskopf; E. Freitas","s.n.","2001","11","30","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,"HVAT00000864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-01-26 14:12:30-03","CPACT","ECT","1010","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","S.F.Smith","2006","03","01","R.Wasum","2866","2005","04","21","Brasil","Paraná","Antônio Olinto","Mata da Igreja. Habitat: interior da mata.","-50.199167","-25.996389","50º11'57''W","25º59'47''S",NA,"ECT0001010","ECT0001010","812","812","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-01-26 14:12:30-03","CPACT","ECT","1014","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq","D.Gonzaga",NA,NA,NA,"G.Heiden; E.R.T.Stumpf","1038","2009","05","08","Brasil","Rio Grande do Sul","Capão do Leão","Embrapa Clima Temperado, Estação Terras Baixas. Caminho para o Horto Botânico Irmão Teodoro Luís. Campos de clima temperado (pampas), em borda de capão de mata de restinga.","-52.424444","-31.808889","52º25'28''W","31º48'32''S",NA,"ECT0001014","ECT0001014","3","3","Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2021-02-09 10:12:24-03","UENF","HUENF","12118","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","D.R. Couto","2020","03","07","D.R. Couto; H.B.M. Viana & P.M. Santos","5235","2020","03","06","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Floresta Estacional Semidecidual, em área com corte seletivo de madeira.","-41.216667","-21.316667","41º13'W","21º19'S","Holoepífita coletada nos ramos da copa do forófito. Cladódios verdes; flores amarelas ou alvas. Vegetando em forófito caído.","HUENF00012985",NA,"70","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-09-12 05:00:02-03","US","US","762815","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"-. Monti","2",NA,NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"450","2020-09-12 05:00:02-03","US","US","3172416","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Smith, S. F., (US), NMNH",NA,NA,NA,"R. A. Wasum","5104","1989","1","4","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US00153650","US00153650_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"451","2020-09-12 05:00:02-03","US","US","3227102","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"A. Lourteig","2313","1967","12","17","Brazil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,NA,"US00412321","US00412321_01","300","300",NA,"Caryophyllales","1","15163","auto","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"452","2020-09-12 05:00:02-03","US","US","762750","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"J. N. Rose & G. Rose","20737","1915","8","7","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00174442","US00174442_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"453","2020-09-12 05:00:02-03","US","US","2143505","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"L. B. Smith","6474","1952","4","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00174433","US00174433_01","500","700",NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"454","2020-09-12 05:00:02-03","US","US","762426","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"J. N. Rose & G. Rose","20183","1915","7","9","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00174446","US00174446_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"455","2020-09-12 05:00:02-03","US","US","2172846","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"B. Rambo","41777","1949","5","25","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US00174436","US00174436_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"456","2020-09-12 05:00:02-03","US","US","2580380","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"R. Reitz & R. M. Klein","7303","1958","10","16","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00180671","US00180671_01","800","800",NA,"Caryophyllales","1",NA,NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"457","2020-09-12 05:00:02-03","US","US","762926","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"J. N. Rose & G. Rose","21118","1915","9","20","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US00174438","US00174438_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"458","2020-09-12 05:00:02-03","US","US","3227101","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"A. Lourteig","2314","1967","12","17","Brazil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,NA,"US00412320","US00412320_01","300","300",NA,"Caryophyllales","1","15163","auto","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"459","2020-09-12 05:00:02-03","US","US","762560","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"J. N. Rose & G. Rose","20385","1915","7","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00174445","US00174445_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"460","2020-09-12 05:00:02-03","US","US","762789","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"Collector unknown","(Rose 20850)","1915","8","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US00174441","US00174441_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"461","2020-09-12 05:00:02-03","US","US","3097310","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"R. Kummrow","2570","1985","1","29","Brazil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,"US00135945","US00135945_01",NA,NA,NA,"Caryophyllales","1","46557","auto","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"462","2020-09-12 05:00:02-03","US","US","2432689","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"T. M. Pedersen","1416","1951","12","31","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"463","2020-09-12 05:00:02-03","US","US","2894569","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N. P.",NA,NA,NA,"S. A. Renvoize","3600","1978","11","24","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"464","2020-09-12 05:00:02-03","US","US","3054078","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.","Taylor, N. P.",NA,NA,NA,"J. N. Rose","20674","1915","8","3","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"465","2020-09-12 05:00:02-03","US","US","2143519","PreservedSpecimen","Plantae","Cactaceae","Lepismium","cruciforme","Lepismium cruciforme","(Vell.) Miq.",NA,NA,NA,NA,"L. B. Smith","6656","1952","4","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"US00174432","US00174432_01",NA,NA,NA,"Caryophyllales","1",NA,NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
