"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"358","2021-02-11 17:18:47-03","UFPR","UPCB","25916","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Curti, M.","2","1993","09","28",NA,"Brasil",NA,NA,"Arbustiva, 3m, flor branco amarelada. Solo seco sujeito a alagamento..",NA,NA,NA,NA,"Mart.","Amaral Jr, A. & Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Rio Baia","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1997","04","15","63482","auto",NA,NA,NA,NA,NA,NA
"359","2021-02-11 17:18:47-03","UFPR","UPCB","10961","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Hatschbach, G.","40121","1977","07","26",NA,"Brasil",NA,NA,"Arbusto, 3m, flor alvescente. Mata de galeria..",NA,NA,NA,NA,"Mart.","Plowman, T.","Mato Grosso","Barra do Garças","Rio Corrente","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,"1979","01","01","123012","auto",NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:18:47-03","UFPR","UPCB","26664","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Souza-Stevaux, M.C.","333","1992","11","08",NA,"Brasil",NA,NA,"Arvoreta, flor creme, fruto iamturo verde..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Rio Ivinheima","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","09","08","63482","auto",NA,NA,NA,NA,NA,NA
"361","2021-02-11 17:18:47-03","UFPR","UPCB","25908","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cislinski, J.","2","1994","10","18",NA,"Brasil",NA,NA,"Subarbórea, botão e flor branca. Ocorrencia moderada. Solo sujeito a alagamento..",NA,NA,NA,NA,"Mart.","Mendonça, J.O.","Mato Grosso do Sul","Taquarussu","Rio Paraná","-53.3513984680176","-22.4878005981445",NA,NA,NA,NA,NA,"1995","02",NA,"63482","auto",NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:18:47-03","UFPR","UPCB","25909","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cislinski, J.","4","1994","10","19",NA,"Brasil",NA,NA,"Arvoreta, flor branca. Solo sujeiro a alagamento..",NA,NA,NA,NA,"Mart.","Amaral Jr, A. & Mendonça, J.O.","Paraná","Porto Rico","Rio Paraná, Ilha Mutum","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,NA,"1997","04","15","18063","auto",NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:18:47-03","UFPR","UPCB","49202","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Correa, L.L.",NA,"2002","10","09",NA,"Brasil",NA,NA,"Árvore, flores brancas, fruto vermelho..",NA,NA,NA,NA,"Mart.","Morokawa, R.","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA
"364","2021-02-11 17:18:47-03","UFPR","UPCB","50053","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amorim, L.N.",NA,"2002","10","08",NA,"Brasil",NA,NA,"Arbusto, ca. 1,6m, flores esverdeadas..",NA,NA,NA,NA,"Mart.","Morokawa, R.","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal","-55.9674987792969","-16.1944007873535",NA,NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA
"365","2021-02-11 17:18:47-03","UFPR","UPCB","38485","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Amaral Jr., A.","158","1998","10","14",NA,"Brasil",NA,NA,"Arbusto 1,5m com frutos avermelhados. Mata de banhado..",NA,NA,NA,NA,"Mart.",NA,"Mato Grosso do Sul","Brasilândia","Estrada Brasilândia-Bataguassu, Córrego Boa Esperança","-52.0368995666504","-21.2558002471924",NA,NA,NA,NA,NA,NA,NA,NA,"124730","auto",NA,NA,NA,NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","1719134","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Israel G. Vargas C.|et al.","Vargas Caballero 4047","1999","10","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker","Santa Cruz","Velasco","Parque Nal. Noel Kempff Mercado. Campamento Las Torres; alrededores del campamento en las márgenes del Río Iténez; 24 km al S de Flor de Oro. Bosque hasta 10 m de altura con elementos florísticos del Cerrado.","-60.8","-13.65",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2008-05-27 22:02:00-03","MO","MOBOT","3400765","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Stephan G. Beck","Beck 16666","1988",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","St. G. Beck","Beni","Yacuma","unos 60 km al este de San Borja. Estacion Biological Beni, Al borde de la Laguna Normandia","-66.260278","-14.8125",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2008-05-27 22:02:00-03","MO","MOBOT","1533354","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Michael H. Nee","Nee 33408",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","M. Nee","Santa Cruz",NA,NA,NA,NA,NA,"475.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2010-03-16 15:01:00-03","MO","MOBOT","100261495","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","D. Sasaki","Sasaki 1908","2008","1","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","D. Zappi","Mato Grosso",NA,"Município de Novo Mundo. Parque Estadual Cristalino. Campo, floresta alta aberta e floresta baixa na região sudeste do parque. Entrada pela Fazenda AJJ.","-55.1913889","-9.5838889",NA,"379.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"370","2011-03-21 15:45:00-03","MO","MOBOT","100358097","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Anonymous","Anonymous 265",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Isotype",NA,NA,"Mart.","T. Plowman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"371","2011-08-30 15:37:00-03","MO","MOBOT","100405984","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Henry H. Rusby","Rusby 2075",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","Foster Catalogue Note File",NA,NA,"Junction of Rio Ben Riveri & Rio Madre de Dios River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"372","2012-07-26 09:54:00-03","MO","MOBOT","100443164","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 3834","2011","11","28","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","G. A. Parada (USZ) 2012","Santa Cruz","Vallegrande","Entre Las Vueltas y Corosito.","-63.9575","-18.8694445",NA,"1388.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-75","1",NA,NA
"373","2013-03-21 09:26:00-03","MO","MOBOT","100578464","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ghillean T. Prance|Nilo T. Silva","Prance 59516","1964","10","21","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","A. Jara","Goiás",NA,"13 km north of Jatai, road Jatai to Caiaponia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"374","2016-10-18 10:45:00-02","MO","MOBOT","100934543","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","W. Wayt Thomas|et al.","Thomas 5615","1987","12","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","M. Nee","Santa Cruz","Velasco","Serrania de Huanchaca Parque Nacional  Prof Noel Kempff Mercado. Cerrado between airstrio and destroyed cocaine refinery","-60.7166667","-13.9833333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"375","2019-06-27 11:58:00-03","MO","MOBOT","101138328","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Pedro Acevedo-Rodríguez|José Maria Antunes|M. V. S. Urquiza","Acevedo-Rodríguez 16745","2017","9","6","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","M.T. Strong","Mato Grosso do Sul","Corumbá","Along Paraguay River north of Corumbá.","-57.6216667","-18.8530556",NA,"95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"376","2011-06-10 23:40:00-03","MO","MOBOT","115503","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Percy Núñez V.","Núñez Vargas 12344","1990","6","28","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Mart.","N. Hensold (F)","Madre de Dios","Tambopata","10 km NE of Puerto Maldonado, Lago Sanø dobal, lake edge, ravines; aguajal.","-69.05","-12.58333",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","5",NA,NA
"377","2013-02-13 05:33:00-02","MO","MOBOT","1299262","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Mario Saldias P.|Johnston, Jen|Blas García","Saldias Paz 1205","1990","10","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","N. Henshold (F)","Santa Cruz","Nuflo de Chavez","1 km SE of San Ramon. Bosque subhumedo tropical. Suelos poco profundos y con afloraciones de roca madre.","-62.46666","-16.61666",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","1407306","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Stephan G. Beck","Beck 12807","1990","9","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.",NA,"Beni","Yacuma","Estación Biológica del Beni, 50 km al E de San Borja, Isla de Creta",NA,NA,NA,"125.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2017-10-21 15:16:00-02","MO","MOBOT","1496641","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Henry H. Rusby","Rusby 1618",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","Plowman annot (jp-2017)","La Paz",NA,"Mapiri",NA,NA,NA,"1524.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"380","2012-03-12 10:22:00-03","MO","MOBOT","1528622","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Michael H. Nee","Nee 31908","1985","9","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","Melissa Islam (COLO)","Pando","Manuripi","Along rio Orthon, ca. 1 km above confluence with rio Bení (=río Madre de Dios here on some maps), 20 km by air N of Riberalta.","-66.0833333","-10.8",NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"381","2008-05-27 22:02:00-03","MO","MOBOT","1531668","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Michael H. Nee","Nee 34587",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","M. Nee","Beni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2008-05-27 22:02:00-03","MO","MOBOT","1719239","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Israel G. Vargas C.","Vargas Caballero 4047","1999","10","6","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R.Rincker, 97","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2009-02-05 03:32:00-02","MO","MOBOT","1719249","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Israel G. Vargas C.","Vargas Caballero 3286",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","I. G. Vargas '95","Santa Cruz","Chiquitos","Cerro Mutún, 7 km al NE de la pista de aterrizaje del campamento minero (25 km al S de Puerto Suárez). Pequeños cerros (suelo ondulado), con afloramiento de piedra. Bosque de Cerrado con gramíneas y otras herbáceas, árboles y arbustos más denso hasta 15 m de altura. Area con signo evidente de estar sometida a quemas periódicas.","-57.85","-19.2",NA,"500.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2009-08-07 05:41:00-03","MO","MOBOT","2492148","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Émile Hassler","Hassler 7398",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Mart.","Schulz, O. E.","Concepción",NA,"bei Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2012-05-24 05:04:00-03","MO","MOBOT","2795166","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Juan Revilla","Revilla Cardenas 509","1976","5","11","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Loreto","Maynas","Distrito: Pebas; Río Ampiyacu, cerca al Estiron del Cuzco.","-72.00777","-3.36833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-05-27 22:02:00-03","MO","MOBOT","2795289","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Gert G. Hatschbach","Hatschbach 40606","1977","12","14","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman",NA,NA,"Porto Frangeli ( mun. Iguatemi) Mato.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2009-08-21 06:48:00-03","MO","MOBOT","2795350","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6784","1964","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Mato Grosso",NA,"Vicinity of Xavantina, Margin of cerrado creek, ca. 90 km N. of Xavantina.",NA,NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","2795500","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cornelis C. Berg","Berg P18461","1973","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Mato Grosso",NA,"Rio Aripuanâ, forest along Baihia, near Humboldt Centre. Varzea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2008-05-27 22:02:00-03","MO","MOBOT","2795576","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Gert G. Hatschbach","Hatschbach 47104","1983","8","30","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Mato Grosso do Sul",NA,"Passo da Lontra ( mun. Miranda).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2008-05-27 22:02:00-03","MO","MOBOT","2795754","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Cornelis C. Berg","Berg 18478","1973","10","13","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Mato Grosso do Sul",NA,"Rio Aripuanâ, at base of Salto dos Dardanelos, Forest on terra firme. West sid eof river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2009-07-01 16:15:00-03","MO","MOBOT","2795832","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Anonymous","Anonymous 18193","1978","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman",NA,NA,"Guaira. Parque Sete Quedas, Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2015-10-20 14:25:00-02","MO","MOBOT","2795894","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Reinilda Duré","Duré Rodas 388","1984","10","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Mart.","N. Hensold","Concepción",NA,"Paso Horqueta. Río Aquidabán. Bosque bajo espinoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"393","2008-05-27 22:02:00-03","MO","MOBOT","2795918","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Isabel Basualdo","Basualdo 3539","1991","10","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Mart.","N. Hensold","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2011-01-27 11:26:00-02","MO","MOBOT","3278356","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Ghillean T. Prance|Nilo T. Silva","Prance 59379","1964","10","11","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Mato Grosso",NA,"Riverine forest, 46 km N of Chavantina, Rio Vau.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","3400882","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Thomas","Thomas 5667","1987","12","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","M. Nee","Santa Cruz","Velasco","Serrania de huanchaca, Parque Nacional  Prof. Noel Kempff Mercado. Rocky hills east of airstrip","-60.71666","-13.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","3300875","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","C.A. Cid Ferreira","Cid Ferreira 6070","1985","9","17","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Mato Grosso",NA,"Mun. de Nobres. BR 163, Rod. Cuiabá-Sinop a 145 km ao S de Sinop. Prox a Lucas do Rio Verde. Cerrado, solo arenoso.","-55.91666","-13.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2013-08-23 04:12:00-03","MO","MOBOT","2795207","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","W. Wayt Thomas","Thomas 4612","1985","10","26","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Mart.","T. Plowman","Mato Grosso",NA,"PoconéPantanal. 16 km Nw of Porto Jofre on Transpantaneira (MT060) to Poconé. Marshland and adjacent open forest dominated by Vochysia.","-56.91666","-17.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2008-07-02 03:32:00-03","MO","MOBOT","3458429","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Stephan G. Beck","Beck 25606","2000","11","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. de Michel","Santa Cruz","Nuflo de Chavez","Estancia Las Delicias, ca. 5 km de Concepción. Barbecho de 8 años con mucha presencia de Attalea phalerata (motacú).","-62.05","-16.48333",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2013-02-13 05:33:00-02","MO","MOBOT","934146","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5558","1993","10","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pampa húmeda Los Fierros, con termiteros, actualmente secas sin incendios recientes.","-60.39583","-14.81138",NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2013-01-28 05:13:00-02","MO","MOBOT","934843","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","René Guillén V.|G. Salvatierra","Guillén Villarroel 2293","1994","10","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Campamento EL REFUGIO. En la orilla del Río Paragúa, yendo hacia el SE de la casa.","-61.03638","-14.76916",NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2013-02-13 05:33:00-02","MO","MOBOT","935362","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Timothy J. Killeen|Mario Saldias P.|René Guillén V.|E. Gutiérrez|M. Menacho","Killeen 5791","1993","10","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker & N. Hensold","Santa Cruz","Velasco","Parque Nacional Noel Kempff M. Pampa Los Fierros, 18 km al s. Islas de bosque en zona inundada.","-60.39583","-14.81138",NA,"155.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2013-10-13 05:48:00-03","MO","MOBOT","942275","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Timothy J. Killeen|René Guillén V.|Chacón*|Corine Vriesendorp","Killeen 6887","1994","10","16","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Reserva Ecológica El Refugio-Bahía Lazareto. Estero ribereño; pastizal y matorral de área inundada hasta 2 m de alto por las aguas negras del Río Paraguá.","-61.15","-14.7",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"403","2013-10-13 05:48:00-03","MO","MOBOT","943038","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Timothy J. Killeen|René Guillén V.|Chacón, Martín|Corine Vriesendorp","Killeen 6967","1994","10","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Reserva Ecológica El Refugio; pampa aguada. Pampa inundada con escasos termiteros, con islas bien desarrolladas.","-61.14055","-14.73555",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2013-01-28 05:13:00-02","MO","MOBOT","967908","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","René Guillén V.|V. Roca","Guillén Villarroel 3319","1995","4","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 2500 m al NW del campamento Refugio sobre el Río Paragua Hacia la bahía Las Petas. Bosque ribereño anegado temporalmente.","-61.04111","-14.76138",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"405","2008-05-27 22:02:00-03","MO","MOBOT","968703","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","anguifugum","Erythroxylum anguifugum","Timothy J. Killeen","Killeen 7601","1995","9","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Mart.","R. Rincker & N. Hensold (F)","Santa Cruz","Velasco","Reserva Ecológica El Refugio; Puerto Pasto. Sabana inundada estacionalmente hasta 1 m de profundidad.","-60.96027","-14.74333",NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
