"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","class","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet","sex"
"236","2020-12-21 16:38:48-03","MBM","MBM","46089","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Dziewa, A.","76","1975","10","11","Southern America","Brazil","Paraná","Alexandra",NA,"Flor alva, margens estrada","MBM046089","MBM046089","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","02",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:38:48-03","MBM","MBM","304666","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Ribas, O.S.","5190","2003","10","12","Southern America","Brazil","Paraná","Arredores",NA,"Terrícola, flor alva. Restinga arbórea.","MBM304666","MBM304666","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637","10","10","2009","02",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:38:46-03","MBM","MBM","214948","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Silva, S.M.; et al.; et al.","760","1986","10","04","Southern America","Brazil","Paraná","Ilha do Mel",NA,"Rupícola com flores brancas, coletada em litoral rochoso","MBM214948","MBM214948","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","01",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:38:46-03","MBM","MBM","214949","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Britez, R.M.","s.n.","1987","08","16","Southern America","Brazil","Paraná","Ilha do Mel",NA,"Terrestre em grotos de pedra, com flores brancas em costão rochoso","MBM214949","MBM214949","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","01",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:38:46-03","MBM","MBM","128722","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Britez, R.M.; et al.; et al.","1786","1987","09","12","Southern America","Brazil","Paraná","Ilha do Mel, Morro do Joaquim",NA,"Erva rupícola de inflorescências brancas em frestas e platõs de rochas no costão rochoso","MBM128722","MBM128722","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","07",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:38:46-03","MBM","MBM","11434","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","22114","1969","08","27","Southern America","Brazil","Paraná","Ipanema",NA,"Depressões brejosas da restinga. Flor alva","MBM011434","MBM011434","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637","3","5","2009","02",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:38:46-03","MBM","MBM","214961","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Britez, R.M.; et al.; et al.","1535","1987","05","29","Southern America","Brazil","Paraná","Morro do Meio-Ilha",NA,"Erva rupícula em local úmido, com folhas brancas e frutos verdes.","MBM214961","MBM214961","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","02",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:38:48-03","MBM","MBM","395705","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Engels, M.E.; Ferneda Rocha, L.C.; Cardozo, A.P.; Buturi, C.; Ferneda Rocha, L.C.; Cardozo, A.P.; Buturi, C.","1839","2013","10","21","Southern America","Brazil","Paraná","Parque Nacional Saint-Hilaire/Lange, trilha do Salto Cambará",NA,"Terrícola. Folha verdes. Flores alvas.; Floresta Ombrófila Densa.","MBM395705","MBM395705","Engels, M.E.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2013","10","21",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:38:48-03","MBM","MBM","6198","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","17228","1967","09","25","Southern America","Brazil","Paraná","Pontal do Sul",NA,"Das depressões brejosas da restinga. Flor alva. Comum","MBM006198","MBM006198","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637","3","5","2009","01",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:38:48-03","MBM","MBM","388960","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Bonaldi, R.A.; Ariati, V.; Ariati, V.","579","2012","10","16","Southern America","Brazil","Paraná","Quintilha, estrada da Paraná Ambiental",NA,"Terrícola; inflorescência branca.; Floresta Ombrófila Densa Submontana.","MBM388960","MBM388960","Engels, M.E.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2013","07","26",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:38:46-03","MBM","MBM","1327","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","15201","1966","10","30","Southern America","Brazil","Paraná","Rio Perequê",NA,"Flor alva, das ante dunas litorâneas","MBM001327","MBM001327","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","01",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:38:46-03","MBM","MBM","12493","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","22345","1969","10","07","Southern America","Brazil","Paraná","Vila Velha",NA,"Do campo úmido, flor alva.","MBM012493","MBM012493","Azevedo, C.","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"2009","02",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:38:46-03","MBM","MBM","130107","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Lindeman, J.; Haas, H.; Haas, H.","1961","1966","08","03","Southern America","Brazil","Paraná","8km L de Tunas",NA,"Beira da estrada em serra . Entre capim, flor branca","MBM130107","MBM130107","Azevedo, C.","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,"2009","07",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:38:48-03","MBM","MBM","229908","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.; Silva, J.M.; Cruz, J.M.; Silva, J.M.; Cruz, J.M.","68305","1998","09","03","Southern America","Brazil","Paraná","Rod. PR 153, Rio Laranjinha",NA,"Ereta, flor alva. Mata de galeria. Unicata","MBM229908","MBM229908","Azevedo, C.","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"2009","02",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:38:46-03","MBM","MBM","113255","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hagelund, K.","13179","1979","11","04","Southern America","Brazil","Rio Grande do Sul","Fazenda Faxinal",NA,NA,"MBM113255","MBM113255","Azevedo, C.","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,"2009","07",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:38:48-03","MBM","MBM","50053","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","1018","1948","09","26","Southern America","Brazil","Paraná","Engenheiro Bley",NA,"Flor branca, em campo úmido","MBM050053","MBM050053","Azevedo, C.","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"2009","07",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:38:48-03","MBM","MBM","2409","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","14783","1966","10","03","Southern America","Brazil","Paraná","Gruta do Monge",NA,"Do campo pedregoso, flor alva, Unicata","MBM002409","MBM002409","Azevedo, C.","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"2009","02",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:38:48-03","MBM","MBM","50048","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","9140","1962","05","31","Southern America","Brazil","Paraná","Rio Perequê",NA,"Flor alva, terrícola, da restinga. Unicata","MBM050048","MBM050048","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637","3","5","2009","07",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:38:48-03","MBM","MBM","6189","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","17109","1967","09","07","Southern America","Brazil","Paraná","Piriquitos",NA,"Do campo, flor alva.","MBM006189","MBM006189","Azevedo, C.","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"2009","01",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:38:46-03","MBM","MBM","137538","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54241","1990","02","13","Southern America","Brazil","Minas Gerais","Rod. para Cristalia",NA,"Terrícola, flores alvas. Cerrado, solo rochoso","MBM137538","MBM137538","Azevedo, C.","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,"2009","02",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:38:46-03","MBM","MBM","208797","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Cordeiro, J.; Barboza, E.; Barboza, E.","1313","1996","10","07","Southern America","Brazil","Paraná","Serra São Luiz do Purunã",NA,"Flor alva. Campo limpo, seco. Unicata","MBM208797","MBM208797","Azevedo, C.","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"2009","02",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:38:48-03","MBM","MBM","50043","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","6475","1959","11","13","Southern America","Brazil","Paraná","Salto",NA,"Flor alvescente, de campo sujo da encostas dos morros","MBM050043","MBM050043","Azevedo, C.","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672","930","930","2009","07",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:38:48-03","MBM","MBM","50055","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","11648","1964","10","02","Southern America","Brazil","Paraná","Fundão",NA,"Flor alva, dos lageados úmidos do campo pedregoso","MBM050055","MBM050055","Azevedo, C.","Castro","-50.0119018554688","-24.7910995483398",NA,NA,"2009","02",NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:38:48-03","MBM","MBM","50050","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","1074","1948","11","07","Southern America","Brazil","Paraná","Curitiba, arredores",NA,"Flor branca, em campo","MBM050050","MBM050050","Azevedo, C.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"2009","07",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:38:48-03","MBM","MBM","50036","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","10244","1963","09","21","Southern America","Brazil","Paraná","Guaratuba",NA,"Flor alva, terreno arenoso da mata pluvial da planície litorânea","MBM050036","MBM050036","Azevedo, C.","Guaratuba","-48.5746994018555","-25.8827991485596","10","10","2009","02",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:38:46-03","MBM","MBM","12487","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","22252","1969","09","30","Southern America","Brazil","Paraná","Rio Passa Dois",NA,"Orla de capão, solo úmido, flor alva","MBM012487","MBM012487","Azevedo, C.","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"2009","07",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:38:48-03","MBM","MBM","50052","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","5052","1958","10","05","Southern America","Brazil","Paraná","Rio Passa Dois",NA,"Flor alva, do campo (local úmido) Unicata","MBM050052","MBM050052","Azevedo, C.","Lapa","-49.7158012390137","-25.7696990966797","900","900","2009","07",NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:38:48-03","MBM","MBM","32351","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","35208","1974","10","12","Southern America","Brazil","Paraná","Rincão Grande",NA,"Flor alva, campo seco. Unicata","MBM032351","MBM032351","Azevedo, C.","Laranjeiras do Sul","-52.4160995483398","-25.4078006744385",NA,NA,"2009","02",NA,NA,NA,"28404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:38:48-03","MBM","MBM","50049","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","8150","1961","06","02","Southern America","Brazil","Paraná","Caiobá",NA,"Rupícola, flor alva. Unicata","MBM050049","MBM050049","Azevedo, C.","Matinhos","-48.5428009033203","-25.8174991607666","3","5","2009","07",NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:38:46-03","MBM","MBM","226971","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Cocucci, A.A.","s.n.","1996","06","05","Southern America","Brazil","Paraná","Ilha do Mel, perto do cemitério e da usina elétrica",NA,"Flores alvas","MBM226971","MBM226971","Azevedo, C.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"2009","12",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:38:48-03","MBM","MBM","46064","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","37314","1975","10","09","Southern America","Brazil","Paraná","Serra do Votuvoru",NA,"Flor alva, campo das encostas suaves de morro","MBM046064","MBM046064","Azevedo, C.","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"2009","07",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:38:46-03","MBM","MBM","214960","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Lange, F.","6642","1909","09","28","Southern America","Brazil","Paraná",NA,NA,"No campo","MBM214960",NA,"Azevedo, C.","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"2009","01",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:38:48-03","MBM","MBM","50047","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.","6283","1959","09","09","Southern America","Brazil","Paraná","Fazenda Morungava, Rio do Funil",NA,"Campo cerrado, proximidades do rio. Flor alvescente.","MBM050047","MBM050047","Azevedo, C.","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"2009","02",NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:38:46-03","MBM","MBM","1345","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Prescottia","oligantha","Prescottia oligantha","(Sw.) Lindl.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","14671","1966","09","06","Southern America","Brazil","Paraná","Alto do Amparo",NA,"Do campo seco, sujo, flor alvescente","MBM001345","MBM001345","Azevedo, C.","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"2009","02",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-01 15:28:29-03","PUC-RIO","FCAB","2040","PreservedSpecimen","Plantae",NA,"Angiospermae","Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","P.E. Leite S.J.","s.n.","1949","06",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"Flores brancas.","002040",NA,NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2015-09-03 19:48:39-03","MNHN","RECOLNAT_MNHN_P","P00372082","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Handro, O.",NA,"1975","6","4",NA,"Brasil",NA,"Estado de São Paulo: São Paulo, Agua Funda, nativo no Jardin Botânico","hb","Cultivé <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372082' target='other'> <mi>dwc_moreinfo</mi></a>","P00372082","P00372082_01","Handro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2276",NA,NA,NA,NA
"272","2015-09-28 22:51:11-03","MNHN","RECOLNAT_MNHN_P","P00372083","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Heringer, E.P.",NA,"1961","5","18",NA,"Brasil",NA,"Federal District, Parque de Guara","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372083' target='other'> <mi>dwc_moreinfo</mi></a>","P00372083","P00372083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8293 487",NA,NA,NA,NA
"273","2015-09-03 20:01:58-03","MNHN","RECOLNAT_MNHN_P","P00372084","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Moura, J.T. de",NA,"1887","6",NA,NA,"Brasil",NA,"Prov. Rio de Janeiro, Venda Nova","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372084' target='other'> <mi>dwc_moreinfo</mi></a>","P00372084","P00372084_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA,NA
"274","2015-09-03 20:04:19-03","MNHN","RECOLNAT_MNHN_P","P00372085","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Gaudichaud, C.",NA,"1833",NA,NA,NA,"Brésil",NA,"Province de San-Paolo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372085' target='other'> <mi>dwc_moreinfo</mi></a>","P00372085","P00372085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"192",NA,NA,NA,NA
"275","2004-08-09 17:42:52-03","MNHN","RECOLNAT_MNHN_P","P00372086","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372086' target='other'> <mi>dwc_moreinfo</mi></a>","P00372086","P00372086_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2015-09-28 21:06:04-03","MNHN","RECOLNAT_MNHN_P","P00372087","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province de Saint-Paul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372087' target='other'> <mi>dwc_moreinfo</mi></a>","P00372087","P00372087_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1629",NA,NA,NA,NA
"277","2004-08-09 17:42:52-03","MNHN","RECOLNAT_MNHN_P","P00372088","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Regnell, A.F.",NA,"1880","4","17",NA,"Brésil",NA,NA,"hb","Donné par sa fille, Mmme Simart, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372088' target='other'> <mi>dwc_moreinfo</mi></a>","P00372088","P00372088_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1202",NA,NA,NA,NA
"278","2018-01-23 15:26:59-02","MNHN","RECOLNAT_MNHN_P","P00372089","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Regnell, A.F.",NA,"1855","9","18",NA,"Brésil",NA,"Rio Verde","hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372089' target='other'> <mi>dwc_moreinfo</mi></a>","P00372089","P00372089_01","Cogniaux",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1204",NA,NA,NA,NA
"279","2015-09-28 21:06:46-03","MNHN","RECOLNAT_MNHN_P","P00372091","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Cranichis","candida","Cranichis candida","(Barb.Rodr.) Cogn.","Dusén, P.",NA,"1910","2","26",NA,"Brasil",NA,"Parana: Jaguariahyva","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00372091' target='other'> <mi>dwc_moreinfo</mi></a>","P00372091","P00372091_01","Schlechter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
