"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"344","2021-02-11 17:19:59-03","UFPR","UPCB","21036","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Wurdack, J.J.","Hatschbach, G.","1991","12","04","Brasil","Paraná","Guaraqueçaba","Próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,"5","10","Arbusto, 3m, flor alva. Restinga arbórea..","UPCB0021162","UPCB0021162","1992","01","01","56127",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"345","2021-02-11 17:19:59-03","UFPR","UPCB","90815","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L.F.","Bacci, L.F. | Zorzanelli, J.P.F.","2013","11","27","Brasil","Espírito Santo","Iúna","REBIO Augusto Ruschi, estrada para Lombardia","-41.5358009338379","-20.3458003997803",NA,NA,"1400","1400","Árvore ca. 6m alt. Botões florais..","UPCB0027685","UPCB0027685","2013",NA,NA,"112",NA,NA,NA,NA,NA,NA,NA,"32198","auto",NA,NA,NA,NA,NA,NA
"346","2021-02-11 17:19:59-03","UFPR","UPCB","88908","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L.F.","Bacci, L.F. | Lima, D.F.","2013","11","26","Brasil","Espírito Santo","Santa Teresa","REBIO Augusto Ruschi, estrada para Nova Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Árvore ca. 6m alt. Botões florais..","UPCB0031855","UPCB0031855 UPCB0031855_1 UPCB0031855_2","2013",NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"347","2021-02-11 17:19:59-03","UFPR","UPCB","92338","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L.F.","Bacci, L.F. & Lima, D.F.","2013","11","26","Brasil","Espírito Santo","Santa Teresa","REBIO Augusto Ruschi, estrada para Nova Lombardia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Arvoreta ca. 3m alt. Borda de mata. Botões florais..","UPCB0034884","UPCB0034884","2013",NA,NA,"101",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"348","2021-02-23 16:20:39-03","UFPR","UPCB","97094","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L. F.","Bacci, L. F. | Lima, D. F.","2013","11","26","Brasil","Espírito Santo","Santa Teresa","REBIO Augusto Ruschi, estrada para Nova Lombardia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Mata Atlântica. Árvore ca. 6 m alt. Botões florais.","UPCB0046900",NA,"2013",NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"349","2021-02-11 17:19:59-03","UFPR","UPCB","97052","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Bacci, L. F.","Bacci, L. F. | Lima, D. F.","2013","11","26","Brasil","Espírito Santo","Santa Teresa","REBIO Augusto Ruschi, estrada para Nova Lombardia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Mata Atlântica. Árvore ca. 6 m alt. Botões florais.","UPCB0046892",NA,"2013",NA,NA,"104",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"350","2021-02-11 17:19:59-03","UFPR","UPCB","47202","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Cervi, A.C.","1998","12","03","Brasil","Paraná","Guaraqueçaba","Reserva Natural de Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta ca. 3-4m, flores com pétalas e estames alvos, odorífera..","UPCB0021017","UPCB0021017","2003","11","05","6549",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"351","2021-02-11 17:19:59-03","UFPR","UPCB","50598","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Goldenberg, R.","2004","12","08","Brasil","Paraná","Guaraqueçaba","Reserva Natural do Itaqui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta 4m, botões com pétalas brancas. Floresta secundária..","UPCB0021141","UPCB0021141","2004","01","01","673",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"352","2021-02-11 17:19:59-03","UFPR","UPCB","50595","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Goldenberg, R.","2004","12","08","Brasil","Paraná","Guaraqueçaba","Reserva Natural do Itaqui","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arbusto, 2m, fruto imaturo verde. Floresta secundária..","UPCB0021156","UPCB0021156","2004","01","01","676",NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"353","2021-02-11 17:19:59-03","UFPR","UPCB","84145","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Lombardi, J.A.","2012","12","08","Brasil","Espírito Santo","Santa Teresa","Reserva Santa Lúcia, trilha para o túmulo de Augusto Ruschi, lado esquerdo do rio depois da ponte suspensa","-40.6002998352051","-19.9356002807617",NA,NA,"622","622","Prensado em álcool, amostra em sílica. Floresta atlântica perturbada. Árvore ca. 5m, ramos ferrugíneos, folhas papiráceas, cálice verde, pétalas brancas..","UPCB0015261","UPCB0015261","2017",NA,NA,"9686",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"354","2021-02-11 17:19:59-03","UFPR","UPCB","21425","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","D'El Rei Souza, M.L.","Negrelle, R.R.B.","1992","01","11","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Arvoreta, ca. 2m, com fruto..","UPCB0021139","UPCB0021139","1993","07",NA,"A9",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"355","2021-02-11 17:19:59-03","UFPR","UPCB","21424","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","D'El Rei Souza, M.L.","Negrelle, R.R.B.","1992","11","16","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 3m, botão creme..","UPCB0021129","UPCB0021129","1993","07",NA,"A586",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"356","2021-02-11 17:19:59-03","UFPR","UPCB","21423","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","D'El Rei Souza, M.L.","Negrelle, R.R.B.","1993","03","02","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 6m, com fruto..","UPCB0021157","UPCB0021157","1993","07",NA,"A782",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"357","2021-02-11 17:19:59-03","UFPR","UPCB","21422","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","D'El Rei Souza, M.L.","Negrelle, R.R.B.","1993","02","15","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, início da trilha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Árvore, ca. 2,5m, com fruto..","UPCB0021161","UPCB0021161","1993","07",NA,"A699",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"358","2021-02-11 17:19:59-03","UFPR","UPCB","36501","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Hatschbach, G.","1998","11","26","Brasil","Paraná","Doutor Ulysses","Rio Turvo","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Arbusto 2m, flor alva, odorífera. Floresta da beira do rio..","UPCB0021142","UPCB0021142","1999","01","01","68876",NA,NA,NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA
"359","2021-02-11 17:19:59-03","UFPR","UPCB","39945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Carauta, J.P.P.","1981","03","18","Brasil","Rio de Janeiro","Santa Maria Madalena","Rio Vermelho, Sapucaia das Terras Frias","-42.0080986022949","-21.9552993774414",NA,NA,NA,NA,"Arbusto com frutos negros..","UPCB0013426","UPCB0013426","2019",NA,NA,"3689",NA,NA,NA,NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:19:59-03","UFPR","UPCB","53601","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Paixão, J.L.","2005","06","05","Brasil","Bahia","Camacan","RPPN Serra Bonita, 15°23'30S 39°33'55W","-39.4958000183105","-15.4191999435425",NA,NA,"850","850","Árvore ca. 16m, folhas discolores, frutos imaturos verdes amarronzados. Floresta ombrófila densa montana..","UPCB0021158","UPCB0021158","2006","04",NA,"418",NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA
"361","2021-02-11 17:19:59-03","UFPR","UPCB","85747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","Goldenberg, R.","Lira Neto, J.A. et al.","1995","12","20","Brasil","Rio de Janeiro","Guapimirim","Trilha das Andorinhas","-42.9818992614746","-22.5372009277344",NA,NA,NA,NA,"Árvore com 6m, folhas pilosas e membranáceas na face abaxial, com inflorescência terminal com frutos esverdeados, sésseis ou subsésseis..","UPCB0021143","UPCB0021143","2016",NA,NA,"174",NA,NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:20:09-03","UFPR","UPCB","77699","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhae","Miconia saldanhae","Cogn.","Meirelles, J.","Goldenberg, R. | Fraga, C.N. | Forzza, R.C.","2009","01","20","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Brejo próximo à sede do parque. Floresta Ombrófila Densa Altomontana.","-41.083611","-20.516111","-41.083611","-20.516111",NA,NA,"Arbusto, 2m. Frutos imaturos verdes..",NA,NA,"2010",NA,NA,"1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-02-11 17:20:09-03","UFPR","UPCB","77700","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhae","Miconia saldanhae","Cogn.","Meirelles, J.","Goldenberg, R. | Fraga, C.N. | Forzza, R.C.","2009","01","20","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Brejo próximo à sede do parque. Floresta Ombrófila Densa Altomontana.","-41.083611","-20.516111","-41.083611","-20.516111",NA,NA,"Arbusto, 2m. Frutos imaturos verdes..","UPCB0019953","UPCB0019953","2010",NA,NA,"1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-02-11 17:20:09-03","UFPR","UPCB","77702","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhae","Miconia saldanhae","Cogn.","Meirelles, J.","Meirelles, J. | Fraga, C.N. | Goldenberg, R. | Forza, R.C. | Amorim, A.M. | Fontana, A.P. | Kollmann, L.","2009","04","07","Brasil","Espírito Santo","Castelo","Atrás do mirante. Floresta Ombrófila Densa Montana. Elev.: 1400m.","-41.083611","-20.516111","-41.083611","-20.516111",NA,NA,"Arvoreta ca. 4m alt..","UPCB0019951","UPCB0019951","2010",NA,NA,"292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-11 17:20:09-03","UFPR","UPCB","82718","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhae","Miconia saldanhae","Cogn.","Meirelles, J.","Kollmann, L.","2009","04","09","Brasil","Espírito Santo","Castelo","Floresta Ombrófila Densa Montana","-41.075","-20.518","-41.075","-20.518","1101","1101","Arvoreto 5m, frutos imaturos rosas, vináceos quando maduros..","UPCB0019950","UPCB0019950","2012",NA,NA,"11507",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-11 17:20:09-03","UFPR","UPCB","77701","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhae","Miconia saldanhae","Cogn.","Meirelles, J.","Kollmann, L. | Kollmann, R.L. | Fontana, A.P. | Esgario, C.","2005","03","25","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande.","-41.184700012207","-20.6035995483398",NA,NA,NA,NA,"Arbusto 3m, no sol. Frutos pretos..","UPCB0019957","UPCB0019957","2010",NA,NA,"7547",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA
"367","2021-02-11 17:20:09-03","UFPR","UPCB","91922","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.","Baumgratz, J.F.A.","Guedes, R. & Gonzaga, L.P.","1982","05","06","Brasil","Rio de Janeiro","Magé","Cerca de 3 km ESE de Santa Aleixo. Picada da rede 11 para a rede 12, (à esquerda logo após o córrego)","-43.033333","-22.583333","-43.033333","-22.583333","50","50","Em mata perturbada de baixada. Arvoreta..","UPCB0033487","UPCB0033487","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-11 17:20:09-03","UFPR","UPCB","91915","PreservedSpecimen","Plantae","Melastomataceae","Miconia","saldanhaei","Miconia saldanhaei","Cogn.",NA,"Duarte, C. et al.","1994","03","10","Brasil","Rio de Janeiro","Paraty","Área de Proteção Ambiental do Cairuçu. Trindade","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"Árvore cerca de 4 metros de altura folhas verdes discolores. Frutos secos, marrom claro. As folhas apresentam 7 nervuras paralelas..","UPCB0033377","UPCB0033377",NA,NA,NA,"38",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"369","2013-07-01 10:31:00-03","MO","MOBOT","100607883","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","M.K. Caddah","Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","2011","2","6","Brazil","Espírito Santo","Santa Teresa","Entrada da trilha para o Alto Misterioso. (19° 80' 38 S; 40° 76' 86 W)","-40.6002998352051","-19.9356002807617",NA,NA,"990.00000000",NA,NA,NA,NA,NA,NA,NA,"Caddah 837",NA,"South America",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"1",NA,NA
"370","2013-07-01 10:33:00-03","MO","MOBOT","100607878","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","M.K. Caddah","Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","2011","2","6","Brazil","Espírito Santo","Santa Teresa","Trilha para o Alto Misterioso. (19° 80' 36 S; 40° 77' 03 W)","-40.6002998352051","-19.9356002807617",NA,NA,"1040.00000000",NA,NA,NA,NA,NA,NA,NA,"Caddah 833",NA,"South America",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"1",NA,NA
"371","2020-11-25 11:08:00-03","MO","MOBOT","101235340","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","Auguste F.M. Glaziou","1887","12","18","Brazil","Rio de Janeiro","Nova Friburgo","without locality","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 16897","Lectotype","South America",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,"1",NA,NA
"372","2013-02-04 12:15:00-02","MO","MOBOT","3298263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","M.K. Caddah","D.A. De Grande","1979","11","12","Brazil","São Paulo","Cananéia","Ilha do Cardoso morro prox aos laboratorios do centro de pesquisas.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grande 343",NA,"South America",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,"1",NA,NA
"373","2013-01-04 11:08:00-02","MO","MOBOT","100318706","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","R. Goldenberg(UPCB)","D. Fernandes","2001","11","21","Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Floreta da Tijuca, estrada da vista chinesa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fernandes 649",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"374","2018-06-26 05:23:00-03","MO","MOBOT","100471446","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","R. Goldenberg","J. Lima da Paixão|André M. Amorim|M. Teixeira|L. Carlos","2005","6","5","Brazil","Bahia",NA,"Camacã: RPPN Serra Bonita. 9.7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.5652778","-15.3916666",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"Paixão 418",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"375","2012-11-29 15:38:00-02","MO","MOBOT","100546995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","J. Wurdack","Dorothy Araujo","1977","11","22","Brazil","Rio de Janeiro",NA,"Estr. da vista Chinesa, próximo ao DECAM.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Araujo 1935",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"376","2012-11-29 15:46:00-02","MO","MOBOT","100547001","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","J. Wurdack","M.R. dos Santos","1979","5","22","Brazil","Rio de Janeiro",NA,"Parque Nacional da Tijuca, Pai Ricardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos 24",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"377","2020-11-25 10:14:00-03","MO","MOBOT","100619477","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","Auguste F.M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 17561A","Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"378","2020-11-25 09:50:00-03","MO","MOBOT","100619983","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","José de Saldanha","1883","5","1","Brazil","Rio de Janeiro",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Saldanha da Gama 6821","Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"379","2018-05-01 09:45:00-03","MO","MOBOT","101042361","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","J. Wurdack","S.R. Sodré|et al.","1989","2","16","Brazil","Rio de Janeiro","Rio de Janeiro (cidade)","Alto da Boa Vista. Morro Queimado, vertente norte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sodré 121",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"380","2020-11-24 15:09:00-03","MO","MOBOT","101235291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","George Gardner",NA,"10",NA,"Brazil","Rio de Janeiro",NA,"Hab. On the ascent of Corvocado. Fl. Oct.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner 183","Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"381","2020-11-24 15:52:00-03","MO","MOBOT","101235297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","George Gardner",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Serra dos Órgãos, in woods by the sides of streams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner 391","Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"382","2020-11-25 09:32:00-03","MO","MOBOT","101235318","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","Auguste F.M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 582","Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"383","2020-11-25 09:59:00-03","MO","MOBOT","101235331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","Frederik C. Raben",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Raben 427","Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"384","2020-11-25 14:53:00-03","MO","MOBOT","101235458","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","Auguste F.M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"without locality",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 17561","Lectotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"385","2020-11-25 15:18:00-03","MO","MOBOT","101235469","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","Ernst Üle","1896","11",NA,"Brazil","Rio de Janeiro",NA,"Im Walde der Tijuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Üle 4229","Holotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"386","2013-02-04 12:45:00-02","MO","MOBOT","1224421","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","M.K. Caddah","Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"387","2020-11-25 15:39:00-03","MO","MOBOT","2477619","PreservedSpecimen","Plantae","Melastomataceae","Miconia","fasciculata","Miconia fasciculata","Gardner","fide Caddah et al.","Pe. Raulino Reitz","1949","11","25","Brazil","Santa Catarina",NA,"Mata de Hoffmann",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Reitz 3213","Holotype","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
