"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"655","2018-04-18 23:19:00-03","MO","MOBOT","1264552","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|A. Benítez","1997","11","25","Paraguay","Caazapá",NA,"-55.5797223","-26.1777778",NA,NA,NA,NA,"L.R.Landrum (ASU)","Zardini 47630","7 km W of Tavai. Swamp and cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1122",NA,NA
"656","2018-04-18 23:18:00-03","MO","MOBOT","1264555","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|A. Benítez","1997","11","25","Paraguay","Caazapá",NA,"-55.5797223","-26.1777778",NA,NA,NA,NA,"L.R.Landrum (ASU)","Zardini 47633","7 km W of Tavai. Swamp and cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1122",NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","1307928","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Isabelino Chaparro","1998","10","30","Paraguay","Canindeyú",NA,"-55.52805","-24.13361",NA,NA,NA,NA,"L.R. Landrum (ASU)","Zardini 49312","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Jejui Mi. Tall forest.","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1158",NA,NA
"658","2015-07-06 15:33:00-03","MO","MOBOT","1419520","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Pedro Báez","1999","11","13","Paraguay","Amambay",NA,"-56.0269445","-22.6316667",NA,NA,NA,NA,"L.R. Landrum (ASU)","Zardini 52710","National Park Cerro Corá. Cerrado scrub and tall forest around Río Aquidabán.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1190",NA,NA
"659","2019-05-03 06:42:00-03","MO","MOBOT","1420740","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|R. Brítez","1999","12","14","Paraguay","Caazapá",NA,"-55.7630556","-26.2738889",NA,NA,NA,NA,"L.R. Landrum (ASU)","Zardini 52930","Estancia Tapytá of Shell Forestry Limited.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1192",NA,NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","1420942","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|R. Brítez","1999","12","16","Paraguay","Caazapá",NA,"-55.77055","-26.2875",NA,NA,NA,NA,"L.R. Landrum (ASU)","Zardini 53132","Estancia Tapytá of Shell Forestry Ltd. Tall forest on trail to Tebicuary River. Collecting area: around two hectares.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","1194",NA,NA
"661","2015-12-05 21:16:00-02","MO","MOBOT","1846154","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","M. Ortiz","1989","10","18","Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,"Landrum, L.B.","Ortiz 1368","San Lorenzo Campus Universitario. FCQ. JArdín de aclimatación Dpto de Botánica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2014-11-06 21:08:00-02","MO","MOBOT","1846181","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Mirtha Ortiz","1989","10","18","Paraguay","Central",NA,"-57.41666","-25.33333",NA,NA,NA,NA,"Landrum, L.R.","Ortiz 1368","San Lorenzo. Campus Universitario, Fac. Cs Químicas UNA, Dpto de Botánica, Jardín de aclimatación",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2018-04-18 23:17:00-03","MO","MOBOT","1900948","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|J. Galeano|A. Mallorquin","2003","7","19","Paraguay","Alto Paraná",NA,"-54.6316667","-25.355",NA,NA,NA,NA,"L.R.Landrum (ASU)","Zardini 60225","Itaipu Binacional Paraguay-Brazil: Tati Yupi Biological Refuge. Cerrado scrub.","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1284",NA,NA
"664","2015-07-03 20:11:00-03","MO","MOBOT","1937358","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Émile Hassler","1898","10",NA,"Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,"L.R. Landrum","Hassler 4894","Sierra de Mbaracayu. near Ygatimi",NA,NA,NA,NA,NA,NA,NA,NA,"Isosyntype","South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"665","2020-07-06 14:12:00-03","MO","MOBOT","2255395","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Angel L. Cabrera|et al.","1977","10",NA,"Argentina","Misiones","Apóstoles",NA,NA,NA,NA,NA,NA,NA,"Cabrera 28522","Apóstoles, Escuela Agrotécnica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"666","2011-04-11 12:14:00-03","MO","MOBOT","2255415","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","C.M. Hicken","1900","2","10","Argentina","Misiones","Capital","-55.9","-27.3833333",NA,NA,NA,NA,"Rotman, A. D.","Hicken 203","Posadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2018-05-17 05:28:00-03","MO","MOBOT","2255454","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|F. Robledo|M.A. Romero","2000","11","10","Argentina","Misiones","Guaraní","-54.2","-26.95",NA,NA,NA,NA,"Rotman, A. D.","Múlgura 2551","Límete entre predio UNAM y predio Papel Misionero, hacia arroyo Paraíso.","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2009-11-09 18:57:00-02","MO","MOBOT","2255460","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Angel L. Cabrera|et al.","1977","10","14","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,"Rotman, A. D.","Cabrera 28791","Salto del Tabay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2012-10-08 15:24:00-03","MO","MOBOT","2288838","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","1991","2","16","Argentina","Corrientes","Ituzaingó","-56.0666667","-27.3333333",NA,NA,NA,NA,"Tressens, S. G., //","Tressens 3933","Ea. Santa Rita",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA
"670","2011-03-25 20:20:00-03","MO","MOBOT","2298672","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Andrea A. Cocucci|A.N. Sérsic|N. Hempel|A. Dafni|J. Nattero|M. Moré|S. Benítez Vieyra|A. Fluegge","2003","11","20","Argentina","Corrientes","Mburucuyá","-58.01944","-28.00583",NA,NA,NA,NA,"Cocucci, A. A.","Cocucci 3068","Parque Nacionaln Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2009-10-18 08:02:00-02","MO","MOBOT","2298696","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","F. M. Rodríguez","1909","11","2","Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,"Rotman, A. D.","Rodríguez 36","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2011-03-30 20:05:00-03","MO","MOBOT","2298711","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Juan C. Gamerro|Martin Toursarkissian","1958","10","30","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,"Landrum, L. R.","Gamerro 3","El Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2018-02-24 05:31:00-03","MO","MOBOT","2407697","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Sara G. Tressens|Victor Maruñak|M. M. Sosa","1997","3","20","Argentina","Misiones","General Manuel Belgrano",NA,NA,NA,NA,NA,NA,"Tressens, S. G., //","Tressens 5694","Ruta 101 y Salto Andresito, ayo. Gramado","685.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2018-05-17 05:29:00-03","MO","MOBOT","2407716","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","1996","4","11","Argentina","Misiones","San Javier","-55.31666","-27.88333",NA,NA,NA,NA,"Rotman, A. D., //","Zuloaga 5387","Ruta Prov. 2, de Concepción de la Sierra a San Javier","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2009-10-18 08:03:00-02","MO","MOBOT","2456480","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","F. M. Rodríguez","1909",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"Rotman, A. D.","Rodríguez s.n.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2009-10-18 08:03:00-02","MO","MOBOT","2456497","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","F. M. Rodríguez","1909",NA,NA,"Argentina","Misiones","Candelaria","-55.58333","-27.38333",NA,NA,NA,NA,"Legrand, C. M. D. H.","Rodríguez s.n.16","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2018-06-22 05:25:00-03","MO","MOBOT","2482323","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Lyman B. Smith|Pe. Raulino Reitz","1964","10","20","Brazil","Santa Catarina",NA,"-53.53333","-26.7",NA,NA,NA,NA,NA,"Smith 12752","2 km NW of Sao Miguel d´Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2009-12-23 06:59:00-02","MO","MOBOT","2517001","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Karl Fiebrig",NA,NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Fiebrig 5705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2009-10-25 08:46:00-02","MO","MOBOT","2517013","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","L.C. Stutz",NA,NA,NA,"Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 1813","Centre forestier du Haut Parana, 12 km al este de Ciudad del Este",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2008-05-27 22:02:00-03","MO","MOBOT","307040","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|U. Velázquez","1991","1","5","Paraguay","Caaguazú",NA,"-55.91666","-25.36666",NA,NA,NA,NA,"B. Holst (MO)","Zardini 25682","2 km N of Arroyo Guaranungua. Cerrado scrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2","516",NA,NA
"681","2013-10-09 05:40:00-03","MO","MOBOT","307922","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","3","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 11427","Cordillera de Ybytyruzú. Road Melgarejo-Antena. Edge of forest on eastern slopes, 5 kms S of Melgarejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","70",NA,NA
"682","2008-05-27 22:02:00-03","MO","MOBOT","308015","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini","1989","1","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 9403","Cordillera de Ybytyruzú. Valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy. Base of cerros forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","6",NA,NA
"683","2008-05-27 22:02:00-03","MO","MOBOT","308468","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|A. Aguayo","1989","1","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 9541","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest on western side of Cerro Peró, on trail to cave.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","9",NA,NA
"684","2011-06-09 17:28:00-03","MO","MOBOT","308605","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Tulio Tillería","1992","2","3","Paraguay","Paraguarí",NA,"-56.88333","-26.11666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 30319","National Park Ybycu'í, southwestern area around La Rosada. Forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","651",NA,NA
"685","2013-10-09 05:41:00-03","MO","MOBOT","309052","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","1","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 9759","Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","13",NA,NA
"686","2013-10-09 05:41:00-03","MO","MOBOT","309104","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","1","13","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 9779","Cordillera de Ybytyruzú. Forest on eastern slope of Cerro Peró, 1 km W of Destacamento Tororo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2","13",NA,NA
"687","2008-05-27 22:02:00-03","MO","MOBOT","309887","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini","1988","11","11","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 7939","Cordillera de Ybytyruzú. Destacamento de Tororo.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","88-111",NA,NA
"688","2008-05-27 22:02:00-03","MO","MOBOT","309915","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini","1988","11","11","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 7944","Cordillera de Ybytyruzú. Destacamento de Tororo.","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","88-111",NA,NA
"689","2008-05-27 22:02:00-03","MO","MOBOT","310052","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini","1988","11","12","Paraguay","Guairá",NA,"-56.1515","-25.8998",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 7981","Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","88-112",NA,NA
"690","2013-10-09 05:40:00-03","MO","MOBOT","310075","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","9","9","Paraguay","Guairá",NA,"-56.41666","-25.75",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 14200","Cordillera de Ybytyruzú. Isolated peak, 10 kms W of Melgarejo. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","136",NA,NA
"691","2008-05-27 22:02:00-03","MO","MOBOT","311205","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|et al.","1988","1","19","Paraguay","Guairá",NA,NA,NA,NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 4240","Cordillera de Ybytyruzú. Torörö, camino a cerro Polilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"6","88-10",NA,NA
"692","2013-10-09 05:41:00-03","MO","MOBOT","311442","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","2","8","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 10514","Ruta 2, km 120. Grassy campo, 100 m away from road.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2","43",NA,NA
"693","2013-10-09 05:41:00-03","MO","MOBOT","311487","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","9","27","Paraguay","Guairá",NA,"-56.33333","-25.8",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 14663","Cordillera de Ybytyruzú. Road to Cantera Jhú. 8 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","147",NA,NA
"694","2008-05-27 22:02:00-03","MO","MOBOT","311667","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|C. Velázquez","1989","12","14","Paraguay","Paraguarí",NA,"-57.26666","-25.71666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 16777","Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","204",NA,NA
"695","2013-10-09 05:41:00-03","MO","MOBOT","311675","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","9","27","Paraguay","Guairá",NA,"-56.33333","-25.8",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 14714","Cordillera de Ybytyruzú, road to Cantera Jhú, 8 kms S of route to Coronel Oviedo. Tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","148",NA,NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","312166","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|A. Aguayo","1989","10","16","Paraguay","Guairá",NA,"-56.41666","-25.75",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 14901","Cordillera de Ybytyruzú. Isolated peak 10 kms W of Melgarejo. Gallery forest along creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","152",NA,NA
"697","2008-05-27 22:02:00-03","MO","MOBOT","313310","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini","1989","10","16","Paraguay","Guairá",NA,"-56.33333","-25.8",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 14984","Cordillera de Ybytyruzú. Road to Cantera Jhú, 8 kms S of Coronel Oviedo; tall forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","154",NA,NA
"698","2008-05-27 22:02:00-03","MO","MOBOT","313416","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","1987","9","25","Paraguay","Canindeyú",NA,"-55.53333","-24.13333",NA,NA,NA,NA,"B.K. Holst (MO)","Gentry 59409A","Río Jejui-mí, 34 km E of Villa Ygatimí, Terreno del Banco Mundial. Mature forest on sandy soil.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"8","87-260",NA,NA
"699","2008-05-27 22:02:00-03","MO","MOBOT","313540","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini","1988","12","17","Paraguay","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 8839","Cordillera de Ybytyruzú. Cerro Peró, 1 km W of Destacamento Tororo. Forest along western slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","88-134",NA,NA
"700","2013-10-09 05:41:00-03","MO","MOBOT","313715","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|Ramón Velásquez","1989","10","16","Paraguay","Guairá",NA,"-56.33333","-25.8",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 15158","Cordillera de Ybytyruzú. 8 kms S of route to Coronel Oviedo on the road to Cantera Jhú. Gallery forest along Chorro Creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"5","157",NA,NA
"701","2008-05-27 22:02:00-03","MO","MOBOT","313844","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Elsa M. Zardini|U. Velázquez","1989","10","16","Paraguay","Guairá",NA,"-56.33333","-25.8",NA,NA,NA,NA,"B.K. Holst (MO)","Zardini 15206","Cordillera de Ybytyruzú. Road to Cantera Jhú, 5 kms S of Coronel Oviedo. Gallery forest along Chorro Creek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","158",NA,NA
"702","2008-05-27 22:02:00-03","MO","MOBOT","3155314","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","guazumifolia","Campomanesia guazumifolia","(Cambess.) O. Berg","Sara G. Tressens","1994","12","1","Argentina","Misiones","Guaraní","-54.2","-26.9",NA,NA,NA,NA,"S. Tressens","Tressens 5127","Predio Guaraní, Tramo II. Borde de arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
