"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"512","2021-02-08 12:36:46-03","UFRGS","ICN","084419","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G",NA,NA,NA,"Ritter, MR; Leite, SLC","1989","09","02","Brasil","SC","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,NA,"425","Espécie ameaçada de extinção (Vulnerável).","América do Sul",NA,NA,"Dicotyledon",NA,"34291","auto",NA,NA,NA,NA,NA,NA
"513","2021-02-08 12:36:46-03","UFRGS","ICN","171273","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Vieira, FCS","2006","06","23","Vieira, FCS","2005","09","05","Brasil","SC","Garuva","Monte Crista, rio do Cristo","-48.8549995422363","-26.0266990661621",NA,NA,"30","30",NA,NA,"1237","Liana terrestre; FODTB, mata ciliar","América do Sul",NA,NA,"Dicotyledon",NA,"22441","auto",NA,NA,NA,NA,NA,NA
"514","2021-02-08 12:36:46-03","UFRGS","ICN","171287","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2012","01","05","Vieira, FCS","2005","07","25","Brasil","SC","Joinville","Ilha dos Espinheiros","-48.8456001281738","-26.3043994903564",NA,NA,"5","5",NA,NA,"1162","Duplicata JOI 3942; Liana; Floresta Ombrófila Densa de Restinga, capoeira","América do Sul",NA,NA,"Dicotyledon",NA,"37150","auto",NA,NA,NA,NA,NA,NA
"515","2021-02-08 12:36:46-03","UFRGS","ICN","098137","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Cabrera, AL",NA,NA,NA,"Bresolin, A","1971","08","20","Brasil","SC","Palhoça","Morro do Cambirola","-48.6678009033203","-27.645299911499",NA,NA,"150","150",NA,NA,"322","Espécie ameaçada de extinção (Vulnerável).; Escandente; flor branca; estames marrons.; Capoeirão.","América do Sul",NA,NA,"Dicotyledon",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"516","2021-02-08 12:36:46-03","UFRGS","ICN","032061","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR",NA,NA,NA,"Reitz, R; Klein, RM","1956","08","02","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200",NA,NA,"3549","Espécie ameaçada de extinção (Vulnerável).; Liana de flor branca.; Capoeira.","América do Sul",NA,NA,"Dicotyledon",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"517","2021-02-08 12:36:46-03","UFRGS","ICN","032090","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","1988","07","28","Reitz, R; Klein, RM","1956","09","06","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"450","450",NA,NA,"3632","Espécie ameaçada de extinção (Vulnerável).; Liana de flor branca.; Mata.","América do Sul",NA,NA,"Dicotyledon",NA,"31105","auto",NA,NA,NA,NA,NA,NA
"518","2014-09-23 11:01:06-03","G","G-DC","G00495508","S","Plantae","Asteraceae","Mikania","andrachne","Mikania andrachne","DC.","CAT.HERB.PRODR.","2013","01","01","Blanchet, J. S.",NA,NA,NA,"Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556","-41.99722222","-12.18305556",NA,NA,"G00495508",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HOLOTYPUS of Mikania andrachne DC."
"519","2021-02-25 09:37:53-03","IBt","SP","42798","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Hashimoto, G",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2021-02-25 09:37:53-03","IBt","SP","16440","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Campos Novaes, J",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-02-25 09:37:53-03","IBt","SP","188996","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Kirizawa, M",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2019-11-21 10:01:05-03","IBt","SP","287331","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Souza, JP; Ferraro, L; Wongtschowski, M; Monteiro, CA","1994","09","07","Brasil","São Paulo","Pariquera-Açu","Acesso de terra Pariquera-Mirim - Subaúna","-47.742333","-24.815083","-47.742333","-24.815083",NA,NA,NA,NA,"142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-02-25 09:37:53-03","IBt","SP","43443","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Smith, C",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2019-11-21 10:01:05-03","IBt","SP","266835","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Peron, M; et al.","1989","07","17","Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Sítio Sophronites","-42.05","-22","-42.05","-22","1100","1100",NA,NA,"782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2019-11-21 10:01:05-03","IBt","SP","280132","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Miyagi, PH; Ivanauskas, NM; Souza, VC; Ettori Jr, O; Nakagomi, MY; Pomari, ML; Pereira, VF","1994","09","07","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Beira da Rodovia Regis Bittencout. Beira da mata","-47.8875","-24.622778","-47.8875","-24.622778",NA,NA,NA,NA,"149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-11-21 10:01:05-03","IBt","SP","426609","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Simão Bianchini, R","2014","02","25","Aguiar, OT; Cielo Filho, R; Lima, CR","2009","07","29","Brasil","São Paulo","Itapeva","Estação Experimental. Estrada atalho do plantio com araucária","-49.158333","-24.058333","-49.158333","-24.058333","750","750",NA,NA,"1272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-02-25 09:37:53-03","IBt","SP","65737","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Kuhlmann, M",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-11-21 10:01:05-03","IBt","SP","330345","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hatschbach, G","1995",NA,NA,"Hatschbach, G; Motta, JT","1995","07","06","Brasil","Paraná","Guaraqueçaba","Rodovia Antonia-Guaraqueçaba, km 90","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"62877",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"529","2019-11-21 10:01:05-03","IBt","SP","56626","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Barroso, GM","1960",NA,NA,"Hatschbach, G","1959","07","17","Brasil","Paraná","Guaratuba","Garuva","-48.5746994018555","-25.8827991485596",NA,NA,"30","100",NA,NA,"6140",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"530","2019-11-21 10:01:05-03","IBt","SP","420124","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Sucre, D; Braga, PIS","1968","06","15","Brasil","Rio de Janeiro","Teresópolis","Soberbo. Estrada Terezópolis - Bahia","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"3191",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"531","2019-11-21 10:01:05-03","IBt","SP","50813","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Rambo, B","1934","09","20","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"1766",NA,NA,NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA
"532","2019-11-21 10:01:05-03","IBt","SP","345004","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Esteves, RL","1999","11","10","Magenta, MAG; Martins, SE","1999","08","19","Brasil","São Paulo","Bertioga","Guaratuba. fazenda Três Marias, estrada da captação","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"192",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"533","2019-11-21 10:01:05-03","IBt","SP","374343","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Sampaio, PSP","2003","11",NA,"Sampaio, PSP; Alonso, M; Silva, J","2002","08","19","Brasil","São Paulo","Bertioga","São Lourenço, Rod. SP-55, Km 211,5. Fazenda da Família Pinto","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"703",NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"534","2019-11-21 10:01:05-03","IBt","SP","382430","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Souza-Buturi, FO","2016","01",NA,"Souza, FO; Sugiyama, M; Romanini, RP; Oliva, PR","2005","08","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Estrada da Captação, próximo ao antigo gerador","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"258",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"535","2019-11-21 10:01:05-03","IBt","SP","210159","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Leitão Filho, HF","1990","11","14","Romaniuc Neto, S; Macedo, ICC; Barros, F","1985","07","10","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"273",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"536","2019-11-21 10:01:05-03","IBt","SP","382448","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Souza-Buturi, FO","2016","01",NA,"Souza, FO; Sugiyama, M; Romanini, RP; Oliva, PR","2005","08","23","Brasil","São Paulo","Cananéia","Ilha do Cardoso, próximo ao antigo gerador","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"257",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"537","2019-11-21 10:01:05-03","IBt","SP","162713","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Leitão Filho, HF","1990","11","14","De-Grande, DA; Lopes, EA","1979","10","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo dos geradores","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"538","2019-11-21 10:01:05-03","IBt","SP","167271","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Leitão Filho, HF","1990","11","14","Muniz, CFS; Custodio Filho, A","1979","08","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"110",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"539","2019-11-21 10:01:05-03","IBt","SP","244427","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Souza, FO",NA,NA,NA,"Melo, MMRF; Chautems, A","1986","09","17","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Cardoso, às margens do Rio Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"679",NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"540","2019-11-21 10:01:05-03","IBt","SP","304499","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Hoehne, W",NA,NA,NA,"Hoehne, W","1953","07","16","Brasil","São Paulo","Caraguatatuba","Martim de Sá","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"4075",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"541","2019-11-21 10:01:05-03","IBt","SP","350439","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Souza, FO","2001","01",NA,"Souza, FO; Sugiyama, M; Bonfim, F","2000","08","09","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Base do Gravi","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"156",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"542","2019-11-21 10:01:05-03","IBt","SP","350438","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Souza, FO","2001","01",NA,"Simão Bianchini, R; Bianchini, S; Rosário, RPG","2000","09","09","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Trilha da Poção","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"1446",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA
"543","2019-11-21 10:01:05-03","IBt","SP","43432","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Toledo, JF",NA,NA,NA,"Krug, HP","1939","06","17","Brasil","São Paulo","Cubatão",NA,"-46.4199981689453","-23.8899993896484",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA
"544","2019-11-21 10:01:05-03","IBt","SP","290528","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Souza, VC; et al.","1995","09","05","Brasil","São Paulo","Eldorado","Cachoeira do Sapatu, beira de mata","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,"9154",NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"545","2019-11-21 10:01:05-03","IBt","SP","16414","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Robinson, BL",NA,NA,NA,"Usteri, A","1907","07","25","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"546","2019-11-21 10:01:05-03","IBt","SP","248120","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Anunciação, EA; Cordeiro, I; Rossi, L; Tomasulo, PLB; Oliveira, LA","1990","10","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, arredores do alojamento do IBAMA","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"547","2019-11-21 10:01:05-03","IBt","SP","262412","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Anunciação, EA; Gomes, MZ","1993","06","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha da Figueira Grande","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"275",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"548","2019-11-21 10:01:05-03","IBt","SP","251457","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Rossi, L; Gomes da Silva, SJ; Ferreira, S; Pereira, DF; Sugiyama, M","1991","08","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha na restinga entre a margem do Rio Verde e o caminho do Imperador","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"916",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"549","2019-11-21 10:01:05-03","IBt","SP","244674","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Mamede, MCH; Rossi, L; Cordeiro, I","1990","06","21","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Caminho do Imperador em direção à foz do Rio Verde, restinga","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"288",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"550","2019-11-21 10:01:05-03","IBt","SP","69511","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Simão Bianchini, R",NA,NA,NA,"Dedecca, D; Krug; Gardini","1947","06","06","Brasil","São Paulo","Peruíbe","Rio Preto","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA
"551","2019-11-21 10:01:05-03","IBt","SP","123388","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Moura, C","1965","07","17","Brasil","São Paulo","Registro","Km 175 da estrada BR-2","-47.8400001525879","-24.4799995422363",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"25922","auto",NA,NA,NA,NA,NA,NA
"552","2021-02-25 09:37:53-03","IBt","SP","102209","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Mattos, J","1966","04","27","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"13481",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"553","2019-11-21 10:01:05-03","IBt","SP","115842","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Simão Bianchini, R","1993","10","05","Mattos, J","1966","04","27","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Perto das margens do Rio Coruja","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"13521",NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"554","2019-11-21 10:01:05-03","IBt","SP","186250","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Kirizawa, M; et al.","1983","06","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"986","Picada dois, trepadeira, flores amarelas, mata",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"555","2021-01-11 11:19:32-03","IBt","SP","186337","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Nascimento, GS","2012","05","10","Guerra, TP; Kirizawa, M; Cerati, TM","1983","03","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"33","Trepadeira",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"556","2019-11-21 10:01:05-03","IBt","SP","196957","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","1989","10","24","Kirizawa, M; Guerra, TP","1984","05","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1236","Trepadeira, picada próxima da área de Campo Grande, mata um pouco seca",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"557","2019-11-21 10:01:05-03","IBt","SP","202255","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","1989","10","24","Kirizawa, M","1985","03","22","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"1407","Mata, picada Fernando Costa, solo arenoso, flores brancas",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"558","2019-11-21 10:01:05-03","IBt","SP","28180","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Lemos, C","1931","09","11","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"559","2020-12-03 09:40:44-03","IBt","SP","6215","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Simão Bianchini, R; Villagra, BLP; Nascimento, GS","2011","09","01","Lemos, D","1923","07","04","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA
"560","2019-11-21 10:01:05-03","IBt","SP","270314","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.",NA,NA,NA,NA,"Ferreira, S","1990","05","24","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Calçada do Lorena, Setor B","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"561","2019-11-21 10:01:05-03","IBt","SP","270860","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Godoi, JV; Guerra, TP","1994","07","26","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Estrada do Mirante, Portão 40","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"495",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"562","2019-11-21 10:01:05-03","IBt","SP","299686","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Ritter, MR","2000","09","27","Silva, EL; Moreira, BA","1996","09","18","Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Trilha do Mirante","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"268",NA,NA,NA,NA,NA,NA,"31119","auto",NA,NA,NA,NA,NA,NA
"563","2019-11-21 10:01:05-03","IBt","SP","43109","S","Plantae","Asteraceae","Mikania","trinervis","Mikania trinervis","Hook. & Arn.","Simão Bianchini, R","2000","10",NA,"Pickel, B","1940","08","08","Brasil","São Paulo","São Paulo","Chácara dos Morrinhos","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"4670",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
