"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"625","2020-11-12 16:58:56-03","UEL","FUEL","21855","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, EM; Pavão, OC; Cavalheiro, AL; Zinatto, MJ","s.n.","1998","09","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"Paraná","Primeiro ponto","-50.9494018554688","-24.2082996368408",NA,NA,NA,"Ortigueira",NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2020-11-12 16:58:56-03","UEL","FUEL","27330","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Francisco, EM; Pavão, OC","s.n.","1999","11","18",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Fazenda Santa Cecilia do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,NA,"Santo Antônio do Paraíso","2000","24994","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2020-11-12 16:58:56-03","UEL","FUEL","26390","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","K.L.V.R. de Sá; et al.","24","1999","08","21",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","K.L.V.R. de Sá","Paraná","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,"São Jerônimo da Serra","2000","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2020-11-12 16:58:56-03","UEL","FUEL","27796","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Medri, C; et al.","823","1999","08","21",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Dias, MC; Medri, C","Paraná","Salto João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,"São Jerônimo da Serra","2000","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2020-11-12 16:58:56-03","UEL","FUEL","26025","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Teixeira, O","s.n.","1999","08","21",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Sítio João Nogueira","-50.7411003112793","-23.7275009155273",NA,NA,NA,"São Jerônimo da Serra","1999","30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2020-11-12 16:58:56-03","UEL","FUEL","22083","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Viani, RAG; et al.","s.n.","1998","10","15",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,"Sapopema","1998","21990","auto","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2020-11-12 16:58:56-03","UEL","FUEL","22678","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Medri, C; Kinupp, VF; Francisco, EM","474","1997","10","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"Sapopema","1999","21990","auto","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2020-11-12 16:58:56-03","UEL","FUEL","24022","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Medri, C; Francisco, EM","700","1998","09","19",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"Paraná","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"Sapopema",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2020-11-12 16:58:56-03","UEL","FUEL","22688","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Medri, C; Kinupp, VF; Francisco, EM","s.n.","1998","08","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,"Sapopema","1999","21990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2020-11-12 16:58:56-03","UEL","FUEL","12434","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Silva, SM; et al.","s.n.","1990","08","17",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Telêmaco Borba","1999","35037","auto","03",NA,NA,NA,NA,"22",NA,NA,NA,NA
"635","2020-11-12 16:58:56-03","UEL","FUEL","11712","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Vieira, AOS; Dias, MC; Mansano, VF","s.n.","1994","08","11",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Viani, RAG","Paraná","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"Tibagi","1999","56988","auto","03",NA,NA,NA,NA,"22",NA,NA,NA,NA
"636","2020-11-12 16:58:56-03","UEL","FUEL","21068","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Gabriel, JLC","s.n.","1998","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Furlan, A","São Paulo","Fazenda São João","-48.439998626709","-22.8799991607666",NA,NA,NA,"Botucatu",NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2020-11-12 16:58:56-03","UEL","FUEL","13778","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Salis, SM","s.n.","1989","10","19",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Carvalho-Okano, RMF","São Paulo","Fazenda Santa Elisa, mata ciliar, mata ciliar.","-48.1199989318848","-22.2800006866455",NA,NA,NA,"Brotas","1998","26585","auto","08",NA,NA,NA,NA,"19",NA,NA,NA,NA
"638","2020-11-12 16:58:56-03","UEL","FUEL","13777","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Bernacci, LC","24442","1989","09","05",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.","Carvalho-Okano, RMF","São Paulo","Fazenda Sao Vicente","-47.060001373291","-22.8999996185303",NA,NA,NA,"Campinas","1998","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-11-12 16:58:56-03","UEL","FUEL","27381","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Cavalcanti, DC; et al.","300","1995","08","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"São Paulo","Reserva Florestal da Esc. Especialistas de Aeronáu, Especialistas de Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá",NA,"27040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-11-12 16:58:56-03","UEL","FUEL","27384","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Cavalcanti, DC; et al.","301","1995","08","29",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Celastrales","Mart.",NA,"São Paulo","Reserva Florestal Esc. Especialistas de Aeronáutic, Especialistas de Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá",NA,"27040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-11-12 16:58:56-03","UEL","FUEL","32810","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Godoy, MB; Verdi, M; Dreveck, S","150","2008","01","20",NA,"Brasil",NA,NA,NA,"FUEL019295","Tracheophyta","Celastrales","(Mart.) Biral","Biral, L","Santa Catarina","FOM. Classe da floresta: estágio médio de regeneração. Lat. 497110 S e long. 7013394 W.","-51.029167","-27.001667",NA,"954","954","Videira","2019",NA,NA,"09","-51.029167","-27.001667",NA,NA,NA,NA,NA,NA,NA
"642","2019-11-01 14:56:11-03","UnB","UB","121446","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Pacheco, C","IAC18886",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Toledo, AP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-01 14:56:11-03","UnB","UB","121469","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Salis, SM","19449","1987","03","31","Southern America","Brasil",NA,NA,"Flores e frutos.; Árvore 8m.; Mata ciliar",NA,"Dicotyledoneae",NA,"Mart.",NA,"São Paulo",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,"Brotas",NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-01 14:56:11-03","UnB","UB","121474","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Tamashiro, JY","17919","1985","10","28","Southern America","Brasil",NA,NA,"Flores creme.; Árvore 6m.",NA,"Dicotyledoneae",NA,"Mart.",NA,"São Paulo","Reserva Florestal ARA","-47.060001373291","-22.8999996185303",NA,NA,NA,"Campinas",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-11-01 14:56:11-03","UnB","UB","121410","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Tamashiro, JY","19753","1985","10","07","Southern America","Brasil",NA,NA,"Flores amareladas.; Árvore 3m.",NA,"Dicotyledoneae",NA,"Mart.",NA,"São Paulo","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Jundiaí",NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2019-10-03 10:03:31-03","UFSCar","SORO","5896","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Gaem, P.H.; Cabello, N.B.; Corrêa, L.S.","43",NA,NA,NA,NA,"Brasil",NA,NA,"Arvoreta de sub-bosque, 1,2 m.",NA,NA,NA,NA,"P.H. Gaem","São Paulo","Sede da empresa Klarina Água Mineral.","-47.4199981689453","-23.7099990844727",NA,NA,NA,"Piedade",NA,"30307","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-10-03 10:03:31-03","UFSCar","SORO","179","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Kortz, A. R.; Cardoso-Leite, E; Coelho, S.","170","2008","03","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"São Paulo","campus UFSCar - Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,"Sorocaba",NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-05-06 11:54:43-03","UFU","HUFU","64041","S","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Biral, L.","629","2011","11","10",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt. ramos acizentados, cilíndricos, jovens achatados, folhas cartáceas, pedicelos longos (ca. 0,7 cm), flores e disco estaminal verdes, frutos imaturos verdes, maduros vermelhos.","HUFU00004092",NA,NA,"Mart.","Biral, L.","São Paulo","UNESP campus Bela Vista, Em Jardim em frente ao Departamento de Bioquímica","-47.533333","-22.383333","HUFU00004092","626","626","Rio Claro","2011",NA,NA,"11","-47.533333","-22.383333",NA,NA,NA,NA,NA,NA,NA
"649","2020-08-20 14:55:38-03","UFSC","FLOR","20130","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Smith, L.B.; Reitz, R.","12963","1964","10","26",NA,"Brasil",NA,NA,"Habitat: mixed forest","FLOR0020130",NA,"Celastrales","Mart.","Biral, L.","Santa Catarina","Parque da Uva.","-51.15","-27","FLOR0020130_1 FLOR0020130_2","700","700","Videira","2012",NA,NA,"05","51º9'W","27º0'S",NA,NA,NA,NA,NA,NA,NA
"650","2020-08-20 14:55:38-03","UFSC","FLOR","45264","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Medri, C.; Kinupp, V.F. & Francisco, E.M.","474","1997","10","11",NA,"Brasil",NA,NA,"arvoreta, 8m altura, frutos imaturos verde amarronzados e leitosos Habitat: encosta rochosa","FLOR0045264",NA,"Celastrales","Mart.","Viani, R.G.","Paraná","Salto das Orquídeas. Proxímo á sede.","-50.5802993774414","-23.9108009338379",NA,NA,NA,"Sapopema","1999","21990","auto","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-08-20 14:55:38-03","UFSC","FLOR","36970","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Silva, J.M.; Abe, L.M.","2415","1998","08","20",NA,"Brasil",NA,NA,"árvore, 5m altura, flores rosa pálido Habitat: mata secundária","FLOR0036970",NA,"Celastrales","Mart.","Biral, L.","Paraná","Parque Estadual de Campinhos.","-49.0858001708984","-24.9743995666504","FLOR0036970",NA,NA,"Tunas do Paraná","2012","41885","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-08-20 14:55:38-03","UFSC","FLOR","7612","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Coura Neto, A.B.; Moreno, J.A.","2","1980","09","03",NA,"Brasil",NA,NA,"folhas com espinhos nas bordas, coloração verde escura. Projeto RADAMBRASIL - Ministério de Minas e Energia/ Divisão de Vegetaçãon - Folha SH.22-V-C, ponto nº01","FLOR0007612",NA,"Celastrales","Mart.","Biral, L.","Rio Grande do Sul",NA,"-52.8939018249512","-30.0391998291016","FLOR0007612_1 FLOR0007612_2",NA,NA,"Cachoeira do Sul","2012","71201","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-08-20 14:55:38-03","UFSC","FLOR","36671","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Pugues, S.; Futatsugi, K. & Poli, C.","25","2001","10","03",NA,"Brasil",NA,NA,"árvore com frutos e folhas com espinhos Habitat: mata próxima ao rio","FLOR0036671",NA,"Celastrales","Mart.","Biral, L.","Santa Catarina","Reservatório do AHEQQ (aproveitamento hidrelétrico Quebra Queixo), margem esquerda","-52.4550018310547","-26.6313991546631","FLOR0036671_1 FLOR0036671_2",NA,NA,"Ipuaçu","2012","20981","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-08-20 14:55:38-03","UFSC","FLOR","43595","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Gabriel, J.L.C.","s.n.","1987","10","29",NA,"Brasil",NA,NA,"árvore, 5m altura, flores amarelas, frutos vermelhos Habitat: mata mesófila semidecídua","FLOR0043595",NA,"Celastrales","Mart.","Biral, L.","São Paulo","Fazenda São João.","-48.439998626709","-22.8799991607666",NA,NA,NA,"Botucatu","2012","40412","auto","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-08-20 14:55:38-03","UFSC","FLOR","43596","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Cavalcanti, D.C.","302","1995","11","09",NA,"Brasil",NA,NA,"árvore, ca. 4m altura, frutos amarronzados Habitat: mata de planalto","FLOR0043596",NA,"Celastrales","Mart.","Biral, L.","São Paulo","Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR.","-45.189998626709","-22.8099994659424",NA,NA,NA,"Guaratinguetá","2012","27040","auto","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-08-20 14:55:38-03","UFSC","FLOR","43639","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Galleti, M.; et alii","s.n.","1994","11","24",NA,"Brasil",NA,NA,"árvore, 7m altura, frutos maduros amarelos com arilo branco Habitat: beira de rio","FLOR0043639",NA,"Celastrales","Mart.","Biral, L.","São Paulo","Faz. Intervales, Base Saibadeia, trilha do rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Sete Barras","2012","34059","auto","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-08-20 14:55:38-03","UFSC","FLOR","43889","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Zipparro, V.B.; et al.","510","1994","08","07",NA,"Brasil",NA,NA,"árvore, 4m altura","FLOR0043889",NA,"Celastrales","Mart.","Biral, L.","São Paulo","Faz. Intervales, Base Saibadela, trilha do rio.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Sete Barras","2012","34059","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-08-20 14:55:38-03","UFSC","FLOR","43888","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolia","Maytenus aquifolia","Zipparro, V.B.","1529","1996","07","12",NA,"Brasil",NA,NA,"árvore, 11m altura, flores brancas em forma de buquê; indivíduo nª 241 na Fitossociologia","FLOR0043888",NA,"Celastrales","Mart.","Biral, L.","São Paulo","Parque Intervales-Base Saibadela, Trilha do Rio, ponto 2.","-47.9199981689453","-24.3799991607666",NA,NA,NA,"Sete Barras","2012","34059","auto","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-08-20 14:55:38-03","UFSC","FLOR","46541","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","Soares-Silva, L.H.","327","1993","08","27",NA,"Brasil",NA,NA,"árvore com 10m altura, botão floral verde, flores creme","FLOR0046541",NA,"Celastrales","(Mart.) Biral","Marques, I.S.","Paraná","Assoc. Func. Munic. Londrina.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Londrina","2019","63728","auto","07",NA,NA,NA,NA,"24",NA,NA,NA,NA
"660","2020-01-31 10:37:48-03","IFAM","EAFM","11964","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Hanazaki, N.","856","2003","08","06",NA,"Brasil",NA,NA,"; DESC: arbóreo; madeira",NA,NA,NA,"Mart.","Hanazaki, N.","São Paulo","Parcela Permanente, mata","-47.925","-24.189722",NA,NA,NA,"Sete Barras","2003",NA,NA,"08","-47.925","-24.189722",NA,NA,"06",NA,NA,NA,NA
"661","2020-01-31 10:37:48-03","IFAM","EAFM","13405","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Avila, J.V.C.; Valadares, K. & Zank, S.","428","2014","01","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart."," Avila, J.; Valadares, K.; Zank, S.","Santa Catarina","Comunidade Quilombola, Aldeia","-48.680833","-28.104722",NA,NA,NA,"Garopaba","2014",NA,NA,"01","-48.680833","-28.104722",NA,NA,"24",NA,NA,NA,NA
"662","2020-01-31 10:37:48-03","IFAM","EAFM","12175","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Marques, M.S.","1286","2010","05","01",NA,"Brasil",NA,NA,"; DESC: arbustivo; medicinal; folha",NA,NA,NA,"Mart.","Marques, M.S.","Santa Catarina","Costa da Lagoa, quintal","-48.5491981506348","-27.596700668335",NA,NA,NA,"Florianópolis","2010","27000","auto","05",NA,NA,NA,NA,"01",NA,NA,NA,NA
"663","2020-01-31 10:37:48-03","IFAM","EAFM","12110","PreservedSpecimen","Plantae","Celastraceae","Maytenus","aquifolium","Maytenus aquifolium","Zank, S.","1155","2009","10","10",NA,"Brasil",NA,NA,"; DESC: medicinal",NA,NA,NA,"Mart.","Zank, S.","Santa Catarina","Divinéia, quintal","-48.6702995300293","-28.2399997711182",NA,NA,NA,"Imbituba","2009","18719","auto","10",NA,NA,NA,NA,"10",NA,NA,NA,NA
"664","2021-03-04 15:42:20-03","IF","SPSF","17578","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","P.Patrick","s/n","1994","09","15","América do Sul","Brasil",NA,NA,"GEOGRAFIA: Mata natural.;",NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP","Estrada da Boa Vista","-46.9300003051758","-23.5400009155273",NA,NA,NA,"Itapevi","2019","12129","auto","07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"665","2021-03-04 15:42:21-03","IF","SPSF","32363","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","F.A.R.D.P.Arzolla & G.C.R.de Paula & N.M. de Oliveira","311","2003","09","07","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 5 m de altura. Flores de coloração amarelo-esverdeada.; GEOGRAFIA: Floresta secundária, estádio avançado de regeneração.;",NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,"770","770","Jundiaí","2019","17840","auto","07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"666","2021-03-04 15:42:21-03","IF","SPSF","23313","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","B.R.Silva","s/n","1998","11","02","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 3 m de altura. Frutos jovens. Nome Popular - Espinheira-santa.; GEOGRAFIA: Área nativa particular. Mata.;",NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP","Bairro Apolinário","-46.5800018310547","-23.3099994659424",NA,NA,NA,"Mairiporã","2019","15840","auto","07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"667","2021-03-04 15:42:20-03","IF","SPSF","13247","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","G.Durigan","s/n","1989","11","29","América do Sul","Brasil",NA,NA,"COLETA: Árvore pequena, com aprox. 4 m de altura. Código 28-M.; GEOGRAFIA: Mata Ciliar.;",NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP",NA,"-49.939998626709","-22.2099990844727",NA,NA,NA,"Marília","2019","38865","auto","07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"668","2021-03-04 15:42:20-03","IF","SPSF","15633","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","G.Durigan","s/n","1992","08","11","América do Sul","Brasil",NA,NA,"COLETA: Árvore de pequeno porte. Flores verdes.; GEOGRAFIA: Mata ciliar.;",NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP","Estação Experimental de Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,"Marília","2019","38865","auto","07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"669","2021-03-04 15:42:21-03","IF","SPSF","30290","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","J.R.Guillaumon","s/n","2002","08","13","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 5 m de altura. Botões florais na cor verde. Nome Popular - Espinheira-santa.; GEOGRAFIA: Mata natural.;",NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,"Vinhedo","2019","9595","auto","07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"670","2021-03-04 15:42:20-03","IF","SPSF","00998","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","D.Bento Pickel","s/n","1945","01","18","América do Sul","Brasil",NA,NA,NA,NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP","Sítio S.Francisco",NA,NA,NA,NA,NA,"Helvetia","2019",NA,NA,"07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
"671","2021-03-04 15:42:21-03","IF","SPSF","22355","PreservedSpecimen","Plantae","Celastraceae","Monteverdia","aquifolia","Monteverdia aquifolia","E.E.Macedo","102B","1997","10","11","América do Sul","Brasil",NA,NA,"GEOGRAFIA: Solo arenoso de encosta com pedras.;",NA,"Magnoliophyta","Aquifoliales","((Mart.)) Biral","I.S. Marques","SP","P.E.Furnas do Bom Jesus","-47.476944","-20.256944",NA,NA,NA,"Pedregulho","2019",NA,NA,"07",NA,NA,"Magnoliopsida",NA,"24",NA,NA,NA,NA
