"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","imagecode","locality","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"885","2015-03-22 13:16:55-03","F","FMNH-SEEDPLANTS","V0273414F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273414F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273414F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"886","2015-03-22 13:16:55-03","F","FMNH-SEEDPLANTS","V0273415F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0273415F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273415F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"887","2015-03-22 13:16:55-03","F","FMNH-SEEDPLANTS","V0273416F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0273416F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273416F_01",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"888","2015-03-22 13:16:56-03","F","FMNH-SEEDPLANTS","V0273417F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0273417F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273417F_01",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"889","2015-03-22 13:16:57-03","F","FMNH-SEEDPLANTS","V0273419F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0273419F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273419F_01",NA,NA,"-55.625","4.1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"890","2015-03-22 13:16:57-03","F","FMNH-SEEDPLANTS","V0273420F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273420F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273420F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"891","2015-03-22 13:16:58-03","F","FMNH-SEEDPLANTS","V0273421F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0273421F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273421F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"892","2015-03-22 13:16:58-03","F","FMNH-SEEDPLANTS","V0273422F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0273422F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273422F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"893","2015-03-22 13:16:59-03","F","FMNH-SEEDPLANTS","V0273423F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0273423F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273423F_01",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"894","2015-03-22 13:16:59-03","F","FMNH-SEEDPLANTS","V0273425F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273425F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273425F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"895","2015-03-22 13:17:00-03","F","FMNH-SEEDPLANTS","V0273426F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0273426F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273426F_01",NA,NA,"-59","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"896","2015-03-22 13:17:00-03","F","FMNH-SEEDPLANTS","V0273428F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0273428F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273428F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"897","2015-03-22 13:17:01-03","F","FMNH-SEEDPLANTS","V0273429F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273429F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273429F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"898","2015-03-22 13:17:01-03","F","FMNH-SEEDPLANTS","V0273430F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273430F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273430F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"899","2015-03-22 13:17:03-03","F","FMNH-SEEDPLANTS","V0273435F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273435F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273435F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"900","2015-03-22 13:17:04-03","F","FMNH-SEEDPLANTS","V0273437F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0273437F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273437F_01",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"901","2015-03-22 13:17:04-03","F","FMNH-SEEDPLANTS","V0273438F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0273438F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273438F_01",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"902","2015-03-22 13:17:05-03","F","FMNH-SEEDPLANTS","V0273440F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0273440F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273440F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"903","2015-03-22 13:17:06-03","F","FMNH-SEEDPLANTS","V0273442F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0273442F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273442F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"904","2015-03-22 13:17:07-03","F","FMNH-SEEDPLANTS","V0273443F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum",NA,NA,NA,NA,NA,"South America","Ecuador",NA,NA,NA,"V0273443F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0273443F_01",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"905","2018-12-06 16:07:27-02","F","FMNH-SEEDPLANTS","V0470754F","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","P. Acevedo-Rodríguez & R. S. Fernandes","14645","2008","8","19","South America","Brazil",NA,NA,NA,"V0470754F","Spermatophyta",NA,"microcarpum",NA,NA,NA,"V0470754F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"906","2019-01-25 15:46:53-02","IAC","IAC","25954","S","Plantae","Sapindaceae-4.Sapindoideae","Cardiospermum","halicacabum","Cardiospermum halicacabum","A. Krapovickas & C.L. Cristóbal","40829","1987","01","14",NA,"Brasil",NA,NA,"Espécie confirmada por A. Rosado, 4/8/17! Doação IBONE - Argentina.",NA,NA,NA,NA,"L.","A. Krapovickas & C.L. Cristóbal","Paraná",NA,NA,"Ponta Grossa","-50.1619","-25.095",NA,NA,NA,NA,"-50.1619","-25.0950","1987","01","14",NA,NA,NA,NA,NA
"907","2019-01-25 15:46:53-02","IAC","IAC","29981","S","Plantae","Sapindaceae-4.Sapindoideae","Cardiospermum","halicacabum","Cardiospermum halicacabum","P.R.P. Andrade & R.M. Chagas","1175","1995","02","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"L.","L.A. Pereira (2)","São Paulo",NA,NA,"Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"-47.0608","-22.9056","2012","08","18",NA,NA,NA,NA,NA
"908","2019-01-25 15:37:09-02","IAC","IAC","720","S","Plantae","Sapindaceae-4.Sapindoideae","Cardiospermum","halicacabum","Cardiospermum halicacabum","J. Santoro","s/nº","1936","09","09",NA,"Brasil",NA,NA,"Nomes populares: balãozinho, bago-miúdo, chumbo-miúdo, balão, baúna, coração-da-Índia, batuquinho, chique-chique, paratudo, paúna.",NA,NA,NA,NA,"L.","E.P. Killip","São Paulo",NA,"Pasto Rossi Borghi, Campinas.","Campinas","-47.0608","-22.9056",NA,NA,NA,NA,"-47.0608","-22.9056","1937","09","09",NA,NA,NA,NA,NA
"909","2020-07-23 12:21:53-03","CEPLAC","CEPEC","138919","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","M.R. Pace","425",NA,NA,NA,NA,"México",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"G. Castillo-Campos","Veracruz",NA,NA,"Actopan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-07-23 12:21:53-03","CEPLAC","CEPEC","97088","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","L. P. de Queiroz","5888","2000","02","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P. Acevedo R.","Bahia",NA,"Ca. 22Km ao S do entroncamento para Bom Jesus da Lapa na estrada para Malhada.","bom jesus da lapa","-43.361944","-13.403889",NA,NA,NA,NA,"43W21'43","13S24'14",NA,NA,NA,NA,"30/12/2009",NA,NA,NA
"911","2020-07-23 12:21:53-03","CEPLAC","CEPEC","15250","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Dobereiner/Tokarnia","1479","1979","01","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"P. Acevedo R.","Bahia",NA,"Distrito de Capim Grosso. Fazenda Rio do Peixe.","JACOBINA","-40.5182991027832","-11.1806001663208",NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA,NA
"912","2020-07-23 12:21:53-03","CEPLAC","CEPEC","101245","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","L. A. Jesus Junior","12","2003","04","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"microcarpum",NA,"J. D. Urdampilleta","Bahia",NA,"Médio São Francisco, 15Km da cidade em direção a Ibotirama - 3Km para o Morrão.","bom jesus da lapa","-43.308056","-13.163611",NA,NA,NA,NA,"43W18'29","13S9'49",NA,NA,NA,NA,"13/07/2006",NA,NA,NA
"913","2020-07-23 12:21:53-03","CEPLAC","CEPEC","38847","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","M. S. Ferrucci","49229","1985","03","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"microcarpum",NA,"M. S. Ferrucci","Mato Grosso",NA,"Sem informação.","porto murtinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA
"914","2020-07-23 12:21:53-03","CEPLAC","CEPEC","32139","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","J. L. Hage","1708","1983","07","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"microcarpum",NA,"M. S. Ferrucci","Bahia",NA,"Area da Estação Experimental Sósthenes Miranda. Quadra I.Km 62 da BR-324.","SÃO SEBASTIÃO DO PASSÉ","-38.4953002929688","-12.5124998092651",NA,NA,"18909","auto",NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA
"915","2020-07-23 12:21:53-03","CEPLAC","CEPEC","105462","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","F. C. Hoehne",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"microcarpum",NA,"A. Gehrt","Rio de Janeiro",NA,"Gavea.","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2019-04-02 09:32:35-03","URICER","HPBR","1083","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","LOUREIRO,E.M.",NA,"1986","05","09",NA,"Brasil",NA,NA,"Altura de mais ou menos 1 metro.","HPBR001083",NA,NA,NA,"Linn",NA,"RS",NA,NA,"Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"917","2019-04-02 09:32:35-03","URICER","HPBR","393","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","BUTZKE,A.",NA,"1985","04","23",NA,"Brasil",NA,NA,"Árvore, altura de mais ou menos 10 metros.","HPBR000393",NA,NA,NA,"L.","PILZ,A.B.F.","RS",NA,"FAPES","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"918","2019-08-02 10:06:59-03","CPATSA","HTSA-CARPOTECA","251","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Souza, S.A.O.",NA,"2004","04","22",NA,"Brasil","Álcool",NA,"<ll>dwc_commonname:</ll> Cipó chumbinho",NA,NA,NA,NA,"L.",NA,"Pernambuco",NA,"Área preservada, CPATSA","Petrolina","-40.5008010864258","-9.39861011505127",NA,NA,"90462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2019-02-27 14:03:38-03","UFSJ","HUFSJ","641","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Atala, AC","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Flores de cor branca.","HUFSJ000641",NA,NA,NA,"L.",NA,"Minas Gerais",NA,"Mata Ciliar do Rio das Mortes","São João del-Rei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2019-02-27 14:03:38-03","UFSJ","HUFSJ","3531","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Sobral, M","14809","2012","02","23",NA,"Brasil",NA,NA,"Trepadeira em beira de campo alterado; flores creme; frutos imaturos.","HUFSJ003531",NA,NA,NA,"L.","Sobral, M","Minas Gerais","HUFSJ003531_v00 HUFSJ003531_v01 HUFSJ003531_v02","Rua José Vicente de Almeida, Águas Santas","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,"10355","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"921","2021-04-08 17:13:13-03","UESB","HUESB","12299","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Morato, K.V.; Macedo, G.E.L.; Silva, G.S.; Souza, R.S.; Macedo, G.E.L.; Silva, G.S.; Souza, R.S.","273","2016","08","27",NA,"Brasil",NA,NA,"Trepadeira. Folha verde, membranácea. Flor branca com estames amarelos. Fruto imaturo verde e maduro marrom.; Mata de cipó","HUESB000012299","Dicotyledoneae",NA,NA,"L.",NA,"Bahia",NA,"Fazenda Novo Horizonte","Lafaiete Coutinho","-40.071278","-13.873","410","410",NA,NA,"-40.071278","-13.873","2016",NA,NA,NA,NA,NA,NA,NA
"922","2020-11-04 17:30:47-03","UEM","HUEM","5043","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, JM","1328","1994","04","17",NA,"Brasil",NA,NA,"Escandente; flor alva; margens da rodovia","HUEM000012511",NA,NA,NA,"L.","Rosado","Paraná","HUEM000012511","Rod. BR-277, próximo a Fábrica da Coca-Cola","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,"2016","12","12",NA,NA,NA,NA,NA
"923","2019-07-02 15:56:40-03","UEM","HUEM","30256","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","R.Braga","1534","1961","01",NA,NA,"Brasil",NA,NA,"Flores alvas, anteras amarelas.","HUEM000015930",NA,NA,NA,"L.","Rosado","Paraná","HUEM000015930","Mata Ciliar.","Ivaté","-53.3692016601562","-23.409200668335",NA,NA,"29611","auto",NA,NA,"2016","09",NA,NA,NA,NA,NA,NA
"924","2021-03-10 11:38:57-03","UNILA","EVB","783","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Buttura, E.","51","1979","05","11",NA,"Brasil",NA,NA,NA,"EVB000783",NA,NA,NA,"L.","Hatschbach, G.","Paraná","EVB000783","Rod. BR-277. Km 2.","Foz do Iguaçu","-54.578611","-25.504722",NA,NA,NA,NA,"54º34'43''W","25º30'17''S",NA,NA,NA,NA,NA,NA,NA,NA
"925","2020-09-18 09:33:59-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Simaroubaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Silveira, M","772",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Sapindales","microcarpum","Vell.",NA,"Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2020-11-12 17:03:19-03","UEL","FUEL","37598","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Urdampilleta, JD","195","2003","07","09",NA,"Argentina",NA,NA,NA,NA,"Tracheophyta","Sapindales",NA,"L.","Urdampilleta, JD","Uf Nao Selecionada",NA,"Província de Misiones","Garupa",NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"927","2020-11-12 17:03:19-03","UEL","FUEL","50774","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Meza Torres, EI; Niveiro, N; Michlig, A","497","2007","03","01",NA,"Argentina",NA,NA,NA,NA,"Tracheophyta","Sapindales","microcarpum","(Kunth) Blume","Ferrucci, MS","Corrientes",NA,"Paraje Timbó Paso, a 12 km de ruta 12, por camino de tranqueras, borde de bosquecillos, lugar inundado","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2020-11-12 17:03:19-03","UEL","FUEL","19046","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Kranz, WM","299","1988","05","11",NA,"Brasil",NA,NA,NA,"FUEL009228","Tracheophyta","Sapindales","microcarpum","(Kunth) Blume","Ferruci, MS","Paraná",NA,"Imbaú","Congonhinhas","-50.5536003112793","-23.5510997772217",NA,NA,"24253","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"929","2020-11-12 17:03:19-03","UEL","FUEL","38046","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Urdampilleta, JD","263","2004","03","19",NA,"Brasil",NA,NA,NA,"FUEL009227","Tracheophyta","Sapindales",NA,"L.","Urdampilleta, JD","Paraná",NA,"Fazenda Santa Rosa","Imbaú","-50.760799407959","-24.4449996948242",NA,NA,"16142","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"930","2019-11-01 15:10:29-03","UnB","UB","165430","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Irwin, HS; et al.","27408","1970","03","11","Southern America","Brasil",NA,NA,"Slender tenril-climber, to ca. 2m high. Corolla white. Fruit green.; Gallery margin.",NA,"Dicotyledoneae",NA,"microcarpum","(Kunth) Blume","Ferrucci, MS","Minas Gerais",NA,"Serra do Cabral. Ca. 2km N of Joaquim Felício.","Joaquim Felício","-44.1721992492676","-17.7574996948242","650","650","37503","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"931","2019-11-01 15:10:29-03","UnB","UB","165431","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum microcarpum","Heringer, EP","5888","1958","01","04","Southern America","Brasil",NA,NA,"Cultura.",NA,"Dicotyledoneae",NA,"microcarpum","(Kunth) Blume","Ferrucci, MS","Minas Gerais",NA,"Horto Florestal de Paraopeba.","Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,"26090","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"932","2020-08-20 15:00:29-03","UFSC","FLOR","33406","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Funez, L.A.","546","2012","05","19",NA,"Brasil",NA,NA,"liana, flor branca com amareloverde com vermelho. Recebido de FURB Nª38371.","FLOR0033406",NA,"Sapindales",NA,"L.","Funez, L.A.","Santa Catarina",NA,NA,"Jaraguá do Sul","-49.103333","-26.483056","55","55",NA,NA,"49º6'12''W","26º28'59''S","2012","06","19",NA,NA,NA,NA,NA
"933","2020-08-20 20:42:08-03","UFSC","FLOR","24406","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva, J.M.","1328","1994","04","17",NA,"Brasil",NA,NA,"escandente, flor alva","FLOR0024406",NA,"Sapindales",NA,"L.","Hatschbach, G.","Paraná",NA,"Rod. BR-277, próximo à fábrica da Coca-Cola.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"25180","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"934","2020-08-20 20:42:08-03","UFSC","FLOR","19243","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Jarenkow, J.A.; Leite, S.C. & Viana, F.M.S.","362","1986","05","05",NA,"Brasil",NA,NA,"liana","FLOR0019243",NA,"Sapindales",NA,"L.","Jarenkow, J.A.","Rio Grande do Sul",NA,"Estação Ecologica do Taim.","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,"82892","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA
"935","2020-08-20 20:42:08-03","UFSC","FLOR","5632","PreservedSpecimen","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Silva Filho, F.A. da","161","1984","05","09",NA,"Brasil",NA,NA,"liana, Fruto Imaturo, verde","FLOR0005632",NA,"Sapindales",NA,"L.","Silva Filho, F.A. da","Santa Catarina",NA,"Santa Lúcia.","Palmitos","-53.1610984802246","-27.0674991607666","350","350","22050","auto",NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA
"936","2018-02-26 18:32:43-03","UFMT","UFMT","42790","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Campos, E.P.; Dalla Côrt, A.S.; Melgar, G.F.","s.n.","2013","01","31",NA,"Brasil",NA,NA,"erva, cálice de cor verde, corola de cor branca e amarela, látex branco, folha composta com gavinh.; Cerrado.",NA,NA,NA,NA,"L.",NA,"Mato Grosso",NA,"Campus Universitário de Rondonópolis.","Rondonópolis","-54.578378","-16.465103",NA,NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA,NA
"937","2018-02-26 18:32:43-03","UFMT","UFMT","42781","S","Plantae","Sapindaceae","Cardiospermum","halicacabum","Cardiospermum halicacabum","Campos, E.P.; Dalla Côrt, A.S.; Melgar, G.F.","s.n.","2013","01","31",NA,"Brasil",NA,NA,"erva, flor branca, cálice de cor verde, corola de cor branca e amarela, fruto imaturo de cor verde, látex branco, folha composta com gavinha.; Cerrado.",NA,NA,NA,NA,"L.",NA,"Mato Grosso",NA,"Campus Universitário de Rondonópolis.","Rondonópolis","-54.578378","-16.465103",NA,NA,NA,NA,"-54.578378","-16.465103",NA,NA,NA,NA,NA,NA,NA,NA
