"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"977","2019-11-01 15:00:11-03","UnB","UB","184253","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Iglesias, JOV; Ribeiro, J; Juarez, J; Souza, AC; Cruz, GAF","148","2009","03","28","Southern America","Brasil",NA,NA,"Subarbusto com 1,5m altura. Estames rosados sétalas verdes. Frutos verdes; Cerrado",NA,"Dicotyledoneae",NA,NA,"Benth.","Borges, LM","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,"36612","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2019-11-01 15:00:11-03","UnB","UB","192215","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa","Botelho, MB","121","1981","02","16","Southern America","Brasil",NA,NA,"Arbusto ereto, de 2m. de alt.; folhas muito pouco sensitivas. Inflorescencias roseas.; Terreno brejoso que acompanha mata de galeria.",NA,"Dicotyledoneae",NA,NA,"Benth.","Borges, LM","Goiás","Cavalcante","Fazenda Forquilhinha, próximo ao riacho Alegre.","-47.4583015441895","-13.7974996566772","500","700",NA,NA,"92497","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2019-11-01 15:00:11-03","UnB","UB","102027","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Simon, MF","663","2005",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Simon, MF","Distrito Federal","Planaltina",NA,"-47.733333","-15.6",NA,NA,NA,NA,NA,NA,NA,"-47.733333","-15.6",NA,NA,NA,NA,NA,NA,NA
"980","2019-11-01 15:00:11-03","UnB","UB","106827","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Correia, CAS","186","2008","02","05","Southern America","Brasil",NA,NA,"Indivíduo em beira de estrada, em frente à chácara 39 da AV. Buriti (Associação Euler Paranhos). Cerrado ralo com Vellozia flavicans. Casca cinzenta, fina. Folhas concolores. Filetes rosas, anteras amarelas. Estigmas brancos. Glomérulos passam de r",NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Fagg, CW","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Assoc. Euler Paranhos","-47.738056","-15.734167","1100","1100",NA,NA,NA,NA,"2009","-47.738056","-15.734167",NA,NA,NA,NA,NA,NA,NA
"981","2019-11-01 15:00:11-03","UnB","UB","106826","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Correia, CAS","185","2008","02","05","Southern America","Brasil",NA,NA,"Alguns ramos com frutos da estação anterior, abertos e marrons. Caule marrom-acinzentado com nós e cicatrizes foliares evidentes. Casca fina, descamando em placas retangulares pequenas. Folhas concolores.Raque da inflorescência com estrias irregulare",NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Fagg, CW","Distrito Federal","Sobradinho","APA do rio São Bartolomeu. Assoc. Euler Paranhos, Chácara Angaturama","-47.738056","-15.734167","1100","1100",NA,NA,NA,NA,"2008","-47.738056","-15.734167","09",NA,NA,NA,NA,NA,NA
"982","2019-11-01 15:00:11-03","UnB","UB","113594","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Alkimim, W; Proença, CEB; Carvalho-Silva, M","2","2009","05","12","Southern America","Brasil",NA,NA,"Sépalas creme esverdeadas, estames abundantes e róseos; Arbusto 1m. Flor creme esverdeada; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Fagg, CW","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha Ecológica","-47.835","-15.874167",NA,NA,NA,NA,NA,NA,NA,"-47.835","-15.874167",NA,NA,NA,NA,NA,NA,NA
"983","2019-11-01 15:00:11-03","UnB","UB","1795","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR","24681","1969","03","20","Southern America","Brasil",NA,NA,"Tipo.; SubArbusto 1m. Fruto marrom-amarelado.; Campo.","UB0037271","Dicotyledoneae",NA,"brevibractea","Barneby","Barneby, R","Goiás",NA,"Ca. 20 km S de Alto Paraíso",NA,NA,"1000","1000","UB0037271","holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2019-11-01 15:00:11-03","UnB","UB","189185","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Zanatta, MRV; Silva, JS","1252","2012","03","09","Southern America","Brasil",NA,NA,"Arbusto, 1,5m. Flor rosa, fruto verde (imaturo) e marrom (maduro); Campo sujo (na beira da estrada)",NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Simon, MF","Distrito Federal","Brasília","Estação Ecológica de Águas Emendadas (ESECAE)","-47.593333","-15.558889","1036","1036",NA,NA,NA,NA,"2012","-47.593333","-15.558889",NA,NA,NA,NA,NA,NA,NA
"985","2019-11-01 15:00:11-03","UnB","UB","19082","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","27239","1970","03","09","Southern America","Brasil",NA,NA,"Heads pinkish magenta.; Subshrub 1m; Cerrado. Steep campo and cerrado slopes, upper slopes.",NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Barneby, R","Minas Gerais",NA,"Ca. 3km W. of Cantoni",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2019-11-01 15:00:11-03","UnB","UB","39901","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS","26350","1970","02","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2019-11-01 15:00:11-03","UnB","UB","39902","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS","26694","1970","02","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2019-11-01 15:00:11-03","UnB","UB","39903","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS","5764","1964","08","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Barneby, R","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2019-11-01 15:00:11-03","UnB","UB","39904","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS","5405","1964","08","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Borges, LM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2019-11-01 15:00:11-03","UnB","UB","39926","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS","8983","1965","10","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Borges, LM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2019-11-01 15:00:11-03","UnB","UB","39927","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS","26700a","1970","02","27","Southern America","Brasil",NA,NA,NA,"UB0037266","Dicotyledoneae",NA,"brevibractea","Barneby","Fagg, CW",NA,NA,NA,NA,NA,NA,NA,"UB0037266","holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2019-11-01 15:00:11-03","UnB","UB","39928","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS","8226","1965","09","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2019-11-01 15:00:11-03","UnB","UB","39935","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Kirkbride Junior, JH","3176","1980",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Simon, MF","Distrito Federal","Brasília","1 Km S da Escola Fazendária","-47.833333","-15.883333",NA,NA,NA,NA,NA,NA,NA,"-47.833333","-15.883333",NA,NA,NA,NA,NA,NA,NA
"994","2019-11-01 15:00:11-03","UnB","UB","40132","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Ribeiro, R","23","2004","11","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Fagg, CW","Distrito Federal","Brasília","Águas Emendadas","-47.613333","-15.545833",NA,NA,NA,NA,NA,NA,"2009","-47.613333","-15.545833",NA,NA,NA,NA,NA,NA,NA
"995","2019-11-01 15:00:11-03","UnB","UB","39794","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Araújo, RF","6","2004","06","19","Southern America","Brasil",NA,NA,"Arbusto com 80cm de altura, 4cm diâmetro",NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Fagg, CW","Distrito Federal","Brasília","Campus da Universidade de Brasília-Centro Olímpico","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2019-11-01 15:00:11-03","UnB","UB","39909","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Ratter, JA","4068","1977","01","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Borges, LM","Distrito Federal","Brasília","Escola Fazendária","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2019-11-01 15:00:11-03","UnB","UB","111167","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Silva, GP; et al.","1291","1993","03","25","Southern America","Brasil",NA,NA,"Estames rosa; anteras brancas; botões verdes.; Arvoreta. Flor amarela; Cerrado. Topologia: Ondulado. Solo: Solo arenoso com afloramento rochoso.",NA,"Dicotyledoneae",NA,"brevibractea","Barneby","Borges, LM","Goiás","Ipameri","Margem esquerda do Rio Corumbá; próximo a foz do Córrego Libolea","-48.1596984863281","-17.7219009399414","600","600",NA,NA,"102542","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2019-11-01 15:00:11-03","UnB","UB","1796","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa brevibractea","Irwin, HS; Fonsêca, SF; Souza, R; Onishi, E","26034","1970","02","04","Southern America","Brasil",NA,NA,"Tipo.; Arbusto 2m. Flor lavander-pink; Campo.","UB0037265","Dicotyledoneae",NA,"brevibractea","Barneby","Barneby, R","Minas Gerais","Paracatu","Ca. 07 km W de Paracatu","-46.874698638916","-17.2222003936768","850","850","UB0037265","holotype","72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2019-11-01 15:00:11-03","UnB","UB","39186","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa cercadoensis","Carvalho, AM","2231","1986","02","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"cercadoensis","Barneby","Barneby, R","Goiás","Anápolis","Anápolis","-48.966667","-16.333333",NA,NA,NA,NA,NA,NA,"1988","-48.966667","-16.333333",NA,NA,NA,NA,NA,NA,NA
"1000","2019-11-01 15:00:11-03","UnB","UB","39191","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa cercadoensis","Samii, MBB","84","1981","01","02","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"cercadoensis","Barneby","Borges, LM","Goiás","Anápolis","Anápolis","-48.966667","-16.333333",NA,NA,NA,NA,NA,NA,"2015","-48.966667","-16.333333",NA,NA,NA,NA,NA,NA,NA
"1001","2019-11-01 15:00:11-03","UnB","UB","39195","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa cercadoensis","Irwin, HS","10774","1965","11","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"cercadoensis","Barneby","Borges, LM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2019-11-01 15:00:11-03","UnB","UB","102013","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Simon, MF","672","2005","09","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Goiás","Pirenópolis","Pirenópolis, Fazenda Portal do Sol","-48.933333","-15.766667",NA,NA,NA,NA,NA,NA,"2015","-48.933333","-15.766667",NA,NA,NA,NA,NA,NA,NA
"1003","2019-11-01 15:00:11-03","UnB","UB","154782","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Bringel, JBA; Martins, RC; Jesus, FPR","664","2010","12","18","Southern America","Brasil",NA,NA,"Subarbusto 0,5m. Flores rosas-claro.; Cerrado ralo na beira da estrada.",NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Goiás",NA,"Rodovia BR-414, Anápolis - Pirenópolis.","-48.922778","-16.221667",NA,NA,NA,NA,NA,NA,"2014","-48.922778","-16.221667",NA,NA,NA,NA,NA,NA,NA
"1004","2019-11-01 15:00:11-03","UnB","UB","39925","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","26524","1970","02",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-11-01 15:00:11-03","UnB","UB","189140","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Zanatta, MRV; Faria, JEQ","1208","2012","02","28","Southern America","Brasil",NA,NA,"Fotos (M.R.V.Zanatta); Subarbusto, 0,6m. Flor rosa claro; Campo sujo na beira da mata de galeria alagada",NA,"Dicotyledoneae",NA,"foederalis","Barneby","Simon, MF","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.894167","-15.658889","1250","1250",NA,NA,NA,NA,"2012","-47.894167","-15.658889",NA,NA,NA,NA,NA,NA,NA
"1006","2019-11-01 15:00:11-03","UnB","UB","189155","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Zanatta, MRV; Mello, TRB","1223","2012","03","05","Southern America","Brasil",NA,NA,"Subarbusto, 0,7m. Flor rosa claro; Campo sujo seco",NA,"Dicotyledoneae",NA,"foederalis","Barneby","Simon, MF","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.866944","-15.669444","1219","1219",NA,NA,NA,NA,"2012","-47.866944","-15.669444",NA,NA,NA,NA,NA,NA,NA
"1007","2019-11-01 15:00:11-03","UnB","UB","189251","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Zanatta, MRV; Castro, BM","1318","2012","04","30","Southern America","Brasil",NA,NA,"Fotos (M.R.V.Zanatta); Subarbusto, 1m. Fruto maduro marrom e imaturo verde; Campo cerrado",NA,"Dicotyledoneae",NA,"foederalis","Barneby",NA,"Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO), em frente à entrada do Condomínio Mansões do Colorado","-47.873694","-15.669611","1298","1298",NA,NA,NA,NA,NA,"-47.873694","-15.669611",NA,NA,NA,NA,NA,NA,NA
"1008","2019-11-01 15:00:11-03","UnB","UB","39173","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Heringer, EP","13167","1974","03","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Goiás","Cidade Eclética",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2019-11-01 15:00:11-03","UnB","UB","39177","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Anderson, WR","6600","1973","03","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2019-11-01 15:00:11-03","UnB","UB","39179","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","14223","1966","03","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-11-01 15:00:11-03","UnB","UB","39190","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Pires, JM","57014","1963","10","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Goiás",NA,"30 Km N de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2019-11-01 15:00:11-03","UnB","UB","39886","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Heringer, EP","12091","1972","04","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Distrito Federal","Sobradinho","FERCAL",NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2019-11-01 15:00:11-03","UnB","UB","39894","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Rezende, JM","265","1995","12","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM","Distrito Federal","Samambaia","Parque Boca da Mata","-48.05","-15.866667",NA,NA,NA,NA,NA,NA,"2014","-48.05","-15.866667",NA,NA,NA,NA,NA,NA,NA
"1014","2019-11-01 15:00:11-03","UnB","UB","39898","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","10595","1965","11","22","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2019-11-01 15:00:11-03","UnB","UB","39899","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","6061","1964","09","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2019-11-01 15:00:11-03","UnB","UB","39900","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","8620","1965","09","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2019-11-01 15:00:11-03","UnB","UB","39907","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Samii, MBB","38","1980",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R","Distrito Federal","Brazlândia","Núcleo Rural Alexandre Gusmão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2019-11-01 15:00:11-03","UnB","UB","39908","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Soares, MVL","30","1982",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R","Distrito Federal","Brasília",NA,"-47.733333","-15.766667",NA,NA,NA,NA,NA,NA,NA,"-47.733333","-15.766667",NA,NA,NA,NA,NA,NA,NA
"1019","2019-11-01 15:00:11-03","UnB","UB","39920","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","5384","1964","08","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Borges, LM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2019-11-01 15:00:11-03","UnB","UB","39921","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","7971","1965","09","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2019-11-01 15:00:11-03","UnB","UB","39922","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","11602","1966","01","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2019-11-01 15:00:11-03","UnB","UB","39923","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","19401","1968","01",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2019-11-01 15:00:11-03","UnB","UB","39924","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Irwin, HS","26702","1970","02","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2019-11-01 15:00:11-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Heringer, EP","15429","1976","03","05","Southern America","Brasil",NA,NA,"Planta com 80 cm de alt., cachos pendentes para o solo, flores roseas; Cerrado arborizado, visitado pelo fogo",NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2019-11-01 15:00:11-03","UnB","UB","39939","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Heringer, EP","16252","1976",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2019-11-01 15:00:11-03","UnB","UB","1799","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Heringer, EP","16178","1976","11","02","Southern America","Brasil",NA,NA,"Tipo.; Flor rósea; Cerrado aberto.","UB0037269","Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R","Distrito Federal","Brasília","Brazlândia","-47.9296989440918","-15.7797002792358",NA,NA,"UB0037269","holotype","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2019-11-01 15:00:11-03","UnB","UB","39890","PreservedSpecimen","Plantae","Fabaceae","Mimosa","foliolosa","Mimosa foliolosa foederalis","Kirkbride Junior, JH","5175","1983","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"foederalis","Barneby","Barneby, R","Distrito Federal","Brasília","Chapada da Contagem","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
