"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"380","2018-10-25 11:27:05-03","F","FMNH-SEEDPLANTS","V0421314F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"A. F. Regnell","869","1876","7","20","South America","Brazil",NA,NA,NA,NA,"V0421314F","V0421314F_01",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"381","2019-09-04 18:17:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum obovatum","Müll. Arg.","Syntype","L. Riedel","587",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"obovatum",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"382","2019-09-04 18:17:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum obovatum","Müll. Arg.","Syntype","L. Riedel","587",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"obovatum",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"383","2019-09-04 18:46:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Apocynaceae","Aspidosperma","sellowii","Aspidosperma sellowii",NA,"Type [status unknown]","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"384","2020-09-22 13:48:26-03","USP","SPFW","2041","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Ceccantini, G.C.T.","2547","2005","09","08",NA,"Brasil","São Paulo","Reserva Biológica da Serra do Japi",NA,NA,NA,NA,NA,"Jundiaí","-46.933028","-23.236639","1045","1045",NA,NA,NA,NA,NA,NA,"46º55'58,9''W","23º14'11,9''S",NA,NA,NA,NA,NA
"385","2020-09-22 13:48:26-03","USP","SPFW","1241","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Ceccantini, G.C.T. Magat, P.; Ozorio, H.","426","1994","08","21",NA,"Brasil","Minas Gerais","Serra do Salitre",NA,NA,NA,NA,"J.R. Pirani","Patrocínio","-46.993611","-18.944722","1050","1050",NA,NA,NA,NA,NA,NA,"46º59'37''W","18º56'41''S",NA,NA,NA,NA,NA
"386","2020-09-22 13:46:50-03","USP","SPFW","4803","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"Serviço Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-09-22 13:48:26-03","USP","SPFW","1245","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Ceccantini, G.C.T. Magat, P.; Ozorio, H.","431","1994","08","21",NA,"Brasil","Minas Gerais","Serra do Salitre",NA,NA,NA,NA,"A. A. Oliveira","Patrocínio","-46.993611","-18.944722","1050","1050",NA,NA,NA,NA,NA,NA,"46º59'37''W","18º56'41''S",NA,NA,NA,NA,NA
"388","2020-09-22 13:48:26-03","USP","SPFW","924","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Reitz ;Klein","5948","1957","12","30",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,"P.R. Reitz 1958","Vidal Ramos","-49.3558006286621","-27.3918991088867","750","750",NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA,NA,NA
"389","2021-04-08 17:12:13-03","UESB","HUESB","2413","S","Plantae","Dicotyledoneae",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll. Arg.",NA,"Macedo, G.E.L.; Paixão, J.L.; Paixão, J.L.","1337","2004","12","06",NA,"Brasil","Bahia","Fazenda Brejo Novo, Fazenda Brejo Novo, a 10,5 Km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda no Bairro do Mandacarú.",NA,"Localizado em solo areno argiloso-pedregoso. Habitat:Terrestre no interior da mata.Ind. 256, Parcela 6.; Arvore de 8m. Folhas simples, opostas cruzadas, levemente discolores com látex branco leitoso; Floresta Estacional (Mata de C","HUESB000002413",NA,"Macedo, G.E.L.","Jequié","-41.058333","-13.944722","617","750",NA,NA,NA,NA,NA,NA,"-41.058333","-13.944722",NA,NA,NA,NA,NA
"390","2019-07-02 15:54:52-03","UEM","HUEM","1250","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"G. Hatschabach; A. Sousa","49530","1985","07","30",NA,"Brasil","Paraná","Vila Branca",NA,"Árvore 10m de altura.","HUEM000000586","HUEM000000586","G. Hatschbach","Cerro Azul","-49.2436","-24.892897",NA,NA,NA,"1986","01",NA,NA,NA,"-49.2436","-24.892897",NA,NA,NA,NA,NA
"391","2020-11-04 17:28:27-03","UEM","HUEM","32412","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva, JM","8625","2014","09","17",NA,"Brasil","Paraná","Jardim Botânico Municipal.",NA,"Árvore de 6m de altura; flor creme.","HUEM000015224","HUEM000015224","Barboza, E","Curitiba","-49.238889","-25.441667","920","920",NA,"2014","11","19",NA,NA,"-49.238889","-25.441667",NA,NA,NA,NA,NA
"392","2020-08-20 14:56:19-03","UFSC","FLOR","51098","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Medeiros, J.D.","s.n.","2013","11","11",NA,"Brasil","Santa Catarina","Parque Municipal da Lagoa do Peri. Ilha de Santa Catarina.",NA,"árvore, flor branca, pequena, Fruto Maduro, Marrom escuro, com sementes, 15m altura","FLOR0051098","FLOR0051098","Medeiros, J.D.","Florianópolis","-48.532222","-27.724722","245","245",NA,"2013","11","11",NA,NA,"48º31'56''W","27º43'29''S",NA,NA,NA,NA,NA
"393","2020-08-20 20:39:00-03","UFSC","FLOR","15892","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.; Souza, A.","49530","1985","07","30",NA,"Brasil","Paraná","Vila Branca.",NA,"árvore, 10m altura","FLOR0015892","FLOR0015892","Hatschbach, G.","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,"1985",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"394","2020-08-20 20:39:00-03","UFSC","FLOR","28459","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Hatschbach, G.; Silva, J.M. & Barbosa, E.","66532","1997","05","16",NA,"Brasil","Paraná","Rod. Cerro Azul-Dr. Ulysses, Serra de Paranapiacaba.",NA,"árvore, 10m altura","FLOR0028459","FLOR0028459","Hatschbach, G.","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,"1997",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"395","2020-08-20 20:39:00-03","UFSC","FLOR","5361","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Silva Filho, F.A. da","142","1983","10","09",NA,"Brasil","Santa Catarina","Caminho Ponta Sul, Ilha do Campeche.",NA,"arvoreta, Fruto Imaturo, verde, 4m altura. Planta com muito látex","FLOR0005361","FLOR0005361","Silva Filho, F.A. da","Florianópolis","-48.5491981506348","-27.596700668335","10","10",NA,"1983",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"396","2020-08-20 20:39:00-03","UFSC","FLOR","22446","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Falkenberg, D.B.; Silva Filho, F.A. da","5850","1992","11","28",NA,"Brasil","Santa Catarina","Campus da UFSC, Educação Física, rua Rosa, no final da estrada para o Poção, Ilha de Santa Catarina.",NA,"arvoreta, flor cálice verde; corola com tubo verde-amarelado e lobos creme; #?##?#látex#?##?# incolor na flor; ovário densamente alvo-pubescente (#?##?#seríceo#?##?#). Odor levemente adocicado na antese, 4. Látex branco no pecíolo e nas nervuras.","FLOR0022446","FLOR0022446","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"1992",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"397","2020-08-20 14:56:19-03","UFSC","FLOR","1567","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Klein, R.M.; Bresolin, A.","7531","1967","07","27",NA,"Brasil","Santa Catarina","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.",NA,"árvore, 15m altura","FLOR0001567",NA,NA,"Florianópolis","-48.5491981506348","-27.596700668335","300","300",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"398","2020-08-20 14:56:19-03","UFSC","FLOR","1569","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Klein, R.M.","6973","1966","12","20",NA,"Brasil","Santa Catarina","Morro do Ribeirão, Ilha de Santa Catarina.",NA,"árvore, flor branca, 20m altura","FLOR0001569","FLOR0001569",NA,"Florianópolis","-48.5491981506348","-27.596700668335","350","350",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"399","2020-08-20 20:39:00-03","UFSC","FLOR","23166","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Andrade, A.B.","3","1993","11","27",NA,"Brasil","Santa Catarina","Ratones, 1 km do ponto final, Ilha de Santa Catarina.",NA,"flor amarela, Fruto Maduro, , 10 a 12m altura. Tronco claro, pouco lascado. Com 2 frutos.","FLOR0023166","FLOR0023166","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,"1993",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"400","2020-08-20 14:56:19-03","UFSC","FLOR","1568","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Klein, R.M.; Souza Sobrinho, R.J. de","7031","1966","12","22",NA,"Brasil","Santa Catarina","Saco Grande, Ilha de Santa Catarina.",NA,"árvore, flor creme, 20m altura","FLOR0001568","FLOR0001568",NA,"Florianópolis","-48.5491981506348","-27.596700668335","250","250",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"401","2020-08-20 20:39:00-03","UFSC","FLOR","56984","PreservedSpecimen","Plantae",NA,"Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Falkenberg, D.B.","8625","1996","10","31",NA,"Brasil","Santa Catarina","Estrada SC 439, encosta leste da Serra do Corvo Branco.",NA,"Arvoreta, botão verde, corola creme na flor aberta; 5m altura. Folhas discolores","FLOR0056984","FLOR0056984","Falkenberg, D.B.","Grão Pará","-49.2146987915039","-28.1849994659424","850","850",NA,"1997",NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA,NA
"402","2018-02-26 18:31:49-03","UFMT","UFMT","1293","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Nunes, P.","232","1979","09",NA,NA,"Brasil","Rio de Janeiro","Brasil, Barra da Tijuca.",NA,"Restinga.",NA,NA,"Nunes, P.",NA,NA,NA,NA,NA,NA,"1979","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2018-10-03 21:33:11-03","UFMT","UFMT","1292","S","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"De Barros, A.T.M.","23","1986","08","30",NA,"Brasil","Rio de Janeiro","Brasil, barra de Maricá, moita próxima a estrada de bairro que separa a lagoa desta área.",NA,"Arbusto mais ou menos 3 m de altura ramificado desde a base .frutos marrons; Restiga.",NA,NA,"Bove, C.P.","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,NA,"1986","09",NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA
"404","2021-03-04 15:43:30-03","IF","SPSF","07588","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"J.P.M. Carvalho",NA,"1962","06","28","América do Sul","Brasil","SP","Escola Superior de Agronomia Luiz de Queiros",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"405","2021-03-04 15:43:30-03","IF","SPSF","11508","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"M.A. Cunha",NA,"1951","11","19","América do Sul","Brasil","SP","Arboreto de Vila Amalia",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"406","2021-03-04 15:43:30-03","IF","SPSF","03102","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"P.L.Cianciulli",NA,"1947","07","07","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"407","2021-03-04 15:43:30-03","IF","SPSF","03346","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"A. Rodrigues",NA,"1948","12","18","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"408","2021-03-04 15:43:30-03","IF","SPSF","11509","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"D.Bento Pickel",NA,"1947","07","23","América do Sul","Brasil","SP","Horto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"409","2021-03-04 15:43:30-03","IF","SPSF","01198","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"D.Bento Pickel",NA,"1943","11","16","América do Sul","Brasil","SP","Horto Florestal-Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"410","2021-03-04 15:43:30-03","IF","SPSF","01820","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"D.Bento Pickel",NA,"1942","12","24","América do Sul","Brasil","SP","Horto Florestal-Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"411","2021-03-04 15:43:30-03","IF","SPSF","07519","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum",NA,NA,"A. Rodrigues",NA,"1941","03","01","América do Sul","Brasil","SP","Vila Amália",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"412","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Pohl, JBE","4315",NA,NA,NA,"Southern America","Brazil",NA,"ad Tejuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Riedel, L","35",NA,NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Gomes, I","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,"in hb. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Riedel, L","587",NA,NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro",NA,"Pl. Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Gaudichaud Beaupré, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"circa Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Gomes, AI","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat circa Rio de Janeiro",NA,"in hb. DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","sellowii","Aspidosperma sellowii","Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,NA,"?",NA,"Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2017-09-11 17:06:50-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Apocynaceae","Aspidosperma","sellowii","Aspidosperma sellowii","Müll.Arg.",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2021-02-08 12:33:01-03","UFRGS","ICN","066036","S","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Fernandes, A; Nunes, E; Angélica, M","s.n.","1985","10","17","América do Sul","Brasil","CE","Corunzol",NA,"Arvoreta, flor branca","ICN00011000","ICN00011000 ICN00011000_1","Belo, D","Granjeiro","-39.2178001403809","-6.88832998275757",NA,NA,NA,"1990","08","28","15407","auto",NA,NA,NA,NA,NA,NA,NA
"430","2021-02-08 12:33:01-03","UFRGS","ICN","033027","S","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"Waechter, JL","438","1976","01","20","América do Sul","Brasil","PE","Fazenda Peter Penic",NA,"Frutos deiscentes; Típica de caatinga","ICN00011001","ICN00011001 ICN00011001_1","Silva, MA","Sertânia","-37.2644004821777","-8.07361030578613",NA,NA,NA,NA,NA,NA,"53124","auto",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-08 12:33:01-03","UFRGS","ICN","200692","S","Plantae","Dicotyledon",NA,"Apocynaceae","Aspidosperma","pyricollum","Aspidosperma pyricollum","Müll.Arg.",NA,"?","s.n.",NA,NA,NA,"América do Sul","Brasil","SP",NA,NA,"Serviço Florestal",NA,NA,"Irgang, B","Gatambú do Meúdo",NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
