"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"363","2021-02-08 12:45:14-03","UFRGS","ICN","127929","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Kray, JG","Kray, JG","2003","04","09","Brasil","RS","Viamão","Parque Estadual de Itapuã Morro do Campista","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","Flores amarelas, indivíduo de 10 metros de altura; Dentro da mata","Dicotyledon",NA,"América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"364","2021-02-08 12:45:14-03","UFRGS","ICN","161889","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Molz, M","Molz, M","2007","02","08","Brasil","RS","Nova Hartz","Canudos Alto 22J506129.40 E 6729565.09 S","-50.936667","-29.563611","-50.936667","-29.563611","550","550",NA,NA,"2007","02","08","s.n.","Árvore, Com fruto; Floresta de encosta","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-08 12:45:14-03","UFRGS","ICN","167499","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Molz, M","Molz, M",NA,NA,NA,"Brasil","RS","Nova Hartz","estrada do Alto Ferrabraz coord. 505616/6729284","-50.941944","-29.566111","-50.941944","-29.566111","500","500",NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-08 12:45:14-03","UFRGS","ICN","178406","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Molz, M","Molz, M","2004","01","11","Brasil","RS","Araricá",NA,"-50.935278","-29.599722","-50.935278","-29.599722","92","92",NA,NA,NA,NA,NA,"s.n.",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-02-08 12:45:14-03","UFRGS","ICN","115159","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Prates, JC","Prates, JC",NA,NA,NA,"Brasil","RS","Arroio dos Ratos",NA,"-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Sub-bosque.","Dicotyledon",NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA
"368","2021-02-08 12:45:14-03","UFRGS","ICN","157120","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Mattos","Hagelund, K","1976","03","30","Brasil","RS","Arroio dos Ratos","Granja Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10239","Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"29956","auto",NA,NA,NA,NA,NA
"369","2021-02-08 12:45:14-03","UFRGS","ICN","116107","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Jarenkow, JA","Jarenkow, JA","1989","01","06","Brasil","RS","Capão do Leão","Horto Botânico Ir. Teodoro Luis","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1214","árvore com ca. de 7m de alt., em borda de mata arenosa. Flores amarelo-ouro.","Dicotyledon",NA,"América do Sul",NA,"28605","auto",NA,NA,NA,NA,NA
"370","2021-02-08 12:45:14-03","UFRGS","ICN","184175","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Jarenkow, JA","Jarenkow, JA; Waechter, JL","2000","12","18","Brasil","RS","Eldorado do Sul","Estação Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,NA,NA,"2000","12","18","3942","Árvore ca. 9 m alt.; flores amarelas.; Mata ribeirinha do Arroio Calombo","Dicotyledon",NA,"América do Sul",NA,"33687","auto",NA,NA,NA,NA,NA
"371","2021-02-08 12:45:14-03","UFRGS","ICN","151639","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Matzenbacher, NI","2006","01","24","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Árvore, tronco liso.; Mata de encosta.","Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA
"372","2021-02-08 12:45:14-03","UFRGS","ICN","159923","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Grings, M","Grings, M; Mateus Grings","2008","12","25","Brasil","RS","Nova Petrópolis","Bairro Alpina","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,NA,NA,"523","árvore de 12m com flores amarelas; em fragmento de mata com araucária secundária","Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"373","2021-02-08 12:45:14-03","UFRGS","ICN","158362","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Grings, M","Grings, M","2008","11","02","Brasil","RS","Nova Petrópolis","Bairro Alpina Mato da Creche","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,NA,NA,"272","árvore com início de botões florais; em floresta com araucária em estádio seundário","Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA
"374","2021-02-08 12:45:14-03","UFRGS","ICN","189972","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Bordignon, SAL","Bordignon, SAL; Schenkel, E","2009","01","22","Brasil","RS","Taquari","Cerro Pelado","-51.8643989562988","-29.7996997833252",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Material testemunho estudos fitoquímicos Dr. Eloir Schenkel (UFSC); Frutos maduros vermelhos-alaranjados; Árvore de encosta de morro de arenito","Dicotyledon",NA,"América do Sul",NA,"21657","auto",NA,NA,NA,NA,NA
"375","2021-02-08 12:45:14-03","UFRGS","ICN","132312","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Wiesbauer, MB","2003","12","07","Brasil","RS","Viamão","Parque Estadual de Itapuã estrada de acesso à Praia de Fora","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","Árvore; Beira da estrada","Dicotyledon",NA,"América do Sul",NA,"41667","auto",NA,NA,NA,NA,NA
"376","2021-02-08 12:45:14-03","UFRGS","ICN","157205","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Falkenberg, DB","Klein, RM; Bresolin, A","1969","03","14","Brasil","SC","Florianópolis","Ilha de Santa Catarina Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,"200","200",NA,NA,NA,NA,NA,"8272","Doação do Herbário FLOR; árvore, 18m altura, flor trímera, fruto maduro vermelho; mata","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA
"377","2021-02-08 12:45:14-03","UFRGS","ICN","122287","S","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Sobral, M","Bortoluzzi, RLC; Reis, A; Silva, GR","2002","01","22","Brasil","SC","Joinville","Fazenda de Preservação do Alto Quiriri - CISER","-48.8456001281738","-26.3043994903564",NA,NA,"1450","1450",NA,NA,NA,NA,NA,"1075","Árvore ca. 8m de altura. Flores amarelas. Margem do Rio Negro, divisa com o estado do Paraná.","Dicotyledon",NA,"América do Sul",NA,"37150","auto",NA,NA,NA,NA,NA
"378","2021-02-18 17:08:36-03","FEPAGRO","BLA","16139","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","B. Rambo","O. R. Camargo","1957","12","10","Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"60","60","BLA016139",NA,NA,NA,NA,NA,"Habitat: No mato","Spermatophyta",NA,NA,NA,"21657","auto",NA,NA,NA,NA,NA
"379","2021-02-18 17:08:37-03","FEPAGRO","BLA","16140","PreservedSpecimen","Plantae","Flacourtiaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","B. Rambo","O. R. Camargo","1957","12","10","Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"60","60","BLA016140",NA,NA,NA,NA,NA,"Habitat: No mato","Spermatophyta",NA,NA,NA,"21657","auto",NA,NA,NA,NA,NA
"380","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97246","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Mattos, J.","Irgang, B.; et al.","1968","07",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"HAS0097246",NA,NA,NA,NA,"s.n.","Árvore mato. Her. Depto Botanica da UFRGS - ICN 5160. IPRN 281.","Magnoliophyta",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"381","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97245","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Mattos, J.","Ceroni, Z; et al.","1968","07",NA,"Brasil","Paraná","Foz do Iguaçu","Parque Nacional","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"HAS0097245",NA,NA,NA,NA,"s.n.","Barranco de rio. Árvore, frutos vermelhos. Her. Depto Botanica da UFRGS - ICN 4987. IPRN 282.","Magnoliophyta",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA
"382","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","45281","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Hatschbach, G.","Silva, J.M.; Poliquesi, C.B.","1994","04",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"HAS0045281",NA,"1994",NA,NA,"1311","Árvore, 5m, frutos avermelhados. Da mata. MBM","Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"383","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97247","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Mattos, J.","Hagelund, K","1976","03",NA,"Brasil","Rio Grande do Sul","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,"HAS0097247",NA,"1985",NA,NA,"10239","Herbário Karner Hagelund 10239.","Magnoliophyta",NA,NA,NA,"29956","auto",NA,NA,NA,NA,NA
"384","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97249","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Silveira, N.","1981","11",NA,"Brasil","Rio Grande do Sul","Canoas","Morretes, Fazenda Trigo Velho","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"HAS0097249",NA,NA,NA,NA,"102","Na borda do mato. Com cerca de 3 m. IPRN.","Magnoliophyta",NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA
"385","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","90253","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Molz, M.","Nunes, J.O.; Dalenogare, R.","2014",NA,NA,"Brasil","Rio Grande do Sul","Eldorado do Sul","distrito do Parque Eldorado, próxima da Estação Experimental Agronômica da UFRGS","-51.6161003112793","-30.0839004516602",NA,NA,NA,NA,"HAS0090253",NA,"2014","07","15","41",NA,"Magnoliophyta",NA,NA,NA,"33687","auto",NA,NA,NA,NA,NA
"386","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","36106","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Mondin, C.","Mondin, C.","1996","11",NA,"Brasil","Rio Grande do Sul","Esteio","Parque de Exposições Assis Brasil","-51.17919921875","-29.861400604248",NA,NA,NA,NA,"HAS0036106",NA,NA,NA,NA,"1197",NA,"Magnoliophyta",NA,NA,NA,"7214","auto",NA,NA,NA,NA,NA
"387","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","8849","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Soares, Z. & Aguiar, L.","Martau, L.","1978","10",NA,"Brasil","Rio Grande do Sul","Farroupilha","Centro de Lazer e Recreação Santa Rita","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"HAS0008849",NA,"1978",NA,NA,"s.n.","jasmim-do-mato; olho-de-pombos","Magnoliophyta",NA,NA,NA,"19545","auto",NA,NA,NA,NA,NA
"388","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","43924","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Schmidt, R.","Schmidt, R.","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","Reserva Biológica da Serra Geral; Vale do rio Forqueta","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"HAS0043924",NA,NA,NA,NA,"774","árvore. Projeto Mata Atlântica (Kfw)","Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA
"389","2020-12-21 09:54:35-03","MCN-FZBRS","HAS","23783","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Senna, R.M.","Nilson, A.D.","1988","03",NA,"Brasil","Rio Grande do Sul","Marcelino Ramos",NA,"-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"HAS0023783",NA,"2020","12",NA,"220",NA,"Magnoliophyta",NA,NA,NA,"18635","auto",NA,NA,NA,NA,NA
"390","2020-12-21 09:54:35-03","MCN-FZBRS","HAS","12773","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Aguiar, L.","Nilson, A.","1980","11",NA,"Brasil","Rio Grande do Sul","Morro Reuter","BR-116, km 59, sítio do Dr. Albano Backes.","-51.0807991027832","-29.5380992889404",NA,NA,NA,NA,"HAS0012773",NA,"1980","12",NA,"s.n.",NA,"Magnoliophyta",NA,NA,NA,"12924","auto",NA,NA,NA,NA,NA
"391","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","18543","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Waechter, J.L.","Waechter, J.L.; Baptista, L.","1981","12",NA,"Brasil","Rio Grande do Sul","Osório","BR-101, km 29.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0018543",NA,"1981",NA,NA,"1864","Árvore com cerca de 8 m de altura; flores amarelas, aromáticas.","Magnoliophyta",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"392","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97251","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Mattos, J.; Silveira, N.","1986","12",NA,"Brasil","Rio Grande do Sul","Osório","Entre Maquiné e Barra do Ouro","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0097251",NA,NA,NA,NA,"30310","Na mata. Árvore com cerca de 4 m de altura. IPRN.","Magnoliophyta",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"393","2020-12-21 09:54:35-03","MCN-FZBRS","HAS","48798","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Senna,R.M.","Neves, M.","1988","11",NA,"Brasil","Rio Grande do Sul","Osório","Serra do Pinto","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"HAS0048798",NA,"2020","12",NA,"1121",NA,"Magnoliophyta",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"394","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97248","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Senna, R. M.","Mattos, J.; Silveira, N; Model, N.","1981","01",NA,"Brasil","Rio Grande do Sul","Pelotas","Estação Experimental Florestal do IBDF","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"HAS0097248",NA,"2020","10",NA,"22226","IPRN.","Magnoliophyta",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"395","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","18548","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Mattos, J.R.","Mexias, M.","1982","12",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Country Club.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0018548",NA,"1983","01",NA,"s.n.","olho-de-pomba.","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"396","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","10489","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Aguiar, L.; Martau, L.; Soares, Z.","Soares, Z.","1979","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0010489",NA,"1980","08",NA,"147","flor amarela; arvoreta; 3 m; pouco numerosa; dispersa; mato; topo; solo granito","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"397","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","80417","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Senna, R.M.","Silveira, N.","1987","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0080417",NA,"2020","10",NA,"12217","Na mata, 5m de altura","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"398","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97244","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Mattos, J.","1956","11",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0097244",NA,NA,NA,NA,"3824","IPRN.","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA
"399","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","42115","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Senna, R.M.","Senna, R.M.; Abruzzi, M;L.; Pairet Jr., M.C.","2001","12",NA,"Brasil","Rio Grande do Sul","Santo Antônio da Patrulha","Miraguaia, Arroio do Salso","-50.5196990966797","-29.8174991607666",NA,NA,NA,NA,"HAS0042115",NA,NA,NA,NA,"456","Mata ciliar. PROJETO Santo Antônio da Patrulha","Magnoliophyta",NA,NA,NA,"29157","auto",NA,NA,NA,NA,NA
"400","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97428","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Senna, R.M.","Hagelund, K.","1985","11",NA,"Brasil","Rio Grande do Sul","Torres","No Km 57,5 da Br 101","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0097428",NA,"2020","12",NA,"s.n.","IPRN","Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"401","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97252","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Senna, R. M.","Silveira, N.","1989","03",NA,"Brasil","Rio Grande do Sul","Torres","No Rio da Terra","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HAS0097252",NA,"2020","10",NA,"8502","Arvoreta, 6 m, frutos maduros vermelhos. IPRN.","Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"402","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","5086","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Mattos, J.","Ungaretti, I.","1977","09",NA,"Brasil","Rio Grande do Sul","Triunfo","EMN 15 , EMN 16","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"HAS0005086",NA,NA,NA,NA,"578","canela-mole","Magnoliophyta",NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA
"403","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97250","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Silveira, N.; Guadagnim, M.","1985","12",NA,"Brasil","Rio Grande do Sul","Veranópolis","No Parque da FeMaçã","-51.5494003295898","-28.9361000061035",NA,NA,NA,NA,"HAS0097250",NA,NA,NA,NA,"3083","Mato. Árvore de 6 m de altura. FL. amarelas. IPRN.","Magnoliophyta",NA,NA,NA,"16670","auto",NA,NA,NA,NA,NA
"404","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","10330","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Aguiar, L.; Martau, L.; Soares, Z.","Aguiar, L.","1979","10",NA,"Brasil","Rio Grande do Sul","Viamão","Morro Araça","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0010330",NA,"1980","09",NA,"162","árvore; flor com botões esbranquiçados; fruto esbranquiçado; numerosa; dispersa; vale; beira do mato; solo granpitico","Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"405","2020-11-03 09:47:44-03","MCN-FZBRS","HAS","12236","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A.Gray) Benth.","Aguiar, L.; Martau, L.; Soares, Z.","Aguiar, L.; Martau, L.","1980","06",NA,"Brasil","Rio Grande do Sul","Viamão","Morro da Grota.","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0012236",NA,"1980","09",NA,"486","Árvore com altura de 5 m, rara, com fruto verde. No mato, na encosta, em solo granito.","Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"406","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97241","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.",NA,"Mattos, J.","1956",NA,NA,"Brasil","Rio Grande do Sul","Viamão","Na altura da parada 34 da rodovia P. Alegre-Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0097241",NA,NA,NA,NA,"633","Na mata pequena árvore. Herbário João Mattos.","Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"407","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","29065","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Senna, R.M.","Silveira, N.","1990","01",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0029065",NA,"2020","10",NA,"7675","Na restinga. Árvore de 6 metros de altura. Copa ampla.","Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"408","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97242","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Rambo, B.","Mattos, J.","1956","02",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Saint-Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0097242",NA,NA,NA,NA,"423","IPRN.","Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"409","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","97243","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Rambo, B.","Mattos, J.","1956","03",NA,"Brasil","Rio Grande do Sul","Viamão","Parque Saint-Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0097243",NA,NA,NA,NA,"s.n.","5 m, no mato, Herbário João Mattos 903.","Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
"410","2021-02-18 10:22:17-03","MCN-FZBRS","HAS","95246","PreservedSpecimen","Plantae","Salicaceae","Banara","parviflora","Banara parviflora","(A. Gray) Benth.","Mattos, J.","Mattos, J.","1956","10",NA,"Brasil","Rio Grande do Sul","Viamão","Paruqe Saint-Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"HAS0095246",NA,NA,NA,NA,"3861","Farinha-seca; Herbário João Mattos 4640; IPRN","Magnoliophyta",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA
