"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"361","2021-04-08 17:12:15-03","UESB","HUESB","5399","S","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Guedes, M.L.","Guedes, M.L.; et al.; et al.","9649","2001","08","15",NA,"Brasil","Bahia","São Sebastião do Passé","Lamarão do Passé, Área próximo a Caraíba, antropizada.","-38.4","-12.583333",NA,"Arbusto escandente. Capítulos com brácteas invloucrais concrescidas na base; receptáculo alveolado. Papus formados por cerdas.",NA,NA,NA,NA,"2002","11","-38.4","-12.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-04-08 17:12:15-03","UESB","HUESB","7251","S","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Alves, M.; Amorim, V.O.","M.M. Silva-Castro; P. Borges; A.C. Barreto; J.C. Oliveira; P. Borges; A.C. Barreto; J.C. Oliveira","1548","2011","12","16",NA,"Brasil","Bahia","Cândido Sales","Estrada para Divisa Alegre (MG), BR-116, na beira da estrada.","-41.282833","-15.607139",NA,"Árvore ca. 3m de alt.; folhas membranáceas de cor verde na face adaxial e cinérea na face abaxial. Flores jovens na cor lilás, dando sequência a flores adultas na cor branco amarronzado, com aroma adocicado; cálice cinéreo.; Caati","HUESB000007251",NA,NA,NA,"2015","11","-41.282833","-15.607139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-11-04 17:28:33-03","UEM","HUEM","21214","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","In Flora do Brasil","L.M.Garcia; Bento Fernandes, CE; J.M.Garcia","687","2011","08","24",NA,"Brasil","Mato Grosso do Sul","Jateí","rio Ivinhema, campinho","-53.615556","-22.856722",NA,"Subarbustiva, cerca de 1,5m de altura; botões florais coloração marrom, flores coloração lilás e bege; área aberta, afetada pelas geadas.","HUEM000028136",NA,"240","240","2020","11","-53.615556","-22.856722","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-11-04 17:28:33-03","UEM","HUEM","14292","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","In Flora do Brasil","Kawakita, K","330","2004","08","13",NA,"Brasil","Paraná","Porto Rico","rio Paraná, ilha Porto Rico, lagoa Figueira, Planície alagável do alto rio Paraná; solo suj. a alag.","-53.2668991088867","-22.7721996307373",NA,"Arbustiva.","HUEM000028135",NA,NA,NA,"2020","11",NA,NA,"04","18063","auto",NA,NA,NA,NA,NA,NA,NA
"365","2020-11-04 17:28:42-03","UEM","HUEM","10007","S","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","Less.","Nakajima, J","Kuraoka, E; Alves, AS","200","2002","11","09",NA,"Brasil","Paraná","Paranavaí","Vila Rural Águia Dourada","-52.465278","-23.073056",NA,"Arbusto; até 1,9m de alt.; capítulo de col. branca; folhas alternas.","HUEM000001912","HUEM000001912","450","450","2009","09","-52.465278","-23.073056","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-11-04 17:28:42-03","UEM","HUEM","9230","S","Plantae",NA,NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","Less.","Nakajima, J","Querli C. Mourão","2","2001","11",NA,NA,"Brasil","São Paulo","Primavera","Sítio Fauna e Flora, Pontal do Paranapanema",NA,NA,NA,NA,"HUEM000001911","HUEM000001911",NA,NA,"2009","09",NA,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2016-08-23 10:58:48-03","NHMLondon","NHM-LONDON-BOT","BM001009172","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Nanda F. Fleming MacLeish; b.1953; MacLeish","George Gardner; b.1812; d.1849; Gardner","5508","1841","01",NA,NA,"Brasil","Rio de Janeiro",NA,NA,"-42.64735","-22.531489",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/cb57fba9d76012898f05a53c65536b9d3f848faa/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"1982",NA,"-42.64735","-22.531489",NA,NA,NA,NA,NA,NA,"Holotype",NA,"NHMUK:ecatalogue:556944",NA
"368","2016-08-23 10:58:48-03","NHMLondon","NHM-LONDON-BOT","BM001009173","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Nanda F. Fleming MacLeish; b.1953; MacLeish","Friedrich Sellow; b.1789; d.1831; Sellow","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/13d1990d966b8b9c20847427bdae704d27a74d93/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"1982",NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"Isoneotype",NA,"NHMUK:ecatalogue:556992",NA
"369","2016-08-23 10:58:50-03","NHMLondon","NHM-LONDON-BOT","BM001009185","S","Plantae",NA,NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish","Nanda F. Fleming MacLeish; b.1953; MacLeish","George Gardner; b.1812; d.1849; Gardner","2897","1839","09",NA,NA,"Brasil","Pernambuco",NA,NA,"-38.194244","-8.376025",NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/47393bd23d4ec77954cf9e3eafdbccc426aa558c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"1982",NA,"-38.194244","-8.376025",NA,NA,NA,NA,NA,NA,"Holotype",NA,"NHMUK:ecatalogue:557145",NA
"370","2020-11-12 16:58:13-03","UEL","FUEL","39969","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Hind, DJN; Bautista, HP","Harley, RM; Giulietti, AM; Wanderley, MGL; Peixinho, D","53412","1999","01","08",NA,"Brasil","Bahia","Abaíra","Mata do Engenho, Catolés, na estrada para Ouro Verde.","-41.798611","-13.32",NA,NA,NA,NA,NA,NA,"2000","09","-41.798611","-13.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-11-12 16:58:13-03","UEL","FUEL","38177","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Giulietti, AM; et al.","2277","2002","11","10",NA,"Brasil","Bahia","Rio de Contas","Estrada Real em direção a cachoeira","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-11-12 16:58:32-03","UEL","FUEL","38524","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","Nakajima, J","Juliana S. Carneiro; et al.","357","2005","07","15",NA,"Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333",NA,NA,"FUEL017500",NA,NA,NA,"2009","09","-51.701667","-22.688333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2020-11-12 16:58:32-03","UEL","FUEL","4719","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng.) Less.","Nakajima, J","Tamura, LA","s.n.","1987","05","28",NA,"Brasil","São Paulo","Araçatuba","Bairro Cafezópolis","-50.4300003051758","-21.2000007629395",NA,NA,"FUEL017498",NA,NA,NA,"2009","09",NA,NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 14:53:08-03","UnB","UB","124087","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng",NA,"França, F","3025","1999","06","20","Southern America","Brasil","Bahia","Entre Rios","BA 093. Ca. 21km da Linha Verde","-37.9625","-12.170278",NA,"Folha membranácea concolor. Corola e estilete brancos.; Liana.; Mata ombrófila antropizada",NA,NA,NA,NA,NA,NA,"-37.9625","-12.170278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 14:53:08-03","UnB","UB","124086","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng","MacLeish, NFF","Belém, RP","3033","1967","01","09","Southern America","Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,"Inflorescência em frutos.; Arbusto prostrado.; Mata costeira",NA,NA,NA,NA,"1982",NA,NA,NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 14:53:08-03","UnB","UB","124089","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng","MacLeish, NFF","Belém, RP","3077","1967","01","12","Southern America","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,"Inflorescência em frutos.; Cipó sobre árvore 10m; Mata costeira",NA,NA,NA,NA,"1982",NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 14:53:08-03","UnB","UB","124088","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng",NA,"França, F","552","1991","07","24","Southern America","Brasil","Bahia","Teolândia","Pataxó","-39.4914016723633","-13.6016998291016",NA,"Flor branca.; Beira de capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19802","auto",NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 14:53:08-03","UnB","UB","124090","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng","MacLeish, NFF","Pinheiro, R","75","1966","03","08","Southern America","Brasil","Bahia","Ubatã",NA,"-39.5228004455566","-14.2138996124268",NA,"Flores brancas.; Trepadeira.",NA,NA,NA,NA,"1982",NA,NA,NA,NA,"37956","auto",NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 14:53:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Eremanthus","brasiliensis","Eremanthus brasiliensis","(Gardner) MacLeish","Bringel, JBA","Moura, EO","IFN-95315371.1","2017","08","23","Southern America","Brasil","Bahia","Correntina",NA,"-45.179722","-13.32",NA,"Medições na subunidade completa. Conglomerado BA-953. Subunidade 1. Subparcela 1. Indivíduo 3; Árvore, altura 3,5m, DAP 7,3cm. Flor de cores paleáceas; Cerrado stricto sensu em regeneração. Solo argiloso","UB0129778","UB0129778",NA,NA,"2018","04","-45.179722","-13.32","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 14:54:44-03","UnB","UB","25387","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","Sch.Bip.","Incógnito","Ratter, JA","4527","1980","10","09","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","31 km","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA
"381","2019-05-06 11:52:26-03","UFU","HUFU","77338","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Bringel, J.B.A.","Sevilha, A.C.","6101","2016","12","03",NA,"Brasil","Minas Gerais","Santa Cruz de Salinas","Sítio 6, Ponto 1.","-41.7625","-16.021944",NA,"Arvoreta 4 m. de altura.; Mata seca com dossel de 8 m. Relevo ondulado em média encosta. Neossolo litólico em afloramento granítico.","HUFU00074898",NA,"965","965","2018","01","-41.7625","-16.021944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-05-06 11:52:26-03","UFU","HUFU","50841","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Ogasawara, H.A.","Souza-Paula, J.; Ferrucci, M.S.; Rando, J.G. & Tsuji, R.","5249","2005","02","01",NA,"Brasil","Bahia","Rio de Contas","Trilha da Estrada Real","-41.8114013671875","-13.5789003372192",NA,"Arbusto, ca. 3 m. Inflorescências passadas creme.","HUFU00041821","HUFU00041821",NA,NA,"2012","07",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"383","2020-08-20 20:38:17-03","UFSC","FLOR","8045","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardner)Sch.Bip.","Robinson, H.","Hatschbach, G.","48178","1984","09","13",NA,"Brasil","Minas Gerais","Pedra Azul","Ligação Rod. BR-116 Divisópolis.","-41.2971992492676","-16.0053005218506",NA,"arbusto, flor capítulo lilás, 3m altura","FLOR0008045","FLOR0008045",NA,NA,"1985",NA,NA,NA,NA,"39993","auto",NA,NA,NA,NA,NA,NA,NA
"384","2021-03-04 15:42:23-03","IF","SPSF","35610","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis",NA,NA,"G. Hatschbach & M.Hatschbach & O.S.Ribas & J.Carneiro","75631","2003","06","23","América do Sul","Brasil","BA","Conde","fazenda Morro da Graça","-37.6105995178223","-11.8135995864868",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta degradada&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31737","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"385","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.",NA,NA,NA,"Herb. Fl. Bras. 699",NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet","358",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Freyreiss, GW","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.","-43.2075","-22.9028",NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"388","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet, JS","680",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet","3827",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet","680",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Langsdorff, GB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet","2819",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Glaziou, AFM","552",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Freyreiss, GW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet, JS","1971",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet, JS","358",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet, JS","2819",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Vauthier, AC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Salzmann, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet","1971",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Vauthier, AC","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Gardner, G","5508",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Salzmann, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Blanchet, JS","3827",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in Serra Jacobina aliisque locis prov. Bahia",NA,NA,NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"prov. Rio de Janeiro, e. gr. in petrosis fruticosis montium Corcovado, Serra d'Estrella etc. etc.",NA,NA,NA,"Herb. Fl. Bras. 699",NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2017-09-11 17:07:26-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.",NA,"Burchell, WJ","1679","1826","01","26","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Morro da Ladira","-43.2075","-22.9028",NA,NA,NA,"P06P2N0002",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"408","2017-09-11 17:08:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Vanillosmopsis","brasiliensis","Vanillosmopsis brasiliensis","(Gardner) Sch.Bip.",NA,"Gardner, G","2897",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in prov. Pernambuco, ad ripas sylvaticas fluv. Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:33:17-03","UFRGS","ICN","194680","S","Plantae","Dicotyledon",NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","Bautista, HP","Bautista, HP; Rodriguez-Oubiña, J","2431","1998","08","20","América do Sul","Brasil","BA","Campo Formoso","Morro do Cruzeiro II (FERBASA)","-40.328611","-10.529167",NA,"HRB 40510; Arbusto 2,5 m, folhas papiráceaes, tomentosas, filárias verdes, papus creme. Frequente solo argilo-arenoso, quartzitos com fluxo vulcânico de cromo.; Contato Cerrado/Caatinga/Floresta Estacional",NA,NA,NA,NA,"1998","08","-40.328611","-10.529167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:38:44-03","UFRGS","ICN","019678","S","Plantae","Dicotyledon",NA,"Asteraceae","Vernonia","brasiliensis","Vernonia brasiliensis","(Spreng) Less.",NA,"de Carvalho, O","s.n.","1919","10","14","América do Sul","Brasil","MA","Viana",NA,"-45.0036010742188","-3.22027993202209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49454","auto",NA,NA,NA,NA,NA,NA,NA
"411","2014-09-23 11:00:55-03","G","G-DC","G00464261","S","Plantae",NA,NA,"Asteraceae","Albertinia","brasiliensis","Albertinia brasiliensis","Spreng.","CAT.HERB.PRODR.","Salzmann, P.",NA,NA,NA,NA,"AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00464261",NA,NA,NA,"2013","01","-41.99722222","-12.18305556","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
