"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","relationshipType","sex"
"743","2014-09-23 11:01:24-03","G","G-DC","G00146663","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Blanchet, J. S.","2676","1837",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=111163&base=img&lang=en","G00146663","G00146663","CAT.HERB.PRODR.",NA,NA,NA,NA,NA,NA,"2007","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA
"744","2014-09-23 11:01:24-03","G","G-DC","G00146702","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Blanchet, J. S.","2687","1837",NA,"00","AMERIQUE DU SUD","Brazil","Bahia",NA,NA,"-41.99722222","-12.18305556",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=111162&base=img&lang=en","G00146702","G00146702","CAT.HERB.PRODR.",NA,NA,NA,NA,NA,NA,"2007","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA
"745","2021-04-05 12:32:03-03","UNIVASF","HVASF","9687","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","W.A. Pimenta","20","2010","08","18","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, Malhadinha","-37.556388","-8.163055",NA,"Erva, com ca. de 0,25 m de alt.. Folhas simples, alternas. Flores alvas.","HVASF009687","HVASF009687_v01","Marcondes Oliveira","521","521",NA,NA,NA,NA,"2011","05","28","-37.556388","-8.163055",NA,NA,NA,NA,NA,"U"
"746","2021-04-05 12:32:03-03","UNIVASF","HVASF","8573","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","4954","2010","06","09","América do Sul","Brasil","Paraíba","São José de Piranhas","Próximo a uma lagoa","-38.620888","-7.134666",NA,"Erva cerca de 10-15cm de altura. Flores alvas. Freqüênte.","HVASF008573",NA,"Marcondes Oliveira","430","430",NA,NA,NA,NA,"2010","12","01","-38.620888","-7.134666",NA,NA,NA,NA,NA,"U"
"747","2021-04-05 12:32:03-03","UNIVASF","HVASF","20083","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","R.A. Silva","2842","2013","05","23","América do Sul","Brasil","Pernambuco","Serrita","Saindo da Unidade Amostral Flona Negreiros 1. Próximo ao sítio dos macacos de prop. de Sr. Porfílho","-39.395194","-7.989777",NA,"Erva com ca. de 15cm de altura. Flores brancas e frutos imaturos verdes.","HVASF020083",NA,"R.A. Silva","451","451",NA,NA,NA,NA,"2013","06","04","-39.395194","-7.989777",NA,NA,NA,NA,NA,"U"
"748","2021-04-05 12:32:03-03","UNIVASF","HVASF","8181","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","D. Araújo","1579","2010","05","06","América do Sul","Brasil","Paraíba","Monteiro","Serra do Morcego","-37.132","-7.846694",NA,"Erva ereta. Flores brancas. Frutos verdes.","HVASF008181","HVASF008181_v01","Marcondes Oliveira","695","695",NA,NA,NA,NA,"2010","07","14","-37.132000","-7.846694",NA,NA,NA,NA,NA,"U"
"749","2021-04-05 12:32:03-03","UNIVASF","HVASF","4164","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.G. Carvalho-Sobrinho","2160","2009","05","12","América do Sul","Brasil","Pernambuco","Sertânia","Área do PISF, lote12, na estrada para Afogados da Ingazeira.","-37.354222","-8.061722",NA,"Erva ereta, ca. 15 cm alt., crescendo em afloramento rochoso. Pétalas rosadas passando a alvas.","HVASF004164",NA,"M.T. Buril","601","601",NA,NA,NA,NA,"2012","04","22","-37.354222","-8.061722",NA,NA,NA,NA,NA,"U"
"750","2021-04-05 12:32:03-03","UNIVASF","HVASF","15442","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","V.M. Cotarelli","1738","2012","05","09","América do Sul","Brasil","Paraíba","São José de Piranhas","Lote 07, próximo ao Reservatório Cuncas. Sitio Antas 2. Estrada que liga o Tunel Cuncas 2 a VPR Quixeramobim.","-38.640333","-7.069694",NA,"Erva ca. de 40cm alt.. Flores diminutas alvas. Frutos secos marrons.","HVASF015442",NA,"V.M. Cotarelli","399","399",NA,NA,NA,NA,"2012","05","30","-38.640333","-7.069694",NA,NA,NA,NA,NA,"U"
"751","2021-04-05 12:32:03-03","UNIVASF","HVASF","8029","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","D. Araújo","1434","2010","04","20","América do Sul","Brasil","Pernambuco","Sertânia","Lote 12. às margens do canal.","-37.23375","-8.004611",NA,"Erva. Flores branco-rosadas.","HVASF008029",NA,"M.T. Buril","612","612",NA,NA,NA,NA,"2012","04","22","-37.233750","-8.004611",NA,NA,NA,NA,NA,"U"
"752","2021-04-05 12:32:03-03","UNIVASF","HVASF","12443","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","V.M. Cotarelli","1047","2011","08","17","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, Açude na margem do canal, entre o Reservatório Copiti e Aqueduto Barreiros","-37.574","-8.164416",NA,"Erva ereta, flores roxas","HVASF012443",NA,"J.A. Siqueira Filho","512","512",NA,NA,NA,NA,"2011","09","16","-37.574000","-8.164416",NA,NA,NA,NA,NA,"U"
"753","2021-04-05 12:32:03-03","UNIVASF","HVASF","8379","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","4869","2010","04","27","América do Sul","Brasil","Pernambuco","Cabrobó","Lote II, próximo ao Canal da transposição","-39.348055","-8.392555",NA,"Erva. Flores lilases. Freqüênte.","HVASF008379",NA,"A.M.M. Freitas","385","385",NA,NA,NA,NA,"2011","08","09","-39.348055","-8.392555",NA,NA,NA,NA,NA,"U"
"754","2021-04-05 12:32:03-03","UNIVASF","HVASF","8516","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","M.M. Coelho","311","2010","06","26","América do Sul","Brasil","Pernambuco","Custódia","Custódia, fazenda do Sr. Ilton","-37.763461","-8.182944",NA,"Erva frequente. Flores diminutas alvas.","HVASF008516",NA,"Marcondes Oliveira","515","515",NA,NA,NA,NA,"2010","11","19","-37.763461","-8.182944",NA,NA,NA,NA,NA,"U"
"755","2021-04-05 12:32:03-03","UNIVASF","HVASF","8108","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","D. Araújo","1506","2010","04","24","América do Sul","Brasil","Paraíba","Monteiro","Sitio Olho d'água dos silva. Propriedade do Sr. Zé de Buá","-37.228416","-7.876527",NA,"Erva ereta. Flores liláses.","HVASF008108",NA,"Marcondes Oliveira","702","702",NA,NA,NA,NA,"2011","05","28","-37.228416","-7.876527",NA,NA,NA,NA,NA,"U"
"756","2021-04-05 12:32:03-03","UNIVASF","HVASF","12805","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","F.A. Basso","30","2011","04","08","América do Sul","Brasil","Ceará","Jati","Reservatório Jati, lote 3","-39.008522","-7.714275",NA,"Erva com 60 cm de altura, flores lilás","HVASF012805",NA,"Marcondes Oliveira","494","494",NA,NA,NA,NA,"2011","11","24","-39.008522","-7.714275",NA,NA,NA,NA,NA,"U"
"757","2021-04-05 12:32:03-03","UNIVASF","HVASF","3968","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.R. Maciel","967","2009","04","13","América do Sul","Brasil","Pernambuco","Petrolina","Fazenda Experimental da UNIVASF. Parcela permanente Educação ambiental. Caatinga arbustiva-arbórea aberta. Solo areno-argiloso. Às margens de lagoa.","-40.55025","-9.316916",NA,"Erva ereta. Flores roxas. Frutos verdes.","HVASF003968",NA,"Marcondes Oliveira","374","374",NA,NA,NA,NA,"2010","11","19","-40.550250","-9.316916",NA,NA,NA,NA,NA,"U"
"758","2021-04-05 12:32:03-03","UNIVASF","HVASF","9677","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","W.A. Pimenta","10","2010","08","17","América do Sul","Brasil","Pernambuco","Custódia","Lote 11, Riacho do boi, Açude DNOCS","-37.599722","-8.076111",NA,"Erva aquática anfíbia com ca. de 0,3 m de alt.. Folhas simples, alternas. Flores roxas, gamopétalas.","HVASF009677","HVASF009677_v01","Marcondes Oliveira","566","566",NA,NA,NA,NA,"2011","05","28","-37.599722","-8.076111",NA,NA,NA,NA,NA,"U"
"759","2021-04-05 12:32:03-03","UNIVASF","HVASF","10479","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","E. Souza","94","2011","01","15","América do Sul","Brasil","Pernambuco","Sertânia","Lote 12, Reservatório Barro Branco.","-37.261058","-8.03098",NA,"Erva aquática anfíbia. Folhas simples alternas. ca. 0,30 m.","HVASF010479",NA,"Marcondes Oliveira","599","599",NA,NA,NA,NA,"2011","05","28","-37.261058","-8.030980",NA,NA,NA,NA,NA,"U"
"760","2021-04-05 12:32:03-03","UNIVASF","HVASF","22029","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","A.C.P. Oliveira","3110","2014","01","31","América do Sul","Brasil","Pernambuco","Sertânia","Ramal Agreste, Trecho IV","-37.068361","-8.307505",NA,"Herbáceo ereto. Folhas concolores, verde-escuras. Cápsulas imaturas verde-claras.","HVASF022029",NA,"V.M. Cotarelli","830","830",NA,NA,NA,NA,"2014","02","28","-37.068361","-8.307505",NA,NA,NA,NA,NA,"U"
"761","2021-04-05 12:32:03-03","UNIVASF","HVASF","11599","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","F.F.S. Silva","359","2011","04","16","América do Sul","Brasil","Pernambuco","Custódia","Reservatório Bagres, Lote 10","-37.790488","-8.330583",NA,"Erva. Flor lilás.","HVASF011599",NA,"E.C.O. Chagas","535","535",NA,NA,NA,NA,"2011","04","16","-37.790488","-8.330583",NA,NA,NA,NA,NA,"U"
"762","2021-04-05 12:32:03-03","UNIVASF","HVASF","20174","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","R.A. Silva","2671","2013","04","03","América do Sul","Brasil","Ceará","Brejo Santo","Área de abrangência da unidade amostral PMN 12","-38.849166","-7.594916",NA,"Erva com ca. de 0,3m de altura. Flores brancas pouco vistosas.","HVASF020174",NA,"V.M. Cotarelli","461","461",NA,NA,NA,NA,"2013","06","12","-38.849166","-7.594916",NA,NA,NA,NA,NA,"U"
"763","2021-04-05 12:32:03-03","UNIVASF","HVASF","4569","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","4020","2009","05","11","América do Sul","Brasil","Ceará","Mauriti","Paredão rochoso, Serrote dos Dantas","-38.786305","-7.378972",NA,"Erva reptante. Flores alvas. Cápsulas marrons.","HVASF004569",NA,"Marcondes Oliveira","390","390",NA,NA,NA,NA,"2009","05","11","-38.786305","-7.378972",NA,NA,NA,NA,NA,"U"
"764","2021-04-05 12:32:03-03","UNIVASF","HVASF","22488","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.R. Fabricante","166","2013","05","18","América do Sul","Brasil","Pernambuco","Sertânia","Eixo Leste do Projeto de Integração do Rio São Francisco (PISF), sítio de transição entre ambiente degradado e interior do fragmento de caatinga.","-37.509805","-8.154916",NA,"Planta coletada em experimento de banco de sementes. Erva, ca. de 27cm alt. Folhas simples. Flores alvas.","HVASF022488",NA,"V.M. Cotarelli","503","503",NA,NA,NA,NA,"2013","04","23","-37.509805","-8.154916",NA,NA,NA,NA,NA,"U"
"765","2021-04-05 12:32:03-03","UNIVASF","HVASF","4958","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.G. Carvalho-Sobrinho","2222","2009","07","06","América do Sul","Brasil","Pernambuco","Sertânia","Lote 12","-37.336733","-8.21008",NA,"00Erva ereta ca. 15cm alt. Frutos imaturos verde-claros.","HVASF004958",NA,"J.G. Carvalho-Sobrinho","611","611",NA,NA,NA,NA,"2009","10","26","-37.336733","-8.210080",NA,NA,NA,NA,NA,"U"
"766","2021-04-05 12:32:03-03","UNIVASF","HVASF","8334","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","4824","2010","04","20","América do Sul","Brasil","Pernambuco","Sertânia","Lote 12, Àrea próxima ao canal","-37.280638","-8.038833",NA,"Erva prostrada. Flores alvo-azuladas. Freqüênte.","HVASF008334",NA,"M.T. Buril","611","611",NA,NA,NA,NA,"2012","04","22","-37.280638","-8.038833",NA,NA,NA,NA,NA,"U"
"767","2021-04-05 12:32:03-03","UNIVASF","HVASF","20027","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","V.M. Cotarelli","2500","2013","05","12","América do Sul","Brasil","Pernambuco","Sertânia","Propridade particular, acesso pela Vila Rio da Barra estrada que corta o canal da transposição nas imediações do reservatório Moxotó","-37.437575","-8.107002",NA,"Erva ca. de 20cm alt.. Flores inconspicuas alvas.","HVASF020027",NA,"V.M. Cotarelli","529","529",NA,NA,NA,NA,"2013","05","12","-37.437575","-8.107002",NA,NA,NA,NA,NA,"U"
"768","2021-04-05 12:32:03-03","UNIVASF","HVASF","5109","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.A. Siqueira Filho","2227","2009","07","09","América do Sul","Brasil","Paraíba","Monteiro","Lagoa leste. Fazenda Olho D'água do Silva (casa de seu Zé de Buá)","-37.228722","-7.877055",NA,"Erva com ca. de 25cm de alt. Flores lilases, pentâmeras.","HVASF005109",NA,"Marcondes Oliveira","703","703",NA,NA,NA,NA,"2009","10","22","-37.228722","-7.877055",NA,NA,NA,NA,NA,"U"
"769","2021-04-05 12:32:03-03","UNIVASF","HVASF","5893","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","4277","2009","07","06","América do Sul","Brasil","Pernambuco","Sertânia","Lote 11 - EBV15","-37.359625","-8.0687",NA,"Erva. Flores alvas. Frutos esverdeados. Freqüente.","HVASF005893",NA,"Marcondes Oliveira","470","470",NA,NA,NA,NA,"2009","07","06","-37.359625","-8.068700",NA,NA,NA,NA,NA,"U"
"770","2021-04-05 12:32:03-03","UNIVASF","HVASF","20673","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","A.C.P. Oliveira","2520","2013","05","09","América do Sul","Brasil","Pernambuco","São José do Belmonte","Propriedade Particular com acesso a Linha de Transmissão de Alta Tensão_NT2_LT_Pto 61","-38.720191","-8.014886",NA,"Erva com ca. de 0,15m alt.. Folha simples e alterna. Botões verdes. Fruto imaturo verde.","HVASF020673",NA,"V.M. Cotarelli","537","537",NA,NA,NA,NA,"2013","06","05","-38.720191","-8.014886",NA,NA,NA,NA,NA,"U"
"771","2021-04-05 12:32:03-03","UNIVASF","HVASF","4918","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.A. Siqueira Filho","2123","2009","07","08","América do Sul","Brasil","Pernambuco","Custódia","Lote 11","-37.838722","-8.362555",NA,"Erva frequente. Flores inconspícuas azuladas.","HVASF004918",NA,"M.T. Buril","473","473",NA,NA,NA,NA,"2010","06","13","-37.838722","-8.362555",NA,NA,NA,NA,NA,"U"
"772","2021-04-05 12:32:03-03","UNIVASF","HVASF","4655","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","4106","2009","05","12","América do Sul","Brasil","Pernambuco","Salgueiro","VPR Negreiros","-39.154166","-8.105277",NA,"Erva. Flores alvo-azuladas. Freqüente.","HVASF004655",NA,"M.T. Buril","1473","1473",NA,NA,NA,NA,"2009","05","12","-39.154166","-8.105277",NA,NA,NA,NA,NA,"U"
"773","2021-04-05 12:32:03-03","UNIVASF","HVASF","23509","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.A. Siqueira Filho","4077","2018","03","28","América do Sul","Brasil","Bahia","São Desidério","Povoado do Sítio do Rio Grande, paredão da prainha","-45.083638","-12.433777",NA,"erva ca. 10 cm alt., Flores liláses, alvas, diminutas. em área degradada","HVASF023509","HVASF023509_v01","M.T. Buril","523","523",NA,NA,NA,NA,"2018","04","17","-45.083638","-12.433777",NA,NA,NA,NA,NA,"U"
"774","2021-04-05 12:32:03-03","UNIVASF","HVASF","20412","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","R.A. Silva","2796","2013","04","24","América do Sul","Brasil","Pernambuco","Sertânia","Área de abrangência do ponto de monitoramento PML 11.3, Fazenda José do Rego","-37.105666","-8.290222",NA,"Erva com ca. de 0,2m de altura. Flores alvas.","HVASF020412",NA,"F.D.S. Santos","664","664",NA,NA,NA,NA,"2017","04","11","-37.105666","-8.290222",NA,NA,NA,NA,NA,"U"
"775","2021-04-05 12:32:03-03","UNIVASF","HVASF","11214","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","5596","2011","03","25","América do Sul","Brasil","Pernambuco","Cabrobó","Projeto de Transposição do São Francisco, VPR Captação, Lote 1. Caatinga arbustivo-arbórea densa. Solo argiloso.","-39.469027","-8.492",NA,"Erva. Flores alvas. Freqüente.","HVASF011214",NA,"Marcondes Oliveira","350","350",NA,NA,NA,NA,"2011","03","25","-39.469027","-8.492000",NA,NA,NA,NA,NA,"U"
"776","2021-04-05 12:32:03-03","UNIVASF","HVASF","20153","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","R.A. Silva","2650","2013","04","03","América do Sul","Brasil","Ceará","Brejo Santo","Área de abrangência da unidade amostral PMN 12","-38.849166","-7.594916",NA,"Erva decubente de flores brancas pequeninas.","HVASF020153",NA,"R.A. Silva","461","461",NA,NA,NA,NA,"2013","06","05","-38.849166","-7.594916",NA,NA,NA,NA,NA,"U"
"777","2021-04-05 12:32:03-03","UNIVASF","HVASF","22508","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","J.R. Fabricante","186","2013","07","17","América do Sul","Brasil","Pernambuco","Sertânia","Eixo Leste do Projeto de Integração do Rio São Francisco (PISF), interior do fragmento de caatinga com distância de 20-30m do ambiente de transição.","-37.509805","-8.154888",NA,"Planta coletada em experimento de banco de sementes. Erva, ca. de 27cm alt. Folhas simples. Flores alvas.","HVASF022508",NA,"R.A. Castro","503","503",NA,NA,NA,NA,"2013","07","17","-37.509805","-8.154888",NA,NA,NA,NA,NA,"U"
"778","2021-04-05 12:32:03-03","UNIVASF","HVASF","15290","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","V.M. Cotarelli","1690","2012","04","12","América do Sul","Brasil","Paraíba","Cajazeiras","Lote 07, Povoado caiçara. Acesso pela PB 400, balneário do Bartolomeu. ASV testemunho (2,5%) Jazida Caiçara. Propriedade do Seu Zacarias","-38.607069","-7.032775",NA,"Erva ca. de 20cm alt.. Frutos esfériocs com cálice persistente.","HVASF015290",NA,"V.M. Cotarelli","432","432",NA,NA,NA,NA,"2012","04","12","-38.607069","-7.032775",NA,NA,NA,NA,NA,"U"
"779","2021-04-05 12:32:03-03","UNIVASF","HVASF","10715","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Marcondes Oliveira","5345","2010","12","10","América do Sul","Brasil","Pernambuco","Custódia","Caatinga arbustivo-arbórea aberta. Lote 10.","-37.872805","-8.762555",NA,"Erva prostrada. Ramos esverdeados, glabros. Folhas membranáceas. Flores alvas. Freqüente.","HVASF010715",NA,"Marcondes Oliveira","460","460",NA,NA,NA,NA,"2010","12","10","-37.872805","-8.762555",NA,NA,NA,NA,NA,"U"
"780","2020-12-30 07:47:55-03","IBt","SP","444413","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Zappi, DC","3108","2011","03","04",NA,"Brasil","Mato Grosso","Santa Cruz do Xingu","Parque Estadual do Xingu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781","2020-12-10 11:27:09-03","IBt","SP","396474","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Lyra Lemos, RP","4855","2000","07","15",NA,"Brasil","Alagoas","Pão de Açucar",NA,"-37.4366989135742","-9.74833011627197",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34758","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2020-08-27 12:19:17-03","IBt","SP","308802","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Irwin, HS","31522","1971","03","04",NA,"Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2020-11-26 09:59:50-03","IBt","SP","378571","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Macedo, GEL","844","2004","04","24",NA,"Brasil","Bahia","Jequié",NA,"-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","2020-10-22 10:12:39-03","IBt","SP","349499","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Giulietti, AM","1852","2000","02","27",NA,"Brasil","Bahia","Monte Santo",NA,"-39.3328018188477","-10.4378004074097",NA,NA,NA,NA,NA,NA,NA,NA,NA,"74832","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2020-09-24 08:24:27-03","IBt","SP","331983","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Noblick, LR","4029","1985","07","10",NA,"Brasil","Bahia","Riachão do Jacuípe",NA,"-39.3856010437012","-11.8069000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35299","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786","2020-10-01 09:24:47-03","IBt","SP","334179","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Noblick, LR","4029","1985","07","10",NA,"Brasil","Bahia","Riachão do Jacuípe",NA,"-39.3856010437012","-11.8069000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35299","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787","2021-01-11 11:19:32-03","IBt","SP","476769","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Faria Jr, JEQ","4364","2015","04","19",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788","2021-01-11 11:19:32-03","IBt","SP","475135","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Santos, FDS","332","2015","02","22",NA,"Brasil","Ceará","Groaíras",NA,"-40.38330078125","-3.913330078125",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13375","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-01-11 11:19:32-03","IBt","SP","475136","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","filipes","Evolvulus filipes","Mart.","Teixeira, MCP","18","2004","06","20",NA,"Brasil","Ceará","Massapê",NA,"-40.3428001403809","-3.52277994155884",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24858","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
