"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","order","minimumElevationInMeters","imagecode","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet"
"432","2021-01-12 15:24:00-03","UFMG","BHCB-SL","149964","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Almeida, TE; Mota, NFO; Lau, BL; Ramalho, AJ","2011","03","21","Almeida, TE; Mota, NFO; Ramalho, AJ; Lau, BL; Oliveira-Filho, AT","Brasil","Minas Gerais","Delfim Moreira","Caminho entre a Fazenda Boa Esperança e a Fazend, Floresta Ombrófila Densa e Campos de Altitude","-45.325306","-22.597111",NA,NA,"Erva terrestre no interior de mata",NA,"3018","2011","03","21","América",NA,NA,NA,NA,"1617",NA,"1617","-45.325306","-22.597111",NA,NA,NA,NA,NA,NA
"433","2019-11-07 11:16:23-03","UFMG","BHCB-SL","141534","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","06",NA,"Viveros, RS; Oliveira, CT; Giacomin, LL","Brasil","Minas Gerais","Catas Altas","RPPN Santuário do Caraça, Caminho para o Pico do Sol. Campo rupestre","-43.447778","-20.111667",NA,NA,"Rupícola, em fenda de rocha, em local sombreado de afloramento rochoso.",NA,"77","2009","04","25","América",NA,NA,NA,NA,"1894",NA,"1894","-43.447778","-20.111667",NA,NA,NA,NA,NA,NA
"434","2019-11-07 11:16:23-03","UFMG","BHCB-SL","46186","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A; Morais, PO","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, A caminho do Pico da Bandeira","-41.8683013916016","-20.4333000183105","21645",NA,"Terricolca crescendo em barranco úmido, no campo de altitude","auto","4540","1999","03","21","América",NA,NA,NA,NA,"2600",NA,"2600",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-11-07 11:16:23-03","UFMG","BHCB-SL","30853","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Novelino, RF","1996","02","13","Salino, A","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, entre a Tronqueira e o Terreirão","-41.8683013916016","-20.4333000183105","21645",NA,"Erva crescendo entre rochas, a margem de rio, no campo de altitude","auto","2259","1995","09","29","América",NA,NA,NA,NA,"2120",NA,"2120",NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-11-07 11:16:23-03","UFMG","BHCB-SL","51984","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN; Salino, A","2001","11",NA,"Salino, A; et al.","Brasil","Minas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Trilha para o Pico do Boné.Floresta Estacional Semidecidual Altomontana.","-42.5208015441895","-20.6667003631592","16385",NA,"Epífita crescendo a 1m de altura.Interior de floresta.","auto","5517","2000","05","16","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-01-12 15:24:00-03","UFMG","BHCB-SL","31704","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore",NA,NA,NA,NA,"Paula, MP de; Braga, MMN","Brasil","Minas Gerais","Caeté","Serra da Piedade;","-43.6697006225586","-19.8799991607666","22051",NA,"Encontrada em pleno sol.","auto","s.n.","1993","03","25","América",NA,NA,"BHCB049442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-01-12 15:24:00-03","UFMG","BHCB-SL","31941","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","10",NA,"Salino, A","Brasil","Minas Gerais","Caeté","Serra da Piedade;","-43.6697006225586","-19.8799991607666","22051",NA,"Rupícola, geralmente na sombra de arbustos, local umido, no campo rupestre.","auto","2691","1996","04","09","América",NA,NA,NA,NA,"1550",NA,"1700",NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-01-12 15:24:00-03","UFMG","BHCB-SL","31703","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Novelino, RF",NA,NA,NA,"Paula, LMP de; et al.","Brasil","Minas Gerais","Caeté","Serra da Piedade;","-43.6697006225586","-19.8799991607666","22051",NA,"Coletada na sombra.","auto","181","1993","08","23","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-01-12 15:24:00-03","UFMG","BHCB-SL","37438","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN",NA,NA,NA,"Salino, A","Brasil","Minas Gerais","Caeté","Serra da Piedade;","-43.6697006225586","-19.8799991607666","22051",NA,"Terrestre, junto a rocha, local úmido. Campo rochoso.","auto","3121","1997","06","07","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-07 11:16:23-03","UFMG","BHCB-SL","71578","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2002","05",NA,"Melo, LCN","Brasil","Minas Gerais","Camanducaia","Mata do Rômulo, 1525m de altitude, Floresta Ombrófila Densa Montana.","-46.1446990966797","-22.7553005218506","22140",NA,NA,"auto","176","2002","02","06","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-07 11:16:23-03","UFMG","BHCB-SL","49923","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","12",NA,"Vasconcelos, MF","Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Pico do Inficcionado.","-43.4075012207031","-20.0746994018555","11966",NA,"Em grota rochosa, campo de altitude.","auto","s.n.","1999","11","22","América",NA,NA,NA,NA,"2000",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-07 11:16:23-03","UFMG","BHCB-SL","98392","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A","2004","10",NA,"Teixeira, WA","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348","20553",NA,"Herbácea entre afloramentos hematíticos no Pico - MBR","auto","s.n.","2004","04","30","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-07 11:16:23-03","UFMG","BHCB-SL","99226","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Salino, A",NA,NA,NA,"Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego","-42.0013999938965","-20.1238994598389","37999",NA,NA,"auto","11083","2006","05","20","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-11-07 11:16:23-03","UFMG","BHCB-SL","7288","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN","2009","11",NA,"Salino, A","Brasil","São Paulo","Atibaia","Pico da Pedra Grande,Parque Municipal da Grota funda","-46.5499992370605","-23.1100006103516","21675",NA,"Em fragmento de mata de altitude;rupícola e epilítica;","auto","1097","1991","09","14","América",NA,NA,NA,NA,"1500",NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-11-07 11:16:23-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Brade, AC","1953",NA,NA,"Campos Porto, P","Brasil","São Paulo","Campos do Jordào","Estrada de São Paulo.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"auto","3019","1937","02","05","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2019-11-07 11:16:23-03","UFMG","BHCB-SL","174762","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Brade, AC","1953",NA,NA,"Campos Porto, P","Brasil","São Paulo","Campos do Jordào","Estrada de São Paulo.","-45.5900001525879","-22.7299995422363","21048",NA,NA,"auto","3019","1937","02","05","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-07 11:16:23-03","UFMG","BHCB-SL","33302","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T.Moore","Melo, LCN; Salino, A","2001","11",NA,"Salino, A","Brasil","São Paulo","Cunha","Rodovia Cunha-Parati, Estrada para a Pedra da Macela.","-44.9599990844727","-23.0699996948242","38855",NA,"Terrestre, crescendo em barranco úmido, beira de estrada.","auto","2943","1996","12","17","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2019-12-19 16:20:41-03","UFMG","BHCB-SL","74287","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) Christ","Dittrich, VAO","2002","05",NA,"Dittrich, VAO; Mantovani, A","Brasil","São Paulo","Campos do Jordão","Trilha da Cachoeira da Celestina.","-45.466667","-22.7",NA,NA,"Holoepífito entre 1 e 2m de altura.",NA,"1075","2001","11","27","América",NA,NA,"BHCB000890",NA,"1300","BHCB000890","1400","-45.466667","-22.7",NA,NA,NA,NA,NA,NA
"450","2019-11-07 11:16:31-03","UFMG","BHCB-SL","62904","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) Christ","Salino, A","2001","12",NA,"Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Estação Ecológica de Bananal, trilha para o Pico do Caracol.","-44.360389","-22.779722",NA,NA,"Terrestre no interior de Floresta ombrofila densa altomontana.",NA,"7572","2001","09","13","América",NA,NA,NA,NA,"1750",NA,"1750","-44.360389","-22.779722",NA,NA,NA,NA,NA,NA
"451","2019-11-07 11:16:31-03","UFMG","BHCB-SL","150813","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) Christ","Sylvestre, LS","1990","04","16","Brade, AC","Brasil","Rio de Janeiro","Itatiaia","Pedra do Echo","-44.5633010864258","-22.4960994720459","19648",NA,"Sobre pedras. Retirado Material para análise palinológica em 2/06/1988","auto","15530","1953","03",NA,"América",NA,NA,NA,NA,"2400",NA,"2400",NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-02-11 18:25:41-03","UFMG","BHCB-SL","105990","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Brade, AC","1953",NA,NA,"Brade, AC","Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,"Epífita.",NA,"16919","1941","09","11","América",NA,NA,NA,NA,"2200",NA,"2200",NA,NA,NA,NA,NA,NA,NA,NA
"453","2020-02-11 18:25:41-03","UFMG","BHCB-SL","150823","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Brade, AC","1935",NA,NA,"Brade, AC","Brasil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Órgãos, Rio Paquequer.",NA,NA,NA,NA,"Sobre pedras no leito do rio.",NA,"16413","1940","07","17","América",NA,NA,NA,NA,"1000",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-02-11 18:25:41-03","UFMG","BHCB-SL","110197","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Salino, A","2007","04",NA,"Salino, A; et al.","Brasil","Santa Catarina","Urupema","Fazenda Farofa, Trilha para a Fazenda do Mário.","-49.897778","-27.9255",NA,NA,"Epífita em tronco caído na trilha. Interior de mata.",NA,"12027","2007","04","08","América",NA,NA,"BHCB000939",NA,"1542","BHCB000939","1542","-49.897778","-27.9255",NA,NA,NA,NA,NA,NA
"455","2021-01-12 15:24:05-03","UFMG","BHCB-SL","111483","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore",NA,NA,NA,NA,"Salino, A; et al.","Brasil","Minas Gerais","Caldas","Distrito Pocinhos do Rio Verde; APA Pedra Branca, Pedra Branca. Área com muitos afloramentos rochosos e matas.","-46.371222","-21.977889",NA,NA,"Epífita a 1m de altura, no interior de floresta.",NA,"12605","2007","07","15","América",NA,NA,NA,NA,"1700",NA,"1700","-46.371222","-21.977889",NA,NA,NA,NA,NA,NA
"456","2021-01-12 15:24:05-03","UFMG","BHCB-SL","150821","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Brade, AC","1954",NA,NA,"Brade, AC","Brasil","São Paulo",NA,"Serra da Bocaina;",NA,NA,NA,NA,"Epífita na mata.",NA,"21115","1951","05","17","América",NA,NA,NA,NA,"1650",NA,"1650",NA,NA,NA,NA,NA,NA,NA,NA
"457","2021-01-12 15:24:05-03","UFMG","BHCB-SL","101939","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Melo, LCN","2009","10",NA,"Almeida, TE; Assis, FC; Heringer, G; Viana, MM; Teles, AM; Corrêa, VF","Brasil","Minas Gerais","Santo Antônio do Itambé","Parque Estadual do Pico do Itambé, Subida para o Pico do Itambé, a partir da Fazenda do seu Joaquim. Campo rupestre, Campo de altitude e Mata de Galeria.","-43.344167","-18.397778",NA,NA,"Rupícola em Mata de galeria",NA,"543","2006","10","05","América",NA,NA,NA,NA,"1932",NA,"1932","-43.344167","-18.397778",NA,NA,NA,NA,NA,NA
"458","2020-02-11 18:25:41-03","UFMG","BHCB-SL","110793","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore",NA,NA,NA,NA,"Almeida, TE; Souza, DT; Heringer, G","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Gruta e Pico do Pião. Campos Rupestres e Matas Nebulares.","-43.870972","-21.705611",NA,NA,"Rupícola ou terrestre no interior de mata nebular",NA,"1258","2007","06","21","América",NA,NA,NA,NA,"1664",NA,"1664","-43.870972","-21.705611",NA,NA,NA,NA,NA,NA
"459","2021-01-12 15:24:05-03","UFMG","BHCB-SL","29565","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Melo, LCN","2010","03",NA,"Salino, A","Brasil","Minas Gerais","Diamantina","Gruta do Salitre","-43.6002998352051","-18.2493991851807","101169",NA,"Rupícola em rocha arenítica coberta de humus, próximo a gruta.","auto","1570","1992","12","09","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","2020-02-11 18:25:41-03","UFMG","BHCB-SL","28492","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Melo, LCN","2010","03",NA,"Teixeira, WA","Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348","20553",NA,"Coletada sobre rocha próxima a cruso dágua, em transição de afloramentos de quartzito para mata de galeria, MBR.","auto","s.n.","1994","07","19","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-01-12 15:24:05-03","UFMG","BHCB-SL","150822","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Brade, AC","1937",NA,NA,"Porto, PC","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363","21048",NA,NA,"auto","3015","1937","02","20","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-02-11 18:25:41-03","UFMG","BHCB-SL","29612","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Melo, LCN","2009",NA,NA,"Salino, A","Brasil","São Paulo","Campos do Jordão","parque Estadual de Campos do Jordão - trilha do rio Sapucai","-45.5900001525879","-22.7299995422363","21048",NA,"Epífita, no interior da floresta, a ca. 1550m de altitude.","auto","1387","1992","06","07","América",NA,NA,NA,NA,"1550",NA,"1550",NA,NA,NA,NA,NA,NA,NA,NA
"463","2016-08-23 09:46:41-03","NHMLondon","NHM-LONDON-BOT","BM000787773","S","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore",NA,NA,NA,NA,"Padre Raulino Reitz; b.1919; d.1990; Reitz","Brasil",NA,NA,NA,"-52.62805556","-27.06666667",NA,NA,NA,NA,"4717","1952","01","24",NA,NA,"NHMUK:ecatalogue:2349490",NA,NA,NA,NA,NA,"-52.62805556","-27.06666667",NA,NA,NA,NA,NA,NA
"464","2016-08-23 12:00:23-03","NHMLondon","NHM-LONDON-BOT","BM000787774","S","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Alexander Curt Brade; b.1881; d.1971; Brade","1949",NA,NA,"Padre Raulino Reitz; b.1919; d.1990; Reitz","Brasil",NA,NA,NA,"-49.53361111","-27.80805556",NA,NA,"Habitat: epifita, da mata &",NA,"2594","1948","12","20",NA,NA,"NHMUK:ecatalogue:2349488",NA,NA,NA,NA,NA,"-49.53361111","-27.80805556",NA,NA,NA,NA,NA,NA
"465","2016-08-23 09:46:41-03","NHMLondon","NHM-LONDON-BOT","BM000787780","S","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Maria Angelica Kieling-Rubio","2010","11","16","Spannagel","Brasil","Santa Catarina",NA,NA,"-50.308361","-28.039253",NA,NA,NA,NA,"401","1906",NA,NA,NA,NA,"NHMUK:ecatalogue:2349482",NA,NA,NA,NA,NA,"-50.308361","-28.039253",NA,NA,NA,NA,NA,NA
"466","2016-08-23 09:46:41-03","NHMLondon","NHM-LONDON-BOT","BM000787781","S","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T.Moore","Maria Angelica Kieling-Rubio","1957","04",NA,"I.C. Jurgens","Brasil","Rio Grande do Sul",NA,NA,"-53.180947","-29.779958",NA,NA,NA,NA,"371","1907","04","10",NA,NA,"NHMUK:ecatalogue:2349481",NA,NA,NA,NA,NA,"-53.180947","-29.779958",NA,NA,NA,NA,NA,NA
"467","2019-11-01 15:17:56-03","UnB","UB","103746","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée.) T. Moore","Kieling-Rubio, MA","2011","08","25","Anderson, WR; Stieber, M; Kirkbride Junior, JH","Brasil","Minas Gerais",NA,"Serra do Espinhaco, eastern slopes of Pico do Itambé, first large sandstone outcrop below the summit",NA,NA,NA,NA,"Forming mats on sansdtone, rhizome trailing, brittle; Sandstone and adajacent meadows, with both sandy soil and overlying humus. Solo: Sandy soil.",NA,"35829","1972","02","11","Southern America",NA,NA,"UB0033712",NA,"1700","UB0033712","1700",NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-01 15:17:56-03","UnB","UB","135336","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée.) T. Moore","Kieling-Rubio, MA","2011","08","25","Rolim, LB; et al.","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi. Sertão","-43.4160995483398","-20.377799987793","33524",NA,"Rúpicola entre fendas de quartzito; Campo rupestre","auto","229","2006","02","07","Southern America",NA,NA,"UB0033715",NA,"1190","UB0033715","1190",NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-01 15:17:56-03","UnB","UB","103759","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Sehnem, A","1976",NA,NA,"Irwin, HS; Maxwell, H; Wasshausen, DC","Brasil","Minas Gerais",NA,"Serra do Espinhaco, Serra do Cipó, km 132 (ca. 153 km N of Belo Horizonte)",NA,NA,NA,NA,"Terrestrial; On mossy ground on shade of gallery. Gallery forest and adjacent cerrado and campo slopes.",NA,"20213","1968","02","16","Southern America",NA,NA,"UB0033637",NA,"1300","UB0033637","1300",NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-08-20 20:41:49-03","UFSC","FLOR","8183","PreservedSpecimen","Plantae",NA,"Dryopteridaceae","Elaphoglossum","sellowianum","Elaphoglossum sellowianum","(Klotzsch ex Kuhn) T. Moore","Sehnem, A.","1973",NA,NA,"Sehnem, A.","Brasil","Rio Grande do Sul","São Francisco de Paula","Taimbé.","-50.5835990905762","-29.4480991363525","76715",NA,NA,"auto","s.n.","1950","12","19",NA,NA,NA,"FLOR0008183","Polypodiales","1000",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-04 15:47:00-03","IF","SPSF","30917","PreservedSpecimen","Plantae","Pteridophyta","Dryopteridaceae","Elaphoglossum","obliquatum","Elaphoglossum obliquatum","(Fée) C.Chr.","A.Salino",NA,NA,NA,"A. Salino et al.","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.360278","-22.779722",NA,NA,"COLETA: Planta terrestre no interior da floresta.; GEOGRAFIA: Trilha para o Pico do Caracol. Floresta Ombrófila Densa Altomontana.;",NA,"7572","2001","09","13","América do Sul",NA,NA,NA,"Polypodiales","1750",NA,"1750",NA,NA,"Polypodiopsida",NA,NA,NA,NA,NA
"472","2021-02-08 12:46:32-03","UFRGS","ICN","107236","S","Plantae","Fern","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Kieling-Rubio, MA",NA,NA,NA,"Bueno, RM","Brasil","SC","Serra do Rio do Rastro",NA,NA,NA,NA,NA,"Em barranco rochoso",NA,"4462","1994","12","09","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-02-08 12:46:32-03","UFRGS","ICN","103811","S","Plantae","Fern","Dryopteridaceae","Elaphoglossum","gayanum","Elaphoglossum gayanum","(Fée) T. Moore","Fernades, I",NA,NA,NA,"Fernandes, I","Brasil","RS","Bagé","Casa de pedra","-54.1068992614746","-31.3313999176025","74087",NA,"Em paredão, exposição sul, lugar úmido","auto","900","1991","06","30","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
