"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","typeStatus"
"353","2013-05-24 05:54:00-03","MO","MOBOT","2959477","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","G. Coimbra S.","1989","3","18","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","M. Nee","Coimbra Sanz 143","Cantón Terebinto. Arubay.",NA,NA,"450.00000000",NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2011-06-08 17:16:00-03","MO","MOBOT","3131993","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","José Steinbach","1916","3","8","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","Foster's catalog note file","Steinbach G. 1802","Buenavista","-63.75","-17.6","450.00000000",NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2011-06-08 17:16:00-03","MO","MOBOT","3131997","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","José Steinbach","1921","2","16","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","Foster's catalog note file","Steinbach G. 5327","Buenavista","-63.75","-17.6","500.00000000",NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","3133416","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","W. Wayt Thomas","1992","5","5","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Sw.","G. Davidse","Thomas 9149","Mun. Ilhéus. Rd. from Ilhéus to Serra Grande, 30 km N of the Ponte de Itaipe (leaving Ilhéus). Grazed savanna over sand, former restinga. In moist areas of savanna, scattered.","-39.1","-14.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2009-12-11 12:42:00-02","MO","MOBOT","3133417","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","1963","9","22","South America","Suriname",NA,NA,NA,NA,NA,NA,NA,"Sw.","W. Thomas","Irwin 55956","Zuid Rivier. Common in savanna south of Kayser Airstrip, 45 km above confluence with Lucie Rivier.","-56.48333","3.16666","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2011-02-18 16:47:00-02","MO","MOBOT","3133420","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Dorothy Araujo","1985","5","8","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Sw.","G. Davidse","Araujo 6847","Mun. Saquarema, Fazenda Ipitangra, no brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2013-01-28 05:13:00-02","MO","MOBOT","937965","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","René Guillén V.|S. Coria","1994","7","5","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Sw.","Gerrit Davidse (MO)","Guillén Villarroel 2076","Campameto EL REFUGIO, a 1900 m al SW de la casa, yendo hacia los Cusis. Pampa con islas de bosques. Suelos arcillosos con presencia de limo.","-61.05194","-14.78416","150.00000000",NA,NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2011-01-19 14:48:00-02","MO","MOBOT","100339363","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M.R. Orellana|et al.","2000","2","24","South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,"Sw.",NA,"Orellana 572","72 KM De Trinidad, Camino A San Pedro","-64.015","-14.0044444","200.00000000",NA,NA,"Cercado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","3132258","PreservedSpecimen","Plantae","Cyperaceae","Scleria","lindleyana","Scleria lindleyana","Lindley",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"C.B. Clarke","C.B. Clarke","LINDLEY s.n.","Bahia in humidis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2015-05-20 10:34:34-03","UFERSA","MOSS","9111","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Oliveira, R.C.","2007","04","21","América do Sul","Brasil","Rio Grande do Norte",NA,NA,"erva; coletada em campo sujo, com rio periódico, na estrada que dá acesso ao Lajedo dos Tanques; ocasional.",NA,NA,NA,"Sw.","Oliveira, R.C.","1906","Estação Ecológica do Seridó.","-37.438889","-6.706389","250","250",NA,"Serra Negra do Norte","37W26'20","6S42'23","2007","04",NA,NA,"21",NA,NA,NA,NA,NA,NA
"363","2021-01-10 20:52:18-03","INPA","INPA","12860","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Fittkau, EJ","1962","03","22","Southern America","Brasil","Pará",NA,NA,NA,"INPA0012860","Monocotyledon","Poales","Sw.","Silva, MF da","INPA12860","Tiriós, rio Parú do Oeste, Região dos Tiriós, Rio Paru do Oeste. Terreno firme, argiloso, campo.","-55.9","2.13",NA,NA,"INPA0012860 INPA0012860_e",NA,"-55.9","2.13","1965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-08-31 09:20:52-03","INPA","INPA","131509","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Davidse, G","1980","04","01","Southern America","Brasil","Pará",NA,NA,NA,"INPA0131509","Monocotyledon","Poales","Sw.","Martins, S","17749","Ca. 14 Km ESE of Vigia. Campina do São Benedito. Savanna woodland or open, treeless Lagenocarpus savanna with adjoining gallery forest. In wet area of Byrsonima savanna.","-48.066667","-0.883333",NA,NA,"INPA0131509 INPA0131509_e","Vigía","-48.066667","-0.883333","2009","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-08-31 09:20:52-03","INPA","INPA","25272","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Prance, GT","1968","11","15","Southern America","Brasil","Rondônia",NA,NA,NA,"INPA0025272","Monocotyledon","Poales","Sw.","Koyama, TM","8474","Fortaleza, rio Abunã 20 km above mouth, Trail from Fortaleza, Rio Abunã 20 Km above mouth to São Sebastião mines. Capoeira.","-65.53","-9.7",NA,NA,"INPA0025272 INPA0025272_e INPA0025272_nd",NA,"-65.53","-9.7","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-08-31 09:20:52-03","INPA","INPA","268402","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Oliveira, ES de","2008","06","22","Southern America","Brasil","Pará",NA,NA,NA,"INPA0268402","Monocotyledon","Poales","Sw.","Schneider, LJC","50","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. 3º cordão de dunas","-46.619167","-0.836389",NA,NA,NA,"Bragança","-46.619167","-0.836389","2017","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-08-31 09:20:52-03","INPA","INPA","182812","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Miranda, IS","1995","10","08","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0182812","Monocotyledon","Poales","Sw.","Schneider, LJC","945","Maloca do Cajueiro, Fazenda Guanabara, Molaca do Cajueiro. Ao norte de Normandia","-59.5","3.9",NA,NA,"INPA0182812 INPA0182812_e INPA0182812_e1",NA,"-59.5","3.9","2019","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-04 11:05:05-03","UFRB","HURB","16724","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Menezes, I.R.N.; Santos, L.A.S.","2011","03","22",NA,"Brasil","Sergipe",NA,NA,"ASE 38106.","HURB000016724",NA,NA,"Sw.","I.R.N.Menezes","187","Povoado Atalho;","-36.920556","-10.759167",NA,NA,NA,"Pacatuba","36º55'14W","10º45'33S","2016","03",NA,NA,"20",NA,NA,NA,NA,NA,NA
"369","2020-06-15 15:30:12-03","UNESP-RC","HRCB","35196","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Tannus, J.L.S.","2001","12","18",NA,"Brasil","São Paulo",NA,NA,"Erva flexuosa, ca. 0,3 m, inflorescência castanha, em solo úmido",NA,NA,NA,"Sw.","Tannus, J.L.S.","536","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"Itirapina",NA,NA,"2002","03","22843","auto",NA,NA,NA,NA,NA,NA,NA
"370","2020-06-15 15:30:12-03","UNESP-RC","HRCB","54677","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Tannus, J.L.S.","2006","02","21",NA,"Brasil","São Paulo",NA,NA,"Erva rizomatosa, inflorescência castanha, estames amarelos, em solo arenoso úmido",NA,NA,NA,"Sw.","Tannus, J.L.S.","1136","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Itararé",NA,NA,"2006","02","27729","auto",NA,NA,NA,NA,NA,NA,NA
"371","2020-06-15 15:30:12-03","UNESP-RC","HRCB","35228","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Tannus, J.L.S.","2002","01","26",NA,"Brasil","São Paulo",NA,NA,"Erva, ca. 0,3 m, inflorescência castanha, flores amarelas, sementes brancas, em solo saturado",NA,NA,NA,"Sw.","Tannus, J.L.S.","568","Estação Ecológica de Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"Itirapina",NA,NA,"2002","03","22843","auto",NA,NA,NA,NA,NA,NA,NA
"372","2020-06-15 15:30:12-03","UNESP-RC","HRCB","26131","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Longhi-Wagner, H.","1996","01","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Sw.","Araújo, A.C.","3312",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Itirapina",NA,NA,"1997","06","22843","auto","30",NA,NA,NA,NA,NA,NA
"373","2020-06-15 15:30:12-03","UNESP-RC","HRCB","43563","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Pivetta","1956","12","03",NA,"Brasil","Rio Grande do Sul",NA,NA,"Erva perene, flor verde marrom",NA,NA,NA,"Sw.","Rambo","1414","S. José",NA,NA,NA,NA,NA,"Vale Vêneto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-06-15 15:30:12-03","UNESP-RC","HRCB","56949","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, D.","2011","09","18",NA,"Brasil","Pernambuco",NA,NA,"Erva ereta, cespitosa",NA,NA,NA,"Sw.","Araújo, D.","1740","RPPN Frei Caneca","-35.848611","-8.730556",NA,NA,NA,"Jaqueira","35º50'55W","8º43'50S","2011","09",NA,NA,"18",NA,NA,NA,NA,NA,NA
"375","2020-06-15 15:30:12-03","UNESP-RC","HRCB","56950","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Araújo, D.","2011","09","15",NA,"Brasil","Pernambuco",NA,NA,"Erva. Aquenios brancos",NA,NA,NA,"Sw.","Alves, M.","1692","RPPN Fazenda Tabatinga","-34.820556","-7.606111",NA,NA,NA,"Goiana","34º49'14W","7º36'22S","2011","09",NA,NA,"15",NA,NA,NA,NA,NA,NA
"376","2020-06-15 15:30:12-03","UNESP-RC","HRCB","54674","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Tannus, J.L.S.","2005","11","30",NA,"Brasil","São Paulo",NA,NA,"Erva rizomatosa, inflorescência castanha, em solo saturado",NA,NA,NA,"Sw.","Tannus, J.L.S.","1017","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,"Itararé",NA,NA,"2005","11","27729","auto",NA,NA,NA,NA,NA,NA,NA
"377","2020-06-15 15:30:12-03","UNESP-RC","HRCB","4124","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Covolan, H.","1983","01","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Sw.","Araújo, A.C.","34",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Itirapina",NA,NA,"1997","06","22843","auto","30",NA,NA,NA,NA,NA,NA
"378","2017-11-24 14:10:33-02","UFLA","ESAL","13542","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Carvalho, DA; et al.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0.40; ;; palustre",NA,NA,NA,"Sw.","D. A. C.","s.n.","Macuco, Fazenda Tiãozinho","-44.8711013793945","-21.3169002532959",NA,NA,NA,"Itumirim",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"379","2017-11-24 14:10:33-02","UFLA","ESAL","6976","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Carvalho, DA",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0.40; ;; campo rupestre",NA,NA,NA,"Sw.","G. Shepherd","s.n.","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959","11","11",NA,"Itumirim",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"380","2017-11-24 14:10:33-02","UFLA","ESAL","10624","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Gavilanes, ML",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"erva; 0.35; ;; campo rupestre",NA,NA,NA,"Sw.","M. L. Gavilanes","4.580","Serra da Estância","-44.8711013793945","-21.3169002532959",NA,NA,NA,"Itumirim",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"381","2019-12-19 11:18:32-03","UFG","UFG","44523","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Resende, I.L.M.","2009","03","03",NA,"Brasil","Goiás",NA,NA,NA,"UFG0044523",NA,NA,"Sw.","Resende, I.L.M.","1272",NA,"-48.9533004760742","-16.9727993011475",NA,NA,"UFG0044523","Bela Vista de Goiás","-48473.5","-17006.5","2010","05","39117","auto","03",NA,NA,NA,NA,NA,NA
"382","2019-12-19 11:18:32-03","UFG","UFG","45972","S","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Cezare, C.H.G.; Souza-Silva, S. & Machado, N. .A.","2007","12","11",NA,"Brasil","Goiás",NA,NA,NA,"UFG0045972",NA,NA,"Sw.","Carvalho-Silva, M.","576",NA,"-47.990278","-16.676389","868","868","UFG0045972","Luziânia","-47.990278","-16.676389","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-04 10:27:21-03","UFRPE","HST","6732","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","A.M.Miranda; et al.","1997","06","04",NA,"Brasil","Pernambuco",NA,NA,"Segmentos vegetativos verdes; inflorescência amarronzada.","HST006732",NA,NA,"Sw.","M.Alves","2664",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,"Bonito",NA,NA,"2004","07","20932","auto",NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 11:55:57-03","UFPE","UFP","27841","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Alves, M; Araújo, A; Thomas W.; Jardim J.; Santana S.; Torke, EB","2000","01","26",NA,"Brasil","Bahia",NA,NA,"Rizoma branco-avermelhado; glumas esverdeadas.; Rizoma branco-avermelhado; glumas esverdeadas.","UFP027841",NA,"Poales","SW.",NA,"1822",NA,"-41.433333","-13.333333",NA,NA,NA,"Palmeiras","-41.433333","-13.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 11:55:57-03","UFPE","UFP","14798","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Luceño, M; Alves, M; Vanzela, ALL; Mendes A.P.; Rocha, EA; Costa; S","1996","07","04",NA,"Brasil","Piauí",NA,NA,NA,"UFP014798",NA,"Poales","SW.","Alves, M","738",NA,"-42.116667","-4.783333","140","140",NA,"Campo Maior","-42.116667","-4.783333","1997","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 11:55:57-03","UFPE","UFP","35334","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","H.P.Bautista; T.Jost; Ribeiro, T","1996","06","20",NA,"Brasil","Bahia",NA,NA,"Erva ereta, com até 12cm de altura; inflorescência castanhas. Floresta ombrófila aberta.; Erva ereta, com até 12cm de altura; inflorescência castanhas. Floresta ombrófila aberta.","UFP035334",NA,"Poales","SW.","Araújo, AC","1823",NA,"-37.710556","-12.377778",NA,NA,NA,"Conde","-37.710556","-12.377778","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-01 11:55:57-03","UFPE","UFP","15352","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Martins M.L.L.",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,"UFP015352",NA,"Poales","SW.",NA,"874",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,"Guaraparí",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 11:55:57-03","UFPE","UFP","47133","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Viana, G","1986","01","25",NA,"Brasil","Minas Gerais",NA,NA,"Erva, mais ou menos 40cm. Campo rupestre.; Erva, mais ou menos 40cm. Campo rupestre.","UFP047133",NA,"Poales","SW.","Alves, M","1360",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"Ouro Preto",NA,NA,"2007","11","44599","auto",NA,NA,NA,NA,NA,NA,NA
"389","2020-09-25 10:43:21-03","UFPE","UFP","37516","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Miranda, AM","1997","06","04",NA,"Brasil","Pernambuco",NA,NA,"Segmentos vegetativos verdes; inflorescência amarronzada.; Segmentos vegetativos verdes; inflorescência amarronzada.","UFP037516",NA,"Poales","SW.","Araújo, AC","2664",NA,"-35.7285995483398","-8.47027969360352",NA,NA,NA,"Bonito",NA,NA,"2006","08","20932","auto",NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 11:55:57-03","UFPE","UFP","15959","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Mendes A.P.; Settini, AC","1996","09","08",NA,"Brasil","Rio Grande do Norte",NA,NA,NA,"UFP015959",NA,"Poales","SW.","Luceño, M","405",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,"Natal",NA,NA,"1997","01","12751","auto",NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 11:55:57-03","UFPE","UFP","12298","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Miranda, IS","1995","10","08",NA,"Brasil","Roraima",NA,NA,NA,"UFP012298",NA,"Poales","SW.","Luceño, M","945",NA,"-59.6227989196777","3.88110995292664",NA,NA,NA,"Normandia",NA,NA,"1996","02","114010","auto",NA,NA,NA,NA,NA,NA,NA
"392","2021-03-01 11:55:57-03","UFPE","UFP","10229","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","Luceño, M","1994","08","03",NA,"Brasil","Rio Grande do Norte",NA,NA,NA,"UFP010229",NA,"Poales","SW.",NA,"231",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,"Natal",NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA,NA
"393","2020-09-12 05:00:02-03","US","US","303569","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","E. Jenman","1884","12","15","South America - Neotropics","Guyana",NA,NA,NA,NA,"US00510382",NA,"Cyperales","Sw.",NA,"248","Mt. Roraima, Our House.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"394","2020-09-12 05:00:02-03","US","US","3550073","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella interrupta","C. Girod & J. Roncal","2008","6","19","South America - Neotropics","French Guiana",NA,NA,NA,NA,"US01018389",NA,"Cyperales",NA,"Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","5409","Sinnamary - route de Petit Saut","-53.01","5.07","65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1","interrupta",NA
"395","2020-09-12 05:00:02-03","US","US","3103272","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","C. Feuillet","1986","12","27","South America - Neotropics","French Guiana",NA,NA,NA,NA,"US00510385",NA,"Cyperales","Sw.",NA,"4054","Savane de Corossony - Piste de Saint-Élie","-53","5.3833",NA,NA,"US00510385_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"396","2020-09-12 05:00:02-03","US","US","3445925","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","A. M. Raynal","1979","8","30","South America - Neotropics","French Guiana",NA,NA,NA,NA,"US00754072",NA,"Cyperales","Sw.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","21512","Pripris Maillard, grand marais a 4 km SE de Tonate","-52.46","4.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"397","2020-09-12 05:00:02-03","US","US","702812","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","M. R. Schomburgk","1839","4",NA,"South America - Neotropics","Guyana",NA,NA,NA,NA,"US00510383",NA,"Cyperales","Sw.",NA,"647",NA,NA,NA,NA,NA,"US00510383_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"398","2020-09-12 05:00:02-03","US","US","2548074","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","R. Goodland","1963","9","24","South America - Neotropics","Guyana",NA,NA,NA,NA,"US00510386",NA,"Cyperales","Sw.",NA,"867","Rupununi Northern Savanna.",NA,NA,"107","107","US00510386_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"399","2020-09-12 05:00:02-03","US","US","1878971","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","J. T. Baldwin","1944","6","3","South America - Neotropics","Brazil","Amapá",NA,NA,NA,"US02098865",NA,"Cyperales","Sw.",NA,"4058","Amapa Territory: Amapa.",NA,NA,NA,NA,"US02098865_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"400","2020-09-12 05:00:02-03","US","US","1483116","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","-. Jelski","1867",NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,NA,"US00510381",NA,"Cyperales","Sw.",NA,"s.n.","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"401","2020-09-12 05:00:02-03","US","US","3632354","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella hirtella","P. G. Delprete","2009","7","18","South America - Neotropics","French Guiana",NA,NA,NA,NA,"US01122561",NA,"Cyperales","Sw.","Strong, M. T., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","10712","Commune de Montsinery. Savane de Montsinery. Across theroad from the Centre de Diffusion Internationale de Guyane","-52.5","4.89","20",NA,"US01122561_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1","hirtella",NA
"402","2020-09-12 05:00:02-03","US","US","2253021","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","G. A. Black, J. M. Pires & D. Lima","1954","7","6","South America - Neotropics","Brazil","Maranhão",NA,NA,NA,"US02098864",NA,"Cyperales","Sw.",NA,"54-16541","Estado do Maranhao, Perizes, campo.",NA,NA,NA,NA,"US02098864_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"403","2020-09-12 05:00:02-03","US","US","2559771","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","J. C. Lindeman","1953","7","15","South America - Neotropics","Suriname","Commewijne",NA,NA,NA,"US00510384",NA,"Cyperales","Sw.",NA,"4321","Kasiwinika Creek near Kopie.",NA,NA,NA,NA,"US00510384_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"404","2020-09-12 05:00:02-03","US","US","2212713","PreservedSpecimen","Plantae","Cyperaceae","Scleria","hirtella","Scleria hirtella","H. S. Irwin","1956","4","17","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,"US00510380",NA,"Cyperales","Sw.",NA,"736","Lethem, 4 mi. N of. [In former Rupununi Region.]",NA,NA,NA,NA,"US00510380_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"405","2020-09-12 05:00:02-03","US","US","364653","PreservedSpecimen","Plantae","Cyperaceae","Scleria","lindleyana","Scleria lindleyana","-- Salzmann",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US02098918",NA,"Cyperales","C.B. Clarke",NA,"s.n.",NA,NA,NA,NA,NA,"US02098918_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"406","2020-09-12 05:00:02-03","US","US","2930533","PreservedSpecimen","Plantae","Cyperaceae","Scleria","lindleyana","Scleria lindleyana","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","3","30","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US02098919",NA,"Cyperales","C.B. Clarke",NA,"17498","Estado do Bahia, Coastal Zone. ca. 5km. S.W. of Itacare. On side road south from the main Itacare-Ubaitaba road. South of the mouth of the Rio Contas.","-39.05","-14.33",NA,"100","US02098919_01",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
