"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"672","2018-07-17 19:03:25-03","UFMT","UFMT","1117","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Prance, G.T.; Lleras, E.; Coelho","1973","10","16",NA,"Brasil",NA,NA,"Árvore 5m. Corola esverdeado marrom, ferrugínea.; cerrado.",NA,NA,NA,"Mart.","Pontes, A.F.","19059","Mato Grosso","Chapada dos Guimarães","Atrás do campo de futebol de Buriti.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2007","07",NA,"107042","auto",NA,NA,NA,NA
"673","2019-04-23 15:26:41-03","UFMT","UFMT","1099","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Oliveira Filho, A.T.","1983","06","26",NA,"Brasil",NA,NA,"Espécie doado para UEC.; Árvore c.5m. Flores ferrugíneas tomentosas.; cerrado.",NA,NA,NA,"Mart.",NA,"116","Mato Grosso","Chapada dos Guimarães","Chapada dos Guimarães.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA
"674","2018-08-09 21:10:39-03","UFMT","UFMT","23725","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Laneto; Sonoda, F.; Pitter.","2000","10","15",NA,"Brasil",NA,NA,"Árvore de ca. de 6,5m. de altura. Caulefora. Botão floral esverdeado ferrugíneo. Folhas novas.; Cerrado. Solo cascalho pedregoso.",NA,NA,NA,"Mart.",NA,"1214","Mato Grosso","Chapada dos Guimarães","Faz. Morro do Chapéu. Após represa do rio Casca. Arredores do morro do Chapéu. Morrote.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA
"675","2018-02-26 18:31:34-03","UFMT","UFMT","23963","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Amorim Neto, L.; Aragona, M.","2000","09","25",NA,"Brasil",NA,NA,"Arbusto, ca.de 2,0 m de alt. Folha nova, subcoriácea. Botões florais verde ferrugíneo.",NA,NA,NA,"Mart.","Amorim Neto, L.","1164","Mato Grosso","Chapada dos Guimarães","PARNA Chapada dos Guimarães, Fazenda Pombal.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2000",NA,NA,"107042","auto",NA,NA,NA,NA
"676","2018-02-26 18:31:34-03","UFMT","UFMT","23108","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Amorim Neto, L.; Aragona, M.","2000","01","19",NA,"Brasil",NA,NA,"Árvore frondosa, ca. de 5m de alt. Folha glabra brilhosa face sup., pouco pubescente face inf. Fruto ferrugíneo imaturo.",NA,NA,NA,"Mart.","Pontes, A.F.","1006","Mato Grosso","Chapada dos Guimarães","PARNA Chapada dos Guimarães, Fazenda Pombal.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2007","02",NA,"107042","auto",NA,NA,NA,NA
"677","2018-02-26 18:31:34-03","UFMT","UFMT","23134","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Amorim Neto, L.; Aragona, M.","2000","01","25",NA,"Brasil",NA,NA,"Arbusto, ca. de 4,5 m de alt. Fruto esverdeado imaturo.",NA,NA,NA,"Mart.","Pontes, A.F.","1064","Mato Grosso","Chapada dos Guimarães","PARNA Chapada dos Guimarães, Fazenda Pombal- Quilombinho.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2007","02",NA,"107042","auto",NA,NA,NA,NA
"678","2018-07-17 19:03:25-03","UFMT","UFMT","37599","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Prance, G.T.; Lleras, E.; Coelho","1973","10","12",NA,"Brasil",NA,NA,"Árvore 3m. Fruto verde.; Cerrado.",NA,NA,NA,"Mart.","Pontes, A.F.","18842","Mato Grosso","Chapada dos Guimarães","Reserva Buriti, logo acima da Cachoeira Furada.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,"2007","02",NA,"107042","auto",NA,NA,NA,NA
"679","2018-07-17 19:03:25-03","UFMT","UFMT","38584","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Carniello, M.A.","2007","10","23",NA,"Brasil",NA,NA,"Comparação no Herbário da UFMT.; Folha simples, alterna, oval, ápice obtuso, base obtusa, bordo inteiro, coriácea. Flor tepalóide, pré floração pubérola externamente.; Planta natural de Floresta Estacional Semidecidual. Arbustivo.",NA,NA,NA,"Mart.",NA,"1514","Mato Grosso","Figueirópolis D'Oeste","Fazenda Santa Tereza, Faz. Stª Tereza , Figueiropolis D' Oeste.","-58.7402992248535","-15.4449996948242",NA,NA,NA,NA,NA,NA,NA,NA,"33211","auto",NA,NA,NA,NA
"680","2018-02-26 18:31:34-03","UFMT","UFMT","24205","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Costa, S.C.","2000","11","18",NA,"Brasil",NA,NA,"Arbóreo com 3,5 m de altura. fruto amarronzado.",NA,NA,NA,"Mart.",NA,"s.n.","Mato Grosso","Poconé","Cordilheira Pirizal- Pantanal de Poconé.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"681","2018-02-26 18:31:34-03","UFMT","UFMT","11102","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Godinho, R.; Macedo, M.","1996","02","17",NA,"Brasil",NA,NA,"Árvore 3,5m. Frutos imaturos.; Cerrado. Solo arenoso.",NA,NA,NA,"Mart.","Pontes, A.F.","213","Mato Grosso","Sapezal","Sítio Quebra colher. Tirecatinga.","-58.7641983032227","-12.9893999099731",NA,NA,NA,NA,NA,"2007","07",NA,"123036","auto",NA,NA,NA,NA
"682","2021-03-04 15:44:26-03","IF","SPSF","22321","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","E.E.Macedo","1997","10","14","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,NA,"123","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"683","2021-03-04 15:44:26-03","IF","SPSF","25620","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","L.C.Souza","1997","10","16","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,NA,"52","SP","Itapetininga","Estação Experimental","-48","-23.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"684","2021-03-04 15:44:26-03","IF","SPSF","39697","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","O.T. Aguiar & J.B.Baitello & R.Cielo-Filho","2008","03","27","América do Sul","Brasil",NA,NA,"COLETA: Árvore 6 m, fruto em amadurecimento verde claro, casca fundamente sulcada.;",NA,"Magnoliophyta","Magnoliales","Mart.","J.B.Baitello","832","SP","Itapeva","Estação Ecológica","-49.075556","-24.076111",NA,NA,NA,NA,NA,"2008","04","02",NA,NA,"Magnoliopsida",NA,NA,NA
"685","2021-03-04 15:44:26-03","IF","SPSF","22415","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","F.Chung","1997","12","12","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,NA,"63","SP","Itararé","cerrado","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto","Magnoliopsida",NA,NA,NA
"686","2021-03-04 15:44:26-03","IF","SPSF","31041","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","V.C.Souza","1995","11","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Magnoliales",NA,NA,"9339","SP","Sao Carlos","cerrado","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"45913","auto","Magnoliopsida",NA,NA,NA
"687","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit in campis edilioribus tm nudis quam arboreto parco consilis; HABITAT: Crescit in campis edilioribus tm nudis quam arboreto parco consilis",NA,NA,NA,"Mart.",NA,"s.n.","Goiás",NA,"in descensu M. Serra da Chapada do Paranan inque valle Vaô do Paranan dicta , prov. Goyazanae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit in campis edilioribus tm nudis quam arboreto parco consilis; HABITAT: Crescit in campis edilioribus tm nudis quam arboreto parco consilis",NA,NA,NA,"Mart.",NA,"s.n.","São Paulo","Sorocaba","Sorocaba , Ypanema","-47.46","-23.5",NA,NA,NA,"-47.46","-23.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit in campis edilioribus tm nudis quam arboreto parco consilis; HABITAT: Crescit in campis edilioribus tm nudis quam arboreto parco consilis",NA,NA,NA,"Mart.",NA,"s.n.","Bahia",NA,"inter Caitete et Villa do Rio de Contas , in mediterraneis prov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2020-10-26 09:31:55-03","UNEMAT","NX-FANEROGAMAS","78","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora",NA,"1999","12","14",NA,"Brasil",NA,NA,"Relevo plano. [HABITAT=Mata]",NA,NA,NA,"Mart.","Marimom B.S","RF57","Mato Grosso","Canarana","Fazenda Nossa Senhora da Aparecida. Estrada de Canarana para Querência. Propriedade Vandes M. Souza.","-52.2682991027832","-13.5522003173828",NA,NA,NA,NA,NA,"2000","05",NA,"125411","auto",NA,NA,NA,NA
"691","2020-10-26 09:31:55-03","UNEMAT","NX-FANEROGAMAS","90","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora",NA,"2000","01","30",NA,"Brasil",NA,NA,"Casca lisa. Fruto imaturo verde.[HABITAT=Cerrado ]",NA,NA,NA,"Mart.",NA,"278","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Pequi.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,NA,NA,NA,"79739","auto",NA,NA,NA,NA
"692","2020-10-26 09:31:55-03","UNEMAT","NX-FANEROGAMAS","79","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora",NA,"1999","11","01",NA,"Brasil",NA,NA,"Casca suberosa. Cálice esverdeado. Corola com primeira camada de pétala esverdeada, com a parte interna branca com uma mácula lilás, a segunda camada de pétalas com base lilás.[HABITAT=Cerrado ]",NA,NA,NA,"Mart.","Mello-Silva R.","236","Mato Grosso","Nova Xavantina","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha do Tamanduá.","-52.353099822998","-14.6732997894287",NA,NA,NA,NA,NA,"2000","05",NA,"79739","auto",NA,NA,NA,NA
"693","2021-02-08 12:31:45-03","UFRGS","ICN","160578","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Mendonça, RC; et al.","2001","12","11","América do Sul","Brasil",NA,NA,"Doação do Herbário IBGE.; Árvore heliófila, ca. 5m de altura e 15cm DAP; tronco com casca suberosa (com marca de passagem de fogo); folhas cartáceas, discolor verde, fruto imaturo cor verde.; Solo com textura arenosa; relevo plano.","ICN00027007","Dicotyledon",NA,"Mart.","Mendonça, RC","4573","BA","Cocos","Fazendas Trijunção transição de vereda com cerrado na estrada velha para a sede do Guará 14°46'35 S 45°56'32 W","-45.942222","-14.776389","845","845","ICN00027007","-45.942222","-14.776389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-02-08 12:31:45-03","UFRGS","ICN","192441","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pirani, JR; Mello-Silva, R; Zappi, DC","1987","07","21","América do Sul","Brasil",NA,NA,"Doação SPF; Arvoreta até 5 m alt., DAP 30 cm, casca cinérea, espessa e fendida longitudinalmente, copa globosa. Folhagem verde-escura, folhas levemente carenadas. Flores velhas ferruginosas. Frutos velhos colhidos do chão, com sementes;","ICN00027010","Dicotyledon",NA,"Mart.","Pirani, JR; Mello-Silva, R","CFSC10318","MG","Santana do Riacho","Serra do Cipó, Vale da Mãe d'Água","-43.6","-19.316667",NA,NA,"ICN00027010 ICN00027010_1","-43.6","-19.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-02-08 12:31:45-03","UFRGS","ICN","085775","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Filgueiras, TS; Alvarenga, D","1988","12","13","América do Sul","Brasil",NA,NA,"Árvore cerca 9m altura, frutos jovens; Cerrado","ICN00027009","Dicotyledon",NA,"Mart.","Filgueiras, TS","1603","MG","Paracatu","Fazenda Acangaú","-47.1","-17.2",NA,NA,"ICN00027009","-47.1","-17.2","1988","12","13",NA,NA,NA,NA,NA,NA
"696","2021-02-08 12:31:45-03","UFRGS","ICN","040893","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Waechter, JL; Citadini, V","1978","01","24","América do Sul","Brasil",NA,NA,"Flores pardacentas; Árvore de cerrado","ICN00027008","Dicotyledon",NA,"Mart.","Mello-Silva, R","730","DF","Brasília","Reserva Biológica de Águas Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,"ICN00027008",NA,NA,"1994","01",NA,"70570","auto",NA,NA,NA,NA
"697","2020-09-17 10:40:11-03","UEPA","MFS","003704","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Aragão, IL","1995","07","11",NA,"Brasil",NA,NA,"Arbusto de 2m de altura; botões ferrugíneos.","MFS003704",NA,NA,"Mart.",NA,"168","Pará","São Geraldo do Araguaia","Santa Cruz do Araguaia, Serra do Riacho Fundo, cerrado.","-48.433333","-6.233333",NA,NA,"MFS003704 MFS003704_e","-48.433333","-6.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2020-09-17 10:40:11-03","UEPA","MFS","000010","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Carreira, L.M.M.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore de 3,00m a 4,00m de altura. Fruto imaturas muricados esverdeados ferrugíneos, agrupados ( geralmente em três) dispostos em ramifloria.","MFS000010",NA,NA,"Mart.",NA,"2977","Maranhão","São Felix de Balsas","BR. 230, Km 12. Vegetação cerradão impactado, solo misto, latossolo ferrugíneo e arenoso pedregoso.","-44.866667","-7.133333",NA,NA,"MFS000010 MFS000010_e","-44.866667","-7.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2021-03-03 22:00:02-03","FLAS","FLAS","201755","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","M.B. Thomas",NA,NA,NA,NA,"Brazil","Preserved herbarium specimen",NA,"[Common name:] Common Name: araticum --[Label note:] Planta medicinal para o projeto PhD Estudo de Plantas Medicinais dos Pataxó Communidade da Barra Velha, Bahia.",NA,NA,NA,"Mart.",NA,"MT502","Bahia","Porto Seguro",NA,"-39.15","-16.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2021-03-03 22:00:02-03","FLAS","FLAS","201756","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","M.B. Thomas",NA,NA,NA,NA,"Brazil","Preserved herbarium specimen",NA,"[Common name:] Common Name: araticum --[Label note:] Planta medicinal para o projeto PhD Estudo de Plantas Medicinais dos Pataxó Communidade da Barra Velha, Bahia.",NA,NA,NA,"Mart.",NA,"MT589","Bahia","Porto Seguro",NA,"-39.15","-16.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2020-03-04 16:04:46-03","UNESP-IS","HISA","9071","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Noronha,M.R.P","1997","10","21",NA,"Brasil",NA,NA,"Cerrado. Árvore, ca. 4m. Alt., pétalas carnosas de cor creme internamente e esverdeadas externamente.",NA,"Magnoliophyta","Magnoliales","Mart.","Noronha,M.R.P","1981","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,"51w46'","20s59'","1997","10",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"702","2020-03-04 16:04:46-03","UNESP-IS","HISA","529","PreservedSpecimen","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","J.Y. Tamashiro","1985","11","05",NA,"Brasil",NA,NA,"Cerrado alto. Arvore até 8m, flores creme amareladas.",NA,"Magnoliophyta","Magnoliales","Mart.",NA,"126","Mato Grosso do Sul","Selvíria","Fazenda Cacildo Arantes","-51.419167","-20.367778",NA,NA,NA,"51W25'09","20S22'04",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"703","2020-05-20 18:18:09-03","UFMT","CNMT","6540","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Silva, R.A.F.",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Araticum.","CNMT006540","Angiosperma",NA,"Mart.","Pontes, A.F.",NA,"Minas Gerais","Três Marias","Porto novo.","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,NA,"2014","07",NA,"54667","auto",NA,NA,NA,NA
"704","2021-02-25 09:37:52-03","IBt","SP","106251","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Irwin, HS","1966","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"14674","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2021-02-25 09:37:52-03","IBt","SP","106244","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Irwin, HS",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"7429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2021-02-25 09:37:52-03","IBt","SP","106241","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Irwin, HS","1966","02","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"12761","Goiás","Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2021-02-25 09:37:52-03","IBt","SP","178844","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Cardoso Silva, F",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2021-02-25 09:37:52-03","IBt","SP","19302","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Hoehne, FC",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2019-11-21 09:58:14-03","IBt","SP","359470","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Pirani, JR; Mello-Silva, R; Cordeiro, I; Assis, MC","1987","11","03",NA,"Brasil",NA,NA,NA,"SP022931",NA,NA,"Mart.","Rainer, H","CFCR11440","Minas Gerais","Grão Mogol","Trilha da Tropa, montanha à esquerda do riacho Ribeirão","-42.916667","-16.541667","1000","1100","SP022931","-42.916667","-16.541667","2006",NA,NA,NA,NA,NA,NA,NA,NA
"710","2021-02-25 09:37:52-03","IBt","SP","36763","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Hoehne, FC",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"s.n.","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2021-02-25 09:37:52-03","IBt","SP","99311","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Handro, O",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"543","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2021-02-25 09:37:52-03","IBt","SP","106238","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Irwin, HS","1965","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"9104","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"713","2021-02-25 09:37:52-03","IBt","SP","106237","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Irwin, HS","1966","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"12174","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"714","2021-02-25 09:37:52-03","IBt","SP","106258","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Irwin, HS","1966","01","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"12077","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"715","2021-02-25 09:37:52-03","IBt","SP","131038","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Eiten, G","1968","10","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"9305","Mato Grosso","Barra do Garças",NA,"-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA
"716","2021-02-25 09:37:52-03","IBt","SP","128299","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Eiten, G","1968","10","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"9212","Mato Grosso","Barra do Garças",NA,"-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA
"717","2021-02-25 09:37:52-03","IBt","SP","129354","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Eiten, G","1968","09",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.",NA,"8939","Mato Grosso","Barra do Garças","Serra do Roncador","-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA,NA
"718","2019-11-21 09:58:14-03","IBt","SP","263732","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1992","11","22",NA,"Brasil",NA,NA,NA,"SP022932",NA,NA,"Mart.","Rainer, H","1042","Mato Grosso do Sul","Bataguassu","Estrada entre Bataguassu e Brasilândia, Fazenda Santa Encarnação","-52.4221992492676","-21.7141990661621",NA,NA,"SP022932",NA,NA,"2006",NA,NA,"65610","auto",NA,NA,NA,NA
"719","2019-11-21 09:58:14-03","IBt","SP","244241","S","Plantae","Annonaceae","Annona","crassiflora","Annona crassiflora","Oliveira, F","1989","09","08",NA,"Brasil",NA,NA,NA,"SP022929",NA,NA,"Mart.","Rainer, H","s.n.","Mato Grosso do Sul","Campo Grande",NA,"-54.6464004516602","-20.4428005218506",NA,NA,"SP022929",NA,NA,"2006",NA,NA,"161190","auto",NA,NA,NA,NA
