"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","typeStatus","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"467","2019-11-13 11:23:56-03","USP","SPF","62947","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Graham, SA","Salimena-Pires, FRG","CFCR11872","1987","12","10",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"SPF00062947",NA,"1987","05",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA
"468","2019-11-13 11:23:56-03","USP","SPF","126679","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","267","1989","02","18",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","620","620",NA,NA,"SPF00126679",NA,"1989","02",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"469","2019-11-13 11:23:56-03","USP","SPF","39607","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","CFCR8300","1985","09","03",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00039607",NA,"1985",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-13 11:23:56-03","USP","SPF","39793","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB; et al.","Cavalcanti, TB","CFCR8463","1985","09","04",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00039793",NA,"1986","08",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"471","2019-11-13 11:23:56-03","USP","SPF","42843","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","CFCR9594","1986","02","25",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","900","1000",NA,NA,"SPF00042843",NA,"1986","08",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-13 11:23:56-03","USP","SPF","42866","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","CFCR9617","1986","02","25",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","900","1000",NA,NA,"SPF00042866",NA,"1986","08",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"473","2019-11-13 11:23:56-03","USP","SPF","43856","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Zappi, DC","CFCR9954","1986","07","25",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"SPF00043856",NA,"1988","03",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-13 11:23:56-03","USP","SPF","68135","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Pirani, JR","CFCR12506","1989","12","11",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","1000","1200",NA,NA,"SPF00068135",NA,"1994",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-13 11:23:56-03","USP","SPF","69660","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Pirani, JR","Zappi, DC","CFCR13073","1990","06","15",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","850","850",NA,NA,"SPF00069660",NA,"2007",NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"476","2019-11-13 11:23:56-03","USP","SPF","71361","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","279","1989","02","22",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","650","650",NA,NA,"SPF00071361",NA,"1989","02",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"477","2019-11-13 11:23:56-03","USP","SPF","71362","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","267","1989","02","18",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","620","620",NA,NA,"SPF00071362",NA,"1989","02",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"478","2019-11-13 11:23:56-03","USP","SPF","71364","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","272","1989","02","18",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","610","610",NA,NA,"SPF00071364",NA,"1989","02",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-13 11:23:56-03","USP","SPF","71371","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","283","1989","02","22",NA,"Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717","700","700",NA,NA,"SPF00071371",NA,"1989","02",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-13 11:23:56-03","USP","SPF","82382","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","262","1989","02","18",NA,"Brasil","Minas Gerais","Inimutaba",NA,"-44.3605995178223","-18.7292003631592","560","560",NA,NA,"SPF00082382",NA,"1989","02",NA,"23962","auto",NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-11-13 11:23:56-03","USP","SPF","161618","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Hatschbach, G","61821","1995","03","13",NA,"Brasil","Minas Gerais","Jequitaí",NA,"-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,"SPF00161618",NA,"2002",NA,NA,"34090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-11-13 11:23:56-03","USP","SPF","39554","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","CFCR8247","1985","09","02",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","900","900",NA,NA,"SPF00039554",NA,"2003","05",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-11-13 11:23:56-03","USP","SPF","35879","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Stannard, BL","CFCR6276","1984","11","21",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"SPF00035879",NA,"1988","03",NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-11-13 11:23:56-03","USP","SPF","159723","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Hatschbach, G","66394","1997","03","17",NA,"Brasil","Minas Gerais","Juramento","Serra do Catuni","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,"SPF00159723",NA,"2002",NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-11-13 11:23:56-03","USP","SPF","80129","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Kameyama, C","46","1993","03","24",NA,"Brasil","Minas Gerais","Minas Novas",NA,"-42.5903015136719","-17.218599319458",NA,NA,NA,NA,"SPF00080129",NA,"1993","09",NA,"54253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-11-13 11:23:56-03","USP","SPF","82498","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Scariot, AO","271","1989","02","01",NA,"Brasil","Minas Gerais","Paracatu",NA,"-46.874698638916","-17.2222003936768","745","745",NA,NA,"SPF00082498",NA,"1989","03",NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-11-13 11:23:56-03","USP","SPF","94021","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Graham, SA","Harley, RM","CFCR13956","1994","02","09",NA,"Brasil","Minas Gerais","Presidente Juscelino",NA,"-44.0583000183105","-18.6371994018555","820","820",NA,NA,"SPF00094021",NA,"1997",NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-11-13 11:23:56-03","USP","SPF","44713","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","CFCR10248","1986","09","09",NA,"Brasil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975","1460","1460",NA,NA,"SPF00044713",NA,"1988","06",NA,"26996","auto",NA,NA,NA,NA,NA,NA,NA,NA
"489","2019-11-13 11:23:56-03","USP","SPF","167802","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Rollo, MAL","s.n.","1991","02",NA,NA,"Brasil","Minas Gerais","Salinas",NA,"-42.2902984619141","-16.1702995300293",NA,NA,NA,NA,"SPF00167802",NA,"2015","09",NA,"46111","auto",NA,NA,NA,NA,NA,NA,NA,NA
"490","2019-11-13 11:23:56-03","USP","SPF","126675","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","164","1989","02","14",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,"SPF00126675",NA,"1989","02",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"491","2019-11-13 11:23:56-03","USP","SPF","93347","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","164","1989","02","14",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,"SPF00093347",NA,"1989","02",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"492","2019-11-13 11:23:56-03","USP","SPF","93358","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","153","1989","02","14",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,"SPF00093358",NA,"1989","02",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"493","2019-11-13 11:23:56-03","USP","SPF","20138","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Giulietti, AM","CFSC7313","1977","04",NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00020138",NA,"1986","08",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"494","2019-11-13 11:23:56-03","USP","SPF","46731","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Zappi, DC","Zappi, DC","CFSC9999","1987","02","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00046731",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"495","2019-11-13 11:23:56-03","USP","SPF","46931","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Zappi, DC","CFSC10024","1987","02","26",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00046931",NA,"1999","03",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-13 11:23:56-03","USP","SPF","47186","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Zappi, DC","CFSC9343","1987","07","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00047186",NA,"1987","05",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-13 11:23:56-03","USP","SPF","62932","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Simão, R","CFSC10441","1987","09","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062932",NA,"1988",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-13 11:23:56-03","USP","SPF","62935","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Salimena-Pires, FRG","CFSC10442","1987","09","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00062935",NA,"1989","06",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-13 11:23:56-03","USP","SPF","66056","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","CFSC9903","1986","09","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00066056",NA,"1986","09",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"500","2019-11-13 11:23:56-03","USP","SPF","68298","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Silva, AMP","Simão-Bianchini, R","CFSC11654","1990","01","25",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00068298",NA,"1991","12",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"501","2019-11-13 11:23:56-03","USP","SPF","73372","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Pirani, JR","CFSC12001","1991","03","25",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,"SPF00073372",NA,"1999","03",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"502","2019-11-13 11:23:56-03","USP","SPF","192492","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Foresto, EB","153","2005","11","01",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,"SPF00192492",NA,"2015","09",NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA
"503","2019-11-13 11:23:56-03","USP","SPF","93341","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","Cavalcanti, TB","Cavalcanti, TB","172","1989","02","15",NA,"Brasil","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501","1100","1100",NA,NA,"SPF00093341",NA,"1989","02",NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA
"504","2019-10-07 09:33:54-03","UEFS","HUEFS","15107","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B.Cavalcanti","Salgado, O.A.","187","1981","11","06",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.633333","-19.35","790","790",NA,NA,"HUEFS0015107","HUEFS0015107","1999","01",NA,NA,NA,"Rosanae","43W38'","19S21'",NA,NA,NA,NA,NA
"505","2019-10-07 09:33:54-03","UEFS","HUEFS","99430","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B.Cavalcanti","Jardim, J.G.","4619","2005","06","18",NA,"Brasil","Bahia","Mucuri","ca. 3 km ao N da cidade.","-41.35","-13.283333",NA,NA,NA,"Restinga perturbada.","HUEFS0099430","HUEFS0099430","2008","01",NA,NA,NA,"Rosanae","41W21'","13S17'",NA,NA,NA,NA,NA
"506","2020-01-17 08:55:52-03","UEFS","HUEFS","165346","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Pohl ex Koehne","M.G.Facco","Queiroz, L.P.de","14963","2010","10","27",NA,"Brasil","Minas Gerais","Monte Azul","Ca. 20 Km SE de Monte Azul.","-42.811944","-15.223889","1355","1355",NA,"Campo Rupestre, solo arenoso com afloramentos de arenito quartzito, Vegetação predominantemente herbácea.","HUEFS0165346","HUEFS0165346 HUEFS0165346_e1","2019","06",NA,NA,NA,"Rosanae","42W48'43''","15S13'26''",NA,NA,NA,NA,NA
"507","2019-10-07 09:33:54-03","UEFS","HUEFS","94332","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B.Cavalcanti","Carvalho-Sobrinho, J.G.de","448","2005","04","06",NA,"Brasil","Bahia","Riachão das Neves","Estrada para o aterro Sanitário.","-44.910833","-13.780278","600","600",NA,"Cerrado.","HUEFS0094332","HUEFS0094332","2007","06",NA,NA,NA,"Rosanae","44W54'39''","13S46'49''",NA,NA,NA,NA,NA
"508","2020-07-24 09:17:28-03","UEFS","HUEFS","222668","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","M.G.Facco","Faria, J.E.Q.","4402","2015","04","20",NA,"Brasil","Bahia","Piatã","Chapada Diamantina, margem da rodovia entre Abaíra e Piatã.","-41.750556","-13.226667","1047","1047",NA,"Campo sujo em borda de córrego.","HUEFS0222668","HUEFS0222668 HUEFS0222668_e1","2019","02",NA,NA,NA,"Rosanae","41W45'2''","13S13'36''",NA,NA,NA,NA,NA
"509","2019-11-22 16:09:04-03","UEFS","HUEFS","253353","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Mello-Silva, R.","3671","2014","01","13",NA,"Brasil","Minas Gerais","Serro","São Gonçalo do Rio das Pedras. Grota seca. 5,1 Km da praça da igreja de são Gonçalo.","-43.4625","-18.420278","1026","1026",NA,"Afloramentos rochosos, mata seca e vegetação ribeirinha em areial.","HUEFS0253353","HUEFS0253353",NA,NA,NA,NA,NA,"Rosanae","43W27'45''","18S25'13''",NA,NA,NA,NA,NA
"510","2019-10-07 09:33:54-03","UEFS","HUEFS","70393","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne","T.B.Cavalcanti","França, F.","4459","2003","02","16",NA,"Brasil","Minas Gerais","Itacambira","Chapada de Itacambira, c. 5km de Itacambira na estrada para Montes Claros.","-43.333333","-17.069444","1255","1305",NA,"Campo Rupestre","HUEFS0070393","HUEFS0070393","2003","08",NA,NA,NA,"Rosanae","43W20'0''","17S4'10''",NA,NA,NA,NA,NA
"511","2019-10-07 09:33:54-03","UEFS","HUEFS","71938","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Arbo, M.M.","4876","1991","02","11",NA,"Brasil","Minas Gerais",NA,"7-12 Km N de Santana do Riacho, camino a Lapinha","-43.683333","-19.166667","800","800",NA,"Mata ciliar.","HUEFS0071938","HUEFS0071938",NA,NA,NA,NA,NA,"Rosanae","43W41'","19S10'",NA,NA,NA,NA,NA
"512","2019-10-07 09:33:54-03","UEFS","HUEFS","80540","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Pereira-Silva, G.","8372","2004","01","13",NA,"Brasil","Bahia","Coribe","Estrada Coribe/Descoberto/ Via Brejo, ca. 10Km a leste de Coribe.","-44.4","-13.800278","680","680",NA,"Cerrado. Solo arenoso.","HUEFS0080540","HUEFS0080540",NA,NA,NA,NA,NA,"Rosanae","44W24'0''","13S48'1''",NA,NA,NA,NA,NA
"513","2019-10-07 09:33:54-03","UEFS","HUEFS","24198","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Cavalcanti, T.B.","798","1990","08","17",NA,"Brasil","Goiás","Posse",NA,"-46.3694000244141","-14.0930995941162","950","950",NA,NA,"HUEFS0024198","HUEFS0024198",NA,NA,NA,"55730","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"514","2019-10-07 09:33:54-03","UEFS","HUEFS","42399","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Cavalcanti, T.B.","2445","1999","01","07",NA,"Brasil","Bahia","Rio de Contas","Estrada Rio de Contas-Pico das Almas. Fazenda do Sr. Paulo, Fazenda Brumadinho.","-41.8114013671875","-13.5789003372192","1100","1100",NA,"Na margem de trilha que leva a cachoeira. Cerrado. Solo arenoso. Relevo montanhoso.","HUEFS0042399","HUEFS0042399",NA,NA,NA,"49773","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"515","2019-10-07 09:33:54-03","UEFS","HUEFS","71464","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Hatschbach, G.","67346","1997","11","21",NA,"Brasil","Minas Gerais","Datas","Palmital","-43.6557998657227","-18.4456005096436",NA,NA,NA,NA,"HUEFS0071464","HUEFS0071464",NA,NA,NA,"23532","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"516","2019-10-07 09:33:54-03","UEFS","HUEFS","83077","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Hatschbach, G.","61821","1995","03","13",NA,"Brasil","Minas Gerais","Jequitaí","Rod. BR-365, km 66","-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,"HUEFS0083077","HUEFS0083077",NA,NA,NA,"34090","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"517","2019-10-07 09:33:54-03","UEFS","HUEFS","201108","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Hatschbach, G.","66394","1997","03","17",NA,"Brasil","Minas Gerais","Juramento","Rodovia Montes Claros a Itacambira, Serra do Catuni.","-43.5868988037109","-16.8481006622314",NA,NA,NA,"Campo rupestre.","HUEFS0201108",NA,NA,NA,NA,"19357","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"518","2019-10-07 09:33:54-03","UEFS","HUEFS","71403","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","lutescens","Cuphea lutescens","Koehne",NA,"Hatschbach, G.","66394","1997","03","17",NA,"Brasil","Minas Gerais","Juramento","Rodovia Motes Claros a Itacambira, Serra do Catuni","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,"HUEFS0071403","HUEFS0071403",NA,NA,NA,"19357","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"519","2019-09-04 18:37:30-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","lutescens","Cuphea lutescens",NA,NA,"J. B. E. Pohl","975",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA,NA
